id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAAQMM-039,爱情的秘密,一片欢喜心，对夜坐着笑,041.一片欢喜心，对夜坐着笑.txt,39,39,识尽愁滋味,宋词成句,辛弃疾《丑奴儿》语意,李敖谈看月心境时引用辛弃疾词语。,
LAAQMM-040,爱情的秘密,一片欢喜心，对夜坐着笑,041.一片欢喜心，对夜坐着笑.txt,39,39,月可使人愁，定不能愁我,古诗句,古诗成句，李敖转引,李敖以诗句表达不再因月色生愁。,
LAAQMM-041,爱情的秘密,脱脱脱脱脱,048.脱脱脱脱脱.txt,3,3,饥餐胡虏肉,宋词名句,岳飞《满江红》,李敖自作诗中明引岳飞词句。,
LAAQMM-042,爱情的秘密,脱脱脱脱脱,048.脱脱脱脱脱.txt,7,7,渴饮匈奴血,宋词名句,岳飞《满江红》,李敖自作诗中明引岳飞词句。,
LAAQMM-043,爱情的秘密,脱脱脱脱脱,048.脱脱脱脱脱.txt,11,11,采菊东篱下,古诗名句,陶渊明《饮酒》,李敖自作诗中明引陶渊明诗句。,
LAAQMM-044,爱情的秘密,脱脱脱脱脱,048.脱脱脱脱脱.txt,19,19,放浪形骸,古文成句,王羲之《兰亭集序》语意,李敖自作诗中化用《兰亭集序》成句。,
LAAQMM-045,爱情的秘密,“一个文法学家的葬礼”,049.“一个文法学家的葬礼”.txt,5,29,"这个人绝不恋生，而在求知——
哪儿才是他埋骨之地？
这儿——这儿就是，
这儿有流星飞驰，
有白云兴起，
有电光闪射，
有繁星来去，
让快乐因风雨而生，
让露珠送一片宁谧。
他的巍然，像功不唐捐，
势必终于长眠高致。
高高的生、高高的死，
他超越了世俗的猜忌。",西方诗歌译文,李敖译勃朗宁《A Grammarian's Funeral》节录,李敖译出勃朗宁长诗结尾的学生高歌。,
LAAQMM-046,爱情的秘密,“一个文法学家的葬礼”,049.“一个文法学家的葬礼”.txt,31,49,"This man decided not to live but know -
Bury this man there?
Here - here's his place, where meteors shoot，clouds form,
Lightning are loosened，
Stars come and go! Let joy break with the storm，
Peace let the dew send!
Lofty designs must close in like effects ：
Loftily lying,
Leave him - still loftier than the world suspects，
Living and dying.",西方诗歌,勃朗宁《A Grammarian's Funeral》节录,李敖列出勃朗宁长诗结尾英文原文。,
LAAQMM-047,爱情的秘密,老虎歌,050.老虎歌.txt,3,3,虎落平阳被犬欺,俗语,传统俗话,李敖自作打油诗前引用俗话。,
LAAQMM-048,爱情的秘密,老虎歌,050.老虎歌.txt,33,33,烈士肝肠名士胆,诗化成句,传统诗文成句,李敖自作诗中引用的诗化成句。,
LAAQMM-049,爱情的秘密,《我们七个》,051.《我们七个》.txt,9,151,"《我们七个》（We Are Seven）
华兹华斯（William Wordsworth）作（胡虚一、李敖译）
一个单纯的小孩，A simple child,
他呼吸，轻快无比，That lightly draws its breath,
每只手脚都充满了生命，And feels its life in every limb,
他哪管什么叫死。What should it know of death?
我碰到一个小女孩，I met a little cottage Girl ：
住乡下小屋，说她八岁。She was eight years old，she said ；
她有着一头乱发，Her hair was thick with many a curl
在头上，一一下坠。That clustered round her head.
她一派乡野土气，She had a rustic，woodland air,
穿着随便失体；And she was wildly clad；
她眼睛漂亮、真漂亮，Her eyes were fair, and very fair；
——她的美使我欢喜。——Her beauty made me glad.
“小姑娘啊，”我问道，“Sisters and brothers，little Maid,
“你可有几个兄弟姐妹？”How many may you be?”
“几个呢？ 一共七个。”她答着，“How many? Seven in all，”she said,
看着我，奇怪有什么不对。And wondering looked at me.
“告诉我，他们都在哪儿？”“And where are they? I pray you telL。”
她答道：“一共七位，She answered，“ Seven are we ；
两个去航海，And two of us at Conway dwell，
两个住康卫。And two are gone to sea；
哥哥姐姐两个，Two us in the church-yard lie,
埋在坟里。My sister and my brother；
靠近他们，那小屋And,in the church-yard cottage,
妈妈和我住在一起。”I Dwell near them with my mother. ”
“你说两个去航海，“You say that two at Conway dwell，
两个住康卫。And two are gone to sea,
但你们有七个，Yet ye are seven! ——I pray you tell,
可爱的小姑娘，这有点不对。”Sweet Maid，how this may be. ”
小姑娘还是照说：Then did the little Maid reply,
“我们七个不差，“Seven boys and girls are we；
两个埋在坟里，Two of us in the church-yard lie
就在那棵树下。”Beneath the church-yard tree. ”
“我的小姑娘，活着的才算，“You run about, my little Maid；
你说得不对，Your limbs they are alive；
坟里躺着两个，If two are in the church-yard laid，
你们只有五位。”Then ye are only five. ”
“他们坟上有青草，“Their graves are green,
看得到他们，那么明显”，they may be seen,”
小姑娘回答道，“The little Maid replied,
他们在一起做邻居，“Twelve steps or more from my mother's door
离妈妈家门十二步远。”And they are side by side.”
“我常在那儿织袜子，“My stockings there I often knit,
我常在那儿缝手帕，My kerchief there I hem，
我坐在那儿地上，And there upon the ground I sit,
对他们唱歌说话。And sing a song to them.
我常在太阳下山，And often after sunset, Sir,
看天上又睛又亮。When it is light and fair,
我端着我的小碗，I take my little porringer,
在那儿把晚饭吃上。And eat my supper there.
珍姐死得最早，The first that died was sister Jane ；
她躺在床上喊疼。In bed she moaning lay，
最后她终于走了，Till God released her of her pain ；
当上帝慈悲万能。And then she went away.
当草地又枯又干，So in the church-yard she was laid ；
她的坟出现眼前，And, when the grass was dry,
绕着坟，约翰和我Together round her grave we played，
在一起大家游玩。My brother John and I.
当地上雪白一片，And when the ground was whitewith snow,
又跑步又滑冰，我可真忙，And I could run and slide,
这时候约翰走了，My brother John was forced to go，
也埋在珍姐身旁。”And he lies by her side. ”
“如果两位在天上，”我问道，“ How many are you, then，” said I，
“那么还有几个？”“If they two are in heaven?”
“啊，先生，我们七个。”Quick was the little Maid’s reply，
她回答，干净利落。“0 Master! we are seven. ”
“但他们死了，两个死了，“But they are dead；those two are dead!
他们的灵魂，上了天了！”Their spirits are in heaven!”
这些话，是耳边风，一说而过。Twas throwing words away ； for still
小姑娘执意她没有错，The little Maid would have her will，
小姑娘照说：“不对，我们七个！”And said，“Nay，we are seven!”",西方诗歌译文,华兹华斯《We Are Seven》，胡虚一、李敖译,李敖全文列出《我们七个》的中英对照译诗。,
LAAQMM-050,爱情的秘密,《我们七个》,051.《我们七个》.txt,155,155,所过者化，所存者神,古典成句,中国古人语,李敖解释《我们七个》境界时再引古人成句。,
LAAQMM-051,爱情的秘密,《我们七个》,051.《我们七个》.txt,155,155,哀乐不能入,庄子成句,《庄子》语意,李敖谈高人境界时引用庄子式成句。,
LAAQMM-052,爱情的秘密,旧词新改,057.旧词新改.txt,3,5,"温庭筠《更漏子》
柳丝长，春雨细，花外漏声迢递。惊塞雁，起城乌，画屏金鹧鸪。香雾薄，透帘幕，惆怅谢家池阁。红烛背，绣帘垂，梦长君不知。",古词,温庭筠《更漏子》,李敖旧词新改前列出的温庭筠原词。,
LAAQMM-053,爱情的秘密,旧词新改,057.旧词新改.txt,11,13,"韦庄《菩萨蛮》
劝君今夜须沉醉，尊前莫话明朝事，珍重主人心，酒深情亦深。须愁春漏短，莫诉金杯满。遇酒且呵呵，人生能几何！",古词,韦庄《菩萨蛮》,李敖旧词新改前列出的韦庄原词。,
LAAQMM-054,爱情的秘密,旧词新改,057.旧词新改.txt,19,21,"冯延巳《蝶恋花》
谁道闲情拋弃久，每到春来，惆怅还依旧。日日花前常病酒，不辞镜里朱颜瘦。河畔青芜堤上柳，为问新愁，何事年年有？独立小桥风满袖，平林新月人归后。",古词,冯延巳《蝶恋花》,李敖旧词新改前列出的冯延巳原词。,
LAAQMM-055,爱情的秘密,旧词新改,057.旧词新改.txt,27,29,"冯延巳《长命女》
春日宴，绿酒一杯歌一遍，再拜陈三愿：一愿郎君千岁，二愿妾身常健，三愿如同梁上燕，岁岁长相见。",古词,冯延巳《长命女》,李敖旧词新改前列出的冯延巳原词。,
LAAQMM-056,爱情的秘密,旧词新改,057.旧词新改.txt,35,37,"宋祁《玉楼春》
东城渐觉风光好，谷皱波纹迎客棹。绿杨烟外晓寒轻，红杏枝头春意闹。浮生长恨欢娱少，肯爱千金轻一笑。为君持酒劝斜阳，且向花间留晚照。",古词,宋祁《玉楼春》,李敖旧词新改前列出的宋祁原词。,
LAAQMM-057,爱情的秘密,旧词新改,057.旧词新改.txt,43,45,"欧阳修《蝶恋花》
庭院深深深几许，杨柳堆烟，帘幕无重数。玉勒雕鞍游冶处，楼高不见章台路。雨横风狂三月暮，门掩黄昏，无计留春住。泪眼问花花不语，乱红飞过秋千去。",古词,欧阳修《蝶恋花》,李敖旧词新改前列出的欧阳修原词。,
LAAQMM-058,爱情的秘密,旧词新改,057.旧词新改.txt,51,53,"陈与义《临江仙》
忆昔午桥桥上饮，座中多是豪英。长沟流月去无声，杏花疏影里，吹笛到天明。二十余年如一梦，此身虽在堪惊。闲登小阁看新晴，古今多少事，渔唱起三更。",古词,陈与义《临江仙》,李敖旧词新改前列出的陈与义原词。,
LAAQMM-059,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,3,3,邪思之尤者,诗评引文,张戒《岁寒堂诗话》评黄庭坚诗,李敖介绍黄庭坚诗名时引用前人批评。,
LAAQMM-060,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,3,3,剽窃之黠者,诗评引文,王若虚《滹南诗话》评黄庭坚诗,李敖介绍黄庭坚诗名时引用前人批评。,
LAAQMM-061,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,3,3,狞面目恶气象,诗评引文,冯班《钝吟杂录》评黄庭坚诗,李敖介绍黄庭坚诗名时引用前人批评。,
LAAQMM-062,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,5,5,依山筑阁见平川，夜阑箕斗插屋椽，我来名之意适然，老松魁梧数百年，斧斤所赦今参天，风鸣娲皇五十弦，洗耳不须菩萨泉，嘉二三子甚好贤，力贫买酒醉此筵，夜雨鸣廊到晓悬，直看不归卧僧毡，泉枯石燥复潺湲，山川光晖为我妍，野僧早饥不能饘，晓见寒溪有炊烟，东坡道人已沉泉，张矦何时到眼前，钓台惊涛可昼眠，怡亭看篆蛟龙缠，安得此身脱拘挛，身载诸友长周旋。,宋诗,黄庭坚《武昌松风阁》,李敖全文引用黄庭坚《武昌松风阁》。,
LAAQMM-063,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,不易其意而造其语,诗论术语,黄庭坚换骨法,李敖说明黄庭坚的换骨法。,
LAAQMM-064,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,规模其意而形容之,诗论术语,黄庭坚脱胎法,李敖说明黄庭坚的脱胎法。,
LAAQMM-065,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,人烟寒橘柚，秋色老梧桐,唐诗名句,李白诗句,李敖举李白诗句说明黄庭坚脱胎换骨。,
LAAQMM-066,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,人家围橘柚，秋色老梧桐,宋诗句,黄庭坚诗句,李敖举黄庭坚由李白句变化而来的诗句。,
LAAQMM-067,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,百年夜分半，一岁春无多,唐诗句,白居易诗句,李敖举白居易诗句说明黄庭坚脱胎换骨。,
LAAQMM-068,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,百年中去夜分半，一岁无多春再来,宋诗句,黄庭坚诗句,李敖举黄庭坚由白居易句变化而来的诗句。,
LAAQMM-069,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,只向贫家促机杼，几家能有一钩丝,宋诗句,王安石诗句,李敖举王安石诗句说明黄庭坚脱胎换骨。,
LAAQMM-070,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,7,7,莫作秋虫促机杼，贫家能有几钩丝,宋诗句,黄庭坚诗句,李敖举黄庭坚由王安石句变化而来的诗句。,
LAAQMM-071,爱情的秘密,以山谷之道，还治其身,059.以山谷之道，还治其身.txt,13,13,得江山之助,诗人自述,黄庭坚自言,李敖转述黄庭坚自言成就得江山之助。,仅保留黄庭坚原语，不收李敖的政治仿语。
LAAQMM-072,爱情的秘密,关于《丽达与天鹅》,060.关于《丽达与天鹅》.txt,5,33,"A sudden blow； the great wings beating still
Above the staggering girl, her thighs caressed
By the dark webs,her nape caught in his bill,
He holds her helpless breast upon his breast.
How can those terrified vague fingers push
The feathered glory from her loosening thighs?
And how can body, laid in that white rush,
But feel the strange heart beating where it lies?
A shudder in the loins engenders there
The broken wall，the burning roof and tower
And Agamemnon dead.
Being so caught up,
So mastered by the brute blood of the air,
Did she put on his knowledge with his power
Before the indifferent beak could let her drop?",西方诗歌,叶慈《Leda and the Swan》原诗,李敖全文引用叶慈《丽达与天鹅》英文原诗。,
LAAQMM-073,爱情的秘密,关于《丽达与天鹅》,060.关于《丽达与天鹅》.txt,39,67,"猝然一攫：巨翼犹兀自拍动，
扇着欲坠的少女，他用黑蹼
摩挲她双股，含她的后颈在喙中，
且拥她无助的乳房在他的胸脯。
惊骇而含糊的手指怎能推拒，
她松弛的股间，那羽化的宠幸？
白热的冲刺下，被扑倒的凡躯
怎能不感到那跳动的神异的心？
腰际一阵颤抖，从此便种下
败壁颓垣，屋顶与城楼焚毁，
而亚嘉曼农死去。
就这样被抓，
被自天而降的暴力所凌驾，
她可曾就神力汲神的智慧，
乘那冷漠之喙尚未将她放下？",西方诗歌译文,余光中译叶慈《Leda and the Swan》,李敖引用余光中《英美现代诗选》中的译文。,
LAAQMM-074,爱情的秘密,关于《丽达与天鹅》,060.关于《丽达与天鹅》.txt,103,131,"一次突击，巨翼仍拍动在飘摇少女之上，
他用黑色爪蹼，抚爱着她的双股，
再用嘴儿，捉住她的后颈不放，
她的可怜乳房，则受他胸压之苦。
她受惊而昏麻的手指，怎能推出
在其松软股间的那阵毛茸茸的宠幸？
她那在白热化冲击中，被扑倒的身躯
又焉能不只觉有个奇异而跳动的心？
腰际的一阵颤抖，就此酿成：
残壁断垣，被烧毁的屋顶楼城，
和亚嘉曼农遭妻杀害。
就为从天而来的血腥恶煞
这样抓住和宰制的她
在其能摆脱他的无情嘴儿前，
对其有力之智，是否增助了她？",西方诗歌译文,胡虚一译叶慈《Leda and the Swan》,李敖转录胡虚一试译。,
