id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LACLZG-020,丑陋的中国人研究,义助柏杨的外一章,008.义助柏杨的外一章.txt,149,149,春蚕到死丝方尽，蜡炬成灰泪始干,唐诗名句,李商隐《无题》,艾玫信中化用李商隐诗句表达至死不渝的情意。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-021,丑陋的中国人研究,将相怎样才能和？,010.将相怎样才能和？.txt,41,41,知耻近乎勇,儒家成句,《中庸》,李敖用儒家成句说明廉颇知耻认错才成就将相和。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-022,丑陋的中国人研究,将相怎样才能和？,010.将相怎样才能和？.txt,89,89,没有仆人能侍奉两个主人：不是恨这个，就得爱那个；不是重这个，就得轻那个，你不能同时侍奉上帝，又侍奉财神。,圣经典故,《新约》,李敖引用《新约》说明不能同时侍奉彼此冲突的价值。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-023,丑陋的中国人研究,将相怎样才能和？,010.将相怎样才能和？.txt,89,89,同时侍奉上帝和财神的，很快就会发现上帝没了。,外国格言,劳根·史密斯,李敖引用劳根·史密斯语，说明价值折中会失去真正信仰。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-024,丑陋的中国人研究,将相怎样才能和？,010.将相怎样才能和？.txt,91,91,我在南都以前，尚有些子乡愿的意思在。我今信得这良知，真是真非，信手行去，更不着些覆藏，我今才做得个狂者的胸次。……,明儒语录,王阳明语,李敖引用王阳明语，说明真是真非、直行良知的态度。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-025,丑陋的中国人研究,怎样摸公羊,011.怎样摸公羊.txt,17,17,左氏艳而富，其失也巫。,古典文论,范宁评《左传》,李敖引用范宁评语，说明《左传》文笔与内容俱佳但多鬼神祸福。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-026,丑陋的中国人研究,怎样摸公羊,011.怎样摸公羊.txt,23,23,笔则笔，削则削,春秋笔法成句,《史记·孔子世家》相关成句,李敖用春秋笔法成句解释写与不写都有褒贬力量。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-027,丑陋的中国人研究,怎样摸公羊,011.怎样摸公羊.txt,39,39,肝胆两昆仑,近代诗句,谭嗣同《狱中题壁》,屠申虹来信引用谭嗣同诗句形容赴难豪气。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-028,丑陋的中国人研究,怎样摸公羊,011.怎样摸公羊.txt,51,51,我这一生中，只要有一个女人，愿意为我心甘情愿地煮一顿饭，我就可以死而无憾了。,外国文学语录,托尔斯泰语,屠申虹引托尔斯泰语，劝柏杨珍惜患难中的情义。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-029,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,3,3,人皆玳瑁，我独乌龟，何也？,现代谐趣语,成舍我电文,李敖引用成舍我十字电文，作为玳瑁与乌龟辨名的笑谈开端。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-030,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,11,11,毛虫，毛而后生；羽虫，羽而后生；毛羽之虫，阳气之所生也；介虫，介而后生；鳞虫，鳞而后生；介鳞之虫，阴气之所生也。惟人为倮匈而后生也（王聘珍校曰：倮匈谓无毛羽与鳞介也），阴阳之精也。毛虫之精者曰麟，羽虫之精者曰凤，介虫之精者曰龟，鳞虫之精者曰龙，倮虫之精者曰圣人。,古书博物文句,《大戴礼》,李敖引用《大戴礼》说明古人把龟列为介虫之精。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-031,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,13,13,我龟既厌，不我告犹,诗经句,《诗经》,李敖引用《诗经》句说明古人向龟问卜而龟不告的意象。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-032,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,13,13,昔者，圣人建阴阳天地之情，立以为易，易抱龟南面，天子卷冕北面，虽有明知之心，必进断其志焉，示不敢专，以尊天也。,礼记文句,《礼记》,李敖引用《礼记》说明古代占龟与尊天观念。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-033,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,27,27,龟，旧也。外骨内肉者也。从它（蛇）。龟头与它（蛇）头同。天地之性，广肩无雄、龟鳖之类，以它（蛇）为雄。,说文字训,《说文解字》,李敖引用《说文》龟字条，说明古人误认龟蛇关系。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-034,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,29,29,广肩无雄，与蛇为匹，故龟与蛇合，谓之玄武。,古书博物文句,《埤雅》,李敖引用《埤雅》说明龟蛇相配为玄武的说法。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-035,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,29,29,面盆脞水（脞水，贮水也）津呵呵（清到彻底也），照见北爷（玄天上帝也）在后座，头毛披肩手骑（骑，拿也）剑，脚下踏着龟蛇哥。,民间歌谣,《民俗》所收潮州儿童歌,李敖引用潮州儿童歌，说明玄武拟人化与踏龟蛇的民俗形象。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-036,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,37,37,明制乐人例用碧绿巾裹头，故吴人以妻之有淫行者。谓其夫为绿头巾，事见《七修类稿》。又《知新录》云明制伶人服绿色衣，良家带用绢布，妓女无带，伶人妇不带冠子、不穿褙子，然则伶人不惟裹绿巾，兼着绿衣。按《唐史》及《封氏闻见记》李封为延陵令，吏人有罪，不加杖，但令裹碧绿巾以耻之，随所犯重轻以定日数，吴人遂以此服为耻。明之令乐人裹绿巾，或本诸此也。,清人考据,《陔余丛考》引述,李敖引用《陔余丛考》材料，说明绿头巾语源。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-037,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,39,39,但又思当时李封何必欲用绿巾？及见春秋时有货妻女求食者，谓之‘娼夫’，以绿巾裹头，以别贵贱。然后知从来已远。李封亦因是以辱之。今则深于乐人耳。,明人笔记,郎瑛《七修类稿》,李敖引用郎瑛笔记，继续考辨绿头巾源流。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-038,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,39,39,帽儿改绿，顶子飞红,近代赋句,易实甫《王之春赋》,李敖引用易实甫赋句，说明绿帽子用法的著名例子。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-039,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,57,57,王八好做气难当,民间谚语,中国民间谚语,李敖列举王八相关民间谚语，说明王八词义的俗化。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-040,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,57,57,王八看绿豆——对眼,歇后语,中国歇后语,李敖列举王八歇后语，说明王八词义的俗化。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-041,丑陋的中国人研究,王八一落千丈考,012.王八一落千丈考.txt,57,57,有钱的王八大三辈,民间谚语,中国民间谚语,李敖列举王八相关民间谚语，说明王八词义的俗化。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-042,丑陋的中国人研究,你不能只做一半,014.你不能只做一半.txt,61,61,非之，无举也；刺之，无刺也。同乎流俗，合乎污世。居之似忠信、行之似廉洁，众皆悦之，自以为是，而不可与入尧舜之道。故曰：德之贼也。,孟子文句,《孟子·尽心下》,李敖引用孟子解释乡愿，说明其同流合污而貌似廉洁。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-043,丑陋的中国人研究,你不能只做一半,014.你不能只做一半.txt,61,61,过我门而不入我室，我不憾焉者，其惟乡愿乎？乡愿，德之贼也。,论语成句,孔子语,李敖引用孔子严斥乡愿之语，说明伪君子之害。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-044,丑陋的中国人研究,柏杨割错了屌,015.柏杨割错了屌.txt,23,23,仆怀欲陈之而未有路，适会召问，即以此指推言陵之功，欲以广主上之意，塞睚眦之辞，未能尽明。明主不深晓，以为仆沮贰师，而为李陵游说，遂下于理。拳拳之忠，终不能自列。因为诬上，卒从吏议。家贫，财赂不足以自赎，交游莫救，左右亲近，不为一言，身非木石，独与法吏为伍，深幽囹圄之中，谁可告诉者！,古文名篇,司马迁《报任少卿书》,李敖引用司马迁自述，说明其受刑关键在无财自赎。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-045,丑陋的中国人研究,恩仇心理学,020.恩仇心理学.txt,13,13,狱囚有意气者，感勉求生，勉纵而逸之。后数岁，勉罢秩客游河北，偶见故囚。故囚喜，迎归厚待之。告其妻曰：“此活我者，何以报德？”妻曰：“偿缣千匹可乎？”曰：“未也。”妻曰：“二千匹可乎？”亦曰：“未也。”妻曰：“若此，不如杀之。”故囚心动。其仆哀勉，密告之。勉衩衣乘马而逸。比夜半，行百余里，至津店。店老父曰：“此多猛兽，何敢夜行？”勉因话言。言未毕，粱上有人瞥下，曰：“我几误杀长者！”乃去。未明，携故囚夫妻二首以示勉。,唐人笔记故事,李肇《国史补》李勉故事,李敖引用李勉救囚反被图害的故事，作为恩仇心理学材料。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-046,丑陋的中国人研究,恩仇心理学,020.恩仇心理学.txt,17,17,恩将仇报,俗语成语,中国俗语,李敖引用俗语，并从变态心理学角度解释其意义。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-047,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,7,7,初学最急，莫如《史记》、两《汉书》、《三国志》、以后便读《通鉴》。,读史格言,姚鼐语,李明德引用姚鼐语，说明《资治通鉴》在读史入门中的地位。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-048,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,51,51,夫事未有不生于微而成于著。圣人之虑远，故能谨其微而治之；众人之识近，故必待其著而救之。治其微则用力寡而功多；救其著则竭力而不能及也。易曰：“履霜坚冰至”，书曰：“一日二日万岁”，谓此类也。,古典史论,司马光《资治通鉴》,李明德引用温公史论，说明慎始、识微、知几之义。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-049,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,53,53,履霜坚冰至,易经成句,《易经·坤卦》,李明德解释《资治通鉴》用《易》句表达由微至著。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-050,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,53,53,商鉴不远，在夏后之世。,诗经成句,《诗经·大雅·荡》,李明德引用《资治通鉴序》所引诗句，说明以古鉴今之义。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-051,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,53,53,于无声处听惊雷,现代文学成句,鲁迅语,李明德借鲁迅语解释见微知著的历史意识。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-052,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,53,53,治史所得，在能知几，非惟就已往之事，陈述其变已也。,近代史学格言,柳诒徵《国史要义》,李明德引用柳诒徵语，说明治史重在知几。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-053,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,61,61,著书不易，笺书尤难。,治学格言,杭世骏语,李明德引用清人语，说明笺注古籍比著书更难。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-054,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,61,61,著书难，注书更难。,治学格言,黄本骥语,李明德引用清人语，说明注书之难。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-055,丑陋的中国人研究,行走在地雷上（李明德）,023.行走在地雷上（李明德）.txt,65,65,序者，叙所以作之指也。,文体格言,娄坚重刻《白氏长庆集》语,李明德引用娄坚语，说明序文是叙明作书宗旨。,筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
