id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
"LABKJ-019","李敖报刊集","被封杀的《千秋评论》","005.被封杀的《千秋评论》.txt","81","81","有一分证据说一分话，有九分证据不能说十分话","胡适方法论格言","胡适语，秦怀冰文中转引","以证据分量限制论断分量，强调著文立说的谨严。","校对补入：只收方法论格言本体，不收同篇办刊争辩。"
"LABKJ-020","李敖报刊集","被封杀的《千秋评论》","005.被封杀的《千秋评论》.txt","87","87","尽己之谓忠，推己及人之谓恕","儒家忠恕释义","《论语》忠恕传统释义，秦怀冰文中转引","以尽己说明忠、以推己及人说明恕，概括儒家道德自反。","校对补入：只收忠恕释义本体，不收附录中现代道德裁判争辩。"
"LABKJ-021","李敖报刊集","被封杀的《千秋评论》","005.被封杀的《千秋评论》.txt","87","87","东圣西圣，心同理同","中西会通格言","如生语，秦怀冰文中转引","以东西方圣贤在核心道理上相通来说明道德自反的共性。","校对补入：只收会通格言本体，不收附录中现代道德裁判争辩。"
"LABKJ-022","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","61","61","预伏锦囊计","三国典故","诸葛亮锦囊妙计故事","以预先留下锦囊计策比喻预作安排、届时启用。","校对补入：只收典故本体，不收政治犯入狱和出版法语境。"
"LABKJ-023","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","61","61","拆开锦囊视之","三国典故文句","诸葛亮锦囊妙计故事","以拆开锦囊查看计策写按预留方案行事。","校对补入：只收典故文句，不收政治犯入狱和出版法语境。"
"LABKJ-024","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","67","67","以文会友","论语成语","《论语·颜渊》“君子以文会友”","以文章聚合朋友，说明共同写作与互相呼应。",""
"LABKJ-025","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","67","67","历观世人，多有不好欢乐，乃仰眠床上，看屋梁而著书，千秋万岁，谁传此者？","古代文人语","萧恭语，李敖转引","以仰卧看梁著书而问谁能流传千秋万岁，写著述传世的自疑。",""
"LABKJ-026","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","67","67","知其不可而为之","论语成句","《论语·宪问》“是知其不可而为之者与”","以明知困难仍去做，概括理想主义者的坚持。",""
"LABKJ-027","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","67","67","朝闻道，夕死可矣","论语名句","《论语·里仁》","以早晨得闻大道、晚上死也可以，写求道与献身的迫切。",""
"LABKJ-028","李敖报刊集","《万岁评论》缘起","006.《万岁评论》缘起.txt","69","69","Study as if you were to live forever. Live as if you were to die tomorrow.","外国格言","伊西多尔语，李敖引英文原句","以仿佛永生般学习、仿佛明日即死般生活，鼓励发愤与行动。",""
"LABKJ-029","李敖报刊集","挂“千秋”羊头，卖“万岁”狗肉","007.挂“千秋”羊头，卖“万岁”狗肉.txt","1","1","挂“千秋”羊头，卖“万岁”狗肉","传统俗语化用","传统俗语“挂羊头卖狗肉”的标题化用","借羊头狗肉的名实关系，说明刊物名目与内容合并的调侃。",""
"LABKJ-030","李敖报刊集","《千秋评论》一百期期期期期期","008.《千秋评论》一百期期期期期期.txt","7","7","臣口不能言，然臣期期知其不可！陛下虽欲废太子，臣期期不奉诏！","史记引文","《史记·张丞相列传》周昌语","以周昌口吃仍坚决反对来说明“期期”中坚忍直言的意味。","只收史传文句，不收同篇报刊查禁语境。"
"LABKJ-031","李敖报刊集","《千秋评论》一百期期期期期期","008.《千秋评论》一百期期期期期期.txt","7","7","期，极也。古人用期字，多做极字。周昌云：心期期知其不可。言极知其不可。口吃，故重一字也。","朱子语类引文","《朱子语类》训释","解释古人以期为极、周昌因口吃重字而成“期期”的语义。",""
"LABKJ-032","李敖报刊集","《千秋评论》一百期期期期期期","008.《千秋评论》一百期期期期期期.txt","11","11","心之所善、九死无悔","楚辞化用","屈原《离骚》“亦余心之所善兮，虽九死其犹未悔”化用","以心中认定的善即使九死也不悔，写坚持初心。","只收楚辞化用本体，不收同句查禁叙述。"
"LABKJ-033","李敖报刊集","《千秋评论》一百期期期期期期","008.《千秋评论》一百期期期期期期.txt","13","13","君子于役，不知其期。","诗经名句","《诗经·王风·君子于役》","以君子服役不知归期，借“期”字收束刊物百期题意。",""
"LABKJ-034","李敖报刊集","《千秋评论》停刊告白","009.《千秋评论》停刊告白.txt","13","15","字字看来皆是血，

十年辛苦不寻常。","红楼梦诗句","《红楼梦》开篇诗","以字字皆血、十年辛苦写成书之艰难。",""
"LABKJ-035","李敖报刊集","乌鸦的心愿","010.乌鸦的心愿.txt","7","7","苦难当前，我们正置身废墟之中。在废墟中，我们开始盖一些小建筑，寄一些小希望。这当然是一件困难的工作，但已没有更好的路通向未来了。我们要迂回前进，要爬过层层障碍，不管天翻也好、地覆也罢，我们还是要活。","外国文学引文","劳伦斯《查泰莱夫人的情人》引文，李敖引中文译句","以废墟中仍要建立小希望、绕行障碍继续生活，写困厄中的生存意志。",""
"LABKJ-036","李敖报刊集","乌鸦的心愿","010.乌鸦的心愿.txt","9","9","我手写我口","近代诗文成句","黄遵宪诗句“我手写我口”","以自己的手写自己的口，概括直抒己见的写作气魄。",""
"LABKJ-037","李敖报刊集","乌鸦的心愿","010.乌鸦的心愿.txt","9","9","白骨剥露，凄风永拂。","英国古歌译句","英国古歌《两只乌鸦》译句","以白骨暴露、寒风永吹写乌鸦食尽死尸后的荒凉画面。",""
"LABKJ-038","李敖报刊集","乌鸦的心愿","010.乌鸦的心愿.txt","9","9","O'er his white banes, when they are bare,The wind sall blaw for evermair.","英国古歌原文","英国古歌《两只乌鸦》原文","以白骨暴露后寒风永吹的古英语诗句写荒凉画面。","校对补入：与前一条中文译句对照保留。"
"LABKJ-039","李敖报刊集","《求是报》1991年2月27日创刊","012.《求是报》1991年2月27日创刊.txt","11","11","东方是东方、西方是西方，两者永不交会","外国诗句译语","吉卜龄诗句译语","以东西永不交会概括东西方隔阂，文中作为被打破的断言。",""
"LABKJ-040","李敖报刊集","《求是报》1991年2月27日创刊","012.《求是报》1991年2月27日创刊.txt","11","11","Oh，East is East，and West is West，and never the twain shall meet","外国诗句原文","吉卜龄诗句英文原文","以东西各为东西、二者永不相会概括东西方隔阂。","校对补入：与前一条中文译语对照保留。"
"LABKJ-041","李敖报刊集","一张报，打倒你！","013.一张报，打倒你！.txt","27","33","悬瓠城南陂水深，

春泥满眼路岖嵚，

独骑瘦马冲残雨，

前伴茫茫不可寻。","王安石诗","王安石诗，文中未标诗题","以陂水深、春泥满眼、残雨独行写追寻前伴的艰难。","只收诗句本体，不收同篇报刊抱负与政治口号。"
"LABKJ-042","李敖报刊集","生公说法鬼神听","014.生公说法鬼神听.txt","5","7","生公说法鬼神听，身后空堂夜不扃。

高坐寂寥尘漠漠，一方明月可中庭。","刘禹锡诗","刘禹锡《生公讲堂》","写生公讲法感通鬼神、身后讲堂空寂而明月在庭。",""
"LABKJ-043","李敖报刊集","生公说法鬼神听","014.生公说法鬼神听.txt","9","9","生公说法，顽石点头","佛教典故","竺道生讲经传说","以生公说法使顽石点头，形容讲说感化力极强。",""
"LABKJ-044","李敖报刊集","李敖谈《李敖的报纸》","016.李敖谈《李敖的报纸》.txt","15","15","不温故，又何以知新？","论语化用","《论语·为政》“温故而知新”化用","以不温习旧事便不能了解新事，说明由往事认识当下。",""
"LABKJ-045","李敖报刊集","李敖谈《李敖的报纸》","016.李敖谈《李敖的报纸》.txt","15","15","青出于蓝","荀子成语","《荀子·劝学》语意形成的成语","用后来超过先前来形容变化延续且更加严重。",""
"LABKJ-046","李敖报刊集","李敖谈《李敖的报纸》","016.李敖谈《李敖的报纸》.txt","15","15","黄河之水天上来","李白诗句","李白《将进酒》句","借黄河水从天上来的夸张意象，指追溯事情源头。",""
"LABKJ-047","李敖报刊集","李敖谈《李敖的报纸》","016.李敖谈《李敖的报纸》.txt","27","27","一个真理未广为人知之时，我们要不断重复这一真理","外国思想格言","约翰·穆勒语，李敖转述","说明真理尚未普遍被知道时，应持续反复说明。",""
"LABKJ-048","李敖报刊集","李敖谈《李敖的报纸》","016.李敖谈《李敖的报纸》.txt","41","41","班门弄斧","传统成语","传统成语，鲁班门前弄斧之意","以在行家面前卖弄本领形容不自量力。",""
"LABKJ-049","李敖报刊集","《李敖求是评论杂志》发刊词","018.《李敖求是评论杂志》发刊词.txt","7","7","成一家之言","史记成句","司马迁《报任安书》“成一家之言”","以形成自成体系的言论说明杂志汇聚思想的使命。",""
"LABKJ-050","李敖报刊集","《李敖求是评论杂志》发刊词","018.《李敖求是评论杂志》发刊词.txt","7","7","虽千万人，吾往矣","孟子名句","《孟子·公孙丑上》“虽千万人，吾往矣”","以即使面对千万人也仍前往，概括独立承担的勇气。",""
"LABKJ-051","李敖报刊集","《李敖求是评论杂志》发刊词","018.《李敖求是评论杂志》发刊词.txt","7","7","有眼识泰山","传统俗语","传统俗语","形容真正有眼力、能识别重要人物或事实。",""
