id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAWXKC-011,为文学开窗,居浩然论“硬抑别兴”,007.居浩然论“硬抑别兴”.txt,7,7,立身先须谨重文章且须放荡,古典文论,梁简文帝《诫当阳公大心书》,居浩然引梁简文帝文字，提出做人应谨重而文章须放荡的文论。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-012,为文学开窗,居浩然论“硬抑别兴”,007.居浩然论“硬抑别兴”.txt,11,11,心中有魇，则好比头上戴了紧箍帽，写文章时不敢稍逾范围，也就放不开或放荡不起来了。,写作格言,居浩然语,居浩然用“魇”解释写作者心中禁制，说明文章不能放开的原因。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-013,为文学开窗,居浩然论“硬抑别兴”,007.居浩然论“硬抑别兴”.txt,19,19,万般皆下品，唯有读书高,俗语,中国俗语,居浩然引用俗语，说明传统教育把读书视为最高升进道路。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-014,为文学开窗,居浩然论“硬抑别兴”,007.居浩然论“硬抑别兴”.txt,27,27,文章先须放荡，落笔更须恣肆,文论格言,居浩然化用梁简文帝语,居浩然化用古人文论，称赞李敖文章放得开而落笔恣肆。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-015,为文学开窗,《硕鼠》今译,008.《硕鼠》今译.txt,5,51,硕鼠硕鼠，胖老鼠啊胖老鼠，无食我黍！别吃我黄黍！三岁贯女，养你养了三年多，莫我肯顾。你却对我不照顾。逝将去女，我要发誓离开你，适彼乐土。去到那乐土。乐土乐土，乐土啊乐土，爰得我所。那儿才是我住处。硕鼠硕鼠，胖老鼠啊胖老鼠，无食我麦！别吃我小麦！三岁贯女，养你养了三年多，莫我肯德。你却对我还赖债。逝将去女，我要发誓离开你，适彼乐国。去到那乐国。乐国乐国，乐国啊乐国，爰得我直。那儿一住才值得。硕鼠硕鼠，胖老鼠啊胖老鼠，无食我苗！别吃我禾苗！三岁贯女，养你养了三年多，莫我肯劳。你却对我不慰劳。逝将去女，我要发誓离开你，适彼乐郊。去到那乐郊。乐郊乐郊，乐郊啊乐郊，谁之永号？那儿住下，谁还大哭大号？,诗经今译,《诗经·魏风·硕鼠》原诗及李敖今译,李敖列出《硕鼠》原诗并作白话今译，用作古代诗歌今译例证。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-016,为文学开窗,“试吟紫芝曲，应与夏黄同”,009.“试吟紫芝曲，应与夏黄同”.txt,15,15,这五十年是中国古文学的结束时期。……恰好有一个章炳麟，真可算是古文学很光荣的结局了！,文学史评语,胡适《五十年来中国之文学》,李敖引用胡适评章太炎语，说明章太炎在中国古文学尾声中的位置。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-017,为文学开窗,“试吟紫芝曲，应与夏黄同”,009.“试吟紫芝曲，应与夏黄同”.txt,19,25,蹈海千行旅，磨坚一秃翁。蒹葭随露白，鸿雁入云空。地坼成初郡，民劳不素风。试吟紫芝曲，应与夏黄同。,近代诗,章太炎《寄亦韩仲荪》,李敖录章太炎五言律诗，特别指出末句用商山四皓夏黄公“紫芝曲”典故。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-018,为文学开窗,“吾梦不堪碎”,010.“吾梦不堪碎”.txt,3,3,我已梦得疲惫不堪。,外国诗句译文,叶芝诗句译文,李敖引用叶芝老年诗句的中文译文，表现梦的疲惫与珍惜。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-019,为文学开窗,“吾梦不堪碎”,010.“吾梦不堪碎”.txt,3,3,I am worn out with dreams.,外国诗句,W. B. Yeats,李敖引用叶芝诗句原文，表现梦的疲惫。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-020,为文学开窗,“吾梦不堪碎”,010.“吾梦不堪碎”.txt,5,19,"Had I heaven's embroidered cloths, Enwrought with golden and silver light, The blue and the dim and the dark cloths Of night and light and the half light, I would spread the colths under you feet; But I, being poor, have only my dreams; I have spread my dreams under your feet; Tread softly because you tread on my dreams.",外国诗,"W. B. Yeats, He wishes for the Cloths of Heaven",李敖引用叶芝《他想要天上的呢绒》原诗，表现以梦铺在爱人脚下的脆弱心意。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 源文作 colths 与 you feet，按源文保留以便回查。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-021,为文学开窗,“吾梦不堪碎”,010.“吾梦不堪碎”.txt,25,39,若我有天上的呢绒，上面绣着灿烂的金银线，那蔚蓝、暗灰和漆黑色的呢绒代表着白昼、黄昏和夜晚，我要将这呢绒铺在你的脚下；但是，我因为穷，只有自己的梦；现在，我已将我的梦铺在你的脚下；轻点儿踩呀，因为你踩的是我的梦。,外国诗译文,陈绍鹏译叶芝诗,李敖引用陈绍鹏译叶芝《他想要天上的呢绒》，作为英诗中译例。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-022,为文学开窗,“吾梦不堪碎”,010.“吾梦不堪碎”.txt,41,41,我觉得英诗的meter似乎有赖于古诗的平仄来传神，若是只有脚韵，则难免成为一句（包括半句子句及短句）一行的分列式散文了。,翻译格言,居浩然语,李敖引用居浩然论英诗中译的话，说明英诗节奏可借古诗平仄传神。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-023,为文学开窗,“吾梦不堪碎”,010.“吾梦不堪碎”.txt,43,57,如有天孙锦 愿为君铺地 镶金复镶银 明暗日夜继 家贫锦难求 唯有以梦替 践履慎轻置 吾梦不堪碎,外国诗古体译,居浩然译叶芝诗,李敖引用居浩然用古诗体裁翻译叶芝诗，认为最为传神。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-024,为文学开窗,“或沦无底，或达仙乡”,011.“或沦无底，或达仙乡”.txt,5,11,挂帆沧海，风波茫茫，或沦无底，或达仙乡。It may be that the gulfs will wash us down; It may be we shall touch the Happy Isles.,外国诗译文,丁尼生《尤利西斯》，严复《天演论》译引,李敖引用严复译丁尼生诗句，称其信雅达俱佳。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-025,为文学开窗,“或沦无底，或达仙乡”,011.“或沦无底，或达仙乡”.txt,17,17,迭相食，非相为而生之,古典哲学文句,《列子》鲍氏之子语,李敖引用《列子》语，说明生物相食并非彼此预设而生。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-026,为文学开窗,“或沦无底，或达仙乡”,011.“或沦无底，或达仙乡”.txt,17,17,名满天下，谤亦随之,成语格言,中国成语,李敖用成语说明赫胥黎宣扬达尔文学说后名声与诽谤并至。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-027,为文学开窗,“或沦无底，或达仙乡”,011.“或沦无底，或达仙乡”.txt,17,17,匹夫而为百世师，一言而为天下法,古典成句,苏轼《潮州韩文公庙碑》,李敖借苏轼成句赞赏赫胥黎有可为百世师、天下法的大儒气概。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-028,为文学开窗,“中国思想与修辞”（Rhetoric in Chinese Thought）这门课,017.“中国思想与修辞”（Rhetoric in Chinese Thought）这门课.txt,3,3,“信”“雅”“达”,翻译原则,严复译事原则,李敖引用严复翻译原则，并推及理解中国古人与今人思想的表达。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-029,为文学开窗,“中国思想与修辞”（Rhetoric in Chinese Thought）这门课,017.“中国思想与修辞”（Rhetoric in Chinese Thought）这门课.txt,3,3,辞达,论语成句,《论语·卫灵公》,李敖引用孔子“辞达”观念，说明表达思想要清楚。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-030,为文学开窗,“中国思想与修辞”（Rhetoric in Chinese Thought）这门课,017.“中国思想与修辞”（Rhetoric in Chinese Thought）这门课.txt,3,3,知言,孟子成句,《孟子》,李敖引用孟子“知言”，说明理解别人思想表达的重要。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-031,为文学开窗,“中国思想与修辞”（Rhetoric in Chinese Thought）这门课,017.“中国思想与修辞”（Rhetoric in Chinese Thought）这门课.txt,7,7,"Le seul mot juste, the unique right word",外国文论,福楼拜文论,李敖引用福楼拜追求唯一合适字词的文论，说明广义修辞学目标。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-032,为文学开窗,语出何典，何能不检点,018.语出何典，何能不检点.txt,11,11,忧劳所以兴国，逸豫适足亡身,古典史论成句,欧阳修《新五代史·伶官传序》,李敖讨论作文题出典时引用欧阳修成句，说明用典必须知道来源。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 只收古典成句本体，不收同段考试与官方护航争论。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-033,为文学开窗,语出何典，何能不检点,018.语出何典，何能不检点.txt,13,13,鲍叔奉酒而起曰：‘祝吾君无忘其出而在莒也，使管仲无忘其束缚而从鲁也，使宁子无忘其饭牛于车下也。’桓公避席再拜曰：‘寡人与二大夫皆无忘夫子之言，齐之社稷必不废矣！’此言常思困隘之时，必不骄矣！,古书典故,《新序》,李敖并引《新序》中相近文字，说明“毋忘在莒”典故的训诫意义。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-034,为文学开窗,语出何典，何能不检点,018.语出何典，何能不检点.txt,13,13,鲍叔牙奉杯而起曰：‘使公毋忘出入莒时也，使管子毋忘束缚在鲁也，使宁戚毋忘饭牛车下也。’桓公避席再拜曰：‘寡人与二大夫能毋忘夫子之言，国之社稷必不危矣！’,古书典故,《管子》,李敖引用《管子》中“毋忘在莒”原典，说明典故本义。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-035,为文学开窗,介绍一套你该一看的奇书,020.介绍一套你该一看的奇书.txt,15,15,把难以分类的古书，纳入现代分类，是这套《中国名著精华全集》的一个特色。,读书出版格言,李敖《〈中国名著精华全集〉序》,李敖自引序文，说明古书整理应纳入现代分类。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-036,为文学开窗,介绍一套你该一看的奇书,020.介绍一套你该一看的奇书.txt,21,21,作为新时代的中国人，我们评判文章，实在该用一种新的标准，我们必须放弃什么山水标准、什么雅俗标准、什么气骨标准、什么文白标准。我们看文章，要问的只是两个问题：一、要表达什么？二、表达得好不好？,文学批评格言,李敖《〈中国名著精华全集〉序》,李敖自引序文，提出评判文章应回到表达内容与表达效果两个问题。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-037,为文学开窗,介绍一套你该一看的奇书,020.介绍一套你该一看的奇书.txt,43,43,百余年来之为学者，往往言心言性，而茫然不得其解也。……聚宾客门人数十百人，与之言心、言性，舍‘多学而识’以求‘一贯’之方，置四海困穷不言，而讲危微精一。……我弗敢知也。……愚所谓圣人之道者如之何？曰博学于文、曰行己有耻。自一身以至于天下国家，皆学之事也；自子臣弟友以至出入往来辞受取与之间，皆有耻之事也。士而不先言耻，则为无本之人；非好古多闻，则为空虚之学。以无本之人，而讲空虚之学，吾见其日从事于圣人，去之弥远也。,古典治学格言,顾炎武语,李敖引用顾炎武论学文字，说明为学应博学于文、行己有耻，不能空谈心性。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-038,为文学开窗,介绍一套你该一看的奇书,020.介绍一套你该一看的奇书.txt,47,47,在南宋人著述之中，最切于实用，胜理气心性之空谈。,古书评价语,李敖引评《救荒活民书》语,李敖引用评价语，说明《救荒活民书》切于实用、胜过空谈心性。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-039,为文学开窗,介绍一套你该一看的奇书,020.介绍一套你该一看的奇书.txt,95,95,集天下之书为一书,读书志愿,郑樵志愿,李敖引用郑樵宏愿，说明总集中国古书的出版理想。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-040,为文学开窗,不论见望，斜眼必矣！,021.不论见望，斜眼必矣！.txt,3,3,陶渊明意不在诗，诗以寄其意耳。采菊东篱下，悠然望南山，则既采菊又望山，意尽于此，无余蕴矣，非渊明意也。采菊东篱下，悠然见南山，则本自采菊，无意望山，适举首而见之，故悠然忘情，趣闲而景远。……,诗话,《鸡肋集》记苏轼语,李敖引用苏轼论陶渊明诗句，辨析“见南山”与“望南山”的境界差异。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
LAWXKC-041,为文学开窗,不论见望，斜眼必矣！,021.不论见望，斜眼必矣！.txt,5,5,无意‘望’山，适举首而‘见’之,诗学格言,李敖释陶诗语,李敖据苏轼诗话概括“见”与“望”的不同审美境界。,首轮保守收入：本书以文学批评、翻译、古书整理和文坛论争为主；普通小说对白、标题碎片、现代文坛互骂、党国/政论/革命/选举/政府机关语录不收，只保留能独立检索的诗文、古书典故、翻译文本、文学格言和非政治性写作格言。 校对轮：通过复核，保留；最终编号可能较首轮审计编号顺延。
