id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LABD-044,你笨蛋，你笨蛋,从眼神到背影,011.从眼神到背影.txt,39,39,视死如归,传统成语,形容把死看得像回家一样平常。,李敖用以写战士式姿态。,
LABD-045,你笨蛋，你笨蛋,从眼神到背影,011.从眼神到背影.txt,39,39,当仁不让,论语成语,《论语》语意发展出的成语。,李敖把它转化为给孩子看的行动范例。,
LABD-046,你笨蛋，你笨蛋,《李敖议坛哀思录》小引,012.《李敖议坛哀思录》小引.txt,5,5,不亦快哉,古典感叹语,“不亦……哉”句式化用。,李敖用它写大圣到此一游的快意。,
LABD-047,你笨蛋，你笨蛋,《李敖议坛哀思录》小引,012.《李敖议坛哀思录》小引.txt,5,5,不亦哀哉,古典感叹语,“不亦……哉”句式化用。,李敖以此反写同一处境的悲哀。,
LABD-048,你笨蛋，你笨蛋,《李敖议坛哀思录》小引,012.《李敖议坛哀思录》小引.txt,11,11,行云流水,传统成语,形容文章自然流畅。,李敖用它概括自传随意唠叨而自然成书的风格。,
LABD-049,你笨蛋，你笨蛋,李敖与民歌,013.李敖与民歌.txt,9,9,时光一逝永不回，往事只能回味，忆童年时竹马青梅，两小无猜，日夜相随，春风又吹红了花蕊，你也已经添了新岁，你就要变心，像时光难倒回，我只有在梦里相依偎。,歌词,刘家昌《往事只能回味》,李敖回忆在狱中听人唱流行歌曲，并记录其歌词。,
LABD-050,你笨蛋，你笨蛋,李敖与民歌,013.李敖与民歌.txt,9,9,我只好另外找一位,误听歌词,李敖误听《往事只能回味》末句。,李敖把误听后的新词视为更积极的人生态度。,
LABD-051,你笨蛋，你笨蛋,李敖与民歌,013.李敖与民歌.txt,15,37,"不看你的眼，
不看你的眉，
看了心里都是你，
忘了我是谁。
不看你的眼，
不看你的眉，
看的时候心里跳，
看过以后眼泪垂。
不看你的眼，
不看你的眉，
不看你也爱上你，
忘了我是谁。",歌词,李敖《忘了我是谁》,李敖完整转录自己在狱中写出的歌词。,
LABD-052,你笨蛋，你笨蛋,我写《虚拟的十七岁》,014.我写《虚拟的十七岁》.txt,5,5,so young a body with so old a head,莎士比亚文句,莎士比亚《威尼斯商人》,李敖引用莎剧中的句子，说明年轻身体与成熟头脑结合的梦想。,
LABD-053,你笨蛋，你笨蛋,我写《虚拟的十七岁》,014.我写《虚拟的十七岁》.txt,5,5,身体，年轻的；头脑，年深的,莎士比亚译语,李敖对 so young a body with so old a head 的译语。,李敖用此强调直译比“少年老成”更能保留张力。,
LABD-054,你笨蛋，你笨蛋,我写《虚拟的十七岁》,014.我写《虚拟的十七岁》.txt,5,5,"He is young, but take it from me, a very staid head.",英语引文,英国 Strafford 推荐 Earl of Ormond 时语。,李敖以此说明后世发酵莎士比亚句意。,
LABD-055,你笨蛋，你笨蛋,我写《虚拟的十七岁》,014.我写《虚拟的十七岁》.txt,5,5,少年老成,传统成语,形容年少而成熟稳重。,李敖讨论它作为莎剧译语的得失。,
LABD-056,你笨蛋，你笨蛋,从《马偕行医图》到黄达夫,015.从《马偕行医图》到黄达夫.txt,19,19,A man who knows the price of everything and the value of nothing.,王尔德名言,王尔德《少奶奶的扇子》,李敖引用王尔德定义犬儒主义者，以区分价格与价值。,
LABD-057,你笨蛋，你笨蛋,从《马偕行医图》到黄达夫,015.从《马偕行医图》到黄达夫.txt,33,33,艺术永存,艺术格言译语,Art is long,李敖用此写艺术品价值可能超越时序变迁。,
LABD-058,你笨蛋，你笨蛋,从《马偕行医图》到黄达夫,015.从《马偕行医图》到黄达夫.txt,33,33,Art is long,艺术格言,拉丁格言 Ars longa 的英语表达。,李敖以英文原句对照中文译语。,
LABD-059,你笨蛋，你笨蛋,从《马偕行医图》到黄达夫,015.从《马偕行医图》到黄达夫.txt,33,33,时序漂泊,艺术格言译语,Time is fleeting,李敖用此写时间流逝与艺术留存的对照。,
LABD-060,你笨蛋，你笨蛋,从《马偕行医图》到黄达夫,015.从《马偕行医图》到黄达夫.txt,33,33,Time is fleeting,艺术格言,英语格言。,李敖以英文原句对照中文译语。,
LABD-061,你笨蛋，你笨蛋,吾从其丑,017.吾从其丑.txt,7,7,点石成金,传统成语,道教炼丹典故发展出的成语。,侯冠群邀序时以此称李敖作序可增光。,
LABD-062,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,53,53,马上得天下,历史成语,古代马上得天下典故。,李敖借此区分创业一代与守成治理一代。,
LABD-063,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,53,53,马下治天下,历史成语化用,对“马上得天下”的反面化用。,李敖用来描述后继者转入治理阶段。,
LABD-064,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,53,53,萧规曹随,历史成语,萧何定规、曹参沿袭的典故。,李敖用此说明守成派按既有路线运行的能力。,
LABD-065,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,53,53,欲与天公试比高,现代诗词句,毛泽东《沁园春·雪》句。,李敖把诗句转用于发展意志的比喻。,
LABD-066,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,53,53,高处不胜寒,宋词名句,苏轼《水调歌头》句。,李敖借此提醒发展到高处后仍有寒意与风险。,
LABD-067,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,59,59,落花逐水流,古典诗意成句,流水落花类诗意成句。,李敖以此比喻唯美而失去方向的消极趋势。,
LABD-068,你笨蛋，你笨蛋,石齐平《中国大趋势》序,018.石齐平《中国大趋势》序.txt,71,71,捧牢卵子过桥,方言谚语,苏州方言，文中引《现代汉语方言大词典》。,李敖引用方言谚语，说明过分小心的状态。,
LABD-069,你笨蛋，你笨蛋,《李敖大全集》大陆新版序,020.《李敖大全集》大陆新版序.txt,13,13,一针见血,传统成语,形容说话切中要害。,李敖用此概括对方指出自己出书数量的精确。,
LABD-070,你笨蛋，你笨蛋,控告许倬云造谣诽谤,022.控告许倬云造谣诽谤.txt,35,35,天方夜谭,传统成语,比喻离奇荒诞的说法。,李敖用它驳斥所谓偷书指控。,
LABD-071,你笨蛋，你笨蛋,控告许倬云造谣诽谤,022.控告许倬云造谣诽谤.txt,35,35,君子之爱人也，以德,古典成句,孟子语意发展出的成句。,李敖借此质疑许倬云若真知赃书为何不检举。,
LABD-072,你笨蛋，你笨蛋,控告许倬云造谣诽谤,022.控告许倬云造谣诽谤.txt,35,35,君子之爱贼也，以德,拟古谐语,仿“君子之爱人也，以德”反造。,李敖用反造句加强讽刺。,
LABD-073,你笨蛋，你笨蛋,控告许倬云造谣诽谤,022.控告许倬云造谣诽谤.txt,35,35,细人之爱人也，以姑息,古典成句,古文语式。,李敖用它说明姑息与德爱之间的差别。,
LABD-074,你笨蛋，你笨蛋,中国可以来个《夏威夷关系法》吗？,023.中国可以来个《夏威夷关系法》吗？.txt,37,37,咄咄逼人,传统成语,形容气势逼人、来势很盛。,李敖用来形容《台湾关系法》条文开端的压迫姿态，校对补入时只按成语保留。,
LABD-075,你笨蛋，你笨蛋,买错了书,024.买错了书.txt,7,7,任何棋局必然有个正确解答。真正的赛局完全不是这个样子，实际生活也不是这个样子。实际生活中包括虚张声势、包括骗人的小策略、包括互相揣测对方以便应付等等。我的赛局理论研究的就是这些内容。,科学家语,冯纽曼谈赛局理论。,李敖引用冯纽曼的话说明赛局理论与现实人生冲突的复杂性。,
LABD-076,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,5,5,徜徉恣肆,文论成语,形容文章自由舒展。,李敖借古代名家讲究的文章格局，说明自己此文要逾矩。,
LABD-077,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,5,5,行云流水,文论成语,形容文章自然流动。,李敖用它说明自己文章将想到哪里写到哪里。,
LABD-078,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,5,5,黄河天上,古典诗意成句,化用黄河天上来一类诗句。,李敖用此写文章水势奔放。,
LABD-079,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,37,37,我要把你们的思想搅动起来！,教师格言,严侨课堂语。,李敖回忆严侨教学时的启发性语言。,
LABD-080,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,37,37,我若说错了，我就把我的名字倒写！,教师趣语,严侨课堂语。,李敖以此写严侨的洒脱与自信。,
LABD-081,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,37,37,数学是人类智力的灵魂。……它超越了空间与时间的领域，告诉我们宇宙是这样的悠远，光线曾经历百万年的行程，方才照射到大地上。……,数学格言,Oscar W. Anthony 语。,李敖回忆自己在练习簿中引用的数学赞语。,
LABD-082,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,37,37,我想它超越不了空时！,教师批语,严侨朱笔批语。,李敖记录严侨对学生引文的机智批评。,
LABD-083,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,63,65,"只疑松动要来扶，
以手推松曰：“去！”",宋词名句,辛弃疾《西江月·遣兴》句。,李敖回忆严侨背诵此句时的动作与真情。,
LABD-084,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,71,71,心之所善，九死无悔,楚辞化用,化用屈原《离骚》“亦余心之所善兮，虽九死其犹未悔”。,李敖用此写严侨一代人的殉道热情。,
LABD-085,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,81,81,求仁得仁,论语成语,《论语》语意发展出的成语。,李敖以此概括自己一路风霜后的承担。,
LABD-086,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,81,81,种豆得豆,传统俗谚,与“种瓜得瓜”同类俗谚。,李敖用它说明人生结果自有前因。,
LABD-087,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,91,91,太虚幻境,红楼梦典故,《红楼梦》中太虚幻境。,李敖用它指旧式玄幻审美经验。,
LABD-088,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,165,165,借尸还魂,传统成语,比喻借旧事物重新出现。,李敖在政治讽刺语境中使用，首轮仅按成语保留。,
LABD-089,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,231,231,阴魂不散,传统成语,比喻人或事物虽已消亡，影响仍在。,李敖在讽刺语境中使用，首轮按通用成语保留。,
LABD-090,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,243,243,五色令人目盲，五音令人耳聋,老子名句,《老子》五千言。,李敖用《老子》句写声光化电世界对高中生的分神。,
LABD-091,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,245,245,自悔少作,古典文评成语,指日后后悔年轻时的作品。,李敖借古人语谈早年作品与李戡出书。,
LABD-092,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,245,245,涕泗横流,传统成语,形容涕泪纵横。,李敖用来写李戡查档案时鼻部过敏的狼狈。,
LABD-093,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,245,245,别以为我没有过17岁！,小说人物语,《窗外》小说中母亲对女儿的话。,李敖以此反观自己也有十七岁少作。,
LABD-094,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,255,255,苦难当前，我们正置身废墟之中。在废墟中，我们开始盖一些小建筑，寄一些小希望。这当然是一件困难的工作，但已没有更好的路通向未来了。我们要迂回前进，要爬过层层障碍，不管天翻也好、地覆也罢，我们还是要活。,外国小说引文,劳伦斯《查泰莱夫人的情人》,李敖借劳伦斯小说段落写自己在岛上处境与重建希望。,
LABD-095,你笨蛋，你笨蛋,《李戡戡乱记》导读,030.《李戡戡乱记》导读.txt,255,255,We've got to live,外国小说引文,劳伦斯《查泰莱夫人的情人》,李敖并列英文原句，作为废墟中仍要活下去的表达。,
LABD-096,你笨蛋，你笨蛋,背影与后记,031.背影与后记.txt,127,127,20年后又是一条好汉,民间豪语,民间关于死后再来的豪语。,文中写五十年代政治受难者可能唱出的壮语，首轮仅按民间豪语保留。,
LABD-097,你笨蛋，你笨蛋,背影与后记,031.背影与后记.txt,169,169,替天行道,水浒成语,《水浒传》式侠义口号，后成通用成语。,文中人物用以称李敖的行动。,
LABD-098,你笨蛋，你笨蛋,背影与后记,031.背影与后记.txt,639,639,画地为牢,传统成语,比喻只在自己划定的范围内活动。,文中用它形容媒体自限而不敢刊登来信。,
LABD-099,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,43,43,虽千万人，吾往矣！,孟子成句,《孟子》“自反而缩，虽千万人，吾往矣”语意。,李敖引用此句写马寅初在人口政策上强项不屈的勇气。,
LABD-100,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,53,53,勇于行仁,古典成句,以仁义为行动准则的文言成句。,李敖用此称郭嵩焘牺牲名誉、促使国家现代化。,
LABD-101,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,53,53,拼却声名，替国家办事。,近代文人语,郭嵩焘相关评价语。,李敖用以概括一流知识分子甘冒毁誉的担当。,
LABD-102,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,53,53,惟公负独醒之累，在昔蛾眉谣诼，离忧岂仅屈灵钧。,挽联文句,严复挽郭嵩焘语。,李敖引用严复挽语，写郭嵩焘承受独醒与谣诼。,
LABD-103,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,53,53,鞠躬尽瘁，名誉扫地而后已,成语化用,化用“鞠躬尽瘁，死而后已”。,李敖以此写郭嵩焘付出的名誉代价。,
LABD-104,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,57,57,柯叶自摧折，根株浮沧海,古诗句,文中用以写先知者遭遇。,李敖借此写郭嵩焘时代的困厄局面。,
LABD-105,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,61,61,百尺竿头站脚，千层浪里翻身。,禅林成句,百尺竿头更进一步一类成句。,李敖以此写一流知识分子得保首领后仍须继续向前。,
LABD-106,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,63,63,我觉得时刻在前进。我从前每写一个剧本时的主张，如今都已渐渐变成多数人的主张。但他们到达那里时，我早已不再那里了，我又到别处去了。我希望我总是向前走了。,外国作家语,易卜生给朋友的信。,李敖引用易卜生语，说明真正的先行者总在社会多数人之前。,
LABD-107,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,65,65,惜竹不除当路笋，伐薪教护带巢枝。,古诗联句,文中引用的诗联句。,李敖借此写引导期间的无奈心境。,
LABD-108,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,65,65,独行其道,传统成语,指独自按自己的道路行事。,李敖用来写一流知识分子的坚持。,
LABD-109,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,67,73,"在欲去未去的夜色里，
至少做几颗晨星。
纵没有多大光明，
也使那早行的人高兴。",诗性文句,李敖随手写下的晨星意象。,李敖以晨星自许，写一流知识分子即使光明有限也能照亮早行者。,
LABD-110,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,77,77,白发征夫,古典诗意成句,文中以古典语汇写老年征夫形象。,李敖借此写不愿见朋友老而仍困于旧局。,
LABD-111,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,77,77,长安朝阳孤城闭,古典诗意成句,以长安、朝阳、孤城组成的诗化句。,李敖用此营造迟暮与困局的意象。,
LABD-112,你笨蛋，你笨蛋,潘毓刚《我也李敖一下》祖国版序,033.潘毓刚《我也李敖一下》祖国版序.txt,77,77,一代文豪，李敖老矣！,自嘲语,李敖拟他人偷笑自己的话。,李敖以自嘲语收束序文的恣肆笔法。,
LABD-113,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,11,11,斐然成章，不知所以裁之。,论语名句,《论语》孔子语。,李敖用孔子语说明札记体随缘抽样、点化成章。,
LABD-114,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,17,17,安得龙猛笔，点石为黄金。,唐诗句,贯休《禅月集》句。,李敖引贯休诗句说明点石成金观念。,
LABD-115,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,17,17,诗句以一字为工，自然颖异不凡，如灵丹一粒，点石成金也。,宋人诗话,胡仔《苕溪渔隐丛话后集》语。,李敖引胡仔诗话说明一字之工如灵丹点石成金。,
LABD-116,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,17,17,金手指,英语译语,Golden Touch 的中文译语。,李敖以此衔接中文点石成金与英文麦得斯典故。,
LABD-117,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,17,17,Golden Touch,英语典故,Midas 神话中的金手指。,李敖用它对照中国点石成金观念。,
LABD-118,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,25,25,to have the Midas touch,英语成语,源于希腊神话 Midas。,李敖说明该成语本于麦得斯触物成金的故事。,
LABD-119,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,33,33,盲人摸象，庸人自扰,成语连用,林语堂批评中文文法西化时语。,李敖引林语堂语说明中文文法被误解的荒唐。,
LABD-120,你笨蛋，你笨蛋,《英文汉诂》残稿,037.《英文汉诂》残稿.txt,75,75,梦里相依偎,歌词,刘家昌《往事只能回味》末句。,李敖在 another 条中再提此歌词末句。,
