id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LADXT-025,独白下的传统,避讳——“非常不敢说”,003.避讳——“非常不敢说”.txt,37,37,何必去父母之邦,儒家格言,本于《论语》“父母在，不远游”等乡土伦理语境。,李敖用“父母之邦/国”的差异，说明避讳会改动经典措辞。,
LADXT-026,独白下的传统,避讳——“非常不敢说”,003.避讳——“非常不敢说”.txt,39,39,咄咄逼人,古典成语,《世说新语》相关成语。,李敖引用成语形容禁忌压力逼迫文字不断改形。,
LADXT-027,独白下的传统,避讳——“非常不敢说”,003.避讳——“非常不敢说”.txt,51,51,只许州官放火，不许百姓点灯,民间格言,宋代田登避讳故事形成的俗谚。,李敖用这句俗谚讽刺避讳制度的特权性。,
LADXT-028,独白下的传统,避讳——“非常不敢说”,003.避讳——“非常不敢说”.txt,53,53,冲冠一怒为红颜,古诗名句,吴伟业《圆圆曲》诗句。,李敖举吴三桂与陈圆圆故事，说明名句如何固定历史人物的文化形象。,
LADXT-029,独白下的传统,谏诤——“宁鸣而死，不默而生！”,004.谏诤——“宁鸣而死，不默而生！”.txt,63,63,有谏即死，无赦！,古代谏诤文句,先秦暴君拒谏故事中的警句。,李敖用这类残酷命令衬托谏诤传统的危险底色。,
LADXT-030,独白下的传统,谏诤——“宁鸣而死，不默而生！”,004.谏诤——“宁鸣而死，不默而生！”.txt,65,65,敢有谏者，斩！,古代谏诤文句,战国、秦汉叙事中常见的拒谏命令。,李敖引用它说明谏官面对的常是直接的死亡威胁。,
LADXT-103,独白下的传统,谏诤——“宁鸣而死，不默而生！”,004.谏诤——“宁鸣而死，不默而生！”.txt,71,71,你为了不听我的话，不在乎衣服；我为了使你听我的话，也不在乎脑袋！,谏诤格言,宋臣陈禾谏宋徽宗故事中的人物语。,李敖用这句强烈对比展示谏臣以生命强迫君主听取意见的姿态。,校对补入。
LADXT-031,独白下的传统,谏诤——“宁鸣而死，不默而生！”,004.谏诤——“宁鸣而死，不默而生！”.txt,79,79,先天下之忧而忧，后天下之乐而乐,古文名句,范仲淹《岳阳楼记》名句。,李敖把范仲淹名句放入谏诤脉络，强调知识分子应先承担公共忧患。,
LADXT-032,独白下的传统,谏诤——“宁鸣而死，不默而生！”,004.谏诤——“宁鸣而死，不默而生！”.txt,81,83,宁鸣而死，不默而生！,古文名句,范仲淹《灵乌赋》名句。,李敖以此作为全章标题精神，肯定宁可发声而死、不肯沉默苟活的态度。,
LADXT-033,独白下的传统,征兆——来头可不小,007.征兆——来头可不小.txt,113,113,敬鬼神而远之,儒家格言,《论语·雍也》成句。,李敖用孔子名言对照祥瑞、怪征叙事，指出理性态度与迷信传统的冲突。,
LADXT-034,独白下的传统,征兆——来头可不小,007.征兆——来头可不小.txt,115,115,伏羲人身蛇首，神农人身牛首,神话典故,上古帝王异相传说。,李敖列举古书中的异相叙事，说明圣王神化常从身体征兆开始。,
LADXT-104,独白下的传统,吃人——动物吃人，人也吃人,008.吃人——动物吃人，人也吃人.txt,101,101,食之美者，宁过于人肉乎！,史传警句,唐代朱粲嗜食人肉故事中的人物语。,李敖用这句极端话语呈现嗜好性吃人的残酷传统记录。,校对补入。
LADXT-105,独白下的传统,吃人——动物吃人，人也吃人,008.吃人——动物吃人，人也吃人.txt,103,103,吞此千枚，则胆无敌矣！,史传警句,五代赵思绾嗜人胆故事中的人物语。,李敖用它说明食胆壮胆的迷信和暴力想象。,校对补入。
LADXT-106,独白下的传统,吃人——动物吃人，人也吃人,008.吃人——动物吃人，人也吃人.txt,123,123,壮志饥餐胡虏肉，笑谈渴饮匈奴血,词句名篇,岳飞《满江红》名句。,李敖借《满江红》名句反思吃人肉意象在民族情绪中的残留。,校对补入。
LADXT-107,独白下的传统,喝酒——喝也不行，不喝也不行,009.喝酒——喝也不行，不喝也不行.txt,101,101,酒以成礼，不敢不拜。,世说新语式格言,钟毓偷酒故事中的人物语。,李敖用它说明古人把饮酒纳入礼节秩序。,校对补入。
LADXT-108,独白下的传统,喝酒——喝也不行，不喝也不行,009.喝酒——喝也不行，不喝也不行.txt,101,101,偷本非礼，所以不拜。,世说新语式格言,钟会偷酒故事中的人物语。,李敖用它反衬酒礼的荒谬：既然偷饮本已非礼，就不再假装行礼。,校对补入。
LADXT-109,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,15,15,三月不知肉味,论语成语,《论语·述而》孔子闻韶乐典故。,李敖用它说明儒家把雅乐神圣化到压倒身体感官的程度。,校对补入。
LADXT-110,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,15,15,不图为乐之至于斯也,论语名句,《论语·述而》孔子闻韶乐后语。,李敖引用孔子赞乐之语，说明雅乐被赋予至高价值。,校对补入。
LADXT-111,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,15,15,尽美矣！又尽善也！,论语名句,《论语·八佾》孔子评《韶》乐语。,李敖用这句显示儒家评价音乐时把审美和道德绑在一起。,校对补入。
LADXT-035,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,25,25,先王之乐,礼乐典故,儒家礼乐论中的核心概念。,李敖用它进入华夷音乐观，说明传统常以古圣王之乐作为正统尺度。,
LADXT-036,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,25,25,各雅其所雅，而非先王所谓雅也,古文格言,古代乐论中关于“雅乐”的批评语。,李敖借这句话说明各族各自认定高雅，未必合于中原正统的“雅”。,
LADXT-037,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,33,33,琴者，禁也！禁邪念也！,音乐格言,古代琴论中以声训解释琴德的句子。,李敖用它展示传统音乐论如何把乐器解释成道德教化工具。,
LADXT-112,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,43,43,知音,音乐典故/成语,伯牙、钟子期故事形成的成语。,李敖用“知音”说明琴乐传统中懂得欣赏者的重要性。,校对补入。
LADXT-113,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,43,43,对牛弹琴,成语格言,古代寓言、音乐典故形成的成语。,李敖用它反衬音乐必须有能理解的听者。,校对补入。
LADXT-114,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,45,45,短笛无腔信口吹,古诗名句,宋诗中写牧童短笛的成句。,李敖用它说明笛声可自由、怪调，不同于严肃雅乐。,校对补入。
LADXT-115,独白下的传统,音乐——华夷交响乐,010.音乐——华夷交响乐.txt,47,47,滥竽充数,成语典故,南郭先生吹竽故事形成的成语。,李敖在介绍竽时顺带引出这个成语典故。,校对补入。
LADXT-116,独白下的传统,家族——人愈多愈好,011.家族——人愈多愈好.txt,15,15,父赐子死，尚安复请？,史传格言,秦始皇子奉命自杀故事中的人物语。,李敖用它说明父权被推到极端时，子女甚至不敢为生命讨价还价。,校对补入。
LADXT-117,独白下的传统,家族——人愈多愈好,011.家族——人愈多愈好.txt,29,29,男尊女卑,传统成语,传统性别等级观念的固定成语。,李敖用它说明中国家庭结构中男性权力对女性的压制。,校对补入。
LADXT-118,独白下的传统,家族——人愈多愈好,011.家族——人愈多愈好.txt,31,35,"在家从父（父死从兄）——第一从。
出嫁从夫——第二从。
夫死从子——第三从。",传统女训,“三从”观念的白话列举。,李敖用三条从属关系说明女性在传统家庭中的连续依附地位。,校对补入。
LADXT-119,独白下的传统,家族——人愈多愈好,011.家族——人愈多愈好.txt,61,61,五世其昌,诗经成语/祝辞,本于《诗经》婚姻祝辞，后常作宗族兴旺语。,李敖用它概括大家庭理想中五代繁荣的想象。,校对补入。
LADXT-120,独白下的传统,家族——人愈多愈好,011.家族——人愈多愈好.txt,71,71,同居异爨，一门数灶,宗族成语,古代家族分居分炊现象的成语化表达。,李敖用它说明大家庭解体先从分灶、分食开始。,校对补入。
LADXT-038,独白下的传统,家族——人愈多愈好,011.家族——人愈多愈好.txt,99,99,盗亦有道,庄子成语,《庄子·胠箧》成句。,李敖借“盗亦有道”说明即便盗贼集团也有内部规矩，从而反讽宗族伦理。,
LADXT-121,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,17,17,弄獐之喜,成语典故,李林甫误写“弄璋”为“弄獐”的成语典故。,李敖用它说明成语背后有具体传统，一字之差便会闹笑话。,校对补入。
LADXT-122,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,17,17,獐头鼠目,成语典故,唐代以来形容人相貌猥琐的成语。,李敖在解释“弄獐”误字时连带引出该成语。,校对补入。
LADXT-039,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,63,63,不入虎穴，焉得虎子,史传格言,《后汉书·班超传》名句。,李敖用来说明班昭家族故事中冒险求成的传统表达。,
LADXT-040,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,101,101,忠臣不事二君，烈女不嫁二夫,贞节格言,宋明理学与烈女观念中的常见对句。,李敖用它概括传统把女性贞节等同臣子忠节的思维。,
LADXT-041,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,101,101,饿死就饿死算啦！饿死是小事情，可是失掉贞节却是大事情！,理学格言白话,程颐、程颢“饿死事小，失节事大”的白话化引述。,李敖用白话转述强化理学贞节论的残酷。,
LADXT-042,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,121,121,春花秋月何时了,词句名篇,李煜《虞美人》名句。,李敖在缠足小脚的语境中借词句引出“春花秋月”的审美传统。,
LADXT-043,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,123,123,凤鞋半折小弓弓，莺语一声娇滴滴,古典诗句,旧诗中描写缠足女性的艳体句。,李敖引用它说明诗文如何把身体压迫包装成风流审美。,
LADXT-044,独白下的传统,女性——牌坊要大，金莲要小,012.女性——牌坊要大，金莲要小.txt,127,127,君子大头，小人大脚,俗谚格言,传统社会关于脚形与身份的俗语。,李敖以俗谚总结缠足审美背后的阶层与性别偏见。,
LADXT-045,独白下的传统,光绪朝对节妇贞女的旌表,013.光绪朝对节妇贞女的旌表.txt,5,5,吾家三世单传，今止此一块肉，吾已请于先亡诸尊长矣，汝宁失节，毋弃孤儿。,烈女传记引语,俞樾辑录节妇故事中的人物语。,李敖引用它揭示贞节叙事中家族延续压过个人生命的逻辑。,
LADXT-123,独白下的传统,光绪朝对节妇贞女的旌表,013.光绪朝对节妇贞女的旌表.txt,5,5,吾乃汝舅姑也。汝意大佳。然为汝一身计，则以守节为重；为吾一家计，则以存孤为重。愿汝为吾一家计，勿徒为一身计。,烈女传记引语,俞樾《右台仙馆笔记》乔氏故事中的梦中舅姑语。,李敖用这段话说明贞节叙事中家族香火高于个人名节的权衡。,校对补入。
LADXT-046,独白下的传统,光绪朝对节妇贞女的旌表,013.光绪朝对节妇贞女的旌表.txt,7,7,若爱妾者，愿兼爱儿。此儿死妾亦死矣！,烈女传记引语,俞樾辑录节妇故事中的人物语。,李敖用这句遗言式话语说明女性价值被捆绑在丈夫与子嗣身上。,
LADXT-124,独白下的传统,光绪朝对节妇贞女的旌表,013.光绪朝对节妇贞女的旌表.txt,13,13,汝家买我者，以我为钱树子耳！此儿死，我亦死，汝家人财两失矣！若听我抚养此儿，则我故失行之妇，岂当复论名节！,烈女传记引语,俞樾《右台仙馆笔记》乔氏故事中的人物语。,李敖引用乔氏对娼家的说辞，显示她为了存孤而暂时搁置名节判断。,校对补入。
LADXT-125,独白下的传统,光绪朝对节妇贞女的旌表,013.光绪朝对节妇贞女的旌表.txt,15,15,曩奉命存孤，幸不辱命。然妇人究以节为重。我一妇人，始为贼贞人，继为娼，尚何面目复生人世乎？,烈女传记引语,俞樾《右台仙馆笔记》乔氏故事中的人物语。,李敖用这段话揭示晚清贞节叙事最终仍要求女性以死补足名节。,校对补入。
LADXT-047,独白下的传统,光绪朝对节妇贞女的旌表,013.光绪朝对节妇贞女的旌表.txt,17,17,饿死事小，失节事大,理学格言,程氏理学名句，后世贞节观的核心口号。,李敖把它作为光绪朝旌表节妇制度的思想关键词。,
LADXT-048,独白下的传统,欢喜佛,015.欢喜佛.txt,3,3,长平之事，秦军大克，赵军大破，秦人欢喜，赵人畏惧。,古文引句,《战国策》长平之战语境中的句子。,李敖由“欢喜”一词追溯古书用法，再转入欢喜佛。,
LADXT-049,独白下的传统,欢喜佛,015.欢喜佛.txt,3,3,欢喜踊跃,佛经成语,佛经中常见的赞叹语。,李敖用它说明“欢喜”一词在佛教文本中的固定表达。,
LADXT-050,独白下的传统,欢喜佛,015.欢喜佛.txt,11,11,大圣自在天，乌摩女为妇。所生有三千子：其左千五百，毘那夜迦王为第一，行诸恶事；右千五百，扇那夜迦持善天为第一，修一切善利。,佛教引文,佛教密教文献中解释欢喜天的文字。,李敖引用这段文字，说明欢喜天形象背后的密教神谱。,
LADXT-051,独白下的传统,欢喜佛,015.欢喜佛.txt,17,17,殿有欢喜佛十余，玻璃为龛，垂以绸幕，揭视之，秘戏杂陈，殆所谓事事无碍者欤！,笔记引文,《京华游览记》中关于欢喜佛的记载。,李敖用这段游记式材料说明欢喜佛在民间与旅游观看中的奇观化。,
LADXT-052,独白下的传统,欢喜佛,015.欢喜佛.txt,41,41,夫妇二天，令相抱立，二天俱象头人身，白肉色，着赤色裙，各以二手互抱腰上。,佛教图像引文,密教图像仪轨中对欢喜天形象的说明。,李敖借图像文字说明欢喜佛并非后人凭空附会，而有仪轨来源。,
LADXT-053,独白下的传统,欢喜佛,015.欢喜佛.txt,51,51,观世音无形，故普门品述现众身为人说法，既能现众身，则飞走之物以至蠛蠓醯鸡，皆可耳，岂直男女乎？,佛教问答,《琅环记》中关于观音性别的解释。,李敖用观音性别可变的说法，转出佛教图像与性别观的弹性。,
LADXT-126,独白下的传统,欢喜佛,015.欢喜佛.txt,69,69,通神明之德，以类万物之情,易传名句,《周易·系辞》名句。,李敖用它解释伏羲女娲交尾图像中天人、万物相通的象征意义。,校对补入。
LADXT-054,独白下的传统,中国民族“性”,016.中国民族“性”.txt,47,47,妾事先王也，先王以其髀加妾之身，妾困不支也；尽置其身妾之上，而妾弗重也。何也？以其少有利焉。今佐韩，兵不众粮不多，则不足以救韩。夫救韩之危，日费千金，独不可使妾少有利焉？,战国策名段,《战国策·韩策》秦宣太后答韩使尚靳语。,李敖引用这段大胆话语，说明正史、国策里也保存了高度性化的政治语言。,
LADXT-055,独白下的传统,中国民族“性”,016.中国民族“性”.txt,51,51,此等淫亵语，出于妇人之口，入于使者之耳，载于国史之笔，皆大奇！,文人评语,王士祯评《战国策》宣太后语。,李敖引用王士祯评语，说明传统文人也惊异于这类文本被史笔保存。,
LADXT-056,独白下的传统,中国民族“性”,016.中国民族“性”.txt,57,57,或衣其衣，或衷其襦,经传引句,《左传》有关宣姜故事的文字。,李敖用它作为先秦经传中身体、衣物与性关系叙事的例证。,
LADXT-057,独白下的传统,中国民族“性”,016.中国民族“性”.txt,57,57,公卿宣淫，民无效焉。且闻不令，君其纳之。,经传引句,《左传》陈灵公事中的谏语。,李敖借此说明古代经典并不回避君臣淫乱与公开谏诤。,
LADXT-127,独白下的传统,中国民族“性”,016.中国民族“性”.txt,75,75,男女杂游、不媒不娉,古代性俗引语,古书中概括上古男女交往开放状态的说法。,李敖用它说明古代性开放景象并非纯属现代想象。,校对补入。
LADXT-128,独白下的传统,中国民族“性”,016.中国民族“性”.txt,91,91,唯禽兽无礼，故父子聚麀,礼教格言,古代礼教批判无礼乱伦的名句。,李敖把它列入后来反对性开放的礼教话语。,校对补入。
LADXT-129,独白下的传统,中国民族“性”,016.中国民族“性”.txt,91,91,防隔内外，禁止淫佚,礼教格言,传统礼教中隔离男女、禁止淫佚的概括语。,李敖用它说明反性开放力量如何制度化。,校对补入。
LADXT-130,独白下的传统,中国民族“性”,016.中国民族“性”.txt,91,91,男女不通衣裳,礼教格言,古代男女内外之防的固定说法。,李敖把它列为传统社会压抑性关系的规范口号。,校对补入。
LADXT-131,独白下的传统,中国民族“性”,016.中国民族“性”.txt,91,91,富贵不能淫,孟子名句,《孟子·滕文公下》大丈夫章名句。,李敖将它放入反性话语谱系，说明道德语汇如何被用来约束欲望。,校对补入。
LADXT-132,独白下的传统,中国民族“性”,016.中国民族“性”.txt,91,91,坐怀不乱,成语典故,柳下惠故事形成的成语。,李敖用它作为传统称颂克制性欲的典型。,校对补入。
LADXT-133,独白下的传统,中国民族“性”,016.中国民族“性”.txt,107,107,令会男女,周礼引句,《周礼·地官》有关男女会合的句子。,李敖用它作为研究古代性节期和交配制度的证据之一。,校对补入。
LADXT-134,独白下的传统,中国民族“性”,016.中国民族“性”.txt,107,107,奔者不禁,周礼引句,《周礼·地官》有关仲春会男女时不禁私奔的句子。,李敖用它说明经典中也保存了节期杂交、性开放的制度痕迹。,校对补入。
LADXT-058,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,5,5,惊天地、泣鬼神,成语格言,形容文章、行为感天动地的传统成语。,李敖把它列入感动物、感天地的传统修辞谱系。,
LADXT-059,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,5,5,天雨粟、乌白头,古典异象,古书中灾异、感应叙事的典型意象。,李敖用这些异象说明传统相信至诚可使自然反常。,
LADXT-060,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,5,5,天地含悲、风云动色,古典套语,传统文章中形容天地同感的套语。,李敖用来概括中国文章中夸张的感应修辞。,
LADXT-061,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,9,9,我常不信天文，今始验矣！,史传引语,顾炎武引史事中的人物语。,李敖用这句话说明古人有时以天象来解释政治时机。,
LADXT-062,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,9,9,天道如此，时不可失。,史传格言,古代天命、时机观念中的句子。,李敖借它展示“天道”如何被拿来支撑行动判断。,
LADXT-063,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,17,17,豚鱼吉,易经引句,《易经·中孚》卦辞。,李敖由《易》句引出“信及豚鱼”的感应观。,
LADXT-064,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,19,19,信及豚鱼,易经成语,本于《易经·中孚》及后世阐释。,李敖用它说明诚信可以感动微物的传统说法。,
LADXT-065,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,23,23,其率尔丑类，南徙于海！,古文名句,韩愈《祭鳄鱼文》中的驱鳄名句。,李敖用韩愈驱鳄故事说明文章被相信能感动物类。,
LADXT-066,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,23,23,冥顽不灵,古文成语,韩愈《祭鳄鱼文》相关语汇，后成成语。,李敖把鳄鱼拟人化为“冥顽不灵”，凸显传统文章的威吓口吻。,
LADXT-067,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,27,27,诏赤黑视之鲤鱼天公卑杀牛人壬癸神书急急,符咒文字,古代符咒、石刻传说中的神秘文字。,李敖引用它作为“文字能役使自然”的极端例子。,
LADXT-068,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,37,37,虽显微巨细，事有不伦，然精诚所通，有感斯应。则旷百世而同符也！所谓诚能动物，而信及豚鱼者，非耶？,古文评语,柳应聘讨论感应故事的文字。,李敖用它概括传统感应论的理论核心：精诚可以通物。,
LADXT-135,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,41,41,夫气盛者化神而绩异者传永，盖自古志之矣！,古文评语,柳应聘《先师庙驱蝠记》中的议论句。,李敖用它呈现“精诚感通”被文人理论化的方式。,校对补入。
LADXT-136,独白下的传统,人能感动蝙蝠论,017.人能感动蝙蝠论.txt,45,45,仁风所感，虎狼出境,古文套语,旧时称颂地方官德政可感动物的套语。,李敖用它讽刺把动物出没解释成德政感应的思维。,校对补入。
LADXT-069,独白下的传统,人能感动老虎论,018.人能感动老虎论.txt,7,7,昔韩公谕之而听，今公戮之而惧。,古文名句,欧阳修《祭石曼卿文》式议论中对韩愈驱鳄的化用。,李敖用它连接韩愈驱鳄与后代地方官驱兽故事。,
LADXT-070,独白下的传统,人能感动老虎论,018.人能感动老虎论.txt,17,17,若假文词以期感格，如韩愈祭鳄鱼，鳄鱼远徙与否，究亦无稽。,史家评语,《清史稿》关于驱蝗、驱兽一类感应叙事的评语。,李敖引用它作为较理性的怀疑声音。,
LADXT-071,独白下的传统,人能感动老虎论,018.人能感动老虎论.txt,25,25,天生万物，唯人为贵，虎狼当食六畜，而残暴于人，王法：杀人者死；伤人则论法。汝若是杀人者，当垂头伏罪；自知非者，当号呼称冤。,史传引语,《后汉书》童恢责虎故事中的言辞。,李敖用这段对虎说法，展示古人把兽类也纳入王法伦理的想象。,
