id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAJJSXJ-011,蒋介石研究续集,蒋介石犯了兵家大忌,008.蒋介石犯了兵家大忌.txt,75,75,留得青山在，不怕无柴烧,俗语,中国俗语,李敖转引杜聿明回忆中尹东生劝其保全自身、留待转机的俗语。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 校对补入：只收通行俗语本体，不收同段突围、俘虏与战犯叙述。
LAJJSXJ-012,蒋介石研究续集,蒋介石的“引退谋和书告”,009.蒋介石的“引退谋和书告”.txt,93,93,不到黄河心不死,俗语,中国俗语,李敖转引俗话，说明不到最后关头不肯罢休的心理。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 只收俗语本体，不收同段总统下野、和谈与国共政治语境。
LAJJSXJ-013,蒋介石研究续集,蒋介石的“引退谋和书告”,009.蒋介石的“引退谋和书告”.txt,123,123,祝融悔祸兮，回禄屏气。,古文句,柳宗元《逐毕方文》,李敖引用柳宗元句，说明“悔祸”一词的古文用例。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 只收柳宗元古文句本体，不收同段共党、和平文告与政治心态分析。
LAJJSXJ-014,蒋介石研究续集,蒋介石怎样作弄李宗仁？,010.蒋介石怎样作弄李宗仁？.txt,39,39,只一人第一，要个个争先，胜固可喜，败亦欣然,胡适书札语,胡适短笺,李敖转引胡适把竞争比作赛跑的话，强调人人争先、胜败坦然。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 校对补入：只收赛跑式竞争格言本体，不收同段副总统竞选与民主政治语境。
LAJJSXJ-015,蒋介石研究续集,蒋介石怎样作弄李宗仁？,010.蒋介石怎样作弄李宗仁？.txt,247,247,名不正，言不顺,论语成句,《论语·子路》,李敖借用《论语》成句，说明名分不正则言事难行。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 校对补入：只收古典成句本体，不收同段总统退职、宪法程序与法统攻防。
LAJJSXJ-016,蒋介石研究续集,蒋介石与真假保密局,011.蒋介石与真假保密局.txt,11,11,狸猫换太子,民间故事成语,民间故事典故,李敖借民间故事成语形容真假替换、暗中掉包。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 校对补入：只收民间故事成语本体，不收同段保密局与政治操纵叙述。
LAJJSXJ-017,蒋介石研究续集,蒋介石与真假保密局,011.蒋介石与真假保密局.txt,11,11,仙人偷桃,俗语典故,民间俗语,李敖借民间俗语形容暗中挪移、偷换的手法。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 校对补入：只收俗语典故本体，不收同段引退文告、行政院、保密局和政治操纵叙述。
LAJJSXJ-018,蒋介石研究续集,蒋介石是个什么家？,014.蒋介石是个什么家？.txt,27,27,割不正不食,论语文句,《论语·乡党》,李敖转引《论语》句，说明把孔子牵强称为“卫生家”的说法所本。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 只收《论语》文句本体，不收同篇政治家、军事家、领袖称号讽刺。
LAJJSXJ-019,蒋介石研究续集,蒋介石遗嘱依法无效,016.蒋介石遗嘱依法无效.txt,17,17,颜回希孔圣，孔趋亦趋，孔步亦步。,古代典故,颜回学孔典故,李敖转引“昔人谓”的古代典故，说明效法先贤至于亦步亦趋的说法。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 只收古代典故本体，不收同段遗嘱、领袖崇拜与政治人物颂词。
LAJJSXJ-020,蒋介石研究续集,蒋介石遗嘱依法无效,016.蒋介石遗嘱依法无效.txt,17,17,虞舜慕唐尧，见尧于羹，见尧于墙。,古代典故,古代思慕典故,李敖转引“昔人谓”的古代典故，说明思慕先贤至于处处见其形影的说法。,首轮保守收入：《蒋介石研究续集》以蒋介石、国民党、革命史、暗杀、起义、军政、总统合法性、遗嘱、神化与反共著作为主体；现代党派、政权、领袖、军政、革命、国家民族、暗杀、战争、遗嘱、官方文件、政治攻防与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文句、诗词、俗语、文学散文句和古代典故。 只收古代典故本体，不收同段遗嘱、领袖崇拜与政治人物颂词。
