id,book,chapter,source_file,line_start,line_end,quote_text,category,source_or_origin,summary,notes
LAJJS4-011,蒋介石研究四集,蒋介石是“郑三发子”吗？,002.蒋介石是“郑三发子”吗？.txt,171,171,鸡鸣早看天，未晚先投宿,民间行旅俗语,中国俗语,李敖转引行旅俗语式客栈名，写早看天气、未晚投宿的旅途经验。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收俗语本体，不收重庆旅馆盘查、委员长身世传说和战时语境。
LAJJS4-012,蒋介石研究四集,蒋介石是“郑三发子”吗？,002.蒋介石是“郑三发子”吗？.txt,171,171,远在天边，近在眼前，名为兄弟，视若不见。,小说回目/章回套语,唐人《金陵春梦》,李敖转引《金陵春梦》章回收束语，写近在眼前却相见不认的讽刺。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 校对补入：只收章回式收束语，不收战时重庆盘查、蒋介石身世传说与政治语境。
LAJJS4-013,蒋介石研究四集,蒋介石是共产党？,006.蒋介石是共产党？.txt,13,13,亲亲而仁民，仁民而爱物。,孟子文句,《孟子·尽心上》,李敖转录蒋介石文字中所引孟子句，说明由亲亲推至仁民爱物的层次。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收孟子原句本体，不收同段革命、黄埔、三民主义与党校文字。
LAJJS4-014,蒋介石研究四集,蒋介石是共产党？,006.蒋介石是共产党？.txt,25,25,物有本末，事有终始。,大学文句,《大学》,李敖转录蒋介石文字中所引《大学》句，说明事物有本末终始。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收《大学》原句本体，不收同段革命论、三民主义与党内文字。
LAJJS4-015,蒋介石研究四集,蒋介石是共产党？,006.蒋介石是共产党？.txt,33,33,鸟之将死，其鸣也哀。人之将死，其言也善。,论语文句,《论语·泰伯》,李敖转录蒋介石文字中所引《论语》句，说明将死之言往往哀切而善。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 校对补入：只收《论语》原句本体，不收同段黄埔、革命、党校与三民主义文字。
LAJJS4-016,蒋介石研究四集,蒋介石是共产党？,006.蒋介石是共产党？.txt,41,41,诚者物之终始，不诚无物。,中庸文句,《中庸》,李敖转录蒋介石文字中所引《中庸》句，说明诚贯通事物始终。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收《中庸》原句本体，不收同段党校、革命与黄埔文字。
LAJJS4-017,蒋介石研究四集,蒋介石与康泽,011.蒋介石与康泽.txt,83,83,死或重于泰山、或轻于鸿毛,司马迁文句,司马迁《报任少卿书》语义,李敖借司马迁名句，说明死亡价值或重或轻的分别。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收古训本体，不收康泽、襄阳、殉难与党国人物评价语境。
LAJJS4-018,蒋介石研究四集,蒋介石与陈布雷之一,012.蒋介石与陈布雷之一.txt,61,61,中朝大官老于事，讵肯感激徒媕娿,韩愈诗句,韩愈《石鼓歌》,李敖转录陈布雷遗书中所引韩愈诗句，写大官老于世故、不肯激发作为。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收韩愈诗句本体，不收陈布雷遗书、党国艰危与领袖幕僚语境。
LAJJS4-019,蒋介石研究四集,蒋介石与陈布雷之一,012.蒋介石与陈布雷之一.txt,145,145,百身莫赎,诗经成语,《诗经·秦风·黄鸟》语义,李敖借“百身莫赎”成语，写一身无法抵偿过错的沉重意味。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 校对补入：只收古典成语本体，不收陈布雷自杀、党国与领袖幕僚语境。
LAJJS4-020,蒋介石研究四集,蒋介石与陈布雷之一,012.蒋介石与陈布雷之一.txt,149,149,鞠躬尽瘁，死而后已,诸葛亮文句,诸葛亮《后出师表》,李敖转引用来赞许陈布雷尽心任事的诸葛亮名句。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收诸葛亮名句本体，不收张道藩对陈布雷与蒋介石关系的政治颂词。
LAJJS4-021,蒋介石研究四集,蒋介石与陈布雷之二,013.蒋介石与陈布雷之二.txt,63,63,成都有桑八百株，薄田五十顷,诸葛亮文句,诸葛亮《出师表》文句化引,李敖转引张道藩把陈布雷清苦生活比附诸葛亮家产的文句。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 源文作“五十顷”；只收古文句本体，不收陈布雷、金圆券与党国人物评价。
LAJJS4-022,蒋介石研究四集,蒋介石与陈布雷之三,014.蒋介石与陈布雷之三.txt,19,19,古之列谏者，死则已矣！未有如史鱼死而尸谏、忠感其君者也！可不谓直乎？,孔子家语文句,《孔子家语》史鱼尸谏故事,李敖转引《孔子家语》中孔子赞史鱼尸谏的文字。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收古代典故文本，不收陈布雷尸谏说、领袖与党内政治语境。
LAJJS4-023,蒋介石研究四集,蒋介石与陈布雷之三,014.蒋介石与陈布雷之三.txt,19,19,立召蘧伯玉而贵之，召迷子瑕而退之，徙丧于堂，成礼而后去,古文句,《大戴礼》史鱼尸谏故事,李敖转引《大戴礼》史鱼尸谏故事中卫灵公进贤退不肖、迁丧成礼的文字。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收古代典故文本，不收陈布雷尸谏说、领袖与党内政治语境。
LAJJS4-024,蒋介石研究四集,蒋介石与陈布雷之三,014.蒋介石与陈布雷之三.txt,19,19,卫国以治，史鳅之力也！夫生进贤而退不肖；死且未止，又以尸谏，可谓忠不衰矣！,古文句,《大戴礼》史鱼尸谏故事,李敖转引《大戴礼》对史鱼生前进贤、死后尸谏的评价。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收古代典故文本，不收陈布雷尸谏说、领袖与党内政治语境。
LAJJS4-025,蒋介石研究四集,蒋介石自承亡国,015.蒋介石自承亡国.txt,25,25,名不正，则言不顺，言不顺则事不成。,论语文句,《论语·子路》,李敖转引孔子正名之语，说明名分不正则言事难成。,首轮保守收入：《蒋介石研究四集》以蒋介石身世、黄埔、共产党、杨虎城、外蒙、康泽、陈布雷、党国文件与政治攻防为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、官方文件、特务、暗杀、法统、外蒙与意识形态语录不收，只保留可脱离具体政治论战独立检索的古典文本、民间俗语、成语、古代典故和诗文句。 只收《论语》原句本体，不收同段公民课程、法统、外蒙古与政治词汇攻防。
