file	line	matched_quote	previous_id	previous_book	previous_source	context
006.共产党上了两个当.txt	7	石破天惊	LAWLDH-024	文化论战丹火录	002.文化论战丹火录.txt:327-327	在思想上，共产主义的目的，是世界大同、是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥这种目的来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之？共产主义的招牌，已经“通吃”如此，马克斯出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克斯的理论，连他自己都不无动摇。马克斯早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中——劳动价值论的基础。他在1872年海牙大会讲演中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克斯本人，对马克斯主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克斯曾自讽的说：“我所知道的就是我不是一个马克斯主义者！”由此可见，此马来头大，固有自知之明者也。如今一个世纪下来，马克斯预言的资本主义，依然逍遥健在；他预言的资本主义下，工人阶级应随工业发达而日趋贫困，事实上也大谬不然。……虽然检讨马克斯的理论后，真相恍然如此，但是，执迷的人照样视而不见，硬说共产主义、马克斯主义是地义天经。不过，我们虽然承认共产主义揭橥的目的的伟大动人，但一经...
006.共产党上了两个当.txt	7	石破天惊	LASXQA-141	为中国思想趋向求答案	006.论“处女膜整形”.txt:235-235	在思想上，共产主义的目的，是世界大同、是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥这种目的来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之？共产主义的招牌，已经“通吃”如此，马克斯出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克斯的理论，连他自己都不无动摇。马克斯早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中——劳动价值论的基础。他在1872年海牙大会讲演中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克斯本人，对马克斯主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克斯曾自讽的说：“我所知道的就是我不是一个马克斯主义者！”由此可见，此马来头大，固有自知之明者也。如今一个世纪下来，马克斯预言的资本主义，依然逍遥健在；他预言的资本主义下，工人阶级应随工业发达而日趋贫困，事实上也大谬不然。……虽然检讨马克斯的理论后，真相恍然如此，但是，执迷的人照样视而不见，硬说共产主义、马克斯主义是地义天经。不过，我们虽然承认共产主义揭橥的目的的伟大动人，但一经...
006.共产党上了两个当.txt	7	石破天惊	LASXGJ-140	上下古今谈	050.如果爸爸犯了罪.txt:19-19	在思想上，共产主义的目的，是世界大同、是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥这种目的来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之？共产主义的招牌，已经“通吃”如此，马克斯出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克斯的理论，连他自己都不无动摇。马克斯早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中——劳动价值论的基础。他在1872年海牙大会讲演中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克斯本人，对马克斯主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克斯曾自讽的说：“我所知道的就是我不是一个马克斯主义者！”由此可见，此马来头大，固有自知之明者也。如今一个世纪下来，马克斯预言的资本主义，依然逍遥健在；他预言的资本主义下，工人阶级应随工业发达而日趋贫困，事实上也大谬不然。……虽然检讨马克斯的理论后，真相恍然如此，但是，执迷的人照样视而不见，硬说共产主义、马克斯主义是地义天经。不过，我们虽然承认共产主义揭橥的目的的伟大动人，但一经...
015.毛泽东与湖南独立.txt	43	换汤不换药	LAWLDH-018	文化论战丹火录	002.文化论战丹火录.txt:143-143	徐庆誉的文章发表两天后，九月三十日，毛泽东赶忙补上一篇《“湘人治湘”与“湘人自治”》，做出乖巧的补正。毛泽东说：“‘湘人治湘’。是对‘非湘人治湘’如鄂人治湘皖人治湘等而言。仍是一种官治。不是民治。如果驱汤驱张。目的只在排去非湘人。仍旧换汤不换药的湘人治湘起来。那么。奉天的张作霖。直隶的二曹。河南的赵倜。陕西的陈树藩。安徽的倪嗣冲。广西的陆荣廷。云南的唐继尧……都是本省人。正是奉人治奉。直人治直。豫人治豫。陕人治陕。皖人治皖……比那‘非湘人治湘’的汤芗铭。张敬尧。‘非鄂人治鄂’的王占元。‘非闽人治闽’的李厚基。‘非粤人治粤’的莫荣新……到底有什么区别？而况段祺瑞之派傅良佐。正为根据湘人治湘的理由。故‘湘人治湘’一语。我们根本要反对。因为这一句话。含了不少的恶意。把少数特殊人做治者。把一般平民做被治者。把治者做主人。把被治者做奴隶。这样的治者。就是禹汤文武。我们都给他在反对之列。而况是已往的一个傅良佐。或是未来的无数傅良佐。我们还不应该反对吗？故我们所主张所欢迎的。只在‘湘人自治’一语。不仅不愿被外省人来治，并且不愿被本省的少数特殊人来治。我们主张组织完全的乡自治。完全的县自治。和完全的省自治。乡长民选。县长民选。省长民选。自己...
015.毛泽东与湖南独立.txt	43	换汤不换药	LASXQA-008	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:11-11	徐庆誉的文章发表两天后，九月三十日，毛泽东赶忙补上一篇《“湘人治湘”与“湘人自治”》，做出乖巧的补正。毛泽东说：“‘湘人治湘’。是对‘非湘人治湘’如鄂人治湘皖人治湘等而言。仍是一种官治。不是民治。如果驱汤驱张。目的只在排去非湘人。仍旧换汤不换药的湘人治湘起来。那么。奉天的张作霖。直隶的二曹。河南的赵倜。陕西的陈树藩。安徽的倪嗣冲。广西的陆荣廷。云南的唐继尧……都是本省人。正是奉人治奉。直人治直。豫人治豫。陕人治陕。皖人治皖……比那‘非湘人治湘’的汤芗铭。张敬尧。‘非鄂人治鄂’的王占元。‘非闽人治闽’的李厚基。‘非粤人治粤’的莫荣新……到底有什么区别？而况段祺瑞之派傅良佐。正为根据湘人治湘的理由。故‘湘人治湘’一语。我们根本要反对。因为这一句话。含了不少的恶意。把少数特殊人做治者。把一般平民做被治者。把治者做主人。把被治者做奴隶。这样的治者。就是禹汤文武。我们都给他在反对之列。而况是已往的一个傅良佐。或是未来的无数傅良佐。我们还不应该反对吗？故我们所主张所欢迎的。只在‘湘人自治’一语。不仅不愿被外省人来治，并且不愿被本省的少数特殊人来治。我们主张组织完全的乡自治。完全的县自治。和完全的省自治。乡长民选。县长民选。省长民选。自己...
015.毛泽东与湖南独立.txt	43	换汤不换药	LASLXY-029	世论新语	161.神权其外，财权其中.txt:3-3	徐庆誉的文章发表两天后，九月三十日，毛泽东赶忙补上一篇《“湘人治湘”与“湘人自治”》，做出乖巧的补正。毛泽东说：“‘湘人治湘’。是对‘非湘人治湘’如鄂人治湘皖人治湘等而言。仍是一种官治。不是民治。如果驱汤驱张。目的只在排去非湘人。仍旧换汤不换药的湘人治湘起来。那么。奉天的张作霖。直隶的二曹。河南的赵倜。陕西的陈树藩。安徽的倪嗣冲。广西的陆荣廷。云南的唐继尧……都是本省人。正是奉人治奉。直人治直。豫人治豫。陕人治陕。皖人治皖……比那‘非湘人治湘’的汤芗铭。张敬尧。‘非鄂人治鄂’的王占元。‘非闽人治闽’的李厚基。‘非粤人治粤’的莫荣新……到底有什么区别？而况段祺瑞之派傅良佐。正为根据湘人治湘的理由。故‘湘人治湘’一语。我们根本要反对。因为这一句话。含了不少的恶意。把少数特殊人做治者。把一般平民做被治者。把治者做主人。把被治者做奴隶。这样的治者。就是禹汤文武。我们都给他在反对之列。而况是已往的一个傅良佐。或是未来的无数傅良佐。我们还不应该反对吗？故我们所主张所欢迎的。只在‘湘人自治’一语。不仅不愿被外省人来治，并且不愿被本省的少数特殊人来治。我们主张组织完全的乡自治。完全的县自治。和完全的省自治。乡长民选。县长民选。省长民选。自己...
016.三分的弹性.txt	5	马上得天下	LACW-033	李敖全集	014.粗谈中国知识分子五病.txt:7-7	汉高祖刘邦是平民出身的革命家，得到天下后，他向劝他搞书本的陆贾大骂说：“乃公（你老子）居马上而得之，安事诗书！”陆贾答得妙说：“居马上得之，宁可以马上治之乎？”并告诉刘邦，如果秦始皇得到天下后搞书本、行仁政，哪轮得到你刘邦做皇上？——刘邦是反应快的人，他面有“惭色”的接受了陆贾的意见，知道“马上得天下”和“马上治天下”有不同的层次。搞革命打天下，他是专家，但搞书本、治天下，靠老革命是不成的，得另请高明。
016.三分的弹性.txt	5	马上治天下	LACW-034	李敖全集	014.粗谈中国知识分子五病.txt:7-7	汉高祖刘邦是平民出身的革命家，得到天下后，他向劝他搞书本的陆贾大骂说：“乃公（你老子）居马上而得之，安事诗书！”陆贾答得妙说：“居马上得之，宁可以马上治之乎？”并告诉刘邦，如果秦始皇得到天下后搞书本、行仁政，哪轮得到你刘邦做皇上？——刘邦是反应快的人，他面有“惭色”的接受了陆贾的意见，知道“马上得天下”和“马上治天下”有不同的层次。搞革命打天下，他是专家，但搞书本、治天下，靠老革命是不成的，得另请高明。
016.三分的弹性.txt	5	安事诗书	LACW-085	李敖全集	026.我的殷海光.txt:11-11	汉高祖刘邦是平民出身的革命家，得到天下后，他向劝他搞书本的陆贾大骂说：“乃公（你老子）居马上而得之，安事诗书！”陆贾答得妙说：“居马上得之，宁可以马上治之乎？”并告诉刘邦，如果秦始皇得到天下后搞书本、行仁政，哪轮得到你刘邦做皇上？——刘邦是反应快的人，他面有“惭色”的接受了陆贾的意见，知道“马上得天下”和“马上治天下”有不同的层次。搞革命打天下，他是专家，但搞书本、治天下，靠老革命是不成的，得另请高明。
017.你是毛泽东.txt	11	石破天惊	LAWLDH-024	文化论战丹火录	002.文化论战丹火录.txt:327-327	在理想上，共产主义不失为奶油。这种奶油，在中国思想史中本来就有的，《礼记·礼运》中说：“货恶其弃于地也，不必藏于己，力恶其不出于身也，不必为己”。前者即“各取所需”，后者即“各尽所能”。各尽所能、各取所需，就是共产主义的真髓。不过，中国传统的共产主义是粗浅的，并不细腻，止于口号层次，但口号就足以伟大动人。在思想上，共产主义的目的，是世界大同，是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥出来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之，共产主义的招牌，已经“通吃”如此，马克思出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克思的理论，连他自己都不无动摇。马克思早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中，劳动价值论的论据。他在1872年海牙大会的演讲中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克思本人，对马克思主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克思曾自讽的说：“我所知道的就是我不是一个马克思主义者！”由此可见，此马来头大，固...
017.你是毛泽东.txt	11	不必藏于己	LASXQA-069	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	在理想上，共产主义不失为奶油。这种奶油，在中国思想史中本来就有的，《礼记·礼运》中说：“货恶其弃于地也，不必藏于己，力恶其不出于身也，不必为己”。前者即“各取所需”，后者即“各尽所能”。各尽所能、各取所需，就是共产主义的真髓。不过，中国传统的共产主义是粗浅的，并不细腻，止于口号层次，但口号就足以伟大动人。在思想上，共产主义的目的，是世界大同，是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥出来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之，共产主义的招牌，已经“通吃”如此，马克思出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克思的理论，连他自己都不无动摇。马克思早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中，劳动价值论的论据。他在1872年海牙大会的演讲中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克思本人，对马克思主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克思曾自讽的说：“我所知道的就是我不是一个马克思主义者！”由此可见，此马来头大，固...
017.你是毛泽东.txt	11	石破天惊	LASXQA-141	为中国思想趋向求答案	006.论“处女膜整形”.txt:235-235	在理想上，共产主义不失为奶油。这种奶油，在中国思想史中本来就有的，《礼记·礼运》中说：“货恶其弃于地也，不必藏于己，力恶其不出于身也，不必为己”。前者即“各取所需”，后者即“各尽所能”。各尽所能、各取所需，就是共产主义的真髓。不过，中国传统的共产主义是粗浅的，并不细腻，止于口号层次，但口号就足以伟大动人。在思想上，共产主义的目的，是世界大同，是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥出来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之，共产主义的招牌，已经“通吃”如此，马克思出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克思的理论，连他自己都不无动摇。马克思早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中，劳动价值论的论据。他在1872年海牙大会的演讲中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克思本人，对马克思主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克思曾自讽的说：“我所知道的就是我不是一个马克思主义者！”由此可见，此马来头大，固...
017.你是毛泽东.txt	11	石破天惊	LASXGJ-140	上下古今谈	050.如果爸爸犯了罪.txt:19-19	在理想上，共产主义不失为奶油。这种奶油，在中国思想史中本来就有的，《礼记·礼运》中说：“货恶其弃于地也，不必藏于己，力恶其不出于身也，不必为己”。前者即“各取所需”，后者即“各尽所能”。各尽所能、各取所需，就是共产主义的真髓。不过，中国传统的共产主义是粗浅的，并不细腻，止于口号层次，但口号就足以伟大动人。在思想上，共产主义的目的，是世界大同，是“各尽所能，各取所需”，这种类乎“自由、平等、博爱”的目的，是伟大的、动人的。一旦揭橥出来号召，全世界志士仁人，谁曰不宜？沛然又谁能御之，共产主义的招牌，已经“通吃”如此，马克思出来，再予以细腻的建构化、学术化，自然更是如虎生翼起来。不过，马克思的理论，连他自己都不无动摇。马克思早在1865年就完成《资本论》初稿的最后两卷，但他不让恩格斯看，事实上，他在第三卷中，已经动摇了他在第一卷中，劳动价值论的论据。他在1872年海牙大会的演讲中，也有“我们不否认有些国家如英国、美国，甚至荷兰的劳工们，可用和平方法达到目的”的石破天惊之言，可见马克思本人，对马克思主义，也不无疑义。恩格斯1890年写信给舒密特，提到马克思曾自讽的说：“我所知道的就是我不是一个马克思主义者！”由此可见，此马来头大，固...
017.你是毛泽东.txt	17	不必藏于己	LASXQA-069	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	何况，共产主义的伟大动人，在其理想，理想毕竟是理想，不论真奶油或人造奶油，止于理想层次，望奶止渴、油然而生，是人类快事，所以中国人喊“不必藏于己”、“不必为己”，只是光说不练，非不为也，是不能也。马克思以下一定要练，结果练出祸来。共产党革命成功后，当权派真奶油也好、人造奶油也罢，其实都只嘴上含奶，话里冒油，骨子里，全是打天下后守天下的帝王老路，与共产主义或什么什么主义殊少关联。试看共产党口口声声师承马克思，但一旦革命成功，一旦变成当权派，立刻马克思变成“克马思”，发现马克思不够看。例如共产党代表大会，每年开一次会，制度是马克思订的。但是，到了斯大林手里，制度就给破坏了，弄得几年乃至十几年才开会。于是，最高权力机关，由多数人变为少数人、变为中央委员会、变为政治局、变为五人小组、变为个人独裁。这种演变，固资本主义不若也！资本主义下，人民有的自由民主，还比共产主义多得多，革命革到这步田地，怎生了得？
017.你是毛泽东.txt	19	略输文采	LACW-121	李敖全集	032.长城还在动呵！.txt:25-25	真奶油斯大林如此，人造奶油毛泽东更是帝王式，一朝权在手，搞女人、斗同志、砸烂党和公检法、文化大革命，样样全来，与暴君无异，比明太祖还明太祖、比洪秀全还洪秀全，谁还管奶油真假啊！明太祖、洪秀全不会以共产主义为号召，他们用的是当时打动人心的口号；毛泽东顺应时代潮流，用的是摩登口号共产主义，但他在本质上，却是“应帝王”、不折不扣的“应帝王”，甚至比帝王还帝王，“秦皇汉武，略输文采；唐宗宋祖，稍逊风骚……”，他在词中早言之矣。浅人以为他写着押韵的，但文化大革命一来，一点都不是说着玩的。暴君祸国程度，历代帝王无与伦比，哪复有一丝一毫共产主义？如果有一点，恰恰就是共产主义制度的独裁性更如虎生翼了毛皇帝而已。明太祖整人虽狠，但普天之下，犹有逸民，但毛泽东呢？普天之下，谁也逃不掉。当了权的共产主义者，本已可怕，变成帝王式的共产主义者，就更杠上开花了。斯大林、毛泽东都是杠上开花派，但毛泽东更令人发毛，因为他独得中国帝王整人之秘又发扬光大之，微斯人，吾与明太祖归！
017.你是毛泽东.txt	31	石破天惊	LAWLDH-024	文化论战丹火录	002.文化论战丹火录.txt:327-327	十年过去了，又十年过去了，为了坚持理想，陈独秀被共产党开除、被国民党下狱、被“托派”“自己人”排挤。另外，他的两个儿子，二十九岁的陈延年和二十六岁的陈乔年，也因革命被蒋介石枪决了。虽然众叛亲离，但是，陈独秀却说他“绝对不怕孤立”，虽困处四川江津，一直受国民党特务监视，但是他气概不衰，他说他只注意“自己独立的思想，不迁就任何人的意见”，“不隶属任何党派，不受任何人的命令指使”。最石破天惊的，是在他死前一年，1941年，以六十二岁的老头子，表示要“将我辈以前的见解彻底推翻”！
017.你是毛泽东.txt	31	石破天惊	LASXQA-141	为中国思想趋向求答案	006.论“处女膜整形”.txt:235-235	十年过去了，又十年过去了，为了坚持理想，陈独秀被共产党开除、被国民党下狱、被“托派”“自己人”排挤。另外，他的两个儿子，二十九岁的陈延年和二十六岁的陈乔年，也因革命被蒋介石枪决了。虽然众叛亲离，但是，陈独秀却说他“绝对不怕孤立”，虽困处四川江津，一直受国民党特务监视，但是他气概不衰，他说他只注意“自己独立的思想，不迁就任何人的意见”，“不隶属任何党派，不受任何人的命令指使”。最石破天惊的，是在他死前一年，1941年，以六十二岁的老头子，表示要“将我辈以前的见解彻底推翻”！
017.你是毛泽东.txt	31	石破天惊	LASXGJ-140	上下古今谈	050.如果爸爸犯了罪.txt:19-19	十年过去了，又十年过去了，为了坚持理想，陈独秀被共产党开除、被国民党下狱、被“托派”“自己人”排挤。另外，他的两个儿子，二十九岁的陈延年和二十六岁的陈乔年，也因革命被蒋介石枪决了。虽然众叛亲离，但是，陈独秀却说他“绝对不怕孤立”，虽困处四川江津，一直受国民党特务监视，但是他气概不衰，他说他只注意“自己独立的思想，不迁就任何人的意见”，“不隶属任何党派，不受任何人的命令指使”。最石破天惊的，是在他死前一年，1941年，以六十二岁的老头子，表示要“将我辈以前的见解彻底推翻”！
017.你是毛泽东.txt	53	挂羊头卖狗肉	LASXQA-061	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:285-285	一穷二白的中国可怜到有些地区，仅能以吃饱肚子为“基本人权”，固然吃饱肚子是人权之一，但是“基本狗权”也是如此，想来未免惭愧。反对帝国主义，一百五十年来在避免挨打上虽无愧色，但在，基本人权上（包括避免挨饿、生活条件改善、人格被尊重等等），也得没有愧色才成。要想比得过帝国主义，共产主义应该靠边站，势所难免。共产主义的远景是美丽的，可是行不通，反而造成虚伪、教条、与僵化，并且因矛盾而造成动乱、不宁。共产主义可以使美帝退避三舍，但却不能使自己免于一穷二白。今日共产主义挂羊头卖狗肉、走资以求繁荣，就反证了美帝没有主义比有主义高明。至少他们不伪善，承认人性是贪婪的、爱钱的。要匹夫匹妇人人做圣人，理想固好，但是行不通。革了几十年的命，老百姓还是一穷二白，比不过万恶的美帝资本家社会，可见反帝赢了，比赛却输了。资本主义又怎样？人家比你过得好、比你过得像人。革命革命，革到最后，千万人头落地、革到把革命元勋挂牌游街、打杀下狱，这算什么？美帝革命，“唯我华盛顿将军”可以退隐林泉；但中国革命呢，“唯我彭大将军”（彭德怀）却被下放到接屋瓦落下的雨水，以慰饥渴！这样子的毛泽东啊！
017.你是毛泽东.txt	55	借尸还魂	LASXQA-002	为中国思想趋向求答案	001.介绍我的《为中国思想趋向求答案》.txt:19-19	美帝的华盛顿能打天下也能治天下；中国的毛泽东却能打天下不能治天下。毛泽东打天下的功劳流芳千古，但治天下的罪过遗臭万年。谑画的是，许多混人分不清他打天下、治天下的功与罪，直到今天还做逐臭之夫，对这种盲目捧毛的混人，只觉得他们酷似毛泽东，只是具体而微而已。这种人若生在百年以前，有毛泽东的际遇，他们又何尝不是毛泽东第二、第三……第一百？他们会像毛泽东一样，热爱祖国、救亡图存、献身革命、胡乱投医、“人造奶油”、自卑反射、政治挂帅、不信邪却中风狂走、大跃进却倒行逆施。……种种爱国又祸国之事，写来写去，不过九牛一毛。这种人如不大澈大悟，毛泽东就真永远不死，借尸还魂了。而中国的浩劫，也就永无宁日。
017.你是毛泽东.txt	55	借尸还魂	LASLXY-030	世论新语	185.“祭仪食人”.txt:3-3	美帝的华盛顿能打天下也能治天下；中国的毛泽东却能打天下不能治天下。毛泽东打天下的功劳流芳千古，但治天下的罪过遗臭万年。谑画的是，许多混人分不清他打天下、治天下的功与罪，直到今天还做逐臭之夫，对这种盲目捧毛的混人，只觉得他们酷似毛泽东，只是具体而微而已。这种人若生在百年以前，有毛泽东的际遇，他们又何尝不是毛泽东第二、第三……第一百？他们会像毛泽东一样，热爱祖国、救亡图存、献身革命、胡乱投医、“人造奶油”、自卑反射、政治挂帅、不信邪却中风狂走、大跃进却倒行逆施。……种种爱国又祸国之事，写来写去，不过九牛一毛。这种人如不大澈大悟，毛泽东就真永远不死，借尸还魂了。而中国的浩劫，也就永无宁日。
017.你是毛泽东.txt	55	借尸还魂	LAQSXY-028	求是新语	187.关中上了当.txt:9-9	美帝的华盛顿能打天下也能治天下；中国的毛泽东却能打天下不能治天下。毛泽东打天下的功劳流芳千古，但治天下的罪过遗臭万年。谑画的是，许多混人分不清他打天下、治天下的功与罪，直到今天还做逐臭之夫，对这种盲目捧毛的混人，只觉得他们酷似毛泽东，只是具体而微而已。这种人若生在百年以前，有毛泽东的际遇，他们又何尝不是毛泽东第二、第三……第一百？他们会像毛泽东一样，热爱祖国、救亡图存、献身革命、胡乱投医、“人造奶油”、自卑反射、政治挂帅、不信邪却中风狂走、大跃进却倒行逆施。……种种爱国又祸国之事，写来写去，不过九牛一毛。这种人如不大澈大悟，毛泽东就真永远不死，借尸还魂了。而中国的浩劫，也就永无宁日。
019.读《毛岸英给表舅的一封信》.txt	11	大义灭亲	LABBZ-024	波波颂	011.呜呼新女性.txt:5-5	反动派常骂共产党没有人情，不讲人情，如果他们所指的是这种帮助亲戚朋友、同乡同事做官发财的人情的话，那么我们共产党正是没有这种“人情”、不讲这种“人情”。共产党有的是另一种“人情”，那便是对人民的无限热爱、对劳苦大众的无限热爱，其中也包括自己的父母子女在内。当然，对于自己的近亲，对于自己的父、母、子、女、妻、舅、兄、弟、姨、叔，是有一层特别感情的，一种与血统、家庭有关的人的深厚感情的。这种特别感情，共产党不仅不否认，而且加以巩固并努力于倡导它走向正确的与人民利益相符合的有利于人民的途径。但如果这种特别感情超出了私人范围并与人民利益相抵触时，共产党是坚决站在后者方面的，即“大义灭亲”，亦在所不惜。
019.读《毛岸英给表舅的一封信》.txt	11	大义灭亲	LASXGJ-139	上下古今谈	050.如果爸爸犯了罪.txt:19-19	反动派常骂共产党没有人情，不讲人情，如果他们所指的是这种帮助亲戚朋友、同乡同事做官发财的人情的话，那么我们共产党正是没有这种“人情”、不讲这种“人情”。共产党有的是另一种“人情”，那便是对人民的无限热爱、对劳苦大众的无限热爱，其中也包括自己的父母子女在内。当然，对于自己的近亲，对于自己的父、母、子、女、妻、舅、兄、弟、姨、叔，是有一层特别感情的，一种与血统、家庭有关的人的深厚感情的。这种特别感情，共产党不仅不否认，而且加以巩固并努力于倡导它走向正确的与人民利益相符合的有利于人民的途径。但如果这种特别感情超出了私人范围并与人民利益相抵触时，共产党是坚决站在后者方面的，即“大义灭亲”，亦在所不惜。
019.读《毛岸英给表舅的一封信》.txt	35	大义灭亲	LABBZ-024	波波颂	011.呜呼新女性.txt:5-5	毛岸英认为：“共产党有的是另一种‘人情’，那便是对人民的无限热爱，对劳苦大众的无限热爱、其中也包括自己的父母子女在内。当然，对于自己的近亲，对于自己的父、母、子、女、妻、舅、兄、弟、姨、叔，是有一层特别感情的，一种与血统、家庭有关的人的深厚感情的。这种特别感情，共产党不仅不否认，而且加以巩固并努力于倡导它走向正确的与人民利益相符合的有利于人民的途径。但如果这种特别感情超出了私人范围并与人民利益相抵触时，共产党是坚决站在后者方面的，即‘大义灭亲’，亦在所不惜。”
019.读《毛岸英给表舅的一封信》.txt	35	大义灭亲	LASXGJ-139	上下古今谈	050.如果爸爸犯了罪.txt:19-19	毛岸英认为：“共产党有的是另一种‘人情’，那便是对人民的无限热爱，对劳苦大众的无限热爱、其中也包括自己的父母子女在内。当然，对于自己的近亲，对于自己的父、母、子、女、妻、舅、兄、弟、姨、叔，是有一层特别感情的，一种与血统、家庭有关的人的深厚感情的。这种特别感情，共产党不仅不否认，而且加以巩固并努力于倡导它走向正确的与人民利益相符合的有利于人民的途径。但如果这种特别感情超出了私人范围并与人民利益相抵触时，共产党是坚决站在后者方面的，即‘大义灭亲’，亦在所不惜。”
019.读《毛岸英给表舅的一封信》.txt	61	权力使人腐化，绝对的权力使人绝对腐化。	LAYTAS-045	李敖议坛哀思录	119.我是很列宁的.txt:29-29	英国史家阿克顿（Acton）说：“权力使人腐化、绝对的权力使人绝对腐化。”（Power tends to corrupt, and absolute power corrupts absolutely）没有良好的制度来制衡，光凭漂亮的主义要人做圣人到底，是很难的。毛泽东最后失败了。设想若毛岸英不早死，毛氏父子的私心，恐怕也够瞧的。
020.“依然骨肉，几家能够？”.txt	3	数天涯，依然骨肉，几家能够？	LAKYEC-011	李敖快意恩仇录	003.陆根纪.txt:251-251	清朝顾贞观写《金缕曲》词给流放东北的吴兆骞，中有名句是：“数天涯，依然骨肉，几家能够？”意思是说，天涯海角之内，骨肉之亲，能够住在一起的，又有几家呢？人世的乱离既不可避免，只好“留取心魂相守，但愿得河清人寿”，等你回来。
020.“依然骨肉，几家能够？”.txt	7	始作俑者	LAJYLP-111	教育与脸谱	008.从李济的悲剧看中央研究院的几个黑暗面.txt:133-133	近来国民党政府开放大陆探亲，中国人民从生离到死别，案例连连。国民党对种种凄惨画面的形成，不暇自责，全归罪于共产党，但在我看来，共产党为了反国民党，自己亲尝生离死别之痛，也不亚于他人。试以始作俑者毛泽东为例，便可证明。
021.牺牲哪一代？.txt	3	舍己为人	LASXGJ-084	上下古今谈	028.圣人教育.txt:13-13	古今中外，志士仁人舍己为人，无不“牺牲小我，成全大我”。不过，这种牺牲的信仰，有时也会走火入魔，从个人的自我牺牲的美德变为集体的中风狂走的强制，形成举国若狂的牺牲场面，这种宗教式的集体狂热所带来的问题，也就多了。
