file	line	matched_quote	previous_id	previous_book	previous_source	context
003.三民主义口头禅.txt	13	挂羊头卖狗肉	LAXK-007	李敖新刊	005.羊头化的遗教.txt:3-3	所谓口头禅，本是不能领会禅理，只是口头上袭用禅宗和尚常用的语言。宋朝王楙《野客丛书》附录《王先生圹铭临终诗》，其中说“平生不学口头禅，脚踏实地性虚天”，就是指此。三民主义最后沦为口头禅，它本身的空中楼阁、窒碍难行，固非无因，但是国民党宁肯挂羊头卖狗肉，而一路作伪、言行不一，则是今天陷入死巷的当然结果。三民主义是连自己都统一不了的粗糙理论，国民党却要拿它统一中国，真是天下第一鲜！
003.三民主义口头禅.txt	13	挂羊头卖狗肉	LAXK-008	李敖新刊	005.羊头化的遗教.txt:5-5	所谓口头禅，本是不能领会禅理，只是口头上袭用禅宗和尚常用的语言。宋朝王楙《野客丛书》附录《王先生圹铭临终诗》，其中说“平生不学口头禅，脚踏实地性虚天”，就是指此。三民主义最后沦为口头禅，它本身的空中楼阁、窒碍难行，固非无因，但是国民党宁肯挂羊头卖狗肉，而一路作伪、言行不一，则是今天陷入死巷的当然结果。三民主义是连自己都统一不了的粗糙理论，国民党却要拿它统一中国，真是天下第一鲜！
003.三民主义口头禅.txt	13	挂羊头卖狗肉	LAXK-012	李敖新刊	008.错把投资做投机.txt:9-9	所谓口头禅，本是不能领会禅理，只是口头上袭用禅宗和尚常用的语言。宋朝王楙《野客丛书》附录《王先生圹铭临终诗》，其中说“平生不学口头禅，脚踏实地性虚天”，就是指此。三民主义最后沦为口头禅，它本身的空中楼阁、窒碍难行，固非无因，但是国民党宁肯挂羊头卖狗肉，而一路作伪、言行不一，则是今天陷入死巷的当然结果。三民主义是连自己都统一不了的粗糙理论，国民党却要拿它统一中国，真是天下第一鲜！
007.坐五十·望一百.txt	47	北方之强	LAYTAS-034	李敖议坛哀思录	095.李杰下台了！.txt:23-23	北方之强。
007.坐五十·望一百.txt	47	北方之强	LAFLZ-146	李敖风流自传	536.李杰下台了！.txt:23-23	北方之强。
008.“文化种猪”接种记.txt	5	高山仰止、景行行止	LAFLZ-006	李敖风流自传	006.人——曾经走过这样一位血肉之躯.txt:3-3	关于孔德成的问题，早在二十六年前我就写文章批评过，我的主旨是：试问孔德成的“大成至圣先师奉祀官府”每年花了我们老百姓多少钱？试问孔夫子可敬，要“高山仰止，景行行止”，难道还要敬他的子孙不成？敬他的子孙也罢，可是一敬要敬到他的七十七代重重重重孙子的孙子，这就未免有点那个吧？敬也可以，可是没有理由不让他自食其力，没有理由让他白吃祖宗饭，没有理由让老百姓们来分担他祖宗牌位的重量，和牌位下的这位又白又胖的重孙子！我的文章发表后，听说孔德成气得大骂“李敖混蛋！”此外别无法子。
008.“文化种猪”接种记.txt	5	高山仰止，景行行止	LACTDB-134	传统下的独白	021.张天师可以歇歇了！.txt:73-73	关于孔德成的问题，早在二十六年前我就写文章批评过，我的主旨是：试问孔德成的“大成至圣先师奉祀官府”每年花了我们老百姓多少钱？试问孔夫子可敬，要“高山仰止，景行行止”，难道还要敬他的子孙不成？敬他的子孙也罢，可是一敬要敬到他的七十七代重重重重孙子的孙子，这就未免有点那个吧？敬也可以，可是没有理由不让他自食其力，没有理由让他白吃祖宗饭，没有理由让老百姓们来分担他祖宗牌位的重量，和牌位下的这位又白又胖的重孙子！我的文章发表后，听说孔德成气得大骂“李敖混蛋！”此外别无法子。
009.不回来与回不来.txt	21	并诣官曹，求代其命	LAWC2-044	李敖文存二集	001.“缇萦救父”表示了什么？.txt:121-121	当然，郭雨新这种“代替”是很动人的，他甘愿自我牺牲，以他多年言行的印证，我们相信他说的不是谎话。但是，若进一步看，我们却不得不说，郭雨新这种“代替”，理论上和事实上都没有丝毫可行性。因为按照现代的法律观念，刑罚罚的对象，只限于“犯罪主体”的本位，而不能另由第三者代位。代位观念是落伍的。代位渊源于人类的“血仇”（blood-feud），血仇是一个家族对另一个家族的报复，报复的对象，最好当然是“得罪我们的那个小子”，但如不是那个小子，而是那个小子家族中的一员，也完全有效。这种代位，历史上颇不少。例如：汉朝尹次、史玉两人杀人，被判死刑，尹次的哥哥、史玉的母亲，“并诣官曹，求代其命”。要求牺牲自己、开脱别人。又如：为了收容通缉犯张俭，事发以后，孔融家里，就发生了“一门争死”的现象，孔融、孔融的哥哥，孔融的母亲，三人争说自己是祸首，要求牺牲自己、开脱别人。又如吉翂的父亲，因冤狱坐牢，吉翂挝登闻鼓，向梁武帝陈情，“乞代父命”。梁武帝怀疑有人出点子教这十五岁小孩，把他抓起来铐住，结果才查明白。这又是要求牺牲自己、开脱别人。……
009.不回来与回不来.txt	73	人们为他有正直、卓见和刚毅而爱他；为他有那样的敌人而爱他爱得要命。	LAWC-165	李敖文存	020.为他有那样的敌人而爱他.txt:13-13	陈鼓应的长处很多，但他的大病在见识不足、不够坚定、喜欢政治投机，结果总是被人利用、跟着人跑而不自知。《文星》时代他跟着包奕明跑、《中国一周》时代跟着张其昀跑、《美丽岛》时代跟着群雄跑，为余登发桥头示威那一次，他竟跑到凤桥宫上香，这对陈鼓应说来，就是曲学阿世。——做高等知识分子的人，要给群众带路才对，怎可走迷信路线来讨好群众？高等知识分子要绝对为信仰献身，不打折扣，陈鼓应这样子飘来飘去，岂不给高等知识分子丢人？如今陈鼓应口口声声说受许信良他们攻击，但他为什么不想想，他们为什么攻击你？政见有大出入吗？在台湾双方曾经打得火热，政见不是最基本的。最基本的，是你的政治投机性格使人看不起，是你的见识不足、不够坚定，老想在刀口上把自己洗得清洁溜溜。如今陈鼓应又在大洗特洗了，又何必呢？陈鼓应应该使党外了解他，不该盼国民党了解他。美国布瑞格（Edward S. Bragg）将军支持克利夫兰（Grover Cleveland），在演说中指出：“人们为他有正直、卓见、和刚毅而爱他；为他有那样的敌人而爱他爱得要命。”（They love him……for his integrity and judgment and iron will; but t...
009.不回来与回不来.txt	73	曲学阿世	LAMS-033	我梦碎，所以我梦醒	021.《宪法》梦碎.txt:43-43	陈鼓应的长处很多，但他的大病在见识不足、不够坚定、喜欢政治投机，结果总是被人利用、跟着人跑而不自知。《文星》时代他跟着包奕明跑、《中国一周》时代跟着张其昀跑、《美丽岛》时代跟着群雄跑，为余登发桥头示威那一次，他竟跑到凤桥宫上香，这对陈鼓应说来，就是曲学阿世。——做高等知识分子的人，要给群众带路才对，怎可走迷信路线来讨好群众？高等知识分子要绝对为信仰献身，不打折扣，陈鼓应这样子飘来飘去，岂不给高等知识分子丢人？如今陈鼓应口口声声说受许信良他们攻击，但他为什么不想想，他们为什么攻击你？政见有大出入吗？在台湾双方曾经打得火热，政见不是最基本的。最基本的，是你的政治投机性格使人看不起，是你的见识不足、不够坚定，老想在刀口上把自己洗得清洁溜溜。如今陈鼓应又在大洗特洗了，又何必呢？陈鼓应应该使党外了解他，不该盼国民党了解他。美国布瑞格（Edward S. Bragg）将军支持克利夫兰（Grover Cleveland），在演说中指出：“人们为他有正直、卓见、和刚毅而爱他；为他有那样的敌人而爱他爱得要命。”（They love him……for his integrity and judgment and iron will; but t...
009.不回来与回不来.txt	73	曲学阿世	LAMS-037	我梦碎，所以我梦醒	024.“政体”梦碎.txt:21-21	陈鼓应的长处很多，但他的大病在见识不足、不够坚定、喜欢政治投机，结果总是被人利用、跟着人跑而不自知。《文星》时代他跟着包奕明跑、《中国一周》时代跟着张其昀跑、《美丽岛》时代跟着群雄跑，为余登发桥头示威那一次，他竟跑到凤桥宫上香，这对陈鼓应说来，就是曲学阿世。——做高等知识分子的人，要给群众带路才对，怎可走迷信路线来讨好群众？高等知识分子要绝对为信仰献身，不打折扣，陈鼓应这样子飘来飘去，岂不给高等知识分子丢人？如今陈鼓应口口声声说受许信良他们攻击，但他为什么不想想，他们为什么攻击你？政见有大出入吗？在台湾双方曾经打得火热，政见不是最基本的。最基本的，是你的政治投机性格使人看不起，是你的见识不足、不够坚定，老想在刀口上把自己洗得清洁溜溜。如今陈鼓应又在大洗特洗了，又何必呢？陈鼓应应该使党外了解他，不该盼国民党了解他。美国布瑞格（Edward S. Bragg）将军支持克利夫兰（Grover Cleveland），在演说中指出：“人们为他有正直、卓见、和刚毅而爱他；为他有那样的敌人而爱他爱得要命。”（They love him……for his integrity and judgment and iron will; but t...
009.不回来与回不来.txt	73	曲学阿世	LAXK-039	李敖新刊	025.解严、解严、越解越严.txt:9-9	陈鼓应的长处很多，但他的大病在见识不足、不够坚定、喜欢政治投机，结果总是被人利用、跟着人跑而不自知。《文星》时代他跟着包奕明跑、《中国一周》时代跟着张其昀跑、《美丽岛》时代跟着群雄跑，为余登发桥头示威那一次，他竟跑到凤桥宫上香，这对陈鼓应说来，就是曲学阿世。——做高等知识分子的人，要给群众带路才对，怎可走迷信路线来讨好群众？高等知识分子要绝对为信仰献身，不打折扣，陈鼓应这样子飘来飘去，岂不给高等知识分子丢人？如今陈鼓应口口声声说受许信良他们攻击，但他为什么不想想，他们为什么攻击你？政见有大出入吗？在台湾双方曾经打得火热，政见不是最基本的。最基本的，是你的政治投机性格使人看不起，是你的见识不足、不够坚定，老想在刀口上把自己洗得清洁溜溜。如今陈鼓应又在大洗特洗了，又何必呢？陈鼓应应该使党外了解他，不该盼国民党了解他。美国布瑞格（Edward S. Bragg）将军支持克利夫兰（Grover Cleveland），在演说中指出：“人们为他有正直、卓见、和刚毅而爱他；为他有那样的敌人而爱他爱得要命。”（They love him……for his integrity and judgment and iron will; but t...
010.政治挂帅不够帅.txt	19	美是上帝的礼物	LAWC2-088	李敖文存二集	004.中国小姐新论.txt:25-25	做这种提议的人，显然是错了。他们错不在选美，错在他们根据的理由。亚里士多德说美是上帝的礼物，人类发明选美，不过摆出礼物而已，赏心悦目，快然自足，没有别的，也无须有别的。美本身就有“原始的完整性”（primitive integrity），选美本身就有它自己的意义，不必被也不该被“政治挂帅”。想用中国小姐搞“统战”，表示“进步”的学人，应该问问自己：这种动不动就“一切为政治”、“政治领导一切”的毛病，是不知不觉跟谁学的？罗素从苏联回来，说他吃不消共产主义的一点是：共产主义事事都要为政治服务，学人们怎么这点分寸还弄不明白？想用中国小姐搞“统战”，表示“进步”，可曾想到未在枝节上得好处，已先在根本上——“政治挂帅”上——开了倒车？他们的书，真不知念到哪儿去了？
010.政治挂帅不够帅.txt	27	学而优则仕	LAWC-148	李敖文存	016.《蒋廷黻选集》序.txt:63-63	反对“政治挂帅”的第二个理由是“为了智慧和真理”。“政治挂帅”是权力挂帅，但是权力是冲昏大脑的，是使人腐化的。“政治挂帅”的流弊是在它经常制造“举国若狂”的状态，制造“集体兴奋”（collective excitement），制造“万众一心”，制造“誓为政府后盾”，使人民总是随着政治转、随着政治走，这是很危险的。因为迷信“政治挂帅”的人，他们并不是离智慧和真理很近的人，他们的不学有术或不学无术，经常是祸国祸民的。西方思想家柏拉图有鉴于此，他提倡“哲人王（哲学家皇帝）”（philosopher-king），希望智慧、道德、权力的结合，这种结合事实上虽困难，但思想线和政治线，在西方混淆的程度，并不像中国这样严重。中国一开始就走上“作之君、作之师”的路子，思想家孔夫子就被提倡成“素王（有德无位的皇帝）”。“素王”不是“哲人王”，“素王”的底子是“如有用我者”的，是“学而优则仕”的，是“食贫自以官为业”的，是“修其天爵以要人爵”的。换句话说，中国在思想线上的人，一开始就是官迷，就是思想为政治服务的死路，从汉朝的博士产品，到清朝的翰林产品，到今天的政治大学产品，所谓思想线上的人，其实只是政治线上的人的附庸，真正的思想并没当家，真正的局...
010.政治挂帅不够帅.txt	33	江山易改，本性难移	LACW-145	李敖全集	015.副不副，副哉？副哉？.txt:69-69	“问苏俄是不是帝国主义者？我毫不沉吟的答道：他是帝国主义的结晶，他是帝国主义的大魔王……俗语说得好：‘江山易改，本性难移’，一国的国民性，可是换一面招牌就改得转来吗？俄国人玩的政治，对内只是专制，对外只是侵略，他们非如此不能过瘾。不管苏不苏，赤不赤，玩来玩去总是这一套。马克斯便是化身的希腊正教上帝，列宁便是转轮再生的大彼得，全俄人民从前是‘沙’的脚下草，现在便照例承袭充当执行委员的脚底泥；中国从前是‘沙’的梦想汤沐邑；现在便是红旗底下得意的抛球场。苏俄啊！你要辩明你不是帝国主义吗？你哪一天把在中国的活动停息，我们那一天立刻就相信你。但是能吗？”（《覆刘勉己书论对俄问题》）
010.政治挂帅不够帅.txt	33	江山易改，本性难移	LAWSTM-007	我是天安门	002.“谢谢你，帝国主义！”.txt:23-23	“问苏俄是不是帝国主义者？我毫不沉吟的答道：他是帝国主义的结晶，他是帝国主义的大魔王……俗语说得好：‘江山易改，本性难移’，一国的国民性，可是换一面招牌就改得转来吗？俄国人玩的政治，对内只是专制，对外只是侵略，他们非如此不能过瘾。不管苏不苏，赤不赤，玩来玩去总是这一套。马克斯便是化身的希腊正教上帝，列宁便是转轮再生的大彼得，全俄人民从前是‘沙’的脚下草，现在便照例承袭充当执行委员的脚底泥；中国从前是‘沙’的梦想汤沐邑；现在便是红旗底下得意的抛球场。苏俄啊！你要辩明你不是帝国主义吗？你哪一天把在中国的活动停息，我们那一天立刻就相信你。但是能吗？”（《覆刘勉己书论对俄问题》）
010.政治挂帅不够帅.txt	75	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	政治迷信：选贤与能（邓维桢）
010.政治挂帅不够帅.txt	75	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	政治迷信：选贤与能（邓维桢）
010.政治挂帅不够帅.txt	75	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	政治迷信：选贤与能（邓维桢）
010.政治挂帅不够帅.txt	75	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	政治迷信：选贤与能（邓维桢）
010.政治挂帅不够帅.txt	79	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	“选贤与能”，长久以来，一直是指导我们选举的最高原则，没有人怀疑，没有人挑战。实际上，“选贤与能”是经不起讨论的政治迷信！
010.政治挂帅不够帅.txt	79	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	“选贤与能”，长久以来，一直是指导我们选举的最高原则，没有人怀疑，没有人挑战。实际上，“选贤与能”是经不起讨论的政治迷信！
010.政治挂帅不够帅.txt	79	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	“选贤与能”，长久以来，一直是指导我们选举的最高原则，没有人怀疑，没有人挑战。实际上，“选贤与能”是经不起讨论的政治迷信！
010.政治挂帅不够帅.txt	79	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	“选贤与能”，长久以来，一直是指导我们选举的最高原则，没有人怀疑，没有人挑战。实际上，“选贤与能”是经不起讨论的政治迷信！
010.政治挂帅不够帅.txt	81	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	难道说“选贤与能”的原则不对吗？
010.政治挂帅不够帅.txt	81	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	难道说“选贤与能”的原则不对吗？
010.政治挂帅不够帅.txt	81	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	难道说“选贤与能”的原则不对吗？
010.政治挂帅不够帅.txt	81	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	难道说“选贤与能”的原则不对吗？
010.政治挂帅不够帅.txt	83	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	“选贤与能”的原则没错；错在我们没有能力做到，至少绝大部份的人做不到，台湾的情况如此，美国、日本及其他西方民主国家都不能例外。更正确地说，这个原则不实际、不实用，而且可能有害。
010.政治挂帅不够帅.txt	83	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	“选贤与能”的原则没错；错在我们没有能力做到，至少绝大部份的人做不到，台湾的情况如此，美国、日本及其他西方民主国家都不能例外。更正确地说，这个原则不实际、不实用，而且可能有害。
010.政治挂帅不够帅.txt	83	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	“选贤与能”的原则没错；错在我们没有能力做到，至少绝大部份的人做不到，台湾的情况如此，美国、日本及其他西方民主国家都不能例外。更正确地说，这个原则不实际、不实用，而且可能有害。
010.政治挂帅不够帅.txt	83	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	“选贤与能”的原则没错；错在我们没有能力做到，至少绝大部份的人做不到，台湾的情况如此，美国、日本及其他西方民主国家都不能例外。更正确地说，这个原则不实际、不实用，而且可能有害。
010.政治挂帅不够帅.txt	99	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	想想看，在这样的情形下投票，谈得上“选贤与能”吗？
010.政治挂帅不够帅.txt	99	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	想想看，在这样的情形下投票，谈得上“选贤与能”吗？
010.政治挂帅不够帅.txt	99	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	想想看，在这样的情形下投票，谈得上“选贤与能”吗？
010.政治挂帅不够帅.txt	99	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	想想看，在这样的情形下投票，谈得上“选贤与能”吗？
010.政治挂帅不够帅.txt	103	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	那么不根据“选贤与能”的原则投票，还有别的原则可以依循吗？
010.政治挂帅不够帅.txt	103	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	那么不根据“选贤与能”的原则投票，还有别的原则可以依循吗？
010.政治挂帅不够帅.txt	103	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	那么不根据“选贤与能”的原则投票，还有别的原则可以依循吗？
010.政治挂帅不够帅.txt	103	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	那么不根据“选贤与能”的原则投票，还有别的原则可以依循吗？
010.政治挂帅不够帅.txt	117	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	主人要怎样表现不偏信，怎样不受能干的仆人控制，那就是对力量比较小的、胆子比较小的仆人多一点鼓励——转换成选举，那就是投票给势力弱小的反对党；各个政党势均力敌，人民的权力和利益才能获得保障。千万不要自作聪明，自以为有能力“选贤与能”。中国历史上，笨的阿斗很多，可靠的诸葛亮只有一个，我们能不谨慎吗？
010.政治挂帅不够帅.txt	117	选贤与能	LASXQA-067	为中国思想趋向求答案	002.给谈中西文化的人看看病.txt:291-291	主人要怎样表现不偏信，怎样不受能干的仆人控制，那就是对力量比较小的、胆子比较小的仆人多一点鼓励——转换成选举，那就是投票给势力弱小的反对党；各个政党势均力敌，人民的权力和利益才能获得保障。千万不要自作聪明，自以为有能力“选贤与能”。中国历史上，笨的阿斗很多，可靠的诸葛亮只有一个，我们能不谨慎吗？
010.政治挂帅不够帅.txt	117	选贤与能	LASLXY-042	世论新语	028.吴俊才老天真.txt:5-5	主人要怎样表现不偏信，怎样不受能干的仆人控制，那就是对力量比较小的、胆子比较小的仆人多一点鼓励——转换成选举，那就是投票给势力弱小的反对党；各个政党势均力敌，人民的权力和利益才能获得保障。千万不要自作聪明，自以为有能力“选贤与能”。中国历史上，笨的阿斗很多，可靠的诸葛亮只有一个，我们能不谨慎吗？
010.政治挂帅不够帅.txt	117	选贤与能	LAWSTM-011	我是天安门	002.“谢谢你，帝国主义！”.txt:55-55	主人要怎样表现不偏信，怎样不受能干的仆人控制，那就是对力量比较小的、胆子比较小的仆人多一点鼓励——转换成选举，那就是投票给势力弱小的反对党；各个政党势均力敌，人民的权力和利益才能获得保障。千万不要自作聪明，自以为有能力“选贤与能”。中国历史上，笨的阿斗很多，可靠的诸葛亮只有一个，我们能不谨慎吗？
011.在废墟中营建.txt	31	志士仁人	LAWZYZH-083	为自由招魂	021.为什么涨价？.txt:7-7	这一条中“定期停止发行”、“撤销登记”，是钳制“新闻纸类”的致命法宝，但对非“新闻纸类”的“书籍类”，却没有什么作用，因为“书籍类”既非“按期发行”，自然所谓“行政处分”，也就至多不过即时查禁了事。而“新闻纸类”却可来个查禁一年，或撤销登记。换句话说：对“书籍类”，处分只能及身而绝，不能延伸。对“新闻纸类”，处分却能断子绝孙，可以延伸。因此，理论上，一个作者，如果能定期（“按期发行”）出书，则在某种形式上，几与杂志无异；虽然在事实上，全世界几乎没有这样多产的作者，能够维持——经年累月的维持——这种写作量。所以，此时此岛，争取言论自由的志士仁人们，一旦遭到国民党在“新闻纸类”上的封杀，便显得一筹莫展了。
011.在废墟中营建.txt	31	志士仁人	LAMS-007	我梦碎，所以我梦醒	《我梦碎，所以我梦醒》序.txt:19-19	这一条中“定期停止发行”、“撤销登记”，是钳制“新闻纸类”的致命法宝，但对非“新闻纸类”的“书籍类”，却没有什么作用，因为“书籍类”既非“按期发行”，自然所谓“行政处分”，也就至多不过即时查禁了事。而“新闻纸类”却可来个查禁一年，或撤销登记。换句话说：对“书籍类”，处分只能及身而绝，不能延伸。对“新闻纸类”，处分却能断子绝孙，可以延伸。因此，理论上，一个作者，如果能定期（“按期发行”）出书，则在某种形式上，几与杂志无异；虽然在事实上，全世界几乎没有这样多产的作者，能够维持——经年累月的维持——这种写作量。所以，此时此岛，争取言论自由的志士仁人们，一旦遭到国民党在“新闻纸类”上的封杀，便显得一筹莫展了。
011.在废墟中营建.txt	79	苦难当前，我们正置身废墟之中。在废墟中，我们开始盖一些小建筑、寄一些小希望。	LAWC2-176	李敖文存二集	015.办杂志的一些意愿.txt:13-13	“苦难当前，我们正置身废墟之中。在废墟中，我们开始盖一些小建筑、寄一些小希望。这当然是一件困难的工作，但已没有更好的路通向未来了。我们要迂迴前进，要爬过层层障碍，不管天翻也好地覆也罢，我们还是要活。”（The cataclysm has happened, we are among the ruins, we start to build up new little habitats,to have new little hopes. It is rather hard work: there is no smooth road into the future ： but we go round，or scramble over the obstacles. We've got to live, no matter how many skies have fallen.）
011.在废墟中营建.txt	79	We've got to live	LABD-095	你笨蛋，你笨蛋	030.《李戡戡乱记》导读.txt:255-255	“苦难当前，我们正置身废墟之中。在废墟中，我们开始盖一些小建筑、寄一些小希望。这当然是一件困难的工作，但已没有更好的路通向未来了。我们要迂迴前进，要爬过层层障碍，不管天翻也好地覆也罢，我们还是要活。”（The cataclysm has happened, we are among the ruins, we start to build up new little habitats,to have new little hopes. It is rather hard work: there is no smooth road into the future ： but we go round，or scramble over the obstacles. We've got to live, no matter how many skies have fallen.）
