id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LACLZG-029	012.王八一落千丈考.txt	3	3	现代谐趣语	人皆玳瑁，我独乌龟，何也？	成舍我电文	李敖引用成舍我十字电文，作为玳瑁与乌龟辨名的笑谈开端。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-030	012.王八一落千丈考.txt	11	11	古书博物文句	毛虫，毛而后生；羽虫，羽而后生；毛羽之虫，阳气之所生也；介虫，介而后生；鳞虫，鳞而后生；介鳞之虫，阴气之所生也。惟人为倮匈而后生也（王聘珍校曰：倮匈谓无毛羽与鳞介也），阴阳之精也。毛虫之精者曰麟，羽虫之精者曰凤，介虫之精者曰龟，鳞虫之精者曰龙，倮虫之精者曰圣人。	《大戴礼》	李敖引用《大戴礼》说明古人把龟列为介虫之精。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-031	012.王八一落千丈考.txt	13	13	诗经句	我龟既厌，不我告犹	《诗经》	李敖引用《诗经》句说明古人向龟问卜而龟不告的意象。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-032	012.王八一落千丈考.txt	13	13	礼记文句	昔者，圣人建阴阳天地之情，立以为易，易抱龟南面，天子卷冕北面，虽有明知之心，必进断其志焉，示不敢专，以尊天也。	《礼记》	李敖引用《礼记》说明古代占龟与尊天观念。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-033	012.王八一落千丈考.txt	27	27	说文字训	龟，旧也。外骨内肉者也。从它（蛇）。龟头与它（蛇）头同。天地之性，广肩无雄、龟鳖之类，以它（蛇）为雄。	《说文解字》	李敖引用《说文》龟字条，说明古人误认龟蛇关系。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-034	012.王八一落千丈考.txt	29	29	古书博物文句	广肩无雄，与蛇为匹，故龟与蛇合，谓之玄武。	《埤雅》	李敖引用《埤雅》说明龟蛇相配为玄武的说法。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-035	012.王八一落千丈考.txt	29	29	民间歌谣	面盆脞水（脞水，贮水也）津呵呵（清到彻底也），照见北爷（玄天上帝也）在后座，头毛披肩手骑（骑，拿也）剑，脚下踏着龟蛇哥。	《民俗》所收潮州儿童歌	李敖引用潮州儿童歌，说明玄武拟人化与踏龟蛇的民俗形象。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-036	012.王八一落千丈考.txt	37	37	清人考据	明制乐人例用碧绿巾裹头，故吴人以妻之有淫行者。谓其夫为绿头巾，事见《七修类稿》。又《知新录》云明制伶人服绿色衣，良家带用绢布，妓女无带，伶人妇不带冠子、不穿褙子，然则伶人不惟裹绿巾，兼着绿衣。按《唐史》及《封氏闻见记》李封为延陵令，吏人有罪，不加杖，但令裹碧绿巾以耻之，随所犯重轻以定日数，吴人遂以此服为耻。明之令乐人裹绿巾，或本诸此也。	《陔余丛考》引述	李敖引用《陔余丛考》材料，说明绿头巾语源。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-037	012.王八一落千丈考.txt	39	39	明人笔记	但又思当时李封何必欲用绿巾？及见春秋时有货妻女求食者，谓之‘娼夫’，以绿巾裹头，以别贵贱。然后知从来已远。李封亦因是以辱之。今则深于乐人耳。	郎瑛《七修类稿》	李敖引用郎瑛笔记，继续考辨绿头巾源流。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-038	012.王八一落千丈考.txt	39	39	近代赋句	帽儿改绿，顶子飞红	易实甫《王之春赋》	李敖引用易实甫赋句，说明绿帽子用法的著名例子。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-039	012.王八一落千丈考.txt	57	57	民间谚语	王八好做气难当	中国民间谚语	李敖列举王八相关民间谚语，说明王八词义的俗化。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-040	012.王八一落千丈考.txt	57	57	歇后语	王八看绿豆——对眼	中国歇后语	李敖列举王八歇后语，说明王八词义的俗化。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-041	012.王八一落千丈考.txt	57	57	民间谚语	有钱的王八大三辈	中国民间谚语	李敖列举王八相关民间谚语，说明王八词义的俗化。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-042	014.你不能只做一半.txt	61	61	孟子文句	非之，无举也；刺之，无刺也。同乎流俗，合乎污世。居之似忠信、行之似廉洁，众皆悦之，自以为是，而不可与入尧舜之道。故曰：德之贼也。	《孟子·尽心下》	李敖引用孟子解释乡愿，说明其同流合污而貌似廉洁。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-043	014.你不能只做一半.txt	61	61	论语成句	过我门而不入我室，我不憾焉者，其惟乡愿乎？乡愿，德之贼也。	孔子语	李敖引用孔子严斥乡愿之语，说明伪君子之害。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-044	015.柏杨割错了屌.txt	23	23	古文名篇	仆怀欲陈之而未有路，适会召问，即以此指推言陵之功，欲以广主上之意，塞睚眦之辞，未能尽明。明主不深晓，以为仆沮贰师，而为李陵游说，遂下于理。拳拳之忠，终不能自列。因为诬上，卒从吏议。家贫，财赂不足以自赎，交游莫救，左右亲近，不为一言，身非木石，独与法吏为伍，深幽囹圄之中，谁可告诉者！	司马迁《报任少卿书》	李敖引用司马迁自述，说明其受刑关键在无财自赎。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-045	020.恩仇心理学.txt	13	13	唐人笔记故事	狱囚有意气者，感勉求生，勉纵而逸之。后数岁，勉罢秩客游河北，偶见故囚。故囚喜，迎归厚待之。告其妻曰：“此活我者，何以报德？”妻曰：“偿缣千匹可乎？”曰：“未也。”妻曰：“二千匹可乎？”亦曰：“未也。”妻曰：“若此，不如杀之。”故囚心动。其仆哀勉，密告之。勉衩衣乘马而逸。比夜半，行百余里，至津店。店老父曰：“此多猛兽，何敢夜行？”勉因话言。言未毕，粱上有人瞥下，曰：“我几误杀长者！”乃去。未明，携故囚夫妻二首以示勉。	李肇《国史补》李勉故事	李敖引用李勉救囚反被图害的故事，作为恩仇心理学材料。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-046	020.恩仇心理学.txt	17	17	俗语成语	恩将仇报	中国俗语	李敖引用俗语，并从变态心理学角度解释其意义。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-047	023.行走在地雷上（李明德）.txt	7	7	读史格言	初学最急，莫如《史记》、两《汉书》、《三国志》、以后便读《通鉴》。	姚鼐语	李明德引用姚鼐语，说明《资治通鉴》在读史入门中的地位。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-048	023.行走在地雷上（李明德）.txt	51	51	古典史论	夫事未有不生于微而成于著。圣人之虑远，故能谨其微而治之；众人之识近，故必待其著而救之。治其微则用力寡而功多；救其著则竭力而不能及也。易曰：“履霜坚冰至”，书曰：“一日二日万岁”，谓此类也。	司马光《资治通鉴》	李明德引用温公史论，说明慎始、识微、知几之义。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-049	023.行走在地雷上（李明德）.txt	53	53	易经成句	履霜坚冰至	《易经·坤卦》	李明德解释《资治通鉴》用《易》句表达由微至著。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-050	023.行走在地雷上（李明德）.txt	53	53	诗经成句	商鉴不远，在夏后之世。	《诗经·大雅·荡》	李明德引用《资治通鉴序》所引诗句，说明以古鉴今之义。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-051	023.行走在地雷上（李明德）.txt	53	53	现代文学成句	于无声处听惊雷	鲁迅语	李明德借鲁迅语解释见微知著的历史意识。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-052	023.行走在地雷上（李明德）.txt	53	53	近代史学格言	治史所得，在能知几，非惟就已往之事，陈述其变已也。	柳诒徵《国史要义》	李明德引用柳诒徵语，说明治史重在知几。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-053	023.行走在地雷上（李明德）.txt	61	61	治学格言	著书不易，笺书尤难。	杭世骏语	李明德引用清人语，说明笺注古籍比著书更难。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-054	023.行走在地雷上（李明德）.txt	61	61	治学格言	著书难，注书更难。	黄本骥语	李明德引用清人语，说明注书之难。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-055	023.行走在地雷上（李明德）.txt	65	65	文体格言	序者，叙所以作之指也。	娄坚重刻《白氏长庆集》语	李明德引用娄坚语，说明序文是叙明作书宗旨。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-056	023.行走在地雷上（李明德）.txt	65	65	西方俗谚	一个蛋只要吃一口，就可以知道是好蛋还是臭蛋。	西谚	李明德引用西谚，说明以局部足判整体质量。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-057	024.一本不了解原著的译作（孙国栋）.txt	39	39	古典史论成句	基广则难倾、根深则难拔、理节则不乱、胶结则不迁。	《资治通鉴》	孙国栋引用《通鉴》语，说明教化是维持礼制的基础。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-058	024.一本不了解原著的译作（孙国栋）.txt	147	147	诗经句	十月涤场，朋酒斯飨，曰杀羔羊……	《诗经·豳风·七月》	孙国栋引用《诗经》句，说明周代农民宴饮杀羊的生活。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-059	024.一本不了解原著的译作（孙国栋）.txt	147	147	诗经句	十月获稻，为此春酒，以介眉寿……	《诗经·豳风·七月》	孙国栋引用《诗经》句，说明周代农民饮酒食肉的生活。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
LACLZG-060	024.一本不了解原著的译作（孙国栋）.txt	149	149	唐诗句	胡姬招素手，延客醉金樽	李白诗句	孙国栋引用唐诗句，说明古代市井饮酒欢宴并非处处禁绝。	筛选口径：本书夹杂柏杨论争、党国人物、文字狱、现代政治与民族性争辩；现代党派/政权/领袖/营救/人权/电报语录不收，只保留可独立检索的古典文句、诗文、成语俗谚、治学格言、翻译校勘材料和非政治性文化格言。
