file	line	quote	context
002.李敖画像.txt	15	黑白分明	李敖有他独特的做人方式。他性好扶弱抑强，主持正义，霹雳手段，菩萨心肠。他在穷困时候，一顿顿饿饭帮助老师；他在富有时候，一把把钞票支援难友；他在坐牢时候，一篇篇文章抢救奇冤异惨的死魂灵。李敖自诩他是顽童、是战士、是善霸、是文化基督山、是社会罗宾汉、是侠骨柔情的大作家兼大坐牢家；另一方面，他是坦白的思想家、挖黑的历史家、同时还是黑白分明的文章大家。李敖说：“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”——以目空一切之人，做手不停挥之事，朝夕不保，死生以之，这样
002.李敖画像.txt	15	目空一切	李敖有他独特的做人方式。他性好扶弱抑强，主持正义，霹雳手段，菩萨心肠。他在穷困时候，一顿顿饿饭帮助老师；他在富有时候，一把把钞票支援难友；他在坐牢时候，一篇篇文章抢救奇冤异惨的死魂灵。李敖自诩他是顽童、是战士、是善霸、是文化基督山、是社会罗宾汉、是侠骨柔情的大作家兼大坐牢家；另一方面，他是坦白的思想家、挖黑的历史家、同时还是黑白分明的文章大家。李敖说：“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”——以目空一切之人，做手不停挥之事，朝夕不保，死生以之，这样
002.李敖画像.txt	15	手不停挥	李敖有他独特的做人方式。他性好扶弱抑强，主持正义，霹雳手段，菩萨心肠。他在穷困时候，一顿顿饿饭帮助老师；他在富有时候，一把把钞票支援难友；他在坐牢时候，一篇篇文章抢救奇冤异惨的死魂灵。李敖自诩他是顽童、是战士、是善霸、是文化基督山、是社会罗宾汉、是侠骨柔情的大作家兼大坐牢家；另一方面，他是坦白的思想家、挖黑的历史家、同时还是黑白分明的文章大家。李敖说：“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”——以目空一切之人，做手不停挥之事，朝夕不保，死生以之，这样
002.李敖画像.txt	15	侠骨柔情	李敖有他独特的做人方式。他性好扶弱抑强，主持正义，霹雳手段，菩萨心肠。他在穷困时候，一顿顿饿饭帮助老师；他在富有时候，一把把钞票支援难友；他在坐牢时候，一篇篇文章抢救奇冤异惨的死魂灵。李敖自诩他是顽童、是战士、是善霸、是文化基督山、是社会罗宾汉、是侠骨柔情的大作家兼大坐牢家；另一方面，他是坦白的思想家、挖黑的历史家、同时还是黑白分明的文章大家。李敖说：“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”——以目空一切之人，做手不停挥之事，朝夕不保，死生以之，这样
002.李敖画像.txt	15	善霸	李敖有他独特的做人方式。他性好扶弱抑强，主持正义，霹雳手段，菩萨心肠。他在穷困时候，一顿顿饿饭帮助老师；他在富有时候，一把把钞票支援难友；他在坐牢时候，一篇篇文章抢救奇冤异惨的死魂灵。李敖自诩他是顽童、是战士、是善霸、是文化基督山、是社会罗宾汉、是侠骨柔情的大作家兼大坐牢家；另一方面，他是坦白的思想家、挖黑的历史家、同时还是黑白分明的文章大家。李敖说：“五十年来和五百年内，中国人写白话文的前三名是李敖、李敖、李敖，嘴巴上骂我吹牛的人，心里都为我供了牌位。”——以目空一切之人，做手不停挥之事，朝夕不保，死生以之，这样
003.幸亏有我.txt	23	与人为善	“公论自不可没！”这表示出真正爱国者的与国同休戚、真正爱党者的与人为善，这种公道与胸襟，实在值得学习、值得反省、值得做为榜样。
003.幸亏有我.txt	31	自知之明	汉朝末年，在未央宫里王孙残的时代，政权早就风雨飘摇了，它的命脉能够延续三十年，实在是“公”字号英雄之力，魏武这种英雄，在安定中原几平海内之余，忍不住自己说：“设使国家无有孤（假若国家没有我），不知当几人称帝，几人称王？”复查历史，当时若没有“公”字号人物，“使无公在”，哪里是三国鼎立，早已是三十国鼎力了。所以这种自许，不是吹牛，而是有自知之明的持平之论。
003.幸亏有我.txt	33	自知之明	又如国学大师章太炎，他是中国古文学的压阵大将，中国古文在被时代三振前，在败部里，他做了最精彩的个人演出。1914年，章太炎因为不买袁世凯的帐，被袁世凯关起来，他绝食抗议，深致悲愤。他忍不住自己说；“吾死以后，中夏文化亦亡矣！”复查历史，中国古文的确在章太炎身上及身而绝，“使公无在”，一切不一样就是不一样。所以这种自许，不是吹牛，而是有自知之明的持平之论。
003.幸亏有我.txt	35	万古如长夜	历史上虽然五湖四海、英雄辈出，但是以个人独有的声华与特色，为一世或百世一新局面的，倒也不多。这种人物的有或无、多一个或少一个，直接可使局面改观，风云变色，的确不能以可有可无小看他。我常常觉得，印度没有释迦，就不成其为印度；犹太没有耶稣，就不能成其为犹太；法国没有伏尔泰，就若有所失；黑人没有阿里，就万古如长夜。……多少VVIPI的形象，有了他们，时代才别开生面、才脸上有光，不然的话，简直就有辱国体，不成人形。
003.幸亏有我.txt	35	别开生面	历史上虽然五湖四海、英雄辈出，但是以个人独有的声华与特色，为一世或百世一新局面的，倒也不多。这种人物的有或无、多一个或少一个，直接可使局面改观，风云变色，的确不能以可有可无小看他。我常常觉得，印度没有释迦，就不成其为印度；犹太没有耶稣，就不能成其为犹太；法国没有伏尔泰，就若有所失；黑人没有阿里，就万古如长夜。……多少VVIPI的形象，有了他们，时代才别开生面、才脸上有光，不然的话，简直就有辱国体，不成人形。
003.幸亏有我.txt	39	饱更忧患	我纵横古今中外历史，发现一些VVIPI的地位，就像眉毛，他们看来似不重要，可是一旦或缺，整个局面就立刻走样，一旦面目全非，才知道他多重要。从十四岁到台湾起，我来台湾，足足三十年了！三十年来，我从黄信介视我“什么也不懂”的十四岁，成长到“天文地理，无一不通；三教九流，无所不晓”的一代奇才，饱更忧患。我常常想：我从“惨绿少年”到“哀乐中年”，我这一介匹夫，对天下兴亡，到底有什么不可或缺的意义？我尝试找这个答案。金庸在谈到“台湾的民主空气”时，是以“雷震、李敖”做基点讨论的，自然是以我的人身自由与言论自由程度，做为测量官
003.幸亏有我.txt	39	面目全非	我纵横古今中外历史，发现一些VVIPI的地位，就像眉毛，他们看来似不重要，可是一旦或缺，整个局面就立刻走样，一旦面目全非，才知道他多重要。从十四岁到台湾起，我来台湾，足足三十年了！三十年来，我从黄信介视我“什么也不懂”的十四岁，成长到“天文地理，无一不通；三教九流，无所不晓”的一代奇才，饱更忧患。我常常想：我从“惨绿少年”到“哀乐中年”，我这一介匹夫，对天下兴亡，到底有什么不可或缺的意义？我尝试找这个答案。金庸在谈到“台湾的民主空气”时，是以“雷震、李敖”做基点讨论的，自然是以我的人身自由与言论自由程度，做为测量官
004.大人格与小人格.txt	9	天地不仁	这个错误的特色，使中国人不太承认在“道德的”或“不道德的”的以外，还有一种“跟道德不相干的”(non-moral)第三势力存在。中国人不喜欢第三势力，所以把第三势力也道而德之：例如“玉”有什么道德不道德？可是中国人说“玉石之美有五德”；“鸡”有什么道德不道德？可是中国人说“鸡有五德”；“天地”有什么道德不道德？可是中国人说“天地不仁”或“天地大德”。……这种道德大泛滥结果，一个“道德判断”（moral judgement）的问题，便开始困扰中国人，这种困扰，早在孔夫子时代就开始了。
004.大人格与小人格.txt	15	微管仲，吾其披发左衽矣	子贡曰：“管仲非仁者与？桓公杀公子纠，不能死，又相之。”子曰：“管仲相桓公，霸诸侯，一匡天下，民到与今受其赐。微管仲，吾其披发左衽矣！岂若匹夫匹妇之为谅也，自经于沟渎而莫之知也！”（白话翻译是：子贡问：“管仲的人格有问题罢？齐桓公杀了公子纠，管仲是公子纠的人，他不能为公子纠殉难，反倒替齐桓公当家，管仲的人格有问题罢？”孔夫子答他说：“管仲帮齐桓公，尊王攘夷，一统天下，老百姓直到今天还得到他的好处，没管仲，连我今天都要因亡国而做胡人打扮了！管仲是大处着眼的人，他哪里会像一般匹夫匹妇一样，没没无闻去殉难，没没无闻的去守
004.大人格与小人格.txt	15	自经于沟渎而莫之知也	子贡曰：“管仲非仁者与？桓公杀公子纠，不能死，又相之。”子曰：“管仲相桓公，霸诸侯，一匡天下，民到与今受其赐。微管仲，吾其披发左衽矣！岂若匹夫匹妇之为谅也，自经于沟渎而莫之知也！”（白话翻译是：子贡问：“管仲的人格有问题罢？齐桓公杀了公子纠，管仲是公子纠的人，他不能为公子纠殉难，反倒替齐桓公当家，管仲的人格有问题罢？”孔夫子答他说：“管仲帮齐桓公，尊王攘夷，一统天下，老百姓直到今天还得到他的好处，没管仲，连我今天都要因亡国而做胡人打扮了！管仲是大处着眼的人，他哪里会像一般匹夫匹妇一样，没没无闻去殉难，没没无闻的去守
004.大人格与小人格.txt	15	大处着眼	子贡曰：“管仲非仁者与？桓公杀公子纠，不能死，又相之。”子曰：“管仲相桓公，霸诸侯，一匡天下，民到与今受其赐。微管仲，吾其披发左衽矣！岂若匹夫匹妇之为谅也，自经于沟渎而莫之知也！”（白话翻译是：子贡问：“管仲的人格有问题罢？齐桓公杀了公子纠，管仲是公子纠的人，他不能为公子纠殉难，反倒替齐桓公当家，管仲的人格有问题罢？”孔夫子答他说：“管仲帮齐桓公，尊王攘夷，一统天下，老百姓直到今天还得到他的好处，没管仲，连我今天都要因亡国而做胡人打扮了！管仲是大处着眼的人，他哪里会像一般匹夫匹妇一样，没没无闻去殉难，没没无闻的去守
004.大人格与小人格.txt	19	大处着眼	子路曰：“桓公杀公子纠，召忽死之，管仲不死，曰：未仁乎？”子曰：“桓公九合诸侯，不以兵车，管仲之力也。如其仁！如其仁！”（白话翻译是：子路问：“齐桓公杀了公子纠，召忽殉难，为公子纠死了，管仲却偷生，人格有问题罢？”孔夫子答他说：“齐桓公九次召集群雄，不用武力，全是管仲的功劳。管仲是大处着眼的人，这就是他的人格啊！这就是他的人格啊！”）
004.大人格与小人格.txt	21	代圣人立言	孔夫子给两个学生的答案，乍看起来，有点答非所问，有点转移论点，事实也的确如此。因为孔夫子的思想训练，受了时代的限制，是不精确的。孔夫子死后，后代的人，几乎全在孔夫子思想大磁场下做“指南针”，一直不敢“代圣人立言”，以致孔夫子的思想，非但不能被“继绝学”，反倒其学愈继愈绝。千百年来，他的思想一直惨被匹夫匹妇思想家解释着，自然百孔千疮、一丘之貉。
004.大人格与小人格.txt	21	答非所问	孔夫子给两个学生的答案，乍看起来，有点答非所问，有点转移论点，事实也的确如此。因为孔夫子的思想训练，受了时代的限制，是不精确的。孔夫子死后，后代的人，几乎全在孔夫子思想大磁场下做“指南针”，一直不敢“代圣人立言”，以致孔夫子的思想，非但不能被“继绝学”，反倒其学愈继愈绝。千百年来，他的思想一直惨被匹夫匹妇思想家解释着，自然百孔千疮、一丘之貉。
004.大人格与小人格.txt	21	一丘之貉	孔夫子给两个学生的答案，乍看起来，有点答非所问，有点转移论点，事实也的确如此。因为孔夫子的思想训练，受了时代的限制，是不精确的。孔夫子死后，后代的人，几乎全在孔夫子思想大磁场下做“指南针”，一直不敢“代圣人立言”，以致孔夫子的思想，非但不能被“继绝学”，反倒其学愈继愈绝。千百年来，他的思想一直惨被匹夫匹妇思想家解释着，自然百孔千疮、一丘之貉。
004.大人格与小人格.txt	23	瞻之在前，忽焉在后	在答复两个学生的“道德审判”里，孔夫子的毛病是：他虽然发明出“仁”字来做“统摄诸德完成人格”的总辞汇，虽用“仁”字解释这解释那，却始终无法给这个字下出定义。所以，这个字就像变形虫一样的东变西变。当子贡子路以管仲“非仁者与？”“未仁乎？”逼问他的时候，他立刻把这个字再变形一次。孔夫子的学生对他有“瞻之在前，忽焉在后”的感觉，真相其实在此。
004.大人格与小人格.txt	35	虽千万人，吾往矣！	“管仲的层面”是大人物的层面、是特立独行的层面、是大无畏的层面、是“虽千万人，吾往矣！”的层面；
004.大人格与小人格.txt	35	虽千万人，吾往矣	“管仲的层面”是大人物的层面、是特立独行的层面、是大无畏的层面、是“虽千万人，吾往矣！”的层面；
004.大人格与小人格.txt	35	特立独行	“管仲的层面”是大人物的层面、是特立独行的层面、是大无畏的层面、是“虽千万人，吾往矣！”的层面；
004.大人格与小人格.txt	37	庸德之行，庸言之谨	“匹夫匹妇的层面”是小市民的层面、是随波逐流的层面、是依附权势的层面、是“庸德之行，庸言之谨”的层面。
004.大人格与小人格.txt	41	虽千万人，吾往矣！	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	41	虽千万人，吾往矣	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	41	管仲之器小哉！	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	41	功成名就	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	41	特立独行	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	41	天下为公	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	41	忘恩负义	“管仲的层面”所表现的人格，叫“大人格”；“匹夫匹妇”所表现的，叫“小人格”。“大人格”的表现因为是特立独行的、是大无畏的、是“虽千万人，吾往矣！”的，自然跟“小人格”的表现冲突，尤其在“大人格”尚未功成名就前，这种冲突，更为显著。管仲在尚未功成名就前，与朋友做生意，要多分钱，在“小人格”标准，这是吃人；管仲为朋友办事，给办砸，在“小人格”标准，这是害人；管仲同朋友出征，作战时退后，凯旋时在前，在“小人格”标准，这是胆怯；管仲在公子纠被杀，朋友殉难，反倒投奔敌人，在“小人格”标准，这是无耻。……即使在管仲功成名就以
004.大人格与小人格.txt	43	庸德之行，庸言之谨	以孔夫子的深明大义，都难免用过“小人格”标准看管仲，可见“小人格”标准在社会上多么流行。“小人格”标准是“匹夫匹妇层面”，是随波逐流的、依附权威的、“庸德之行，庸言之谨”的，这种标准的泛滥下，胸怀“大人格”标准的英雄豪杰，都会长期遭到舆论、谣言、群众、世俗的打击。所以，“父子责善”的贤人匡章，全国说他不孝；“弟死不葬”的志士张良，社会说他不仁；周公旦被诬不利孺子；直不疑被诬与嫂通奸；马援被诬贪污；袁崇焕被诬反叛；张自忠被骂汉奸，蒙羞六七载；岳飞不得昭雪，沉冤二十年。……多少大丈夫，在“小人格”标准下，都变成了“人格
004.大人格与小人格.txt	49	大处着眼	因为社会上匹夫匹妇多，检定人格的标准，自也就匹夫匹妇化，匹夫匹妇只有“同类意识”(consciousenss of kind)，缺少真理与正义；只有以偏盖全，缺少大处着眼。所以，常常有很坏很坏的人，可以欺尽天下苍生；常常有很好很好的人，反被目为坏蛋、被目为“人格有问题”。
004.大人格与小人格.txt	63	虽千万人，吾往矣！	“虽千万人，吾往矣！”
004.大人格与小人格.txt	63	虽千万人，吾往矣	“虽千万人，吾往矣！”
004.大人格与小人格.txt	65	虽千万人，吾往矣！	一个人走上特立独行的、大无畏的、“虽千万人，吾往矣！”的长路，他的人格，早就在“匹夫匹妇的层面”之上，不是人间大智大仁大勇的，不会这样走；不是道德至高人品至善的，不会这样走；不是“大人格”涵盖了“小人格”的，不会这样走。
004.大人格与小人格.txt	65	虽千万人，吾往矣	一个人走上特立独行的、大无畏的、“虽千万人，吾往矣！”的长路，他的人格，早就在“匹夫匹妇的层面”之上，不是人间大智大仁大勇的，不会这样走；不是道德至高人品至善的，不会这样走；不是“大人格”涵盖了“小人格”的，不会这样走。
004.大人格与小人格.txt	65	特立独行	一个人走上特立独行的、大无畏的、“虽千万人，吾往矣！”的长路，他的人格，早就在“匹夫匹妇的层面”之上，不是人间大智大仁大勇的，不会这样走；不是道德至高人品至善的，不会这样走；不是“大人格”涵盖了“小人格”的，不会这样走。
004.大人格与小人格.txt	67	虽千万人，吾往矣！	中国人千百年来信佛教，但是信错了佛教，只信到做自了汉的“小乘”佛教，却没信到普度众生的“大乘”佛教；中国人千百年来讲道德，但却讲错了道德，只讲到独善其身的“乡愿”道德，却没讲到兼善天下的“狂狷”道德。结果是，中国思想中的“虽千万人，吾往矣！”的理论谁都会说，却很少人敢做，因为一做就倒霉。孔夫子攻击“乡愿”，但是千百年下来，人人是“乡愿”，并且以“乡愿”身份，骂“虽千万人，吾往矣！”的少数人“人格有问题”。
004.大人格与小人格.txt	67	虽千万人，吾往矣	中国人千百年来信佛教，但是信错了佛教，只信到做自了汉的“小乘”佛教，却没信到普度众生的“大乘”佛教；中国人千百年来讲道德，但却讲错了道德，只讲到独善其身的“乡愿”道德，却没讲到兼善天下的“狂狷”道德。结果是，中国思想中的“虽千万人，吾往矣！”的理论谁都会说，却很少人敢做，因为一做就倒霉。孔夫子攻击“乡愿”，但是千百年下来，人人是“乡愿”，并且以“乡愿”身份，骂“虽千万人，吾往矣！”的少数人“人格有问题”。
004.大人格与小人格.txt	67	独善其身	中国人千百年来信佛教，但是信错了佛教，只信到做自了汉的“小乘”佛教，却没信到普度众生的“大乘”佛教；中国人千百年来讲道德，但却讲错了道德，只讲到独善其身的“乡愿”道德，却没讲到兼善天下的“狂狷”道德。结果是，中国思想中的“虽千万人，吾往矣！”的理论谁都会说，却很少人敢做，因为一做就倒霉。孔夫子攻击“乡愿”，但是千百年下来，人人是“乡愿”，并且以“乡愿”身份，骂“虽千万人，吾往矣！”的少数人“人格有问题”。
004.大人格与小人格.txt	67	兼善天下	中国人千百年来信佛教，但是信错了佛教，只信到做自了汉的“小乘”佛教，却没信到普度众生的“大乘”佛教；中国人千百年来讲道德，但却讲错了道德，只讲到独善其身的“乡愿”道德，却没讲到兼善天下的“狂狷”道德。结果是，中国思想中的“虽千万人，吾往矣！”的理论谁都会说，却很少人敢做，因为一做就倒霉。孔夫子攻击“乡愿”，但是千百年下来，人人是“乡愿”，并且以“乡愿”身份，骂“虽千万人，吾往矣！”的少数人“人格有问题”。
004.大人格与小人格.txt	67	乡愿	中国人千百年来信佛教，但是信错了佛教，只信到做自了汉的“小乘”佛教，却没信到普度众生的“大乘”佛教；中国人千百年来讲道德，但却讲错了道德，只讲到独善其身的“乡愿”道德，却没讲到兼善天下的“狂狷”道德。结果是，中国思想中的“虽千万人，吾往矣！”的理论谁都会说，却很少人敢做，因为一做就倒霉。孔夫子攻击“乡愿”，但是千百年下来，人人是“乡愿”，并且以“乡愿”身份，骂“虽千万人，吾往矣！”的少数人“人格有问题”。
004.大人格与小人格.txt	69	捋虎须	我们不要忘记：在举国滔滔，为阉党拍马祝寿的时候，顾宪成不肯签名，这是何等人格！在举国滔滔，为国社党攘臂欢呼的时候，阿登纳不肯妥协，这是何等人格！在举国滔滔，为共产党摇尾乞怜的时候，沙卡洛夫不肯买帐，这是何等人格！在举国滔滔，为国民党歌功颂德的时候，党外人士敢捋虎须，这是何等人格！
004.大人格与小人格.txt	71	虽千万人，吾往矣！	我们不要忘记：检定人格的第一标准，是看一个人有没有特立独行的、大无畏的、“虽千万人，吾往矣！”的“大人格”，而不是看他有没有匹夫匹妇的“小人格”。不确认出这种检定标准，中国人的道德不会有进步，中国人将永远在滑头的道德水平上做小市民，中国人永远不会做大丈夫。
004.大人格与小人格.txt	71	虽千万人，吾往矣	我们不要忘记：检定人格的第一标准，是看一个人有没有特立独行的、大无畏的、“虽千万人，吾往矣！”的“大人格”，而不是看他有没有匹夫匹妇的“小人格”。不确认出这种检定标准，中国人的道德不会有进步，中国人将永远在滑头的道德水平上做小市民，中国人永远不会做大丈夫。
004.大人格与小人格.txt	71	特立独行	我们不要忘记：检定人格的第一标准，是看一个人有没有特立独行的、大无畏的、“虽千万人，吾往矣！”的“大人格”，而不是看他有没有匹夫匹妇的“小人格”。不确认出这种检定标准，中国人的道德不会有进步，中国人将永远在滑头的道德水平上做小市民，中国人永远不会做大丈夫。
