id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LALYKTW-063	yes		1	挂帆沧海，风波茫茫，或沦无底，或达仙乡。	031.“青天大番薯：小的有冤上诉！”.txt	59	59
LALYKTW-064	yes		1	一着错，满盘输矣	031.“青天大番薯：小的有冤上诉！”.txt	59	59
LALYKTW-065	yes		1	名从主人	033.岂可接受国民党的羞辱！.txt	33	33
LALYKTW-066	yes		1	觚不觚。觚哉？觚哉？	033.岂可接受国民党的羞辱！.txt	37	37
LALYKTW-067	yes		1	世有因名以得实，亦有因名以失实。	033.岂可接受国民党的羞辱！.txt	37	37
LALYKTW-068	yes		1	猪八戒照镜子——里外不是人	033.岂可接受国民党的羞辱！.txt	41	41
LALYKTW-069	yes		1	干父之蛊	034.法律的问题，法律解决.txt	47	47
LALYKTW-070	yes		1	上帝要毁灭一个人，必先使他疯狂！	034.法律的问题，法律解决.txt	151	151
LALYKTW-071	yes		1	不按牌理出牌	034.法律的问题，法律解决.txt	185	185
LALYKTW-072	yes		1	臣无祖母无以至今日；祖母无臣无以终余年。	034.法律的问题，法律解决.txt	185	185
LALYKTW-073	yes		1	打开天窗说亮话	034.法律的问题，法律解决.txt	185	185
LALYKTW-074	yes		1	拿人的手短、吃人的嘴软	035.林正杰，先亮一手给你看！.txt	39	39
LALYKTW-075	yes		1	My folks didn't come over on the Mayflower, but they were there to meet the boat.（我们家的人没坐“五月花号”来，但他们却是〔在岸上〕接这条船的。）	036.船上与岸上·白人与黄人.txt	27	27
LALYKTW-076	yes		1	你无须全部吃完一个臭鸡蛋，才知道那是一个臭鸡蛋	037.法律解决以后.txt	171	171
LALYKTW-077	yes		1	浮云一别后，流水十年间。	047.尤清系刊物怎样造谣？.txt	7	7
