id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LADJDH-011	140.殷巢张占.txt	3	3	易林句	鹊巢柳树，鸠夺其处。	《易林》	李敖引用《易林》句，与《诗经》并列说明“鹊巢鸠占”的演变。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-012	140.殷巢张占.txt	3	3	诗经句	维鹊有巢，维鸠居之。	《诗经·召南·鹊巢》	李敖引用《诗经》句，说明“鹊巢鸠占”成语的源头。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-013	141.我的屁股都引以为耻啊！.txt	19	19	初唐文人掌故	吾愧居卢前，耻居王后！	杨炯语	李敖引用杨炯不满四杰排序的掌故，表达不愿与不相类者并列的心理。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。 只收文学掌故本体，不收同段柏杨、国民党文人与政治犯争辩。
LADJDH-014	158.“一九四九”的郑成功们.txt	9	9	俗语成语	无官一身轻	中国俗语	李敖引用俗语，形容无官职羁绊后的轻松。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。 只收俗语本体，不收同段一九四九、郑成功、官员逃亡等政治历史论述。
LADJDH-015	160.钱复的肉糜之言.txt	15	15	古典典故	何不食肉糜？（为什么不吃肉？）	晋惠帝典故	李敖借晋惠帝典故讽刺不知民间疾苦的说法。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。 只收古典典故本体，不收同段钱复、国民党与外省人流亡论述。
LADJDH-016	164.吴处长的“内在美”.txt	7	7	现代诗句	相逢一笑泯恩仇	鲁迅《题三义塔》	李敖化用鲁迅诗句，写多年后与旧日对立者相见的场景。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。 只收诗句本体，不收同段警备总部、军人信念与国家论述。
LADJDH-017	180.龙应台“错用中文”.txt	15	15	古典成语	嫣然一笑	古典文辞	李敖举“嫣然一笑”为例，批评现代文字误用古典词语。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-018	185.向往“博大真人”.txt	49	49	孟子文句	不入于杨、则入于墨	《孟子·滕文公下》	李敖借孟子排杨墨语，说明现代知识分子不必落入二元选择。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。 校对补入：只收古典思想史成句本体，不收同段一九四九与蒋介石叙述。
LADJDH-019	186.抓乌龟与抓兔子.txt	13	13	治学成语	见诸行事	传统学术语	李敖用“见诸行事”说明考据之学应落到具体事实与证据上。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-020	186.抓乌龟与抓兔子.txt	13	13	治学格言	上穷碧落下黄泉、动手动脚找东西。	傅斯年语	李敖引用傅斯年语，强调考据要穷尽材料并亲自搜证。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-021	186.抓乌龟与抓兔子.txt	13	13	治学成语	托诸空言	传统学术语	李敖用“托诸空言”说明空泛议论与实证考据的差别。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-022	189.上天疼丑类.txt	3	3	古文成句	泯然众人矣。	王安石《伤仲永》	李敖化用王安石成句，写人最终归于平庸无奇。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-023	189.上天疼丑类.txt	3	3	外国格言	上帝一定疼面目平常之人，不然为什么造那么多。	林肯语	李敖引用林肯语，讽刺平凡面目与大众认同。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。
LADJDH-024	190.“我有点心软了”.txt	7	7	现代散文句	无数只的脚，无穷尽的奋斗，一生的努力，只能走一点点的路。（打死它）我有点心软了。	龙应台《目送·卡夫卡》	李敖引龙应台小品文句，作为对其非政治散文优点的例证。	首轮保守收入：本书围绕《大江大海一九四九》、龙应台、蒋介石、国民党、二二八、战争、流亡、台湾/大陆政治叙事展开；党派、政权、国家、战争、军政、革命、投降、国族、政治人物攻防、历史翻案与意识形态语录不收，只保留能脱离具体政治论战独立检索的谚语、古典文句、成语掌故、文学句和治学方法语。 校对补入：只收小品文中的非政治文学句，不收随后李敖改写讽刺句。
