id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAHS-014	keep-proofread	中文成语	毫不相干	传统成语	001.打倒胡秋原谎话的二十个例子.txt	133	133	本书在相关章节使用或引录“毫不相干”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-015	keep-proofread	中文熟语	将无作有	中文熟语	001.打倒胡秋原谎话的二十个例子.txt	133	133	本书在相关章节使用或引录“将无作有”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-016	add-proofread	古典文法例句	有宦官恃贵宠，放鹞不避人禾稼。	柳宗元《龙城录》	001.打倒胡秋原谎话的二十个例子.txt	137	137	本书在相关章节使用或引录“有宦官恃贵宠，放鹞不避人禾稼。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-017	add-proofread	白话文学例句	朱小四你这厮，有人请唤，今日须当你这厮出头。	《京本通俗小说·西山一窟鬼》	001.打倒胡秋原谎话的二十个例子.txt	139	139	本书在相关章节使用或引录“朱小四你这厮，有人请唤，今日须当你这厮出头。”，保留其可独立检索的白话文学例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-018	add-proofread	古典文法例句	故言富者‘皆’称陶朱公。	《史记·货殖列传》	001.打倒胡秋原谎话的二十个例子.txt	143	143	本书在相关章节使用或引录“故言富者‘皆’称陶朱公。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-019	add-proofread	古典文法例句	周礼‘尽’在鲁矣！	《左传·昭公元年》	001.打倒胡秋原谎话的二十个例子.txt	145	145	本书在相关章节使用或引录“周礼‘尽’在鲁矣！”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-020	add-proofread	古典文法例句	萧何亦发关中老弱未传‘悉’诣荥阳。	《史记·项羽本纪》	001.打倒胡秋原谎话的二十个例子.txt	147	147	本书在相关章节使用或引录“萧何亦发关中老弱未传‘悉’诣荥阳。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-021	add-proofread	古典文法例句	主之所极然，帅群臣而首乡之者，则‘举’义志也。	《荀子·王霸》	001.打倒胡秋原谎话的二十个例子.txt	149	149	本书在相关章节使用或引录“主之所极然，帅群臣而首乡之者，则‘举’义志也。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-022	add-proofread	古典文法例句	群黎百姓，‘徧’为尔德。	《诗经·小雅·天保》	001.打倒胡秋原谎话的二十个例子.txt	151	151	本书在相关章节使用或引录“群黎百姓，‘徧’为尔德。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-023	add-proofread	古典文法例句	不可以‘并’立乎天下。	《公羊传·庄公四年》	001.打倒胡秋原谎话的二十个例子.txt	153	153	本书在相关章节使用或引录“不可以‘并’立乎天下。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-024	add-proofread	古典文法例句	尝劝上于征战地修寺及‘普’度僧尼。	《宋史·孔承恭传》	001.打倒胡秋原谎话的二十个例子.txt	155	155	本书在相关章节使用或引录“尝劝上于征战地修寺及‘普’度僧尼。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-025	add-proofread	古典文法例句	‘俱’著名字，为后世冠。	《汉书·陈遵传》	001.打倒胡秋原谎话的二十个例子.txt	157	157	本书在相关章节使用或引录“‘俱’著名字，为后世冠。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-026	add-proofread	古典文法例句	西极大杨川望黄沙，犹若人委干构于地，‘都’不生草木。	郦道元《水经注》	001.打倒胡秋原谎话的二十个例子.txt	159	159	本书在相关章节使用或引录“西极大杨川望黄沙，犹若人委干构于地，‘都’不生草木。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-027	add-proofread	古典文法例句	俾万姓‘咸’曰：‘大哉王言！’	《书经·咸有一德》	001.打倒胡秋原谎话的二十个例子.txt	161	161	本书在相关章节使用或引录“俾万姓‘咸’曰：‘大哉王言！’”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-028	add-proofread	古典文法例句	数年间，民养子者千数，‘佥’曰：‘贾父所长。’	《后汉书·贾彪传》	001.打倒胡秋原谎话的二十个例子.txt	163	163	本书在相关章节使用或引录“数年间，民养子者千数，‘佥’曰：‘贾父所长。’”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-029	add-proofread	古典文法例句	自四境之内执法以下至于长挽者故‘毕’曰：‘与嫪氏乎？与吕氏乎？’	《战国策·秦策》	001.打倒胡秋原谎话的二十个例子.txt	165	165	本书在相关章节使用或引录“自四境之内执法以下至于长挽者故‘毕’曰：‘与嫪氏乎？与吕氏乎？’”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-030	add-proofread	古典文法例句	大郡二千石，死官赋钦送葬者皆千万以上，妻子通‘共’受之。	《汉书·原涉传》	001.打倒胡秋原谎话的二十个例子.txt	167	167	本书在相关章节使用或引录“大郡二千石，死官赋钦送葬者皆千万以上，妻子通‘共’受之。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-031	add-proofread	古典文法例句	臣今‘通’计所在，百姓贫多富少。	韩愈《论辩盐法事宜状》	001.打倒胡秋原谎话的二十个例子.txt	169	169	本书在相关章节使用或引录“臣今‘通’计所在，百姓贫多富少。”，保留其可独立检索的古典文法例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-032	add-proofread	白话文学例句	你要为我的情，就‘一总’送我二、三千两银子。	吴敬梓《儒林外史》第二十八回	001.打倒胡秋原谎话的二十个例子.txt	171	171	本书在相关章节使用或引录“你要为我的情，就‘一总’送我二、三千两银子。”，保留其可独立检索的白话文学例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-033	add-proofread	白话文学例句	一家人一齐跑出来说道：‘不好了！快些搬！’	吴敬梓《儒林外史》第十六回	001.打倒胡秋原谎话的二十个例子.txt	173	173	本书在相关章节使用或引录“一家人一齐跑出来说道：‘不好了！快些搬！’”，保留其可独立检索的白话文学例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-034	add-proofread	白话文学例句	他都要回太太，全放出去。	曹雪芹《红楼梦》第六十回	001.打倒胡秋原谎话的二十个例子.txt	175	175	本书在相关章节使用或引录“他都要回太太，全放出去。”，保留其可独立检索的白话文学例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-035	add-proofread	白话文学例句	这位又说怕冬至前后，总没个真着活儿。	曹雪芹《红楼梦》第十回	001.打倒胡秋原谎话的二十个例子.txt	177	177	本书在相关章节使用或引录“这位又说怕冬至前后，总没个真着活儿。”，保留其可独立检索的白话文学例句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。 校对轮补入。
LAHS-036	keep-proofread	中文成语	瞒天过海	传统成语	001.打倒胡秋原谎话的二十个例子.txt	207	207	本书在相关章节使用或引录“瞒天过海”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-037	keep-proofread	中文成语	一笔抹杀	传统成语	001.打倒胡秋原谎话的二十个例子.txt	229	229	本书在相关章节使用或引录“一笔抹杀”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-038	keep-proofread	中文成语	鲁莽孤行	传统成语	001.打倒胡秋原谎话的二十个例子.txt	237	237	本书在相关章节使用或引录“鲁莽孤行”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-039	keep-proofread	中文成语	心劳日绌	传统成语	001.打倒胡秋原谎话的二十个例子.txt	237	237	本书在相关章节使用或引录“心劳日绌”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-040	keep-proofread	中文成语	白纸黑字	传统成语	001.打倒胡秋原谎话的二十个例子.txt	271	271	本书在相关章节使用或引录“白纸黑字”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-041	keep-proofread	中文熟语	信笔舞文弄墨	中文熟语	001.打倒胡秋原谎话的二十个例子.txt	271	271	本书在相关章节使用或引录“信笔舞文弄墨”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-042	keep-proofread	中文成语	张冠李戴	传统成语	001.打倒胡秋原谎话的二十个例子.txt	271	271	本书在相关章节使用或引录“张冠李戴”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-043	keep-proofread	中文成语	石破天惊	传统成语	001.打倒胡秋原谎话的二十个例子.txt	317	317	本书在相关章节使用或引录“石破天惊”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-044	keep-proofread	中文成语	断章取义	传统成语	001.打倒胡秋原谎话的二十个例子.txt	337	337	本书在相关章节使用或引录“断章取义”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-045	keep-proofread	中文熟语	如法泡制	中文熟语	001.打倒胡秋原谎话的二十个例子.txt	353	353	本书在相关章节使用或引录“如法泡制”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-046	keep-proofread	中文成语	昭然若揭	传统成语	001.打倒胡秋原谎话的二十个例子.txt	375	375	本书在相关章节使用或引录“昭然若揭”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-047	keep-proofread	中文成语	自欺欺人	传统成语	001.打倒胡秋原谎话的二十个例子.txt	375	375	本书在相关章节使用或引录“自欺欺人”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-048	keep-proofread	中文成语	信口开河	传统成语	001.打倒胡秋原谎话的二十个例子.txt	387	387	本书在相关章节使用或引录“信口开河”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-049	keep-proofread	中文成语	大相径庭	传统成语	001.打倒胡秋原谎话的二十个例子.txt	397	397	本书在相关章节使用或引录“大相径庭”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-050	keep-proofread	中文成语	大言欺人	传统成语	001.打倒胡秋原谎话的二十个例子.txt	397	397	本书在相关章节使用或引录“大言欺人”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-051	keep-proofread	中文成语	偷天换日	传统成语	001.打倒胡秋原谎话的二十个例子.txt	397	397	本书在相关章节使用或引录“偷天换日”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-052	keep-proofread	中文熟语	大惑特惑	中文熟语	001.打倒胡秋原谎话的二十个例子.txt	437	437	本书在相关章节使用或引录“大惑特惑”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-053	keep-proofread	古典成句	顾左右而言他	《孟子》成句	001.打倒胡秋原谎话的二十个例子.txt	465	465	本书在相关章节使用或引录“顾左右而言他”，保留其可独立检索的古典成句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
LAHS-054	keep-proofread	古典诗句	奇文共欣赏，疑义相与析	陶潜《移居》	001.打倒胡秋原谎话的二十个例子.txt	475	475	本书在相关章节使用或引录“奇文共欣赏，疑义相与析”，保留其可独立检索的古典诗句性质。	校对轮保守收录：《李敖好讼集》为胡秋原、《中央日报》、法院与媒体纠纷密集文本；现代党政口号、政治史判断、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、文学引文、称谓典故和少量文法格言。
