file	line	context
005.关于“小董留给李敖密件”.txt	25	退伍下来，真的不知道要做什么好，真是所谓的前途茫茫，心里顿时也荒（慌）得很。两万多块的退伍金，能做什么，又没一技之长，能于这竞争激烈的社会生存吗？两万余元，给了家母一万，买了一部二手机车，手头更是无几，着实睡觉都睡不着，只能去当当送货员，帮人跑跑腿，当当外务员，去拉拉保险，愈想愈不甘心，难道这辈子就这样了吗？别说对不起家人，就连自己都对不起。于是发愤存了一点钱，跟几位朋友到台北，合开了一家印刷公司，生意弄得还不错，心里想再不过几年下来，不能光门耀祖，也总算对得起自己了，自己拥有了公司（不论是合伙也好），总是有了兴奋的笑容，还没退却公司就没了，被朋友坑了，谁教我们一点社会经验也没有，太相信人了，在这无颜见家人之时，碰到了以前军中的老长官，也就在他那待下来帮他忙，一待就是一年多，虽然没有赚到什么钱，但是人际关系弄得不错，也因此认识了陈功、陈大哥。
005.关于“小董留给李敖密件”.txt	29	那时他开了一家咖啡店，找我去帮忙，我就去那帮忙，一忙又是一年多（也是我真正所谓的踏上黑道的路上），每天在那，除了睡觉，都在煮咖啡，一点消遣的时间都没有，要不是小红嫂（陈功太太）的原因，早就走了，也因此认识更多道上的兄弟，也许我们肯吃苦，做人不差的关系吧。更认识了陈启礼、陈大哥。
005.关于“小董留给李敖密件”.txt	31	离开陈功后，就凭我们做人不差，混了个竹联邦忠堂堂主。那时候的我，也有了少许的知名度，但我做事绝对有分寸，无论任何事，能过就让它过。不论是道上的也好、生意上的也好，能做情的，尽量做情给人家。但是别欺侮到我头上来就可，那时候不是说吹的，在道上，我没有仇人，都是朋友，也没跟人家发生过一次事件。所以做起任何事来也就顺手方便多了。钱也赚到了一点，婚也就结了。但我敢焖（扪）心自问这些年来，我所赚的钱，没有一件是对不起自己良心的，不偷、不抢、不骗、不坑，当然啦期（其）中有做赌赚的（麻将抽头钱）。
005.关于“小董留给李敖密件”.txt	49	我们的任务是到旧金山渔人码头一家艺品店，去谋杀店老板，老板本名叫刘化宜（刘宜良）笔名江南，在美国很有名，在很多报章、杂志都有出书。此人是国家一手培养的人才，政战学校毕业后派到美国留学，但到了美国就投共了。此人更跑到浙江奉化县，我们“总统”的故居，去探了一些事情，于是乎着手写了一本叫《蒋经国传》的书，内容丑化了我们总统的形象，比地庇（痞）还不如，胜（甚）至于准备在各报章杂志刊出，以破坏我们“国家领袖”于海外侨人的形象。此事给国家安全局知道了，特派人到美与其谈判，叫他把著作权整个以二十五万美金买下来，刘化宜（刘宜良）因受中共的指使所以没谈成。又不便对他下手。于是中情局汪局长就指派二处，郑（陈）处长负责联络派陈启礼到美执行谋杀任务。因此陈启礼便找我及吴墩（敦）去实际行动。我们三人开了六个小时的车到了旧金山，在那里观察了三天，才找到一个机会，趁刘化宜（刘宜良）太太早上开车送小孩上学回来，车库未关之际，我与吴墩（敦）摸进车库，等到刘化宜（刘宜良）上班要开车，进到车库里，把（他）打死在车库里，一共开了三枪，当场就毙命，然后立即驱车回洛杉机（矶）。当晚就向上级报告，任务达成，一路上内心非常兴奋，总算替国家做了点事了。第二〔天〕全美各大报纸头版全是刘化宜（刘宜良）的新闻，因为他是名作家，所以报纸都是头版，而且注明是政治谋杀。上级单位立即来电美国要我们回台湾，怕我们在美国出事而影响“国誉”，而且美国报纸不但连登数日，胜（甚）至清查到台湾的旅客，当时陈启礼大哥也向上级反影（映）我们立场，怕回去会被肃黑而管训（因为我们三人均未去自首），上级一再保证没事要我们回来。于是我们三人就乘泰航到日本，转机回台，没想到一回到台湾机场全是警察要抓我们，好险上级有派郑（陈）处长来接我们，不然我们三人就被抓了。回到台北后郑（陈）处长特别把我们三人，找到南京东路天厨餐厅办公室密谈。他说你们此次任务圆满达成，上级很高兴，特给奖金美金各二万元，我们不收，我们说这是我们应该做的事，汉奸人人诛之。〔郑处长〕只希望我们最近不要回美国，因为美国国务院也再（在）察（查）此事，事迹万一泄了不好，你们在台湾的事一切都摆平了放心，过几天到山上去受训，正式成为我们一员，我与吴墩（敦）当时高兴得不得了，没想到事隔几日，一清专案实施，陈启礼是第一目标被抓，第二天就到二毛公司抓我，胜（甚）至于跑到台中我老家去骚扰我老母亲，这是什么诺言呀！让人心寒，要抓我们也不必如此手段。于今为什么会写此简单自传，是我正走在逃亡之途的感慨，又幸逢建党九十年纪念日，我这十几年党龄的同志，尽（竟）被国民党出卖得如此下场，但愿我有一口气再（在），万一不幸，请将此事公诸于世，美国回来之前我们三人已留下录音带及证物以防不策（测），没想到真的可以用到了。只要我三人遇有不策（测），美国方面就会公诸于世。但愿这些顾虑是多余的。
005.关于“小董留给李敖密件”.txt	59	通看小董全文，大体上颇为通顺，并且写得很动人。小董的正式学历只是初中毕业，毕业后念过陆军士官学校。以这样的学历，能写出这样动人的文字，很不容易，可见小董是颇为聪明的人（至于错别字有一些，是在所难免的）。小董不但聪明，字里行间，在在都流露出他不失为性情中人，他“肯吃苦，做人不差”，他能混到“竹联帮忠堂堂主”，自有他过人的义气与长处。他敢“拥（扪）心自问”，“这些年来，我所赚的钱，没有一件是对不起自己良心的，不偷、不抢、不骗、不坑”，他对自己，是自反而不缩的。
005.关于“小董留给李敖密件”.txt	61	小董的父亲是国民党的军人，三十年戎马生涯，最后“灵位供于忠烈祠”。他从小在眷村里长大，初中毕业后干了近十年军人，退伍下来，只有两万多块退伍金，他把一万留给了母亲，剩下的钱，买了一部二手机车，就差不多光了。他“前途茫茫”、“又没一技之长”，只好“去当当送货员，帮人跑跑腿，当当外务员，去拉拉保险”。小董未尝没有青年人的大志，他“愈想愈不甘心，难道这辈子就这样了吗？别说对不起家人，就连自己都对不起”。他努力突破去做生意，结果“被朋友坑了”。生意做垮后，去给人煮咖啡，整天忙的，连“一点消遣的时间都没有”。由于在咖啡店帮忙，他认识了陈启礼，从此就走进道上，最后当上了“竹联帮忠堂堂主”。三十岁后，小董不想混了，但是树欲静而风不息，他的一个朋友到他家来住，为了“带了一件防弹衣”，被法院把他判了半年。这半年牢，使他的传播公司垮了，“人生也加上了一块污点，变成一条前科，一道永不灭的伤痕。”
006.千呼万唤“屎”出来.txt	5	你6日的信早收到了，因为四十四期《千秋评论》刚刚才忙完，现在才能写这封信。你说：“本周《前进》的胡说八道，可否请大驾挥笔驳正。”《前进》我翻了一下，写得冗沓累赘、疲软无力，十足师承胡秋原的笔墨，我实在殊少“挥笔驳正”的兴致。大凡论战之文，要“值得一驳”和“禁得起一驳”，才够劲儿，若是两者全无，你就懒得出拳。记得拳王乔·路易斯一次与友人外出，途遇有眼不识泰山的小子们寻衅，大家交手，唯乔·路易斯闪躲而已。他的朋友大叫老乔你为什么不打，乔·路易斯说我这一拳多值钱啊！怎么可以用来打这些小子们。这故事是我的老同学胡志伟（胡之伟）告诉我的。胡志伟说他不屑在他不屑的地方作战。6日刘会云自美来电，说中共新华社报导政协副座兼统战部长请李敖姐姐李珣吃饭（他们把我姐姐视为李敖在大陆家属），在座者赫然有回归者胡志伟，大概就是同一胡志伟吧？大概他会暗笑我这老同学还喜欢在不屑的地方作战吧？
006.千呼万唤“屎”出来.txt	7	由胡志伟想到他的胡氏宗亲胡适。1958年，胡适从美国回来，约我在钱思亮家聊天，我提到任卓宣（叶青）批评他的书《胡适批判》，他说：“二十多年前叶青写完了这部书，寄了一套给我，要我答复，我本来写好了一封信答他，后来一想：叶青在书里说我不必盖棺，论就定了，在他眼中，我已是死掉的人了，死人还能说什么呢？所以我一直没有理他。”任卓宣从做共产党时候就批胡，一直批呀批的，批到他变节当了国民党，还是照批不误。可见这种人，他的目的就是要靠批你成名，为批你而批你，动机既然如此，你怎么答复，都没用的，都是白费笔墨。胡适是高杆之人，他很早就看到这一症结所在，所以他“总是不理他们”。他最喜欢的一句话是：“You can't beat something with nothing. ”他说：“只要我们有东西，不怕人家拿‘没有东西’来打我们。”这是何等大气派！
006.千呼万唤“屎”出来.txt	11	大气派以外，对于那些费了九牛二虎之力来批他的人，胡适也有他的另一面。1930年，他回信给杨杏佛，信里说：
006.千呼万唤“屎”出来.txt	13	记得五六年前曾与周豫才先生兄弟闲谈，我说，《西游记》的“八十一难”，最不能令人满意，应该这样改作：唐僧取了经回到通天河边，梦见黄风大王等等妖魔向他索命，唐僧醒来，叫三个徒弟驾云把经卷送回唐土去讫，他自己却念动真言，把当日想吃唐僧一块肉延寿三千年的一切冤魂都召请来，他自己动手，把身上的肉割下来布施给他们吃，一切冤魂吃了唐僧的肉，都得超生极乐世界，唐僧的肉布施完了，他也成了正果。如此结束，最合佛教精神。
006.千呼万唤“屎”出来.txt	15	我受了十余年的骂，从来不怨恨骂我的人。有时他们骂得不中肯，我反替他们着急。有时他们骂得太过火了，反损骂者自己的人格，我更替他们不安。如果骂我而使骂者有益，便是我间接于他有恩了，我自然很情愿挨骂。如果有人说，吃胡适一块肉可以延寿一年半年，我也一定情愿自己割下来送给他，并且祝福他。
006.千呼万唤“屎”出来.txt	17	这信中提到“有的骂得不中肯，我反替他们着急”一段，我觉得这一境界，实非一般浅人所能懂。晋朝时候桓温娶了李势的妹妹做姨太太，他的元配夫人为之大妒，特操刀来找小姨子，非分尸“李阿姨”而后快。想不到老娘一见李阿姨，审美之心油然而生，不但泄了腾腾的杀气，反倒说：“我见汝犹怜，何况老奴！”（“我看见你这美人儿我都喜欢得要命，何况那老混蛋啊！”）这位桓夫人真是要得！在感情冲动磨刀霍霍之时，仍不忘美学原理，若生当今之世，足可敦聘为中国小姐评判员矣！桓夫人的可爱，是她能够化有我为无我，把自己架空，按下云头，从“审美角度”来超以象外，另得真谛。胡适对“骂得不中肯”的敌人反替他们着急”，这一境界，就是桓夫人化有我为无我的境界。胡适不从敌我角度来看问题，他“替他们着急”，急的是他们的文章写得真菜，胡适从“审‘文’角度”来看，认为文章可不能这么写呀！要骂胡适，好呀，要祝福你，可是真要好好骂啊！
006.千呼万唤“屎”出来.txt	23	弗洛伊德解释小男孩恋母情结，原因之一是对他爸爸的嫉妒和憎恨，他觉得他爸爸孔武有力，有大鸡巴，而他自己只有没毛的小鸡鸡。小男孩总有一天会知道：真正的问题解决之道不是打倒他爸爸，而是自己也长出大鸡巴。靠打倒别人来壮大自己的，只是自卑感的反射，这种反射，在联考的例子上最显而易见。通过联考的人，并没什么了不起，但是没过这道关的人，这种人极容易泛滥他的自卑感。通过联考的人，他们成长得比较健康。大学教育也许不能给人很好的知识与智慧，但它会给人一种气质与气氛，使人少因自卑感而出尽洋相，并有一点自知之明，知道什么是自己做不得的。我看大学教育的最大使命，就在于使人知道自己鸡巴要长大，而不是打倒他爸爸。当然在国民党的教育下，这一使命达成也良非易事，台湾的大学生实在不成样子，没进大学的，当然更等而下之了。
006.千呼万唤“屎”出来.txt	25	上月20日尤清、林永丰拉我去香宜午餐，到香宜时林正杰已在座。正杰述和解之意，愿联合发表声明。我说你们是首事之人，你们自己发表好了，内容我如满意，自可和解，但我仍保留就政治规格上批评你的权利，同时南榕他们对你的批评我也概不负责。正杰说他在我生日时要送蛋糕来，我说恐怕不够吧，要连“切蛋糕的”（柏杨）一起送才及格。说了大家大笑。我说我是赞成批李敖的，说了要批，不批不算好汉。可是我真担心你们批得不够好，我看这么办好不好，我来替你们捉刀，写文章骂李敖。不过这回可得付稿费。过去给你们写了那么多文章，一分钱也没拿（小魏说少说也有五十万，《前进》有今日基础，李敖的功劳，正杰应该永远感念）。没拿钱还不说，还被你们奚落我李敖是爱钱之人，天下可有这种“党外伦理”“内部伦理”？我说赫里斯所写《萧伯纳传》臭萧伯纳，没写完自己就先死了，萧伯纳乃提笔代他续完，照着赫里斯的规格，代他把萧伯纳骂完。我说过这些话，正杰一直以为我在开玩笑，其实我是半真的。你看他们不听话，这期《前进》就出了大纰漏、大笑话。
006.千呼万唤“屎”出来.txt	31	第一个批李重点是说我给胡适的信中谈到我爸爸，和我在《李敖自传》中谈到我爸爸，两个文件《前进》认为“同样的‘历史’、同样的材料，李敖却做了截然不同的两种诠释。究竟他父亲是汉奸呢？还是地下抗日英雄呢？仔细比对李敖的作品，不时会有这种看不清历史真相的疑惑”。其实，这件事我早交代得清清楚楚，交代的地方不在别处，就在《千秋评论》第二十一期。我在第二十一期中说：
006.千呼万唤“屎”出来.txt	33	爸爸在沦陷区背“汉奸”之名，做地下工作，为了安全，他并不澄清他的形象，我那时太小，也不清楚细节，我对他也一直有所误会，1961年10月10日，我写信给胡适，提到爸爸做地下工作，“可是我颇怀疑他对工作认真的成绩”。后来吴焕章签署了一封他证明爸爸清白的秘件，转到我手中，我才明白了真相。
006.千呼万唤“屎”出来.txt	35	吴焕章是国民党的国大代表、兴安省主席，现任光复大陆设计研究委员会台中研究区主任。他及时能为老朋友证明清白，把密件转到我手中，是他的美德与道义责任。我在1961年写信给胡适时，尚不明真相，当然要“干父之蛊”（这是徐复观引《易经》当面夸奖我的话）。后来吴焕章澄清了真相，我当然就有与给胡适的信的不同“诠释”，为什么？因为“同样的‘历史’”，可是有了新材料，按照史学方法，当然就会有新的“诠释”。我把这一新“诠释”写在《千秋评论》第二十一期里。在这里，你就看到《前进》的“心智真诚”了：
006.千呼万唤“屎”出来.txt	39	第二、《前进》为了罗织我的罪状，又说我给胡适的信，“未收入全集及千秋万岁丛书”这就更奇了，我给胡适的信，明明收入《千秋评论》第四十三期上册（135-144页），在市面上还买得到呢，这期《前进》（15页）甚至还引证第四十三期呢，怎么可以比照《千秋评论》第二十一期，把我的白纸黑字给活埋了？现在，你又看到他们多不割裂、多不公然蒙混欺骗读者了！
008.你叫我的魂，我夺你的魄.txt	17	在抵抗国民党压迫言论自由的战斗中，郑南榕是在“鬼名字”上面，最深谋远虑并且准备充分的人。在《自由时代》创刊之初，他就广猎人头，一个个登记出新杂志，作为备胎，准备跟国民党大干一场，他摆下阵势，先后由林世煜登记《自由时代》、由胡慧玲登记《先锋时代》、由颜锦福登记《民主时代》、由叶菊兰登记《开拓周刊》、由周伯伦登记《发展周刊》、由张贵木登记《发扬周刊》、由王镇辉登记《民主天地》、由曾台生（心仪）登记《人权时代》、由刘会云登记《人权天地》、由颜尹谟登记《自由天地》……把“自由”“民主”“人权”“时代”等等词汇，周而复始，排列组合不绝。杂志社满屋人头之下，不但弄得敌人国民党眼花缭乱，连我这忝为“总监”的同路人，也瞠目不知所答了。可好，就在郑南榕这种“魂不附一体”的书海战术下，国民党终于知难而退，不再徒以“叫魂”为得计了，虽然也偶尔来一次“呼名落马”，但是看到马后阴魂不散，自然知道再叫也是徒然矣！
009.怀念郑南榕.txt	5	郑南榕的江洋大盗行为，大体上说，是这两年斩获颇丰的。但是，在这两年以前，他曾有过漫长的准备阶段。在这一点上，郑南榕的成长，与党外新贵们完全不同。党外新贵们绝大多数是“即溶咖啡”式的“即溶党外”，他们头一天还是勾结国民党特务的外国博士呢，第二天就摇身一变成了党外；他们头一天还是倒好人账退票坐牢的卑鄙小人呢，第二天就摇身一变成了党外……这批人在学历上，高自博士也好，低至联考水准以下也罢，人品方面之为投机分子，别无二致。换句话说，这批人在党外，并无实际功劳，只是虚矫身段，一切只是一冲水、就上场。党外落到这批人手里、被这批人篡夺，就好像辛亥革命果实被蒋中正篡夺一样，党外是什么下场，看今日蒋家字号的“中华民国”可知也！
009.怀念郑南榕.txt	31	第六、他有准备牺牲的精神。在鱼与熊掌之间，有明哲而不保身的选择。《孟子》书中对这种选择，曾有深入的讨论。孟子的结论是：生命虽然是我想保持的，但是如果有比生命更令我追求的，我就会舍生取义；死亡虽然是我想避免的，但是如果“所恶有甚于死者，故患有所不辟也”。“患有所不辟”不是一定要死，而是有牺牲的危险也不躲避，——并不因为有牺牲、有危险，就不干了。郑南榕是学通了哲学的，他“患有所不辟”，明知山有虎，偏向虎山行，他真是伟大的斗士。相对的，许多党外新贵们实在不够看，他们太渺小了。
010.这样的法官能审党外人士吗？.txt	3	从1962年起，我以一介刁民，进出法院上百次之多，但是身份不是被告就是原告，或是证人，从来不是旁听者。这次张德铭告郑南榕的案子开庭，为了支持郑南榕，我做了一次旁听者。在旁听中，我看到郑南榕的义正词严、看到李胜雄律师的崇论闳议、看到洪贵参律师的真知灼见，也看到谢长廷律师的能言善辩。大家为谢长廷鼓掌时，我想起李白的“粲然有辩才”的诗，我忍不住要捉古证今，表示我对谢长廷的特别欣赏。
010.这样的法官能审党外人士吗？.txt	5	捉古证今按说是一种坏习惯，因为它太累赘，常常在你碰到一件事的时候，立刻触类旁通，联想到另一件。每每这种情况发生时，我都事后自嘲：这是你李敖博学的报应，你知道得太多了，所以你的头脑总比别人忙。
010.这样的法官能审党外人士吗？.txt	7	真的忙，我看到台上的三位法官，我又联想到卢奥（Georges Rouault）的“法官嘴脸”（Judges）。卢奥那幅画，快八十年了，可是八十年来，今天的法官一点也不比古代漂亮。
010.这样的法官能审党外人士吗？.txt	19	地方法院审判案件，以推事一人独任行之，但案件重大者，得以三人之合议行之。可见既云合议，一定就得三个人才行。但沈银和大概有几分酒意，他竟要“对影成三人”，如此裁定，无异把薛松雨算了进去，变成了薛松雨自己裁定自己不回避，这就变成了中国司法史上的笑话了！中国政治史上，固然有蒋介石“自记大过一次”的笑话，但这种胡来，究竟是政治上的而非司法上的，司法上的胡来，沈银和可算第一遭！
