file	line	matched_quote	previous_id	previous_book	previous_source	context
002.给谈中西文化的人看看病.txt	73	父母之命	LAWC2-036	李敖文存二集	001.“缇萦救父”表示了什么？.txt:83-83	“更不沾恋”，“真不得而用之”，这是何等不得已的调调儿！现在很多人因为赚不到钱转而歌颂“抱布贸丝”的农业社会，因为讨不到老婆转而留恋“父母之命，媒妁之言”的婚姻，最后诋毁工业文明、攻击自由恋爱，究其微意，不过“不得已”三字耳！
002.给谈中西文化的人看看病.txt	89	中学为体，西学为用	LACTDB-067	传统下的独白	013.长袍心理学.txt:21-21	中学为体西学为用病
002.给谈中西文化的人看看病.txt	89	中学为体，西学为用	LACW-137	李敖全集	034.被歪曲的革命家.txt:191-191	中学为体西学为用病
002.给谈中西文化的人看看病.txt	89	中学为体，西学为用	LAJYLP-094	教育与脸谱	007.李济：他的贡献和悲剧.txt:53-53	中学为体西学为用病
002.给谈中西文化的人看看病.txt	89	中学为体、西学为用	LAWLDH-089	文化论战丹火录	002.文化论战丹火录.txt:2187-2187	中学为体西学为用病
002.给谈中西文化的人看看病.txt	89	中学为体，西学为用	LAWLDH-091	文化论战丹火录	002.文化论战丹火录.txt:2203-2203	中学为体西学为用病
002.给谈中西文化的人看看病.txt	89	中学为体	LAWLDH-093	文化论战丹火录	002.文化论战丹火录.txt:2207-2207	中学为体西学为用病
002.给谈中西文化的人看看病.txt	89	中学为体、西学为用	LAWLDH-101	文化论战丹火录	002.文化论战丹火录.txt:2275-2275	中学为体西学为用病
002.给谈中西文化的人看看病.txt	95	中学为体	LAWLDH-093	文化论战丹火录	002.文化论战丹火录.txt:2207-2207	这就是他们骨子里的真精神！这种精神，事实上只是奕訢、文祥、曾、李、左等人洋务理论的“建构化”。当然张之洞之流把它建构得很别致、很迷人，既维新又卫道，最适合焦灼状态下的国人的口味。顺着这种思路滑下来，在1935年出了一件怪事，就是盛极一时的《中国本位的文化建设宣言》，俗称“十教授宣言”。这十教授是：王新命、何炳松、武堉干、孙寒冰、黄文山、陶希圣、章益、陈高傭、樊仲云、萨孟武。他们在宣言里颇藐视中体西用的见解，但是他们笔下的“根据中国本位”、“具有中国特征”，却正好是“中学为体”的盗版；“吸收欧美的文化……但须吸收其所当吸收”，却正好是“西学为用”的化身。这真是数典忘祖的大笑话了！据我看来，王新命诸公唯一比张之洞之流高明的，只是抬出一点“批判态度”来做取舍标准，而张之洞在这方面的念头似乎没有他们强烈。但是这一点并不重要，他们在“残基”（residues）上面和张之洞是完全一致的。他们真可说是“友天下曾经致力于党务之士，尚论古人”了。
002.给谈中西文化的人看看病.txt	119	天人合一	LAWN-014	我最难忘的事和人	003.我最难忘的一片小湖.txt:15-15	大团圆病是比以上三种更会梦呓的狂病。犯这种狂病的人，大脑大概休息了，小脑却正在反射，反射了半天，反射出一个天人合一的大理想，觉得天下顺眼的东西都可以融会协调和凝为一。这种反射从董仲舒开始，射到今天还未打住。钱穆接过来，一口咬定“这是中国文化精神最主要的一个特性”。
002.给谈中西文化的人看看病.txt	161	群贤毕至，少长咸集	LACTDB-140	传统下的独白	006.假如我是女人.txt:19-19	这样说来，他们实在可以联欢一次：群贤毕至，少长咸集，古人复起，腐儒重生，保守与顽固齐飞，大官与学者一色。酒酣耳热之余，大家不妨拔剑击筑，争争谁是正统？其实他们都迟了，真正的正统早被一匹“黑马”盗之以去了，这匹黑马就是大谈新儒家的徐复观！他说：“不谈文化则已，一谈文化便应该谈‘统’。我并且希望有些人出来断然以道统自任。”（《儒家精神之基本性格及其限定与新生》）当大家正在找镜子的时候，徐复观已飞奔道统的宝座，赶过熊十力，推开钱宾四，哄走牟宗三，自己不沐而冠起来了！
002.给谈中西文化的人看看病.txt	161	群贤毕至，少长咸集	LAWLDH-046	文化论战丹火录	002.文化论战丹火录.txt:993-993	这样说来，他们实在可以联欢一次：群贤毕至，少长咸集，古人复起，腐儒重生，保守与顽固齐飞，大官与学者一色。酒酣耳热之余，大家不妨拔剑击筑，争争谁是正统？其实他们都迟了，真正的正统早被一匹“黑马”盗之以去了，这匹黑马就是大谈新儒家的徐复观！他说：“不谈文化则已，一谈文化便应该谈‘统’。我并且希望有些人出来断然以道统自任。”（《儒家精神之基本性格及其限定与新生》）当大家正在找镜子的时候，徐复观已飞奔道统的宝座，赶过熊十力，推开钱宾四，哄走牟宗三，自己不沐而冠起来了！
002.给谈中西文化的人看看病.txt	169	推陈出新	LACTZB-027	传统下的再白	005.论知识人的动向.txt:11-11	没有疑问的，我们今天已经陷于一种文化的僵化（petrifaction）。僵化的原因之一是要想抱祖宗的大腿。我们民族是最重视祖宗意见的民族。祖宗的意见并非不能解决问题，至少在祖宗的时代里，在“蛮夷率服”的时代里，那是行得通的；但是到了今天，我们已进入一个“蛮夷不服”的时代，于是问题就来了：在蛮夷刚来闹事的时候，我们的反应经常是传统主义（traditionalism）；在他们开始横行的时候，我们的反应经常是复古主义（revivalism）；在他们所过披靡不可一世的时候，我们的反应经常是未来主义（futurism），这种变化没有明显的段落可以划分，所以代表同仁也是“异代可同调”的。例如倭仁、徐桐、辜鸿铭都是普通的传统主义者；黄仁济、梁漱溟、钱穆都是激烈的复古主义者；徐光启、张君劢、胡秋原都是飞跃的未来主义者。不论他们属于哪一种，他们共同的特色是抱祖宗大腿，所不同的，只是使用臂力的轻重和所抱面积的多少而已。他们总相信祖宗的遗产有用处，有推陈出新的价值，对建设现代化的中国仍然需要，绝不可拦腰绞断或一股脑儿丢开。
002.给谈中西文化的人看看病.txt	169	推陈出新	LAWC-111	李敖文存	012.中华大赌特赌史.txt:43-43	没有疑问的，我们今天已经陷于一种文化的僵化（petrifaction）。僵化的原因之一是要想抱祖宗的大腿。我们民族是最重视祖宗意见的民族。祖宗的意见并非不能解决问题，至少在祖宗的时代里，在“蛮夷率服”的时代里，那是行得通的；但是到了今天，我们已进入一个“蛮夷不服”的时代，于是问题就来了：在蛮夷刚来闹事的时候，我们的反应经常是传统主义（traditionalism）；在他们开始横行的时候，我们的反应经常是复古主义（revivalism）；在他们所过披靡不可一世的时候，我们的反应经常是未来主义（futurism），这种变化没有明显的段落可以划分，所以代表同仁也是“异代可同调”的。例如倭仁、徐桐、辜鸿铭都是普通的传统主义者；黄仁济、梁漱溟、钱穆都是激烈的复古主义者；徐光启、张君劢、胡秋原都是飞跃的未来主义者。不论他们属于哪一种，他们共同的特色是抱祖宗大腿，所不同的，只是使用臂力的轻重和所抱面积的多少而已。他们总相信祖宗的遗产有用处，有推陈出新的价值，对建设现代化的中国仍然需要，绝不可拦腰绞断或一股脑儿丢开。
002.给谈中西文化的人看看病.txt	169	推陈出新	LACW-075	李敖全集	020.出版缘起示例.txt:77-77	没有疑问的，我们今天已经陷于一种文化的僵化（petrifaction）。僵化的原因之一是要想抱祖宗的大腿。我们民族是最重视祖宗意见的民族。祖宗的意见并非不能解决问题，至少在祖宗的时代里，在“蛮夷率服”的时代里，那是行得通的；但是到了今天，我们已进入一个“蛮夷不服”的时代，于是问题就来了：在蛮夷刚来闹事的时候，我们的反应经常是传统主义（traditionalism）；在他们开始横行的时候，我们的反应经常是复古主义（revivalism）；在他们所过披靡不可一世的时候，我们的反应经常是未来主义（futurism），这种变化没有明显的段落可以划分，所以代表同仁也是“异代可同调”的。例如倭仁、徐桐、辜鸿铭都是普通的传统主义者；黄仁济、梁漱溟、钱穆都是激烈的复古主义者；徐光启、张君劢、胡秋原都是飞跃的未来主义者。不论他们属于哪一种，他们共同的特色是抱祖宗大腿，所不同的，只是使用臂力的轻重和所抱面积的多少而已。他们总相信祖宗的遗产有用处，有推陈出新的价值，对建设现代化的中国仍然需要，绝不可拦腰绞断或一股脑儿丢开。
002.给谈中西文化的人看看病.txt	169	推陈出新	LAWLDH-013	文化论战丹火录	002.文化论战丹火录.txt:37-37	没有疑问的，我们今天已经陷于一种文化的僵化（petrifaction）。僵化的原因之一是要想抱祖宗的大腿。我们民族是最重视祖宗意见的民族。祖宗的意见并非不能解决问题，至少在祖宗的时代里，在“蛮夷率服”的时代里，那是行得通的；但是到了今天，我们已进入一个“蛮夷不服”的时代，于是问题就来了：在蛮夷刚来闹事的时候，我们的反应经常是传统主义（traditionalism）；在他们开始横行的时候，我们的反应经常是复古主义（revivalism）；在他们所过披靡不可一世的时候，我们的反应经常是未来主义（futurism），这种变化没有明显的段落可以划分，所以代表同仁也是“异代可同调”的。例如倭仁、徐桐、辜鸿铭都是普通的传统主义者；黄仁济、梁漱溟、钱穆都是激烈的复古主义者；徐光启、张君劢、胡秋原都是飞跃的未来主义者。不论他们属于哪一种，他们共同的特色是抱祖宗大腿，所不同的，只是使用臂力的轻重和所抱面积的多少而已。他们总相信祖宗的遗产有用处，有推陈出新的价值，对建设现代化的中国仍然需要，绝不可拦腰绞断或一股脑儿丢开。
002.给谈中西文化的人看看病.txt	199	中学为体	LAWLDH-093	文化论战丹火录	002.文化论战丹火录.txt:2207-2207	这些“中学为体”的臭腐，“西学为用”的神奇，哪一点比那用叉子吃人肉的老哥高明？哪一点不代表我们在皮毛的西化——匪夷所思的西化！哪一点不代表我们神经与胃口的衰败？哪一点不代表我们是一群浅尝即止的病人？
002.给谈中西文化的人看看病.txt	211	庖丁解牛	LAWLDH-048	文化论战丹火录	002.文化论战丹火录.txt:1063-1063	用上面这种观点来解释中国思想、解释儒家学说，则易如庖丁解牛、则一针见血。
002.给谈中西文化的人看看病.txt	249	取长舍短择善而从	LAWLDH-043	文化论战丹火录	002.文化论战丹火录.txt:881-883	取长舍短，择善而从。
002.给谈中西文化的人看看病.txt	257	买椟还珠	LAWLDH-021	文化论战丹火录	002.文化论战丹火录.txt:157-157	不客气的说，他们对西洋文化，统统打着一个“买椟还珠”的算盘，他们不知道这种好梦是根本做不成的。在文化移植上，要椟就得要珠，不愿要珠也休想要椟，椟中没珠也不成其为椟，要要就得全要，不要也得全要——因为全世界的“时间空间”有“特殊性”了，在南宋时，我们老大帝国可以行“铜不下海”的禁令，可以跟洋鬼子老死不相往来；到了清初，闭关政策就吃力多了；到了现在，除了死心塌地的买椟买珠外，别无他法了——人家长进的民族是不允许我们“还君明珠双泪垂”的！
002.给谈中西文化的人看看病.txt	273	衣沾不足惜，但使愿无违	LABBZ-098	波波颂	032.陶潜者，今之我也.txt:9-9	也许西化的结果会带来不可避免的“流弊”，可是我们总该认清我们的“大目标”是什么，为了怕肚痛，难道就不养孩子吗？为了怕噎着，难道就不吃饭吗？我们的“大目标”是建设现代化的强国，在这个“大目标”下，我们该有“衣沾不足惜，但使愿无违”的决绝与胸襟。“大目标”是安慰我们补偿我们最好的代价。在这个百年大计中如果真有“损失”，也是值得一干的。
002.给谈中西文化的人看看病.txt	275	取法乎上	LAWLDH-066	文化论战丹火录	002.文化论战丹火录.txt:1617-1617	今天最可恶的，莫过于保守者背后的“历史主义”（historism），他们不相信西方玩意是批发的，但却相信有些“人”有资格来选购，所谓“统治文化”云者，此之谓也！坦白说吧，亿万中国人中，谁也没有资格来订这个取舍“标准”，任何聪明才智之士都不配“制礼作乐”来“规范”这个聪明才智的民族，死去的黄帝周公固然不配，今天的内政部也不配，唯一配做的只是我们小百姓在西方文明猛扑下的自动吸收。而在这自动吸收的过程中，我们固有文化中的“无价之宝”和“国粹”是绝不会“沦亡”的。小姐们的旗袍不就是一个例子吗？这是中西合壁最成功的表演：三围的注重、衣料的纺织、开衩的上移直到“苏茜黄的世界”，哪一点不代表F. S. C. Northrop所希冀的The Meeting of East and West？哪一点不象征“国粹”的“发扬光大”？我们固有文化中如果真有真金，它一定不怕火炼的，何况还有那么多的惰性和老不死来卫护它呢？我们青年人大可不必担心“没有了中国”、大可不必怕充分的现代化。我们尽量学，“惰性”、“老不死”和“国粹”早就在背后打了七折八扣了，所以我们很容易流于“仅得其中”的结果，所以我们更有“取法乎上”的必要，以“充分”为目标的必要。
002.给谈中西文化的人看看病.txt	289	修身、齐家、治国、平天下	LACW-141	李敖全集	014.粗谈中国知识分子五病.txt:35-35	儒家经典本是些空泛的大道理，除了《论语》、《孟子》和《礼记》的一部分外，其他只不过是一些治古史用的獭祭材料。《论语》只不过是一万一千七百零五个字的空疏东西，而古代宰相竟想用半部论语治天下，这未免把“治天下”看得太容易了。即使加上三万四千六百八十五个字的《孟子》、九万九千零一十个字的《礼记》，一共还不到十五万言。想凭这点两千年前的“精华”来包罗格物、致知、诚意、正心、修身、齐家、治国、平天下的万象，用来应付20世纪70年代种种繁复困难的新问题，天下哪有这等便宜事！我们总相信有个包医百病的万灵丹，总喜欢有个“简单的确定”（simple certainty），用来“放之四海而皆准，俟诸百世而不惑”。老实说吧，凡是有着这种“万古纲常”头脑的人，绝不配谈如何使中国走向现代化！
002.给谈中西文化的人看看病.txt	289	格物致知	LAJYLP-100	教育与脸谱	007.李济：他的贡献和悲剧.txt:81-81	儒家经典本是些空泛的大道理，除了《论语》、《孟子》和《礼记》的一部分外，其他只不过是一些治古史用的獭祭材料。《论语》只不过是一万一千七百零五个字的空疏东西，而古代宰相竟想用半部论语治天下，这未免把“治天下”看得太容易了。即使加上三万四千六百八十五个字的《孟子》、九万九千零一十个字的《礼记》，一共还不到十五万言。想凭这点两千年前的“精华”来包罗格物、致知、诚意、正心、修身、齐家、治国、平天下的万象，用来应付20世纪70年代种种繁复困难的新问题，天下哪有这等便宜事！我们总相信有个包医百病的万灵丹，总喜欢有个“简单的确定”（simple certainty），用来“放之四海而皆准，俟诸百世而不惑”。老实说吧，凡是有着这种“万古纲常”头脑的人，绝不配谈如何使中国走向现代化！
002.给谈中西文化的人看看病.txt	291	选贤与能	LAWLDH-057	文化论战丹火录	002.文化论战丹火录.txt:1289-1289	我们不肯睁开眼睛看看，看看人家在辛辛苦苦夜以继日的做什么？人家已经迈向理智的爱国主义（patriotism of reflection）了，我们却还在“事君以忠”观念上兜圈子；人家已经对社会人类学（social anthropology）都不满意了，我们却还在“天理”“气运”“太极图”上翻筋斗；人家论自由与权利的大书已经出了几百本了，我们却还高谈大学中的“絜矩之道”！我们再回过头来，看看我们两千年来做了些什么？我们喊了两千年“选贤与能”了，可是我们没有研究出来一种合理的投票法；我们喊了两千年“幼有所长”了，可是我们没有一所像样的育幼院；我们喊了两千年“不必藏于己”了，可是我们屯积居奇的奸商比谁都多；我们祭了两千年的孔子，可是孔子的后人却变成了问题儿童与考试专家。这些数不尽的冰冷事实难道还不能使我们醒醒吗？难道我们还要喊口号过日子吗？
002.给谈中西文化的人看看病.txt	305	未有民族文化已衰息断绝，而其国家之生命犹得长存者。	LAZHXJ-011	李敖自传与回忆续集	004.“一朝眉羽成，钻破亦在我”.txt:57-57	民国二十八年，钱穆写《国史大纲》引论，他说：“未有民族文化已衰息断绝，而其国家之生命犹得长存者。”可是隔了两年，这位新时代的朱子把他所说的话全忘了，他写《中国文化史导论》，却说若不解决“吸收融合西方文化而使中国传统文化更光大与更充实”这一问题，那么“中国国家民族虽得存在，而中国传统文化则仍将失其存在”。（页162）
002.给谈中西文化的人看看病.txt	307	虽欲从之，末由也已！	LAZHXJ-013	李敖自传与回忆续集	004.“一朝眉羽成，钻破亦在我”.txt:59-59	两年前，他说民族文化不存在国家就完蛋了；两年后，他说民族文化不存在国家还可以不完蛋。民族文化与国家兴亡在钱穆手里竟变成了这么好笑的一对宝，一会儿生死攸关，一会儿并不相干。这种推理，怎么能教我们适从呢？钱穆为了强调民族文化的重要，竟不惜拿“国家之生命”来开玩笑、来吓人，这种作风，气是满壮的，可惜理不太直。夫子这样乱变，“虽欲从之，末由也已！”“夫子圣者欤？何其多‘变’也！”
002.给谈中西文化的人看看病.txt	313	亦步亦趋	LAWLDH-022	文化论战丹火录	002.文化论战丹火录.txt:157-157	话说破了，无非为了“使土耳其现代化”一个大目标而已。在这唯一的大目标之下，他们不但知道爱国，并且知道“爱国必以其道”！他们知道要想使自己国家现代化，最快的办法莫过于干脆向那些现代化国家来学，直接的学、亦步亦趋的学、惟妙惟肖的学。他们不推诿什么“国情”不同，他们有勇气，不同也要学同！他们没有工夫去挖掘固有文化的“精华”，列强足够他们学了，足可以使他们变成现代化而有余了。他们没有工夫去挑西方强国的眼，找这个强国身上的疮疤和臭虫。他们知道自己是个叫化子，即使捧着金碗，可是碗里是空的，得向人家讨饭吃。在讨饭过程中，他们只是专心致志的找碗饭，并不“一心以穆罕默德将至”，也不因为人家瓷碗中有只大苍蝇就大叫：“饭酸了！饭臭了！西方文化没落了！”当然啦，这些人是鲁莽灭裂的、非圣无法的，他们竟用并州的快剪，一剪剪掉传统的脐带。但是，朋友们，这又算得什么呢？土耳其已经是现代化的进步国家，已经是最有力的反共国家。这个伟大的收获，难道还不能弥补他们“感情”上的“损失”吗？
002.给谈中西文化的人看看病.txt	313	惟妙惟肖	LAWLDH-023	文化论战丹火录	002.文化论战丹火录.txt:157-157	话说破了，无非为了“使土耳其现代化”一个大目标而已。在这唯一的大目标之下，他们不但知道爱国，并且知道“爱国必以其道”！他们知道要想使自己国家现代化，最快的办法莫过于干脆向那些现代化国家来学，直接的学、亦步亦趋的学、惟妙惟肖的学。他们不推诿什么“国情”不同，他们有勇气，不同也要学同！他们没有工夫去挖掘固有文化的“精华”，列强足够他们学了，足可以使他们变成现代化而有余了。他们没有工夫去挑西方强国的眼，找这个强国身上的疮疤和臭虫。他们知道自己是个叫化子，即使捧着金碗，可是碗里是空的，得向人家讨饭吃。在讨饭过程中，他们只是专心致志的找碗饭，并不“一心以穆罕默德将至”，也不因为人家瓷碗中有只大苍蝇就大叫：“饭酸了！饭臭了！西方文化没落了！”当然啦，这些人是鲁莽灭裂的、非圣无法的，他们竟用并州的快剪，一剪剪掉传统的脐带。但是，朋友们，这又算得什么呢？土耳其已经是现代化的进步国家，已经是最有力的反共国家。这个伟大的收获，难道还不能弥补他们“感情”上的“损失”吗？
003.我要继续给人看看病.txt	139	衣沾不足惜，但使愿无违	LABBZ-098	波波颂	032.陶潜者，今之我也.txt:9-9	也许西化的结果会带来不可避免的“流弊”，可是我们总该认清我们的“大目标”是什么，为了怕肚痛，难道就不养孩子吗？为了怕噎着，难道就不吃饭吗？我们的“大目标”是建设现代化的强国，在这个“大目标”下，我们该有“衣沾不足惜，但使愿无违”的决绝与胸襟。“大目标”是安慰我们补偿我们最好的代价。在这个百年大计中如果真有“损失”，也是值得一干的。
003.我要继续给人看看病.txt	179	虽千万人，吾往矣	LAMR-019	李敖回忆录	007.台大（1954-1959·19到24岁）.txt:9-9	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
003.我要继续给人看看病.txt	179	虽千万人，吾往矣。	LAYTAS-028	李敖议坛哀思录	088.“只要五天，天就会亮”.txt:27-27	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
003.我要继续给人看看病.txt	179	虽千万人，吾往矣	LAFLZ-018	李敖风流自传	066.我吹牛，因为你沉默.txt:3-3	徐先生的这类言论，何以弄得依违两可呢？这里含藏着一个有关治学及求真的重大问题。学问上的结论有时虽合真理，但不合一时一地若干势力人物的情感趋向。碰到这种情形、学人怎样办呢？这就是考验学人的学格高下的重要关头。把“心智真诚”当做第一个考虑标准的学人，在这种关头，常常表现着“虽千万人吾往矣”的伟大风范。然而，在此时此地，许多知识分子所表现的，则是“看风使舵”。因此，他们的言论，不是做权威的注脚，便是两边讨好。难怪在此时此地，真理竟像消失在浓雾中的太阳，简直看不清楚了！
