file	line	text	reason	context
002.“公投”梦碎.txt	45	中华民国在台湾	modern-political-news-context	民进党明说建立“台湾共和国”，但对“中华民国”四个字却没处放，就活像男同性恋者性交时，多出一坨在体外摇荡，没地方放。从“中华民国到台湾”、到“中华民国在台湾”、到“中华民国是台湾”，诠释纷纷，可是就是拿不掉这“外来政权”的国号、也拿不掉它的国旗、也拿不掉它丑陋的国歌，执政党做的一切，其实都是家家酒：国歌动口不发声也、印228台湾邮票也、中华邮政改名也、护照加注TAIWAN也……都是家家酒，因为不敢玩真的。
002.“公投”梦碎.txt	45	中华民国是台湾	modern-political-news-context	民进党明说建立“台湾共和国”，但对“中华民国”四个字却没处放，就活像男同性恋者性交时，多出一坨在体外摇荡，没地方放。从“中华民国到台湾”、到“中华民国在台湾”、到“中华民国是台湾”，诠释纷纷，可是就是拿不掉这“外来政权”的国号、也拿不掉它的国旗、也拿不掉它丑陋的国歌，执政党做的一切，其实都是家家酒：国歌动口不发声也、印228台湾邮票也、中华邮政改名也、护照加注TAIWAN也……都是家家酒，因为不敢玩真的。
002.“公投”梦碎.txt	45	外来政权	modern-political-news-context	民进党明说建立“台湾共和国”，但对“中华民国”四个字却没处放，就活像男同性恋者性交时，多出一坨在体外摇荡，没地方放。从“中华民国到台湾”、到“中华民国在台湾”、到“中华民国是台湾”，诠释纷纷，可是就是拿不掉这“外来政权”的国号、也拿不掉它的国旗、也拿不掉它丑陋的国歌，执政党做的一切，其实都是家家酒：国歌动口不发声也、印228台湾邮票也、中华邮政改名也、护照加注TAIWAN也……都是家家酒，因为不敢玩真的。
002.“公投”梦碎.txt	47	中华民国	modern-political-news-context	真的是什么？真的是废掉“中华民国”国号、国旗和国歌。不敢废掉国号、国旗、和国歌，而把蒋介石铜像大卸816块，都没有用，都是自欺欺人，因为你不敢打中要害。你只是玩家家酒，蒋介石铜块陪你玩，他在地狱笑得要死，他会说：“本民族救星扣在你们台独英雄头上的国号、国旗、和国歌，你们敢改吗？”
002.“公投”梦碎.txt	47	本民族救星扣在你们台独英雄头上的国号、国旗、和国歌，你们敢改吗？	modern-political-news-context	真的是什么？真的是废掉“中华民国”国号、国旗和国歌。不敢废掉国号、国旗、和国歌，而把蒋介石铜像大卸816块，都没有用，都是自欺欺人，因为你不敢打中要害。你只是玩家家酒，蒋介石铜块陪你玩，他在地狱笑得要死，他会说：“本民族救星扣在你们台独英雄头上的国号、国旗、和国歌，你们敢改吗？”
002.“公投”梦碎.txt	49	我们为什么不敢？我们已叩关联合国2006年遭到第14次失败，我们还在敢。	modern-political-news-context	台独英雄说：“我们为什么不敢？我们已叩关联合国2006年遭到第14次失败，我们还在敢。”但是14次又怎样，你是打着“中华民国”招牌去叩关啊！你敢用“台湾共和国”叩关吗？
002.“公投”梦碎.txt	49	中华民国	modern-political-news-context	台独英雄说：“我们为什么不敢？我们已叩关联合国2006年遭到第14次失败，我们还在敢。”但是14次又怎样，你是打着“中华民国”招牌去叩关啊！你敢用“台湾共和国”叩关吗？
002.“公投”梦碎.txt	49	台湾共和国	modern-political-news-context	台独英雄说：“我们为什么不敢？我们已叩关联合国2006年遭到第14次失败，我们还在敢。”但是14次又怎样，你是打着“中华民国”招牌去叩关啊！你敢用“台湾共和国”叩关吗？
002.“公投”梦碎.txt	53	外来政权	modern-political-news-context	台独英雄们说228就是台独，如今64年了。关键是，过去台独英雄不是执政党、没当家，未能废掉“外来政权”国号国旗，不能全怪他。但今天怎么说呢？你们执政了前后8年，有足够的机会了：总统是你、行政院长是你、执政党是你、国会半数是你，执政8年了也是你，怎么还搞家家酒呢，炒“正名”、炒“爱台湾”、炒“台湾人出头天”、炒“台湾人不是吓大的”、炒“去中国化”、炒“去蒋介石化”、炒“第N次修宪”……除非你去掉“中华民国”国号、国旗与国歌在先，一切炒作，都没有用、都是家家酒。
002.“公投”梦碎.txt	53	正名	modern-political-news-context	台独英雄们说228就是台独，如今64年了。关键是，过去台独英雄不是执政党、没当家，未能废掉“外来政权”国号国旗，不能全怪他。但今天怎么说呢？你们执政了前后8年，有足够的机会了：总统是你、行政院长是你、执政党是你、国会半数是你，执政8年了也是你，怎么还搞家家酒呢，炒“正名”、炒“爱台湾”、炒“台湾人出头天”、炒“台湾人不是吓大的”、炒“去中国化”、炒“去蒋介石化”、炒“第N次修宪”……除非你去掉“中华民国”国号、国旗与国歌在先，一切炒作，都没有用、都是家家酒。
002.“公投”梦碎.txt	53	爱台湾	modern-political-news-context	台独英雄们说228就是台独，如今64年了。关键是，过去台独英雄不是执政党、没当家，未能废掉“外来政权”国号国旗，不能全怪他。但今天怎么说呢？你们执政了前后8年，有足够的机会了：总统是你、行政院长是你、执政党是你、国会半数是你，执政8年了也是你，怎么还搞家家酒呢，炒“正名”、炒“爱台湾”、炒“台湾人出头天”、炒“台湾人不是吓大的”、炒“去中国化”、炒“去蒋介石化”、炒“第N次修宪”……除非你去掉“中华民国”国号、国旗与国歌在先，一切炒作，都没有用、都是家家酒。
002.“公投”梦碎.txt	53	台湾人出头天	modern-political-news-context	台独英雄们说228就是台独，如今64年了。关键是，过去台独英雄不是执政党、没当家，未能废掉“外来政权”国号国旗，不能全怪他。但今天怎么说呢？你们执政了前后8年，有足够的机会了：总统是你、行政院长是你、执政党是你、国会半数是你，执政8年了也是你，怎么还搞家家酒呢，炒“正名”、炒“爱台湾”、炒“台湾人出头天”、炒“台湾人不是吓大的”、炒“去中国化”、炒“去蒋介石化”、炒“第N次修宪”……除非你去掉“中华民国”国号、国旗与国歌在先，一切炒作，都没有用、都是家家酒。
002.“公投”梦碎.txt	53	台湾人不是吓大的	modern-political-news-context	台独英雄们说228就是台独，如今64年了。关键是，过去台独英雄不是执政党、没当家，未能废掉“外来政权”国号国旗，不能全怪他。但今天怎么说呢？你们执政了前后8年，有足够的机会了：总统是你、行政院长是你、执政党是你、国会半数是你，执政8年了也是你，怎么还搞家家酒呢，炒“正名”、炒“爱台湾”、炒“台湾人出头天”、炒“台湾人不是吓大的”、炒“去中国化”、炒“去蒋介石化”、炒“第N次修宪”……除非你去掉“中华民国”国号、国旗与国歌在先，一切炒作，都没有用、都是家家酒。
