id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LAZNYJ-015	006.千呼万唤“屎”出来.txt	7	7	处世格言	只要我们有东西，不怕人家拿‘没有东西’来打我们。	胡适语	李敖转引胡适把英文格言化为中文说明。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-016	006.千呼万唤“屎”出来.txt	7	7	英文格言	You can't beat something with nothing.	胡适所喜英文句	李敖转引胡适喜欢的英文格言，说明有内容才不怕空无攻击。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-017	006.千呼万唤“屎”出来.txt	15	15	宽容文句	我受了十余年的骂，从来不怨恨骂我的人。有时他们骂得不中肯，我反替他们着急。有时他们骂得太过火了，反损骂者自己的人格，我更替他们不安。如果骂我而使骂者有益，便是我间接于他有恩了，我自然很情愿挨骂。如果有人说，吃胡适一块肉可以延寿一年半年，我也一定情愿自己割下来送给他，并且祝福他。	胡适致杨杏佛信	李敖转引胡适谈受骂、挨骂与祝福骂者的气度。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-018	006.千呼万唤“屎”出来.txt	17	17	古典轶语	我见汝犹怜，何况老奴！	桓温妻妾轶事	李敖引桓温元配见李势妹而生怜爱的古典轶语。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-019	006.千呼万唤“屎”出来.txt	35	35	易经成句	干父之蛊	《易经·蛊卦》	李敖转述徐复观以《易经》成句称许他代父澄清旧事。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。 校对轮补入：只收《易经》成句本体，不收同段政治身份与史料争议。
LAZNYJ-020	007.不愿自己也走慢了.txt	7	7	论语格言	狂者进取，狷者有所不为也。	《论语·子路》	李敖引用《论语》定义狂狷性格。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-021	014.言论自由还是第一优先.txt	3	3	外国格言	你不可牺牲原则去换取一种可疑的利益。	甘地语	李敖转引甘地格言，强调不可牺牲原则换可疑利益。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-022	016.郑南榕死矣！.txt	13	13	儿童诗句	爸爸像太阳一样，如果太阳不见了，我会哭，我会叫，但还是叫不回太阳。	郑竹梅诗	李敖转引郑南榕女儿郑竹梅写父亲如太阳的诗句。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-023	018.“杀君马者道旁儿”.txt	5	5	史记名句	甚矣，吾不知人也！曩者吾叱之，彼乃以我为非人也！	《史记·刺客列传》	李敖转引鲁句践感叹不知荆轲其人的话。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-024	018.“杀君马者道旁儿”.txt	9	9	论语成语	求仁得仁	《论语·述而》	李敖借《论语》成语说明求仁而得仁。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。 校对轮补入：古典成语本体可独立引用，不收南榕台独语境。
LAZNYJ-025	018.“杀君马者道旁儿”.txt	9	9	中国古话	杀君马者道旁儿	中国古话	李敖引用古话说明旁人鼓噪足以促成奔马之死。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-026	019.别小化了南榕之死.txt	3	3	学术文句	古今中外志士仁人，往往樵悴忧伤，继之以死。其所伤之事、所死之故，不止局于一时间一地域而已。盖别有超越时间地域之理性存焉。	陈寅恪《王静安先生遗书序》	李敖转引陈寅恪说明志士仁人之死有超越时地的理性。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-027	019.别小化了南榕之死.txt	3	3	学术文句	吾中国文化之定义，具于白虎通三纲六纪之说，其意义为抽象理想最高之境，犹希腊柏拉图所谓Idea者。若以君臣之纲言之，君为李煜亦期之以刘秀；以朋友之纪言之，友为郦寄亦待之以鲍叔。其所殉之道，与所成之仁，均为抽象理想之通性，而非具体之一人一事。夫纲纪本理想抽象之物，然不能不有所依托，以为具体表现之用……至于流俗恩怨荣辱委琐龌蹉之说，皆不足置辩，故亦不之及云。	陈寅恪《王观堂先生挽词》	李敖转引陈寅恪论王国维之死与抽象理想。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-028	019.别小化了南榕之死.txt	3	3	学术名句	先生以一死见其独立自由之意志，非所论于一人之恩怨，一姓之兴亡。	陈寅恪《清华大学王观堂先生纪念碑铭》	李敖转引陈寅恪论王国维以死显示独立自由意志。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-029	019.别小化了南榕之死.txt	11	11	俗语	明知山有虎，偏向虎山行	中国俗语	李敖用俗语形容明知危险仍向前的选择。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-030	019.别小化了南榕之死.txt	11	11	孟子成语	舍生取义	《孟子·告子上》	李敖借孟子成语概括在生命与更高追求之间的取舍。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。 校对轮补入：只收古典成语本体，不收同段政治追悼与烈士阐释。
LAZNYJ-031	019.别小化了南榕之死.txt	11	11	孟子格言	所恶有甚于死者，故患有所不辟也	《孟子·告子上》	李敖引用《孟子》说明有比死亡更令人厌恶者。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-032	019.别小化了南榕之死.txt	11	11	外国哲学格言	学习哲学即是学习如何去死。	蒙田语	李敖转引蒙田关于哲学与死亡学习的格言。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-033	020.政治籍贯学.txt	7	7	英文诗句	Seven cities warr'd for Homer, being dead,/Who, living，had no roof to shroud his head.	海沃德咏荷马句	李敖转引海沃德以七城争荷马写名人死后归属之争。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-034	021.何妨一烈？.txt	19	19	俗语	天外有天、海外有海	中国俗语	李敖用俗语说明世俗之外仍有更广阔的境界。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-035	021.何妨一烈？.txt	19	19	论语成句	知其不可而为之	《论语》成句	李敖借孔门成句形容明知不可仍为之的志士。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-036	024.外省人做烈士.txt	11	11	古语	人一世，花一春	中国古语	李敖转引罗福星临刑语中的古语。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-037	026.《九十年代》与情报局.txt	7	7	俗语	真金不怕火炼	中国俗语	李敖用俗语说明真实者经得起查证。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
LAZNYJ-038	029.“南榕，让你看家”.txt	7	7	外国诗文名句	每人都是大陆的一片，没有人是孤岛。任何土地的流失，大陆都要变小。	约翰·多恩名句	李敖转引约翰·多恩关于无人是孤岛的名句。	首轮保守收入：本书为现代人物政论集，党派、台独、选举、情报局、革命、国家认同和现代政治攻击语录一律不收；只保留可脱离政论语境的古典诗文、文学格言、哲学引文、俗谚和非政治性诗句。
