《李敖书序集续集》第一轮提取报告
生成日期：2026-06-21
源目录：C:\Users\zzy87\Desktop\project\leeao-poem\《大李敖全集6.0》分章节\007.采访序跋类\003.李敖书序集续集
输出 CSV：C:\Users\zzy87\Desktop\project\leeao-poem\exports\李敖书序集续集_诗文格言歌谣引用.csv
输出 TXT：C:\Users\zzy87\Desktop\project\leeao-poem\exports\李敖书序集续集_诗文格言歌谣引用.txt
收录条数：82

候选概况：
- sourceFiles=22
- quoteCandidates=136
- attributedLines=84
- reviewCandidates=95

分类统计：
- 禅宗成语: 1
- 楚辞成句: 1
- 传统成句: 2
- 传统成语: 28
- 传统格言: 1
- 典故成句: 2
- 佛教成语: 1
- 佛教语: 1
- 古典成句: 3
- 古典成语: 2
- 古典诗句: 3
- 李敖序文格言: 2
- 李敖序文评语: 1
- 李敖自评名言: 1
- 李敖自作顺口溜: 1
- 论语成句: 4
- 孟子成句: 2
- 人物称号: 1
- 人物评语: 1
- 人物自述: 1
- 尚书成句: 1
- 诗学格言: 1
- 史传评语: 1
- 史记成语: 1
- 俗语: 1
- 俗语变体: 1
- 泰戈尔诗句转述: 5
- 外国写作格言: 1
- 文论成句: 1
- 文学口号: 1
- 文学评语: 1
- 文学史评语: 1
- 文言诗性句: 1
- 现代诗句: 1
- 写作格言: 1
- 学术格言: 1
- 荀子成句: 1
- 易传成句: 1
- 庄子成句: 1

本轮排除：
- 001 富兰克林自由语录：现代公共表达，未收。
- 005 二二八研究广告词：公共事件广告语境，整篇未收。
- 010《黄旗梦碎》序、019《国家将兴，必有祯祥》、021《是真的也要否认》：现实公共议题语境过重，未收。
- 012《文茜半生缘》序中访谈与人物攻防语录：只保留徐志摩诗句。
- 016《调查局黑牢345天》序中《汉书》刑狱引文：法律控诉语境过重，未收。

明细：
id	source_file	line_start	line_end	category	source_or_origin	quote_text	summary	notes
LASHXJX-013	011.诗序李玠《大陆当代顺口溜赏析》.txt	3	17	李敖自作顺口溜	李敖诗序李玠《大陆当代顺口溜赏析》	办公事，腿要抽。\n\n办私事，心要钩。\n\n办好事，情要偷。\n\n办房事，精要丢。\n\n不报喜来不报忧，\n\n靠天靠地靠胡诌。\n\n何必敢言又敢怒，\n\n痛快全靠顺口溜。	以排比和俗语节奏写顺口溜的痛快感。	本书进入诗集语录类后，李敖自作诗文可收；此处为明确诗序。
LASHXJX-014	012.《文茜半生缘》序.txt	75	75	现代诗句	徐志摩《再别康桥》名句	我挥一挥衣袖，不带走一片云彩	借离别诗句写洒脱离场。	
LASHXJX-015	014.复瓿书成空自苦，击辕歌罢遣谁听.txt	7	7	古典诗句	陆游诗句	覆瓿书成空自苦，击辕歌罢遣谁听	以覆瓿与击辕写著书无人赏识之慨。	
LASHXJX-016	014.复瓿书成空自苦，击辕歌罢遣谁听.txt	7	7	史记成语	《史记·孔子世家》相关典故	韦编三绝	形容勤读反复，书编多次断裂。	
LASHXJX-017	014.复瓿书成空自苦，击辕歌罢遣谁听.txt	7	7	典故成句	传统文人典故	黄绢初裁	以黄绢新裁比喻文章初成。	
LASHXJX-018	015.序凉如水.txt	3	3	佛教语	佛教五蕴术语	受想行识	指五蕴中的心理与认知层面。	
LASHXJX-019	015.序凉如水.txt	3	3	尚书成句	《尚书》相关成句	念兹在兹	表示一直把某事放在心上。	
LASHXJX-020	015.序凉如水.txt	7	7	古典成语	白居易《长恨歌》相关名句	碧落黄泉	用天上地下表示寻觅范围极广。	
LASHXJX-021	015.序凉如水.txt	7	7	写作格言	爱德华·帕尔默语，李敖译述	佳作之秘，在旧事新说、新事旧说	说明好文章在于旧题新说或新题旧说。	
LASHXJX-022	015.序凉如水.txt	7	7	外国写作格言	爱德华·帕尔默语	The secret of good writing is to say an old thing a new way or to say a new thing an old way.	以英文原句说明好写法的转换之道。	
LASHXJX-023	017.《好命操作手册》序.txt	3	3	论语成句	《论语·子罕》相关成句	罕言命	指出孔子很少谈命。	
LASHXJX-024	017.《好命操作手册》序.txt	3	3	论语成句	《论语·颜渊》相关成句	死生有命、富贵在天	把生死富贵归于命与天。	
LASHXJX-025	017.《好命操作手册》序.txt	5	5	传统格言	传统处世格言	尽人事，听天命	强调努力之后顺其自然。	
LASHXJX-026	017.《好命操作手册》序.txt	7	7	论语成句	《论语·述而》成句	怪力乱神	概括孔子不谈的异端神怪范围。	
LASHXJX-027	018.陆晋德译《飞鸟集》序.txt	3	3	李敖序文格言	李敖序陆晋德译《飞鸟集》	好书，要能经得起时间的考验。	以时间作为好书的检验尺度。	
LASHXJX-028	018.陆晋德译《飞鸟集》序.txt	5	5	泰戈尔诗句转述	泰戈尔《飞鸟集》第278首，李敖转述	人生要加些东西，才能有价值	以加值观念说明生命要有所增益。	
LASHXJX-029	018.陆晋德译《飞鸟集》序.txt	5	5	泰戈尔诗句转述	泰戈尔《飞鸟集》第278首，李敖转述	音乐是由音符组成，人生是由片刻组成	把音乐与人生并举，强调片刻构成整体。	
LASHXJX-030	018.陆晋德译《飞鸟集》序.txt	7	7	泰戈尔诗句转述	泰戈尔《飞鸟集》第88首，李敖转述	人生没有爱，仿佛酒杯没有酒	以空酒杯比喻没有爱的生命。	
LASHXJX-031	018.陆晋德译《飞鸟集》序.txt	13	13	泰戈尔诗句转述	泰戈尔《飞鸟集》第292首，李敖转述	乌云可以是彩云	把阴暗事物转化为美感意象。	
LASHXJX-032	018.陆晋德译《飞鸟集》序.txt	15	15	李敖序文格言	李敖序陆晋德译《飞鸟集》	“伟大”其实没这么伟大	借泰戈尔谈法反向削弱宏大词语。	
LASHXJX-033	018.陆晋德译《飞鸟集》序.txt	19	19	诗学格言	诗学成句	诗无训诂	指出诗歌不宜只从训诂解释。	
LASHXJX-034	020.我看《宰相刘罗锅》.txt	3	3	庄子成句	《庄子·齐物论》相关成句	姑妄言之，姑妄听之	表示姑且说来，也姑且听之。	
LASHXJX-035	020.我看《宰相刘罗锅》.txt	7	7	俗语	传统俗语	指着和尚骂贼秃	比喻当面指桑骂槐。	
LASHXJX-036	020.我看《宰相刘罗锅》.txt	11	11	人物自述	刘墉自挽相关文字	以贵公子、为名翰林、书名满天下，而自问则小就不可、大成不能、年八十五不知所终。	以自述概括才名、局限与晚年归宿。	
LASHXJX-037	020.我看《宰相刘罗锅》.txt	11	11	古典诗句	清人诗句，文中用于刘墉	身后是非谁管得，	表达身后评价已非本人所能过问。	
LASHXJX-038	022.《胡适选集》五十年.txt	5	5	传统成语	传统成语	著作等身	形容著述数量极多。	
LASHXJX-039	022.《胡适选集》五十年.txt	9	9	人物评语	胡适对李敖编选工作的赞语	你比我胡适之还了解胡适之！	以本人赞语肯定编选者对材料的熟悉。	
LASHXJX-040	022.《胡适选集》五十年.txt	11	11	古典成语	传统成语	墓草久宿	形容逝者已久。	
LASHXJX-041	022.《胡适选集》五十年.txt	13	13	传统成句	传统文人语	斯文在兹，公道在兹	以文脉与公论并举，表示纪念版的意义。	
LASHXJX-042	006.《李敖作品精选集》总序.txt	3	3	传统成语	传统成语	出神入化	形容文字技艺达到高妙境界。	
LASHXJX-043	006.《李敖作品精选集》总序.txt	3	3	传统成语	传统成语	一应俱全	表示内容门类齐备。	
LASHXJX-044	006.《李敖作品精选集》总序.txt	3	3	传统成语	传统成语	自成一家	表示形成自己的风格和体系。	
LASHXJX-045	006.《李敖作品精选集》总序.txt	3	3	李敖序文评语	李敖《李敖作品精选集》总序	以一当八	以夸张语势称一人足抵多人。	
LASHXJX-046	008.简介两种.txt	9	9	传统成句	传统文人语	名满天下，谤亦随之	以盛名与毁谤并至概括人物声名。	
LASHXJX-047	008.简介两种.txt	13	13	传统成语	传统成语	借尸还魂	比喻旧物换形后重新出现。	
LASHXJX-048	008.简介两种.txt	27	27	李敖自评名言	《李敖大全集》特色简介转述李敖语	五十年来和五百年内，中国人写白话文的前三名是李敖，李敖，李敖	以戏谑夸张方式自评白话文写作地位。	
LASHXJX-049	008.简介两种.txt	29	29	传统成语	传统成语	学贯中西	形容学问贯通中外。	
LASHXJX-050	008.简介两种.txt	29	29	传统成语	传统成语	深入浅出	形容表达深入而易懂。	
LASHXJX-051	008.简介两种.txt	29	29	传统成语	传统成语	茅塞顿开	比喻忽然明白。	
LASHXJX-052	008.简介两种.txt	31	31	俗语变体	传统俗语“豹死留皮”化用	没死就要留皮	把留皮俗语改写为自传式比喻。	
LASHXJX-053	008.简介两种.txt	31	31	典故成句	《烈女传》相关典故	豹隐	以豹隐典故指隐伏不出。	
LASHXJX-054	008.简介两种.txt	31	31	易传成句	《易经》相关成句	豹变	以豹变典故指文采或形貌焕然一新。	
LASHXJX-055	008.简介两种.txt	37	37	传统成语	传统成语	一针见血	形容评论直接切中要害。	
LASHXJX-056	008.简介两种.txt	37	37	传统成语	传统成语	万箭穿心	形容文字攻击力极强。	
LASHXJX-057	008.简介两种.txt	37	37	传统成语	传统成语	神出鬼没	形容行文变化莫测。	
LASHXJX-058	008.简介两种.txt	37	37	传统成语	传统成语	善恶分明	形容判断标准清楚。	
LASHXJX-059	008.简介两种.txt	37	37	传统成语	传统成语	快人快语	形容说话爽直明快。	
LASHXJX-060	008.简介两种.txt	37	37	文论成句	传统文论成句	体大思精	形容文章体制宏大而思理精密。	
LASHXJX-061	008.简介两种.txt	39	39	传统成语	传统成语	匠心独运	形容构思独到。	
LASHXJX-062	008.简介两种.txt	39	39	传统成语	传统成语	妙手回春	比喻高明手法使事物恢复生机。	
LASHXJX-063	008.简介两种.txt	39	39	传统成语	传统成语	拍案惊奇	形容情节或见识令人惊叹。	
LASHXJX-064	008.简介两种.txt	41	41	传统成语	传统成语	别开生面	形容开创新的局面。	
LASHXJX-065	008.简介两种.txt	41	41	传统成语	传统成语	气象万千	形容文章气势丰富多变。	
LASHXJX-066	008.简介两种.txt	43	43	传统成语	传统成语	妙手偶得	形容佳作由灵巧笔法偶然得来。	
LASHXJX-067	014.复瓿书成空自苦，击辕歌罢遣谁听.txt	3	3	文言诗性句	李敖序文句	瞻之倩女，忽焉幽魂	用倩女与幽魂对照写红颜早逝之感。	
LASHXJX-068	018.陆晋德译《飞鸟集》序.txt	3	3	佛教成语	佛教典故成语	醍醐灌顶	比喻受到启发而顿然清明。	
LASHXJX-069	018.陆晋德译《飞鸟集》序.txt	3	3	传统成语	传统成语	茅塞顿开	比喻读诗后忽然明白。	
LASHXJX-070	018.陆晋德译《飞鸟集》序.txt	13	13	泰戈尔诗句转述	泰戈尔《飞鸟集》第216首，李敖转述	“忧愁”其实很陌生	以陌生化说法处理忧愁意象。	
LASHXJX-071	018.陆晋德译《飞鸟集》序.txt	17	17	禅宗成语	禅宗典故成语	当头棒喝	比喻诗句给人直接警醒。	
LASHXJX-072	018.陆晋德译《飞鸟集》序.txt	17	17	传统成语	传统成语	目眩神迷	形容泰戈尔诗智令人惊叹沉迷。	
LASHXJX-073	020.我看《宰相刘罗锅》.txt	3	3	古典成句	古人论倡优之语	倡优蓄之	指把演艺者当作供娱乐的人蓄养。	
LASHXJX-074	020.我看《宰相刘罗锅》.txt	7	7	传统成语	传统成语	凤毛麟角	形容极其稀少。	
LASHXJX-075	020.我看《宰相刘罗锅》.txt	7	7	传统成语	传统成语	借古讽今	指借古事影射当下。	
LASHXJX-076	020.我看《宰相刘罗锅》.txt	7	7	传统成语	传统成语	心照不宣	指彼此心里明白而不说破。	
LASHXJX-077	020.我看《宰相刘罗锅》.txt	9	9	史传评语	《清史稿》评刘墉语	有清名	以清名概括刘墉的声望。	
LASHXJX-078	020.我看《宰相刘罗锅》.txt	9	9	人物称号	刘墉书法相关称号	浓墨宰相	以用墨特色形成刘墉称号。	
LASHXJX-079	020.我看《宰相刘罗锅》.txt	11	11	传统成语	传统成语	端坐而逝	形容临终端坐而安然离世。	
LASHXJX-080	022.《胡适选集》五十年.txt	7	7	传统成语	传统成语	蔚为巨观	形容选集规模可观。	
LASHXJX-081	022.《胡适选集》五十年.txt	9	9	传统成语	传统成语	淋漓尽致	形容资料搜集本领发挥充分。	
LASHXJX-082	022.《胡适选集》五十年.txt	13	13	传统成语	传统成语	蒿目时艰	形容为时局艰难而忧虑。	
