source_file	line	risk	text	context
006.中国人的名教思想.txt	7	true	嵇康是3世纪时最伟大的不合作主义者，他在魏晋之际，司马家政治集团坐大后，下乡以打铁谋生，最后还是在劫难逃，以四十之年，被诬叛乱，从容就义。俞正燮《癸巳存稿》说：“乍观之，一似司马氏以名教杀康也者，其实不然也。”陈寅恪《金明馆丛稿初编》说：“司马氏实以当时所谓名教杀康者。”其实，俞正燮和陈寅恪都犯了各执一端的错误。事实上，政治瘪三杀嵇康，理由既是名教的、也是名教以外的，硬说那一种而不是另一种，大可不必。	 / 　　嵇康是3世纪时最伟大的不合作主义者，他在魏晋之际，司马家政治集团坐大后，下乡以打铁谋生，最后还是在劫难逃，以四十之年，被诬叛乱，从容就义。俞正燮《癸巳存稿》说：“乍观之，一似司马氏以名教杀康也者，其实不然也。”陈寅恪《金明馆丛稿初编》说：“司马氏实以当时所谓名教杀康者。”其实，俞正燮和陈寅恪都犯了各执一端的错误。事实上，政治瘪三杀嵇康，理由既是名教的、也是名教以外的，硬说那一种而不是另一种，大可不必。 / 
006.中国人的名教思想.txt	13	true	道家的自然思想，是上天下地的；儒家的名教思想，原始意义虽不上天下地，也相当宽，但在晋朝人的解释下，就一框再框。晋朝人心中的名教，如陈寅恪所说：“以名为教，即以官长君臣之义为教，亦即入世求仕著所宜奉行者也。其主张与崇尚自然即避世不仕者适相违反。”嵇康要“越名教而任自然”，从宽处看，是儒道思想之争；从窄处看，却是标榜老庄之学，对现政权不合作。政治瘪三以违反名教理由杀嵇康，也就因此而来。	 / 　　道家的自然思想，是上天下地的；儒家的名教思想，原始意义虽不上天下地，也相当宽，但在晋朝人的解释下，就一框再框。晋朝人心中的名教，如陈寅恪所说：“以名为教，即以官长君臣之义为教，亦即入世求仕著所宜奉行者也。其主张与崇尚自然即避世不仕者适相违反。”嵇康要“越名教而任自然”，从宽处看，是儒道思想之争；从窄处看，却是标榜老庄之学，对现政权不合作。政治瘪三以违反名教理由杀嵇康，也就因此而来。 / 
006.中国人的名教思想.txt	81	true	据江绍原先生的考察，现在这一家人都大进步了。小孩在墙上会写“打倒阿毛”了，他妈也会喊“打倒周小妹”了，他爸爸也会贴“打倒王庆来”了。（《贡献》九期，《江绍原小品》第78页）	 / 　　据江绍原先生的考察，现在这一家人都大进步了。小孩在墙上会写“打倒阿毛”了，他妈也会喊“打倒周小妹”了，他爸爸也会贴“打倒王庆来”了。（《贡献》九期，《江绍原小品》第78页） / 
006.中国人的名教思想.txt	107	true	前不多时，南京的京报附刊的画报上有一张照片，标题是“军事委员会政治训练部宣传处艺术科写标语之忙碌”。图上是五六个中山装的青年忙着写标语；桌上、椅背上、地板上，满铺着写好了的标语，有大字、有小字、有长句、有短句。	 / 　　前不多时，南京的京报附刊的画报上有一张照片，标题是“军事委员会政治训练部宣传处艺术科写标语之忙碌”。图上是五六个中山装的青年忙着写标语；桌上、椅背上、地板上，满铺着写好了的标语，有大字、有小字、有长句、有短句。 / 
006.中国人的名教思想.txt	111	true	5月初济南事件发生以后，我时时往来淞沪铁路上，每一次四十分钟的旅行所见的标语总在一千张以上；出标语的机关至少总在七八十个以上。有写着“枪毙田中义一”的，有写着“活埋田中义一”的，有写着“杀尽矮贼”而把“矮贼”两字倒转来写，如报纸上寻人广告倒写的“人”一样。“人”字倒写，人就会回来了；“矮贼”倒写，矮贼也就算打倒了。	 / 　　5月初济南事件发生以后，我时时往来淞沪铁路上，每一次四十分钟的旅行所见的标语总在一千张以上；出标语的机关至少总在七八十个以上。有写着“枪毙田中义一”的，有写着“活埋田中义一”的，有写着“杀尽矮贼”而把“矮贼”两字倒转来写，如报纸上寻人广告倒写的“人”一样。“人”字倒写，人就会回来了；“矮贼”倒写，矮贼也就算打倒了。 / 
006.中国人的名教思想.txt	115	true	试问墙上贴一张“打倒帝国主义”，同墙上贴一张“对我生财”或“抬头见喜”，有什么分别？是不是一个师父传授的衣钵？	 / 　　试问墙上贴一张“打倒帝国主义”，同墙上贴一张“对我生财”或“抬头见喜”，有什么分别？是不是一个师父传授的衣钵？ / 
006.中国人的名教思想.txt	119	true	试问“打倒唐生智”“打倒汪精卫”，同王阿毛贴的“阿发黄病打死”，有什么分别？王阿毛尽够做老师了，何须远学莫斯科呢？	 / 　　试问“打倒唐生智”“打倒汪精卫”，同王阿毛贴的“阿发黄病打死”，有什么分别？王阿毛尽够做老师了，何须远学莫斯科呢？ / 
006.中国人的名教思想.txt	121	true	自然，在党国领袖的心目中，口号标语是一种宣传的方法，政治的武器。但在中小学生的心里，在第九十九师十五连第三排的政治部人员的心里，口号标语便不过是一种出气泄愤的法子罢了。如果“打倒帝国主义”是标语，那么，第十区的第七小学为什么不可贴“杀尽矮贼”的标语呢？如果“打倒汪精卫”是正当的标语，那么“活埋田中义一”为什么不是正当的标语呢？	 / 　　自然，在党国领袖的心目中，口号标语是一种宣传的方法，政治的武器。但在中小学生的心里，在第九十九师十五连第三排的政治部人员的心里，口号标语便不过是一种出气泄愤的法子罢了。如果“打倒帝国主义”是标语，那么，第十区的第七小学为什么不可贴“杀尽矮贼”的标语呢？如果“打倒汪精卫”是正当的标语，那么“活埋田中义一”为什么不是正当的标语呢？ / 
006.中国人的名教思想.txt	123	true	如果多贴几张“打倒汪精卫”可以有效果，那么，你何以见得多贴几张“活埋田中义一”不会使田中义一打个寒噤呢？	 / 　　如果多贴几张“打倒汪精卫”可以有效果，那么，你何以见得多贴几张“活埋田中义一”不会使田中义一打个寒噤呢？ / 
006.中国人的名教思想.txt	125	true	故从历史考据的眼光看来，口号标语正是“名教”的正传嫡派。因为在绝大多数人的心里，墙上贴一张“国民政府是为全民谋幸福的政府”正等于门上写一条“姜太公在此”，有灵则两者都应该有灵，无效则两者同为废纸而已。	 / 　　故从历史考据的眼光看来，口号标语正是“名教”的正传嫡派。因为在绝大多数人的心里，墙上贴一张“国民政府是为全民谋幸福的政府”正等于门上写一条“姜太公在此”，有灵则两者都应该有灵，无效则两者同为废纸而已。 / 
006.中国人的名教思想.txt	133	true	少年人抱着一腔热沸的血，无处发泄，只好在墙上大书“打倒卖国贼”或“打倒日本帝国主义”。写完之后，那二尺见方的大字，那颜鲁公的书法，个个挺出来，好生威武，他自己看着，血也不沸了，气也稍稍平了，心里觉得舒服得多，可以坦然回去休息了。于是他的一腔义愤，不曾收敛回去，在他的行为上与人格上发生有益的影响，却轻轻地发泄在墙头的标语上面了。	 / 　　少年人抱着一腔热沸的血，无处发泄，只好在墙上大书“打倒卖国贼”或“打倒日本帝国主义”。写完之后，那二尺见方的大字，那颜鲁公的书法，个个挺出来，好生威武，他自己看着，血也不沸了，气也稍稍平了，心里觉得舒服得多，可以坦然回去休息了。于是他的一腔义愤，不曾收敛回去，在他的行为上与人格上发生有益的影响，却轻轻地发泄在墙头的标语上面了。 / 
006.中国人的名教思想.txt	143	true	第一，我们的古代老祖宗深信“名”就是魂，我们至今不知不觉地还逃不了这种古代老迷信的影响。“名就是魂”的迷信是世界人类在幼稚时代同有的。埃及人的第八魂就是“名魂”。我们中国古今都有此迷信。《封神演义》上有个张桂芳能够“呼名落马”；他只叫一声，“黄飞虎还不下马，更待何时！”黄飞虎就滚下五色神牛了。不幸张桂芳遇见了哪吒，喊来喊去，哪吒立在风火轮上不滚下来，因为哪吒是莲花化身，没有魂的。《西游记》上有个银角大王，他用一个红葫芦，叫一声“孙行者”，孙行者答应一声，就被装进去了。后来孙行者逃出来，又来挑战，改名做“行者孙”，答应了一声，也就被装了进去！因为有名就有魂了。（参看《贡献》八期，《江绍原小品》，第54页）民间“叫魂”，只是叫名字，因为叫名字就是叫魂了。因为如此，所以小孩在墙上写“鬼捉王阿毛”，便相信鬼真能把王阿毛的魂捉去。党部中人制定“打倒汪精卫”的标语，虽未必相信“千夫所指，无病自死”；但那位贴“枪毙田中义一”的小学生却难保不知不觉地相信他有咒死田中的功用。	 / 　　第一，我们的古代老祖宗深信“名”就是魂，我们至今不知不觉地还逃不了这种古代老迷信的影响。“名就是魂”的迷信是世界人类在幼稚时代同有的。埃及人的第八魂就是“名魂”。我们中国古今都有此迷信。《封神演义》上有个张桂芳能够“呼名落马”；他只叫一声，“黄飞虎还不下马，更待何时！”黄飞虎就滚下五色神牛了。不幸张桂芳遇见了哪吒，喊来喊去，哪吒立在风火轮上不滚下来，因为哪吒是莲花化身，没有魂的。《西游记》上有个银角大王，他用一个红葫芦，叫一声“孙行者”，孙行者答应一声，就被装进去了。后来孙行者逃出来，又来挑战，改名做“行者孙”，答应了一声，也就被装了进去！因为有名就有魂了。（参看《贡献》八期，《江绍原小品》，第54页）民间“叫魂”，只是叫名字，因为叫名字就是叫魂了。因为如此，所以小孩在墙上写“鬼捉王阿毛”，便相信鬼真能把王阿毛的魂捉去。党部中人制定“打倒汪精卫”的标语，虽未必相信“千夫所指，无病自死”；但那位贴“枪毙田中义一”的小学生却难保不知不觉地相信他有咒死田中的功用。 / 
006.中国人的名教思想.txt	145	true	第二，我们古代老祖宗深信“名”（文字）有不可思议的神力，我们也免不了这种迷信的影响。这也是幼稚民族的普通迷信，高等民族也往往不能免除。《西游记》上如来佛写了“唵嘛呢叭咪吽”六个字，便把孙猴子压住了一千年。观音菩萨念一个“唵”字咒语，便有诸神来见。他在孙行者手心写一个“咪”字，就可以引红孩儿去受擒。小说上的神仙妖道作法，总得“口中念念有词”，一切符咒，都是有神力的文字。现在有许多人似乎真相信多贴几张“打倒军阀”的标语便可以打倒张作霖了。他们若不信这种神力，何以不到前线去打仗，却到吴淞镇的公共厕所墙上张贴“打倒张作霖”的标语呢？	 / 　　第二，我们古代老祖宗深信“名”（文字）有不可思议的神力，我们也免不了这种迷信的影响。这也是幼稚民族的普通迷信，高等民族也往往不能免除。《西游记》上如来佛写了“唵嘛呢叭咪吽”六个字，便把孙猴子压住了一千年。观音菩萨念一个“唵”字咒语，便有诸神来见。他在孙行者手心写一个“咪”字，就可以引红孩儿去受擒。小说上的神仙妖道作法，总得“口中念念有词”，一切符咒，都是有神力的文字。现在有许多人似乎真相信多贴几张“打倒军阀”的标语便可以打倒张作霖了。他们若不信这种神力，何以不到前线去打仗，却到吴淞镇的公共厕所墙上张贴“打倒张作霖”的标语呢？ / 
006.中国人的名教思想.txt	151	true	“名”是表物性的，“分”是表我的态度的。善名便引起我爱敬的态度，恶名便引起我厌恨的态度。这叫做“名分”的哲学。“名教”“礼教”便建筑在这种哲学的基础之上。一块石头，变做了贞节牌坊，便可以引无数青年妇女牺牲她们的青春与生命去博礼教先生的一篇铭赞，或志书“列女”门里的一个名字。“贞节”是“名”，羡慕而情愿牺牲，便是“分”。女子的脚裹小了，男子赞为“美”，诗人说是“三寸金莲”，于是几万万的妇女便拼命裹小脚了。“美”与“金莲”是“名”，羡慕而情愿吃苦牺牲，便是“分”。现在人说小脚“不美”，又“不人道”，名变了，分也变了，于是小脚的女子也得塞棉花，充天脚了。——现在的许多标语，大都有个褒贬的用意：宣传便是宣传这褒贬的用意。说某人是“忠实同志”，便是教人“拥护”他，说某人是“军阀”“土豪劣绅”“反动”“反革命”“老朽昏庸”，便是教人“打倒”他。故“忠实同志”“总理信徒”的名，要引起“拥护”的分。“反动分子”的名，要引起“打倒”的分。故今日墙上的无数“打倒”与“拥护”，其实都是要寓褒贬、定名分。不幸标语用得太滥了，今天要打倒的，明天却又在拥护之列了；今天的忠实同志，明天又变为反革命了。于是打倒不足为辱，而反革命有人竟以为荣。于是“名教”失其作用，只成为墙上的符箓而已。	 / 　　“名”是表物性的，“分”是表我的态度的。善名便引起我爱敬的态度，恶名便引起我厌恨的态度。这叫做“名分”的哲学。“名教”“礼教”便建筑在这种哲学的基础之上。一块石头，变做了贞节牌坊，便可以引无数青年妇女牺牲她们的青春与生命去博礼教先生的一篇铭赞，或志书“列女”门里的一个名字。“贞节”是“名”，羡慕而情愿牺牲，便是“分”。女子的脚裹小了，男子赞为“美”，诗人说是“三寸金莲”，于是几万万的妇女便拼命裹小脚了。“美”与“金莲”是“名”，羡慕而情愿吃苦牺牲，便是“分”。现在人说小脚“不美”，又“不人道”，名变了，分也变了，于是小脚的女子也得塞棉花，充天脚了。——现在的许多标语，大都有个褒贬的用意：宣传便是宣传这褒贬的用意。说某人是“忠实同志”，便是教人“拥护”他，说某人是“军阀”“土豪劣绅”“反动”“反革命”“老朽昏庸”，便是教人“打倒”他。故“忠实同志”“总理信徒”的名，要引起“拥护”的分。“反动分子”的名，要引起“打倒”的分。故今日墙上的无数“打倒”与“拥护”，其实都是要寓褒贬、定名分。不幸标语用得太滥了，今天要打倒的，明天却又在拥护之列了；今天的忠实同志，明天又变为反革命了。于是打倒不足为辱，而反革命有人竟以为荣。于是“名教”失其作用，只成为墙上的符箓而已。 / 
006.中国人的名教思想.txt	171	true	打倒名教！	 / 　　打倒名教！ / 
007.名器不可乱！.txt	21	true	但是，这种“高明光大”的传统，在我们今天的政治社会局面里，又变成什么样儿了呢？这是一个有意义的题目，值得我们用点心思来回答。	 / 　　但是，这种“高明光大”的传统，在我们今天的政治社会局面里，又变成什么样儿了呢？这是一个有意义的题目，值得我们用点心思来回答。 / 
007.名器不可乱！.txt	23	true	据我李敖的笨见看来，我们今天的政治社会局面，在许多方面，都是“名器大乱”的、“名器乱来”的。这是很令人忧虑的现象。我们这个岛上，“不够格”和“不够料”的人太多了、太多了！这些“不够格”“不够料”的人，占尽了所有“名器”，一眼望过去，简直教人心寒齿冷！我们有劝进过袁世凯做皇帝的“考试院长”、有参加过叛国活动的“立法委员”、有以马克思主义来反共的政论家、有被批为“蒙混舞弊，不尽职守”的“中央研究院”院长、有贪污的历史语言研究所所长、有意淫成性的台大文学院院长、有买办洋葱味的东海大学校长、有曾犯过诱奸罪的东海大学黑牌教授、有私德不堪的宗教领袖、有受湖北人“指使”“利用”并“收买”的法官、有“奉命不上诉”的检察官、有包娼的议会副议长、有集体在警察局看春宫电影的“中国文艺协会”会员和警察、有胡乱高压学生开除学生的世界新闻专科学校校长……这许多信手写也写不完的“名器”混乱的脸谱，岂不是我们政治社会局面的悲哀现象吗？	 / 　　据我李敖的笨见看来，我们今天的政治社会局面，在许多方面，都是“名器大乱”的、“名器乱来”的。这是很令人忧虑的现象。我们这个岛上，“不够格”和“不够料”的人太多了、太多了！这些“不够格”“不够料”的人，占尽了所有“名器”，一眼望过去，简直教人心寒齿冷！我们有劝进过袁世凯做皇帝的“考试院长”、有参加过叛国活动的“立法委员”、有以马克思主义来反共的政论家、有被批为“蒙混舞弊，不尽职守”的“中央研究院”院长、有贪污的历史语言研究所所长、有意淫成性的台大文学院院长、有买办洋葱味的东海大学校长、有曾犯过诱奸罪的东海大学黑牌教授、有私德不堪的宗教领袖、有受湖北人“指使”“利用”并“收买”的法官、有“奉命不上诉”的检察官、有包娼的议会副议长、有集体在警察局看春宫电影的“中国文艺协会”会员和警察、有胡乱高压学生开除学生的世界新闻专科学校校长……这许多信手写也写不完的“名器”混乱的脸谱，岂不是我们政治社会局面的悲哀现象吗？ / 
