file	line	quote	context
007.对敌人的道德.txt	9	趁人于危	甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老
007.对敌人的道德.txt	9	公事公办	甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老
007.对敌人的道德.txt	9	正人君子	甲：是的，道德是一种有机体，道德也会生老病死。你有没有注意到很多道德项目，尽管活在书中——像“世界爷”活在加州，其实已跟我们同时而不同代了。我从道德项目中找一个“对敌人的道德”做例子。中国古代的名射手子濯孺子，侵略到卫国，卫国派人追他。他跟副官说：“今天我病了，没法射箭，今天看样子要死了，你知道追我们的人是谁吗？”副官说：“追我们的是庾公之斯。”子濯孺子说：“是他呀，那我死不了了。他是我学生尹公之他的学生，尹公之他是正人君子，他不会乱收学生的，他的学生也一定是正人君子。”过了一会，庾公之斯果然追上来了，奇怪地问子濯孺子：“老先生，你怎么手里不拿弓呢？”子濯孺子说他病了。庾公之斯说：“你是我太老
007.对敌人的道德.txt	17	放之四海而皆准	甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。
007.对敌人的道德.txt	17	俟诸百世而不惑	甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。
007.对敌人的道德.txt	17	光明正大	甲：“我们中国”吗？请你告诉我，阿贝拉会战（The Battle of Arbela）时，亚历山大不肯夜袭敌人，他说他不愿偷取胜利，他要公开又公平的打，使对方输了也心服。这种道德又是哪国的？可见并非中国国粹，也不是我们中国所能专利，当然也不只中国和希腊有：送还敌人尸首的征服者威廉是英国的；送还敌人迷途的狗的华盛顿是美国的；嫌潜水艇不够光明正大而拒绝这种战术的拿破仑是法国的……这种“对敌人的道德”存在的时候，简直是“放之四海而皆准”的，可是却不能“俟诸百世而不惑”。因为，我说过，道德是会生老病死的。
007.对敌人的道德.txt	21	盗亦有道	甲：这个问题要从反面来答，要问道德项目是怎么变了的？比如说，在西部拓荒时代，一个道德项目是不可以背后开枪，这个项目是有情味的，大家一体遵守，不在话下。但后来有人为了增加效果，居然背后开了枪，于是你开我开，大家都开，这一道德项目，就被乱枪射杀了。如果世风如此，有人还坚持古典派，还要正面开枪，那他只有背对着法医，听数子弹孔的份儿。又比如说，在盗亦有道时代，流氓打架，一比一，空手打——“空手道”。后来有人为了增加效果，变成一大堆比一，外加扁钻、武士刀齐上。如果世风如此，有人还坚持古典派,那他只有在急诊处感慨人心不古了。由此看来，人类为了增加效果，改变了道德项目。效果既然重于一切，道德就只好随效果修正
009.选与落选.txt	5	牛头马面	我有时候想，人间虽众生百相，但你只能做一种人——你只能选择做一种人，同时你还得拒绝不做其他许多种的人，尽管其中还不乏有趣的、吸引人的成分。你不能做神父又做棺材店的老板、不能做女权运动者又做讨小老婆的、不能做天使又做牛头马面、不能做斯多噶（stoic）的信徒又做财神。你所面对的两个方面，一面是选择做什么，一面是拒绝不做什么，然后进一步对你的选择，寄以前瞻；对你的拒绝，砍掉反顾。注意我用的动词是砍掉，有很强的意志在内。
010.文化空中飞人.txt	13	太岁头上动土	试想，李敖不是“文化空中飞人”又是什么？李敖满腹经纶，一身傲骨，艺高人胆大，在警察国家中，每月开夺命飞车、做拼命三郎，虎口捋须、太岁头上动土，用文化之笔，四面树敌、八面威风，出《千秋评论》一册。读者每月花一百元门票，看李敖“文化空中飞人”一次，没摔下来大家喊好，摔下来大家叫活该，这种生涯，非“文化空中飞人”而何？
011.我的座右铭.txt	7	用大丈夫的气象，去面对吧！	用大丈夫的气象，去面对吧！
011.我的座右铭.txt	9	所谓大丈夫者，谓智之大也。	什么是“大丈夫”？《韩非子》说：“所谓大丈夫者，谓智之大也。”这种解释，是不够的。大丈夫不但是智之大的，也是仁之大的，也是勇之大的。大智使自己不糊涂、不昏乱，清楚判断怎么做最好，怎么做最明智的决定与选择；大仁使自己有一种宗教的使徒的心怀——悲悯的、殉道的、有信念的、不求回报的、自我牺牲的、默然无语或慷慨陈词的——去“诚于中而形于外”，大勇使自己以果决的、刚毅的、不婆婆妈妈的、不拖泥带水的、快刀斩乱麻的霹雳手段，去把大智大仁的结论，立刻实行。
011.我的座右铭.txt	9	诚于中而形于外	什么是“大丈夫”？《韩非子》说：“所谓大丈夫者，谓智之大也。”这种解释，是不够的。大丈夫不但是智之大的，也是仁之大的，也是勇之大的。大智使自己不糊涂、不昏乱，清楚判断怎么做最好，怎么做最明智的决定与选择；大仁使自己有一种宗教的使徒的心怀——悲悯的、殉道的、有信念的、不求回报的、自我牺牲的、默然无语或慷慨陈词的——去“诚于中而形于外”，大勇使自己以果决的、刚毅的、不婆婆妈妈的、不拖泥带水的、快刀斩乱麻的霹雳手段，去把大智大仁的结论，立刻实行。
011.我的座右铭.txt	9	快刀斩乱麻	什么是“大丈夫”？《韩非子》说：“所谓大丈夫者，谓智之大也。”这种解释，是不够的。大丈夫不但是智之大的，也是仁之大的，也是勇之大的。大智使自己不糊涂、不昏乱，清楚判断怎么做最好，怎么做最明智的决定与选择；大仁使自己有一种宗教的使徒的心怀——悲悯的、殉道的、有信念的、不求回报的、自我牺牲的、默然无语或慷慨陈词的——去“诚于中而形于外”，大勇使自己以果决的、刚毅的、不婆婆妈妈的、不拖泥带水的、快刀斩乱麻的霹雳手段，去把大智大仁的结论，立刻实行。
011.我的座右铭.txt	9	拖泥带水	什么是“大丈夫”？《韩非子》说：“所谓大丈夫者，谓智之大也。”这种解释，是不够的。大丈夫不但是智之大的，也是仁之大的，也是勇之大的。大智使自己不糊涂、不昏乱，清楚判断怎么做最好，怎么做最明智的决定与选择；大仁使自己有一种宗教的使徒的心怀——悲悯的、殉道的、有信念的、不求回报的、自我牺牲的、默然无语或慷慨陈词的——去“诚于中而形于外”，大勇使自己以果决的、刚毅的、不婆婆妈妈的、不拖泥带水的、快刀斩乱麻的霹雳手段，去把大智大仁的结论，立刻实行。
011.我的座右铭.txt	13	用大丈夫的气象，去面对吧！	用大丈夫的气象，去面对吧！
011.我的座右铭.txt	19	用大丈夫的气象，去面对吧！	用大丈夫的气象，去面对吧！怎么做最美，就怎么做。
011.我的座右铭.txt	21	过眼烟云	这句补充的座右铭，在其他关系上没有用在女人身上密合，所以我多用在女人身上。我深信男女关系，追求与维护的重点不在真、不在善，而在美。男女之间有许多梦、许多情、许多幻，……这些都不是实际的，男女关系搅进美以外的，我深信都是很差劲的。但美本身是不够的，它需要有大智大仁大勇的大丈夫气象去做推动力。举个例，一九八零年我离婚的时候，我真的用了“大丈夫的气象”，去“面对”了。事后许多人对我说：“你这个婚，可真离得漂亮！”“你婚离得可真洒脱！”“离得可真美！”而胡茵梦在泪眼婆娑中，恍然大悟：她嫁的不算是丈夫，而是大丈夫，可是一切都以美了断、以美结束了。除了美以外，都过眼烟云了。
011.我的座右铭.txt	21	恍然大悟	这句补充的座右铭，在其他关系上没有用在女人身上密合，所以我多用在女人身上。我深信男女关系，追求与维护的重点不在真、不在善，而在美。男女之间有许多梦、许多情、许多幻，……这些都不是实际的，男女关系搅进美以外的，我深信都是很差劲的。但美本身是不够的，它需要有大智大仁大勇的大丈夫气象去做推动力。举个例，一九八零年我离婚的时候，我真的用了“大丈夫的气象”，去“面对”了。事后许多人对我说：“你这个婚，可真离得漂亮！”“你婚离得可真洒脱！”“离得可真美！”而胡茵梦在泪眼婆娑中，恍然大悟：她嫁的不算是丈夫，而是大丈夫，可是一切都以美了断、以美结束了。除了美以外，都过眼烟云了。
012.“我还没开始打呢！”.txt	29	于无声处听惊雷	琼斯的故事，告诉了人们：真正的悍将，往往在人们以为他不打了的时候，“于无声处听惊雷”，把敌人打得落花流水。——悍将就是悍将，他的“出手”，若被凡夫俗子摸得透，还算本领吗？
013.我为什么不看电视？.txt	11	得不偿失	这种坏习惯，叫做“追新闻屁”。一件新闻，从开始到结束，前后拖个七八天、一二十天，是常事。这件新闻，其实只知道一行概要就足够了，并不需要跟着它跑，跟着它跑，就是精神时间的大浪费。对这种新闻，你最幸福的处理方式是当你得知的时候，它已经结束了，就好像知道一场球赛一场棋局已赛过了，知道谁赢谁输了，如此而已。不然的话，你跟着它跑，它就吊足你胃口。所以，基本上，“追新闻屁”和看赛球看下棋同一性质，为了过瘾另当别论，若说为了对自己有益而这样做，则很难成立。因为“追新闻屁”所花的精神和时间，都是得不偿失的，事半功倍的。你不闻不问，不久以后，在上周或上月大事记中，或在综合报导中，花一分钟就可得到结果，当然缺少细
013.我为什么不看电视？.txt	17	过眼烟云	看大事记之类这些书，可以提醒人：任何轰动一时的新闻，都是过眼烟云以后的一行字，甚至一行字都轮不上。历史是最好的过滤器，告诉我们什么才是精华。
014.林治平先生来信书后.txt	7	不问苍生问鬼神	用文章影响世道人心，的确是我此生的抱负。为了施展这一抱负，四十多年来，我勤奋不懈，年复一年的专业于此，虽饱更忧患，但是老而弥坚。苏东坡说“人生识字忧患始”，我是“人生作文忧患始”，在忧患中，写出真我，以助苍生。吴芳吉说他“文章辜负苍生多”，我却相反，而是“苍生辜负文章多”。我总觉得苍生太笨，像我这样扶醉汉式的助人，多少年下来，成效不足自喜，只堪自嘲。李商隐诗说“不问苍生问鬼神”，我是专问苍生的，可是苍生自己，却问起鬼神来，事实谑画如此，自嘲之外，更要嘲人矣！
014.林治平先生来信书后.txt	7	饱更忧患	用文章影响世道人心，的确是我此生的抱负。为了施展这一抱负，四十多年来，我勤奋不懈，年复一年的专业于此，虽饱更忧患，但是老而弥坚。苏东坡说“人生识字忧患始”，我是“人生作文忧患始”，在忧患中，写出真我，以助苍生。吴芳吉说他“文章辜负苍生多”，我却相反，而是“苍生辜负文章多”。我总觉得苍生太笨，像我这样扶醉汉式的助人，多少年下来，成效不足自喜，只堪自嘲。李商隐诗说“不问苍生问鬼神”，我是专问苍生的，可是苍生自己，却问起鬼神来，事实谑画如此，自嘲之外，更要嘲人矣！
014.林治平先生来信书后.txt	11	明白而立即	四十年来，由于国民党封锁我演讲的机会和教书的机会，使我在“逞口舌之利”上，大受限制，所以我的演讲，根本没有练习、没有经验。一旦演讲，我只能搬出和扩大我日常的谈吐——王导式的令“群胡同笑、四座并欢”的谈吐，应场而已。我的音调太高、说话太快，好处在提神醒脑，不像蒋氏父子演讲那样“慢动作电影”；坏处是常常使听众跟不上，不但跟不上我快速跳跃的思路，甚至来不及鼓掌叫好。老友潘毓刚教授从美国打电话来，说看了我的演讲录影带，发现鼓掌为什么那么少？我说：第一，我使听众快速跟着我跑，不给他们间歇的机会，他们来不及鼓掌了；第二，我的听众一半是仇人，他们不丢番茄就不容易啦，你还要他们鼓掌？潘毓刚听了，为之失笑。林治
014.林治平先生来信书后.txt	13	口口声声	7月4日，林治平先生又有一封信给我，信中提到柏杨“这个丑陋的中国人，不是正好也是您、大风等诸先生大力抨击的对象，即使以前他颇得文名，但攻击的对象也很有限，真正该攻击的对象却又显得那么懦弱、肉麻。在看完您的文章之后，如何再看得下去那种所谓‘糟老头赌一块钱’啦、‘三作牌’啦等文章。其实他的文章我也全部看过了，在入狱以前的文章或许在那个时代有其上限，但自从他出狱之后的文章表现，我认为最不可忍受的，就是他东道谢、西感激，就是绝口不提您这位李先生，而且避之唯恐不及。还有就是孙观汉博士，也是有意无意的避着您，令人觉得他们两个互相捧来捧去，却捧出他们两人的虚伪、做作，与他们文章口口声声提到的‘正义’、‘爱心
014.林治平先生来信书后.txt	15	士林之耻	林治平先生提到柏杨和孙观汉的事，的确是检验一种人人格与文格的最佳范例。柏杨写油腔滑调之文、做忘恩负义之行，这种人竟能浪得文名，真是无水准读者之悲！而孙观汉整天谈老昏病，他自己却是此病之尤，没有是非与正义感，反为忘恩负义者隐恶护短，这种文化乡愿，实在是士林之耻。关于他们这种人的真面目，我将在即行出版的《丑陋的中国人研究》一书中，详加存证，这里不再多写了。
014.林治平先生来信书后.txt	15	忘恩负义	林治平先生提到柏杨和孙观汉的事，的确是检验一种人人格与文格的最佳范例。柏杨写油腔滑调之文、做忘恩负义之行，这种人竟能浪得文名，真是无水准读者之悲！而孙观汉整天谈老昏病，他自己却是此病之尤，没有是非与正义感，反为忘恩负义者隐恶护短，这种文化乡愿，实在是士林之耻。关于他们这种人的真面目，我将在即行出版的《丑陋的中国人研究》一书中，详加存证，这里不再多写了。
014.林治平先生来信书后.txt	15	乡愿	林治平先生提到柏杨和孙观汉的事，的确是检验一种人人格与文格的最佳范例。柏杨写油腔滑调之文、做忘恩负义之行，这种人竟能浪得文名，真是无水准读者之悲！而孙观汉整天谈老昏病，他自己却是此病之尤，没有是非与正义感，反为忘恩负义者隐恶护短，这种文化乡愿，实在是士林之耻。关于他们这种人的真面目，我将在即行出版的《丑陋的中国人研究》一书中，详加存证，这里不再多写了。
015.年终自述.txt	7	博学多闻	我从求学时期到如今，人生的转捩点是跟着一个主轴转的，那个主轴就是我要做一个伟大的知识分子，博学多闻、特立独行，并且要经世致用，有利国家和人民。我从小学时候，就受了左派书刊的鼓舞，加深了这一怀抱。但我因为好学深思，思想上并不像左派那样褊狭。十四岁到台湾，我脱离了大陆的狂飙，却坐困在海岛的高压，从中学而大学，我一直在这一主轴上锻炼我自己、期勉我自己。我遭遇了许多困难的经验，其中最大的，是我缺乏真正使我五体投地的师承与榜样；而在同辈中，我又因自己过分超群而变得难以向朋友学到什么；而与我同行的女朋友们，也都“中道崩殂”、劳燕分飞；再加上早年的穷困，使我在这一主轴上，做得非常孤独而吃力。直到我历经军队、
015.年终自述.txt	7	好学深思	我从求学时期到如今，人生的转捩点是跟着一个主轴转的，那个主轴就是我要做一个伟大的知识分子，博学多闻、特立独行，并且要经世致用，有利国家和人民。我从小学时候，就受了左派书刊的鼓舞，加深了这一怀抱。但我因为好学深思，思想上并不像左派那样褊狭。十四岁到台湾，我脱离了大陆的狂飙，却坐困在海岛的高压，从中学而大学，我一直在这一主轴上锻炼我自己、期勉我自己。我遭遇了许多困难的经验，其中最大的，是我缺乏真正使我五体投地的师承与榜样；而在同辈中，我又因自己过分超群而变得难以向朋友学到什么；而与我同行的女朋友们，也都“中道崩殂”、劳燕分飞；再加上早年的穷困，使我在这一主轴上，做得非常孤独而吃力。直到我历经军队、
015.年终自述.txt	7	劳燕分飞	我从求学时期到如今，人生的转捩点是跟着一个主轴转的，那个主轴就是我要做一个伟大的知识分子，博学多闻、特立独行，并且要经世致用，有利国家和人民。我从小学时候，就受了左派书刊的鼓舞，加深了这一怀抱。但我因为好学深思，思想上并不像左派那样褊狭。十四岁到台湾，我脱离了大陆的狂飙，却坐困在海岛的高压，从中学而大学，我一直在这一主轴上锻炼我自己、期勉我自己。我遭遇了许多困难的经验，其中最大的，是我缺乏真正使我五体投地的师承与榜样；而在同辈中，我又因自己过分超群而变得难以向朋友学到什么；而与我同行的女朋友们，也都“中道崩殂”、劳燕分飞；再加上早年的穷困，使我在这一主轴上，做得非常孤独而吃力。直到我历经军队、
015.年终自述.txt	7	炉火纯青	我从求学时期到如今，人生的转捩点是跟着一个主轴转的，那个主轴就是我要做一个伟大的知识分子，博学多闻、特立独行，并且要经世致用，有利国家和人民。我从小学时候，就受了左派书刊的鼓舞，加深了这一怀抱。但我因为好学深思，思想上并不像左派那样褊狭。十四岁到台湾，我脱离了大陆的狂飙，却坐困在海岛的高压，从中学而大学，我一直在这一主轴上锻炼我自己、期勉我自己。我遭遇了许多困难的经验，其中最大的，是我缺乏真正使我五体投地的师承与榜样；而在同辈中，我又因自己过分超群而变得难以向朋友学到什么；而与我同行的女朋友们，也都“中道崩殂”、劳燕分飞；再加上早年的穷困，使我在这一主轴上，做得非常孤独而吃力。直到我历经军队、
015.年终自述.txt	7	特立独行	我从求学时期到如今，人生的转捩点是跟着一个主轴转的，那个主轴就是我要做一个伟大的知识分子，博学多闻、特立独行，并且要经世致用，有利国家和人民。我从小学时候，就受了左派书刊的鼓舞，加深了这一怀抱。但我因为好学深思，思想上并不像左派那样褊狭。十四岁到台湾，我脱离了大陆的狂飙，却坐困在海岛的高压，从中学而大学，我一直在这一主轴上锻炼我自己、期勉我自己。我遭遇了许多困难的经验，其中最大的，是我缺乏真正使我五体投地的师承与榜样；而在同辈中，我又因自己过分超群而变得难以向朋友学到什么；而与我同行的女朋友们，也都“中道崩殂”、劳燕分飞；再加上早年的穷困，使我在这一主轴上，做得非常孤独而吃力。直到我历经军队、
015.年终自述.txt	7	中道崩殂	我从求学时期到如今，人生的转捩点是跟着一个主轴转的，那个主轴就是我要做一个伟大的知识分子，博学多闻、特立独行，并且要经世致用，有利国家和人民。我从小学时候，就受了左派书刊的鼓舞，加深了这一怀抱。但我因为好学深思，思想上并不像左派那样褊狭。十四岁到台湾，我脱离了大陆的狂飙，却坐困在海岛的高压，从中学而大学，我一直在这一主轴上锻炼我自己、期勉我自己。我遭遇了许多困难的经验，其中最大的，是我缺乏真正使我五体投地的师承与榜样；而在同辈中，我又因自己过分超群而变得难以向朋友学到什么；而与我同行的女朋友们，也都“中道崩殂”、劳燕分飞；再加上早年的穷困，使我在这一主轴上，做得非常孤独而吃力。直到我历经军队、
