file	line	text	context
001.第一条多了什么？.txt	7	三民主义	关于孙中山和国民党在林肯“民有民治民享”问题上的引喻失义，我曾写《我对林肯盖梯斯堡演说的疑义》（《千秋评论》第三十五期）一文，予以评论，这里不再多说。萨孟武赞许刘庆瑞、谢瀛洲的话，刘庆瑞《中华民国宪法要义》原文说这第一条“远不如五五宪章第一条‘ 中华民国为三民主义共和国’之刚劲有力。”谢瀛洲《中华民国宪法论》原文说“修正文既不如五五宪草原文之简洁刚劲。”看了这些话，我忍不住笑着说：这些路数的学者呀！他们以为《中华民国宪法》第一条多了“民有民治民享”的字眼为同语反复、为“未免有冗赘之嫌”（刘庆瑞语）、为不如五五宪草“刚劲有力”、“简洁刚劲”，其实真正多的，岂止“民有民治民享”六个字，而在“三民主义”四个字啊！
002.“个人行为”并发症.txt	29	个人行为	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	29	党部	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	29	协调	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	29	纯属立委个人的司法案件	这又是“个人行为”并发症。（事实上，“党部”早就秘密“协调”了，这在同一天的《联合报》也有迹可寻。所谓“纯属立委个人的司法案件”云云，都是谎话）
002.“个人行为”并发症.txt	49	个人行为	总之，“个人行为”的说词，我们看来看去，实在无法不说它是一种新障眼法。有了这种新障眼法，则一切祸事、滥污、失信、反复、程序责任、法律责任、行政责任、政治责任，……都可“奇门遁甲”，推卸得干干净净。——这样子的“个人行为”，真是太自欺了；这样子的“个人行为”，真是太欺人了！
002.“个人行为”并发症.txt	49	奇门遁甲	总之，“个人行为”的说词，我们看来看去，实在无法不说它是一种新障眼法。有了这种新障眼法，则一切祸事、滥污、失信、反复、程序责任、法律责任、行政责任、政治责任，……都可“奇门遁甲”，推卸得干干净净。——这样子的“个人行为”，真是太自欺了；这样子的“个人行为”，真是太欺人了！
002.“个人行为”并发症.txt	51	负责度	我总觉得，检定一个地区道德水平的上下，端在看这一地区人物“负责度”的高低，“负责度”高的，遇事就要勇于面对，一如古诗所说：“尔虽不我责，我责何由逃？”只有这样勇于面对，一切错误才有改进的起点。一切都归咎于“个人行为”，只是一种怯懦、一种逃避、一种道德的沦落与迷失，这是要不得的。
002.“个人行为”并发症.txt	51	尔虽不我责，我责何由逃？	我总觉得，检定一个地区道德水平的上下，端在看这一地区人物“负责度”的高低，“负责度”高的，遇事就要勇于面对，一如古诗所说：“尔虽不我责，我责何由逃？”只有这样勇于面对，一切错误才有改进的起点。一切都归咎于“个人行为”，只是一种怯懦、一种逃避、一种道德的沦落与迷失，这是要不得的。
002.“个人行为”并发症.txt	51	个人行为	我总觉得，检定一个地区道德水平的上下，端在看这一地区人物“负责度”的高低，“负责度”高的，遇事就要勇于面对，一如古诗所说：“尔虽不我责，我责何由逃？”只有这样勇于面对，一切错误才有改进的起点。一切都归咎于“个人行为”，只是一种怯懦、一种逃避、一种道德的沦落与迷失，这是要不得的。
002.“个人行为”并发症.txt	53	我带回去	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	引为己任	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	我自己负责	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	个人	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	行为	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
002.“个人行为”并发症.txt	53	带回去	一九六八年四月二十一日，国民党电视台翻译长片对话，译者不懂I took it upon myself.的意思，把它翻成“我带回去”，这是很有趣的。to take upon oneself的意思是“引为己任”， I took it upon myself.的意思是“我自己负责”。只有遇事“引为己任”而不“我带回去”，才是真正“个人”的“行为”，——只要你当众承认就好了，“带回去”干嘛？
003.三民主义口头禅.txt	13	平生不学口头禅，脚踏实地性虚天	所谓口头禅，本是不能领会禅理，只是口头上袭用禅宗和尚常用的语言。宋朝王楙《野客丛书》附录《王先生圹铭临终诗》，其中说“平生不学口头禅，脚踏实地性虚天”，就是指此。三民主义最后沦为口头禅，它本身的空中楼阁、窒碍难行，固非无因，但是国民党宁肯挂羊头卖狗肉，而一路作伪、言行不一，则是今天陷入死巷的当然结果。三民主义是连自己都统一不了的粗糙理论，国民党却要拿它统一中国，真是天下第一鲜！
004.始知真放在精微.txt	7	打算做共党百姓	先说胡秋原，胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种幻想的被迫害症，他的自高自大自我膨胀，过份重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？在心病之下，他刻意寻找“幻想的迫害者”（imaginary persecutor），最后找到殷海光。殷海光从《自由中国》停刊后，已失掉地盘，全靠我以文星来支持，胡秋原恨我揭发他的真面目，因此迁怒到殷海光。当然啦，打击殷海光是合乎官方希望的，胡秋原属于何种色彩，也就一看即知。再说徐高阮，徐高阮也是出身左派的健将，当年参加一二九运动，被捕后，投降国民党，在中央研究院做副研究员，可是写不出...
004.始知真放在精微.txt	7	在英国与共党有过接触	先说胡秋原，胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种幻想的被迫害症，他的自高自大自我膨胀，过份重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？在心病之下，他刻意寻找“幻想的迫害者”（imaginary persecutor），最后找到殷海光。殷海光从《自由中国》停刊后，已失掉地盘，全靠我以文星来支持，胡秋原恨我揭发他的真面目，因此迁怒到殷海光。当然啦，打击殷海光是合乎官方希望的，胡秋原属于何种色彩，也就一看即知。再说徐高阮，徐高阮也是出身左派的健将，当年参加一二九运动，被捕后，投降国民党，在中央研究院做副研究员，可是写不出...
004.始知真放在精微.txt	7	幻想的迫害者	先说胡秋原，胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种幻想的被迫害症，他的自高自大自我膨胀，过份重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？在心病之下，他刻意寻找“幻想的迫害者”（imaginary persecutor），最后找到殷海光。殷海光从《自由中国》停刊后，已失掉地盘，全靠我以文星来支持，胡秋原恨我揭发他的真面目，因此迁怒到殷海光。当然啦，打击殷海光是合乎官方希望的，胡秋原属于何种色彩，也就一看即知。再说徐高阮，徐高阮也是出身左派的健将，当年参加一二九运动，被捕后，投降国民党，在中央研究院做副研究员，可是写不出...
004.始知真放在精微.txt	7	学术诈欺	先说胡秋原，胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种幻想的被迫害症，他的自高自大自我膨胀，过份重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原？胡秋原何物？谁要打击这样一个宦海失意和学界走板的人呢？在心病之下，他刻意寻找“幻想的迫害者”（imaginary persecutor），最后找到殷海光。殷海光从《自由中国》停刊后，已失掉地盘，全靠我以文星来支持，胡秋原恨我揭发他的真面目，因此迁怒到殷海光。当然啦，打击殷海光是合乎官方希望的，胡秋原属于何种色彩，也就一看即知。再说徐高阮，徐高阮也是出身左派的健将，当年参加一二九运动，被捕后，投降国民党，在中央研究院做副研究员，可是写不出...
005.这叫什么公开审判？（李敖·史通）.txt	55	在乡军人	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	在现役以外之兵役者及退役之准尉以上之官长。	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	陆海空军军属	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	现服勤务之陆海空军文官。	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	部队	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	陆海空军军队、官署、学校及一切特设机关。	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	官署	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	特设机关	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	非依召集而在部队服军人动务……之在乡军人	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
005.这叫什么公开审判？（李敖·史通）.txt	55	现服勤务之陆海空军文官	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局吸收陈启礼为情报员，谏启礼是“非依召集而在部队服军人动务……之在乡军人”，也是“现服勤务之陆海空军文官”（即军属），其为军人身分，已堪认定。再依《军事审判法》第二条规定：
006.正义就为你发亮.txt	3	基本上，李敖是一个‘顺我者昌，逆我者亡’的人。他是个个人英雄主义者，把自我排在第一顺位。逆他的人即使是个正义的人，他也加以否定。我是从小读他的书长大的。他的才气，他对抗强权恶霸的勇气，我都很钦佩，但只因为我对他某方面有意见，他就否定我。至于林青霞超带外币又漏税，这本来就是她做错事，她违法，李敖只因为林青霞曾经和他彻夜长谈，就写文章替她喊冤申辩。	五月十五日，筱峰在《民主天地周刊》论李敖，全文如下：“基本上，李敖是一个‘顺我者昌，逆我者亡’的人。他是个个人英雄主义者，把自我排在第一顺位。逆他的人即使是个正义的人，他也加以否定。我是从小读他的书长大的。他的才气，他对抗强权恶霸的勇气，我都很钦佩，但只因为我对他某方面有意见，他就否定我。至于林青霞超带外币又漏税，这本来就是她做错事，她违法，李敖只因为林青霞曾经和他彻夜长谈，就写文章替她喊冤申辩。”四月十八日，筱峰寄祝寿卡，全文如下：“进不得相合；退不能相忘。恭贺敖之先生五十大寿，并贺辞却《发扬》杂志总监。晚李筱峰谨上。一九八五、四、十八先生华诞一周前”我感而有诗如下：
006.正义就为你发亮.txt	3	进不得相合；退不能相忘。恭贺敖之先生五十大寿，并贺辞却《发扬》杂志总监。晚李筱峰谨上。一九八五、四、十八先生华诞一周前	五月十五日，筱峰在《民主天地周刊》论李敖，全文如下：“基本上，李敖是一个‘顺我者昌，逆我者亡’的人。他是个个人英雄主义者，把自我排在第一顺位。逆他的人即使是个正义的人，他也加以否定。我是从小读他的书长大的。他的才气，他对抗强权恶霸的勇气，我都很钦佩，但只因为我对他某方面有意见，他就否定我。至于林青霞超带外币又漏税，这本来就是她做错事，她违法，李敖只因为林青霞曾经和他彻夜长谈，就写文章替她喊冤申辩。”四月十八日，筱峰寄祝寿卡，全文如下：“进不得相合；退不能相忘。恭贺敖之先生五十大寿，并贺辞却《发扬》杂志总监。晚李筱峰谨上。一九八五、四、十八先生华诞一周前”我感而有诗如下：
008.“文化种猪”接种记.txt	7	‘天下第一家’，比皇帝的家还要尊贵。皇帝只是一朝一代的大贵族，而孔府是两千多年来世世代代的大贵族	孔德成的二姐孔德懋，老去写过一部书——《孔府内宅轶事》，说他们孔家是“‘天下第一家’，比皇帝的家还要尊贵。皇帝只是一朝一代的大贵族，而孔府是两千多年来世世代代的大贵族”。这话一点都不假。自从汉武帝确定儒家为正统之后，历代帝王不断以封赐加诸孔夫子，而从宋仁宗开始封孔夫子四十六代孙孔宗愿为“衍圣公”起，直到七十六代孔令贻，世世代代袭此封号，一连八九百年。到了国民党革命得到天下，虽云革命，其实封建得一塌糊涂。一九三五年春天，国民党废除旧有的“衍圣公”封爵名号，新订“至圣先师孔子奉祀官”，同特任官待遇。七月八日，孔德成在南京国民政府正式就任这一新职，他这时只十五岁，是“中华民国”历史上最年轻的特任官。这特任官一做就五十年，真是漪欤盛哉了！孔德成是国民党的“文化种猪”，如今做了五十年的奉祀官，还官瘾未足，在台大教授、师大教授、国大代表、总统府资政、故宫中央博物院联合管理处主任委员这些荣于华衮的职务之外，又干上考试院长，这一荒唐，可就汉唐以...
008.“文化种猪”接种记.txt	7	衍圣公	孔德成的二姐孔德懋，老去写过一部书——《孔府内宅轶事》，说他们孔家是“‘天下第一家’，比皇帝的家还要尊贵。皇帝只是一朝一代的大贵族，而孔府是两千多年来世世代代的大贵族”。这话一点都不假。自从汉武帝确定儒家为正统之后，历代帝王不断以封赐加诸孔夫子，而从宋仁宗开始封孔夫子四十六代孙孔宗愿为“衍圣公”起，直到七十六代孔令贻，世世代代袭此封号，一连八九百年。到了国民党革命得到天下，虽云革命，其实封建得一塌糊涂。一九三五年春天，国民党废除旧有的“衍圣公”封爵名号，新订“至圣先师孔子奉祀官”，同特任官待遇。七月八日，孔德成在南京国民政府正式就任这一新职，他这时只十五岁，是“中华民国”历史上最年轻的特任官。这特任官一做就五十年，真是漪欤盛哉了！孔德成是国民党的“文化种猪”，如今做了五十年的奉祀官，还官瘾未足，在台大教授、师大教授、国大代表、总统府资政、故宫中央博物院联合管理处主任委员这些荣于华衮的职务之外，又干上考试院长，这一荒唐，可就汉唐以...
