id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LANY-062	yes		1	父债子还	010.代萧孟能闹金衙.txt	13	13
LANY-063	yes		1	欺人太甚	010.代萧孟能闹金衙.txt	13	13
LANY-064	yes		1	偷天换日	010.代萧孟能闹金衙.txt	13	13
LANY-065	yes		1	难乎为继	010.代萧孟能闹金衙.txt	21	21
LANY-066	yes		1	杀鸡取卵	010.代萧孟能闹金衙.txt	23	23
LANY-067	yes		1	损人而不利己	010.代萧孟能闹金衙.txt	25	25
LANY-068	yes		1	避重就轻	010.代萧孟能闹金衙.txt	31	31
LANY-069	yes		1	错中之错	010.代萧孟能闹金衙.txt	33	33
LANY-070	yes		1	怙恶不悛	010.代萧孟能闹金衙.txt	33	33
LANY-071	yes		1	忍无可忍	010.代萧孟能闹金衙.txt	33	33
LANY-072	yes		1	知过不改	010.代萧孟能闹金衙.txt	33	33
LANY-073	yes		1	自知理屈	010.代萧孟能闹金衙.txt	33	33
LANY-074	yes		1	食言而肥	011.代萧孟能再闹金衙.txt	25	25
LANY-075	yes		1	见钱眼开	011.代萧孟能再闹金衙.txt	27	27
LANY-076	yes		1	守正不阿	011.代萧孟能再闹金衙.txt	27	27
LANY-077	yes		1	择善固执	011.代萧孟能再闹金衙.txt	27	27
LANY-078	yes		1	别开生面	011.代萧孟能再闹金衙.txt	51	51
LANY-079	yes		1	弃非从是	011.代萧孟能再闹金衙.txt	51	51
LANY-080	yes		1	一念之转	011.代萧孟能再闹金衙.txt	51	51
LANY-081	yes		1	昨非今是	011.代萧孟能再闹金衙.txt	51	51
LANY-082	yes		1	强人所难	011.代萧孟能再闹金衙.txt	57	57
LANY-083	yes		1	黄鱼两吃	011.代萧孟能再闹金衙.txt	63	63
LANY-084	yes		1	死者已矣	011.代萧孟能再闹金衙.txt	75	75
LANY-085	yes		1	画龙点眼	011.代萧孟能再闹金衙.txt	87	87
LANY-086	yes		1	口口声声	011.代萧孟能再闹金衙.txt	87	87
LANY-087	yes		1	敷衍塞责	012.代萧孟能三闹金衙.txt	35	35
LANY-088	yes		1	官官相护	012.代萧孟能三闹金衙.txt	35	35
LANY-089	yes		1	恍然大悟	012.代萧孟能三闹金衙.txt	35	35
LANY-090	yes		1	瞒天过海	012.代萧孟能三闹金衙.txt	53	53
LANY-091	yes		1	一面之词	012.代萧孟能三闹金衙.txt	131	131
LANY-092	yes		1	真伪难辨	012.代萧孟能三闹金衙.txt	131	131
LANY-093	yes		1	错认颜标是鲁公	012.代萧孟能三闹金衙.txt	161	161
LANY-094	yes		1	知错不改	012.代萧孟能三闹金衙.txt	161	161
LANY-095	yes		1	大白于天下	012.代萧孟能三闹金衙.txt	165	165
LANY-096	yes		1	无法置辩	012.代萧孟能三闹金衙.txt	165	165
LANY-097	yes		1	斑斑可据	014.代萧孟能闹税衙.txt	41	41
LANY-098	yes		1	民不与官斗	014.代萧孟能闹税衙.txt	41	41
LANY-099	yes		1	委曲求全	014.代萧孟能闹税衙.txt	41	41
LANY-100	yes		1	人非圣贤，孰能无过？	014.代萧孟能闹税衙.txt	51	51
LANY-101	yes		1	落井下石	014.代萧孟能闹税衙.txt	57	57
LANY-102	yes		1	是非曲直	014.代萧孟能闹税衙.txt	57	57
LANY-103	yes		1	习以为常	014.代萧孟能闹税衙.txt	57	57
LANY-104	yes		1	未卜先知	015.代萧孟能闹财衙.txt	41	41
LANY-105	yes		1	理直气壮	016.吴祺芳怎样作弄江鹏坚？.txt	81	81
LANY-106	yes		1	破绽百出	016.吴祺芳怎样作弄江鹏坚？.txt	81	81
LANY-107	yes		1	四两拨千斤	016.吴祺芳怎样作弄江鹏坚？.txt	143	143
LANY-108	yes		1	说话算话	016.吴祺芳怎样作弄江鹏坚？.txt	153	153
LANY-109	yes		1	官样文章	016.吴祺芳怎样作弄江鹏坚？.txt	157	157
LANY-110	yes		1	佛法无边	016.吴祺芳怎样作弄江鹏坚？.txt	159	159
LANY-111	yes		1	老神在在	016.吴祺芳怎样作弄江鹏坚？.txt	159	159
LANY-112	yes		1	一动不如一静	016.吴祺芳怎样作弄江鹏坚？.txt	159	159
LANY-113	yes		1	任劳任怨	016.吴祺芳怎样作弄江鹏坚？.txt	171	171
