id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LANF-078	yes		1	含沙射影	014.致监察院书状.txt	19	19
LANF-079	yes		1	事证至明	014.致监察院书状.txt	29	29
LANF-080	yes		1	数典忘祖	014.致监察院书状.txt	29	29
LANF-081	yes		1	天方夜谭	014.致监察院书状.txt	95	95
LANF-082	yes		1	白纸黑字	014.致监察院书状.txt	99	99
LANF-083	yes		1	见不得人	014.致监察院书状.txt	99	99
LANF-084	yes		1	视而不见	014.致监察院书状.txt	99	99
LANF-085	yes		1	网开一面	014.致监察院书状.txt	99	99
LANF-086	yes		1	一望而知	014.致监察院书状.txt	99	99
LANF-087	yes		1	是非自有公论	014.致监察院书状.txt	101	101
LANF-088	yes		1	皆大欢喜	015.新回避说.txt	7	7
LANF-089	yes		1	强词夺理	016.张镜湖启事的启示.txt	5	5
LANF-090	yes		1	史无前例	016.张镜湖启事的启示.txt	5	5
LANF-091	yes		1	只字不提	016.张镜湖启事的启示.txt	5	5
LANF-092	yes		1	颠倒是非	016.张镜湖启事的启示.txt	7	7
LANF-093	yes		1	千古妙文	016.张镜湖启事的启示.txt	7	7
LANF-094	yes		1	锲而不舍	016.张镜湖启事的启示.txt	7	7
LANF-095	yes		1	耐人寻味	018.林贤顺案的笔迹对比.txt	5	5
LANF-096	yes		1	多此一举	018.林贤顺案的笔迹对比.txt	9	9
LANF-097	yes		1	胡搅蛮缠	018.林贤顺案的笔迹对比.txt	9	9
LANF-098	yes		1	理屈	018.林贤顺案的笔迹对比.txt	9	9
LANF-099	yes		1	希旨承风	018.林贤顺案的笔迹对比.txt	9	9
LANF-100	yes		1	予取予求	018.林贤顺案的笔迹对比.txt	9	9
LANF-101	yes		1	爱真理胜于爱老师柏拉图	019.方、马两案的两难式.txt	5	5
LANF-102	yes		1	博学多闻	019.方、马两案的两难式.txt	5	5
LANF-103	yes		1	独善其身	020.高新武还有待正心诚意.txt	3	3
LANF-104	yes		1	兼善天下	020.高新武还有待正心诚意.txt	3	3
LANF-105	yes		1	不成体统	021.“只想静静的离开”？.txt	3	3
LANF-106	yes		1	碌碌终日	021.“只想静静的离开”？.txt	3	3
LANF-107	yes		1	鹏程万里	021.“只想静静的离开”？.txt	3	3
LANF-108	yes		1	时运不济	021.“只想静静的离开”？.txt	3	3
LANF-109	yes		1	我不入地狱，谁入地狱。	021.“只想静静的离开”？.txt	3	3
LANF-110	yes		1	兀兀穷年	021.“只想静静的离开”？.txt	3	3
LANF-111	yes		1	扶同为恶	021.“只想静静的离开”？.txt	5	5
LANF-112	yes		1	泪眼汪汪	021.“只想静静的离开”？.txt	5	5
LANF-113	yes		1	同流合污	021.“只想静静的离开”？.txt	5	5
LANF-114	yes		1	一应俱全	023.有名归己、有罪归人.txt	3	3
LANF-115	yes		1	少年十五二十时	023.有名归己、有罪归人.txt	7	7
LANF-116	yes		1	脱身事外	023.有名归己、有罪归人.txt	9	9
LANF-117	yes		1	摇身一变	023.有名归己、有罪归人.txt	9	9
LANF-118	yes		1	苟延残喘	023.有名归己、有罪归人.txt	13	13
LANF-119	yes		1	忍气吞声	023.有名归己、有罪归人.txt	13	13
LANF-120	yes		1	咬牙切齿	023.有名归己、有罪归人.txt	13	13
LANF-121	yes		1	自欺欺人	023.有名归己、有罪归人.txt	13	13
LANF-122	yes		1	借题发挥	024.有种就去革命.txt	23	23
LANF-123	yes		1	今也在朝，小臣藐大臣；在边，军士轻主帅；在家，子妇蔑父母；在学校，弟子慢师，后进凌先进；在乡里，卑幼轧尊长。	024.有种就去革命.txt	23	23
LANF-124	yes		1	惟贪肆是恣，不知礼法为何物。	024.有种就去革命.txt	23	23
LANF-125	yes		1	丑态毕露	025.司法现形记.txt	5	5
LANF-126	yes		1	望尘莫及	025.司法现形记.txt	5	5
LANF-127	yes		1	有所不为	025.司法现形记.txt	5	5
LANF-128	yes		1	一视同仁	025.司法现形记.txt	9	9
LANF-129	yes		1	昭然若揭	025.司法现形记.txt	9	9
LANF-130	yes		1	出淤泥而不染	025.司法现形记.txt	17	17
LANF-131	yes		1	极尽侮蔑之能事	026.李光耀又告诽谤赞.txt	3	3
LANF-132	yes		1	水落石出	026.李光耀又告诽谤赞.txt	9	9
LANF-133	yes		1	故态复萌	026.李光耀又告诽谤赞.txt	19	19
LANF-134	yes		1	灰头土脸	026.李光耀又告诽谤赞.txt	23	23
LANF-135	yes		1	大司寇之职，掌建邦之三典，以佐王刑邦国、诘四方。	027.用重典的相对条件.txt	5	5
LANF-136	yes		1	一曰：刑新国，用轻典；二曰：刑平国，用中典；三曰：刑乱国，用重典。	027.用重典的相对条件.txt	5	5
LANF-137	yes		1	治乱世，用重典	027.用重典的相对条件.txt	5	5
LANF-138	yes		1	例愈纷而弊愈无穷	027.用重典的相对条件.txt	7	7
LANF-139	yes		1	夫律设大法，礼顺人情，齐民以刑，不若以礼。	027.用重典的相对条件.txt	9	9
LANF-140	yes		1	刑乱国之典，非百世通行之道也！	027.用重典的相对条件.txt	9	9
LANF-141	yes		1	昙花一现	027.用重典的相对条件.txt	11	11
LANF-142	yes		1	背黑锅	029.黑牛案案里案外.txt	7	7
LANF-143	yes		1	黄狗偷食，黑狗当灾	029.黑牛案案里案外.txt	7	7
LANF-144	yes		1	人在江湖	029.黑牛案案里案外.txt	7	7
LANF-145	yes		1	敷衍塞责	029.黑牛案案里案外.txt	17	17
LANF-146	yes		1	假戏真做	029.黑牛案案里案外.txt	17	17
LANF-147	yes		1	见怪不怪	029.黑牛案案里案外.txt	17	17
LANF-148	yes		1	身不由己	029.黑牛案案里案外.txt	21	21
LANF-149	yes		1	天下之罪皆归之	029.黑牛案案里案外.txt	21	21
LANF-150	yes		1	一针见血	029.黑牛案案里案外.txt	21	21
LANF-151	yes		1	雅俗共赏	030.《求是报》社致新闻局长邵玉铭函.txt	21	21
LANF-152	yes		1	宁肯让犯人逃掉。不然的话，犯人抓到了，可是法律却逃掉了！	031.国民党如何跑了犯人也跑了法律.txt	5	5
LANF-153	yes		1	锯箭法	031.国民党如何跑了犯人也跑了法律.txt	7	7
LANF-154	yes		1	曲学阿世	031.国民党如何跑了犯人也跑了法律.txt	7	7
LANF-155	yes		1	上穷碧落下黄泉	031.国民党如何跑了犯人也跑了法律.txt	7	7
LANF-156	yes		1	等而下之	031.国民党如何跑了犯人也跑了法律.txt	11	11
LANF-157	yes		1	情非得已	031.国民党如何跑了犯人也跑了法律.txt	11	11
LANF-158	yes		1	按兵不动	032.只起诉了一半，“恰似你的温柔！”.txt	3	3
LANF-159	yes		1	不出所料	032.只起诉了一半，“恰似你的温柔！”.txt	3	3
LANF-160	yes		1	大吃一惊	032.只起诉了一半，“恰似你的温柔！”.txt	3	3
LANF-161	yes		1	案重初供	032.只起诉了一半，“恰似你的温柔！”.txt	13	13
LANF-162	yes		1	黑吃黑	032.只起诉了一半，“恰似你的温柔！”.txt	21	21
LANF-163	yes		1	谎话连篇	032.只起诉了一半，“恰似你的温柔！”.txt	23	23
