file	line	text	context
003.发网恢恢·法网恢恢.txt	23	本来无事只畏扰，扰者才吏非庸人	陆游的诗说：“本来无事只畏扰，扰者才吏非庸人”。我不敢说今天这些“西瓜皮”大厂家是“庸人”，我相信他们是“才吏”，因为是才吏，我请求他们重新翻查一下教育部（四四）普字第〇二二六六号令，和教育厅（四四）教三字第〇九九五五号令，请他们追究一下，到底是谁弄法弄手脚，大量生产“西瓜皮”？到底是谁这么缺德，违反了中国文化、违反了西方文化而超越前进出这种“西瓜皮文化”？
003.发网恢恢·法网恢恢.txt	23	西瓜皮	陆游的诗说：“本来无事只畏扰，扰者才吏非庸人”。我不敢说今天这些“西瓜皮”大厂家是“庸人”，我相信他们是“才吏”，因为是才吏，我请求他们重新翻查一下教育部（四四）普字第〇二二六六号令，和教育厅（四四）教三字第〇九九五五号令，请他们追究一下，到底是谁弄法弄手脚，大量生产“西瓜皮”？到底是谁这么缺德，违反了中国文化、违反了西方文化而超越前进出这种“西瓜皮文化”？
003.发网恢恢·法网恢恢.txt	23	庸人	陆游的诗说：“本来无事只畏扰，扰者才吏非庸人”。我不敢说今天这些“西瓜皮”大厂家是“庸人”，我相信他们是“才吏”，因为是才吏，我请求他们重新翻查一下教育部（四四）普字第〇二二六六号令，和教育厅（四四）教三字第〇九九五五号令，请他们追究一下，到底是谁弄法弄手脚，大量生产“西瓜皮”？到底是谁这么缺德，违反了中国文化、违反了西方文化而超越前进出这种“西瓜皮文化”？
003.发网恢恢·法网恢恢.txt	23	才吏	陆游的诗说：“本来无事只畏扰，扰者才吏非庸人”。我不敢说今天这些“西瓜皮”大厂家是“庸人”，我相信他们是“才吏”，因为是才吏，我请求他们重新翻查一下教育部（四四）普字第〇二二六六号令，和教育厅（四四）教三字第〇九九五五号令，请他们追究一下，到底是谁弄法弄手脚，大量生产“西瓜皮”？到底是谁这么缺德，违反了中国文化、违反了西方文化而超越前进出这种“西瓜皮文化”？
003.发网恢恢·法网恢恢.txt	23	西瓜皮文化	陆游的诗说：“本来无事只畏扰，扰者才吏非庸人”。我不敢说今天这些“西瓜皮”大厂家是“庸人”，我相信他们是“才吏”，因为是才吏，我请求他们重新翻查一下教育部（四四）普字第〇二二六六号令，和教育厅（四四）教三字第〇九九五五号令，请他们追究一下，到底是谁弄法弄手脚，大量生产“西瓜皮”？到底是谁这么缺德，违反了中国文化、违反了西方文化而超越前进出这种“西瓜皮文化”？
003.发网恢恢·法网恢恢.txt	93	清汤挂面头	[本报记者汤碧云专访]我们中学女生的“清汤挂面头”美吗？有没有另一种更可爱、更自然的发型适合她们？国内的艺术家及美容专家们昨天从“美”的观点，提出了他们的“设计”。……
003.发网恢恢·法网恢恢.txt	93	设计	[本报记者汤碧云专访]我们中学女生的“清汤挂面头”美吗？有没有另一种更可爱、更自然的发型适合她们？国内的艺术家及美容专家们昨天从“美”的观点，提出了他们的“设计”。……
005.棒喝之余.txt	23	这个孩子，小有聪明，崇拜胡适，近于狂热，写得一笔胡适体的字，染上许多五四时代派胡适的思想，也不知他从哪里读了许多禁书。	“这个孩子，小有聪明，崇拜胡适，近于狂热，写得一笔胡适体的字，染上许多五四时代派胡适的思想，也不知他从哪里读了许多禁书。”
005.棒喝之余.txt	25	再论超越前进	“在台湾出版界，近来突然挤进了一个销路并不太大的文星杂志，李敖便在第九卷第一期（五十年十一月）发表了《老年人和棒子》，这篇文章，结结实实的在许多老年人头上打了一棒，最爱护他的姚从吾（从文章上看出来他和姚先生似乎是同在一个研究室工作）和《为青少年陈情》的曾约农，都逃不掉他那无情之棒，他最尊敬的胡适之和梁实秋，也受他一点揶揄。九卷三期（今年一月）他又推出了一篇《播种者胡适》；接着九卷四期（今年二月）《给谈中西文化的人看看病》也出现了，可是他招惹了叶青在政治评论七卷十期写了一篇《谁是新文化的播种者》，郑学稼写了一篇《小心求证<播种者胡适>的大胆假设》，发表于文星九卷四期，还有周若木的《论中西文化问题》（《政治评论》七卷十二期），莫辛的《全盘西化论的提出及其评论》（同上）。正是活该李敖小伙子走运，这时候胡适死了，文星九卷五期，赶出追思胡先生专号，胡秋原又写了一篇《由精神独立到新文化之创造》，副标题是“再论超越前进”，痛痛快快的教训了一顿...
005.棒喝之余.txt	29	文化局长	文中提到《如何使青年接上这一棒》的作者，后来政大的一位学生写信来，责备我知人不明，指出这个作者说的是一套，做的是另一套。后来此公做了所谓“文化局长”，我真后悔我把他期许得太高了！
005.棒喝之余.txt	33	先生履新后，必有所视察，何者居先？	报载记者问季陆先生：“先生履新后，必有所视察，何者居先？”先生脱口而应曰：“青年感化院。”吾闻之不禁为青年愧，为青年伤，而尤为青年呼屈也。
005.棒喝之余.txt	33	青年感化院。	报载记者问季陆先生：“先生履新后，必有所视察，何者居先？”先生脱口而应曰：“青年感化院。”吾闻之不禁为青年愧，为青年伤，而尤为青年呼屈也。
005.棒喝之余.txt	45	忧劳兴国，逸豫亡身	夫“忧劳兴国，逸豫亡身”，自然之理也。台省自光复以后，民殷物阜，奢侈之风大炽。除前方军民外，报纸所揭载，市井所叙谈，乃至耳目所直接闻见者，何处无逸豫亡身之教哉？至于诲盗诲淫，电影也，舞场也，社会新闻也，茶楼酒肆也，足以陷害青年者多未严格取缔。加以欧风东渐，竞尚唯物。对于社会罪恶，莫不巧为辞说；不曰此由农村经济过渡都市经济必然之现象；即曰此压抑青年所必得之反动：未能许其纵欲恣志，发展个性之所致也。君不见美利坚乎？美国不可谓不文明矣，然而其青年问题，不在吾华以下。然则独于中国青年何尤？是诸说也，似是而非也，同是美国，同是青年，何以华盛顿、纽约、旧金山，及芝加哥各大都会，其华侨子弟，独无问题青年耶？侨民之家教，孔孟之教也。唐人区之风尚，重礼义，明廉耻之风尚也。是以多佳子弟耳。我国环境则不然，而以佳子弟责诸青年，青年岂任其咎哉？其烦闷十也。谁为为之，孰令致之？则我整个社会，不得不衷心忏悔，力求赎罪者也。吾安得不为青年呼不平？
005.棒喝之余.txt	57	人格再教育	五曰青年立法：现行立法，对青年过分注重触法之惩处，为消极之治标。是以罚者自罚，犯者自犯，不足以遏止乱萌。正本清源，似应有积极之青年法令，一方面防止社会上滋生足以腐化及利用青年之恶势力，另一方面足以训化有问题之青年。在前者，应订定严法取缔娼寮酒家等等，不得允许青年入内。取缔诲盗诲淫之电影小说绘画戏剧等等，不令败人心术，隳人行检。在后者应依法理心理及教育原理，除杀人者依一般法律处刑外，其他犯者依青年法，予以具有“人格再教育”之严格管训与惩处，庶儆一戒百，力挽狂澜。良以拯救青年之噩运，固非双管齐下不为功也。
007.独裁者骑虎难下.txt	5	若不是因为我将来有当首相的希望，我早就不搞政治了。	邱吉尔一辈子参与五次战争，在内阁中曾任九个职位，演说八千次。他历尽浮沉，在他霉运时期，有十年之久，简直没人重视他。但他的生命力特强，又非常自信，他说：“若不是因为我将来有当首相的希望，我早就不搞政治了。”就靠这种不信邪的劲儿，他在六十六岁，当了首相；七十七岁，又当了首相。
007.独裁者骑虎难下.txt	7	对他们伟大领袖无情，是强大民族的特征	邱吉尔领导英国渡过第二次世界大战，谁都不否认他有大功，但在胜利前夕，人民喜欢他个人，却不选他的保守党，他戏剧性的垮台了。他引用希腊史家布鲁达克的一段话——“对他们伟大领袖无情，是强大民族的特征”来自嘲。他和英国人都知道：英国的可贵，就在他们没有独裁者，他们的政权转移，都是和平的、合理的。邱吉尔说：“独裁者骑虎难下， 但老虎又越来越饿。”（Dictators ride to and fro upon tigers which they dare not dismount. And the tigers se getting hungry.）这段名言，印证了希特勒、墨索里尼的下场，一点也不错。
007.独裁者骑虎难下.txt	7	独裁者骑虎难下， 但老虎又越来越饿。	邱吉尔领导英国渡过第二次世界大战，谁都不否认他有大功，但在胜利前夕，人民喜欢他个人，却不选他的保守党，他戏剧性的垮台了。他引用希腊史家布鲁达克的一段话——“对他们伟大领袖无情，是强大民族的特征”来自嘲。他和英国人都知道：英国的可贵，就在他们没有独裁者，他们的政权转移，都是和平的、合理的。邱吉尔说：“独裁者骑虎难下， 但老虎又越来越饿。”（Dictators ride to and fro upon tigers which they dare not dismount. And the tigers se getting hungry.）这段名言，印证了希特勒、墨索里尼的下场，一点也不错。
009.从此黑白不分明！.txt	9	黑白分明	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
009.从此黑白不分明！.txt	9	正色	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
009.从此黑白不分明！.txt	9	失‘色’	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
009.从此黑白不分明！.txt	9	种族优越	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
009.从此黑白不分明！.txt	9	三K党	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
009.从此黑白不分明！.txt	9	回教派	文章一开始，就先搬两句古诗，乍看起来，好像掉书袋，显配显配。其实细想起来，这两句书袋中的玩艺，倒也不失为一付千古预言诗！凡是对今天种族问题较有认识的人，已没人再坚持“黑白分明”的对峙状态。不单是黑白对峙，任何以“正色”自命来迫人“失‘色’”的举动，任何以“种族优越”自命来制造争端的举动，都已不再为头脑清醒的人所接受。再以这种调调自豪的人，不论他是希特勒或纳塞，不论他是反对黑人的“三K党”或是 反对白人的“回教派”（Muslim Sect），他们已不是什么反对来反对去的黑人或白人，——他们通通是狂人！
009.从此黑白不分明！.txt	11	麻烦	种族的优越论虽然并无学理根据，但它却有一段长远的历史根源和神话根源。黑白的分野，追它的根源，可追到诺亚（Noah）的方舟时代。黑人的出现，乃是诺亚诅咒孙子的产品。诺亚诅咒他家老二含（Ham）的老四迦南（Canaan），于是黑头露脸，弄出“麻烦”来。后来的狂人圣经家曾写《黑人是兽类》（The Nagro a Beast）等书，硬加描绘，说“黑人不是含的子孙”！殊不知这正是道地的“越描越‘黑’”！
009.从此黑白不分明！.txt	11	黑人不是含的子孙	种族的优越论虽然并无学理根据，但它却有一段长远的历史根源和神话根源。黑白的分野，追它的根源，可追到诺亚（Noah）的方舟时代。黑人的出现，乃是诺亚诅咒孙子的产品。诺亚诅咒他家老二含（Ham）的老四迦南（Canaan），于是黑头露脸，弄出“麻烦”来。后来的狂人圣经家曾写《黑人是兽类》（The Nagro a Beast）等书，硬加描绘，说“黑人不是含的子孙”！殊不知这正是道地的“越描越‘黑’”！
009.从此黑白不分明！.txt	11	越描越‘黑’	种族的优越论虽然并无学理根据，但它却有一段长远的历史根源和神话根源。黑白的分野，追它的根源，可追到诺亚（Noah）的方舟时代。黑人的出现，乃是诺亚诅咒孙子的产品。诺亚诅咒他家老二含（Ham）的老四迦南（Canaan），于是黑头露脸，弄出“麻烦”来。后来的狂人圣经家曾写《黑人是兽类》（The Nagro a Beast）等书，硬加描绘，说“黑人不是含的子孙”！殊不知这正是道地的“越描越‘黑’”！
009.从此黑白不分明！.txt	15	我们花了一百年的时间，才追上这个问题！	黑人受歧视的由来，要远溯到十七世纪的一六一八年。这年的八月十七号，第一批黑人在美洲登了岸，他们是从非洲被逮来做工的，并且成为白人的私产。既是私产，自然也就买卖由之。就这样买来卖去一百八十八年，美国国会才通过法律，禁止再有黑奴进口，但并没禁止在美国本土上的黑奴制度。于是此制相沿不废，又是五十多年。到了十九世纪的一八六〇年，林肯当了总统，后来打起了南北战争。结果北方是完全胜利了，黑人却没完全胜利。黑人只是在战后五年间，获得了三项宪法修正案的形式保障。直到又过了一世纪，进一步的民权法案通过，黑人才有了像样一点的地位。一九六五年二月二十六号，美国参议院终于通过了投票权法案，使黑人获得了彻底的平等。共和党在参议院的领袖，当时竟忍不住感慨说出：“我们花了一百年的时间，才追上这个问题！”
010.台湾大学的新“十诫”.txt	13	做了大学生了！不再是小孩子了！学校当局还罚个什么？罚小孩子的方法，又有什么用？	提到惩罚学生——尤其惩罚受着高等教育的大学生，我们不由得立刻生出一种疑问：“做了大学生了！不再是小孩子了！学校当局还罚个什么？罚小孩子的方法，又有什么用？”我们不但有这种疑问，并且还同时认为：“惩罚的方式是教育方法的末流，教育的特质就在教化学生、感化学生。教育的方式是使学生‘如坐春风’，并不是‘如坐老虎凳’。如果一个学校，尤其是所谓自由中国第一学府台湾大学，动不动就乱罚学生，用《学生惩戒规则》一类的不通玩意在学生背后穷追乱赶，那真不但是学界的闹剧，也是教育史上的大笑话！”可是，谁会想到，在钱思亮主持下的台湾大学，十四年三个月来，竟不停的在演着这类的闹剧和笑话！并且，最好玩的，这类闹剧和笑话，早就从所谓基本法令《学生惩戒规则》本身便开始了。《学生惩戒规则》开宗明义是：
010.台湾大学的新“十诫”.txt	13	惩罚的方式是教育方法的末流，教育的特质就在教化学生、感化学生。教育的方式是使学生‘如坐春风’，并不是‘如坐老虎凳’。如果一个学校，尤其是所谓自由中国第一学府台湾大学，动不动就乱罚学生，用《学生惩戒规则》一类的不通玩意在学生背后穷追乱赶，那真不但是学界的闹剧，也是教育史上的大笑话！	提到惩罚学生——尤其惩罚受着高等教育的大学生，我们不由得立刻生出一种疑问：“做了大学生了！不再是小孩子了！学校当局还罚个什么？罚小孩子的方法，又有什么用？”我们不但有这种疑问，并且还同时认为：“惩罚的方式是教育方法的末流，教育的特质就在教化学生、感化学生。教育的方式是使学生‘如坐春风’，并不是‘如坐老虎凳’。如果一个学校，尤其是所谓自由中国第一学府台湾大学，动不动就乱罚学生，用《学生惩戒规则》一类的不通玩意在学生背后穷追乱赶，那真不但是学界的闹剧，也是教育史上的大笑话！”可是，谁会想到，在钱思亮主持下的台湾大学，十四年三个月来，竟不停的在演着这类的闹剧和笑话！并且，最好玩的，这类闹剧和笑话，早就从所谓基本法令《学生惩戒规则》本身便开始了。《学生惩戒规则》开宗明义是：
010.台湾大学的新“十诫”.txt	45	其他项	所谓《学生惩戒规则》，既然在第二条中，从第一款到第九款都分别含混列举了应惩戒的行为，最后印在第十款中来上一行生杀随心的“其他项”，这跟中国古代专制时候“不应为而为者杖八十”的规定又有什么两样？又跟一二集权国家的宪法花样又有什么两样？
010.台湾大学的新“十诫”.txt	45	不应为而为者杖八十	所谓《学生惩戒规则》，既然在第二条中，从第一款到第九款都分别含混列举了应惩戒的行为，最后印在第十款中来上一行生杀随心的“其他项”，这跟中国古代专制时候“不应为而为者杖八十”的规定又有什么两样？又跟一二集权国家的宪法花样又有什么两样？
010.台湾大学的新“十诫”.txt	99	毛病来了！毛病来了！	看了这条貌似宽大的布告，我们忍不住要说：“毛病来了！毛病来了！”因为按照所谓《学生惩戒规则》，找遍五种惩戒的方式，也找不出有“勒令退学”的处分！既然没有“勒令退学”的处分，又怎么能如这布告所说：“从宽予以勒令退学之处分”呢？这不是玩法吗？这不是玩法之后又玩弄学生吗？
010.台湾大学的新“十诫”.txt	99	勒令退学	看了这条貌似宽大的布告，我们忍不住要说：“毛病来了！毛病来了！”因为按照所谓《学生惩戒规则》，找遍五种惩戒的方式，也找不出有“勒令退学”的处分！既然没有“勒令退学”的处分，又怎么能如这布告所说：“从宽予以勒令退学之处分”呢？这不是玩法吗？这不是玩法之后又玩弄学生吗？
010.台湾大学的新“十诫”.txt	99	从宽予以勒令退学之处分	看了这条貌似宽大的布告，我们忍不住要说：“毛病来了！毛病来了！”因为按照所谓《学生惩戒规则》，找遍五种惩戒的方式，也找不出有“勒令退学”的处分！既然没有“勒令退学”的处分，又怎么能如这布告所说：“从宽予以勒令退学之处分”呢？这不是玩法吗？这不是玩法之后又玩弄学生吗？
010.台湾大学的新“十诫”.txt	101	勒令退学	据我所知，所谓“勒令退学”的适用范围，是“学业”上的，而不是“操行”上的。据《国立台湾大学学则》第六章，有这样一条：
010.台湾大学的新“十诫”.txt	101	学业	据我所知，所谓“勒令退学”的适用范围，是“学业”上的，而不是“操行”上的。据《国立台湾大学学则》第六章，有这样一条：
010.台湾大学的新“十诫”.txt	101	操行	据我所知，所谓“勒令退学”的适用范围，是“学业”上的，而不是“操行”上的。据《国立台湾大学学则》第六章，有这样一条：
010.台湾大学的新“十诫”.txt	177	十诫	其实做总局局长也不容易呢！起码他该是一个表面严正的克尔文式人物，或是考姆斯多克（Anthony Comstok）式的大护法，肉墩墩的钱思亮又怎么配？钱思亮自己向某立法委员写伪证信，岂不触犯了新“十诫”中的第一款“言语或行为有涉欺诈”了吗？沈刚伯意淫成性岂不触犯了第十诫中第二款“言语行为有伤风化”了吗？……他门这些以新“十诫”惩罚学生的人，他们的自身，却正好是新“十诫”中的具体坏榜样，大概这回真是他们所谓的“身教”啦！
010.台湾大学的新“十诫”.txt	177	言语或行为有涉欺诈	其实做总局局长也不容易呢！起码他该是一个表面严正的克尔文式人物，或是考姆斯多克（Anthony Comstok）式的大护法，肉墩墩的钱思亮又怎么配？钱思亮自己向某立法委员写伪证信，岂不触犯了新“十诫”中的第一款“言语或行为有涉欺诈”了吗？沈刚伯意淫成性岂不触犯了第十诫中第二款“言语行为有伤风化”了吗？……他门这些以新“十诫”惩罚学生的人，他们的自身，却正好是新“十诫”中的具体坏榜样，大概这回真是他们所谓的“身教”啦！
