id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LALDJJG-011	002.论定蒋经国（李敖）.txt	19	19	汉代诏书句	朕即位以来，所为狂悖，使天下愁苦，不可追悔，自今事有伤害百姓、靡费天下者，悉罢之！	汉武帝轮台罪己诏	李敖引汉武帝罪己诏，写即位以来所为使天下愁苦并要求罢除伤民靡费之事。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古代诏书句；不收蒋经国民主、人权和宪政现代政治评价语境。
LALDJJG-012	002.论定蒋经国（李敖）.txt	23	23	淮南子名句	无智，故能使众智也；无能，故能使众能也；无为，故能使众为也。	《淮南子》	李敖引《淮南子》三无之说，说明不自炫聪明能力与作为，才能使众人发挥。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古典名句本体；不收蒋经国下乡作秀和领袖政治语境。
LALDJJG-013	002.论定蒋经国（李敖）.txt	23	23	淮南子名句	重为惠，若重为暴	《淮南子》	李敖引《淮南子》说明施惠也应像作恶一样不轻易。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古典名句本体；不收亲民秀和现代政治治理批评语境。
LALDJJG-014	003.蒋经国与故乡（毛炳岳）.txt	17	17	读书格言	读书总以烂熟为度	蒋介石家训文字	作者引蒋介石训勉少年经国读书以烂熟为准的句子。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收读书格言本体；不收蒋家父子和政治人物身世语境。
LALDJJG-015	004.蒋经国的本生母——“毛太君”（龙中天）.txt	9	9	孝经名句	身体发肤，受之父母，不敢毁伤，孝之始也；立身行道，扬名于后世，以显父母，孝之终也！	《孝经》	作者引《孝经》说明孝始于不毁伤身体发肤，终于立身扬名以显父母。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收孝经名句本体；不收蒋经国显父显母和国家元首语境。
LALDJJG-016	004.蒋经国的本生母——“毛太君”（龙中天）.txt	21	21	墓志文句	清明在躬，仪矩咸宜	吴稚晖《蒋经国母氏毛太君传》	作者引吴稚晖文字说明毛从清之名取清明在躬、仪矩咸宜之意。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收墓志文句本体；不收蒋家亲属传记语境。
LALDJJG-017	004.蒋经国的本生母——“毛太君”（龙中天）.txt	29	29	孝道成语	昏定晨省	传统孝道成语	作者引墓志文字中昏定晨省之语，写子妇侍奉长辈的礼节。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收蒋家家族传记语境。
LALDJJG-018	004.蒋经国的本生母——“毛太君”（龙中天）.txt	29	29	成句	有其父者，必有其子	传统父子成句	作者引吴稚晖墓志文字中有其父者必有其子的成句。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成句本体；不收蒋氏父子政治身份语境。
LALDJJG-019	004.蒋经国的本生母——“毛太君”（龙中天）.txt	35	35	成语	临难不苟免	中文成语	作者引吴稚晖文字称毛太君临难不苟免。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收西安事变、日机轰炸和蒋家政治叙事语境。
LALDJJG-020	004.蒋经国的本生母——“毛太君”（龙中天）.txt	89	89	散文句	不但可以暖我身，而更可以温我心	蒋经国《东望章贡合流写给赣南的朋友们》	作者引蒋经国写母亲棉背心不但暖身、更能温心的散文句。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收母子亲情散文句；不收蒋家政治身份语境。
LALDJJG-021	004.蒋经国的本生母——“毛太君”（龙中天）.txt	91	91	唐诗名句	慈母手中线，游子身上衣	孟郊《游子吟》	作者化用孟郊诗句，说明慈母亲制衣物与游子情感。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收唐诗名句本体；不收蒋经国母子和政治人物传记语境。
LALDJJG-022	004.蒋经国的本生母——“毛太君”（龙中天）.txt	105	105	民俗俗语	大丈夫三父八母	中国民俗俗语	作者引民俗俗语，说明大丈夫有三父八母之说。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收民俗俗语本体；不收蒋家母系身份论证语境。
LALDJJG-023	004.蒋经国的本生母——“毛太君”（龙中天）.txt	105	105	礼记成句	父母天地	《礼记》相关说法	作者引《礼记》所说父母天地，说明本生母的根本地位。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收礼记成句本体；不收蒋经国母亲身份讨论语境。
LALDJJG-024	007.我所认识的蒋经国（覃异之）.txt	21	21	成语	除暴安良	中文成语	作者用成语概括铲除强暴、安抚良善。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收赣南地方治理和政治口号语境。
LALDJJG-025	007.我所认识的蒋经国（覃异之）.txt	21	21	成语	敬老尊贤	中文成语	作者用成语概括尊敬老人、尊重贤者的传统作风。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收赣南统治、蒋青天和政治宣传语境。
LALDJJG-026	009.蒋经国在赣南（胡越一）.txt	15	15	用人格言	谁能用人，谁就成功	蒋经国言论	作者引蒋经国关于会用人者才能成功的用人格言。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收用人格言本体；不收赣南干部培植和政治组织语境。
LALDJJG-027	009.蒋经国在赣南（胡越一）.txt	15	15	用人格言	要成就伟大事业，第一要有能干的人，第二要有能干的人，第三还是要有能干的人	蒋经国言论	作者引蒋经国反复强调能干人才对于成就事业的重要性。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收用人格言本体；不收干部训练、赣南统治和政治组织语境。
LALDJJG-028	011.回忆与蒋经国相处二三事（方暾）.txt	3	3	民间谚语	当官不与民作主，不如回家卖红薯。	中文民间谚语	作者引民谚说明做官若不替百姓作主，不如回家卖红薯。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收民谚本体；不收蒋经国改革兵役和地方治理语境。
LALDJJG-029	011.回忆与蒋经国相处二三事（方暾）.txt	3	3	杜甫诗句	暮宿石壕村，有吏夜捉人	杜甫《石壕吏》	作者引杜甫《石壕吏》名句，写有吏夜间捉人的情景。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收杜甫诗句本体；不收赣南征兵与兵役行政语境。
LALDJJG-030	011.回忆与蒋经国相处二三事（方暾）.txt	3	3	古诗化句	昔日石壕吏捉人，尚获老妇。今日之赣南，虽老妇亦戛戛乎其难矣！	化用杜甫《石壕吏》	作者引诉状化用《石壕吏》之句，写昔日尚获老妇、今日连老妇也难得。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收古诗化句本体；不收赣南征兵和军政批评语境。
LALDJJG-031	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	成语	爱民如子	中文成语	作者引成语形容像爱护子女一样爱护百姓。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收专员、法院和司法行政语境。
LALDJJG-032	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	论语成句	不在其位，不谋其政	《论语》	作者用《论语》成句说明不在其职位就不谋其政事。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收论语成句本体；不收军政和民刑案件语境。
LALDJJG-033	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	成语	明察秋毫	中文成语	作者引成语形容观察细微、洞察清楚。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收蒋经国地方司法判断语境。
LALDJJG-034	011.回忆与蒋经国相处二三事（方暾）.txt	5	5	成语	秦镜高悬	秦镜典故	作者引成语形容明察是非、判案公正。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收地方司法和政治人物吹捧语境。
LALDJJG-035	012.蒋经国为沈鸿烈活动内调（刘梦仙）.txt	5	5	成语	朝不保夕	中文成语	作者用成语形容处境危险、早晨难保晚上。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收战区困境和内调政治目的语境。
LALDJJG-036	012.蒋经国为沈鸿烈活动内调（刘梦仙）.txt	5	5	成语	各霸一方	中文成语	作者用成语形容各自占据一方称霸。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收地方武装和军政势力语境。
LALDJJG-037	012.蒋经国为沈鸿烈活动内调（刘梦仙）.txt	5	5	成语	尾大不掉	中文成语	作者用成语形容属下势力过大而难以指挥。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收鲁苏战区和派系政治语境。
LALDJJG-038	012.蒋经国为沈鸿烈活动内调（刘梦仙）.txt	5	5	成语	占山为王	中文成语	作者用成语形容据地自立、各自为势。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收山东省政府、战区和特工活动语境。
LALDJJG-039	015.关于青年军的回忆（黄维）.txt	7	7	成语	投笔从戎	班超投笔典故	作者用成语说明弃文从军。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语典故本体；不收青年军征集和抗战宣传口号语境。
LALDJJG-040	016.我任青年军政工督导员的经历（吕振寰）.txt	83	83	成语	人地不宜	中文成语	作者引用以人地不宜为由调派工作的说法。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收青年军政工和派系处置语境。
LALDJJG-041	016.我任青年军政工督导员的经历（吕振寰）.txt	85	85	成语	急流勇退	中文成语	作者用成语说明在险局中及时退身。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收青年军腐化和复员复职语境。
LALDJJG-042	016.我任青年军政工督导员的经历（吕振寰）.txt	85	85	成语	收回成命	中文成语	作者用成语说明请求撤回已经作出的命令。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收青年军人事命令语境。
LALDJJG-043	016.我任青年军政工督导员的经历（吕振寰）.txt	87	87	成语	安身立命	中文成语	作者用成语说明谋求立身处世的归宿。	首轮保守收入：《论定蒋经国》以蒋经国死后论定、蒋家父子、国民党党政军、青年军、赣南统治、金圆券、台湾政治和江南案为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文、家训和非政治格言。 只收成语本体；不收战后去留和个人出路语境。
