file	line	covered_ids	context
008.中国小姐论.txt	19	LACTDB-038|LACTDB-039|LACTDB-040	古代邯郸大道，为贵族豪俊所标题；咸阳北版，是诸侯子女所鹿聚，现代高等男士们筹办中国小姐选拔，除了可收佳丽云集举国瞩目之效外，另外还有两个副作用，一个是可使女人内讧，盖女人本来都是一致联合起来对付男人的——虽然她们一回宿舍就吵架，现在选美大会一举行，第一名只有一个，有你无我，既生瑜，何生亮；卿不垮，孤不安，个个蛾眉障妒，争把双眉斗画长，这是男士们看来最开心的事；另一个副作用是女人在这时候才最听话，最不能钓男人的胃口，一一鱼贯展览，十步之内，必有芳草，人人在“十目所视，十手所指”的品评下，规规矩矩地答话，诚惶诚恐地做态...
008.中国小姐论.txt	21	LACTDB-041|LACTDB-042	有人说参加选美好像是做买卖，在古代是小本经营，女的只为悦己者容，现在却是大企业，须做大广告，公开看货色以广招徕，并且正相反的是，女人冶容是为了群众的悦己，须做大众情人才称快。其实这种心理是未可厚非的，就连我们男性中的孔圣人，也有过叫价心切的流露，所谓：“有美玉于斯……沽之哉！沽之哉！我待贾者也！”只是男人吃亏，不能靠原始的本钱占便宜，尤其是现代的男人，连“面首”也没机会做了，除非是做拳王，但是拳击宝座的得来也良非易事，要鼻青眼肿几千次才行，最后若不及时耍狗熊退休，还得鼻青眼肿地被打下来。呜呼！本钱饭岂是男人所配吃者...
009.由一丝不挂说起.txt	5		三十六年前，这个金发美人一丝不挂的来到这个世界；三十六年后，她又一丝不挂的离开。生命的后期被她主动砍断，在她的生命里，有朝云没有晚霞；有早凋没有衰朽，她不等待红颜老去，就印证了《堂吉诃德》的作者所说的：
009.由一丝不挂说起.txt	33	LACTDB-045|LACTDB-046	中国人的“裸体艺术”表现都是变态的、可耻的，什么“男女裸逐”啦、“起裸游馆”啦、“裸身相对”啦、“帘为妓衣”啦，无一不是丟人的纪录。换句话说，中国人对肉体的观念是不正常的，这种不正常的观念再被“礼教大防”一阵， 立刻就建构了衣裳的伟大，所谓“絺绤蔽形，表德劝善”，此“圣人所以制衣服”⑤也！
009.由一丝不挂说起.txt	41	LACTDB-049|LACTDB-050	所谓“服妖”，按照《汉书·五行志》的说法，是“风俗狂慢，变节易度，则为剽轻奇怪之服，故有服妖”。这样看来，每一种时髦服装的出现，除非是圣人制定的，否则就有“服妖”的嫌疑，而做这种大逆不道的举动的，若绳之以经典，则正好是“作……异服……以疑众，杀”⑩！
009.由一丝不挂说起.txt	49		再看服装，旗袍是一个大转变，它的转变不在宽边镶滚、不在领子高低，乃在袖子的减少、下摆的缩短与开衩的提高，同时淘汰掉北方的扎脚裤跟南方的散脚裤，换上了长袜子，或是干脆脱掉长袜子，上露胳膊下露腿。这种演变的最后成功是民国十九年，当时男人穿露出一节胳膊的上衣还不准进公园，可是女人的暴露部位，却已赶过了男子！此外，另一种服装上的麻烦是裙子，裙子的缩短在民国以后的女学堂里很快的普遍开来，当然反动的势力还是很大，直到民国十三年，还有什么教育会联合会发表什么议决案，主张女学生“应依章一律着用制服”，而所谓“制服”，乃是“袖必齐腕...
009.由一丝不挂说起.txt	51		衣以蔽体，亦以彰身，不衷为灾，昔贤所戒。矧在女生，众流仰望，虽曰末节，所关实巨。……甚或故为宽短，豁敞脱露，扬袖见肘，举步窥膝，殊非谨容仪、尊瞻视之道！(12)
009.由一丝不挂说起.txt	55		教育会会员诸公当然也是“众流”之一流，“仰望”也一定很久……“仰望”的结果，便是加上“故为宽短”云云这十六字的考语。其中尤足以使诸公心荡神摇的，是所“见”的“肘”和所“窥”的“膝”。本来肘与膝也是无论男女人人都有的东西，无足为奇。但因为诸公是从地下“仰”着头而上“望”的缘故，所以更从肘膝而窥见那肘膝以上的非肘膝，便不免觉得“殊非谨容仪、尊瞻视之道”起来了！
009.由一丝不挂说起.txt	57		这些史料在今天回看起来我们一定忍不住笑，当我们看到今天小姐们这种“袖短直达肩窝，裙瘦难以阔步”的演变，我们怎么能不说：这是何等现代化！再看曲线，在过去，中国女人最缺乏胸围观念，大家都觉得乳房丰满并不好看，所以要束胸，束到“胸乳菽发”，才算好看。等到西洋的三围尺码来了以后，“大奶奶主义”油然兴起，乳房乃得解放，其上围小者不欲再小，上围大者志在更大，于是不得不乞灵于所谓“胸罩”和“义乳”，而杨贵妃时代的东方“诃子”一类的东西遂被丟掉了。“义乳”观念刚流行时，得风气之先的当然是那些在上海的名女人，当时因为用的是棉花，所以...
009.由一丝不挂说起.txt	61		在对肉体的观念上面，最正常的合法开放是艺术家眼前的模特儿。模特儿的出现最早是在私人的画室里，到了民国八、九年，上海有人发难了，最有名的是常州怪人刘海粟，他公然呼吁：“模特儿到教室去！”主张公开在教室里做人体写生。当时这件事闹得满城风雨，老顽固们大骂他、新闻记者攻击他、孙传芳的五省联军捉拿他，人们把他跟写《性史》的张竞生、唱毛毛雨的黎锦晖目为“三大文妖”。可是时代的潮流到底把“文妖”证明为先知者，全国各地的美术学校一个一个的成立了，光着屁股的模特儿也一个一个的合法了，在道统与法律的夹缝中，模特儿几乎变成唯一的漏网者。...
009.由一丝不挂说起.txt	93		(14)在这篇文章里，我并没有兴趣提倡“裸体主义”（nudism），我只是指出肉体暴露一件事并不是什么不得了的事，更不必用礼教的眼睛来大惊小怪。一个钢琴家，可以表现他的指法；一个运动家，可以表现他的体魄；一个美人，为什么不能表现她的肉体？肉体本身并不是什么神秘或肮脏的东西，它在勃朗宁的诗中是“愉快”（pleasant）的象征，是可以给灵魂做“玫瑰网眼”（rose-mesh）的，一个以“精神文明”自豪的民族，岂可以随便遮盖它吗？
009.由一丝不挂说起.txt	127		……今晚“有闲”，再读《文星》，发觉比“好大言”更令人悲伤的是，有少数自认为“现代化”的人们，却忘了什么是“现代化”了。假如认为他们所崇拜的人们的女人脱光了衣服，而我们的女人也必须跟着脱光才算是“现代化”时，那么人家中饭都改吃冰凉的三明治，而我们的中学生反而吃蒸热的便当，也实在太不“现代化”了。我虽然只在高中、大一时念过一些子曰、诗云外，没有钻过旧书堆，可是我至少知道每种文化都有其特有发展的方向与方式；假若说人家从裸体像发展到脱衣舞而我们没有就该惭愧的话，那么我们更应该觉得惭愧的，该是我们太早发明火药、纸张、印刷术...
009.由一丝不挂说起.txt	129		虽然我的房中也贴上了张所谓“裸体艺术”，但是我还是不懂“找不到裸体艺术欣赏的观念”有何不对的地方？是否有文化即必须有“裸体艺术”，不然就不配称为“文化”呢？
011.妈妈的梦幻.txt	45		听了我这番话，妈妈——伟大的妈妈——舒了一口气，笑了；“筹安六君子”也笑了；“咪咪”——那只被大小姐指定为波斯种的母猫，也摇了一阵尾巴。我退出来，向小少爷把手一摊，做了一个鬼脸，喟然叹曰：
011.妈妈的梦幻.txt	51		〔后记〕一、这篇文章是1959年做的，原登在1960年11月20日台北《联合报》副刊。发表后，妈妈终于找到了我，向我警告说：“大少爷！你要是再把我写得又贪财又好吃，我可要跟你算账了！”（1962年11月27日）
011.妈妈的梦幻.txt	55		马戈于大陆杂志社修函致候敖之足下：长诗短片陆续收到。《水调歌头》硬是要得。人言足下国学渊博，信不诬也。
012.妈妈·弟弟·电影.txt	9		古人择善固执，妈妈却择电影固执。妈妈三天不看电影就觉得头昏脚软人生乏味，电影是妈妈的命根子，也是她唯一的嗜好。妈妈说她有三大生命：第一生命是她自己；第二生命是弟弟，第三生命就是电影，她统其名曰“三命主义”；并扬言三者一以贯之相辅为用，互为表里，缺一不可，极富连环之特性。
012.妈妈·弟弟·电影.txt	13	LACTDB-061|LACTDB-062|LACTDB-063	所谓“一泻千里式”是妈妈骂我们的一种基本方法，只要我们八个孩子中的任何一个得罪了妈妈，妈妈就要采取“惩一儆八”的策略，一个个点名骂下去，因人而异，各有一套说词，绝无向隅之感，真是天网恢恢疏而不失，八面玲珑人人俱到。比如说三小姐使妈妈不开心了，妈妈并不开门见山直接骂三小姐，她先从大小姐不该买那件黄外套开始，然后顺流而下。谴责二小姐不该留赫本头，再依此类推，直骂到幺小姐的第六号男朋友的大鼻子为止。这种骂法，既可得以偏概全之功；又可收举一得八之效，因材施骂，报怨以直，个个鸣鼓小攻一番，不失古诗人轻怨薄怒的风度。但有个例外...
012.妈妈·弟弟·电影.txt	15		今天小施故技，老太又被“红茶战术”击垮，转而对我谬许不止。不过妈妈似乎对“八”这个数字很偏爱，只骂七个人犹意未足，所以把老太爷抬出来补骂一阵，小子何人？竟劳动老子代我受过，实在不孝之至。感而有诗，成六绝一首：
012.妈妈·弟弟·电影.txt	25	LACTDB-064	妈妈的半部自传就是一部电影发展史。妈妈从十几岁就开始看电影，那时还正是默片时代。四十年来，妈妈从黑白看到彩色；从真人看到卡通；从平面看到立体；从无声看到身历声。不但如此，妈妈还看白了嘉宝的头发；看老了卓别林的神情；看死了范伦铁诺的风采；也看花了她自己的眼睛。这种赫赫的历史背景使她轻易取得了电影“权威”的宝座，妈妈也不谦辞，她的座右铭是：“天下万事，事事可让，碰到电影，绝不后人！”但是电影界的日新月异，新人辈出，未免使妈妈很辛苦。有一次我半夜醒来，竟看到她戴着老花眼镜，坐在灯前，口诵心维，用起功来，我蹑手蹑脚走到她后...
012.妈妈·弟弟·电影.txt	37	LACTDB-065|LACTDB-066	妈妈生平最大的遗憾大概就是生不逢时未能献身银幕了，但聊以自慰的是，人生本是个大舞台，有演员也得有观众。妈妈说她既不能“巧笑倩兮”于水银灯下，只好“美目盼兮”于电影院中。委曲求全之余，妈妈不但成功地做了一个伟大的观众，并且把六位千金和辛八达训练成大影迷，个个精谙影星家传，银幕春秋。最要命的是，我这个“不孝有三，不爱电影为大”的长子最使她失望，幸有弟弟善全母志克绍箕裘，俨然以未来明星自期许，常使妈妈厚望不已。有一次妈妈居然打破一向不信释道鬼神的惯例，在老佛爷面前焚香膜拜起来了，只见她五体投地扑身便倒，口中念念有词，词曰...
012.妈妈·弟弟·电影.txt	51		以上全文及后记原登《文星》第五十六号，1962年6月1日台北出版。发表后，6月25日任卓宣发行的《政治评论》第八卷第八期上，有一篇所谓《为白话文问题代郑学稼辨诬》，其中指出：“李敖对叶（青）、郑（学稼）之文无能答辩，只得‘蝉曳残声到别枝’去写《纪翠绫该生在什么时候？》和他的《妈妈·弟弟·电影》了。”同月，在张铁君发行的《学宗》第三卷第二期上，有一篇《此次文化问题论战之总述评》，其中也诬指：“被胡适全心全力支持的西化太保也‘蝉曳残声到别枝’去考证《纪翠绫该生在什么时候？》谈他《妈妈·弟弟·电影》了。”到了10月3日，...
013.长袍心理学.txt	7		长袍成为我个人的商标，历史已久，不但传之于众口，而且形之于笔墨。前年香港出版的一期《大学生活》里，某君曾列举台大的四怪三丑，而怪丑之尤就是“长袍怪”，好像长袍就是我的化身一般。事实上，若论台大声名显赫的人物，除钱校长外大概就是我了。没有一个人敢说他没见过“文学院那穿长袍的”，除非他是瞎子，可是瞎子也得听说过李某人，除非他还愿意做聋子！
013.长袍心理学.txt	9		多少人奇怪我为什么一年到头老是穿长袍，可是我从来不告诉他们。他们恭敬视我，我低眉以报之；他们侧目视我，我横眉以向之；他们问我原因，我关子以卖之。教中国通史的夏教授也整年穿件破袍子，可是夏天最热的那一两个月，他也破例夏威夷一番。有一次他看我在盛暑之下仍穿着黑绸大褂大摇大摆，特地走到我面前，不声不响地盯了我一阵，最后摇摇头，不胜感慨地说：“你简直比我还顽固！”
013.长袍心理学.txt	11		其实我怎能算顽固？李鸿章穿缺襟马褂，比我还多顽固一层；入了咱们国籍的英国妙人马彬和，对中国“满大人”服装的倾倒比我还如醉如痴。只是台湾的天气热些，所以我显得比他们更艰苦卓绝罢了！有一次，一位颇有灵性的女孩子问我说：“李敖，我忍不住了，我一定要问问你：这么热的天气你还穿这玩意儿，难道你不热吗？”我望着她那充满救世精神的脸儿，慢吞吞地答道：“冬天那么凉，你还要穿裙子露小腿，难道你不冷吗？”这女孩子似有所悟，一句话没再说，黯然而去。我当时忍不住偷偷好笑，我笑她一定以为我在夏天的耐热和她在冬天的耐冷，出自同样的心理，其实才...
013.长袍心理学.txt	19		可是我穿长袍在光天化日大太阳之下，理由却与她们迥然不同。盖穿长袍是一门失传的学问，降至洋服充斥的今日，凡是再穿长袍的人都有他一个深远的理论背景，我把这种理论背景归而纳之，分为五派，一统其名曰“长袍心理学”。
013.长袍心理学.txt	23		第二是“男权至上派”。此派可以某些女人痛恨者为代表。想当年满清刚入关，金之俊建议十从十不从，第一条就是男从女不从，所以当时男人穿清朝旗袍，女人穿明朝服装；到了民国后，男人又流行穿西装了，女人才流行穿旗袍。换言之，女人总是晚咱们男人一着，总是跟在时代后面穷赶，思念起来，好不开心！想不到好景不长，没过几年，女人们也穿起洋婆子的衣裳来了，但是她们并不喜新厌旧地放弃旗袍，反倒变本加厉，把旗袍开衩到苏茜黄的世界，而此世界之有碍观瞻与体统，不必多言一望便知。可是你又不能厚非小娘子们，因为她们这么做是有古书为之支援的，《诗经》上...
013.长袍心理学.txt	27	LACTDB-070|LACTDB-071	有诗云可证，挟经典以重，老学究们还敢再多嘴吗？《礼记》中虽有“作……异服……以疑众，杀！”的王制，但是女人太可爱了，安能遽以一衩之高低挥泪杀之？何况普天之下率土之滨。双面夏娃多如牛毛兔子毛，又安能尽得而诛之？故劝千岁，杀字休出口，杀乎哉？不杀也！但是，既然不能杀之而后快，某些卫道之士自然不服气不甘心，但又恨无新服装可跟她们比赛。失望之余，只好折回头来，重新从箱底取出长衫儿，晒一晒，也穿起来了，心里还想：同是旗人之袍，娘儿们穿得，我穿不得？他妈的，穿！堂堂大丈夫奇男子，岂可让这些造了反的女人专美于前吗？于是“男权至上...
013.长袍心理学.txt	31		这四是“没有西装派”。此派正好与前一派相反，前一派因西装太多，尼龙、奥龙、达克龙……五颜六色，宽条窄条，穿得厌了，所以才穿长袍傲同性而引异性；此派却因一条龙也没有；且西装之为物，日新月异，宽领窄领，三钮二扣，变化无穷，除非财力雄厚，否则休想跟上时代而当选服装最佳的男人。若穿长袍，就无这种麻烦了，大可隆中高卧，以不变应万变，任凭别人的料子龙来龙去，老憎反正是一龙也不龙，至多以聋报之。而且，清高的阴丹士林是从不褪色的，正如我们固有文化的万古常新，放之四海而皆准，俟诸百世而不惑，长袍小物可以喻大，“去蛇反转变成龙”，袍之...
013.长袍心理学.txt	35		李子述长袍心理学竟，乃临稿纸而叹曰：
013.长袍心理学.txt	37	LACTDB-074|LACTDB-075	昔孔圣曾有“微管仲，吾其披发左衽矣”之叹，管仲有恩于道袍，千载史有定评。从曹孟德割须断袍之日起，长袍遂有式微之兆。曹操死后一千七百年，华夏衣冠竟不幸沦于夷狄，自右衽而变中衽，自长衣而易短装，流风所被，长袍竟被贬为国家常礼服，且在裁缝公会会长眼中，俨然吴鲁芹所谓之“小襟人物”矣！岂不哀哉痛苦哉！余深信长袍不该绝，深愿我血性之中国本位者，于胡服笔挺之际，从速响应何凡之呼吁，以李敖为楷模，以于右任（“余右衽”）为依归。诗云：“岂曰无衣？与子同袍！”千载袍风，此其时矣！三原右老，可同袍矣！此时不同，还待何时？寄语读者，快看...
014.红玫瑰.txt	29	LACTDB-076	但是梦幻压迫我，它逼我飘到六合以外的幻境，在那里，走来了她的幽灵，于是我们生活在一起，我们同看日出、看月华、看眨眼的繁星、看苍茫的云海；我们同听鸟语、听虫鸣、听晚风的呼啸、听阿瑞尔（Ariel）的歌声，我们在生死线外如醉如酲；在万花丛里长眠不醒，大千世界里再也没有别人，只有她和我；在她我眼中再也没有别人，只有玫瑰花。当里程碑像荒冢一般的林立，死亡的驿站终于出现在我们的面前，远远的尘土扬起，跑来了《启示录》中的灰色马，带我们驰向那广漠的无何有之乡，宇宙从此消失了我们的足迹，消失了她的美丽，和她那如海一般的目光。……
014.红玫瑰.txt	71	LACTDB-079	余欢若云浮。And happy is the lover，
015.旧天子与新皇帝.txt	17		王气南移，第一个目标是金陵，这是东晋帝王的国都，上承三国时代的孙权，下延到宋齐梁陈四朝，正所谓六朝金粉。虽然那几百年过后，王气又一度北移，有回光返照之势，可是毕竟留不住了，每个术士家、星占家都承认：
015.旧天子与新皇帝.txt	33	LACTDB-082	元朝的顺帝像一只被打破了头的乌龟，缩着头，守着北京一隅，再也没有关外蛮子那种“立马吴山第一峰”的气概了，他只想保住他北方那点老巢，只要汉人南人不向北打，他就满意了。他最爱听宫女们成群歌舞，看她们那隔着轻纱的腰肢款摆着，唱着：
