id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LADB-089	yes		1	瞒天过海	012.驳萧孟能的“上诉理由（一）状”.txt	63	63
LADB-090	yes		1	大费周章	012.驳萧孟能的“上诉理由（一）状”.txt	79	79
LADB-091	yes		1	用之则行、舍之则藏	012.驳萧孟能的“上诉理由（一）状”.txt	99	99
LADB-092	yes		1	张冠李戴	012.驳萧孟能的“上诉理由（一）状”.txt	123	123
LADB-093	yes		1	白纸黑字	012.驳萧孟能的“上诉理由（一）状”.txt	141	141
LADB-094	yes		1	不得要领	013.为萧孟能入狱在即致施启扬函.txt	11	11
LADB-095	yes		1	莫测高深	013.为萧孟能入狱在即致施启扬函.txt	11	11
LADB-096	yes		1	网开一面	013.为萧孟能入狱在即致施启扬函.txt	11	11
LADB-097	yes		1	种豆得豆	013.为萧孟能入狱在即致施启扬函.txt	15	15
LADB-098	yes		1	恩怨分明	013.为萧孟能入狱在即致施启扬函.txt	19	19
LADB-099	yes		1	知过能改	013.为萧孟能入狱在即致施启扬函.txt	39	39
LADB-100	yes		1	兵临城下	014.告李敖的下场.txt	23	23
LADB-101	yes		1	浑然忘我	014.告李敖的下场.txt	23	23
LADB-102	yes		1	忘了我是谁	014.告李敖的下场.txt	23	23
LADB-103	yes		1	苟假以时日	014.告李敖的下场.txt	33	33
LADB-104	yes		1	哭笑不得	014.告李敖的下场.txt	55	55
LADB-105	yes		1	迟来的正义不是正义	015.迟来的正义也算正义.txt	3	3
LADB-106	yes		1	众口铄金	015.迟来的正义也算正义.txt	5	5
LADB-107	yes		1	无所遁形，也责无旁贷	016.无所遁形，也责无旁贷.txt	1	1
LADB-108	yes		1	恍然大悟	017.给颜文闩一个教训.txt	17	17
LADB-109	yes		1	凡一字不真，一语失实，不问为有意之造谣夸大，或无意之失检致误，均无可恕	018.《自由时报》被裁定诚意不足.txt	5	5
LADB-110	yes		1	新闻记述，正确第一	018.《自由时报》被裁定诚意不足.txt	5	5
LADB-111	yes		1	以讹传讹	018.《自由时报》被裁定诚意不足.txt	5	5
LADB-112	yes		1	不是猛龙不过江	018.《自由时报》被裁定诚意不足.txt	13	13
LADB-113	yes		1	公事公办	018.《自由时报》被裁定诚意不足.txt	13	13
LADB-114	yes		1	有头有脸	018.《自由时报》被裁定诚意不足.txt	13	13
LADB-115	yes		1	孤傲高蹈	018.《自由时报》被裁定诚意不足.txt	55	55
LADB-116	yes		1	趋炎附势	018.《自由时报》被裁定诚意不足.txt	55	55
LADB-117	yes		1	说大人，则藐之	018.《自由时报》被裁定诚意不足.txt	55	55
LADB-118	yes		1	戏公卿、弄王侯	018.《自由时报》被裁定诚意不足.txt	55	55
LADB-119	yes		1	故态复萌	018.《自由时报》被裁定诚意不足.txt	57	57
LADB-120	yes		1	字面本身无诽谤性的，依各种不同环境而决定其是否具有诽谤性。	019.质问吴伯雄市长.txt	13	13
LADB-121	yes		1	案重初供，证重初证	025.林洋港说话算数吗？.txt	7	7
LADB-122	yes		1	当事人不得兼证人。	025.林洋港说话算数吗？.txt	7	7
