id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LADB-014	keep-first-pass	中文成语	天花乱坠	传统成语	001.告徐复观的状子.txt	65	65	本书在相关章节使用或引录“天花乱坠”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-015	keep-first-pass	中文成语	头头是道	传统成语	001.告徐复观的状子.txt	65	65	本书在相关章节使用或引录“头头是道”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-016	keep-first-pass	古典成句	下笔如有神	杜甫诗句化用	001.告徐复观的状子.txt	65	65	本书在相关章节使用或引录“下笔如有神”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-017	keep-first-pass	中文熟语	不论亲疏	中文熟语	001.告徐复观的状子.txt	67	67	本书在相关章节使用或引录“不论亲疏”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-018	keep-first-pass	中文成语	对簿公堂	传统成语	001.告徐复观的状子.txt	67	67	本书在相关章节使用或引录“对簿公堂”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-019	keep-first-pass	中文成语	千奇百怪	传统成语	001.告徐复观的状子.txt	67	67	本书在相关章节使用或引录“千奇百怪”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-020	keep-first-pass	中文成语	众矢之的	传统成语	001.告徐复观的状子.txt	67	67	本书在相关章节使用或引录“众矢之的”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-021	keep-first-pass	中文成语	旁征博引	传统成语	001.告徐复观的状子.txt	69	69	本书在相关章节使用或引录“旁征博引”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-022	keep-first-pass	古文成句	何足道哉	文言成句	001.告徐复观的状子.txt	73	73	本书在相关章节使用或引录“何足道哉”，保留其可独立检索的古文成句性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-023	keep-first-pass	古文誓辞	皇天后土，是所共鉴。	传统誓辞	001.告徐复观的状子.txt	75	75	本书在相关章节使用或引录“皇天后土，是所共鉴。”，保留其可独立检索的古文誓辞性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-024	keep-first-pass	中文成语	不足为训	传统成语	001.告徐复观的状子.txt	87	87	本书在相关章节使用或引录“不足为训”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-025	keep-first-pass	中文成语	节外生枝	传统成语	001.告徐复观的状子.txt	87	87	本书在相关章节使用或引录“节外生枝”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-026	keep-first-pass	中文成语	是非曲直	传统成语	001.告徐复观的状子.txt	87	87	本书在相关章节使用或引录“是非曲直”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-027	keep-first-pass	佛教熟语	野狐禅	禅宗相关熟语	001.告徐复观的状子.txt	87	87	本书在相关章节使用或引录“野狐禅”，保留其可独立检索的佛教熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-028	keep-first-pass	中文熟语	不厌求详	中文熟语	001.告徐复观的状子.txt	111	111	本书在相关章节使用或引录“不厌求详”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-029	keep-first-pass	中文俗语	好事不出门，恶言传千里。	传统俗语	001.告徐复观的状子.txt	111	111	本书在相关章节使用或引录“好事不出门，恶言传千里。”，保留其可独立检索的中文俗语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-030	keep-first-pass	中文熟语	无日无之	中文熟语	001.告徐复观的状子.txt	111	111	本书在相关章节使用或引录“无日无之”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-031	keep-first-pass	中文熟语	盈篇满版	中文熟语	001.告徐复观的状子.txt	111	111	本书在相关章节使用或引录“盈篇满版”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-032	keep-first-pass	古文名句	我不欲人之加诸我也，吾亦欲无加诸人。	《论语》相关子贡语	001.告徐复观的状子.txt	117	117	本书在相关章节使用或引录“我不欲人之加诸我也，吾亦欲无加诸人。”，保留其可独立检索的古文名句性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-033	keep-first-pass	中文成语	摧枯拉朽	传统成语	001.告徐复观的状子.txt	129	129	本书在相关章节使用或引录“摧枯拉朽”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-034	keep-first-pass	中文成语	咬文嚼字	传统成语	001.告徐复观的状子.txt	129	129	本书在相关章节使用或引录“咬文嚼字”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-035	keep-first-pass	中文成语	铁面无私	传统成语	001.告徐复观的状子.txt	131	131	本书在相关章节使用或引录“铁面无私”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-036	keep-first-pass	中文熟语	挺起脊梁	中文熟语	001.告徐复观的状子.txt	131	131	本书在相关章节使用或引录“挺起脊梁”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-037	keep-first-pass	中文成语	官官相护	传统成语	001.告徐复观的状子.txt	145	145	本书在相关章节使用或引录“官官相护”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-038	keep-first-pass	古典成句	三思而后行	《论语》成句	001.告徐复观的状子.txt	145	145	本书在相关章节使用或引录“三思而后行”，保留其可独立检索的古典成句性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-039	keep-first-pass	中文熟语	生逢乱世	中文熟语	001.告徐复观的状子.txt	145	145	本书在相关章节使用或引录“生逢乱世”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-040	keep-first-pass	中文格言	是非自有公论	中文格言	001.告徐复观的状子.txt	145	145	本书在相关章节使用或引录“是非自有公论”，保留其可独立检索的中文格言性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-041	keep-first-pass	中文成语	逍遥法外	传统成语	001.告徐复观的状子.txt	145	145	本书在相关章节使用或引录“逍遥法外”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-042	keep-first-pass	中文俗语	狗嘴里掉不出象牙	传统俗语	002.告洪徐一状.txt	15	15	本书在相关章节使用或引录“狗嘴里掉不出象牙”，保留其可独立检索的中文俗语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-043	keep-first-pass	中文成语	小题大做	传统成语	002.告洪徐一状.txt	15	15	本书在相关章节使用或引录“小题大做”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-044	keep-first-pass	中文成语	不为已甚	传统成语	002.告洪徐一状.txt	45	45	本书在相关章节使用或引录“不为已甚”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-045	keep-first-pass	中文俗语	好汉做事好汉当	传统俗语	002.告洪徐一状.txt	45	45	本书在相关章节使用或引录“好汉做事好汉当”，保留其可独立检索的中文俗语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-046	keep-first-pass	中文成语	惺惺相惜	传统成语	002.告洪徐一状.txt	45	45	本书在相关章节使用或引录“惺惺相惜”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-047	keep-first-pass	中文熟语	割裂文字	中文熟语	003.所谓“小疯狗”与法律.txt	31	31	本书在相关章节使用或引录“割裂文字”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-048	keep-first-pass	中文法律成语	故出人罪	传统法律成语	003.所谓“小疯狗”与法律.txt	31	31	本书在相关章节使用或引录“故出人罪”，保留其可独立检索的中文法律成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-049	keep-first-pass	中文熟语	任意取舍	中文熟语	003.所谓“小疯狗”与法律.txt	31	31	本书在相关章节使用或引录“任意取舍”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-050	keep-first-pass	中文熟语	一字不提	中文熟语	003.所谓“小疯狗”与法律.txt	31	31	本书在相关章节使用或引录“一字不提”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-051	keep-first-pass	中文成语	含糊其辞	传统成语	003.所谓“小疯狗”与法律.txt	69	69	本书在相关章节使用或引录“含糊其辞”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-052	keep-first-pass	中文成语	一塌糊涂	传统成语	003.所谓“小疯狗”与法律.txt	69	69	本书在相关章节使用或引录“一塌糊涂”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-053	keep-first-pass	中文成语	不知所云	传统成语	003.所谓“小疯狗”与法律.txt	93	93	本书在相关章节使用或引录“不知所云”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-054	keep-first-pass	中文成语	莫名其妙	传统成语	003.所谓“小疯狗”与法律.txt	93	93	本书在相关章节使用或引录“莫名其妙”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-055	keep-first-pass	中文成语	大白于天下	传统成语	003.所谓“小疯狗”与法律.txt	97	97	本书在相关章节使用或引录“大白于天下”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-056	keep-first-pass	中文熟语	貌似谨严	中文熟语	004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	23	23	本书在相关章节使用或引录“貌似谨严”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-057	keep-first-pass	中文成语	引经据典	传统成语	004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	23	23	本书在相关章节使用或引录“引经据典”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-058	keep-first-pass	中文成语	抽丝剥茧	传统成语	004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	25	25	本书在相关章节使用或引录“抽丝剥茧”，保留其可独立检索的中文成语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
LADB-059	keep-first-pass	中文熟语	后天失调	中文熟语	004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	25	25	本书在相关章节使用或引录“后天失调”，保留其可独立检索的中文熟语性质。	首轮保守收录：《李敖刀笔集》为法律诉状、媒体争议、机关往返与政治人物/机构批评密集文本；现代党政口号、政策判断、诉状请求、判例定义、机关复函、人名攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律/新闻伦理格言及少量李敖式题句。
