id	book	source_file	line_start	line_end	quote_text	category	source_or_origin	found_in_source	political_hits	notes
LAXAJH-040	李敖笑傲江湖	069.何其太雅.txt	15	15	女儿愁，悔教夫婿觅封侯	曲文	《红楼梦》酒令	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-041	李敖笑傲江湖	069.何其太雅.txt	15	15	女儿喜，对镜晨妆颜色美	曲文	《红楼梦》酒令	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-042	李敖笑傲江湖	069.何其太雅.txt	15	15	女儿乐，秋千架上春衫薄	曲文	《红楼梦》酒令	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-043	李敖笑傲江湖	070.他忙·我忙·你瞎忙.txt	7	7	对酒当歌，人生几何，譬如朝露，去日苦多	诗句	曹操《短歌行》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-044	李敖笑傲江湖	070.他忙·我忙·你瞎忙.txt	7	7	山不厌高，海不厌深，周公吐哺，天下归心	诗句	曹操《短歌行》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-045	李敖笑傲江湖	070.他忙·我忙·你瞎忙.txt	7	7	一沐三捉发，一饭三吐哺，起以待士，犹恐失天下之贤人。子之鲁，慎无以国骄人。	史传文句	《史记·鲁周公世家》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-046	李敖笑傲江湖	071.厚道与真理.txt	23	23	犯而不校	古典成语	《论语·泰伯》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-047	李敖笑傲江湖	071.厚道与真理.txt	33	33	知识就是力量	西方格言	培根名言	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-048	李敖笑傲江湖	073.鸡巴·政治·小.txt	25	25	吾爱孟夫子，风流天下闻，红颜弃轩冕，白首卧松云	诗句	李白《赠孟浩然》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-049	李敖笑傲江湖	077.谁要自已洗.txt	23	23	三害未除，何乐之有	史传文句	《晋书·周处传》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-050	李敖笑傲江湖	077.谁要自已洗.txt	23	23	始知人患己之甚	史传文句	《晋书·周处传》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-051	李敖笑傲江湖	080.鸡毛蒜皮.txt	11	11	人生太短暂，不能显得卑微	西方格言	狄斯累利名言	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-052	李敖笑傲江湖	081.不伐贼，王业亦亡.txt	11	11	汉贼不两立，王业不偏安，故计臣以讨贼也	古文名句	《后出师表》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-053	李敖笑傲江湖	081.不伐贼，王业亦亡.txt	11	11	臣鞠躬尽瘁，死而后已	古文名句	《后出师表》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-054	李敖笑傲江湖	081.不伐贼，王业亦亡.txt	29	29	一年老一年，一日衰一日	诗句	陆游诗句	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-055	李敖笑傲江湖	081.不伐贼，王业亦亡.txt	29	29	譬如东周亡，岂复须大疾	诗句	陆游诗句	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-056	李敖笑傲江湖	081.不伐贼，王业亦亡.txt	33	33	乐不思蜀	成语典故	三国典故	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-057	李敖笑傲江湖	082.求知的方法.txt	7	7	知之为知之，不知为不知，是知也。	古典名句	《论语·为政》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-058	李敖笑傲江湖	082.求知的方法.txt	19	19	结庐在人境，而无车马喧，问君何能尔，心远地自偏，采菊东篱下，悠然见南山，山气日夕佳，飞鸟相与还，此中有真意，欲辩已忘言	诗	陶渊明《饮酒》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-059	李敖笑傲江湖	082.求知的方法.txt	45	45	父精母血，不可弃也	小说文句	《三国演义》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-060	李敖笑傲江湖	082.求知的方法.txt	47	47	身体发肤，受之父母，不敢毁伤，孝之始也	经文	《孝经·开宗明义章》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-061	李敖笑傲江湖	082.求知的方法.txt	49	49	启予足！启予手！诗云：‘战战兢兢，如临深渊，如履薄冰。’而今而后，吾知免夫！小子！	古典名句	《论语·泰伯》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-062	李敖笑傲江湖	083.李敖回忆录（上）.txt	25	25	己所不欲，勿施于人	古典名句	《论语》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-063	李敖笑傲江湖	083.李敖回忆录（上）.txt	45	45	开卷有益	成语	宋太宗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-064	李敖笑傲江湖	085.西安事变六十周年（一）.txt	9	9	情人眼里出西施	俗语	中国俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-065	李敖笑傲江湖	085.西安事变六十周年（一）.txt	9	9	王八看绿豆，对眼儿	俗语	中国俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-066	李敖笑傲江湖	093.妄想你我她.txt	13	13	不信青春唤不回，不容青史尽成灰	诗句	于右任诗句	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-067	李敖笑傲江湖	096.礼贤下士.txt	7	7	夫斶前为慕势	古文名句	《战国策·齐策》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-068	李敖笑傲江湖	099.答复读者刘兆宏先生来信.txt	27	27	声妓晚景从良，一世之烟花无碍	俗语格言	中国俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-069	李敖笑傲江湖	099.答复读者刘兆宏先生来信.txt	27	27	贞妇白头失守，半生之清苦俱非	俗语格言	中国俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-070	李敖笑傲江湖	099.答复读者刘兆宏先生来信.txt	27	27	看人只看后半截	俗语格言	中国俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-071	李敖笑傲江湖	103.但使愿无违.txt	7	7	我与阳春有约	西方格言	桑塔耶那语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-072	李敖笑傲江湖	103.但使愿无违.txt	21	21	运用之妙存乎一心	古典成语	岳飞兵法语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-073	李敖笑傲江湖	103.但使愿无违.txt	29	29	种豆南山下，草盛豆苗稀。晨兴理荒秽，带月荷锄归。道狭草木长，夕露沾我衣。衣沾不足惜，但使愿无违。	诗	陶渊明《归园田居》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-074	李敖笑傲江湖	106.老贼脸皮厚，做贼喊抓贼.txt	19	19	轻裘缓带，身不被甲	史传文句	羊祜典故	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-075	李敖笑傲江湖	106.老贼脸皮厚，做贼喊抓贼.txt	19	19	羊祜岂酖人者	史传文句	羊祜、陆抗故事	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-076	李敖笑傲江湖	107.大阴人.txt	23	23	奇货可居	成语典故	吕不韦典故	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-077	李敖笑傲江湖	113.李敖有三窟.txt	5	5	狡兔三窟	成语	《战国策·齐策》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-078	李敖笑傲江湖	113.李敖有三窟.txt	15	15	未知生，焉知死	古典名句	《论语·先进》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-079	李敖笑傲江湖	113.李敖有三窟.txt	15	15	敬鬼神而远之	古典名句	《论语·雍也》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-080	李敖笑傲江湖	117.学问大比赛.txt	9	9	好读书，不求甚解	古文名句	陶渊明《五柳先生传》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-081	李敖笑傲江湖	117.学问大比赛.txt	15	15	及时的一针可以省下九针	西方谚语	A stitch in time saves nine	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-082	李敖笑傲江湖	117.学问大比赛.txt	15	15	小洞不补，大洞吃苦	俗语	中国俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-083	李敖笑傲江湖	117.学问大比赛.txt	21	21	犯错是人之常情	西方谚语	To err is human	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-084	李敖笑傲江湖	117.学问大比赛.txt	27	27	不入虎穴焉得虎子	成语典故	班超故事	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-085	李敖笑傲江湖	123.苟有过人必知之.txt	7	7	君子不党	古典名句	《论语·述而》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-086	李敖笑傲江湖	123.苟有过人必知之.txt	9	9	苟有过，人必知之	古典名句	《论语·述而》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-087	李敖笑傲江湖	125.神来之笔与菩萨心肠.txt	27	27	人溺己溺，人饥己饥	成语	夏禹、后稷典故	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-088	李敖笑傲江湖	125.神来之笔与菩萨心肠.txt	33	33	众生不成佛，我不成佛，我不入地狱，谁入地狱	佛教俗语	地藏菩萨愿语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-089	李敖笑傲江湖	126.干你老蒋庙！听那灰色马.txt	11	11	五步一楼，十步一阁	赋句	杜牧《阿房宫赋》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-090	李敖笑傲江湖	126.干你老蒋庙！听那灰色马.txt	11	11	廊腰缦回，檐牙高啄	赋句	杜牧《阿房宫赋》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-091	李敖笑傲江湖	126.干你老蒋庙！听那灰色马.txt	11	11	各抱地势，钩心斗角	赋句	杜牧《阿房宫赋》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-092	李敖笑傲江湖	131.西藏生死书.txt	39	39	哲学的目的，就是最后叫人如何面对死亡	西方格言	西方哲学家语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-093	李敖笑傲江湖	138.真假北大.txt	9	9	山水有灵，亦当惊知己于千古矣！	古文名句	郦道元《水经注》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-094	李敖笑傲江湖	141.李敖快意恩仇录（三）.txt	35	35	蒹葭苍苍，白露为霜，所谓伊人，在水一方	诗句	《诗经·秦风·蒹葭》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-095	李敖笑傲江湖	141.李敖快意恩仇录（三）.txt	73	73	说大人，则藐之	古典名句	《孟子·尽心下》	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-096	李敖笑傲江湖	142.李敖快意恩仇录（四）.txt	9	9	但平生所为，未尝有不可对人言者耳	史传文句	司马光自言	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-097	李敖笑傲江湖	143.李敖快意恩仇录（五）.txt	21	21	没有人是孤岛	西方诗文格言	约翰·多恩《沉思录》第十七篇	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-098	李敖笑傲江湖	144.李敖快意恩仇录（六）.txt	21	21	行万里路，读万卷书	格言	董其昌语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-099	李敖笑傲江湖	145.李敖快意恩仇录（七）.txt	11	11	天下本自无事，只是庸人扰之，始为繁耳	古文名句	唐人语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-100	李敖笑傲江湖	145.李敖快意恩仇录（七）.txt	11	11	天下本无事，庸人扰之耳	成语俗语	宋人诗句/俗语	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
LAXAJH-101	李敖笑傲江湖	145.李敖快意恩仇录（七）.txt	11	11	本来无事只畏扰，扰者才吏非庸人	诗句	后人诗句	yes		首轮保守收入：节目文字稿噪声较密，仅取可独立成立的诗文、格言、成语俗语和古典文句。
