score	file	line	text	reasons	context
9	002.第一部——三十年前.txt	157	草山	known-pattern,trigger-context,political-context	阳明山本来叫“草山”，它在二十多年前，被一个喜欢改名的独夫蒋介石给改成这种名字。我不喜欢原始的地名这样被污染，但污染已久，已经很少人知道它原叫“草山”了。约定俗成以后，我只好把阳明山加以特别解释。四百六十多年前，明朝王阳明曾被专制腐败的政权迫害过，他在牢里的时候，曾写“深夜黠鼠忽登床”的诗句，阳明山对于我，显然只有这种受难的意义，并没有喜欢改名的独夫蒋介石所说哲学的意义。——这些不学无知的独夫，他们还提倡王阳明的哲学哪！我想，思想家应该在遗嘱中来一条但书，严格规定什么样的人，禁止他们提倡他的哲学，免得使思想家死后哭笑不得。我很少同情古人，但我真的同情起王阳明来。
9	002.第一部——三十年前.txt	157	草山	known-pattern,trigger-context,political-context	阳明山本来叫“草山”，它在二十多年前，被一个喜欢改名的独夫蒋介石给改成这种名字。我不喜欢原始的地名这样被污染，但污染已久，已经很少人知道它原叫“草山”了。约定俗成以后，我只好把阳明山加以特别解释。四百六十多年前，明朝王阳明曾被专制腐败的政权迫害过，他在牢里的时候，曾写“深夜黠鼠忽登床”的诗句，阳明山对于我，显然只有这种受难的意义，并没有喜欢改名的独夫蒋介石所说哲学的意义。——这些不学无知的独夫，他们还提倡王阳明的哲学哪！我想，思想家应该在遗嘱中来一条但书，严格规定什么样的人，禁止他们提倡他的哲学，免得使思想家死后哭笑不得。我很少同情古人，但我真的同情起王阳明来。
10	002.第一部——三十年前.txt	157	深夜黠鼠忽登床	known-pattern,trigger-context,chinese-compact,political-context	阳明山本来叫“草山”，它在二十多年前，被一个喜欢改名的独夫蒋介石给改成这种名字。我不喜欢原始的地名这样被污染，但污染已久，已经很少人知道它原叫“草山”了。约定俗成以后，我只好把阳明山加以特别解释。四百六十多年前，明朝王阳明曾被专制腐败的政权迫害过，他在牢里的时候，曾写“深夜黠鼠忽登床”的诗句，阳明山对于我，显然只有这种受难的意义，并没有喜欢改名的独夫蒋介石所说哲学的意义。——这些不学无知的独夫，他们还提倡王阳明的哲学哪！我想，思想家应该在遗嘱中来一条但书，严格规定什么样的人，禁止他们提倡他的哲学，免得使思想家死后哭笑不得。我很少同情古人，但我真的同情起王阳明来。
9	002.第一部——三十年前.txt	161	百尺竿头站脚，千层浪里翻身	known-pattern,punctuated,chinese-compact,political-context	在太平盛世里长大的人，不会了解这种看法的实际意义。这种人没有饱更忧患，他们的道德观念是完整的，没有裂缝的像一个鸡蛋。但是乱世是什么世界呢？乱世是到处是石头的世界，鸡蛋在石头里滚动，结果必然是安有完卵。这种人一旦破灭，反倒无法适应这个世界。只有像我这种先把世道人心打折扣接受的人，才会在“百尺竿头站脚，千层浪里翻身”。所以，既然在蓝色统治下的白色恐怖里，坐牢的阴影愈来愈逼近了，我决定跟朋友愈来愈疏远了。我反锁房门，孤独的整理文件与稿件，不想见任何人了。有几个朋友来找过我，我在门眼里看到是谁，可是我没开门。朋友们知道我的怪癖，他们知道我知道谁来了，只是不开门而已，他们一点也不见怪。晋朝王羲之的儿子王徽之在大雪初停的月色里，忽然想起朋友戴逵，当晚坐了小船便去找这朋友，走了一晚，到了戴逵家门口，就转身回去，人家问他为什么，他说：“我本乘兴而来，兴尽而返，何必见戴？”这种潇洒，一千五百年后，被新时代的戴逵反过来强加在朋友身上了，我使他们想见...
9	002.第一部——三十年前.txt	161	我本乘兴而来，兴尽而返，何必见戴？	known-pattern,punctuated,chinese-compact,political-context	在太平盛世里长大的人，不会了解这种看法的实际意义。这种人没有饱更忧患，他们的道德观念是完整的，没有裂缝的像一个鸡蛋。但是乱世是什么世界呢？乱世是到处是石头的世界，鸡蛋在石头里滚动，结果必然是安有完卵。这种人一旦破灭，反倒无法适应这个世界。只有像我这种先把世道人心打折扣接受的人，才会在“百尺竿头站脚，千层浪里翻身”。所以，既然在蓝色统治下的白色恐怖里，坐牢的阴影愈来愈逼近了，我决定跟朋友愈来愈疏远了。我反锁房门，孤独的整理文件与稿件，不想见任何人了。有几个朋友来找过我，我在门眼里看到是谁，可是我没开门。朋友们知道我的怪癖，他们知道我知道谁来了，只是不开门而已，他们一点也不见怪。晋朝王羲之的儿子王徽之在大雪初停的月色里，忽然想起朋友戴逵，当晚坐了小船便去找这朋友，走了一晚，到了戴逵家门口，就转身回去，人家问他为什么，他说：“我本乘兴而来，兴尽而返，何必见戴？”这种潇洒，一千五百年后，被新时代的戴逵反过来强加在朋友身上了，我使他们想见...
5	002.第一部——三十年前.txt	725	我不守的，是大规则，我犯的是大法，不是小法，小法有什么好犯？这个政府迟早要抓我，抓我的罪名至少是‘二条三’，就是所谓惩治叛乱条例，第二条第三项，就是预备以非法之方法颠覆政府而着手实行，处十年以上有期徒刑。我闯的那个红灯，可要坐十年牢呢。	trigger-context,punctuated,political-context	“我不守的，是大规则，我犯的是大法，不是小法，小法有什么好犯？这个政府迟早要抓我，抓我的罪名至少是‘二条三’，就是所谓惩治叛乱条例，第二条第三项，就是预备以非法之方法颠覆政府而着手实行，处十年以上有期徒刑。我闯的那个红灯，可要坐十年牢呢。”
4	002.第一部——三十年前.txt	1129	时光隧道	trigger-context,chinese-compact,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
4	002.第一部——三十年前.txt	1129	时光隧道	trigger-context,chinese-compact,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
4	002.第一部——三十年前.txt	1129	太原五百完人	trigger-context,chinese-compact,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
4	002.第一部——三十年前.txt	1129	太原五百完人	trigger-context,chinese-compact,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
4	002.第一部——三十年前.txt	1129	太原五百完人	trigger-context,chinese-compact,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
4	002.第一部——三十年前.txt	1129	太原五百完人	trigger-context,chinese-compact,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
3	002.第一部——三十年前.txt	1129	想通了	trigger-context,political-context	圆山虽然一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的错觉。尤其上山前经过“太原五百完人”招魂冢，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是阎锡山的人。他们在山西太原，在城陷以前，自知逃不掉，共产党也不会饶过他们，乃在太原城中最高的山头死守、其中有的还强掳城中美女一起世纪末，最后一起死了。国民党嫡系精于逃难，死难非其所长，以致烈士缺货，缺货之下，就只好挖阎锡山的死人来充数，一网兜收，唤做“太原五百完人”。我小时候，曾在太原这山头玩过，那时太原正被日本鬼子占领，“太原五百完人”并未为死守国土做完人，做完人显然是以后“想通了”才做的。如今他们魂兮归来，从太原最高山头到台北最高山头了，我也幸逢其会，也从太原而台北，恍惚之间，我好像...
3	002.第一部——三十年前.txt	3313	我看你冒充共产党，共产党是清醒的，而你却是醉眼醺醺，成个什么样子？	punctuated,chinese-compact,political-context	“我看你冒充共产党，共产党是清醒的，而你却是醉眼醺醺，成个什么样子？”
3	002.第一部——三十年前.txt	3433	你太霸道了，连笑的自由都没有！你欺负本猫头鹰，你虐待动物！	punctuated,chinese-compact,political-context	“你太霸道了，连笑的自由都没有！你欺负本猫头鹰，你虐待动物！”
3	002.第一部——三十年前.txt	3775	你这套《大英百科全书》是海盗版的，前一阵子看报说美国向我们交涉，要求政府查禁这种版本，认为侵害到他们美国人的著作权，你注意到了没有？	punctuated,chinese-compact,political-context	有一次小葇翻查《大英百科全书》（ENCYCLOPEDIA BRITANNICA），她说：“你这套《大英百科全书》是海盗版的，前一阵子看报说美国向我们交涉，要求政府查禁这种版本，认为侵害到他们美国人的著作权，你注意到了没有？”
5	002.第一部——三十年前.txt	4495	事实上，有关观音男女的争执，我还是受害人。我写过一篇《观音不男不女》的文章，后来做为书名，和其他杂文印成一本小册子，不料推出以后，蒋介石政府还没查禁呢，却先被善男信女给查禁了。摆书摊的阿公阿婆拒绝代售这书，理由是作者侮辱了观音。这一被禁书经验使我感到，你散布真理的时候，阻力绝不止于昏君，还有愚民呢！再进一步推论，阻力绝不止于暴君，还有暴民呢！	trigger-context,punctuated,political-context	“事实上，有关观音男女的争执，我还是受害人。我写过一篇《观音不男不女》的文章，后来做为书名，和其他杂文印成一本小册子，不料推出以后，蒋介石政府还没查禁呢，却先被善男信女给查禁了。摆书摊的阿公阿婆拒绝代售这书，理由是作者侮辱了观音。这一被禁书经验使我感到，你散布真理的时候，阻力绝不止于昏君，还有愚民呢！再进一步推论，阻力绝不止于暴君，还有暴民呢！”
11	002.第一部——三十年前.txt	5121	这个人是很真诚的保皇党，他的大脑是浆糊、诗也是浆糊，尚非狗屁狗屎。他临死前说：‘人心死尽，我辈不可死，尽一分算一分。’他的精神可嘉。	known-pattern,trigger-context,punctuated,political-context	“这个人是很真诚的保皇党，他的大脑是浆糊、诗也是浆糊，尚非狗屁狗屎。他临死前说：‘人心死尽，我辈不可死，尽一分算一分。’他的精神可嘉。”
3	002.第一部——三十年前.txt	5199	国民党永远和警察在一起，警察永远和民众在一起	punctuated,chinese-compact,political-context	阳明山沿仰德大道而上，就有警察局三座，德还没仰到，就先仰到警察。国民党说“国民党永远和民众在一起”，这话有一段省略式，全文该是“国民党永远和警察在一起，警察永远和民众在一起”。如此代为补正，意思才告完整。警察以外，阳明山上还有“比警察更亲爱的”一票人，那就是神秘的特工人员。他们穿的，总是便衣，从外表上，你很难分辨他们与一般人有何不同，但从小动作上和眼神上，如果你眼尖，你还是可以假定他是。小动作总是鬼鬼祟祟的、眼神总是闪闪烁烁的。并且，倒真是典型“陶渊明式”的斜眼呢，当你发现他正斜眼看你而逼视他的时候，他的闪闪烁烁，便立刻转换成鬼鬼祟祟。
3	002.第一部——三十年前.txt	5203	欲加之罪，何患无辞？	punctuated,chinese-compact,political-context	这一阵子外面可是风声鹤唳。虽然我早已预感到这个被称为“警察国家”的小朝廷不会放过我，但我认为他们动手抓我前，为了给他们美国主子看，不太会用言论上的罪名；换句话说，明明是我在言论上面开罪了他们，但他们抓我的理由，却不愿背上打压言论、干涉言论自由的黑锅，他们要酝酿出其他罪名，而这一酝酿，会使他们的抓人行动有以延缓。不过，“欲加之罪，何患无辞？”还愁找不到罪名吗？而这一阵子风声鹤唳，却又与“台湾独立运动”不无关系。台独运动者非常盼望找到一位有头有脸的外省人支持他们，竟从行驶中的火车里，散发出“欢迎万劫先生加入我们行列”等传单，这下子给了特务头子们好藉口。他们也乐得相信，因为万劫加入台独成真，他们可真升官发财了，以万劫的知名度，他们当然破的是大案子。大案一破，调整职务，此之谓升官；散发奖金，此之谓发财。所以，罗织万劫这个罪名，是符合台独分子和特务头子们的双方利益的。虽然把根本反对台独的我罗织成台独分子，实在荒谬，但我会笑着迎接这一荒谬，...
4	002.第一部——三十年前.txt	5205	比警察更亲爱的	trigger-context,chinese-compact,political-context	在没认识小葇以前，我在山居出入时，便感到附近情况怪怪的了。我的书架上有一本《美军犯罪侦查》的小册子，里面有许多实例，我用实例去核对，发现绝非我疑神疑鬼，的确已有被专案锁定的迹象。我住的房子是一条死巷，死巷有几户人家，我是最后一户，往往在巷口，尤其是白天，常常站着类似“比警察更亲爱的”可疑人物，在朝巷里东张西望。也许太枯燥了，他们有时会躲在巷口转弯的小杂货店里，我路过的时候偶尔瞄他们一下，回报我的，往往是头偏过去的斜眼。由于我在大学毕业后做预备军官，有带部队的经验，我清楚知道老士官老班长们的习惯，包括他们的“身体语言”。这种人穿起便衣来，就跟东张西望的这票人绝对神似，一般总是黝黑、平头、结实；面有风霜，衣着不怎么合身，绝不看任何书，只是闲在那儿。
4	002.第一部——三十年前.txt	5205	身体语言	trigger-context,chinese-compact,political-context	在没认识小葇以前，我在山居出入时，便感到附近情况怪怪的了。我的书架上有一本《美军犯罪侦查》的小册子，里面有许多实例，我用实例去核对，发现绝非我疑神疑鬼，的确已有被专案锁定的迹象。我住的房子是一条死巷，死巷有几户人家，我是最后一户，往往在巷口，尤其是白天，常常站着类似“比警察更亲爱的”可疑人物，在朝巷里东张西望。也许太枯燥了，他们有时会躲在巷口转弯的小杂货店里，我路过的时候偶尔瞄他们一下，回报我的，往往是头偏过去的斜眼。由于我在大学毕业后做预备军官，有带部队的经验，我清楚知道老士官老班长们的习惯，包括他们的“身体语言”。这种人穿起便衣来，就跟东张西望的这票人绝对神似，一般总是黝黑、平头、结实；面有风霜，衣着不怎么合身，绝不看任何书，只是闲在那儿。
