file	line	quote	context
001.告徐复观的状子.txt	81	对簿公堂	从李徐对簿公堂谈争讼观念（五电台广播稿）
001.告徐复观的状子.txt	87	不足为训	既然把是非曲直诉诸法律的话，一切就应当信任法律的裁判，而不必再节外生枝地去诉诸舆论或诉诸群众的情感，这些都是野狐禅的手法，事实上是不足为训的。
001.告徐复观的状子.txt	87	是非曲直	既然把是非曲直诉诸法律的话，一切就应当信任法律的裁判，而不必再节外生枝地去诉诸舆论或诉诸群众的情感，这些都是野狐禅的手法，事实上是不足为训的。
001.告徐复观的状子.txt	87	野狐禅	既然把是非曲直诉诸法律的话，一切就应当信任法律的裁判，而不必再节外生枝地去诉诸舆论或诉诸群众的情感，这些都是野狐禅的手法，事实上是不足为训的。
001.告徐复观的状子.txt	91	对簿公堂	李敖和徐复观两位先生的著作都曾大量的流布于社会，而社会上对他们两位文字的反应，也似乎不同寻常，在一个社会思潮剧变的时代和崇尚民主政治的环境之下，由文字的辩难而针锋相对，乃至意气用事，已是屡见不鲜的事情，所以李敖和徐复观两人之间的谁是谁非，社会上自有根据道德观点的正确反应。但是现代法律的观念和社会所流行的道德观念不一定相符，所以这件事既已诉诸法律，在案件没有确定以前，为了顾虑影响司法的判决，我们不但不愿加以任何评论，而且在崇尚和提倡法治的观点下，愿就徐复观教授拒绝对簿公堂一节，我们愿意提供给听众一个平允的看法，因为法
001.告徐复观的状子.txt	129	摧枯拉朽	3月3日见《联合报》载：“几番咬文嚼字李敖官司输了 ”，所说官司输了确是法官的咬文嚼字所致！李敖先生，我曾看过你很多文章，心中无限佩服，你的一支笔真能摧枯拉朽，在自由中国确是了不起的奇才啊！
001.告徐复观的状子.txt	131	铁面无私	现在所谈的是法官的问题，记得《基督山恩仇记》里有一个法官维尔弗，他对一个哥哥被杀的人去告状，不但不惩办凶手，反而把告状的人训斥一顿，并要把原告关起来，于是原告乃立志报复。现时看起来也不足为怪，因为“法官”固然有时是铁面无私，那只是毫无顾忌、无“外力”干涉下的偶尔表现！但一触及“工作”“吃饭”问题，则许多正义原则、公正精神，就黯然收欤！为了要“工作”要“吃饭”，就只有无辜者勉为含冤了，在这人多患有软骨症的世代，哪里有挺起脊梁的人！你能知道法官、徐复观、司法界的关系吗？明乎此你就不必去告状打官司了！我建议你先生目前最好
001.告徐复观的状子.txt	145	三思而后行	虽然是早已预料到会有此结果，可是当我们面对这不公平的来临，心中不能不为这不公而愤怒。说实在的，无论事情大小轻重，如处理不公是难以令人甘服的，几天来妈一直为你分担着忧闷，同时更感到对你无力相助而烦恼，不过既然生逢乱世，不必苛求与奢望了，对这位懦夫式的教授就让他自己逍遥法外去检讨吧，是非自有公论，不值得你如此浪费精神、时间，如你想继续控告，是否能获胜？在这个社会，永远没有公理好讲，何况还有“官官相护”的恶习，希望你能慎重的考虑，要三思而后行。
001.告徐复观的状子.txt	145	官官相护	虽然是早已预料到会有此结果，可是当我们面对这不公平的来临，心中不能不为这不公而愤怒。说实在的，无论事情大小轻重，如处理不公是难以令人甘服的，几天来妈一直为你分担着忧闷，同时更感到对你无力相助而烦恼，不过既然生逢乱世，不必苛求与奢望了，对这位懦夫式的教授就让他自己逍遥法外去检讨吧，是非自有公论，不值得你如此浪费精神、时间，如你想继续控告，是否能获胜？在这个社会，永远没有公理好讲，何况还有“官官相护”的恶习，希望你能慎重的考虑，要三思而后行。
002.告洪徐一状.txt	15	小题大做	且本人于1月7日（或8日）从报上得知李敖对本人提出自诉，并以《废人废话》上“被封为小疯狗李敖”之语作证时，本人因对此事事先毫无所知，故即写信与洪炎秋先生询问究竟。洪先生于1月12日复信中除说明“小疯狗一语，原由狗嘴里掉不出象牙一个成语而来，自己担当”等语外，并谓此乃“李敖小题大做，冀出风头，确实无聊”“迹近胡闹”。洪先生所言，实系反映社会上一般人之观点。由此亦不难窥见李敖挑起诉讼之动机何在（见证据甲）。（证据一）
002.告洪徐一状.txt	45	好汉做事好汉当	来函及附件均已敬悉。愚在《废人废话》中所用“小疯狗”一词，系从杂志中取来者，书写当时，并不记忆系何杂志，系何人所写，只以要用台端评语，特用来幽他一默，因此随便用上，未计后果，今承示徐先生原文，似即愚语所本。徐先生并未明指台端之名，而愚以台大圈中，除台端外，甚少“骂中国文化、骂中国文化之人”，故加以引用，今竟因而引起问题，心甚歉然，甚盼彼此惺惺相惜，不为已甚。愚之疏忽，则愿接受一切应有之后果，亦即台端所谓好汉做事好汉当也。专此奉复，顺颂
003.所谓“小疯狗”与法律.txt	69	含糊其辞	最近一年来，台湾大学里有一二人利用一个特殊学生，把上自校长下至助教，骂得一塌糊涂。其中挨骂得最厉害的，是文学院沈刚伯。《中央日报》有篇短评主张为了维护台大校誉，台大应提起诉讼。在后面指使的一二人，自己认为他们与故台大校长傅斯年有特殊关系，在骂沈刚伯的文章中，有一项是说傅斯年曾经要请朱光潜到台大来教书，经沈刚伯反对掉了。此事我曾问过台大文学院担任某一系主任很久的一位先生，这位先生的答复含糊其辞，于是我也有几分相信了。
003.所谓“小疯狗”与法律.txt	93	不知所云	更使人莫名其妙的，是就原审审判推事孙嘉禄先生不但漠视在《废人废话》一书上所应认定的证据，反倒扯来“无以证明其与被告有意思之联络”一段不知所云的判决！原审审判推事何不想想：我本人并没有以台中中央书局、洪炎秋先生来跟被告徐复观作为共同被告呀！中央书局、洪炎秋先生没有被我告了一状，却被法官判了一下，这是何等妙事！
003.所谓“小疯狗”与法律.txt	93	莫名其妙	更使人莫名其妙的，是就原审审判推事孙嘉禄先生不但漠视在《废人废话》一书上所应认定的证据，反倒扯来“无以证明其与被告有意思之联络”一段不知所云的判决！原审审判推事何不想想：我本人并没有以台中中央书局、洪炎秋先生来跟被告徐复观作为共同被告呀！中央书局、洪炎秋先生没有被我告了一状，却被法官判了一下，这是何等妙事！
003.所谓“小疯狗”与法律.txt	97	大白于天下	为了使人权有点保障，为了使是非大白于天下，为了防止一二法院审判推事过度的枉法判决，我决定做三件事：
003.所谓“小疯狗”与法律.txt	103	好汉做事好汉当	三、我对被告徐复观的连续诽谤要一一追究到底。我要使他知道“骂了人，不要想赖账”！他如果不能有“好汉做事好汉当”的精神，而软弱得想狡赖，法理如在，他最后也休想侥幸逃脱。我要使他知道在文明国家的法律中，即使“讽示”、“影射”、“譬喻”、“隐名”等等，也都构成诽谤（如Grant v. Reader's Digest Assen案、Morgan v. Bulletin Co.案、Cassidy v. Daily Mirror Newspaper Ltd.案等等都是），我要教他知道什么是Innuendo、Lidelous p
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	23	引经据典	乍看起来，这似乎是一张很普通的法律文书，好像只不过是更正“文字误写”一点似的，何况还引经据典地注出“爰参照司法院大法官会议释字第43号解释意旨及民事诉讼法第232条规定”而予以“裁定更正”的呢！这样“貌似谨严”的文书，按说是很容易给不求明察的傻瓜相信的。
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	25	偷天换日	可是，糟糕的是，这张刑事裁定的送达对象竟不是别人，而是“最细心为文，也最会批评别人”的“李敖先生”（1963年2月15日台北《中央日报》副刊毛一波《夜读钞》中语）。“李敖先生”不是傻瓜，这是“李敖先生”的爸爸妈妈朋友妹子都知道的。且“人贵自知”，当然，“李敖先生”自己也知道得最清楚。“李敖先生”今晚在披读这张刑事裁定之下，不禁拍案张口大笑曰：“这种偷天换日欲盖弥彰的可笑裁定书，只能瞒倒三岁黄口小儿、瞒倒乳臭未干的小儿、瞒倒先天不足后天失调的傻瓜儿，岂可瞒住老夫耶？待老夫及锋而试，将这一纸裁定抽丝剥茧，照照它的原形吧
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	25	欲盖弥彰	可是，糟糕的是，这张刑事裁定的送达对象竟不是别人，而是“最细心为文，也最会批评别人”的“李敖先生”（1963年2月15日台北《中央日报》副刊毛一波《夜读钞》中语）。“李敖先生”不是傻瓜，这是“李敖先生”的爸爸妈妈朋友妹子都知道的。且“人贵自知”，当然，“李敖先生”自己也知道得最清楚。“李敖先生”今晚在披读这张刑事裁定之下，不禁拍案张口大笑曰：“这种偷天换日欲盖弥彰的可笑裁定书，只能瞒倒三岁黄口小儿、瞒倒乳臭未干的小儿、瞒倒先天不足后天失调的傻瓜儿，岂可瞒住老夫耶？待老夫及锋而试，将这一纸裁定抽丝剥茧，照照它的原形吧
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	53	大白于天下	为了使人权有点保障，为了使是非大白于天下，为了防止一二法院审判推事过度的枉法判决……我要依据监察法第6条，向监察院检举原审推事孙嘉禄先生的“涉嫌偏袒枉法”（新证六）。我已经握有十条以上的有力证据，我盼望监察院能够辨别一点是非、主持一点正义。
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	57	断章取义	笔墨官司·作家论法，文字控案·再辩曲直，徐复观诽谤案李敖不服判决，提出上诉指原审为断章取义
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	67	对簿公堂	2月12日：民本、民声、中华、华声、天南五个电台分别以国语及闽南语播放“从李徐对簿公堂谈争讼观念”，指出徐复观“如果捏造理由，以图达到不出庭的目的，便迹近有计划的欺骗法院”。
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	103	轻描淡写	谁都知道，在诉讼程序中，自诉人和被告是站在两个截然不同的地位的。一个攻击，一个防御。任何一方的言词，如果移到另一方的头上，整个案情的情节就完完全全变了，像这样有重大影响全案情节的文字，是绝不能以“文字误写”这四个字，轻描淡写地扯过去的。推事孙嘉禄似乎不明白这样浅显的法律知识，因此他居然写下“‘被告’两字系‘自诉人’三字之误写”这一所谓裁定！真是笑话笑话！
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	129	出尔反尔	孙嘉禄的裁定更正，依法根本是无效的，释字第43号的解释，仅指不影响案情的“文字误写”，做不了孙嘉禄违法裁定的挡箭牌的。判决一经宣示，对原判决的法院有绝对的羁束力，如对这样重要的事项，竟可以“文字误写”来更正，那么法院的尊严何在？司法的威信又何在？这种出尔反尔的做法，别说想一手遮盖天下人的耳目，就是我区区李敖这一关，也别想过得去。
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	189	变本加厉	像被告徐复观这样欲盖弥彰的明白指述，推事孙嘉禄居然在初审判决里轻轻放过。——这已是目无法理的事了；等到初审判决确定以后，推事孙嘉禄居然变本加厉，在判决四十二天以后，突然心血来潮，又发现所谓笔误啦！于是一纸不通的裁定书，颠倒“被告”与“自诉人”，把判决书中仅有的一点表面的公正纪实也不要了。——这是更目无法理的事了！
004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt	189	欲盖弥彰	像被告徐复观这样欲盖弥彰的明白指述，推事孙嘉禄居然在初审判决里轻轻放过。——这已是目无法理的事了；等到初审判决确定以后，推事孙嘉禄居然变本加厉，在判决四十二天以后，突然心血来潮，又发现所谓笔误啦！于是一纸不通的裁定书，颠倒“被告”与“自诉人”，把判决书中仅有的一点表面的公正纪实也不要了。——这是更目无法理的事了！
006.从四文件看台中地方法院.txt	51	牵强附会	推事郑学通第一个不通的地方，是把“行为不成立犯罪”认为与“行为不罚”相当，比附援引刑事诉讼法第231条第8款的规定，牵强附会地拿来作为裁定的理由。这种手法，不仅是违法枉法，简直是无法无天。刑事诉讼法第318条第3项规定裁定驳回自诉情形，从231条到233条，是没有任何一项任何一款，可以适合裁定驳回我告被告徐复观妨害名誉的案子的。郑学通把“行为不成立犯罪”，解释成“行为不罚”，这才是真正的司法造法！司法可以造法，还要立法院何用？
006.从四文件看台中地方法院.txt	51	无法无天	推事郑学通第一个不通的地方，是把“行为不成立犯罪”认为与“行为不罚”相当，比附援引刑事诉讼法第231条第8款的规定，牵强附会地拿来作为裁定的理由。这种手法，不仅是违法枉法，简直是无法无天。刑事诉讼法第318条第3项规定裁定驳回自诉情形，从231条到233条，是没有任何一项任何一款，可以适合裁定驳回我告被告徐复观妨害名誉的案子的。郑学通把“行为不成立犯罪”，解释成“行为不罚”，这才是真正的司法造法！司法可以造法，还要立法院何用？
006.从四文件看台中地方法院.txt	125	现身说法	李敖通知（中华民国五十四年11月26日，北敖现身说法字第一号）
006.从四文件看台中地方法院.txt	131	莫名其妙	事由：因为台中地方法院的一张既违法又莫名其妙又藐视人民诉讼权利的通知（中庆知刑泾字第13928号），我特别要求答复。
008.告徐余.txt	21	忍气吞声	按依《中华民国宪法》第16条，人民有“诉讼之权”；依《法院组织法》第1条，法院应该“审判民事、刑事诉讼案件”。我在台中地方法院控告被告徐复观诽谤，乃是合法提出自诉，而由法院依法进行审判。这不但是堂堂中华民国公民李敖应享的权利，也是法院本身应尽的职责。被告徐复观、余纪忠诽谤我为“无稽之控诉”，又诽谤我“玩弄司法于股掌之上”，是以奸宄视我而以妇孺或猫狗视法院，显然是恶意诽谤我和执法者，同时也十足表示他们不能明白打官司的神圣意义。……他们好像一般落伍的中国传统小百姓一样，以为打官司是“好讼”、是“无稽”、是“玩法”，殊不
008.告徐余.txt	29	乡愿	按“刁顽”之诽谤，也是沿自中国传统小百姓的落伍观念。这种观念认为打官司者是“刁民”、是“讼棍”、是“顽劣之徒”。这种观念所要求的性格是不讲是非权益，而讲“得饶人处且饶人”的乡愿性格。乡愿性格泛滥的结果，是是非颠倒，权益不明，对恶人不能惩治。西方法治的社会里就不这样，他们人人知道循法律途径解决问题的可贵，所以从英国哲学家罗素，直到法国性感明星BB，我们可以看到无数次的打官司的例子。打官司不但不是坏事，而且还是好事，这是世界文明国家的通例，不能抹杀。说诉诸法律的人是“刁顽”，是很明显的诽谤行为，而这种行为，正好被被告徐
008.告徐余.txt	45	对簿公堂	按法律上所谓“胁迫”，乃“为使他人发生恐怖、不当的预告以祸害之行为”（史尚宽《民法原论总则》第170页）。在刑法中并有不能抗拒之结果，才能成立。对洪炎秋和中央书局转引徐复观诽谤我为“小疯狗”一事，我是依法提出控告的，权利之行使完全合法，并非“不当的预告以祸害”，又有什么“胁迫”可言？所谓洪炎秋给我的与被告徐复观“不利的函件”，是五十四年2月27号，他在台北重庆南路中国大饭店楼下咖啡室亲笔写的，正式表示他对引用徐复观诽谤我的话“心甚歉然”。洪炎秋在大庭广众之下表现自由意志，我李敖又“胁迫”他个什么？这不是被告徐复观、
008.告徐余.txt	53	怙恶不悛	按被告徐复观前曾以诽谤我为“小疯狗”，被我告进台中法院，由于微妙原因，被他逃脱，二审都判他无罪。不料他怙恶不悛，又居然在此诽谤我，造谣中伤，竟谎称“李敖自认为小疯狗”！同时还故意以“老”、“小”对称，想占点辈分上的便宜。凡此种种，都是他公然侵犯人权的罪证，这种人应该受到法律的制裁，是完全合理的。
009.胡茵梦的清高哪儿去了？.txt	29	说谎不是我的天性。	根据上表，比对之下，胡茵梦的证词，完全穿帮。三年前她为了作秀心切，斗臭李敖，自己展示出无限清高，弃房子如敝屣；但是曾几何时，她却“暗中”把房子接受下来，明着清高，“暗中”不再清高了；明着说一向对钱财之事没兴趣，“暗中”却兴趣可来得大。三年前她出庭作证，推事告诉她，你曾是李敖配偶，依法可以拒绝证言，但她却要说话，推事说既然要说，可要实在，她夷然答曰：“说谎不是我的天性。”比对了上面的发言记录，我真不明白，胡茵梦的“天性”，到底是天归何处？性归何方？
009.胡茵梦的清高哪儿去了？.txt	31	口口声声	事实上，我从来就宁愿尊重胡茵梦是清高的人，故我从来没有把这种仅值百八十万的小房子说送给她（她口口声声说我要送给她，是不实之言）。天母静庐与胡茵梦的关系，自始就是信托关系。如今她为了脱背信侵占之罪，竟如报载，在庭上又说“房子是李敖送给她的，她当然有权处置”云云，这与事实自然不符，也与她自己三年前的存证信和证词不符。
009.胡茵梦的清高哪儿去了？.txt	35	大义灭亲	以上举证，在证明一个人不能里子面子你都要，你不能又清高又拿人东西，又拿人东西还“大义灭亲”去伪证。天下没有这种道德！西谚说法律是六十分的道德，如今我争讼公庭，所争无他，端在谁的道德在六十分以下而已！
010.租给张三，却告李四.txt	5	锲而不舍	六年前（1980年8月26日）萧孟能自诉李敖侵占案，当时由于王昇主持秘密小组、官方舆论，和胡茵梦等伪证的介入、配合，使李敖一时含冤莫白，入狱六个月。出狱后，李敖锲而不舍，追究个水落石出，终由最高法院以六件判决书（一、1982年度台上字第2400号。二、1983年度台抗字第247号。三、1984年度台上字第4502号。四、1984年度台上字第4647号。五、1982年度台上字第2225号。六、1984年度台上字第4511号），推翻高院推事林晃、黄剑青、顾锦才所做的不公正的判决；另一方面，由于李敖入狱时发表《给黄少谷先
010.租给张三，却告李四.txt	5	水落石出	六年前（1980年8月26日）萧孟能自诉李敖侵占案，当时由于王昇主持秘密小组、官方舆论，和胡茵梦等伪证的介入、配合，使李敖一时含冤莫白，入狱六个月。出狱后，李敖锲而不舍，追究个水落石出，终由最高法院以六件判决书（一、1982年度台上字第2400号。二、1983年度台抗字第247号。三、1984年度台上字第4502号。四、1984年度台上字第4647号。五、1982年度台上字第2225号。六、1984年度台上字第4511号），推翻高院推事林晃、黄剑青、顾锦才所做的不公正的判决；另一方面，由于李敖入狱时发表《给黄少谷先
010.租给张三，却告李四.txt	81	只字不提	这封信发信时间是1983年7月22日，是在告李敖侵占“建物”之后，信中萧孟能只字不提“侵占”的事，可见这“建物”根本就没有被“侵占”。相关时间列表一下，便更明白：
010.租给张三，却告李四.txt	103	只字不提	这封信发信时间是1981年7月31日，也是在告李敖侵占“建物”之后，信中萧孟能也只字不提“侵占”的事，可见这“建物”也根本没有被“侵占”。因为这一“建物”根本就没有什么“借用”情况，所谓“借用”，全是萧孟能的“自谓”，李放已直斥其谬。但是，从另一角度看这一存证信，却正好反证了萧孟能既说建物是“借用”给李放的，则他跑去告李敖“侵占”，就是公然的诬告了！
012.驳萧孟能的“上诉理由（一）状”.txt	3	锲而不舍	七年前（1980年8月26日）萧孟能自诉李敖侵占案，当时由于王昇主持秘密小组、官方舆论，和胡茵梦等伪证的介入、配合，使李敖一时含冤莫白，入狱六个月。出狱后，李敖锲而不舍，追究个水落石出，终由最高法院以六件判决书（一、1983年度台上字第2400号。二、1983年度台抗字第247号。三、1984年度台上字第4502号。四、1984年度台上字第4647号。五、1982年度台上字第2225号。六、1984年度台上字第4511号）推翻高等法院推事林晃、黄剑青、顾锦才对李敖所做的不公正的判决；另一方面，由于李敖入狱时发表《给
012.驳萧孟能的“上诉理由（一）状”.txt	3	水落石出	七年前（1980年8月26日）萧孟能自诉李敖侵占案，当时由于王昇主持秘密小组、官方舆论，和胡茵梦等伪证的介入、配合，使李敖一时含冤莫白，入狱六个月。出狱后，李敖锲而不舍，追究个水落石出，终由最高法院以六件判决书（一、1983年度台上字第2400号。二、1983年度台抗字第247号。三、1984年度台上字第4502号。四、1984年度台上字第4647号。五、1982年度台上字第2225号。六、1984年度台上字第4511号）推翻高等法院推事林晃、黄剑青、顾锦才对李敖所做的不公正的判决；另一方面，由于李敖入狱时发表《给
012.驳萧孟能的“上诉理由（一）状”.txt	63	瞒天过海	事实上，恰恰根据这一“长账单”，就可查出萧孟能瞒天过海、所说不实。现分述于下：“长账单”12月23日账下有“附水晶工程总说明”，明说：
012.驳萧孟能的“上诉理由（一）状”.txt	79	瞒天过海	萧孟能前面“上诉理由（一）状”中说“张桂贞或李敖都未投资垫付装修费”，这话也瞒天过海、所说不实。因为水晶大厦屋顶突出的独立三座房屋，原来只是大厦为公用电梯马达间及公用蓄水槽而加盖，其中空房，豪无内部装修、不能使用，要想使用得大费周章、进行内部装修不可。在中间面包给朱婉坚的时候，只完成了外面的“土木管道工程”，只“修换”了锁，此外萧孟能别无分文花在上面。据萧孟能和朱婉坚“协议书补充条款”中明订：
012.驳萧孟能的“上诉理由（一）状”.txt	99	用之则行、舍之则藏	事实上，萧孟能这种证明方式是不能成立的。因为张桂贞有独立人格，她和萧孟能订立“租赁契约书”时，且经陈良榘律师见证（附证四），事证明确如此，岂容否认？何况租约期满后，萧孟能还是凭此所谓“虚伪”的租约，向地方法院控告张桂贞，要求判决张桂贞应返还房屋的。（附证五。事实上，早在租约未到期前，张桂贞已把这房屋交还给朱婉坚了。张桂贞是一位有正义感的老太太——她直接替萧孟能履行了“协议书补充条款”！）——萧孟能要房子的时候，“租赁契约书”就说是真的；躲罪的时候，“租赁契约书”就说是假的，一纸契约，竟可“用之则行、舍之则藏”，天下
012.驳萧孟能的“上诉理由（一）状”.txt	123	张冠李戴	事实上，这是故意曲解授权书内容，并予以张冠李戴。因为当时的授权书，每张都有特定的含义。萧孟能说授权李敖“全权代表授权人处理水晶大厦中与朱婉坚、萧广仁、萧近仁及叶肇模有关之一切事项”，“自亦包括本案系争房屋”。这是蒙混局外人的话。因为“朱婉坚、萧广仁、萧近仁及叶肇模”外加萧孟能自己，这五人一组的不可分关系，是针对一个特定机构而行使的。这个特定机构就是国防部福利总处。水晶大厦二楼全部及地下室部分押租给了国防部福利总处，而产权却属于这五人一组的，我可举证如下：
012.驳萧孟能的“上诉理由（一）状”.txt	137	张冠李戴	萧孟能全部授权，据李敖列表（附证十三），共二十四项，其中与水晶大厦有关的共十三项，即1.处理与陈良榘律师之一切事项，2.交涉并处理与躬行代书翁颂道之一切未了事项，6.与郑锡华先生有关水晶大厦十楼IJ户之一切未了事项，7.与高仲元先生有关一切事项，8.与周康熙先生之一切事项，9.与水晶大厦有关之一切事项，10.之（1）水晶大厦地下室，10之（2）水晶大厦十二楼， 10之（3）水晶大厦八楼JI户（向杨奉琛催收未付款项及利息），11.水晶大厦与朱婉坚、萧广仁、萧近仁及叶肇模有关之一切事项，12.与台北市银行有关事项，13
012.驳萧孟能的“上诉理由（一）状”.txt	141	瞒天过海	萧孟能所谓“系争房屋”有授权李敖云云，现在有一重要证据可证，不容瞒天过海。1980年萧孟能告李敖，曾有台北三十九支邮局存证信函第1302号至李敖（附证十四），内列授权事项（一）-（二十一）件，其中全没有涉及水晶大厦屋顶建物的事。这一存证信，白纸黑字，证明了根本没有授权的事实。原因很简单——他自己租给张三了，房子已在张三使用之下，又何来李四代劳？又何来对李四的授权呢？
013.为萧孟能入狱在即致施启扬函.txt	11	不得要领	一、三年前7月27日，我曾写信给老兄，提到萧孟能因窃占台北市复兴南路与信义路4段交叉口的角地，经刘会云告到台北地检处，经高院于该年4月25日判决（1984年上易字第857号），应坐牢五十天。因为是确定判决，所以萧孟能的牢，是必坐无疑了。不料，在无疑之中，却有令人起疑的事发生了。按照法务部作业流程，判决确定后约一个月即通知报到服刑，但是萧孟能却在两个月后仍经法务部让他逍遥法外，仍未发监执行。经刘会云写信给地检处首席陈涵，但陈涵似乎很傲慢，对人民书信悍然不理；又拖了一个月，在判决确定三个月后，刘会云亲赴台北地检处拜访负
