file	line	context
017.愿——我愿我是驯兽师.txt	3	所有的职业中，我最欣赏驯兽师？驯兽师这一行，它建筑在一个奇怪的敌我关系上、建筑在“因为你又不怕我又怕我”的大前提上。驯兽师驯公狮子，公狮子只要一冲过来，驯兽师就完了，可是驯兽师拿个长鞭子，吆喝着逼公狮子就范，蹲上圆凳上。公狮子并不服气，它一再拒绝、相持一阵，还是心不甘情不愿的上了，上了又伸出狮掌抗议，朝驯兽师一吼再吼。驯兽师面对的，是时时刻刻的不可测，驯兽师...
019.狮妈妈外出时.txt	3	狮妈妈出去觅食了。三头小狮溜出洞口，正在高兴互咬。突然间，老鹰凌云而降，抓去一头，对饥饿中的老鹰说来，是自然法则。对惊恐中的、顿失玩伴的两头倖存者，也是自然法则。动物眼里，没有悲悯；动物心里，没有感叹。悲悯和感叹都是我们加上的。有时候，我们明知这是自然法则，可以解释，可是难以释怀。我们总该调整一下自己，放开自己的视野，动物化再人道化。动物化，是某一程度的欣赏...
021.残棋.txt	3	当刘会云去了美国，我写了一首《残棋》：
022.柴玲的电话.txt	3	1991年，潘君密（大风）写《美丑与得失》，就有这样两段：“昨（4月17日）晚看了美国国家电视台（ABC）采访新近自大陆逃出的暴乱分子柴玲女士的节目后，使我立即想到……李敖先生的名言：‘我的一切努力，都随着台湾的微不足道而小化了！’同样道理，柴玲之所以受到美国传播媒体的重视与利用，正说明了中国在国际上的分量；套句李敖的话，那就是：‘柴玲的一切，都因为中国的强...
030.我才根正苗红.txt	9	大陆本来是一片鲁迅“我以我血荐轩辕”天下的，视野狭小，令人生厌。“桥山龙驭”的黄帝陵也是假坟。忽然台湾传来荐轩辕死对头的妙诗，自然足为少数民族及被压迫民族张目。反正李敖是反派人物，他既然硬说自己根正苗红，就苗族吧。我笑称李敖要被双重保护：一、李敖是“国宝”；二、李敖是少数民族。
031.“乌撒者，蛮名也”.txt	3	我小时候，在北京，每逢过年，家中即捧出《李氏宗谱》上供桌，一起列在香案上，焚香膜拜。这部宗谱后来带到台湾。根据宗谱，我的远籍实际是云南乌撒。据《元史·地理志》：“乌撒者，蛮名也。”元朝时包括现在云南镇雄县和贵州威宁县；到了明朝，改为乌撒卫，就是现在的威宁县。宗谱上说是明太祖洪武年间自乌撒迁到山东潍县（潍坊）的。洪武十四年（1381）秋天，明太祖曾派傅友德为征...
032.老祖宗，小百姓.txt	3	我在云南乌撒的祖先迁到山东潍县后，累世做小百姓，虽在潍县五百年，但是乏善可陈、无恶可作，绝无“名流”出现。但是有些丑类却以没“名流”祖先为憾，为了体面，硬替自己换了假祖宗，例如窃国大盗蒋介石，高攀自己是周公之后，但其手下何应钦却技高一筹，高攀自己是周武王之后，而周武王是周公的哥哥，是老大、是嫡系，光宗耀祖起来，显然我比你大。其实周武王、周公绝不会跟国民党这两...
033.郑板桥是我县太爷.txt	3	山东潍县有过一位好县官，就是大名鼎鼎的郑板桥。郑燮（1691-1764），号板桥，江苏兴化人。他十七岁中秀才，三十岁前落拓扬州，卖画度日，“日卖百钱，以代耕稼，实救困贫，托名风雅。”四十岁中举人，四十四岁中进士。中进士后，做了潍县的“七品官耳”，为了救济难民，得罪了上司，丢了差使。他在潍县作《逃荒行》、《还家行》、《思归行》等诗，表达民间疾苦，都很动人。潍县...
039.李鼎彝.txt	3	爸爸名叫李鼎彝，字玑衡，生在1899年（民国前十三年），1899年是己亥年，就是戊戌政变后一年。1920年（民国九年）进入北大国文学系。那时正是五四运动后第一年，正是北大的黄金时代。蔡元培是他的校长，陈独秀、胡适、周树人（鲁迅）、周作人、钱玄同、沈尹默等等是他的老师。爸爸本人书念得并不出色。他在1926年（民国十五年）毕业，吉林省政府想公费送他留学，他那时已...
041.张学良背黑锅.txt	3	一九三一年九月十八日，发生了九一八事变，当时国民党的政策是不抵抗，但把这一政策叫张学良执行，并要他代背黑锅。这一内幕，我和一般人一样，都被国民党宣传骗了多年，直到我的三姐夫石锦教授告诉我蛛丝马迹，才引起我为张学良平反的兴趣。石锦的爸爸是石九龄。张学良和国民党合作，石九龄出任吉林省党部常务委员。九一八事变后第二年，国民党将辽宁、吉林、黑龙江、哈尔滨四省市党部合...
043.我见到马占山将军.txt	3	马占山将军领导了中国人对日本侵略的第一次公然反抗，也是对国民党不抵抗的第一次公然藐视。他告诉中国人，我们肯打、能打、打不过也要打，而打游击是对付日本人的最好战术。他孤军抗日后，在关内，各地青年在国民党“骂了不还口，打了不还手”（一九三七年八月八日国民党文告中自承）的政策中，纷纷请缨北上，要加入义勇军，甚至一二八抗日的非国民党嫡系部队十九路军，也自动要求北上；...
044.吴焕章.txt	3	马占山将军是武人，他有一位替他拿主意的军师，就是吴焕章。吴焕章是大赉县人，是爸爸最好的朋友，他管爸爸叫二哥。为人风趣、热情而细心。爸爸死在台中后，他和张松涵（也是叫爸爸二哥的）合写挽联，内容是：“去国八千里，谊兼师友，晨夕过从，方冀联骠归故里；订交三十年，情比弟昆，金兰契合，何期驾鹤脱凡尘。”他们的交情，由此可见。吴焕章1935年起做立法委员、1944年做三...
050.鸦片上操场.txt	3	吴焕章在致郭紫峻原件中提到：“李同志初在伪组织内充任法部科员，后以平津工作被敌人严密监视，而后方之经济上补给又时感不足，李同志遂转任太原禁烟分局长，局面即较扩大，抗敌工作自易进行，被掩护之同志亦较多。”爸爸升到华北禁烟总局下太原禁烟局的局长后，他真的，“参加敌伪组织”了。所谓禁烟，禁的就是鸦片烟。华北的鸦片烟，山西省是大宗，山西省会太原，自然是最重要的管辖地...
067.吹乎哉？不吹也！.txt	3	改写《论语》一句：“吹乎哉？不吹也！”我生也野狐，死也野狼。“自大其身”的不朽，全靠自己野牛的牛屄。不过牛屄只是我闹剧式的宣传，实际上，我是货真价实的。我有真功夫、有硬里子，我的程度，迥非世俗所能测其浅深。我留下这本书，正说明了这一点。我不全是写给世俗看的，我是写给自己看的，所以“秘密”，不无自藏自珍之意。宋人的诗说“半是浓妆半淡妆”，是浓是淡，随我高兴，不...
069.五六百字的神通.txt	3	别人老了会啰唆，我老了却怕别人啰唆。我的书，除小说外，一律长话短说了。任何大道理，都限定在两页红稿纸上说清楚。两页是六百字，标题不算，大概用五六百字畅所欲言。五六百字一定足够了，我是大手笔呀！一个主题，用五六百字还说不清楚的，要打倒它。一九四四年，诺曼底登陆后三天，二十四岁的英国诗人凯斯道格拉斯（Keith Douglas）阵亡了。他在死前三年有诗预告：Re...
073.陈云裳与“那破碎的战场”.txt	1	陈云裳与“那破碎的战场”
073.陈云裳与“那破碎的战场”.txt	3	我生那年，一个十六岁的漂亮女孩，从广州发迹，在上海、在香港主演《木兰从军》、《月儿弯弯照九州》等几十部电影，从一九三九到一九四一，做了三届中国电影皇后。她叫陈云裳，我记得她演花木兰的电影，月亮《照着那破碎的战场》主题曲，我至今还能哼上几句。陈云裳生在一九一九，是我小时候喜欢的明星。写这段文字时，她应该九十五岁了。她还在世吗？我不知道。她白发了昨日，但花木兰却...
076.跟自己聊天.txt	3	这本书，用语活泼，上天下地，随意为之，主轴是我八十年来的一些杂感。这些杂感有些该是高朋满座时聊天的，但我息交绝游已久，每天都是一个人在大书房里盘据，虽没神经到喃喃自语，但万念俱挥的局面倒匆匆来去，有些念头被我钩住，就跟自己聊起来了。实际都是自说自话、自问自答，有时也会“自讼”、跟自己抬杠，当然赢的还是自己。老子说“自胜者强”，他“自胜”的意思跟我不太一样。我...
078.“李敖”.txt	3	我名叫“李敖”。这名字前人也有过。在我家家谱《李氏宗谱》中，居然有一代祖宗名字也叫“李敖”！《湖南省博物馆藏古玺印集》有汉朝“李敖”铜印、魏晋南北朝史也有“李敖”之名，可见古人先得嘉名，李敖两字并非首见。只是在发音上，我倒由第四声的“傲”音，慢慢倾向喜欢第二声的“熬”音，一来忧患使然，二来第二声听来响亮一点。有人甚至纯用第一声为名呢！孔丘、曹操是也。我对中国...
080.张伯英的小联.txt	3	小时候我在北京，每见商家匾额，有“张伯英书”，看到他那雄浑开展、风格劲媚的大字，就非常喜欢。到台湾后，在流落岛上的大陆文物中，我收到他家藏得王文治中堂、铁保中堂，卷轴背上题有“王梦楼书 云龙山民题签”、“铁梅菴书 勺圃张伯英题”字样，楷体小字，笔法灵巧劲挺，虽寥寥二十个字，却有如见故人之感。后来王文治、铁保的中堂都失窃了，但是窃贼只割走卷轴正面大字，对背上的...
082.江述凡.txt	3	我认识江述凡很晚，在文星被蒋介石封门后，我以兜售旧电器维生，跟一些演艺圈中的俗汉鬼混，大家赌梭哈。李翰祥也、刘维斌也、骆明道也、宋项如也、贡敏也、刘家昌也。赌桌中有个冬天穿长袍的老北京，我们叫他Peter，就是江述凡。述凡生在一九二七年，老北京也。跟我侃北京大山，极为有趣。他送了一幅林森的字给我，后来病不见人，死在新店。他出《东南西北任鸟飞》时，要我写序，一...
084.三不朽中的我.txt	3	古人讲三不朽，有三方面：立德、立功、立言。先说立功，台湾太小了，无功可立。再说立言，在立言上，我一直被奉为大写手，不分敌友，对我的健笔如飞，皆无间言。在写的字数上，从梁启超到胡适鲁迅，都不能跟我相比。我的《李敖大全集》，早在一九九九年就出到四十钜册，早都压倒群雄。一九九九年后十六年来写的还没计入。虽然在立言数量我如此拉风，但奇怪的，我每自吹自擂、排起顺序来，...
084.三不朽中的我.txt	5	一些浅人（包括所谓正人君子）听了，有的会奇怪、会发笑，为什么你李敖不以文章盖世，却以人格号召？答案是，眼观天下，我在人格上，的确雄踞第一，因为我有“大人格”。
090.不只报复，且是恶作剧.txt	3	我喜欢对敌人报复，但在报复中充满喜感。从一九八六年九月五日我给王尚勤信中的一段，可以看到我在报复中的恶作剧：王剑芬欠我钱，我追讨，她说给了萧孟能，结果被刘会云代为把他们双双告进法院，王剑芬、萧孟能都被判了刑；萧孟能又欠萧太太钱，又被告进法院，王剑芬家被查封，我代为执行，除依法留下一桌一床外，全部席卷而去，最后搬沙发时，我还说：“孟能、剑芬，现在免费让你们坐五...
092.牺牲自己的名誉去奋斗.txt	3	我托难友刘辰旦代我自西泠印社标到郭嵩焘的一副对联。郭嵩焘被我佩服的一个特点，是他为了爱国，竟被国人诬陷为汉奸，牺牲了自己的名誉。在国民党的长年统治下，花样更多了，斗倒又斗臭的技巧，比共党还细腻。共产党毁人名誉，所谓斗臭，手法野蛮而粗糙，国民党就细多了、匿坏多了，例如国民党会用法院判决来斗臭你，共产党就没这种闲工夫。国民党用法院判决诬陷李敖对萧孟能侵占财产，这...
098.圆山.txt	3	台北市圆山虽一点也不高，但是看起台北夜景来，倒也有气象一新的迥异。这种迥异，一上山就立刻显出来了，它使你立刻感到你已不在台北，虽然事实上，你还在台北，我满喜欢这种立刻脱离台北的一股错觉。尤其上山前经过“太原五百完人”招魂塚，宫殿式建筑的阴影，更增加了你立刻坠入“时光隧道”的气氛。“太原五百完人”是国民党在大陆撤退前的一批死难者，但他们不是国民党嫡系，而是“山...
099.灌了水的“完人”.txt	3	我小时候到太原最高点玩过一次。后来这地方有争夺战，阎锡山的一些干部自杀于此。阎锡山到台湾后，写“先我而死”四个字追念他们，这四个字，倒写得颇能传情。根据所谓总统令，明说：“太原被共匪攻陷之际，五百余人，从容就义。”但照阎锡山《太原五百完人成仁纪念碑》，则说：“集体自杀以报国家者，举今所知已五六百人。”两者说法，死难人数在五百到六百之间，至为明确。不过，照《山...
100.魏群芳.txt	3	在上千集的《李敖笑傲江湖》中，都以棚内录影为主，外场极为罕见。有一次公司设计一场访问，以一家西餐厅做背景，与两位大学女生聊天。魏群芳出现了。年轻、美丽、迷人。后来在阳明山、在剑潭、在我新书发表会上，都有她的身影。我一生看多了大学女生穿牛仔裤，最迷人的，是魏群芳。有一次她陪我去“太原五百完人招魂塚”，两人从圆山饭店石阶走下来，我更感受到牛仔裤在她身上的性感多姿...
101.从生离到死别.txt	3	《上山·上山·爱》是李敖继《北京法源寺》后又一部长篇小说。几十年来，一般以为李敖是思想家、是历史家，其实李敖更是文学家——有深刻思想、深远历史做纵深的文学家。没有这种纵深，一切所谓文学，不管它卖了多少册、不管它得了什么奖，只是庸俗与浅盘。
116.洋车.txt	3	我赶上北京的洋车时代。洋车起源于十九世纪法国（所谓the old French brouette），自日本传来，北京人叫它“东洋车”，后来简称洋车，天津人叫它“胶皮”（一开始没有打气的车胎，只是以硬胶皮卡在车圈上），上海人叫它“黄包车”。它是马车与三轮车之间的交通工具，靠人力来拉，是最能显出北京文化的一个特色。北京拉洋车的，都很有教养。大一点的胡同口，都有一...
125.王云五.txt	1	王云五
125.王云五.txt	3	我从小爱书，在北京念小学时候，最吸引我的有两个画面，一个是史家胡同一家商店的橱窗，窗内有蒸气火车模型，这是真正用蒸气开动的玩具，我爱死它了。另一个是学校音乐教室后面的书橱，橱内是一排排整齐的丛书——商务印书馆出版、王云五主编的《小学生文库》。在日本鬼子统治北京时期，这些书是比照禁书锁起来的，抗战胜利后，不但橱门打开了，我还做了图书馆长。从此“利用职权”，对这...
134.流亡在岛上的一位艺术家.txt	3	一九四九流亡在岛上的，倒有一位与国民党时代错乱的人，就是画家溥心畬溥儒。中国画家有两类，一类是走权贵路线的，一类是不走权贵路线的。前者阔，后者穷；前者显赫，后者无名。不过后者之中，有一个绝对的例外，就是溥儒。这位画家有点钱，可是他绝对不花，他从不用新台币上街买东西，他根本不知道新台币怎么用。他有名，可是他对名也不过淡淡的，他自称“西山逸士”，他把自己，逸出于...
143.国文老师杨锦铨.txt	3	因为国文在班上出色，自然被杨锦铨老师另眼看待。有一次作文，谈到国文程度，我写道：“现在学生的国文程度要比过去差一倍。”他批改时，不以为然，批曰：“怎么可以数字计量？”作文簿发下来，我没说什么。三十六年后，杨老师退休了，我托石文杰送书过去，以示不负师教之意。顺便请石文杰转告杨老师：“奥斯汀《傲慢与偏见》小说中，就有谁比谁漂亮一倍的用法。”四十六年后，我在电视节...
145.参加多项比赛.txt	5	在参加各种比赛以外，我在高一也写过《李敖札记》四卷；并在《学生》杂志第46期发表《杜威的教育思想及其他》；在《新生报》发表《〈英伦归来〉的启示》、《生也有涯知无涯》；另外还写了《学习英语的目的》《诸葛亮的军政》《虚字的对联》《字形的对联》《毋忘在莒的出处》《行李考》等稿子。这时我十七岁。
150.一中的本省籍同学.txt	3	在台中一中本省籍同学中，跟我同届的陈正澄是学问最好的，通中、英、德、日四国文字，后来做到台大经济系主任，他去德国留学时要我用毛笔写字送他。我题诗一首：“人生何处不相逢，我来台湾识正澄，同学十载空余恨，抢去我的第一名。”乃写实也。他把字带到德国，一直挂在墙上。陈正澄以外，张育宏也是我最早认识的台湾同学。四十年后，他以新光产物保险总经理的身份，开了两桌酒席，庆祝...
151.妖僧林云.txt	1	妖僧林云
151.妖僧林云.txt	3	台中一中最出名的学生中，有二人焉。一为李敖，一为林云。我在初二时，林云已念高三。他当时叫林石。
151.妖僧林云.txt	5	林云是我父亲的学生，他在台中一中时功课平平，在知识上，无出人头地希望，就以密宗来弄玄虚，欺骗世人。他的高明处是先把密宗学术化、把自己高僧化，以学术高僧为障眼法，自上而下的雄霸迷信之坛。这种自上而下的搞法，对象不是村夫村妇，而是上层社会的一些无知的教授、无知的新闻工作者、无知的名女人……这些人喜欢附庸风雅，但却无知得竟以全世界最下流的秘密佛教为风雅、无知得竟以...
152.林云屠夫相.txt	1	林云屠夫相
152.林云屠夫相.txt	3	妖僧林云的窜起，有一个最不伦不类的情况，就是他的造型。自来为妖僧者，既以僧为名，总得多少有一点“仙风道骨”相，用来骗人，否则脸呈“凶僧恶道”状，就难得售。妖僧林云则不然。他一点也没有“仙风道骨”相，但也不怎么“凶僧恶道”，他有的，却是“满脸淫猥”相，一眼望去，与他所“弘”的“法”全不搭调，其中发型尤属此中之尤。——哪有僧道之士是那样油头厚发的？我奇怪无聊男女...
152.林云屠夫相.txt	5	事实上，这种货色的妖僧，岂止唐突中国，还唐突世界呢。一九八三年十月二十四日国民党中央社华盛顿专电说：林云大师建议里根总统把白宫椭圆形办公室的座椅向前移四吋至五吋，这样会对里根及美国有好处。并说尼克松的下台，跟房中厚重的黄窗帘有关，因为它“遮住窗与窗间的墙壁，而墙壁正代表民众的支持”云。——以这样腾笑中外的荒谬言论，出之于这满脸淫猥的妖僧之口，我们还能放过他吗...
153.林云眼中的二救星.txt	1	林云眼中的二救星
153.林云眼中的二救星.txt	3	一九九〇年八月九日，由李涛主持《华视新闻广场》，请来《中央日报》所谓的“三位宗教大师”——“星云大师、周联华牧师及林云教授”，大谈社会乱象。三个教棍坐在一起，你一眼就看到林云是完全不搭调的。在不搭调的排排坐中，林云大发妖言，本不足奇，但是，他冒出来一段话，倒是足奇之至。林云说：“我看台湾的气是否极泰来，因为台湾倒霉，已到了极点，二位民族救星的总统，已先后去世...
154.妖僧林云的同班.txt	1	妖僧林云的同班
154.妖僧林云的同班.txt	3	妖僧林云同班有臧英年，在台中一中时，高我四班。今年八十三，虽老相毕露，但健康无比。我屈居八十，年龄后人，健康绝不后人。两人一见面就开玩笑：“总有一天，到你坟上去小便。”前一阵子，他的同班林云死了，林云在台中一中时还好好一个人，尚非妖僧。做妖僧后，可恶无比。真该到他坟上先来两泡尿啦！谈到林云，我要再啰唆一次：自来做神棍的，总得有点基本条件，长相就是其中之一。做...
158.一中的外省籍同学.txt	3	在台中一中外省籍同学中，高我二班今为世界级学者的李天培，是温柔敦厚的君子，与我通信最多，至今保存完整。他和弟弟李善培两人，随父亲李子宽老居士到台湾。老居士是老革命党，做过孙中山秘书，被蒋介石关过后归顺蒋介石，垂老主持中国佛教会，住在善导寺。我到台北念台大，一开始就借住善导寺。高我三班的张世民，是我参加演讲比赛认识的，我代表初中，他代表高中，后来变成好朋友。他...
159.我中学没毕业.txt	3	我在一九四九年暑假后进了台中一中，从初二念起一直念到高二，这四年间，我陆续读了许多课外书，由于年复一年在知识上“独与天地精神往来”，基本上，学校和同学是不能满足我的“境界”的，在内心深处，我与人颇为疏离，我有一种“知识上的傲慢”（intellectual arrogance），不大看得起人，尤其讨厌制式的学校生活。自愿休学在家后，最后以同等学力考上大学。所以...
160.没有乡愁.txt	3	我在台湾，本是时代与地方的交错，既然阴错阳差的浮海而至，也就随缘入化的凌云而活。对大陆，我并没有乡愁；对台湾，我也不曾寄旅。台湾只是我的工作所在，它是我的战场，“破碎的战场”，我对它非常习惯，习惯而遥远。遥远既是空间的，也是时间的。正因为有那种时空上的遥远，我素来讨厌中国人轻易乡愁的情绪，我早就说乡愁观念的基本成因，一个是农业社会的安土重迁；一个是古代交通的...
162.遇到严侨.txt	5	一九五一年到了，我十六岁。暑假后进了高一上甲。正好严侨教数学，这样他就正式成了我班上的老师。这时我在知识成长已经极为快速，在班上喜放厥辞，好争好辩，颇为张狂。当时班上同学很吃我不消，王文振甚至写匿名信丢在我书包里痛骂我；施启扬喜欢同我辩，但他实在很笨，又做少年老成状，令我总要用口舌修理他。由于我张狂好辩，在严侨课堂上，也就常常在数学以外，扯到别处去。严侨上课...
164.严侨偷渡来台.txt	3	在多次跟严侨的夜谈中，我约略知道了他的一些情况。他来台湾比较晚，并且是从福建偷渡上岸的，当时还带着严师母。他坐的船是最小的木船，他说船上只有埋在沙上的一个罗盘，扬帆过海，就过来了，言下不胜得意。到台湾后，他被发现，国特把他请去，问他你来台湾干什么？他说我来投奔自由；国特说你胡扯，你的爸爸在福州做共产党的市长，他那么前进，你怎么这么落伍？一般情形总是老一代跟国...
166.人人自危的白色恐怖.txt	3	当时的台中一中，像其他学校一样，不时有所谓共产党、匪谍被捕去。最令我心动的是当时女老师牟琴和她男友杨肇南老师的双双被捕。他们都是山东人，牟琴年轻艳丽，身材尤其肉感动人，令我们暗慕。一天夜里，他们都被捕去了，听说都是共产党、匪谍（多少年后，仿佛听说牟琴给放出来了，可是已被折磨得年华销尽了）；还有一位教数学的杨肖震老师（福建政和人，24岁），也被捕去（后来听说太...
168.我结识了钱穆.txt	3	共产党批判逃离他们统治的学者，共分两个型，一个是“胡适型”，一个是“钱穆型”。我对他们两位，都分别加以注意。但胡适远在美国，钱穆却因阴错阳差到了台湾台中，使我先结识了他。结识的原因，得力于同学徐武军。徐武军外号“日本和尚”，因为他爸爸是日本留学的，故有这一称呼。徐武军在台中一中，有点特权似的，原因是他忽来忽去、去了又来。后来才知道，原来他爸爸是徐复观，先举家...
170.钱穆给我的信.txt	5	昨奉来书，知君努力学问，与日俱进，若能持之有恒，继续不懈，将来必有成就，可喜可贺。学问之事，首贵有恒心，其次则防骄气，小有所成，志得意满，中道而止，虽有聪秀之质，犯此二病，终不能有远到之望，唯立志高远，始克免此。君尚在青年，向学伊始，故特以此相勉。能熟诵《庄》书，亦一佳事，然《论》《孟》尤为重要，须时时玩索，心体力行。盼先就《朱子集注》细细研读，勿以能读过为...
170.钱穆给我的信.txt	10	钱穆的信，用钢笔写得工工整整，足见此公主敬修养的一面。信中对一个18岁的青年人如此鼓励，固因我的好学引起他的注意，也实可看出他具有教育家的风度。信中说他要“按期邮寄”他在“某杂志”的《论语新解》连载，他言而有信，果然按期寄来（“某杂志”是香港《人生》杂志），使我对他益发感念。按说以钱穆对我的赏识，以我对他的感念，一般的读书人，很容易就会朝“变成钱穆的徒弟”路...
171.心里一直感念他.txt	3	与钱穆通讯后第三年（1955），我进了台大历史系。台大历史系是“胡适型”的地盘，对“钱穆型”是隐含排挤的。在胡适有生之年，钱穆未能成为中央研究院院士，我始终认为对钱穆不公道。钱穆的杂七杂八的理学怪说固不足论，但他在古典方面的朴学成就，却更该先入选成院士。
171.心里一直感念他.txt	11	回想我与钱穆的一段因缘，我的确完成了“一朝眉羽成，钻破亦在我”的阶段，可惜的是，钱穆本人，却越老越“自缠”得紧了。如今他过93岁生日，五代弟子，冠盖云集，人人称庆，我却别有志哀，——我为钱穆惜，他有做成真正“一代儒宗”的机会，可是他却做成个假的。历史上，真正“一代儒宗”是不会倒在统治者的怀里的！
173.吾爱真理甚于吾师.txt	3	王作荣跟李登辉火热时，曾流传一则笑话，保险公司对王作荣有三不保：“天灾不保、人祸不保、晚节不保。”但他后来迷途知返，跟李登辉搞翻了，追随我对李登辉口诛笔伐了。一九八八年七月六日《商业周刊》登，王作荣桃李满天下，可是他曾对家人说：“李敖是我眼中唯一的天才。”但他对我的直言，心存耿耿。他有一本书，叫《我志未酬》，我奇怪，身为监察院长高官，还不弹劾李登辉，还有何怨...
175.我勇于丧礼改革.txt	5	爸爸当时是台湾省立台中一中的国文科主任，因为在这个学校教了近六年的书，又在校外教补习，教过谭洁力等几十人，所以“桃李无算”。他是一个好教师，公祭时候，场面很大，自台中市市长、市议会议长以下，有两千人。这两千人，不但当时目击了李鼎彝先生走向了火葬，同时还目击李鼎彝先生的宝贝儿子李敖，表演了一次犯众怒的丧礼改革！那时我受了胡适的影响，坚持改革丧礼，按照传统，要烧...
178.重温旧梦就是破坏旧梦.txt	3	“重温旧梦就是破坏旧梦”，这是我的名言，我当然深信不疑。陆啸钊在一别半世纪后重返浙江，电约五十年前的青梅竹马老情人在当年相聚的青青河畔一晤，他先到达，远远的看到一龙钟老妇，满面风霜。彳亍而来，不是别人，来的正是秋水伊人也！陆啸钊回来告诉我，他当时的第一个反应就是拔腿想逃！我笑说：“你真自找苦吃，旧梦是那么好重温的！看来罗曼蒂克，其实胃口倒光，尤其是老情人，只...
179.国文差点不及格.txt	3	我是一九五五年二十岁进台大历史系一年级的。表面上如愿以偿，很快就大失所望。我看不起别人、不喜欢上课，连考试都懒得应付。大一时八门课，有三门不及格，甚至连国文都差点不及格。原来国文是国民党文人叶庆炳教的，第一次缴作文，虽在班上公开夸奖李敖的作文全班第一，可是我一直讨厌他，认为他没有学问却装腔作势，后来因为拒绝背书，叶庆炳声言给我不及格。他的老师——中文系的郑骞...
