file	line	context
009.主义与祸根.txt	9	正因为主义优劣与一切有关，所以国民党气喘咻咻，抱着“世界上最完美的主义”，唉声叹气。国民党在大陆，正如其总裁所说，是“没有奉行三民主义”的；但在台湾，所谓奉行，也是假的。因为真的奉行起来，天下反矣！结论真真有趣：国民党说今天的成就是实行三民主义，我看正好相反，今天的成就乃是不实行三民主义。正因为只把三民主义做为口头禅，国民党才得苟延残喘至今，此中三昧，不可不...
010.台湾的法官最怕报阀.txt	3	昨天读“文化大学董事长张镜湖为时报周刊诽谤案启事”，有“近年来诽谤案件，如许历农、李敖、冯沪祥、关中诸案，被告俱判刑”的话，事实上，被告若是报阀，你怎么告都判不了刑的。在这方面，我在法院，从来没打败过他们。我告过中央日报的曹圣芬、中国时报的余纪忠、自立晚报的吴三连、吴丰山、颜文闩，我的遭遇和张镜湖一样，“开庭十余次，……‘被告’俱拒不出庭”。最后，台湾的法官...
010.台湾的法官最怕报阀.txt	5	我在台湾没有登广告的自由，别人却有登广告诽谤我的自由。一九八六年十月二十二日自立晚报上，出现大幅“李敖死了”的广告。我看过后，去信给自立晚报发行人吴三连、社长吴丰山、总编辑颜文闩，提出《中国新闻记者信条》第七条和《中华民国报业道德规范》第七项，根据这些信条和规范，明定这种不真而伪、不良而莠、使读者受欺受害的广告不能刊登，并请他们解释。并问若有人援例送来“吴三...
013.可怕的偏执狂.txt	13	柳庭桂现年六十二岁，湖北中华大学及台湾中兴大学毕业。曾在教育界服务二十多年，后来转任台湾省政府参议，并任兼任教授。他不是奸商，只是一个对文化出版有兴趣的读书人。这点兴趣，使他在燕京公司财务困难时入股相助，结果却横遭灭门之祸，要被冯作民认定是自己“义愤杀人”的对象。心理学上有一种“偏执狂”（monomania），犯了这种毛病的人，他是绝不讲理而要全怪别人的。冯...
014.冯作民杀人案探秘.txt	7	谈到这“十六万元”，原是冯作民应退还萧孟能的版税呆账，萧孟能长达十八年之久，并不催还，反在他离台三个月零十四天中，委请李敖代为讨到，李敖未能讨到，自在意料之中。不料萧孟能不但不怪冯作民，反倒怪李敖“背信”，他竟在法院告起李敖来。他在上诉状中宣布的罪状是：“与冯作民之债务，因时间之延宕，坐失良机，迄今未解，严重损害上诉人之利益。”这话可就怪了。试问冯作民所欠为...
015.冯作民杀人案寻幽.txt	5	这一异常微妙的关系，在萧孟能夫人朱婉坚仗义提出一封冯作民致萧孟能密件后，顿时真相大白。密件是一九七四年五月十八日写的，是谈两人辟密室、找女人的事，全文如下：“能兄：我本以为我也可弄成一个‘主妇’，和您共组一个‘两合家庭’，所以三道门的钥匙早就给您配好，这就是我欢迎您在我家‘美人、名马、英雄’聚会的铁证。岂料天不从人愿，搬来石牌后情况突然变得很坏，如今我连普通...
016.谢聪敏回台志感.txt	9	一九七一年三月十九日，我在他们被捕后二十四天被捕，警总、调查局、警务处等联合小组疲劳审问我，并严刑拷打，要我承认我是台独大员，我莫名其妙。后来终于悟出诬我为台独大员是符合双方面的利益的！台独分子希望把这案子做大，咬住李敖，硬替他们捧场，对外宣传说：大家快看，台独运动不但有外省人参加，并且还是顶刮刮的外省人李敖加入我们的行列！另一方面国民党情治人员也希望把这案...
019.孙文何来什么学说！.txt	5	国民党这一情形，究其原因，和它的总理的作风自有渊源。国民党总理外号“孙大炮”，是个喜欢吹牛的家伙。他对推翻中国帝制，有功劳，但在这点以外，其他干的事，却多荒谬。举凡四面通敌、八方卖国、十足提拔下三滥蒋介石等等，都是他一生的败笔。此外，他一生中搞出许多闭门造车的理论和如意算盘——即今天所谓“遗教”者，也是荒谬之极，令人厌恶。
021.旧文化运动与国民党.txt	7	国民党退到台湾后，一种文化人类学外的怪现象发生了。台湾对中国文化说来，它是一个“边缘区”（Marginal Area），它本是一个强大文化边缘上的一种文化，就是所谓“边缘文化”（Marginal Culture）。人类学家在一八九一年使用“边缘文化”的概念时，意义只是地理上的，但在进化论派的解释下，它变得含有“落后文化”的意味了。在这一意味上，国民党恶魔附体...
021.旧文化运动与国民党.txt	9	这种重叠文化，是一种不伦不类的文化。它一方面高唱中国文化复兴，但由于国民党的不学，真的中国文化，它却茫然无知，知道的只是故宫博物院式的珍玩器物而已，其实这算是什么中国文化！当政者水准如此，流风所及，自然也就附庸风雅、强做斯文了，于是荷包也、肚兜也、中国结也、老太婆洗脚盆也，……都当成中国文化大量出笼；另一方面，本土化的低水平低格调，也在讲古、庙宇、和歌仔戏中...
021.旧文化运动与国民党.txt	37	近年的新文化运动最重要的方面是所谓文学革命。前两个月，有一位国民党党员张振之先生发表了一篇《知难行易的根本问题》，内中引了戴季陶先生在《国民革命与中国国民党》内说的话，戴先生说：
021.旧文化运动与国民党.txt	41	谁来出锋头，这是极小的事。但是我们至少要期望一个革命政府成立之日，就宣布一切法令公文都改用国语。这点子小小锋头，总应有人敢出吧？但是国民党当国已近两年了，到了今日，我们还不得不读骈文的函电、古文的宣言、文言的日报、文言的法令！国民党天天说要效法土耳其，但新土耳其居然采用了拉丁字母了，而我们前几天还在恭读国民政府文官长古应芬先生打给阎锡山先生的骈四俪六的贺电！
021.旧文化运动与国民党.txt	43	在徐世昌做总统、傅岳芬做教育总长的时代，他们居然敢下令废止文言的小学教科书，改用国语课本。但小学用国语课本，而报纸和法令公文仍旧用古文，国语的推行是不会有多大效力的；因为学了国语文而不能看报、不能做访员、不配做小书记，谁还肯热心去学白话呢？一个革命的政府居然维持古文骈文的寿命，岂不是连徐世昌傅岳芬的胆气都没有吗？
021.旧文化运动与国民党.txt	53	再举文化问题本身做个例。新文化运动的根本意义是承认中国旧文化不适宜于现代的环境，而提倡充分接受世界的新文明。但国民党至今日还在那里高唱“抵制文化侵略”！还在那里高谈“王道”和“精神文明”！还在那里提倡“国术”和“打擂台”！祀孔废止了，但两个军人（鲁滌平、何键）的一通电报便可以叫国民政府马上恢复孔子纪念日。中央宣传部长叶楚伧现在对我们宣传“中国本来是一个由美德...
021.旧文化运动与国民党.txt	63	本来凡是狭义的民族主义的运动，总含有一点保守性，往往倾向到颂扬固有文化、抵抗外来文化势力的一条路上去。这是古今中外的一个通例，国民党自然不是例外。试看拿破仑以后的德国民族运动，普法战争以后的法国民族运动，试读民族国家主义的哲学的创始者菲希脱（Fichte）的《告德国国民书》，便可以明白这个历史通例。凡受外力压迫越厉害，则这种拥护旧文化的态度越坚强。例如印度人...
021.旧文化运动与国民党.txt	67	中国的新文化运动起于戊戌维新运动。戊戌运动的意义是要推翻旧有的政制而采用新的政制。后来梁启超先生办《新民丛报》，自称“中国之新民”，著了许多篇“新民说”，指出中国旧文化缺乏西方民族的许多“美德”，如公德、国家思想、冒险、权利思想、自由、自治、进步、合群、毅力、尚武等等；他甚至于指出中国人缺乏私德！这样推崇西方文明而指斥中国固有的文明，确是中国思想史上的一个新...
021.旧文化运动与国民党.txt	99	即如上文指出国民党对于文学革命的态度，我们从历史上看去，毫不足奇怪。许多国民党的领袖人物，如孙中山、汪精卫、王宠惠诸先生对于新文学运动都曾表示不赞成的态度。国粹保存家与南社诗人反对新文学，更不用说了。中山先生在《孙文学说》第三章里，很明白地说古文胜于白话，他说：
021.旧文化运动与国民党.txt	101	言语有变迁而无进化，而文字则虽仍古昔，其使用之技术实日见精研。所以中国语言为世界中之粗劣者；往往文字可达之意，言语不得而传。是则中国人非不善为文，而拙于用语者也。亦惟文字可传久远，故古人所作，模仿匪难；至于语言，非无杰出之人士妙于修辞，而流风余韵无所寄托，随时代而俱湮，故学者无所继承。然则文字有进化而言语转见退步者，非无故矣。抑欧洲文字基于音韵，音韵即表言语...
021.旧文化运动与国民党.txt	103	这种见解的大错误，九年前我在《国语的进化》一篇里（《胡适文存》卷三，国语文法概论）已有详细的驳论了。中山先生此书成于民国八年春间，在《新青年》同人提倡文学革命之后二年，他这种议论大概是暗指这个运动的。他在当时很不赞成白话文学的主张，这是很明白的。这种议论虽然是他个人一时的错误，但也很可以做为后来国民党中守旧分子反对新文学的依据。中山先生有“手不释卷”的名誉，...
021.旧文化运动与国民党.txt	111	自北京大学学生发生五四运动以来，一般爱国青年无不以新思想为将来革新事业之预备，于是蓬蓬勃勃，发抒言论。国内各界舆论一致同倡。各种新出版物为热心青年所举办者，纷纷应时而出，扬葩吐艳，各极其致。社会遂蒙绝大之影响。虽以顽劣之伪政府，犹且不敢攖其锋。此种新文化运动在我国今日诚思想界空前之大变动。推原其始，不过由于出版界之一二觉悟者从事提倡。遂至舆论大放异彩，学潮弥...
021.旧文化运动与国民党.txt	121	一、废止一切“鬼话文”的公文法令，改用国语。
023.关于《我被迫离开台湾大学的经过》.txt	1	关于《我被迫离开台湾大学的经过》
023.关于《我被迫离开台湾大学的经过》.txt	11	我被逼离开台湾大学不是起因于一个低级官员的偶然行动，而是国民党经过长时间的考虑，阴谋对待异端的结果。
023.关于《我被迫离开台湾大学的经过》.txt	13	你知道，中国人并没有西方人所谓的民主和自由传统。当“民主”之名在一九一二年流行以来，不论政治和伦理、社会结构、人格形成，极权主义仍是占有优势和无所不在。从许多角度来看，现在台湾掌权的国民党人，都是以前北方军阀和中国共产党之间的中途岛。由于受到严重的挫折，国民党人比他们以前在大陆的时期更加盛气凌人。他们把自己失去在大陆的权力归咎于鼓吹自由民主的知识分子，以及他...
023.关于《我被迫离开台湾大学的经过》.txt	21	今年夏天，一份一千四百名文化工作者抗议“美国的共匪姑息分子”的宣言匿名地出现，没有人知道它是哪儿来的。论断这份宣言是否充塞着攻击性的言辞、非分的请求、脆弱的论据和党派观点，未免太迂。但宣言的背后的确蕴含着一些台湾的政治意图。国民党通过签名者和拒绝签名者的名单，可得知谁拥护它，谁不拥护它。文化工作者如果拒绝签名，几乎都会面临被怀疑为“不忠”或失去工作的后果。大...
023.关于《我被迫离开台湾大学的经过》.txt	23	中国许多事情都不是由外表便能看清楚的，为了有一个正确的解释，我们必须从各个角度去观察。在表面上，我现在是被调到教育部，其实我是被逼和一再被恫吓辞去我在大学中的职位。前一个举动纯粹是中国的一种官僚手段，以便掩饰后一个行动的实质。做为一个大学教师，我已被一只无形的手击至遍体鳞伤。
023.关于《我被迫离开台湾大学的经过》.txt	29	我是一个几乎没有所谓“社交”生活的人，与党政方面人士尤其少有个人的往来，所以我与曹慎之先生原不相识。民国五十一年，郑学稼先生和我因为一个同我们两人有投稿与书业往来的书店，在所谓文化论战后忽然对我们两人先后送红帽子，我们便先后对那书店及其作者提出诽谤案之诉讼，法院合并审理。这种官司在中国原很少见，所以开始之时旁听的人不少。当时一般朋友对郑先生与我的批评大抵是“...
023.关于《我被迫离开台湾大学的经过》.txt	43	一九六六年十二月二十日，殷海光留下一篇《我被迫离开台湾大学的经过》，全文共分八大段，通篇写国民党迫害他的内幕，义正辞严，极为动人。这是一篇儒林内史，读后既哀殷海光之遇，复恨胡秋原等的恶行。这样两极化的对比，正好看出知识分子人品的高下之分，因此我特为刊出全文，以为世道人心存一信史。
023.关于《我被迫离开台湾大学的经过》.txt	49	我被迫离开台湾大学的经过（殷海光）
023.关于《我被迫离开台湾大学的经过》.txt	53	我之被迫离开台湾大学，从一衍发的观点看，总有二十年的历史。如许多知识分子所知，我不接受共产制度，尤其不接受共产模型的思想。我之所以这样，系从自由、真理、人道主义出发的。而这些东西？照我看来，是人类普遍需要的。依此，我不从任何一个人及任何一个党，同任何一个政权的现实得失利害来考虑共产主义问题。同时，我一点也看不出，从局部权势的观点出发会看得清共产主义的问题，而...
023.关于《我被迫离开台湾大学的经过》.txt	59	一九六〇年英国伦敦出版《中国季刊》（China Quarterly）。该刊中易社强（John Israel）有一篇文字，那篇文字有论及本人处，大意是说我学崇罗素，隐然推我为此间自由主义思想的领袖。这篇文章触怒中央研究院徐高阮君。他说易社强的文章错误，殷某在实际上是一专断分子，没有学术真诚，系一诈欺分子，并为一政治煽动者，他写的东西只合于在集中营阅读。徐君这一...
023.关于《我被迫离开台湾大学的经过》.txt	61	徐君这篇发难的文字，载在一九六四年三月出版的《中华杂志》。当我一看见这篇作品的时候，立刻意识到这是一个学术思想其名而政治其实的事件，于是决心置之不理。我知徐君在一二九左派学生运动中是一个重要的领导分子。他后来脱离左派阵营；到台湾以后，十几年毫无学问上的贡献，寂莫不堪。以徐君这样背景的人物，置身今日的台湾，亟思有以自效，来医治潜意识里的恐惧并打破寂寞，这是无待...
023.关于《我被迫离开台湾大学的经过》.txt	63	他们拿出红帽子了。事情发展到这一步，许多朋友和学生为我捏一把冷汗。我还是保持缄默。他们之欲假官势以陷我于死地，这是太明显了。可是，我有我的想法：古往今来，凡假借官势来陷害知识分子的无一不是小人。我跟小人有什么可说呢？他们大不了使我坐牢、家破人亡。在这一方面，我是一个弱者。但是，这一套办法，却消灭不了我的道理。想到这儿，我的心反而静下来，等待命运的安排。胡君见...
023.关于《我被迫离开台湾大学的经过》.txt	65	这班子文人这样肆无忌惮，许多人说是由某党策动的。但无证据足以证明，彼等之所为系直接由某党所策动。不过，问题的实质并不在此。少数文人对一个大学教师连续毒骂并倾陷达三年之久，无人稍予纠正，且诉之法律一定无效，人的名誉毫无保障，甚至人的尊严和安全都被逼到剃刀边缘。这种情形，滋蔓于今日的台湾。而今日的台湾环境之造成，则无疑是某党。且这少数文人在有利于他们的环境里，藉...
023.关于《我被迫离开台湾大学的经过》.txt	91	本年上学期末，各校发现一种宣言，不知是哪儿来的。宣言的内容主要的是批驳费正清等在美国国会证词，说他们“助匪”、“犯罪”。照我看来，这篇文章可算官方雇用文人的写作精华。彼等立论，完全是从一个政权的利益出发，罔顾世界大势。其实，费正清等人的言论，意在保全台湾。台湾这个小岛，若不是美国第七舰队保卫，恐怕早在一九五〇年便陷共了，还有什么“反攻”空话可说？复次，这一宣...
023.关于《我被迫离开台湾大学的经过》.txt	97	八月七日下午两点多，哲学系主任来舍说：“教育部来了一个公事，要借聘你到教育部去任职。这是怎么回事？还能不能继续教课？”我想了一会儿，对他说：“这是调虎离山，不要我在台湾大学待下去，尤其是要我和青年知识分子隔绝。”洪问：“那么不去好不好？”我说：“事情没有这么简单。”八月九日，校方转来教育部的公文一纸。见后面的公文：
023.关于《我被迫离开台湾大学的经过》.txt	99	受文者：国立台湾大学
023.关于《我被迫离开台湾大学的经过》.txt	117	八月十二日上午八时半，突有人敲门。我去开门，看见一陌生人，年岁在五十左右，手中拿着一封信，说某总部某处长请殷先生，状颇紧急。他说的时候，将信在空中晃了一下。我一看那信确实是给我的。但他又说：“这封信必须带回去。”我当时没有悟过来，为什么写给我的信又须带回去。事后我才恍然大悟，原来是怕留证据在我手里，证明他们做了黑事。我对那个来人说：“哦！好！让我去穿衣。”穿...
023.关于《我被迫离开台湾大学的经过》.txt	121	我以为事情可以告一段落，讵知八月二十五日上午十时许，某总部安全人员来舍。他说了一阵子话以后，又把那张聘书从衣袋内掏出，说：“殷先生前次忘记拿这张聘书，我现在送来了。”我看见他搞这种小花样，心中颇为不耐，就直率问他：“你们究竟要怎样？请打开窗子说亮话。”他答道：“政府要你和台湾大学一刀两断，完全脱离关系。”我认为他们说话翻悔，心中颇为愤然：“既然如此，何必弄得...
023.关于《我被迫离开台湾大学的经过》.txt	123	八月二十六日下午四点，我依约到钱校长家。双方议定课表照贴，但终止上课，到明年七月我与台大的一切形式关系自动消失。所以，造成我挂牌而未上课，和名义上是台湾大学的教授而实际上已经不是的奇特现象。这一现象也可以使我们明白，今日台湾真正的内情很不容易从表面看清楚。那些“政治观光客”所写的报导，在身处这一岛上的明眼人看来，很少不是可笑的。
023.关于《我被迫离开台湾大学的经过》.txt	125	同钱校长做了上述协议以后，我以为这件事可告一段落了。哪里知道九月初的某一天（确定的日子忘记了）上午十点多，某党工作人员二名来舍。年岁较大的一位说：“我们是来给殷先生帮助的。”我心里想，你们这些人指使秘密警察把我逼出台湾大学，现在又来拍一下，未免太阴险了。我同你们有什么好谈呢？因此，我只淡淡的说：“我不需要什么帮助。”他又提到那张聘书：“殷先生为什么那样坚持不...
024.两类人，两类待遇.txt	3	《汉书》霍光传里记有茂陵徐福这个人，他鉴于霍光家族炙手可热，乃向皇帝上书，提议“霍氏泰盛，陛下即爱厚之，宜以时抑制，无使至亡”。意思是说，要注意抑制霍家一下，免得局面不可收拾。徐福这样上书后，没有下文。后来果然发生不幸，“霍氏诛灭，而告霍氏者皆封”，告发者平逆者都做了大官，徐福却没有人理。有明眼人看不过去，上书说：有一客人在主人家，见到主人家烟囱（烟突）是直...
024.两类人，两类待遇.txt	5	这个故事，就是中国成语中有名的“曲突徙薪”的典故。这个典故，不单见于《汉书》，也见于《淮南子》的注，不过《淮南子》注中说的客人是淳于髡，不是徐福。不管淳于髡也好、徐福也好，故事的本意，都在教人防患未然，并且不要忘了感谢那根本解决问题的先知。
025.解严、解严、越解越严.txt	3	昨天写《邵玉铭与军阀》，谈到在解严以后，诸多戒严时期的法令，不再适用，邵玉铭这位新闻总监，乃秘密行文给警察总衙，要求以《违警罚法》禁书，重施六十三年前军阀禁书的故技。而用《违警罚法》禁书这种荒唐行为，纵使在戒严的军管时期，也干不出来，足见国民党文人其实比国民党武人还会搞文字狱，证明了所谓解严、解严，其实是越解越严而已。
025.解严、解严、越解越严.txt	5	从这一角度来看国民党的解严，我们就会庖丁解牛，把牛皮一一拆穿、把假象迎刃而解。设想自一九二四年孙中山以杨希闵为戒严总司令起，国民党就享受到戒严的甜头，食髓知味，安肯轻易放过。十年以后，国民党明定出《戒严法》，更是虎而翼之，方便非凡。这一《戒严法》在台湾，革命实践，一行三十多年，痛快无比。一九八二年十月十五日，许荣淑在立法院质问国民党行政院长孙运璿，说戒严戒了...
026.李敖控告李登辉及五院院长伪造文书案.txt	47	查蒋经国老子蒋介石当年死时，遗嘱签名即启人疑窦。据蒋经国《守父灵一月记》，一九七五年四月五日：
026.李敖控告李登辉及五院院长伪造文书案.txt	49	〔下午〕八时半忽接医师电话速赴士林，到达时，知父亲心脏跳动不规则，血压下降，情形甚危。此病发于睡眠中，经数小时之急救无效，竟与世长辞。母亲与儿随侍在侧，悲哀跪哭，昏迷不省。是时天发雷电，继之以倾盆大雨，正是所谓风云异色，天地同哀。子夜，党政军负责同志皆来瞻仰父亲遗容。父亲面容安详，如在熟睡。余在父亲三月二十九日所立遗嘱上以行政院长身分签字时，双手发抖，已不成...
026.李敖控告李登辉及五院院长伪造文书案.txt	83	我告李登辉及五院院长伪造文书后，当然知道法院不会依法侦察、依法起诉、依法审判的，不过我倒是要看看法院怎样回复我，那种回复，一定窘态毕露，十分有趣。果然，一个半月以后，台北地检处给了我一封由首席检察官刘景义具名的函件，函件中连李登辉等六个人的名字都不敢提，只是没头没脑的“认无犯罪刑责，予以结案”。函件中说明了结案的理由，说：“按遗嘱有广狭二义，广义之遗嘱，举凡...
027.推荐《三毛三部作》.txt	5	我这篇《从上海到海上》，最初发表在一九八二年四月一日出版的《李敖千秋评论丛书》第八期里。在该期封面，我刊出了一幅姐弟难童图片。图片中一个穿破烂黑衣的小女孩，背上背着弟弟，坐在马路边睡觉，两脚赤足，左手下垂，右手拿着一个破洋铁罐，画面凄楚感人。这张照片，是当时在上海的外国记者拍摄到的，收入美国出版的《一九四九年年刊》（YEAR 1949 SECOND ANNU...
027.推荐《三毛三部作》.txt	9	如今，四十年过去了，我感于真三毛的那种悲悯、讽世与抗议的精神，湮没不彰；托名三毛的媚世作品，泛滥于市，乃请老友王小痴以漫画行家的水平，就大陆携回三毛旧作，予以辑刊，留此历史文征，以传于世。孟子说：“大人者，不失其赤子之心者也。”三毛是赤子，但它成全了大人之心，值得我们引为鉴戒。临文之末，要特别感念张乐平先生，他今年八十岁了，我们遥祝他的笔健！
028.陆军通信电子学校怎样欺负新兵老兵.txt	55	再者幼子自志愿投效军事学校，乃一片赤诚报效国家，既然入营服役，身为“神圣使命”之军中学校亦应有照顾之责任；为国家培育人才，承先启后，负神圣教育任务之责，既然学子纯属因病情所致，实难从事继续生活于军中接受教育，理应即时给予淘汰才是，却绝对岂可敷衍塞责，或藉词他故做继续留校而实非之效果。乃使教育既不能达到落实，甚至遗祸来日学成服役部队，留滞于军营教育恶化他人后果...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	17	按台湾地区戒严时期出版物管制办法第八条规定：“出版物有本办法第二条或第三条之情事者，对其出版发行人应依有关法令予以处分并扣押其出版物。”该条前段所谓“对其出版发行人应依有关法令予以处分”，系对人之处分方法，法文中所称“其”字系指第二条或第三条所列之不法出版物而言，其处罚对象则不法出版物之发行人；至后段所谓“并扣押其出版物”，系指物的处分方法，法文中所称“其”...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	25	可见两条条文指的，都是“出版物”。“出版物”三个字，是道道地地的“名词”无疑。但“其”字，在文法上，却是“代名词”，并且是“所有格代名词”。高名凯教授《汉语语法论》第303页明说“其”字“用在所有格上，有现代口语‘他的’的意思”，第2条第3条中“作品”及“出版物”既然是“名词”，又如何能跟“其”字这“所有格代名词”相当？《台湾地区戒严时期出版物管制办法》第8...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	29	查后段的“其”字，明明为文法上所有格代名词、明明指其前之“出版发行人”而言，若照翁其荣、徐元庆、陈成泉三推事解释，后段的“其”字“系指具有第2条或第3条所列之不法出版物而言”，则“出版物”何能作为所有格代名词？若硬将“出版物”作为所有格代名词，则一代入原条文，就成了这样子：
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	35	何况，任何文字，都得在读它的时候要从上下文来看它，在方法学上，这叫“文之前后关联”（context）。第8条中出现了两个“其”字，在文法上，第一个“其”字出现后，出现了主词“出版发行人”字样，则在无新主词出现时，紧接而来的代名词自然所代之词为此一主词，而不能“越位”代到前面的主词。所以第八条中，“出版物有本办法第二条或第三条之情事者”，为第一个“其”字的主词...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	43	按：㈠法令之解释，并非人人得而为之，也非任何机关得而为之。三推事所谓“此有国防部总政治部77.10.21（77）法沛字第一九六一二号函可资参考”云云，真令人惊异！查“国防部总政治部”有何权力解释法令？堂堂高等法院判决书中，岂可援引而为佐证？何况这一解释，且发生在上诉人在法院提出起诉之后、也在台中地方法院判决被上诉人败诉之后，突然冒出此种函件，岂非官官相护？㈡...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	51	按：㈠三推事所谓“依同法第八条”部分，若真按第八条，则该条明定：“出版物有本办法第二条或第三条之情事者，对其出版发行人应依有关法令予以处分，并扣押其出版物。”乃专责该出版物“出版发行人”之规定，故出版之出版物有淆乱视听、足以影响民心士气或危害社会治安者，对该出版物“出版发行人”应依有关法令予以处分，并扣押“出版发行人”持有之出版物。扣押处分对象系以“出版发行...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	59	按：㈠三推事既然口口声声说军警人员搜索、扣押行为依法有据，所据乃《台湾地区省市县（市）文化工作处理要点事项》云云。但查该事项明定：“依据《出版法》、《台湾地区戒严时期出版物管制办法》及有关法令，取缔辖区内内容不妥之各种出版物品”。可见采取任何行动，须先适合这些法令，否则不能动手。本案所有情况，在在都证明上诉人非《出版法》专责之“发行人”、亦非《台湾地区戒严时...
030.代张桂贞驳台湾高等法院台中分院翁其荣、徐元庆、陈成泉三推事.txt	67	按：㈠据台中地方法院初审判决书：“本件被告机关承办人员于七十六年6月21日扣押上诉人持有如附表所列书籍时，并无搜索票，亦无任何公文书等情，有证人陈松碧到庭结证属实，则被告机关之承办人员不得扣押上诉人持有附表所列书籍，已如前述，且无书面，竟擅加扣押，自有过失不法侵害原告权利情事。”由此可知，证人陈松碧已经合法之讯问，且其陈述已臻明确，别无再传之必要，但三推事仍...
031.浮生记趣.txt	7	③我爸爸毕业于北京大学，可是为人迷信，最喜欢算命，也喜欢跟各类算命先生交朋友。抗战胜利后在东北，一天在一家命相馆闲聊时，来了一位校级军官，要算铁板神数，算他老婆的命。算命先生算好了，翻开书一查，面色大变，把书反扣，连说：“算错了！算错了！”我爸爸好奇，翻开一看，也不做声。可是那军官坚持要看，一看之下，上面签诗一句，说他老婆“樱桃小口万人尝”。不料那军官拍案大...
031.浮生记趣.txt	11	④我五叔在大学学物理，可是学得鸦鸦乌。此公喜说笑话，为人没大没小的。他去天津，我家老妈子托他办事，他偷偷赚了老妈子的钱，把赚到的钱，又全部买了茶叶，送给老妈子，然后欣赏老妈子对他歌颂之辞，引以为乐。
