id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LAXA50-087	yes		1	下里巴人	008.从大规迹评论人.txt	25	25
LAXA50-088	yes		1	因小失大	008.从大规迹评论人.txt	27	27
LAXA50-089	yes		1	志士仁人	009.你没人格还是我没人格？.txt	19	19
LAXA50-090	yes		1	趋炎附势	009.你没人格还是我没人格？.txt	27	27
LAXA50-091	yes		1	希旨承风	009.你没人格还是我没人格？.txt	27	27
LAXA50-092	yes		1	曲学阿世	009.你没人格还是我没人格？.txt	27	27
LAXA50-093	yes		1	灰头土脸	009.你没人格还是我没人格？.txt	29	29
LAXA50-094	yes		1	养尊处优	009.你没人格还是我没人格？.txt	55	55
LAXA50-095	yes		1	勇往直前	009.你没人格还是我没人格？.txt	55	55
LAXA50-096	yes		1	白纸黑字	010.现在是我们关心自己人格的时候了！.txt	5	5
LAXA50-097	yes		1	司空见惯	010.现在是我们关心自己人格的时候了！.txt	15	15
LAXA50-098	yes		1	逆来顺受	010.现在是我们关心自己人格的时候了！.txt	15	15
LAXA50-099	yes		1	一筐烂苹果，没有什么好挑的。	010.现在是我们关心自己人格的时候了！.txt	17	17
LAXA50-100	yes		1	有意栽花花不发，无心插柳柳成荫	011.有意栽花，当然要发.txt	3	3
LAXA50-101	yes		1	无心插柳，尚且成荫；	011.有意栽花，当然要发.txt	7	7
LAXA50-102	yes		1	有意栽花，当然要发！	011.有意栽花，当然要发.txt	9	9
LAXA50-103	yes		1	为者常成，行者常至	011.有意栽花，当然要发.txt	13	13
LAXA50-104	yes		1	种瓜得瓜，种豆得豆	011.有意栽花，当然要发.txt	13	13
LAXA50-105	yes		1	功不唐捐	011.有意栽花，当然要发.txt	13	13
LAXA50-106	yes		1	成功不必在我	011.有意栽花，当然要发.txt	17	17
LAXA50-107	yes		1	百尺竿头	012.孤独伴此生.txt	5	5
LAXA50-108	yes		1	炉火纯青	012.孤独伴此生.txt	13	13
LAXA50-109	yes		1	我认识人愈多，我愈喜欢狗。	012.孤独伴此生.txt	15	15
LAXA50-110	yes		1	形如槁木、心如死灰	012.孤独伴此生.txt	15	15
LAXA50-111	yes		1	成就河沙梦功德	012.孤独伴此生.txt	15	15
LAXA50-112	yes		1	成固欣然，败亦可喜	012.孤独伴此生.txt	15	15
LAXA50-113	yes		1	从头做起	012.孤独伴此生.txt	15	15
LAXA50-114	yes		1	我从没有遇到过比孤独更好的伴侣。	012.孤独伴此生.txt	25	25
LAXA50-115	yes		1	斯人也，以旷野为枕席，以星辰为弟兄。孤独、孤独。但是孤独亦可成为伴侣。	012.孤独伴此生.txt	27	27
LAXA50-116	yes		1	尸居余气	014.殷师母的觉悟.txt	5	5
LAXA50-117	yes		1	服善之勇	014.殷师母的觉悟.txt	7	7
LAXA50-118	yes		1	鄂不照乎栘华，龙骥骧乎云路；长戟森于武库，大珪植于琼田。	015.子夜神驰.txt	9	11
LAXA50-119	yes		1	用笔在心，心正则笔正	015.子夜神驰.txt	15	15
LAXA50-120	yes		1	笔谏	015.子夜神驰.txt	15	15
LAXA50-121	yes		1	颜筋柳骨	015.子夜神驰.txt	15	15
LAXA50-122	yes		1	奇花委地	015.子夜神驰.txt	19	19
LAXA50-123	yes		1	天马行空	015.子夜神驰.txt	19	19
LAXA50-124	yes		1	折戟沉沙	015.子夜神驰.txt	19	19
LAXA50-125	yes		1	玉石俱焚	015.子夜神驰.txt	19	19
LAXA50-126	yes		1	万物曾不能以一瞬	015.子夜神驰.txt	19	19
LAXA50-127	yes		1	大丈夫难免妻不贤子不孝。	016.如此亲人.txt	3	3
LAXA50-128	yes		1	哭笑不得	016.如此亲人.txt	15	15
LAXA50-129	yes		1	你这个人，为什么论断弟兄呢？又为什么轻看弟兄呢？	016.如此亲人.txt	27	27
LAXA50-130	yes		1	痛心疾首	016.如此亲人.txt	27	27
LAXA50-131	yes		1	不识大体	016.如此亲人.txt	29	29
LAXA50-132	yes		1	被箭射中的鸟，多死了一倍。	016.如此亲人.txt	43	43
LAXA50-133	yes		1	本是同根生	016.如此亲人.txt	43	43
LAXA50-134	yes		1	江河万古流	017.“这些家伙的枪法真差劲”.txt	7	7
LAXA50-135	yes		1	咬牙切齿	017.“这些家伙的枪法真差劲”.txt	7	7
LAXA50-136	yes		1	你开枪打一个国王，一定要把他打死才行。	017.“这些家伙的枪法真差劲”.txt	11	11
LAXA50-137	yes		1	毁人而反利之	018.“吾当蒙利于不知我者”.txt	3	3
LAXA50-138	yes		1	不亦快哉	018.“吾当蒙利于不知我者”.txt	3	3
LAXA50-139	yes		1	吾当蒙利于不知我者，……可以成就此生。	018.“吾当蒙利于不知我者”.txt	11	11
LAXA50-140	yes		1	不以人废言	020.从奸雄学到了什么？.txt	3	3
LAXA50-141	yes		1	不淹没恶人的长处	020.从奸雄学到了什么？.txt	3	3
LAXA50-142	yes		1	坚忍不拔	020.从奸雄学到了什么？.txt	7	7
LAXA50-143	yes		1	愈挫愈奋	020.从奸雄学到了什么？.txt	7	7
LAXA50-144	yes		1	略高一筹	020.从奸雄学到了什么？.txt	9	9
LAXA50-145	yes		1	从心所欲	021.论“从心所欲”.txt	3	3
LAXA50-146	yes		1	动心忍性	021.论“从心所欲”.txt	5	5
LAXA50-147	yes		1	身外之物	022.今天的我的人生境界.txt	7	7
LAXA50-148	yes		1	蘧伯玉行年五十而知四十九年之非	022.今天的我的人生境界.txt	7	7
LAXA50-149	yes		1	朝作文，夕死可矣	022.今天的我的人生境界.txt	9	9
LAXA50-150	yes		1	一针见血	023.“不出户，知天下”.txt	3	3
LAXA50-151	yes		1	不人云亦云	023.“不出户，知天下”.txt	5	5
LAXA50-152	yes		1	不出户，知天下；不窥牖，见天道。其出弥远，其知弥少。是以圣人不行而知、不见而名、不为而成。	023.“不出户，知天下”.txt	7	7
LAXA50-153	yes		1	横看成岭侧成峰，远近高低各不同。不识庐山真面目，只缘身在此山中。	023.“不出户，知天下”.txt	9	9
LAXA50-154	yes		1	浑然忘我	023.“不出户，知天下”.txt	11	11
LAXA50-155	yes		1	瞎子摸象	023.“不出户，知天下”.txt	13	13
LAXA50-156	yes		1	以静制动	023.“不出户，知天下”.txt	17	17
LAXA50-157	yes		1	大隐于市	023.“不出户，知天下”.txt	17	17
LAXA50-158	yes		1	以伤还伤、以眼还眼、以牙还牙。	024.希金斯案的正义意义.txt	17	17
LAXA50-159	yes		1	以眼还眼、以牙还牙、以手还手、以脚还脚。	024.希金斯案的正义意义.txt	17	17
LAXA50-160	yes		1	如果一个犹太人整了一个基督徒，基督徒该怎样？报仇呀。如果一个基督徒整了一个犹太人，犹太人照基督徒的榜样，哼，也是报仇呀。	024.希金斯案的正义意义.txt	19	19
LAXA50-161	yes		1	五花八门	025.李敖论五四.txt	13	13
LAXA50-162	yes		1	贫贱不能移，富贵不能淫，威武不能屈	025.李敖论五四.txt	15	15
LAXA50-163	yes		1	引狼入室	025.李敖论五四.txt	19	19
LAXA50-164	yes		1	以德报怨	025.李敖论五四.txt	19	19
LAXA50-165	yes		1	满目疮痍	025.李敖论五四.txt	19	19
LAXA50-166	yes		1	冲决网罗	025.李敖论五四.txt	21	21
LAXA50-167	yes		1	一塌糊涂	025.李敖论五四.txt	21	21
LAXA50-168	yes		1	根株浮沧海	025.李敖论五四.txt	23	23
LAXA50-169	yes		1	无懈可击	025.李敖论五四.txt	25	25
LAXA50-170	yes		1	货恶其弃于地也，不必藏于己	025.李敖论五四.txt	25	25
LAXA50-171	yes		1	力恶其不出于身也，不必为己	025.李敖论五四.txt	25	25
LAXA50-172	yes		1	石破天惊	025.李敖论五四.txt	25	25
LAXA50-173	yes		1	天视自我民视，天听自我民听	026.一九八九年元旦杂感.txt	15	15
LAXA50-174	yes		1	善与人同	026.一九八九年元旦杂感.txt	15	15
LAXA50-175	yes		1	太平犬	026.一九八九年元旦杂感.txt	15	15
LAXA50-176	yes		1	山重水复疑无路，柳暗花明又一村	027.奇情与俗情.txt	5	5
LAXA50-177	yes		1	枝条始欲茂，忽值山河改	027.奇情与俗情.txt	5	5
LAXA50-178	yes		1	祸兮福所倚，福兮祸所伏。	027.奇情与俗情.txt	7	7
LAXA50-179	yes		1	忧喜同门兮，吉凶同域。	027.奇情与俗情.txt	9	9
LAXA50-180	yes		1	祸福相依	027.奇情与俗情.txt	13	13
LAXA50-181	yes		1	倾国倾城	027.奇情与俗情.txt	17	17
LAXA50-182	yes		1	北方有佳人，绝世而独立，一顾倾人城，再顾倾人国	027.奇情与俗情.txt	17	17
LAXA50-183	yes		1	红颜薄命	027.奇情与俗情.txt	17	17
LAXA50-184	yes		1	相见争如不见	027.奇情与俗情.txt	19	19
LAXA50-185	yes		1	戛然而止	027.奇情与俗情.txt	23	23
LAXA50-186	yes		1	慧剑斩情	027.奇情与俗情.txt	23	23
LAXA50-187	yes		1	壮士断臂	027.奇情与俗情.txt	23	23
LAXA50-188	yes		1	为而不有	027.奇情与俗情.txt	23	23
LAXA50-189	yes		1	功成弗居	027.奇情与俗情.txt	23	23
LAXA50-190	yes		1	神来之笔	027.奇情与俗情.txt	25	25
LAXA50-191	yes		1	点睛之妙	027.奇情与俗情.txt	25	25
LAXA50-192	yes		1	肝胆照人	027.奇情与俗情.txt	29	29
LAXA50-193	yes		1	化敌为友	027.奇情与俗情.txt	29	29
LAXA50-194	yes		1	吾为卿，不复上凌烟阁矣！	027.奇情与俗情.txt	29	29
LAXA50-195	yes		1	情何以堪	027.奇情与俗情.txt	29	29
LAXA50-196	yes		1	花果飘零	027.奇情与俗情.txt	37	37
LAXA50-197	yes		1	今之古人	027.奇情与俗情.txt	37	37
LAXA50-198	yes		1	鸿门宴	028.美人的死和英雄的死.txt	5	5
LAXA50-199	yes		1	霸王别姬	028.美人的死和英雄的死.txt	5	5
LAXA50-200	yes		1	荒腔走板	028.美人的死和英雄的死.txt	5	5
LAXA50-201	yes		1	四面楚歌	028.美人的死和英雄的死.txt	5	5
LAXA50-202	yes		1	楚虽三户，亡秦必楚	028.美人的死和英雄的死.txt	7	7
LAXA50-203	yes		1	汉皆已得楚乎？是何楚人之多也！	028.美人的死和英雄的死.txt	11	11
LAXA50-204	yes		1	力拔山兮气盖世，时不利兮骓不逝。骓不逝兮可奈何，虞兮虞兮奈若何！	028.美人的死和英雄的死.txt	11	11
LAXA50-205	yes		1	歌数阕，美人和之	028.美人的死和英雄的死.txt	11	11
LAXA50-206	yes		1	汉兵已略地，四方楚歌声。大王意气尽，贱妾何聊生！	028.美人的死和英雄的死.txt	13	13
LAXA50-207	yes		1	自从我，随大王，东征西战，受风霜，与劳碌，年复年年。何日里，方得免，兵戈扰乱？消却了，众百姓，困苦颠连。	028.美人的死和英雄的死.txt	19	25
LAXA50-208	yes		1	一饭之恩前世缘	028.美人的死和英雄的死.txt	35	35
LAXA50-209	yes		1	惊知己于千古	028.美人的死和英雄的死.txt	35	35
LAXA50-210	yes		1	义不独生	028.美人的死和英雄的死.txt	35	35
LAXA50-211	yes		1	北乡自刎以送公子	028.美人的死和英雄的死.txt	35	35
LAXA50-212	yes		1	非但慷慨献奇谋，意气兼将身命酬。望风刎颈送公子，七十老翁何所求！	028.美人的死和英雄的死.txt	35	35
LAXA50-213	yes		1	若非吾故人乎？	028.美人的死和英雄的死.txt	39	39
LAXA50-214	yes		1	吾为若德	028.美人的死和英雄的死.txt	39	39
LAXA50-215	yes		1	破釜沉舟	028.美人的死和英雄的死.txt	41	41
LAXA50-216	yes		1	作壁上观	028.美人的死和英雄的死.txt	41	41
LAXA50-217	yes		1	云散烟消	028.美人的死和英雄的死.txt	43	43
LAXA50-218	yes		1	大义灭亲	029.郑成功真是大丈夫.txt	17	17
LAXA50-219	yes		1	与虎谋皮	030.遥想汉卿当年.txt	15	15
LAXA50-220	yes		1	心之所善，九死无悔	030.遥想汉卿当年.txt	15	15
LAXA50-221	yes		1	晴天霹雳	030.遥想汉卿当年.txt	17	17
LAXA50-222	yes		1	光风霁月	030.遥想汉卿当年.txt	19	19
LAXA50-223	yes		1	北方之强	030.遥想汉卿当年.txt	23	23
LAXA50-224	yes		1	相看白刃血纷纷，死节从来岂顾勋？君不见沙场征战苦，至今犹忆李将军。	031.至今犹忆李将军.txt	3	3
LAXA50-225	yes		1	同室操戈	031.至今犹忆李将军.txt	3	3
LAXA50-226	yes		1	毁家纾难	032.只因没有长毛，不怕被戴红帽.txt	5	5
LAXA50-227	yes		1	无端来作岭南人，朱橘黄蕉斗岁新。	033.谁要来台湾？.txt	33	33
LAXA50-228	yes		1	一厢情愿	033.谁要来台湾？.txt	43	43
LAXA50-229	yes		1	恍然大悟	035.给书呆子上一课.txt	15	15
LAXA50-230	yes		1	不知所云	035.给书呆子上一课.txt	19	19
LAXA50-231	yes		1	故弄玄虚	035.给书呆子上一课.txt	19	19
LAXA50-232	yes		1	咬文嚼字	035.给书呆子上一课.txt	39	39
LAXA50-233	yes		1	别有用心	035.给书呆子上一课.txt	43	43
LAXA50-234	yes		1	轻描淡写	035.给书呆子上一课.txt	71	71
LAXA50-235	yes		1	障眼法	035.给书呆子上一课.txt	71	71
LAXA50-236	yes		1	不成体统	035.给书呆子上一课.txt	83	83
LAXA50-237	yes		1	拍马屁	035.给书呆子上一课.txt	83	83
LAXA50-238	yes		1	集思广益	035.给书呆子上一课.txt	85	85
LAXA50-239	yes		1	莫名其妙	035.给书呆子上一课.txt	85	85
LAXA50-240	yes		1	当头棒喝	036.给书呆子重修一课.txt	7	7
LAXA50-241	yes		1	望文生义	036.给书呆子重修一课.txt	49	49
LAXA50-242	yes		1	瞒天过海	036.给书呆子重修一课.txt	49	49
LAXA50-243	yes		1	比拟不伦	036.给书呆子重修一课.txt	59	59
LAXA50-244	yes		1	冤大头	036.给书呆子重修一课.txt	123	123
LAXA50-245	yes		1	强词夺理	036.给书呆子重修一课.txt	131	131
LAXA50-246	yes		1	自古以来，凡在哲学上和神学上的争论，十分之九都是名词之争。	036.给书呆子重修一课.txt	131	131
LAXA50-247	yes		1	剩下的那十分之一，其实也还是名词之争。	036.给书呆子重修一课.txt	131	131
LAXA50-248	yes		1	坐井观逻辑之天、闭门造方法之车	036.给书呆子重修一课.txt	131	131
LAXA50-249	yes		1	同流合污	037.帮李远哲复习一课.txt	9	9
LAXA50-250	yes		1	呼之欲出	037.帮李远哲复习一课.txt	209	209
