id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LAXNDN-051	yes		1	不二法门	010.诺贝尔文学奖候选人李敖简介.txt	49	49
LAXNDN-052	yes		1	重温旧梦就是破坏旧梦	010.诺贝尔文学奖候选人李敖简介.txt	49	49
LAXNDN-053	yes		1	广漠之野	010.诺贝尔文学奖候选人李敖简介.txt	51	51
LAXNDN-054	yes		1	过眼烟云	010.诺贝尔文学奖候选人李敖简介.txt	51	51
LAXNDN-055	yes		1	没有先知在自己乡土上被接受	010.诺贝尔文学奖候选人李敖简介.txt	51	51
LAXNDN-056	yes		1	无何有之乡	010.诺贝尔文学奖候选人李敖简介.txt	51	51
LAXNDN-057	yes		1	义无反顾	010.诺贝尔文学奖候选人李敖简介.txt	57	57
LAXNDN-058	yes		1	勇往直前	010.诺贝尔文学奖候选人李敖简介.txt	57	57
LAXNDN-059	yes		1	直言不讳	010.诺贝尔文学奖候选人李敖简介.txt	57	57
LAXNDN-060	yes		1	东征西讨	010.诺贝尔文学奖候选人李敖简介.txt	65	65
LAXNDN-061	yes		1	独行其是	010.诺贝尔文学奖候选人李敖简介.txt	65	65
LAXNDN-062	yes		1	史所罕见	010.诺贝尔文学奖候选人李敖简介.txt	65	65
LAXNDN-063	yes		1	首当其冲	010.诺贝尔文学奖候选人李敖简介.txt	65	65
LAXNDN-064	yes		1	虽千万人，吾往矣	010.诺贝尔文学奖候选人李敖简介.txt	65	65
LAXNDN-065	yes		1	乡愿	010.诺贝尔文学奖候选人李敖简介.txt	65	65
LAXNDN-066	yes		1	扶弱抑强	010.诺贝尔文学奖候选人李敖简介.txt	67	67
LAXNDN-067	yes		1	黑白分明	010.诺贝尔文学奖候选人李敖简介.txt	67	67
LAXNDN-068	yes		1	霹雳手段，菩萨心肠	010.诺贝尔文学奖候选人李敖简介.txt	67	67
LAXNDN-069	yes		1	侠骨柔情	010.诺贝尔文学奖候选人李敖简介.txt	67	67
