score	file	line	text	context
5	004.2000年2月10日.txt	47	教训要记取、仇恨要遗忘派	日本人对中国人的暴行，事后有几种态度，在日本人方面，有的是“全盘否认派”、有的是“国家无责派”（至多承认是个别士兵行为）、有的是“七折八扣派”（不提统计数字或故意压低统计数字）、有的是“咬文嚼字派”（如将“侵略”改成“进出”、将俘虏“解决”改成“处理”）。……在中国人方面，有的是“以德报怨派”（像蒋介石）、有的是“按下不表派”（像杜正胜主编教科书）、有的是“...
5	004.2000年2月10日.txt	51	教训要记取、仇恨要遗忘	又如侈言“教训要记取、仇恨要遗忘”的，可曾知道仇恨是一种正义的反应与追偿？有仇不报有恨不平的民族，其实是一种伪善的民族、一种懦种、贱种的民族，貌似对敌人宽大，实际却对自己残忍。
3	004.2000年2月10日.txt	55	拉贝日记	六十年前的南京大屠杀，是日本人暴行中最大规模的一次。自1937年12月13日到1938年1月的四十几天的“血海”里，三十万的中国人惨遭牺牲。可怪的是，这一千古未有的大屠杀，却一直不像德国人屠杀犹太人或美国人丢原子弹炸日本人那样广为人知。十年来，这方面史料的发掘和史书的论述，大多成绩不彰，并难得突破。但是，在南京大屠杀近六十年后的前夜，奇迹出现了。旅美华裔作家...
3	004.2000年2月10日.txt	55	文物有灵	六十年前的南京大屠杀，是日本人暴行中最大规模的一次。自1937年12月13日到1938年1月的四十几天的“血海”里，三十万的中国人惨遭牺牲。可怪的是，这一千古未有的大屠杀，却一直不像德国人屠杀犹太人或美国人丢原子弹炸日本人那样广为人知。十年来，这方面史料的发掘和史书的论述，大多成绩不彰，并难得突破。但是，在南京大屠杀近六十年后的前夜，奇迹出现了。旅美华裔作家...
4	005.2000年2月11日.txt	19	李敖，对不起，我没把票投给你。	答：因为民调的题目设计把受访者卡死了，民调主持者将他所认定会当选的总统候选人来设定题目，受访者当然他觉得票不能浪费。例如李登辉曾经得到百分之五十四的选票，事实上其中有一部份票不是要投给李登辉的，甚至是恨李登辉的，可是他更恨彭明敏，只好两害相权取其轻，把票投给李登辉。所以从这个角度看，他的票不愿意浪费，他心里可能喜欢宋楚瑜，但是更喜欢李敖，结果把票投给李敖以后...
6	005.2000年2月11日.txt	29	宋楚瑜好笨喔！怎么A钱A那么少，以他的机会应该可以A更多的。反正不管他A多少钱，我们就是要投他。	答：我认为宋楚瑜没有弃保的问题，因为基本上要投宋楚瑜的人已经确定了，好比新党的支持者要投宋是已经确定的事。我的邻居到菜市场买菜，有一个卖鱼的阿婆对他说：“宋楚瑜好笨喔！怎么A钱A那么少，以他的机会应该可以A更多的。反正不管他A多少钱，我们就是要投他。”这就是宋楚瑜的死忠派或基本教义派。兴票案发生后，他的民调往下滑，但是只有滑到百分之廿五和廿七之间，就是这个道...
5	006.2000年2月14日.txt	7	李先生，我们都非常佩服你	我举一个例子来说，天安门事件发生以后，当年的学生领袖柴玲，那个小姑娘打电话给我，她说：“李先生，我们都非常佩服你”，我说你们佩服我什么呢？你们在北京天安门前面，喊了四十多天，马上获得国际媒体的注意，大家都知道你们，可是我在台湾努力奋斗了四十年，到现在才慢慢有人注意，可见我们的努力，都因为台湾的土地太小而被消化掉了，像我，在台湾牢也没少坐啊，所以我说，我们的努...
6	007.2000年2月15日.txt	15	会做生意的两个人是打不起来的	答：台湾能隔着海峡顺利进入五十一年，是因为有美国撑着我们，两岸谈判时我们要美国出面帮忙背书，要中国不能违约，要两岸遵循谈判结果，这样对我们就是一种保障。两岸一通以后，有钱有能力的人就可以到中国去经商、经营企业，像王永庆、高清愿这种人到中国一定会佔优势的。经过三、五十年后，台湾人就能控制中国经济，就像犹太人控制美国经济一样，控制经济后要中国民主就民主、要和平就...
8	008.2000年2月16日.txt	35	心正则锋正，锋正乃可法矣	有人说李登辉是“文化总统”，但他的文化层面，除了会看三流画展和办三流的所谓“总统府音乐会”外，毫无文化水平。他偶尔还写毛笔字，但拿毛笔的方法都不对，正确的方法是笔要垂直的，能垂直才能有笔法，唐朝柳公权对皇上说：“心正则锋正，锋正乃可法矣”。但李登辉的笔和心都是歪的，写出来的毛笔字不是立在那儿而是趴在那儿，像张民进党立委沈富雄的那张脸——像个癞虾蟆，于是所谓的...
4	008.2000年2月16日.txt	35	总统府音乐会	有人说李登辉是“文化总统”，但他的文化层面，除了会看三流画展和办三流的所谓“总统府音乐会”外，毫无文化水平。他偶尔还写毛笔字，但拿毛笔的方法都不对，正确的方法是笔要垂直的，能垂直才能有笔法，唐朝柳公权对皇上说：“心正则锋正，锋正乃可法矣”。但李登辉的笔和心都是歪的，写出来的毛笔字不是立在那儿而是趴在那儿，像张民进党立委沈富雄的那张脸——像个癞虾蟆，于是所谓的...
3	008.2000年2月16日.txt	35	文化总统	有人说李登辉是“文化总统”，但他的文化层面，除了会看三流画展和办三流的所谓“总统府音乐会”外，毫无文化水平。他偶尔还写毛笔字，但拿毛笔的方法都不对，正确的方法是笔要垂直的，能垂直才能有笔法，唐朝柳公权对皇上说：“心正则锋正，锋正乃可法矣”。但李登辉的笔和心都是歪的，写出来的毛笔字不是立在那儿而是趴在那儿，像张民进党立委沈富雄的那张脸——像个癞虾蟆，于是所谓的...
3	008.2000年2月16日.txt	35	青草池塘处处蛙	有人说李登辉是“文化总统”，但他的文化层面，除了会看三流画展和办三流的所谓“总统府音乐会”外，毫无文化水平。他偶尔还写毛笔字，但拿毛笔的方法都不对，正确的方法是笔要垂直的，能垂直才能有笔法，唐朝柳公权对皇上说：“心正则锋正，锋正乃可法矣”。但李登辉的笔和心都是歪的，写出来的毛笔字不是立在那儿而是趴在那儿，像张民进党立委沈富雄的那张脸——像个癞虾蟆，于是所谓的...
4	008.2000年2月16日.txt	37	永远达不到水平	李登辉以外，所谓其它总统候选人也好不到哪儿去，连战字“永平”，可解读成“永远达不到水平”，他连眼镜都不会戴，难怪看走了眼，讨到那样没有文化的老婆；宋楚瑜写“天道酬勤”四个毛笔字，像是鬼画符，也看不出什么文化；至于陈水扁，更是要命，他推出京戏中店小二或武大郎戴的扁帽给年轻的大学生戴，这些大学生们不知其丑，还戴得洋洋得意，毫无审美观念，大学生被污染至此而不自知，...
4	008.2000年2月16日.txt	37	天道酬勤	李登辉以外，所谓其它总统候选人也好不到哪儿去，连战字“永平”，可解读成“永远达不到水平”，他连眼镜都不会戴，难怪看走了眼，讨到那样没有文化的老婆；宋楚瑜写“天道酬勤”四个毛笔字，像是鬼画符，也看不出什么文化；至于陈水扁，更是要命，他推出京戏中店小二或武大郎戴的扁帽给年轻的大学生戴，这些大学生们不知其丑，还戴得洋洋得意，毫无审美观念，大学生被污染至此而不自知，...
3	008.2000年2月16日.txt	37	青草池塘处处蛙	李登辉以外，所谓其它总统候选人也好不到哪儿去，连战字“永平”，可解读成“永远达不到水平”，他连眼镜都不会戴，难怪看走了眼，讨到那样没有文化的老婆；宋楚瑜写“天道酬勤”四个毛笔字，像是鬼画符，也看不出什么文化；至于陈水扁，更是要命，他推出京戏中店小二或武大郎戴的扁帽给年轻的大学生戴，这些大学生们不知其丑，还戴得洋洋得意，毫无审美观念，大学生被污染至此而不自知，...
8	008.2000年2月16日.txt	39	圣人不空出，贤者不虚生	幸亏这个台湾岛上有个李敖，像是大海中有座灯塔。古人说“圣人不空出，贤者不虚生”，李敖既是“圣人”也是“贤者”（民进党的台独死硬派立法委员林浊水，多年前就写文章赞美李敖是“贤者”），李敖“不空出”也“不虚生”，在圣贤以外，还文化得很。
3	008.2000年2月16日.txt	39	圣人	幸亏这个台湾岛上有个李敖，像是大海中有座灯塔。古人说“圣人不空出，贤者不虚生”，李敖既是“圣人”也是“贤者”（民进党的台独死硬派立法委员林浊水，多年前就写文章赞美李敖是“贤者”），李敖“不空出”也“不虚生”，在圣贤以外，还文化得很。
3	008.2000年2月16日.txt	39	贤者	幸亏这个台湾岛上有个李敖，像是大海中有座灯塔。古人说“圣人不空出，贤者不虚生”，李敖既是“圣人”也是“贤者”（民进党的台独死硬派立法委员林浊水，多年前就写文章赞美李敖是“贤者”），李敖“不空出”也“不虚生”，在圣贤以外，还文化得很。
3	008.2000年2月16日.txt	39	不虚生	幸亏这个台湾岛上有个李敖，像是大海中有座灯塔。古人说“圣人不空出，贤者不虚生”，李敖既是“圣人”也是“贤者”（民进党的台独死硬派立法委员林浊水，多年前就写文章赞美李敖是“贤者”），李敖“不空出”也“不虚生”，在圣贤以外，还文化得很。
3	009.2000年2月17日.txt	17	国际级之和平制造者	2. 李总统现需要被视为“国际级之和平制造者”，为达获奖目的，我国需向波士尼亚之和平制造者（霍尔布鲁克及克林顿）打出王牌，并比卡特更具谈论话题（按卡特曾七度受提名，但从未获奖）。
3	009.2000年2月17日.txt	21	这是为了全体中国人及维持区域和平与安定，并打开两岸合作之新时代，以及开启东亚和平、繁荣与进步之新时代。	1. 谨建议李总统宣布，他希望在就职后，立即和江泽民举行高峰会议，并表示：“这是为了全体中国人及维持区域和平与安定，并打开两岸合作之新时代，以及开启东亚和平、繁荣与进步之新时代。”
7	009.2000年2月17日.txt	23	两个中国实体自行解决彼此争议，而且不受外国干预。	2. 此高峰会举行之地点可为台北、北平或新加坡，此符合美、日、中共所谓：“两个中国实体自行解决彼此争议，而且不受外国干预。”
5	009.2000年2月17日.txt	31	东亚和平、繁荣、进步	1. 邀请南北韩国家领袖来台解决歧见，以作为“东亚和平、繁荣、进步”新时代之序幕，李总统可基于“亚洲之团结合作能解决区域内问题之理念”，来宣布此项主动作为。
3	009.2000年2月17日.txt	31	亚洲之团结合作能解决区域内问题之理念	1. 邀请南北韩国家领袖来台解决歧见，以作为“东亚和平、繁荣、进步”新时代之序幕，李总统可基于“亚洲之团结合作能解决区域内问题之理念”，来宣布此项主动作为。
4	009.2000年2月17日.txt	43	李登辉主义	2. 此篇文章不用提及“李登辉主义”，但应明确陈述后来会有人称它为“李登辉主义”之内涵；特别是有关两岸人民如何达致长期和睦关系，在台海扩大“合作与联系”的新时代，对东亚全部地区之和平、安全与繁荣提供重大助力等之策略与哲学，借着提倡“大家赢”之理念，使中共领导阶层稍感安心。
3	009.2000年2月17日.txt	43	合作与联系	2. 此篇文章不用提及“李登辉主义”，但应明确陈述后来会有人称它为“李登辉主义”之内涵；特别是有关两岸人民如何达致长期和睦关系，在台海扩大“合作与联系”的新时代，对东亚全部地区之和平、安全与繁荣提供重大助力等之策略与哲学，借着提倡“大家赢”之理念，使中共领导阶层稍感安心。
3	009.2000年2月17日.txt	43	大家赢	2. 此篇文章不用提及“李登辉主义”，但应明确陈述后来会有人称它为“李登辉主义”之内涵；特别是有关两岸人民如何达致长期和睦关系，在台海扩大“合作与联系”的新时代，对东亚全部地区之和平、安全与繁荣提供重大助力等之策略与哲学，借着提倡“大家赢”之理念，使中共领导阶层稍感安心。
4	009.2000年2月17日.txt	55	建立民主之贡献，以及其创意，不屈不挠和平解决区域各种冲突之努力。	2. 促成美国会通过表示国会意向之决议，赞扬李总统之一些主动作为及和平性角色，并由美国会为李总统之接受提名背书，表彰其“建立民主之贡献，以及其创意，不屈不挠和平解决区域各种冲突之努力。”
5	009.2000年2月17日.txt	65	为了和平，不屈不挠，能突破新领域，以及勇敢、无私地采取行动	二、基本上，哈朴恩协会之建议内容，系以如何善用国际媒体，并配合国际知名人士支持为主，因此其认为，应塑造我总统“为了和平，不屈不挠，能突破新领域，以及勇敢、无私地采取行动”之形象，并制造各种能产生新闻之事件，并力求戏剧性之效果。
3	010.2000年2月18日.txt	5	跨媒体联盟	由平面媒体和公共电视发起的“跨媒体联盟”，邀请五位总统候选人参加电视辩论会，但在连战方面和陈水扁方面，节外生了枝。陈水扁离奇的表示，连战参加他才参加，显然他眼里只有连战，完全目无民主选举的规格，并且非常可耻。因为上一次选举时，在李登辉、连战那组拒不参加时，民进党曾表示不屑，痛斥国民党没有民主风度来应战，也没有胆量来参战。如今四年下来，同一个民进党，居然也没民...
3	010.2000年2月18日.txt	7	电视辩论现在已被宋楚瑜利用作为转移兴票案焦点的手段，而李敖至今也没有提出任何政策，连阵营当然有必要再进一步确认辩论的公平性。	陈水扁如此，连战亦然。但是理由更离奇，连战的发言人指出：“电视辩论现在已被宋楚瑜利用作为转移兴票案焦点的手段，而李敖至今也没有提出任何政策，连阵营当然有必要再进一步确认辩论的公平性。”又说：“连战绝对不回避电视辩论；但对于主办单位、游戏规则，以及参加的人选等问题，阵营内还有不同意见。像李敖过去的谈话，明显偏袒某一方，且至今未提出具体政策，这要如何辩论？”
3	010.2000年2月18日.txt	7	连战绝对不回避电视辩论；但对于主办单位、游戏规则，以及参加的人选等问题，阵营内还有不同意见。像李敖过去的谈话，明显偏袒某一方，且至今未提出具体政策，这要如何辩论？	陈水扁如此，连战亦然。但是理由更离奇，连战的发言人指出：“电视辩论现在已被宋楚瑜利用作为转移兴票案焦点的手段，而李敖至今也没有提出任何政策，连阵营当然有必要再进一步确认辩论的公平性。”又说：“连战绝对不回避电视辩论；但对于主办单位、游戏规则，以及参加的人选等问题，阵营内还有不同意见。像李敖过去的谈话，明显偏袒某一方，且至今未提出具体政策，这要如何辩论？”
6	010.2000年2月18日.txt	9	何况自从李敖先生代表新党投入总统选战以来，似乎大都只在‘骂’某些特定组的候选人，却很少谈及具体政见与国家大政方针。	为了补强这一理由，在第二天的联合报“民意论坛”版上，又找来同党，加以呼应说：“何况自从李敖先生代表新党投入总统选战以来，似乎大都只在‘骂’某些特定组的候选人，却很少谈及具体政见与国家大政方针。”云云。
3	010.2000年2月18日.txt	9	民意论坛	为了补强这一理由，在第二天的联合报“民意论坛”版上，又找来同党，加以呼应说：“何况自从李敖先生代表新党投入总统选战以来，似乎大都只在‘骂’某些特定组的候选人，却很少谈及具体政见与国家大政方针。”云云。
7	010.2000年2月18日.txt	25	民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
7	010.2000年2月18日.txt	25	这项资产，不能把它变成一个笑料，不要成为幼稚的理念。	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
6	010.2000年2月18日.txt	25	民主政治不能与庸俗画上等号	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
6	010.2000年2月18日.txt	25	庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
3	010.2000年2月18日.txt	25	尽量提升	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
3	010.2000年2月18日.txt	25	庸俗的政治文化	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
3	010.2000年2月18日.txt	25	变成一个笑料	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
3	010.2000年2月18日.txt	25	贵族组	回想上次连战从荷兰回来，发表“民主政治不能与庸俗画上等号”，强调“民主政治不能庸俗，民主政治不应与庸俗划上等号。我们总是希望我们国家民主政治尽量提升。”又说：“庸俗的政治文化，媒体也有责任，不要鼓励这种文化；政府与政治人物也有责任，必须把这层次提升，不要让国外对我们的印象就是‘长不大的幼稚国’，那不是我们的资产。”又说：“这项资产，不能把它变成一个笑料，不要...
8	010.2000年2月18日.txt	37	李总统说，他是首次总统在活的时候和平的转移政权	各位苗栗的朋友们，首先向大家抱歉，我来台湾五十年，可是今天第一次到苗栗，另方面觉得非常高兴，多场演讲下来，从未收到这么多的花篮，谢谢。12月3日，阿扁在《台湾时报》四版，有一段话讲得很正确：“李敖收集资料的功夫世界第一流”；阿扁常常讲错话，这句话他讲对了。譬如，大家看最新的资料（李敖拿出当天剪报），“李总统说，他是首次总统在活的时候和平的转移政权”。
5	010.2000年2月18日.txt	37	李敖收集资料的功夫世界第一流	各位苗栗的朋友们，首先向大家抱歉，我来台湾五十年，可是今天第一次到苗栗，另方面觉得非常高兴，多场演讲下来，从未收到这么多的花篮，谢谢。12月3日，阿扁在《台湾时报》四版，有一段话讲得很正确：“李敖收集资料的功夫世界第一流”；阿扁常常讲错话，这句话他讲对了。譬如，大家看最新的资料（李敖拿出当天剪报），“李总统说，他是首次总统在活的时候和平的转移政权”。
5	010.2000年2月18日.txt	41	今天就是3月15日	罗马有名的将军凯撒（一般人说“凯撒大帝”是错的，他没做过皇帝），他打胜仗回来，民众夹道欢呼，忽然有人喊他名字，那个人是算命先生，跟他说“你当心3月15日”，凯撒就点点头；到了3月15日，凯撒到国会大厦开会，在门口台阶又看到这算命先生，凯撒跟他笑了一下说“今天就是3月15日”，意思是你叫我担心这一天，今天什么事情都没发生，表示你算的不灵。算命先生就回他一句话，...
3	010.2000年2月18日.txt	41	凯撒大帝	罗马有名的将军凯撒（一般人说“凯撒大帝”是错的，他没做过皇帝），他打胜仗回来，民众夹道欢呼，忽然有人喊他名字，那个人是算命先生，跟他说“你当心3月15日”，凯撒就点点头；到了3月15日，凯撒到国会大厦开会，在门口台阶又看到这算命先生，凯撒跟他笑了一下说“今天就是3月15日”，意思是你叫我担心这一天，今天什么事情都没发生，表示你算的不灵。算命先生就回他一句话，...
3	010.2000年2月18日.txt	41	你当心3月15日	罗马有名的将军凯撒（一般人说“凯撒大帝”是错的，他没做过皇帝），他打胜仗回来，民众夹道欢呼，忽然有人喊他名字，那个人是算命先生，跟他说“你当心3月15日”，凯撒就点点头；到了3月15日，凯撒到国会大厦开会，在门口台阶又看到这算命先生，凯撒跟他笑了一下说“今天就是3月15日”，意思是你叫我担心这一天，今天什么事情都没发生，表示你算的不灵。算命先生就回他一句话，...
5	010.2000年2月18日.txt	43	那该跑的路已跑尽，那该守的道已守住，敬祷廷朝兄	我拿出今天的报纸，民进党主席林义雄写的，“那该跑的路已跑尽，那该守的道已守住，敬祷廷朝兄”，魏廷朝为民主运动多次坐牢，他是一位了不起的客家人。可是看林义雄讲的话，“1971年，廷朝兄再度为坦荡的道义承受黑暗力量的压迫，因为不愿透露当时逃出国的彭明敏教授的下落，廷朝兄在恶劣的特务机关面前坚定不屈，被以受叛徒指使扰乱治安的罪名入狱。”
