score	file	line	text	reasons	context
3	002.第一幕——夏至.txt	85	当然只有一个。	trigger-context,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
3	002.第一幕——夏至.txt	85	灌辣椒	trigger-context,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
3	002.第一幕——夏至.txt	85	跪象棋	trigger-context,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
5	002.第一幕——夏至.txt	85	好了，好了，这游戏不玩了，换别的。	trigger-context,punctuated,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
6	002.第一幕——夏至.txt	85	混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！	trigger-context,punctuated,chinese-compact,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
3	002.第一幕——夏至.txt	85	谈话！	trigger-context,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
6	002.第一幕——夏至.txt	85	姓华的，你有几个爸爸？	trigger-context,punctuated,chinese-compact,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
5	002.第一幕——夏至.txt	85	一天只须交代一件事，这件事必须是我们认为有价值的，否则不打开。	trigger-context,punctuated,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
4	002.第一幕——夏至.txt	85	自我惩罚	trigger-context,chinese-compact,political-context	华老师：我受过三天三夜、四天四夜、五天五夜的疲劳审问，疲劳审问时只骂不打，但是骂的部分包括对你人格的羞辱，例如问我：“姓华的，你有几个爸爸？”我回答说：“当然只有一个。”但特务说：“混帐，你不是有十个爸爸吗？从实招来！说，说你有十个爸爸！”然后，他们在旁边拍手，高声喊叫作乐。有时候说让你睡一下，但不到五分钟十分钟，又大喝一声：“谈话！”一切继续，由头开始。把给你的所谓休息，像剁一条蛇一样，剁成好几节，这叫休息吗？你的口供他们不满意，不客气的就来了，花样多得很。那时我留着大胡子，他们罚我自己拔胡子三十根，眉毛三十根，要一根一根地拔。每次多一根也不行，拔不出来也不行。拔完了，他们说：“好了，好了，这游戏不玩了，换别的。”别的是什么？换成自打嘴巴——逼令你自己打自己的嘴巴，非用力打、非打出红肿不行。此刑他们美其名为“自我惩罚”，其实意在侮辱你。还有一种叫“吃豆腐乳”——逼令吃下咸豆腐乳，叫你口渴难忍，让你胃疼。还有一种叫“跪象棋”——...
3	002.第一幕——夏至.txt	95	不是有事没事的问题，而是有没有的问题，因为事实上俺根本没有参加过共产党，叫俺如何承认起？	punctuated,chinese-compact,political-context	龙 头：你说你被突然用力抓捏过睾丸，但这还算客气的呢！有一个山东莱阳人，叫邱宏臣，1941年，他19岁，在家乡做游击队，打日本人也打共产党，后来阴错阳差到了台湾，去公路局当工友。有一天，他被请到刑事警察局，说他在民国三十二年，在山东做过共产党打游击。他回答说，民国三十二年，俺正打的是共产党，共产党在正面被俺打，怎么俺会是共产党。问案的刑警说：“现在已经是民国五十四年，民国三十二年已经是二十二年前的事了，即使参加共产党，政府又能对你怎么样？你来台湾都十六年了，就算你曾是共产党员，十六年来你一直是安分守己的公民，承认了也绝对是没事的……”邱宏臣回答说：“不是有事没事的问题，而是有没有的问题，因为事实上俺根本没有参加过共产党，叫俺如何承认起？”问案的刑警看他来软的不承认，就来硬的。什么硬的，全新的硬的硬毛牙刷。他们把他反铐在铁柱上，脱下他裤子，用新的牙刷刷他的龟头。刚开始刷时，他还拼命忍着，到刷破了皮，流了血，问案的刑警又把咸盐洒在伤...
4	002.第一幕——夏至.txt	133	左倾幼稚病	trigger-context,chinese-compact,political-context	史处长：（动气）我闻闻看，开玩笑说吧，我闻到一股乳臭，乳臭未干的乳臭。如果列宁活着，列宁会骂你们这种大学生犯了他所谓的“左倾幼稚病”，凭你们十几个大学生，想在台湾推翻国民党，你们是盲动主义者，怎么样？串连吧！串连到第十九个人，就踩了地雷吧？给抓起来了。
6	002.第一幕——夏至.txt	151	共产党的儿童团，要几岁才能参加？	trigger-context,punctuated,chinese-compact,political-context	华老师：调查局逼迫我供认七岁在家乡参加共产党的儿童团，即所谓小鬼队。我在军法庭上，请他法官去函情报局查询：“共产党的儿童团，要几岁才能参加？”那个王八蛋的名叫聶开国的军法官先是不准，后来经过我的律师提出抗辩，律师说：被告请求调查有利证据，法庭没有不准之理。据他律师所知，共产党规定九岁的小孩要参加儿童团。七岁，根本不能参加。就算九岁参加了，也是被迫，也没有罪。这是问题的关键，法庭应该去函调查的。聶开国才没得话说。后来，情报局复函，果然说：共产党儿童团收容的是九岁以上的儿童。那个聶开国更混蛋了，他居然再去函情报局，问它：九岁的小孩才参加儿童团，有没有“例外”？有没有七岁参加的？情报局也是大混蛋，竟然回信说：也有例外。就算有例外，也不能证明我是例外中的一个呀！这不是硬把一块破烂的红布缝补在一件洁白的衣服上面吗？这就是我说的，你的案子是编织的，我的案子却是缝补的。
3	002.第一幕——夏至.txt	151	例外	trigger-context,political-context	华老师：调查局逼迫我供认七岁在家乡参加共产党的儿童团，即所谓小鬼队。我在军法庭上，请他法官去函情报局查询：“共产党的儿童团，要几岁才能参加？”那个王八蛋的名叫聶开国的军法官先是不准，后来经过我的律师提出抗辩，律师说：被告请求调查有利证据，法庭没有不准之理。据他律师所知，共产党规定九岁的小孩要参加儿童团。七岁，根本不能参加。就算九岁参加了，也是被迫，也没有罪。这是问题的关键，法庭应该去函调查的。聶开国才没得话说。后来，情报局复函，果然说：共产党儿童团收容的是九岁以上的儿童。那个聶开国更混蛋了，他居然再去函情报局，问它：九岁的小孩才参加儿童团，有没有“例外”？有没有七岁参加的？情报局也是大混蛋，竟然回信说：也有例外。就算有例外，也不能证明我是例外中的一个呀！这不是硬把一块破烂的红布缝补在一件洁白的衣服上面吗？这就是我说的，你的案子是编织的，我的案子却是缝补的。
3	002.第一幕——夏至.txt	155	你混帐！十六年？你只有十三岁，哪有资格加入共产党！你胡说！时间没那么早？你不肯吐实！打！再给我打！	punctuated,chinese-compact,political-context	华老师：正因为从七岁补起，案子就要一路补下来。我既七岁入了共产党儿童团，自然大了，就不能不入共产党了，于是做口供，在调查局入党。我被逼着写：“民国十六年，1927年，我在湘潭念书时，加入共产党。”后来他们一算：你民国三年生，民国十六年，只有十三岁！马上拉下脸来，拍案大骂：“你混帐！十六年？你只有十三岁，哪有资格加入共产党！你胡说！时间没那么早？你不肯吐实！打！再给我打！”我只好把入党时间延后，我被逼着写：“民国二十七年，1938年，我在湘潭一家旅社，两个朋友拉我加入共产党。事后三人还拥抱着高呼：‘毛主席万岁！’”后来他们一算，又说时间没那么晚，最后改为民国二十一年，1932年，他们才算满意。事实上，民国二十一年那年，哪来什么“毛主席”的称呼？又哪来什么“毛主席万岁”的口号？他们用心作了半天假笔录，以为天衣无缝，结果，由于他们的常识不够，还是露出马脚。总而言之，由于他们程度不够又胡搅蛮缠，问案时候，你会哭笑不得。例如一个特务，他一...
3	002.第一幕——夏至.txt	155	我出生时，俄国还没革命，哪来共产党？	punctuated,chinese-compact,political-context	华老师：正因为从七岁补起，案子就要一路补下来。我既七岁入了共产党儿童团，自然大了，就不能不入共产党了，于是做口供，在调查局入党。我被逼着写：“民国十六年，1927年，我在湘潭念书时，加入共产党。”后来他们一算：你民国三年生，民国十六年，只有十三岁！马上拉下脸来，拍案大骂：“你混帐！十六年？你只有十三岁，哪有资格加入共产党！你胡说！时间没那么早？你不肯吐实！打！再给我打！”我只好把入党时间延后，我被逼着写：“民国二十七年，1938年，我在湘潭一家旅社，两个朋友拉我加入共产党。事后三人还拥抱着高呼：‘毛主席万岁！’”后来他们一算，又说时间没那么晚，最后改为民国二十一年，1932年，他们才算满意。事实上，民国二十一年那年，哪来什么“毛主席”的称呼？又哪来什么“毛主席万岁”的口号？他们用心作了半天假笔录，以为天衣无缝，结果，由于他们的常识不够，还是露出马脚。总而言之，由于他们程度不够又胡搅蛮缠，问案时候，你会哭笑不得。例如一个特务，他一...
11	002.第一幕——夏至.txt	315	此何遽不能为祸乎？	known-pattern,trigger-context,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
11	002.第一幕——夏至.txt	315	此何遽不为福乎？	known-pattern,trigger-context,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
11	002.第一幕——夏至.txt	315	此何遽不为福乎？	known-pattern,trigger-context,chinese-compact,political-context	龙 头：举一个。中国有一些寓言，比伊索还伊索的寓言。“塞翁失马”便是其中之一，这则寓言说塞上的青年骑师的一匹好马跑掉了，跑到胡人的地区去了，朋友们来慰问他，他爸爸被称为“塞翁”的说：“此何遽不为福乎？”怎么知道这不是好运气呢？几个月后，那匹跑掉的马回来了，还拐回来胡人的好多匹好马，朋友们又来道贺，他爸爸塞翁说：“此何遽不能为祸乎？”怎么知道这不是走霉运呢？这时候一家都是好马，他儿子骑个痛快，一天从马上摔下来，摔断了腿，朋友们又来慰问，他爸爸塞翁说：“此何遽不为福乎？”怎么知道这不是好运气呢？过了一年，胡人大举入塞，打过来了。塞上的壮丁，人人保家卫国，多少人都战死了，这摔断腿的青年无法作战，逃过一劫，活了下来，这就是有名的“塞翁失马，焉知非福”的寓言。这则寓言很普通，很多人知道，但却不知道解释它的真髓。《淮南子》书里写这则寓言，只解释到“福之为祸，祸之为福，化不可极，深不可测”，事实上，塞翁老先生固然有“塞翁哲学”，却少了“管仲哲...
