file	line	context
004.始知真放在精微.txt	11	绍鹏先生在台中一中教高二戊班英文，为人高傲严峻，自己英文虽然呱呱，教起别人却欠循循，大家都不喜欢他。他在课堂上骂熊廷武、程国强同学的神情，我至今记忆犹新。后来他生了重病，我和张光锦、黄显昌等同学发动全校同学，为他捐款，他出院后，对我心存感激。自此我成了他家常客，两人甚谈得来。我送有关英国诗人的传记，劝他译作后寄给《文星》（那时我和《文星》尚无关系），他接受我...
004.始知真放在精微.txt	13	绍鹏先生离台中一中后，先后在凤山陆军官校、台北师范大学执教多年，那时他应我之请，写了《穆勒自由论是怎样翻译的？》一文，揪出胡秋原的“学术诈欺”；又写《评徐高阮的翻译错误》一文，揪出徐高阮的“学术诈欺”。现在我把这两篇文字从《万岁评论》第二十四期起发表，也算为故人殷海光老师出口鸟气。
004.始知真放在精微.txt	17	绍鹏先生一九一四年生，大我二十一岁，浙江吴兴人，毕业北京师范大学，没出过国，却讲了一口又纯又好的英文，常被老外误以为他在外国住过多年。他现居美国，可算有用武之地了。他为人至性、好学而名士派，曾用毛笔写了一首诗送我，内容是：
005.这叫什么公开审判？（李敖·史通）.txt	7	刘宜良（江南）命案日前在台北地方法院开庭大审，根据第二天新闻报导，非国民党人士（包括外国人）对审讯过程尚感满意，仅对前任情报局局长汪希苓等人证未能到庭应讯或对质，感到遗憾。但国民党的所谓专家学者则认为，汪希苓等曾负责情报工作，性质特殊，其职务若牵渉到军事国防上的机密，依法（《刑事诉讼法》第一百七十九条）应有拒绝到庭作证的理由，至于涉嫌与陈启礼共同犯罪部分，已...
005.这叫什么公开审判？（李敖·史通）.txt	55	也视同陆海空军军人。又所谓“在乡军人”是指“在现役以外之兵役者及退役之准尉以上之官长。”（参见同法第七条）；所谓“陆海空军军属”是指“现服勤务之陆海空军文官。”（参见同法第八条）：所谓“部队”是指“陆海空军军队、官署、学校及一切特设机关。”（参见同法第十一条）。由此可见，编制在国防部属下的情报局，不论是“官署”也好，“特设机关”也罢，应属“部队”无疑。情报局...
006.正义就为你发亮.txt	3	五月十五日，筱峰在《民主天地周刊》论李敖，全文如下：“基本上，李敖是一个‘顺我者昌，逆我者亡’的人。他是个个人英雄主义者，把自我排在第一顺位。逆他的人即使是个正义的人，他也加以否定。我是从小读他的书长大的。他的才气，他对抗强权恶霸的勇气，我都很钦佩，但只因为我对他某方面有意见，他就否定我。至于林青霞超带外币又漏税，这本来就是她做错事，她违法，李敖只因为林青霞...
007.坐五十·望一百.txt	5	——诗致各位老友①
007.坐五十·望一百.txt	31	——诗致自己
007.坐五十·望一百.txt	51	③天主教徒、北京大学校长马良字相伯，江苏丹阳人，寄籍丹徒。他是近代中国的人杰，也是大寿星。他生在一八四〇年（清朝道光二十年），是《文献通考》的作者马端临的二十代孙子，他的弟弟是马建忠（字眉叔，留学法国，曾合著有最有名的中国文法学的开山专书——《马氏文通》）。他出生之年正是鸦片战争开始的时候，躬逢乱世，展开了他那不平凡而又漫长的一生。他死在一九三九年（民国二十...
008.“文化种猪”接种记.txt	3	三月六日报上说：孔子第七十八代嫡系孔维益，于二月二十六日因心脏病发去世，终年四十九岁。孔维益是现任考试院长、大成至圣先师奉祀官孔德成的长子，亦为大成至圣先师奉祀官的预定继承人；政大中文系毕业，去世前任教于国立艺专，教授国文。孔德成一共育有两子、两女，除长子维益外；次子维宁，辅仁大学毕业，现于黎明公专任教。孔维益遗有一子一女，分别是垂长、垂梅，未来奉祀官之预定...
008.“文化种猪”接种记.txt	7	孔德成的二姐孔德懋，老去写过一部书——《孔府内宅轶事》，说他们孔家是“‘天下第一家’，比皇帝的家还要尊贵。皇帝只是一朝一代的大贵族，而孔府是两千多年来世世代代的大贵族”。这话一点都不假。自从汉武帝确定儒家为正统之后，历代帝王不断以封赐加诸孔夫子，而从宋仁宗开始封孔夫子四十六代孙孔宗愿为“衍圣公”起，直到七十六代孔令贻，世世代代袭此封号，一连八九百年。到了国民...
008.“文化种猪”接种记.txt	9	孔德成自己不考试还不稀奇，他的死鬼儿子孔维益当年进政大，就是考试不取联考而走后门塞进去的，所据的理由是当年他们本家孔祥熙做行政院长时，曾发下保证书，保证“孔门子孙将由国民政府培养到完成大学教育”！事实上，培养乃指经济上的支持，哪里是程度不够、保送入学呢？可是，在孔德成皮厚、国民党心黑的厚黑下，孔维益堂堂进入政大，纵功课根本跟不上班，也照毕业无误！不久以后，孔...
009.不回来与回不来.txt	27	我总觉得，郭雨新的怀抱，应该用更合适的表达法来表达。十九世纪的法国文豪雨果（Victor Marie Hugo），因反对拿破仑第三（Naplleon III）而流亡在外，当他被邀请回去的时候，他说下千古名言：——“当‘自由’回来的时候，我会回来。”伟大的心灵有时相信“危邦不入”、相信“乱邦不居”、相信一个地方没有“自由”，回去也大可不必。这并不是说在不自由地...
009.不回来与回不来.txt	65	答：我不能接受这种指控，在香港大学的演说中（编按：讲题《知识分子对现实之回应——从台湾经验谈起》），我曾指出台湾岛内的民主运动和海外的“台独”运动，性质不同，我所引用的资料，都是从台湾报刊杂志中搜集来的，这有什么问题呢？我在朝日新闻的访问中，也对叶剑英的九点和平建议有所批评，国内杂志也有中文翻译（编按：指《中华杂志》七十一年三月号），怎么会认同中共呢？国内读...
009.不回来与回不来.txt	73	陈鼓应的长处很多，但他的大病在见识不足、不够坚定、喜欢政治投机，结果总是被人利用、跟着人跑而不自知。《文星》时代他跟着包奕明跑、《中国一周》时代跟着张其昀跑、《美丽岛》时代跟着群雄跑，为余登发桥头示威那一次，他竟跑到凤桥宫上香，这对陈鼓应说来，就是曲学阿世。——做高等知识分子的人，要给群众带路才对，怎可走迷信路线来讨好群众？高等知识分子要绝对为信仰献身，不打...
010.政治挂帅不够帅.txt	17	一九七九年台湾的“国建会”上，有所谓学人提议说，现在“国难当头”，应该选举中国小姐，因为“大家谈到中共目前的统战伎俩，与会人士大多认为，我们应该争取每一个在国际上自我表现的机会。因此中国小姐选拔虽然是个轻松的活动，却有严肃的意义。”这就是说，选举中国小姐，是有政治目的的，中国小姐“在国际上自我表现”，可以反击“中共目前统战伎俩”。为什么？为了中共那种社会，出...
010.政治挂帅不够帅.txt	19	做这种提议的人，显然是错了。他们错不在选美，错在他们根据的理由。亚里士多德说美是上帝的礼物，人类发明选美，不过摆出礼物而已，赏心悦目，快然自足，没有别的，也无须有别的。美本身就有“原始的完整性”（primitive integrity），选美本身就有它自己的意义，不必被也不该被“政治挂帅”。想用中国小姐搞“统战”，表示“进步”的学人，应该问问自己：这种动不动...
010.政治挂帅不够帅.txt	23	为什么要反对“政治挂帅”？这问题可从两方面回答。反对“政治挂帅”的第一个理由是“为了自由和尊严”。古代思想家老早就提出“人是政治的动物”的结论；近代思想家研究人格形态，政治型也被重视，结论出所谓“政治人”（political man）。政治人发展的结果，人类的种种自由和尊严，不论大小、不分远近，都将被政治辐射到、搅和到、乃至污染到，这是很要命的、讨厌的，使人...
010.政治挂帅不够帅.txt	27	反对“政治挂帅”的第二个理由是“为了智慧和真理”。“政治挂帅”是权力挂帅，但是权力是冲昏大脑的，是使人腐化的。“政治挂帅”的流弊是在它经常制造“举国若狂”的状态，制造“集体兴奋”（collective excitement），制造“万众一心”，制造“誓为政府后盾”，使人民总是随着政治转、随着政治走，这是很危险的。因为迷信“政治挂帅”的人，他们并不是离智慧和真...
010.政治挂帅不够帅.txt	31	我举一个悲剧的例子。当国民党“联俄容共”的时候，南方的报刊纷纷宣传苏联可以合作、可以信任，北方的思想家梁启超却提出疑虑，梁启超说：
010.政治挂帅不够帅.txt	33	“问苏俄是不是帝国主义者？我毫不沉吟的答道：他是帝国主义的结晶，他是帝国主义的大魔王……俗语说得好：‘江山易改，本性难移’，一国的国民性，可是换一面招牌就改得转来吗？俄国人玩的政治，对内只是专制，对外只是侵略，他们非如此不能过瘾。不管苏不苏，赤不赤，玩来玩去总是这一套。马克斯便是化身的希腊正教上帝，列宁便是转轮再生的大彼得，全俄人民从前是‘沙’的脚下草，现在...
010.政治挂帅不够帅.txt	85	孙中山先生在他的《三民主义》演讲里，用阿斗和诸葛亮的关系，说明民主国家人民与政府的相对地位。这个比喻对人民很不恭敬，但是非常中肯。
010.政治挂帅不够帅.txt	117	主人要怎样表现不偏信，怎样不受能干的仆人控制，那就是对力量比较小的、胆子比较小的仆人多一点鼓励——转换成选举，那就是投票给势力弱小的反对党；各个政党势均力敌，人民的权力和利益才能获得保障。千万不要自作聪明，自以为有能力“选贤与能”。中国历史上，笨的阿斗很多，可靠的诸葛亮只有一个，我们能不谨慎吗？
011.在废墟中营建.txt	31	这一条中“定期停止发行”、“撤销登记”，是钳制“新闻纸类”的致命法宝，但对非“新闻纸类”的“书籍类”，却没有什么作用，因为“书籍类”既非“按期发行”，自然所谓“行政处分”，也就至多不过即时查禁了事。而“新闻纸类”却可来个查禁一年，或撤销登记。换句话说：对“书籍类”，处分只能及身而绝，不能延伸。对“新闻纸类”，处分却能断子绝孙，可以延伸。因此，理论上，一个作者...
011.在废墟中营建.txt	73	首先，我们必须很泄气的承认，像样一点的杂志，在“文化沙漠”上，很不容易生存。有人寄望大家做沙漠中的仙人掌，其实即使成个仙人掌，除了“独留绿点向黄沙”的作用外，实在没有什么积极的意义。目前的一些所谓新作家们和新青年们，他们似乎以吟咏仙人之掌为已足，沙漠之神似乎也容忍他们如此发展，甚至把他们请到中央来定方向，拉进宣言来充指针。仙人掌是清白的，清白得正好可供沙漠之...
011.在废墟中营建.txt	87	《文星》被封杀以后，我陷入十四年的大霉运，欲卖牛肉面而不可得，这是又一段一个人跟环境斗、跟环境苦斗的历程。这段历程，包括了做苦工与坐牢狱，凄楚而惨烈。结论是：我还是我，李敖没有变。1979年我复出后，有两次跟一大堆大学生谈话，有些不知天高地厚的小毛头，当场指摘我，我笑着说：“我从大学毕业到今天，正好二十年，不论环境怎么打击我，我顽强得很、坚定得很，我没有变。...
011.在废墟中营建.txt	117	更明确的说，从很早以前，我们崇拜李敖，曾以李敖的追随者自许。纵然这几年来，李敖的表现令人失望、令人痛心，我们仍然舍不得对他有所微词。
011.在废墟中营建.txt	137	该一批评的结论是：“敢请李敖”把目前尚属子虚乌有的“李敖评论”“改名为‘千秋评论’或‘肝胆评论’或‘事实评论’”、“或其他任何客观化的名称”。这一段话专在名称上作文章，俨然有中国名家“循名责实”之风，或西洋唯名论者（nominalist）以名驭实之概，但名实问题岂是如此简单？杂志有一个“客观化的名称”，便不会发生批评者所忧虑的“搞个人权威，把杂志存在的基本意...
011.在废墟中营建.txt	139	石敢言的过虑，秦怀冰的辨证，使我想起《展望》（The Outlook）总编辑艾博特（Lyman Abbott）自传中记他父亲的谈话：“自古以来，凡在哲学上和神学上之争论，十分之九都是名词之争。”艾博特接着说：“我父亲的话是对的。但我年纪愈大，愈感到他老人家的算术还有点儿小错——剩下的那十分之一，其实也还是名词之争。”
011.在废墟中营建.txt	141	为什么我要同石敢言“名词之争”呢？为什么我不感谢他的好意，把“李敖评论”，就照他的提议，“改名为‘千秋评论’”呢？为什么我不来一次“民主表演”呢？
011.在废墟中营建.txt	153	《千秋评论》杂志出丧后，我决定出版《李敖千秋评论》系列丛书，在《出版法》第16条至22条轨迹间，做黄怡所谓的“脱轨的老大”。于是，在我第二次政治犯入狱的前夜，汝清陪我预先编好了六册的《李敖千秋评论丛书》，在1981年8月10日入狱当天的清早，全部交给了林秉钦，转给叶圣康的四季出版公司出版。
011.在废墟中营建.txt	155	我第二次政治犯入狱的刑期是六个月，我编好这六册书，活像诸葛亮“预伏锦囊计”似的，只要林秉钦每月“拆开锦囊视之”，付印即可成书。于是，《李敖千秋评论丛书》，便从1981年9月1日起，在我人在牢中的时候，“越狱”而出了！
011.在废墟中营建.txt	157	我在编六册书的时候，原是以狱中新作无法外传的准备下编成的。我入狱后，林秉钦为了配合时文，曾在第三期《奇情·上吊·血》里编入王小痴的《“哀”我的朋友李敖》和林清玄的《我所认识的李敖》。后来我终于建立了秘密运出稿件的管道，于是，从第四期《自由·党外·蚕》起，每期都代换进我的狱中新作。像第四期的《题泰国漫画》《中国式好人》《我最难忘的一个流氓》《党外是谁喊出来的？...
012.跋“侯德健给李敖的信”.txt	5	在共产党的欢欣鼓舞里、在国民党的窘态百出里、在台湾人民的议论纷纷里、在民歌歌手的泪眼婆娑里，我想我该发表一封信、发表一些感想。
012.跋“侯德健给李敖的信”.txt	17	一、已出版唱片歌曲四首：
012.跋“侯德健给李敖的信”.txt	27	即将发行唱片歌曲三首：
012.跋“侯德健给李敖的信”.txt	31	2.《老歌手》，新格发行，李建复唱。四月中上市。
012.跋“侯德健给李敖的信”.txt	35	已决定出版歌曲四首：
012.跋“侯德健给李敖的信”.txt	45	二、晚进自负文艺术养不差，感觉尤其敏锐，只恨不能自吹自擂一番，敖老前辈不妨向晚进的老师如：戴洪轩、李弦、姚厚笙，或“民歌”老板娘陶晓青等侧面打探，准比我自夸的好。
012.跋“侯德健给李敖的信”.txt	91	最大的志趣是——把《红楼》拍比《罗、欧》，把《西游》改编歌剧，比美《梦幻骑士》。
012.跋“侯德健给李敖的信”.txt	133	2.《害羞的太阳》词曲稿费：5000（九月份）35000
012.跋“侯德健给李敖的信”.txt	137	4.《山地之歌》电影主题曲：20000（年底）60000
012.跋“侯德健给李敖的信”.txt	145	但是，侯德健对我的深知，只知其一，不知其二。他只知道我会“义助”许多人，但他不知道我“义助”的条件和能力。了解李敖，从李敖文章上去了解，会得其真；但从报章传说上去了解，就真伪参半。多少年来，关于李敖的谣言太多了，其中一个，是说李敖是“财神爷”，因为李敖在入狱前炒过地皮，坐牢五六年后回来，地皮涨价，赚了大钱云云，说的神龙活现。诸如此类谣言，此起彼落。朋友问我何...
012.跋“侯德健给李敖的信”.txt	149	一座财神庙的对联说：
012.跋“侯德健给李敖的信”.txt	159	虽然真相如此，虽然我的困境如此，我对侯德健对我的开口二十万，总遗憾没能帮他。对这位“自谓极堪造就”、要靠我的援助“再突破”的小朋友，我总不无歉然。他是那样的看重我，对我寄了那样大的希望，但他不知道我实在无此能力。不但对他，对这些年来，许多希望我在金钱上援之以手的人们，我都有不无歉然之感。他们和我，都是谣言下的受害者，不同的是：我知道我没钱，可是他们不知道，我...
012.跋“侯德健给李敖的信”.txt	161	幸好马克·吐温终于看到没有他的帮助，肯上进的年轻人还是站起来了；侯德健的站起来，也使我暗中为他欣慰。新闻局长宋楚瑜窜改了《龙的传人》，我很为侯德健不平，我要新格唱片公司向宋楚瑜抗议，可是他们不敢。《龙的传人》被国民党不当利用，变成“龙的并发症”（林清玄的名句），我想侯德健必然心有隐恸。杨祖珺在《巨龙！巨龙！你瞎了眼！》中说：
012.跋“侯德健给李敖的信”.txt	163	根据我的了解，侯德健的所作所为，勿宁是一般爱好艺术者的动机。为了《龙的传人》一首歌，侯德健跨出了他人生意义上的一大步，他要突破、他要反省。已经被从政者“利用”了的《龙的传人》，势必再度为那边的从政者“利用”，侯德健只是一个政治夹缝中，寻找“中国人”三个字所代表的真正意义。他表面上是历史的牺牲者，事实上，只是一个深具反省能力的人道艺术工作者。
012.跋“侯德健给李敖的信”.txt	165	在这种“艺术挂帅”的追求下，侯德健面对“政治挂帅”，简直全无还手之力，在他的追求过程中，他人被警总约谈、歌被官方查禁、窜改①、离奇的张冠李戴②。甚至国民党只请他吃一顿早餐，就要他为“三民主义统一中国”作出曲来。……这些“小霸王招亲”式的焚琴煮鹤，对敏感的、脆弱的“艺术挂帅”者说来，都是太残忍的了。
012.跋“侯德健给李敖的信”.txt	175	对“深具反省能力的人道艺术工作者”而言，他们除了追求至美以外、追求感性以外，他们对“现实政治”的理解，的确无法比得上思想家。在思想家苦心焦思、日以继夜的孤独努力之日，就正是这些歌手一曲又一曲、招朋引类的群居欢唱之时。所以，一般的情形总是艺术工作者被利用，而思想家却不会，思想家在大脑里有防身锦囊，但艺术工作者的大脑却在声带上、在吉他上、在手指上、在画布上。纵使...
012.跋“侯德健给李敖的信”.txt	181	我必须承认一点，在最初的时候，李建复要唱《龙的传人》的时候，我这一首乐曲编排是有点自欺成分的，我将歌曲编得很华丽、很有气势，那是为了商业的考虑。其实《龙的传人》这首歌，最适宜以一支木吉他清清的伴唱，这才切合歌曲的意思。由于我最初在编曲方面误导了听众，所以必须负一部分责任。……现在我很后悔，我决定以后再不做这样的事情。因为这样的编曲跟原本的意思有决裂，这种决裂...
012.跋“侯德健给李敖的信”.txt	185	对所有的艺术工作者说来，除非他们以思想家为师，否则永远难以自救。艺术工作者应该少一点图画、少一点歌唱，多一点用功和落实。在政治气压的迫害里，这个岛上的艺术工作者，已被污染出太多的虚幻和虚假。无疑的，侯德健是不甘如此沉沦的一个。他写信给我说：“总不能老和国内这些角色比较而沾沾自喜，所以要再突破。”写这信后三年，侯德健终于远飏。——他没把自己唱出来，却把自己给唱...
012.跋“侯德健给李敖的信”.txt	193	■：没有。新闻局说歌并没有问题，一开始便可以播放。
012.跋“侯德健给李敖的信”.txt	197	■：也没有。修改的事情是这样的。那是我们新闻局局长宋楚瑜，他到成功岭上跟青年大学生演讲时，他把我的歌词其中一句改了，改成了“传人，传人，你快长大。”
012.跋“侯德健给李敖的信”.txt	203	②他写的《给魏京生》，新闻局给通过，但只是有限度通过，不得打歌（不准在电视电台播放），且在唱前必须说明作词背景。侯德健在香港回忆如下：
012.跋“侯德健给李敖的信”.txt	211	■：他们却不是这样看。他们很聪明，他们知道我反对的并不仅是共产主义。他们知道我所说的魏京生，并不就单指魏京生一个人，这首歌如果是一封信的话，这信的对象也不只是魏京生，它可以是给另外一个人，任何一个中国人。我在大学的时候也曾给抓了去问话，这首歌也可以说是写给我自己的。
012.跋“侯德健给李敖的信”.txt	213	□：但歌词明显地是写给中国大陆人民的，像“你是北方向南的云，我是南方北上的风”等等。
012.跋“侯德健给李敖的信”.txt	215	■：是，是，但这是双方面的，就是一种对话。这首歌如果让中国大陆一位歌手来唱，他马上可以唱给台湾人民听，而不需要改一个字。这就是台湾当局不喜欢的原因，就像《龙的传人》一样，中国大陆的歌手也可以唱给台湾听。检查制度并没有那样单纯，不是“喜欢共产主义”、“不喜欢共产主义”这样单纯的问题，他们所考虑的是你是不是他们所希望的那个样子，我并不属于他们所希望的那个样子，我...
012.跋“侯德健给李敖的信”.txt	217	《给魏京生》本来就不是歌的原题，而是被张冠李戴了的。
012.跋“侯德健给李敖的信”.txt	221	■：原本是这首歌就叫做《给新生代》，在台湾时他们想我改为《给魏京生》，我作了让步，改了。所以现在是回复本来面目，不是让步。
013.游荣佳自首的人权意义.txt	9	游荣佳自首的证据，不但腾诸口说，并且见之于笔录。警方移送笔录中，劈头就有“今天你到我办公室自首，为何案来自首？”的白纸黑字，这种明确的白纸黑字，是刑事警察局侦二队队长写下的。队长被传到法庭，法官问怎么回事，队长竟说：“是根据游某所谓自首之说，写上自首字样，而希望自游某口里自己讲出犯罪事实。”换句话说，这是一种十足不择手段的“诱供”行为、一种以自首减刑为饵的“...
013.游荣佳自首的人权意义.txt	21	至刑事警察局七十二年五月十八日第一次侦讯游荣佳之笔录上，虽有讯以：“今天你到我办公室自首，为何案来自首？要讲什么话？”等语之记载，及游荣佳答称：“因为我抢劫世华银行运钞车，心里一直感到不安，所以到队长办公室自首”云云之载述，惟此业经证人即负责侦讯之刑事警察局队长张友文先后于原审及本院调查时供明：事先已有线索认定游荣佳涉嫌世华银行抢案，但游某到刑事局时，并不承...
013.游荣佳自首的人权意义.txt	25	这一判决书中最鲜明的一点，就是它为警察强打，所谓“该局业已知查悉其涉嫌世华银行运钞车抢案”、所谓“伊已知悉游荣佳涉嫌世华银行抢案”、所谓“当时业已知悉游某涉嫌世华银行运钞车之抢案”、所谓“事先已有线索认定游荣佳涉嫌世华银行抢案”，这些字句，都在为警察在游荣佳自首前布局，用以证明这一案子是“已发觉之罪”，罪既已被警察发觉在先，自然就不符合自首要件了，自然就功在...
014.打倒冒牌的民族主义！.txt	11	例如黄帝，这据说是中国历史上第一伟人，但是他讨伐蚩尤，在我这新派历史家的眼里，简直无异于一场军阀战争！黄帝与蚩尤本属于同一个族，黄帝在东边，蚩尤在西边，他们的活动范围，不会比今天的河南、山西两省来得大，蚩尤的文化水准甚至比黄帝还来得高，至少他们比黄帝先学会用铜器！结果双方乒乒乓乓，打起来了，打了七十一仗，主要的战场是在山西省的一个小县（解县，关公的老家）。这...
014.打倒冒牌的民族主义！.txt	17	就刘恕《通鉴外纪》根据皇甫谧《帝王世纪》的说法，我们推算出来的黄帝时代是公元前2694年，也就是距离今天四千六百七十七年，也就是号称的中华五千年。我们回溯这五千年的历史，回溯到五千年前，回溯来回溯去，若是回溯的范围只限于河南、山西等地方，而置其他“中原以外”的地方于不问，或一律以蛮夷羌貉视之，这种做法，不是看小中国和中国民族，又是什么呢？当时住在河南、山西等...
014.打倒冒牌的民族主义！.txt	23	奇怪的是，许多因赶杀自己民族的人，他们居然在历史上和社会上被称为“民族英雄”，这真是笑话笑说。在毛泽东之流眼中的“民族英雄”，所谓“略输文采”的“秦皇汉武”等等，就我李敖等新派史学家看来，完全是残杀同族的流氓，根本不是什么“民族英雄”。读过李华《吊古战场文》的，必然会记得那描写所谓“秦汉武功”的句子，那些“秦起长城，竟海为关，荼毒生灵，万里朱殷”的悲惨，和“...
014.打倒冒牌的民族主义！.txt	25	真的，他们都是中国人！小心眼老祖宗们所谓的“异族”，都是瞎扯淡！并且“异族”的范畴和定义，也因扯淡的扯法不同而一改再改。在当年陕西周朝的眼光中，山东殷朝之后的孔夫子，就是道道地地的“异族”；可是曾几何时，“殷周”不分了，变成一家子人了，而周朝的晚期，山东帮和陕西帮，又把湖北帮看成“异族”，所谓荆楚之地，乃蛮貉之区，于是屈原又变成了“异族”；可是又曾几何时，湖...
014.打倒冒牌的民族主义！.txt	41	《中华民国宪法》第五条称“中华民国各民族一律平等”，第七条称“中华民国人民，无分男女、宗教、种族……在法律上一律平等”，这些话的背后，都显示出中国民族至今仍有不同的各系。这不同的各系，有的已经互相混同。但是混同的历史，却相当复杂，其中由分到合、由零趋整，到也有着不少悲欢血泪、不少史迹斑斑。从断发文身到披发左衽、从五胡乱华到驱逐鞑虏，我们看到太多中国民族内斗的...
014.打倒冒牌的民族主义！.txt	47	自古帝王之有天下，莫不由怀保万民，恩加四海，……非寻常之聚类群分，乡曲疆域之私衷浅见所可妄为同异者也！”《书》曰：“皇天无亲，惟德是辅。”盖德以君天下，则天锡佑之以为天下君，未闻不以德为感孚，而第择其何地之人而辅之之理。……夫我朝既仰承天命，为中外生民之主，……何得以华夷而有殊视。……乃逆贼吕留良凶顽悖恶，好乱乐祸，俶扰彝伦，私为著述。妄谓德祐（宋恭帝年号）...
014.打倒冒牌的民族主义！.txt	53	圣人非常生，故其生也无常地。……夫麒麟凤凰不必尽出于中国，奇珍大贝何尝不产于海滨？同此天地之中，有一大胚胎，或左或右，孰分疆界而二哉？……世人不察，往往误谓东土非中华文物之会，并不知列祖相承之德。妄以“春秋”之义，引孔子之评管仲，甚至有惑吕留良之逆说者，其名为欲正大义，而不知反戾生人之大义也！夫计世运之升隆，必以治统为转移，而稽治统之转移，又必以道统为依归。...
014.打倒冒牌的民族主义！.txt	73	第二、自古以来“中国”与“夷狄”的对立，根本不是血统上的、民族学上的对立，而只是文化上的对立，孔夫子说“微管仲，吾其披发左袵矣”，“披发左袵”只是文化上的不同，不是种族上的不同。《史记》（吴太伯世家）记“太伯仲雍，皆周太王之子，而王季历之兄也。季历贤而有圣子昌。太王欲立季历以及昌。于是太伯仲雍二人，乃犇荆蛮，文身断发，示不可用。”这种只消断发文身就由华变夷的...
014.打倒冒牌的民族主义！.txt	79	所谓“民族问题的政治化”，是搞政治的人们，故意利用“民族问题”来做工具，鼓吹“沙文主义”。“沙文主义”来源是法国一个名叫沙文（Chauvin）的老兵，这个老兵在拿破仑失败后仍然效忠而狂热、盲目而排外。搞政治的人们看到“民族大义”可用，于是大力渲染这一论点，使它中风狂走。他们强调民族优越感（ethnocentrism，就是种族中心主义），以“中字最正、华字最美...
014.打倒冒牌的民族主义！.txt	119	清末彻底汉化的满清末帝光绪，在见洋人如见老子的同时，也强迫“晋见”的达赖十三向他叩头跪拜。现代的国民党也在死抱《台湾关系法》的同时，骑在老百姓的头上。
014.打倒冒牌的民族主义！.txt	121	这都说明了在伟大的大汉道德之下，人固然只剩“纲常”教条下的行尸走肉、丧失独立的生命价值、独立的人格；而所谓的“国家”所谓的“民族”之间也同样的没有平等的、互相尊重的关系存在。遇洋族则夷狄之，遇外国则“藩属”之、“下国”之。甚或“汉化”之、“宣抚”之、“沙文”之、“吃掉”之。甚至把整个弱小民族一股脑杀得干干净净（如左宗棠之流）。
