file	line	covered_ids	context
006.我把自己变小了！.txt	81		在知识分子唾弃蒋介石的情形下，蒋介石比较能搬的，是土豪劣绅为基架的法统，就是所谓民意代表。其中立法院是其尤者。第一届立委771人，搬到台湾的557人，屡经递补，维持小朝廷局面。但是，折损率也很高，从1948年到1990年，42年间，依771名总额算，辞职者74人、视同辞职者180人、退职者49人、依法注销名籍者87人、死亡出缺者406人，40多年下来，死的死、老的老，拖到我选的那年，已经56年过去，除几个百岁和近百岁的老人，他们都死光了。相对的、谑画的，我倒变成“老贼”。
007.绝无仅有的选举方式.txt	3		虽然参选立委，说起来也不无理由，但是逍遥在外的我，还得靠有人催促，才起歹念。催促的人是陈境圳，我在东吴大学教书时的旁听生，经他提议，我就玩起来了。本无所谓竞选，也无所谓团队，我拿出10万元交给陈文茜的漂亮秘书Vicky（李姿仪），就这样启动了。在王祥基的办公室，由祥基指挥主持。他是我的哥们儿，是我在凤凰卫视《李敖有话说》的制作人，一起折腾的还有阙聪华、张书铭（我的老友成阳印刷厂张坤山之子兼小老板），还有“清客”赖岳忠——我的“御用”摄影师。台北市警察局怕出事，依法派来小常（常修治）、小蔡（蔡志煌）两位保护我。小常是...
007.绝无仅有的选举方式.txt	7		我的选举特色是非世俗的选举方式，但世俗是一种压力、侵略性的压力，还得处处设防它。用这么少的钱与劲，参与竞争这么长久而激烈的活动，不是没有败象的，陈文茜最忧心，她私下告诉赵少康、梁蕾，说李敖一开始的民调情况并不理想，开票前要加强。她转来一个意见，不知是谁的，建议我电话催票之类。我有一点犹豫，王祥基坚决否定这一意见，祥基说：“我们不做与李大师不搭调的事。”我很感谢祥基的提醒，我也是需要提醒的。
007.绝无仅有的选举方式.txt	19		总之，我特立独行的选举方式，倒真为人间选举行为别开了生面。我没握过一次手，没开口拜托过一张票，没卖身投靠任何政党或团体，也没挥过一面旗，就轻松当选了——最后一名当选。我开玩笑说：“李敖功在人间，不当选没天理；但李敖大模大样，不肯放低身段，高票当选也没天理，所以‘吊车尾’选上最后一名，皆大欢喜，是最起码的天理。”
008.从参选到上台.txt	15		2005年3月20日《联合报》上，有李文仪谈话，说“李敖是我的偶像”云云。我的感想是：Jennifer（李文仪）是迷人的女人，可惜总是交错了男朋友。
009.我所处的大气候.txt	11		美国口口声声以人权牌谴责异己，但却从不以人权牌谴责它的走狗，所以，全世界的独裁者，只要被美国卵翼了，就绝口不提它的人权了。蒋介石“狗仗美势”，有恃无恐，在台湾搞白色恐怖，“杀人如草不闻声”，美国主子置若罔闻。蒋介石沦为美国奴才，但他自己另蓄奴才级的党羽。这些党羽，正如《水浒传》石秀所骂的：“给奴才做奴才的奴才”，这些奴才不全是坏人，也不全是无能之辈，甚至也非不爱国，只是他们降在蒋介石政权下，在大节上就走向反动，走向阻碍中国统一，这些人绝不承认他们不爱国，但爱国爱到了为“中华民国”做孤臣孽子、为“中华民国”打拼，而这...
009.我所处的大气候.txt	13		结论是，不为蒋家而为所谓中华民国，在大方向上也是错误的。因为你的一切所谓爱国都是阻碍中国统一的，至少你推迟了中国统一。你自己不能统一又跟别人统一捣蛋，你干的是什么呢？不管你是多么好的人，你是共犯。助纣为虐的自己不是纣，但扶同为恶，与纣相去者几希！一群好人，做了坏事，这是台湾岛有头有脸人物的集体写照；至于坏人，就更别提了。
010.斯德哥尔摩症候群.txt	3		一个代表性的小故事，特别值得写出。我出狱以后10多年，路遇当年抓我的蒋家鹰犬、警备总司令部保安处处长吴彰炯中将，那时他已退役，在富贵楼餐厅任总经理，他约我到他办公室，做了他单方面“相逢一笑泯恩仇”式的长谈。我最后打趣他，我说：“你们军人有‘五大信念’，所谓主义、领袖、国家、责任、荣誉。现在呢，你们革了几十年的命，民族主义等被敌人实行了、领袖死了、国家变成千分之三了、责任扯不清了、荣誉也不好意思说了，全没了，处长啊，你也老了，你输了。”不料他眨眨眼睛，神秘地告诉我：“李先生，我没输，我移民到美国了，我子女都是博士，个...
010.斯德哥尔摩症候群.txt	9		58年来，台湾最大的转型在从一批坏人转型成一批浑人。蒋介石的流亡政权基本架构是坏人架构，中有好人而附逆，其好也可知，“扶同为恶”之谥是跑不了的。蒋家政权没落后，取而代之的所谓本土政权，基本架构是前朝政权的学生，却连基本朝仪和细腻都没有了，只是粗俗的争权夺利的一批浑人，全无见识，更无世界性的见识，是夜郎也是井蛙，早就腾笑国际，只是此辈肉麻当有趣耳。
011.王闿运的身影.txt	3		去立法院，有一个有趣的身影时而冒出，就是清末民初的那位大儒王闿运。他是前清第一遗老，他在日记里评定清朝是儿戏亡国，改朝换代之际他已经八十开外了，但可不是普通的八十开外，他的来头大得很。他年轻时曾劝曾国藩反朝廷，又写《湘军志》惹得大家要杀他；他文采冠天下，国学大师章太炎眼高于顶，却称赞王闿运文章得其雅。袁世凯当中华民国第一任总统，请他做国史馆馆长，他笑傲就之。榜门一联曰：
013.我拒绝向孙中山宣誓.txt	9		1904年3月9日（清光绪三十年）有一项条件——“檀香山出生证”，是孙中山签字并宣誓过的，其中说：“本人孙逸仙，先经宣誓后，兹作证称：凭我所知和所信，我乃于1870年11月24日在柯湖岛衣华（Ewa）镇之位问奴（Waimanu）地方诞生。我是一名医生，现在茂宜（Maui）岛的姑剌（Kula）地方行医，我家居住在姑剌。我父亲孙达成于1874年前往中国，约八年后在那里逝世。本人作此誓词，旨在证明我的身份；并提供我出生于夏威夷的进一步证据，所附照片为本人最近肖像。”
013.我拒绝向孙中山宣誓.txt	15		二、孙中山说他“是一名医生，现在茂宜（Maui）岛的姑剌（Kula）地方行医。”事实上，孙中山在行医上，已“此道荒疏”（见冯自由《革命逸史》二集《孙眉公传略》），他当时并无正式行医的事实。说在茂宜岛的姑剌地方行医云云，全是谎话。
013.我拒绝向孙中山宣誓.txt	17		三、孙中山说他“父亲孙达成于1874年前往中国，约八年后在那里逝世。”事实上，孙达成根本没去过檀香山，一生没离开过中国（去过澳门），又何来“1874年前往中国”？所谓孙达成约八年后逝世，八年后是1882年，事实上，孙达成是1888年死的，孙中山为了方便，兴之所至的使他老爸早死了六年。所以文件中关于他老爸的陈述，也全是谎话。
013.我拒绝向孙中山宣誓.txt	23		后来我好奇的问陈文茜，宣誓时在哪里。陈文茜说：“在厕所里。当时乱哄哄的，替孙中山监誓的，哪罩得住两百多位立委啊。”
014.院长王金平.txt	15		二、比来选台北市长，登记费200万要张罗，李敖乃以《唐伯虎娇女赋》售名医好友陈耀昌（陈耀昌在救助“慰安妇”义卖时，买过李敖捐赠的胡适送他的字。陈耀昌是艺术行家，也是大善人）。
014.院长王金平.txt	19		四、李敖表示生平除当年当裤子时收过胡适先生1000元赎当金外，不受人赠，此款宜退。庆华说：“院长一片好意，退回于和气有伤。”李敖乃自行以“对价关系”，托庆华转送王院长汉砚、明墨、清牙印及字帖等6件自珍之物，回敬雅好书法之王院长，聊以相抵，免滋不安。不期王院长只收其一，其他辞以过丰。庆华知李敖不会回收，现正为难中（烫手货色现在彼处）。
014.院长王金平.txt	23		六、王院长厚谊隆情，按政治行规，不论迎拒，皆不可宣。但李大师并非政治人物，任性胡为，垂老尤怪，扬善之心，不可掩也。何况市长选后，国民党自马英九以下，舐痔美国，强行军购，就在眼前，李敖一夫当关，与国民党诸公撕破脸又对干，势在必行，波及王院长，亦所难免，届时有200万暗杠其中，双方又何以为情？故先掀此事，以正视听，虽有愧乎政治守密，然得昭王院长厚谊隆情于天下，亦一佳话也，谁曰不宜？
015.我选立委的第一目的.txt	11		从1946年2月22日，乔治·肯楠（George Kennan）由莫斯科大使馆向华盛顿发了第551号长电报，到第二年他以“X”笔名在《外交季刊》（Foreign Affairs）上发表大文章。美国一路在用大战略围困它眼中的敌人。1950年，继肯楠之后，保罗·尼兹（Paul Nitze）又指导出第68号文件（NSC-68），更积极地泰山压顶……接着下来的一连串思维，都是要用军备竞赛拖垮苏联。后来苏联垮了，美国又重施故伎，要拖垮中国，事实上却是拖垮两岸，如果所谓“台独”分子聪明，应该坐山观虎斗，看大陆与美国军备竞赛，自...
015.我选立委的第一目的.txt	27		七、目前对台湾最有利的解释是：《与台湾关系法》第二条B项第五款明定美国“以防御性武器供应（provide）台湾”，所谓“供应”，并不是军售或军购，它可以解释成“赠予”，解释成“求你收下”，解释成“我不要了，放在你家”，解释成“为了保护我们‘美国政治上、安全上与经济上的利益’，请你笑纳，多多使用”……
016.挡军购，宋楚瑜有前功.txt	5		宋楚瑜虽然留美，但他有一定程度的爱中国之情，有深刻切肤的恨美国之痛。美国抛弃蒋政权、承认北京的前夜，他被美国大使找到，半夜叫醒蒋经国，通知断交那一幕，给他的印象太深刻了，美国不可靠。2004年所谓总统选举，造出陈水扁肚皮受伤事件，群情激奋，守在伪总统府前广场不去，美国地下大使骗了连、宋，替扁化解了危机。那次连、宋一起上了美国人的当，宋楚瑜印象也太深刻了，美国不可靠。台湾的政治“大卡”（即大角色，卡为cast音译缩称。）们都亲美，但在亲美中，有“亲者痛”潜在心理而思对“唯美主义”来点儿刹车的，却只有宋楚瑜一人。我看到...
016.挡军购，宋楚瑜有前功.txt	9		我在立法院俨然老贼后，发现区域立委（就是硬碰硬选上的立委）我最老；不分区立委（就是靠党入列的没直接参选的立委）有顾崇廉、江丙坤两人略大于我。一去立法院，所见多是年纪小于我的后生晚辈；跟我同年的有民进党政客蔡同荣，丑态可掬；还有台联侨选的刘宽平，满头白发。顾崇廉是亲民党的不分区立委，做过海军总司令等大官，是蒋经国身边的人，谨小慎微，讲究朝仪风度，他是国民党当政时的军方VIP，向美国买武器，例多经手。他虽做过荷兰大使级的外交官，但思不出职业军人之位，只是看起来斯文，与他手下李杰粗鲁不文，判若天壤。记得有一次他质询国防部...
016.挡军购，宋楚瑜有前功.txt	17		宋楚瑜本是我的敌人，多次被我为文抨击。其在党外时代被谥为“大内高手”，这个外号就是我起的。他的一生，在省长任上表现得前无古人、后无来者，是国民党大员知过能改、改而能洗心革面的唯一一人，引起群众对他的寄望。在2000年所谓总统选举中，我虽然也是候选人，却公开挺他。但我跟他并不熟。败选以后，一天张光锦将军来我书房，出示500万赠款，说是“James（宋楚瑜）送你的”。我说：“我收了，可是有个条件，就是放在James那边，我需要，就去领。”光锦是我台中一中同班好友，知道我不肯收，但说得很委婉。我至今没有领，所以7年来，宋...
016.挡军购，宋楚瑜有前功.txt	41		因扁宋会而不投你了的朋友们，他们统统冤枉了你宋楚瑜！他们都没看到你在军购案上骗了陈水扁，你骗到那么多字，最后又仙人偷桃，在军购案上，为了台湾利益，坚守原则，反对至今！甚至在马英九国民党方面眼看就以所谓“合理军购”放水之时，仍带领亲民党诸公，苦战不懈。如果这就是权谋，我们欣赏的就是它。
017.问政述奇.txt	7		在所谓国会里做所谓国会议员，我好有一比，想到1974年死去的摩斯（Lyman Wayne Morse）。摩斯是美国哥伦比亚大学博士，担任奥勒冈大学法学院院长时，成为劳工仲裁方面的权威。1945年到1969年间，他做联邦参议员。最初属于共和党，1953年成为无党派人士，但1954年又加入民主党，并曾于1960年角逐民主党的总统候选人。他是位胆大、率直的参议员，对许多问题的观点都与他人唱反调。他支持劳工立法，反对“塔虎脱·哈特莱法”，指责该法损害工会利益。摩斯是一位自由主义者，支持联邦对教育提供资助，以维护黑人和农民的...
018.我告诉你，就是狗.txt	11		李部长杰：主席、各位委员。我们和美国之间除了有《与台湾关系法》之外，美国内部还有所谓的军售条例，美国提供的武器固然有免费的，也有必须计价的，早期还有美援的时候，美国给我们的东西的确只收了象征性的价款，但我们迈入开发中国家以后，美国就没有提供任何免费的武器。
018.我告诉你，就是狗.txt	15	LAYTAS-011	麦克阿瑟下台后到国会所作的演讲，大都被引证错误，一般人认为麦克阿瑟曾说：“老兵永远不死，只是凋谢。”其实麦克阿瑟没有讲过这句话，他引证的是当年西点军校的军歌。老兵永远不死，现在更变成“立法委员”站在这里，那就是此刻的本席，今天我要告诉各位的是，我们可不可以从另外一个角度面对这个问题，如果不用付钱就可拿到美国人的武器，不是皆大欢喜吗？我们是美国“第一岛链”的最前线，是美国人的看门狗，看门狗买骨头，还要自己花钱吗？
019.我闻过他们的臭脚.txt	15		过去我在当排长的时候，老兵都会写遗嘱，有一位老兵表示，我什么财产都没有，只有留下一双新的袜子，我死后要送给蒋总统，后来指导员来了之后表示，你怎么这样侮辱蒋总统？怎么把一双袜子送给蒋总统？这位老兵说，你们整天说总统是我们的家长，而我的遗产就是一双袜子，我死了就把它送给家长，这样有什么不对？此外，当时蒋经国是总政战部主任，蒋经国曾对一位老兵说，你到军中乐园肏姑娘为什么不戴保险套而得性病了？老兵说，报告主任，我不愿意穿着袜子洗脚，所以我不要戴套子。我举出这个故事给你听，这都是血泪交织的故事，他们宁可冒着性病的危险还是不要...
020.老贼化的民进党.txt	9		上面的对话显示了：李文忠所谓的民进党从准备执政到执政，都应该好好听李敖那一番话，是高估了他们自己。一旦他们执政了，他们也走上“立法院在国民党老贼控制时代”的模式。李文忠后来为了护航陈水扁，和林浊水一起辞职了。他是个陷入天人交战的悲剧政客，表现在国防委员会的护航行径，令人痛恨。那天“电影皇帝”柯俊雄的一段话，可以回味：
021.上将割屌记.txt	5		李委员敖：主席、各位列席官员、各位同仁。首先，本席要拿一张照片给李部长看，照片上面一排中间这位是印度前国防部长梅农，他曾讲过一句名言，他说向美国人要东西、要武器，不能求他，要用脚踢他，用踢的才能要到武器。同样的，你也是国防部长，我建议你去踢老美。不过，现在要先澄清一个重要的论题，上次我曾说我们给美国人做狗，你说不是狗，我说是狗，美国人因为政策而拿我们当狗。今天本席带了一本书借给你看，这本书作者的名字很像是美国前国务卿杜勒斯，不过，他是另外一位，作者名叫Foster Rhea Dulles。这本书有费正清（Fairb...
021.上将割屌记.txt	17		部长，请看看今日的报纸标题为《母子三人合吃一碗泡面》，台湾人民已经穷到这种程度，国防部却花这么多的钱购买武器，你们该不该这么做？本席方才说过，以往国防部购买长程预警雷达，只是提早通知我们3分钟后即将死亡，如今政府花费6108亿元，却只能独撑14天，如果美国经过14天仍不来救我们，我们该怎么办？如果美国在14天之后才来救我们，台湾在历经610颗导弹的摧残下，早已夷为平地、满目疮痍。试问：美国人会来拯救一个战场吗？请你看一个小官僚钱复所写的《钱复回忆录》，他写到美国对台湾说话不算话共有40次之多，我们怎么能相信美国人？...
021.上将割屌记.txt	29	LAYTAS-012	李委员敖：事实上，我们表达决心有很多种方法，当年明朝宦官魏忠贤是拿刀割下自己的LP以表达自己的决心。我告诉你一个故事，当年我小儿子年幼时，将《小星星》的歌词改编为“一闪一闪亮晶晶，满天都是‘小鸡鸡’”。今天前来国防委员会，我看到在座都是大将军，所以这应该是满天都是“大星星”。你们有没有考虑割下LP以展现自己的决心？本席绝不是在开玩笑，韩国人切下手指头以表达抗日的决心。为什么你们不能割下LP？请部长答复yes or no。
022.我高潮，你刹车.txt	9	LAYTAS-013	刚才林委员引证了一句英文谚语，叫做“Give the devil his due.”你的会是什么会呢？你的会应该是“魔鬼委员会”，行政院部会都有自己的职责，好比客委会要保护客家人，青辅会要保护青年人，严格来说，陆委会应该要保护内地、关切内地，但就本席的感觉，却认为事实正好相反。
022.我高潮，你刹车.txt	11		本席跟你谈一个比较大的问题。在二次大战以前，英国史学家汤因比曾写了一篇文章劝日本人，要日本不要老是跟一个拥有4.5亿人口的中国作对，这不是好现象。本席的意思是说，今天我方的整体方向、政策和气氛都是在跟13亿人口作对，而有一个人拥有足够的官方位阶，能够阻止我们继续跟他们作对，这个人就是你！本席讲一个也许不太文雅的笑话。一个人开卡车从山上下来，突然看到路边有一对狗男女在马路上做爱，这位司机就拼命按喇叭要他们闪开，但这对狗男女却不肯闪开，卡车司机只好紧急刹车。在几乎压到狗男女之际，卡车总算刹住了。卡车司机非常光火，下车大...
023.应该去跟妇产科医生讲.txt	7	LAYTAS-014	李委员敖：主席、各位列席官员、各位同仁。听到前一位委员的质询，本席必须说我对国防不内行，可是我对捣乱很内行，今天本席想要谈一点原则性的问题。英国有两位同名的作家，包括一个16世纪的，一个是19世纪末20世纪初的，后者讲了一句名言，就是“我不恨你对我说谎，可是我恨你对我说粗糙的谎话”。你用粗糙的谎话骗我的时候，你不但对我说谎，还把我当傻瓜。现在的问题是，我们看到刑警局和阿扁，都在说粗糙的谎话，至于“国防部”的谎话就细腻得多，做了那么多的表格，但是代表着这都是谎话。
023.应该去跟妇产科医生讲.txt	15		再来，19世纪和20世纪都有一个钢琴家叫鲁宾斯坦，20世纪的鲁宾斯坦有一次在演奏后受到一位贵妇的委托，希望他能听听她儿子的演奏，鲁宾斯坦虽然不愿意，但还是前往委托人的家中去听。结果听了贵妇儿子的演奏后，鲁宾斯坦表示，他从来没听过这么难听的演奏。这个贵妇一听，反而开心地跳起来，对儿子说：“好好准备联考吧！你不会变成一个钢琴家，因为连大师都证明没有前途了。”今天本席所要求的，就是希望将军们能够拿出你们的胆识，证明海峡两岸不能打这个仗，但是实际状况却是将军们信誓旦旦地说台湾有防御能力，只因为现在的气氛就是打打打，所以将军...
024.为什么不从大的战略来考虑.txt	7		李委员敖：主席、各位列席官员、各位同仁。本席刚才听了国防部的报告，你们这里面有一位神童，就是林主任，林主任的头脑非常好。刚才林主任报告时提到了自卫能力，我有种感觉，我老了以后听觉不太好，尤其是对中国的同音字，很容易产生混淆，比如说我们穿衣服的“衣”字，这个“衣”字就有160个同音字，很容易搞不清楚究竟是指哪一个“衣”字。所以，当林主任提到自卫能力时，本席有点搞不清楚是哪一个“卫”字，是保卫的“卫”，还是DIY那种手淫式的自“慰”，本席真的搞不清楚。本席的意思是，我们购买武器的心态是什么？我总觉得台湾今天购买这些武器...
024.为什么不从大的战略来考虑.txt	13		本席要说的第二点是，老问题又来了，从前我们有位四星上将李宗仁，他出了一本口述回忆录，现在看来这本书的内容虽然太老式了，但是其中有一段非常重要，这件事提醒了本席。李宗仁在这段回忆中谈到，当年南京大屠杀是怎么发生的？就因为我们要保卫南京。当时我们有没有办法保卫南京？当时我们没有办法保卫南京。原因何在？第一，我们所谓的龙蟠虎踞是骗人的，南京的地理环境是最不能保卫的，所以在国民党统治时代，首都丢过两次，原因就在南京很难保卫。第二，上海正跟日本打仗，“国军”被打垮后撤退到南京，剩下的全是残兵败将，他们根本无力防守。蒋介石说我...
025.第一被告是谢长廷，第二就是你.txt	17		李委员敖：谢谢你。对不起，我一上来，大家轻松一点，好像我在倚老卖老。昨天我收到谢院长送的生日蛋糕，他把我的生日搞错了，可见国安局的情报有问题，我的生日是下个月25日，满70岁，我先告诉你。我要倚老卖老，我说过我比你们当兵当得还早。我也讲过，我在台湾司法界的位阶很高。我在台大念相当于目前的法律系司法组时，现任的司法院院长翁岳生比我小三届，因此我在军界及司法界有固定的老大地位。我为什么谈到司法界？这就涉及一个程序问题。美国的大律师在教小律师时会提到三种情况：第一、情节比法律对我方有利时便辩论情节；第二、法律比情节对我方...
026.用衣冠整禽兽.txt	25		李委员敖：这样的话，你就必须将《海军服饰条例》作废，但在没有作废之前，就请告诉你的海军总司令，他必须穿黄皮靴，因为你们心里明白，没有上过船的人，怎么可以担任海军总司令？坦白说，你可以不喜欢陆军，但如果你能同时表明不喜欢海军陆战队担任你们司令的话，本席就佩服你，本席记得李部长是天津人，那部长就应该记得中国有两个卫：一个是山东的威海卫；另外一个是天津卫，后来因为国防强盛不需要天津来防卫，而出现“卫嘴子”一词，“卫嘴子”这句话表示天津人很会讲话，但是李部长虽然是天津人，却不太会讲话。最近天津非常有名的狗不理包子店把招牌卖...
026.用衣冠整禽兽.txt	29	LAYTAS-016	最后，当时你们对“莫须有”罪名的真正意义都有所误解。当年岳飞被抓，韩世忠问秦桧为什么要抓岳飞？秦桧回答说“莫须有”，因此大家都以为“莫须有”就是没有罪名，其实是错误的；因为同样的，如果抓了四星或五星上将，怎么能没有罪名？其实“莫须有”是宋朝俗语，意思是“等等看，有的”，所以“莫须有”并不是没有，而是秦桧傲慢地跟韩世忠将军说：“等着瞧吧，有的。”这才是“莫须有”真正的意思。因此关于查司令事件，你刚才也说过了，如果你不愿意承认是海军不喜欢陆军，你只要说一句“莫须有”，意思是“等着瞧吧，有的”，代表着相信最后医生的检查结...
026.用衣冠整禽兽.txt	39		以上质询，绕着一个主轴，就是陈水扁把他亲昵的非海军科班的人硬塞做海军总司令。所以我从《海军服饰条例》切入，整他们。《海军服饰条例》是《联合晚报》名记者高凌云提示给我的，他真优秀。
027.历史会证明我们同归于尽.txt	7	LAYTAS-017	李委员敖：主席、各位列席官员、各位同仁。我们在宋朝有位诗人叫陆游，他写过一首诗，即“天下本无事，庸人自扰之”；可是，本席现在发现他写错了，其实不是庸人自扰，而是很多的聪明人在自扰。
