id	book	chapter	source_file	line_start	line_end	quote_text	category	source_or_origin	summary	notes	quote_found_at_declared_range	source_excerpt
LASYXWM-012	孙逸仙和中国西化医学	中国第一个西方医院	004.中国第一个西方医院.txt	45	45	中国医学不明解剖、不讲生理、不识物理化学，其治疗法亦纯恃药物，并无割治之术，恒置可治之疾于死或残废之中。	医学批评	陈邦贤《中国医学史》转述	李敖引陈邦贤批评旧医学缺少科学基础与手术治疗。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　考嘉约翰氏为美利坚之俄亥俄省人，习医术于片司非涅省非拉德非亚城之遮非森医科大学。既毕业，以1854年到广州，先是因美京支那传道会聚议，提出中国医学不明解剖、不讲生理、不识物理化学，其治疗法亦纯恃药物，并无割治之术，恒置可治之疾于死或残废之中。致中国人口每年死亡之数，浮于全欧，吾人宜往拯救云云。呜呼，吾国医者因不明解剖生理物理化学等科学，以致贻笑异邦，实为国人最痛心者也。
LASYXWM-013	孙逸仙和中国西化医学	香港第一个西医大学	005.香港第一个西医大学.txt	35	35	身之质体血气，物也，宜格：身之心性灵明，事也，理也，亦物也，宜格。	格物格言	何启语，文裕堂跋转引	校对轮去掉天下、国、家铺陈，只收何启以身心为格物对象的核心句。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。 校对补入：替换第一轮政治意味偏重的整句。	yes	　　……先生家素封，而嗜学勤苦，过于贫贱。以中国无格致学，年甫成童，独行数万里，学于英国伦敦及雅罢甸书院。初至，掌院问其志。先生曰：“吾志在天下，而天下本于国，国本于家，家本于身。身之质体血气，物也，宜格：身之心性灵明，事也，理也，亦物也，宜格。请示先后。”掌院嘉其志大而笃先令教之形体，旁及草木禽鱼，金石之质，可制药物者。后则教以天学、地学、人学。天学即天文，凡电学、光学、算法、历法、诸艺是也。地学即地舆，其中则有经纬测量、农事舟车、兵阵各艺。人学即文字，其中则为经史、政教、食货、制器工商等艺。先生始而溺苦，继而游心于此者，凡十年。
LASYXWM-014	孙逸仙和中国西化医学	香港第一个西医大学	005.香港第一个西医大学.txt	39	39	善歌者使人继其声，善教者使人继其志，诸生学吾学者，志吾志，则利济必多。	教育格言	何启语，文裕堂跋转引	李敖引何启说明教师传志与医学利济。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　以医道可济世，律学能治心，乃先考医学，列高等。时先生年未弱冠，再数年考律学，列第一。为学敏成功速，英国学者莫之或先。乃出自中国，故时人目为百年人，言百年内杰出之士也。……又一二年回香港。……岁丁亥（光绪十三年），袭侯曾劼刚有英文《中国先睡后醒论》，先生恐其误国，作英文书后以辩之。……院（雅丽氏医院）已落成，西国医士感其意，咸至赠医，中西人多沾其惠。先生不辞劳瘁，亲课生徒。集中西医法药物，辨析毫芒，复贯通融会，以教诸生。曰：“善歌者使人继其声，善教者使人继其志，诸生学吾学者，志吾志，则利济必多。”以故从之游者，一时，士多知名，深格致，不特为名医，且可为博士。
LASYXWM-015	孙逸仙和中国西化医学	香港第一个西医大学	005.香港第一个西医大学.txt	39	39	以医道可济世，律学能治心，乃先考医学，列高等。	医学志业格言	文裕堂跋述何启	李敖引何启以医道济世、律学治心的求学路径。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　以医道可济世，律学能治心，乃先考医学，列高等。时先生年未弱冠，再数年考律学，列第一。为学敏成功速，英国学者莫之或先。乃出自中国，故时人目为百年人，言百年内杰出之士也。……又一二年回香港。……岁丁亥（光绪十三年），袭侯曾劼刚有英文《中国先睡后醒论》，先生恐其误国，作英文书后以辩之。……院（雅丽氏医院）已落成，西国医士感其意，咸至赠医，中西人多沾其惠。先生不辞劳瘁，亲课生徒。集中西医法药物，辨析毫芒，复贯通融会，以教诸生。曰：“善歌者使人继其声，善教者使人继其志，诸生学吾学者，志吾志，则利济必多。”以故从之游者，一时，士多知名，深格致，不特为名医，且可为博士。
LASYXWM-016	孙逸仙和中国西化医学	香港第一个西医大学	005.香港第一个西医大学.txt	51	51	吾人教育学生，不受金钱酬报或其他补助，只不过自愿献礼物于科学未昌明的中国而已。	科学教育格言	康德黎演讲	李敖引康德黎说明西医书院的科学教育理想。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　同人不必自谦说吾人未曾好好从事教育的工作，而以求恕的态度，乞取任何赦免。相反的站在吾人的立场，对各位、对世界，可发出这毕业文凭而无愧。吾人教育学生，不受金钱酬报或其他补助，只不过自愿献礼物于科学未昌明的中国而已。在中国尚流行吾人中世纪时代的情况，星卜盛行，人民信他们为医生，科学的外科手术不被采用，万千妇女感受痛苦，或竟为所谓产婆的邪术魔药所送命。
LASYXWM-017	孙逸仙和中国西化医学	香港第一个西医大学	005.香港第一个西医大学.txt	53	53	他要求先给我们以科学，有了科学，则其他一切都会跟着来了。	科学格言	康德黎演讲转述李鸿章来信	李敖引康德黎演讲中的科学优先论。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　将有若何结果？——因此，本院工作的一般效果，将越出香港小岛，而影响于远处，所有本港及其他通商口岸，人民的疾苦得赖本院毕业同学的高级治疗学术，而逐渐解除。然而沧海一粟，此亦不过如水中泡沫，遇岸上沙石，而成中国科学输入的钥匙而已。书院的工作，将忝获荣誉，因此所偕来的没有什么，只是健康和安适罢了。本书院与中国的关系如何？仅为技术上的雇佣吗？不是的，中国将接受他的感动，而中心悦乐的。诸位知道，李鸿章是中国的俾斯麦吧，他对本书院极其爱护。……今本院毕业学生拥有专门知识，得前往中国心脏地方探查了。各位同学担当重任，可依吾人的预期而无所陨越。将来声誉日隆，得以专家自豪，行见这事业在中国将达到最高峰呢（鼓掌）。医疗科学的工作园地实在广阔，由北部满洲漠河（Amoor）所在的冰天雪地，到南方Trrawaddy与Brahmapootra河岸，由黄海到越过四川肥沃省份的雪峰，更越四川而至西藏高原，再进而达兴都库什山，那里有蒙古人与高加索人对峙于面积广阔而有百万土著的大地，这都是任各位青年前往参加工作的场所（鼓掌）。于当前地域，有植物学努力未及的路径，在四川的沿河，各位同学，将发现贵国人士耕种输出供给中国药材市场的植物。这些植物，未经科学家的探悉，亦未被科学的分类，直可说是深藏荒野的植物，它的性质仅为流俗所相信，它的效用亦多涉怪诞。各位青年若探访其地，归为新知识的主人，而将所采的大量物品，提交植物学家、化学家、生理学家、治疗学家和执业的医生，分别鉴定，则树叶树根的不固定的可厌的煎汁，向引为可以神怪邪术治疗未经诊断之疾病者，都将充分解释。植物学家可将这些树叶树根在植物学界的地位确定，化学家还原它的成分而得了化学反应的算式，生理学家证实它的效能和影响。这些效能和影响固不仅及于人身，如中国人所未知者，且此项或彼项器官的受到侵袭，神经系统或脉管系统的受影响，虽仅由一克千分之一的处理，而结果亦得判明。由是这些物质的价值，将必为世人确知，其声名乃得远播。此为黑暗与光明区别的特征，亦是今日中国的知识状态与吾人所期望此后进步的中国不同的所在。各位青年，勿谓贵国的当局不相信科学，那极有权威的李鸿章，关于本院的职务曾复信述及，他希望化学解剖学成为吾人讲授和训练的重要部门。他不似流俗的只说“惠我奇方”，而能为成功为赫胥黎（Huxley）或邓德尔（Tyndall）的启迪。他要求先给我们以科学，有了科学，则其他一切都会跟着来了。……
LASYXWM-018	孙逸仙和中国西化医学	香港第一个西医大学	005.香港第一个西医大学.txt	59	59	各位同学所获的专门知识，自非短期训练的学习所能企及。	专业教育格言	康德黎演讲	李敖引康德黎说明五年训练获得的专门知识不是短期训练可比。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　雅丽氏纪念医院——吾人于雅丽氏医院从事病理的实际教学，可说已尽美尽善，再没有比这更合用的场所了。书院和学生蒙伦敦传道会安置于此，实感厚谊。这医院的规模，比不列颠学习所需用的庄严讲台还大，可证明在不列颠实无比这更能供给专业实习机会或物质的医院了。于学习进程中，本院学生每日在门诊室或病室，从初入学校以至今日得有学士资格，均在门诊室或病室负外科医生的助手及司药助手的责任。普通经三个月或六个月不够时期的训练，便轻易派出外面工作，而我们同学，在此度五年的光阴，从讲授及实验，获得充分的医学的、外科细微工作的、齿科眼科的，以及调剂方面的知识。各位同学所获的专门知识，自非短期训练的学习所能企及。
LASYXWM-019	孙逸仙和中国西化医学	“改良”与“革命”之间	006.“改良”与“革命”之间.txt	9	9	讲求树艺、农桑、养蚕、畜牧、机器耕种，化瘠为腴	农学格言	《农功》文句，罗香林引述	李敖引孙逸仙早年农学文字中的技术改良方向。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　按此文所称“孙翠溪西医”，自是指国父无疑。而陈忠倚辑清经世文三编卷三十四《农功》，文字与光绪二十年刊本盛世危言原文，略有出入，如“收获之多寡，迥乎不同”，“迥乎”作“均此”，“其时为邑宰者，蚕积蟹匡”，“蚕积蟹匡”四字作“劝农课耕”，“吾邑孙翠溪西医，颇留心植物之理”作“今粵东有肄业西医者，留心植物之理”，是其例证②。从文字之较存原始面目观之，当根据发表较早之报章论文或较早刊行之版本选辑，且可证明此文为国父在书院研习西学时所作。至此文之词句，从其喜用成语或典雅笔调观之，或经郑观应所润色，盖依盛世危言凡例，其采录时人论说，除注明为附录原文外，大率郑氏酌加修改，故清经世文三编所选辑者，皆署郑氏名字，《农功》一篇，自亦不无郑氏文句杂厕其内。考郑氏与国父同籍中山，本习儒业，官至三品衔候补道，英法联军战役后，始弃儒就商，学习西人语文，并出国游历，颇留意外国政治实业，首倡发展中国棉布，创办上海织布局。光绪八年李鸿章奏定以郑氏专办商务，后任招商局总办。郑氏以常住上海，喜言推行新政，故早与国父相审，克采录国父早年论文，而加之修改。唯“讲求树艺、农桑、养蚕、畜牧、机器耕种，化瘠为腴”，及于乡中试种莺粟，以为禁烟手段等主张，则非郑氏所自发动，故于所改文字不能不提出“孙翠溪”笔名。而全篇以农事行政为重心，似原文以农政为题，“农功”一题，殆郑氏所易。又末段谓：“朝廷之设官，以为民也。今之悍然民上者，其视民之去来生死，如秦人视越人之肥瘠然，何怪天下流亡满目，盗贼载途也！”则为对满清政府而发，隐寓革命之意，当是国父原文，非以“圣明在上”为信念如郑氏者所增入。而全文主旨，在求实施农政，“使地无遗利，人有蓄藏”则又似国父关于民生主义之始基思想矣！戴季陶先生述国父学识思想之基础，谓是“由于幼年的农村环境，与少年的医学启发所奠定的，所以他少年时代的著作，就很注意农村问题及人生疾苦这些地方”（1942年1月26日戴先生在中央训练团党政班关于“总理行谊”之演讲）。殆即指国父此类论文也。要之国父民族民权民生诸主义之专名，虽成立与称引不始于在书院肄业时代，然其主义与宣传之发端则始于是时。
LASYXWM-020	孙逸仙和中国西化医学	“改良”与“革命”之间	006.“改良”与“革命”之间.txt	9	9	使地无遗利，人有蓄藏	农学格言	《农功》文句，罗香林引述	李敖引《农功》概括土地利用与民生储蓄的目标。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　按此文所称“孙翠溪西医”，自是指国父无疑。而陈忠倚辑清经世文三编卷三十四《农功》，文字与光绪二十年刊本盛世危言原文，略有出入，如“收获之多寡，迥乎不同”，“迥乎”作“均此”，“其时为邑宰者，蚕积蟹匡”，“蚕积蟹匡”四字作“劝农课耕”，“吾邑孙翠溪西医，颇留心植物之理”作“今粵东有肄业西医者，留心植物之理”，是其例证②。从文字之较存原始面目观之，当根据发表较早之报章论文或较早刊行之版本选辑，且可证明此文为国父在书院研习西学时所作。至此文之词句，从其喜用成语或典雅笔调观之，或经郑观应所润色，盖依盛世危言凡例，其采录时人论说，除注明为附录原文外，大率郑氏酌加修改，故清经世文三编所选辑者，皆署郑氏名字，《农功》一篇，自亦不无郑氏文句杂厕其内。考郑氏与国父同籍中山，本习儒业，官至三品衔候补道，英法联军战役后，始弃儒就商，学习西人语文，并出国游历，颇留意外国政治实业，首倡发展中国棉布，创办上海织布局。光绪八年李鸿章奏定以郑氏专办商务，后任招商局总办。郑氏以常住上海，喜言推行新政，故早与国父相审，克采录国父早年论文，而加之修改。唯“讲求树艺、农桑、养蚕、畜牧、机器耕种，化瘠为腴”，及于乡中试种莺粟，以为禁烟手段等主张，则非郑氏所自发动，故于所改文字不能不提出“孙翠溪”笔名。而全篇以农事行政为重心，似原文以农政为题，“农功”一题，殆郑氏所易。又末段谓：“朝廷之设官，以为民也。今之悍然民上者，其视民之去来生死，如秦人视越人之肥瘠然，何怪天下流亡满目，盗贼载途也！”则为对满清政府而发，隐寓革命之意，当是国父原文，非以“圣明在上”为信念如郑氏者所增入。而全文主旨，在求实施农政，“使地无遗利，人有蓄藏”则又似国父关于民生主义之始基思想矣！戴季陶先生述国父学识思想之基础，谓是“由于幼年的农村环境，与少年的医学启发所奠定的，所以他少年时代的著作，就很注意农村问题及人生疾苦这些地方”（1942年1月26日戴先生在中央训练团党政班关于“总理行谊”之演讲）。殆即指国父此类论文也。要之国父民族民权民生诸主义之专名，虽成立与称引不始于在书院肄业时代，然其主义与宣传之发端则始于是时。
LASYXWM-021	孙逸仙和中国西化医学	“改良”与“革命”之间	006.“改良”与“革命”之间.txt	87	87	达尔文的学说是“演化”的，并没有中国译名中“进化”的意味。旧译《进化论》是不通的，也是以词害意的。	科学名词格言	李敖论达尔文译名	李敖辨析达尔文学说在中文译名中被误解为进化的歧义。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　一、达尔文的学说是“演化”的，并没有中国译名中“进化”的意味。旧译《进化论》是不通的，也是以词害意的。
LASYXWM-022	孙逸仙和中国西化医学	从行医到革命	007.从行医到革命.txt	99	99	不论贫富，一邀即至，其济人利物，岂今所谓自号名医而昂其诊金者所能及耶？	医德格言	《总理开始学医与革命运动五十周年纪念史略》	李敖引史略称孙逸仙行医不论贫富、一邀即至。	校对轮保守收入：本书大量涉及孙逸仙的革命活动、政体、党部与出版审查争议；本轮排除现代政治、革命宣传、党派、宪法、政府和出版审查语录，只保留科学、医学、教育、格物、养生、宗教及非政治的古典格言或引文。	yes	　　先生既结束澳门中西药局，来广州后，复设东西药房于洗基，每日10时至12时赠诊，出外谢步，随意致送，若难产服毒急症，不论贫富，一邀即至，其济人利物，岂今所谓自号名医而昂其诊金者所能及耶？先生不特医术精良，而医品尤慈祥而廉洁。当时官绅与民众多知孙医生之名，所得诊金与药费尽充作交结衙门联络会党之用。东西药房司理为博济同学庞文卿，所常往来者，则同学廖德山梁乾初等，此时均表同情于先生革命矣。
