file	line	quoteText	markers	political	previous	context	next
001.告徐复观的状子.txt	15	最近一年来，台湾大学里有一二人利用一个特殊学生，把上自校长，下至助教，骂得一塌糊涂。		political-context		（一）“最近一年来，台湾大学里有一二人利用一个特殊学生，把上自校长，下至助教，骂得一塌糊涂。”	
001.告徐复观的状子.txt	17	李×骂沈刚伯拒绝朱光潜到台大来任教，这对沈也有影响。				（二）“李×骂沈刚伯拒绝朱光潜到台大来任教，这对沈也有影响。”	
001.告徐复观的状子.txt	19	全盘西化		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	小疯狗		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	文星		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	〈教育与脸谱〉序幕		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	沈刚伯拒绝朱光潜到台大任教一节		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	被人豢养之小疯狗		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	利用一个特殊学生		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	19	李×		political-context		二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。	
001.告徐复观的状子.txt	21	受人豢养		political-context		三、自诉人撰文著书，均系本自一己独立之见解，徐复观谓自诉人系“受人豢养”“被人利用”“被传授只咬无权无势的人的心法”“意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才’的目的”，均足以毁损自诉人之人格，并已构成《刑法》第310条诽谤罪之构成要件。	
001.告徐复观的状子.txt	21	被人利用		political-context		三、自诉人撰文著书，均系本自一己独立之见解，徐复观谓自诉人系“受人豢养”“被人利用”“被传授只咬无权无势的人的心法”“意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才’的目的”，均足以毁损自诉人之人格，并已构成《刑法》第310条诽谤罪之构成要件。	
001.告徐复观的状子.txt	21	被传授只咬无权无势的人的心法		political-context		三、自诉人撰文著书，均系本自一己独立之见解，徐复观谓自诉人系“受人豢养”“被人利用”“被传授只咬无权无势的人的心法”“意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才’的目的”，均足以毁损自诉人之人格，并已构成《刑法》第310条诽谤罪之构成要件。	
001.告徐复观的状子.txt	21	意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才		political-context		三、自诉人撰文著书，均系本自一己独立之见解，徐复观谓自诉人系“受人豢养”“被人利用”“被传授只咬无权无势的人的心法”“意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才’的目的”，均足以毁损自诉人之人格，并已构成《刑法》第310条诽谤罪之构成要件。	
001.告徐复观的状子.txt	21	刑法		political-context		三、自诉人撰文著书，均系本自一己独立之见解，徐复观谓自诉人系“受人豢养”“被人利用”“被传授只咬无权无势的人的心法”“意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才’的目的”，均足以毁损自诉人之人格，并已构成《刑法》第310条诽谤罪之构成要件。	
001.告徐复观的状子.txt	23	小疯狗		political-context		四、徐复观骂自诉人“小疯狗”一节，亦构成《刑法》第309条公然侮辱罪之要件，且已显然引起恶劣之结果，1964年10月中央书局出版洪炎秋著《废人废话》一书，其介绍文中称自诉人被封为“小疯狗”（证据四），即系根据徐文而来。	
001.告徐复观的状子.txt	23	刑法		political-context		四、徐复观骂自诉人“小疯狗”一节，亦构成《刑法》第309条公然侮辱罪之要件，且已显然引起恶劣之结果，1964年10月中央书局出版洪炎秋著《废人废话》一书，其介绍文中称自诉人被封为“小疯狗”（证据四），即系根据徐文而来。	
001.告徐复观的状子.txt	23	废人废话		political-context		四、徐复观骂自诉人“小疯狗”一节，亦构成《刑法》第309条公然侮辱罪之要件，且已显然引起恶劣之结果，1964年10月中央书局出版洪炎秋著《废人废话》一书，其介绍文中称自诉人被封为“小疯狗”（证据四），即系根据徐文而来。	
001.告徐复观的状子.txt	23	小疯狗		political-context		四、徐复观骂自诉人“小疯狗”一节，亦构成《刑法》第309条公然侮辱罪之要件，且已显然引起恶劣之结果，1964年10月中央书局出版洪炎秋著《废人废话》一书，其介绍文中称自诉人被封为“小疯狗”（证据四），即系根据徐文而来。	
001.告徐复观的状子.txt	33	中西文化争论		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	33	李敖又在骂你		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	33	李敖		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	33	民主评论		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	33	李某		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	33	嫁祸于东海大学		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	33	连徐复观之流，都可以在大学中文系中滥竽充数，做黑牌教授，中文系怎么不完蛋		political-context		一、李敖诉状，提到“中西文化争论”问题；本人首应声明，在文化讨论中，本人从不以李敖为对手。盖身为现代之中国人，不论其愿意与否，一方面必受本国文化之影响，故旅居美国数世之华侨，其血液中仍多浸透有祖国之文化。一方面亦必受西方文化之影响，故穷乡僻壤之村妪野老，西方文化，亦必深入于其生活环境之中。对于每一文化研究工作者而言，其所从事者，乃对于每一具体文化问题之了解、把握。其所关心者，乃对于每一具体文化问题所了解、把握者，有无错误。至于一般所谓中化西化之争，乃空洞笼统，无从讨论之过时口号，与文化研究工作者毫无关涉。例如本人研究中国文化，但在与西方文化有关连之范围内...	
001.告徐复观的状子.txt	35	恐怖	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	早应打耳刮子	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	小鬼	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	牺牲	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	大懵懂	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	把文史学风带到这种迂腐不堪的境地	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	脱不开乾嘉余孽的把戏	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	大脑在休息，小脑正在反射	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	近乎卜巫之间的人儿	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	分赃	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	腐化	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	遮羞完毕	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	拼命捞钱	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	与家里‘欧八桑	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	吃闲饭黑心饭	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
001.告徐复观的状子.txt	35	使他们的子孙因他们感到羞耻	classics	political-context		二、李敖系以诽谤为专业；其发展之程度，早经威胁到整个社会与民族之安全。李敖因诽谤诬陷胡秋原先生而被台北地方法院判刑，此处不论。兹将其年来诽谤行为，根据初步不完全之统计，作成附表二。计其对个人指名之诽谤，自孔子以至胡适、钱穆，凡57人。其对集体诽谤，自台湾大学文学院、中央研究院、孔孟学会、立法院、内政部、各大学中文系、全国研究中国文化者、全体较李敖年长之学人、全政府官吏、全国民党员，以至整个中华民族。谓孔子之像为“恐怖”，将孔子思想与西门庆、魏忠贤，等列齐观。对研究孔子思想之人，除加以毒词秽语外，并谓“早应打耳刮子”。对祭孔子之礼童，诋之为“小鬼”。对主祭...	
