file	line	context
008.告徐余.txt	37	按诽谤罪是告诉乃论罪，没经过当事人告诉，任何文字评论，无所谓诽谤可言，更无所谓“以‘诽谤为专业’”可言。被告徐复观、余纪忠诽谤我“以‘诽谤为专业’”，无异说诽谤是我的生活所依、取给所寄、专门职业所在，这当是绝对明显的诽谤！这种诽谤，在西方文明国家中极易判定。英国丘吉尔的儿子小丘吉尔Randolph Churchill，就因遭受此类诽谤而打贏官司，得到了五千英镑的赔偿。史例俱在，被告徐复观、余纪忠又哪里逃？至于说我公开宣布“法院黑暗”却又不断在法院进行控告，则是事实。这一点，正反证了我李敖的崇法务实。正因为法院黑暗，所以我才要不避艰险，“以身‘试’法”，打它个明白。法院黑暗，正需要法院里头的人和法院外头的人，大家一齐努力，好使黑暗化为光明。我李敖绝不因为法院黑暗就遗弃它，任它黑暗下去。这种精神，不是很伟大吗？既然这么伟大，怎么还能诽谤我呢？
008.告徐余.txt	45	按法律上所谓“胁迫”，乃“为使他人发生恐怖、不当的预告以祸害之行为”（史尚宽《民法原论总则》第170页）。在刑法中并有不能抗拒之结果，才能成立。对洪炎秋和中央书局转引徐复观诽谤我为“小疯狗”一事，我是依法提出控告的，权利之行使完全合法，并非“不当的预告以祸害”，又有什么“胁迫”可言？所谓洪炎秋给我的与被告徐复观“不利的函件”，是五十四年2月27号，他在台北重庆南路中国大饭店楼下咖啡室亲笔写的，正式表示他对引用徐复观诽谤我的话“心甚歉然”。洪炎秋在大庭广众之下表现自由意志，我李敖又“胁迫”他个什么？这不是被告徐复观、余纪忠瞪着眼睛恶意造谣吗？至于中央书局方面，我跟他们的负责人，除了对簿公堂时见面外，既不认识，也无接触，又“胁迫中央书局”个什么？我跟中央书局的官司，已经完全胜诉（今年2月28号台中高分院判决罚他们银元五百元），这一点，也足以证明“法院光明”的一面。若不是我李敖“以身‘试’法”，法院又怎么会多了一次光明的纪录呢？
009.胡茵梦的清高哪儿去了？.txt	25	第三种、1981年6月16日高院民庭笔录，她改口说：“李敖要赠送事，我表示没兴趣，但要送给我，我无所谓。”——这明明又是说，她并非“予以当面拒绝”，她接受房子了。
009.胡茵梦的清高哪儿去了？.txt	29	根据上表，比对之下，胡茵梦的证词，完全穿帮。三年前她为了作秀心切，斗臭李敖，自己展示出无限清高，弃房子如敝屣；但是曾几何时，她却“暗中”把房子接受下来，明着清高，“暗中”不再清高了；明着说一向对钱财之事没兴趣，“暗中”却兴趣可来得大。三年前她出庭作证，推事告诉她，你曾是李敖配偶，依法可以拒绝证言，但她却要说话，推事说既然要说，可要实在，她夷然答曰：“说谎不是我的天性。”比对了上面的发言记录，我真不明白，胡茵梦的“天性”，到底是天归何处？性归何方？
009.胡茵梦的清高哪儿去了？.txt	35	以上举证，在证明一个人不能里子面子你都要，你不能又清高又拿人东西，又拿人东西还“大义灭亲”去伪证。天下没有这种道德！西谚说法律是六十分的道德，如今我争讼公庭，所争无他，端在谁的道德在六十分以下而已！
010.租给张三，却告李四.txt	75	所谓李敖“骗取”的“字样”，原来在萧孟能自己手里！
010.租给张三，却告李四.txt	97	在这一起诉状里，另一最重要的文件又“出土”了。就是萧孟能所提出的“附件（一）租赁契约书”！萧孟能凭这一“租赁契约书”向张桂贞要“建物”，试问“租赁契约书”是什么？即所谓被李敖“骗取”之“字据”也！试问“字据”既被李敖“骗取”了，萧孟能又何来“字据”，持之以告张桂贞？如今“字据”萧孟能自己拿出来了，可见所谓被李敖“骗取”之说，全不能成立，原“字据”，根本就在萧孟能自己手里！“字据”在自己手里却告别人“骗取”、“侵占”，这不是公然诬告，又是什么？
010.租给张三，却告李四.txt	103	这封信发信时间是1981年7月31日，也是在告李敖侵占“建物”之后，信中萧孟能也只字不提“侵占”的事，可见这“建物”也根本没有被“侵占”。因为这一“建物”根本就没有什么“借用”情况，所谓“借用”，全是萧孟能的“自谓”，李放已直斥其谬。但是，从另一角度看这一存证信，却正好反证了萧孟能既说建物是“借用”给李放的，则他跑去告李敖“侵占”，就是公然的诬告了！
010.租给张三，却告李四.txt	121	被告于六十七年8月1日，将上揭建物之一部出租与案外人张桂贞，双方订有租赁契约可稽；又自称将上揭建物之另一部出借与案外人李放，亦有存证信函可考。不论出租或出借，均系被告自己所为，并为被告明知之事实。但被告竟虚构事实，指控自诉人侵占上揭建物，交付该案外人等使用，系“以自己所为之事实，反指为被告犯罪行为，显非出于误会或怀疑”，揆诸上开（四）判例，已难辞诬告罪责。纵令被告指控侵占之事实，非全虚伪，自诉人因而判刑确定（实则全属虚伪，故地院判决无罪），但被告明知其中一部分，即上揭建物系被告自己出租或出借与他人，核与被告指控自诉人侵占之事实不符，被告竟妄行指控，意图加重所谓自诉人犯罪所生之危害，并使法院从重量刑，揆诸上开（一）（二）（三）判例，仍难免除其他部分虚伪诬告之责任。
010.租给张三，却告李四.txt	153	唯按同一案件经检察官终结侦查者，不得再行自诉，刑事诉讼法第323条第1项定有明文，所谓同一案件，系指所诉彼此两案为同一被告，其被诉之犯罪事实，亦属同一者而言（参见本院四十九年台上字第315号判例）。查案外人刘会云于七十二年6月30日向该管检察处告发上诉人萧孟能诬告，与本件自诉人李敖自诉上诉人萧孟能诬告，彼此二案均为同一被告，已无疑义。次查第二审法院为事实审，得自行调查事实，以资审认。而案外人刘会云告发萧孟能诬告之犯罪事实，与本件自诉之前述犯罪事实，是否同一，原审并未依职权调取原案卷详加调查审认，遽行判决，自嫌率断，且与诉讼经济之本旨有违，难成信谳，上诉意旨指摘原判决不当，尚非全无理由，应认为有发回更审之原因。
010.租给张三，却告李四.txt	161	二、查同一案件，经检察官终结侦查者，不得再行自诉，固为刑事诉讼法第323条第1项所明定，唯所谓同一案件，系指所诉彼此两案为同一被告，其被诉之犯罪事实，亦属同一者而言，最高法院著有四十九年台上字第315号判例。经查案外人刘会云于七十二年6月30日具状向台湾台北地方法院检察处告发萧孟能诬告，系以萧孟能明知其所有坐落台北市信义路4段1号水晶大厦屋顶西边房屋，为其自行借与李放使用，竟于六十九年9月间，意图使李敖受刑事处分，捏造事实，具状向台湾台北地方法院刑事庭提起自诉（六十九年自字第940号），为告发之犯罪事实，此与自诉人李敖在本件自诉被告诬告之犯罪事实，并非同一，且有被告与案外人张桂贞就上开房屋所订之租赁契约书、台北邮局十四支局存证信函第371号在卷可稽（见本院调台湾台北地方法院检察处七十二年侦字第11723号卷第9页、原审卷第19、20页），被告就此事实难谓不知，则其何以在台湾台北地方法院六十九年自字第940号自诉自诉人侵占上开房屋
011.新女性的新谎话.txt	9	二、关于离婚证书的解释部分——胡因子说离婚证书中所谓“今后有关财产问题，无任何关系”是指“天母静庐”房子，其实“天母静庐”房子是信托关系而不属于“财产问题”。所谓“财产问题”，是指李敖留在胡因子手中的古玉等而言，这些古玉等，李敖在离婚时都送给胡因子了。离婚证书用“财产问题”等文字，自属一般习用套语（至于当时李敖名下有房产，胡因子明示无赡养费等俗习，为示与李敖并无房产上之赠与或补偿关系，故援此套语）。关于离婚证书的解释部分，请传见证人孟祥柯、段宏俊作证。
012.驳萧孟能的“上诉理由（一）状”.txt	9	所谓“同一”部分
012.驳萧孟能的“上诉理由（一）状”.txt	39	所谓“与朱婉坚之协议，对方无诚意履行”部分
012.驳萧孟能的“上诉理由（一）状”.txt	47	事实上，萧孟能与朱婉坚的“协议书补充条款”是“1977年12月17日”订立的；萧孟能与张桂贞的“租赁契约书”是“1978年8月1日”订立的，前后相隔七个半月，萧孟能说“为免朱婉坚依协议书永久占用该中间面包”，乃听李敖建议与张桂贞“虚伪订立租赁契约书”以为“抗拒”，这是自相矛盾的。因为萧孟能既然自承“朱、萧两人并未依协议书履行”，则他自己已不守协议。自己不守协议，在七个半月之内，都不怕朱婉坚“永久占用该中间面包”，又何须在七个半月之后，始行“抗拒”？这是于理不合的。此其一。萧孟能说朱婉坚不守协议之事，业经朱婉坚于1986年5月9日到庭作证否认在卷。足证萧孟能所称假借张桂贞名义以为“抗拒”之说，也是于理不合的。此其二。萧孟能说他和朱婉坚两人都“并未依协议书履行”一事，且与他自己在1986年6月6日的笔录不符。（笔录中推事问：“不遵守协议的是你？”萧孟能答：“是对方没有履行。”）足证所谓因朱婉坚不履行协议而要“抗拒”之说，也是自相矛盾
012.驳萧孟能的“上诉理由（一）状”.txt	49	所谓“张桂贞自始未进住该屋”部分
012.驳萧孟能的“上诉理由（一）状”.txt	57	所谓“长账单”中“装修费是记在萧孟能账上”部分
012.驳萧孟能的“上诉理由（一）状”.txt	67	所谓“面包”，是指水晶大厦屋顶突出的独立三座房屋而言。三座房屋中，除大厦公用的电梯马达间及公用蓄水槽外，尚有毫无内部装修、不能使用的空房。当时水晶大厦自十二楼以上都荒废不堪使用，李敖之弟李放应邀前来整理，为照应顶楼，故由大厦管理处承认以照缴管理费方式，住入屋顶西边房屋，当时屋顶中间房屋原拟也由李放比照使用，所以在“长账单”中，遂有“含阳台清理，但不含面包工程，面包工程由敖之付款”的话，既然“由敖之付款”，可见所谓“记在萧孟能账上”之说，就根本不能成立。不料后来萧孟能要求由他把屋顶中间房屋给朱婉坚使用，李敖鉴于朱婉坚处境可怜，就没坚持，所以在萧孟能和朱婉坚“协议书补充条款”中，同意“交由乙方（朱婉坚）永久使用”（附证二）。这个“协议书补充条款”是“1977年12月17日”订立的，因为屋顶中间房屋给了朱婉坚，所以在六天后“长账单”12月23日账下“附水晶工程总说明”里，有这样的解说：
012.驳萧孟能的“上诉理由（一）状”.txt	77	所谓“张桂贞或李敖都未投资垫付装修费”部分
012.驳萧孟能的“上诉理由（一）状”.txt	93	所谓“使用张桂贞名义”部分
012.驳萧孟能的“上诉理由（一）状”.txt	99	事实上，萧孟能这种证明方式是不能成立的。因为张桂贞有独立人格，她和萧孟能订立“租赁契约书”时，且经陈良榘律师见证（附证四），事证明确如此，岂容否认？何况租约期满后，萧孟能还是凭此所谓“虚伪”的租约，向地方法院控告张桂贞，要求判决张桂贞应返还房屋的。（附证五。事实上，早在租约未到期前，张桂贞已把这房屋交还给朱婉坚了。张桂贞是一位有正义感的老太太——她直接替萧孟能履行了“协议书补充条款”！）——萧孟能要房子的时候，“租赁契约书”就说是真的；躲罪的时候，“租赁契约书”就说是假的，一纸契约，竟可“用之则行、舍之则藏”，天下有是理乎？
012.驳萧孟能的“上诉理由（一）状”.txt	101	所谓法院并未判决部分
012.驳萧孟能的“上诉理由（一）状”.txt	107	事实上，所谓法院“并未对系争水晶大廈屋顶中间建物（中间面包）予以判决”，是不确的。因为地方法院判决书中，早已清楚判决“含水晶大厦屋顶可使用之建物”是无罪的。在高等法院判决书中，也没列入有罪部分，而有“其他上诉驳回”的主文。依照法理，既已排除于有罪判决之外，自属无罪之认定、自不在话下。所以萧孟能所说的，全不着边。实际的真相是：萧孟能在告李敖侵占水晶大厦屋顶“建物”和“字据”的时候，却不把这一“租赁契约书”拿出来，反倒把这一租赁关系秘而不宣、把这一字据按下不表。及至他在告李敖侵占“建物”和“字据”失败后，在转而告张桂贞时，才拿出这一“租赁契约书”。萧孟能凭“租赁契约书”向张桂贞要“建物”，试问“租赁契约书”是什么？即所谓被李敖“骗取”之“字据”也！试问“字据”既被李敖“骗取”了，萧孟能又何来“字据”持之以告张桂贞？如今“字据”萧孟能自己拿出来了，可见前此所谓被李敖“骗取”之说，即完全不能成立！原“字据”根本就在萧孟能自己手里！“字据
012.驳萧孟能的“上诉理由（一）状”.txt	109	所谓“自无单自与张桂贞订约出租之理”部分
012.驳萧孟能的“上诉理由（一）状”.txt	115	事实上，因为萧孟能把“系争房屋”给了朱婉坚，李敖早在12月27日就把钥匙交还萧孟能，所谓“系争房屋”当时“在李敖管理之下”说法，全属不实。假设言之，纵“在李敖管理之下”，“系争房屋”既然权归萧孟能，李敖又何能把“管理之下”的房屋擅给张桂贞用？李敖如这样做，岂不把“管理之下”的房子移为私用了吗？岂不早就被人告了侵占了吗？所以张桂贞要用“系争房屋”，与萧孟能订约，才是正途。
012.驳萧孟能的“上诉理由（一）状”.txt	117	所谓授权书“自亦包括本案系争房屋”部分
012.驳萧孟能的“上诉理由（一）状”.txt	135	再看另一张授权书。萧孟能说授权李敖“全权代表授权人处理授权人与水晶大厦有关之一切事项”，“自亦包括本案系争房屋”。这也是蒙混局外人的话。因为所谓“与水晶大厦有关之一切事项”，也是针对一类特定事件行使的。这类特定事件就是设法使水晶大厦的客户们减低对萧孟能的不满。原来萧孟能筹建水晶大厦，因欠台北市银行债务，以致连累客户们，使大家产权不清。价款付清的客户们，来律师信汹汹指责萧孟能（附证十）；价款未清的客户们也纷纷停付尾款（附证十一）。经水晶大厦管理委员会发文给各客户（附证十二），要求大家“将款存入华南银行大安分行活储6026号李敖先生账户之内”。用李敖的信用，帮萧孟能渡过难关。（此账户用管理委员郑锡华、刘望苏、李敖三人印鉴联保，至今犹存）。萧孟能离台时，李敖已搬离水晶大厦，所以特别做一“全权代表”式的委托，“处理授权人与水晶大厦有关之一切事项”，主要在委托李敖在客户们面前保护萧孟能的权益（如变更阳台锅炉间用途之类）。既言“授权人与水晶
012.驳萧孟能的“上诉理由（一）状”.txt	139	所谓“授权李敖”部分
012.驳萧孟能的“上诉理由（一）状”.txt	141	萧孟能所谓“系争房屋”有授权李敖云云，现在有一重要证据可证，不容瞒天过海。1980年萧孟能告李敖，曾有台北三十九支邮局存证信函第1302号至李敖（附证十四），内列授权事项（一）-（二十一）件，其中全没有涉及水晶大厦屋顶建物的事。这一存证信，白纸黑字，证明了根本没有授权的事实。原因很简单——他自己租给张三了，房子已在张三使用之下，又何来李四代劳？又何来对李四的授权呢？
014.告李敖的下场.txt	17	二、至于萧孟能说他告李敖：“前经法院判决李敖有罪确定在案”，殊不知这一所谓有罪判决（高院推事林晃、黄剑青、顾锦才所做的不公正的判决），业经最高法院以六件判决书（一、1983年度台上字第2400号。二、1983年度台抗字第247号。三、1984年度台上字第4502号。四、1984年度台上字第4647号。五、1982年度台上字第2225号。六、1984年度台上字第4511号。附证三）推翻。换句话说，高院推事林晃、黄剑青、顾锦才的“法院之事实认定”，事实上，已被上级法院根本“否定”了，又何劳萧孟能自己肯定？此其二。
014.告李敖的下场.txt	33	二、萧孟能在最后陈述中，说地方法院推事判决张桂贞应返还系争房屋，殊不知此位推事名童有德，就是自民庭调刑庭后，此次判萧孟能诬告罪成立的同一位童有德！可见公道终在法官之心！又本案中有认定萧孟能上诉不成立的最高法院判决书（1985年11月7日，1985年度台上字第5874号），由最高法院推事钟日成、施文仁、罗一宇、董明霈、黄剑青列名，其中黄剑青不是别人，就是六年前和高等法院推事林晃、顾锦才一同审萧孟能自诉李敖所谓侵占案，误判李敖的同一位黄剑青！黄剑青从高等法院调最高法院后，此次能够认定萧孟能上诉不成立，也可见公道终在法官之心！苟假以时日，锲而不舍，李敖之清白，终得在法院见天日也！
015.迟来的正义也算正义.txt	3	西方有一句谚语是：“迟来的正义不是正义。”（Justice delay is Justice denial）看到八年以后最高法院确定萧孟能诬告李敖属实的判决书（8月2日寄到），我自嘲嘲人，脱口说了一句：“在台湾这种法院里，迟来的正义也算正义！”
015.迟来的正义也算正义.txt	13	四、三推事竟代栽证据！——三推事说：“自诉人复因委任被告处理一切事务而于备忘录中列入该支票款。”所谓“备忘录”，其实从未给李敖，萧孟能也提不出给李敖的证据。按萧孟能全部委任共二十三项，为萧孟能书面提出，为李敖所是认。但其中并无代催讨十三张支票的委任，如果有的话，萧孟能为什么不列出？法官如此代栽证据，罗织人罪，真古今所无也！
