id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LAJJGYJ-011	006.蒋经国的另一个爸爸.txt	19	19	家族礼制文句	为配王氏女合葬之，且为之立嗣	蒋介石宗法文字	作者引蒋介石文字，说明为亡弟配王氏女合葬并立嗣。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 校对补入，只收家族礼制文句本体；不收蒋经国过继、冥婚批评和蒋家政治身份语境。
LAJJGYJ-012	006.蒋经国的另一个爸爸.txt	23	23	礼制古文	禁迁葬者与嫁殇者。	《周礼·地官·媒氏》	作者引《周礼》禁止迁葬与嫁殇的礼制文句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收礼制古文本体；不收蒋家冥婚、过继和家族批评语境。
LAJJGYJ-013	006.蒋经国的另一个爸爸.txt	23	23	经注文句	生时非夫妇，死而迁葬之，使相从	《周礼》注疏	作者转引注解解释迁葬为生前非夫妇、死后迁葬相从。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收经注文句本体；不收蒋家宗法安排和现代家族语境。
LAJJGYJ-014	006.蒋经国的另一个爸爸.txt	23	23	古人言行	原之所以自容于明公，公之所以待原者，以能守训典而不易也！若听明公之命，则是凡庸也！明公焉以为哉？	邴原拒曹操冥婚事	作者引邴原拒绝曹操为曹冲冥婚的答语，说明守训典而不易。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古人答语本体；不收蒋经国过继、蒋家宗法和政治人物家族语境。
LAJJGYJ-015	006.蒋经国的另一个爸爸.txt	27	27	古史文句	新妇年少，终必他适，可令吾子鳏处地下耶？	《元史·列女传》杨氏事	作者引《元史》故事中舅姑欲为亡子合葬亡女的问句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古史文句本体；不收蒋家冥婚和宗法批评语境。
LAJJGYJ-016	006.蒋经国的另一个爸爸.txt	33	33	孔子礼制语	能执干戈以卫社稷， 虽欲无殇，不亦可乎？	孔子礼制语	作者引孔子语说明早殇者若能执干戈卫社稷，可不以殇论。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古代礼制语本体；不收蒋经国过继与蒋家宗法语境。
LAJJGYJ-017	006.蒋经国的另一个爸爸.txt	37	37	宗法成句	大宗无子，不可以绝	薛蕙《为人后解》	作者引薛蕙文字说明大宗无子不可使其断绝。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 校对补入，只收宗法成句本体；不收蒋家继嗣和现代人物家族语境。
LAJJGYJ-018	006.蒋经国的另一个爸爸.txt	37	37	礼制古文	礼之所以立后，曰重大宗也；小宗无子，以为可以绝者也。故不为之立后。大宗无子，不可以绝，故立后以继之。小宗不可拟大宗，故曰重大宗也。曷为后大宗不后小宗？重本也。大宗者，祖之正体也，本也；小宗者，祖之旁体也，支也。本存而支亡，亡而犹存也，尊者存焉耳。本亡而支存，存而犹亡也，存者微矣。是故小宗无后，祖不绝；大宗无后，祖绝矣！	薛蕙《为人后解》	作者引薛蕙解释宗法立后制度中大宗不可绝的原则。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收礼制古文本体；不收蒋家继嗣和现代家族批评语境。
LAJJGYJ-019	006.蒋经国的另一个爸爸.txt	37	37	宗法文句	小宗无后，祖不绝；大宗无后，祖绝矣！	薛蕙《为人后解》	作者引薛蕙文字对比小宗无后与大宗无后的宗法意义。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 校对补入，只收宗法文句本体；不收蒋家继嗣和现代人物家族语境。
LAJJGYJ-020	006.蒋经国的另一个爸爸.txt	39	39	礼俗成句	长支长子不得出继他支	《中华民国民事习惯大全》	作者转引民事习惯中长支长子不得出继他支的礼俗规则。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收礼俗规则本体；不收蒋经国过继和蒋家继承语境。
LAJJGYJ-021	006.蒋经国的另一个爸爸.txt	47	47	家族文言句	不忍重违母命，以伤骨肉之至情，不获已，仍以长子经国嗣之	蒋介石宗法文字	作者引蒋介石叙述不忍违母命而以长子经国嗣弟的文句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收家族情理文句；不收蒋经国身份、蒋纬国身世和蒋家政治语境。
LAJJGYJ-022	006.蒋经国的另一个爸爸.txt	49	49	家族文言句	世世子孙，读斯文者，知吾母与吾今日哀其子若弟之苦心，庶奉吾弟祭祀，永永弗替	蒋介石宗法文字	作者引蒋介石以世世子孙读斯文、奉祭祀不替的文言句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收家族祭祀文句；不收蒋家政治人物身份和继承安排语境。
LAJJGYJ-023	006.蒋经国的另一个爸爸.txt	57	57	民俗文献句	上中下三等社会，凡子弟未婚夭亡，类多择一门户相当，年龄相若之亡女，为之定婚，迎接木主过门，礼节如生人嫁娶，名曰‘冥配’。盖以不如是，则灵魂将无所依归，不能入祠祭祀，且不能立后，一经冥配，即取得被继承人之资格，得为之立后也。	《中国民事习惯大全》	作者引民事习惯文献说明浙江平湖冥配与立后的民俗。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收民俗文献句；不收蒋家过继和现代人物批评语境。
LAJJGYJ-024	007.蒋经国同任显群争女人.txt	17	17	古典成句	糟糠之妻不可弃	《后汉书》宋弘语化用	作者转述吴国桢劝人不可抛弃糟糠之妻的成句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收成句本体；不收任显群、顾正秋、婚恋与政治迫害语境。
LAJJGYJ-025	007.蒋经国同任显群争女人.txt	31	31	宋诗句	世间祸故不可忽，箦中死尸能报雠。	王安石诗句	作者引王安石诗句说明世间祸故不可忽视。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收诗句本体；不收任显群家事、投奔大陆和政治报复语境。
LAJJGYJ-026	008.蒋经国其实还不知阿斗.txt	9	9	古诗句	百花发时我不发，我一发时百花煞。要与秋风战一场，满身披上黄金甲！	朱元璋《咏菊诗》	作者引朱元璋咏菊诗，写百花与秋风相抗的帝王诗气。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古诗句本体；不收毛泽东词、华国锋和现代政治传承语境。
LAJJGYJ-027	008.蒋经国其实还不知阿斗.txt	9	9	诗评成句	诗以人传	中文诗评成句	作者用诗以人传说明作品因人物而流传。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收诗评成句本体；不收毛泽东《沁园春》、政治人物评价和词作比较语境。
LAJJGYJ-028	008.蒋经国其实还不知阿斗.txt	41	41	古典成句	亲贤臣、远小人	诸葛亮《出师表》	作者化用《出师表》亲贤臣远小人的成句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古典成句本体；不收华国锋、毛后接班和现代政治期待语境。
LAJJGYJ-029	008.蒋经国其实还不知阿斗.txt	97	97	宋诗名句	不识庐山真面目，只缘身在此山中	苏轼《题西林壁》	作者引苏轼诗句说明身在局中而难见真相。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收诗句本体；不收邓小平、变法和革命辨析语境。
LAJJGYJ-030	008.蒋经国其实还不知阿斗.txt	149	149	易经成句	穷则变、变则通！	《周易·系辞》化用	作者引语云穷则变、变则通，说明困极则思变。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古典成句本体；不收小平变法、毛泽东和现代政治评价语境。
LAJJGYJ-031	008.蒋经国其实还不知阿斗.txt	157	157	礼记成句	文王周公、制礼作乐	《礼记》相关说法	作者引《礼记》作者关于文王周公制礼作乐的说法。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古典礼制成句；不收制度生成和现代政治制度讨论语境。
LAJJGYJ-032	008.蒋经国其实还不知阿斗.txt	173	173	古典政治成句	为民父母	传统官箴成句	作者引传统为民父母之说，与官吏公仆观念相对照。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古典成句本体；不收中西制度、政治家和现代政论语境。
LAJJGYJ-033	008.蒋经国其实还不知阿斗.txt	173	173	古典成句	作之君、作之师	《尚书》成句	作者引作之君、作之师说明传统君师观念。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收古典成句本体；不收中西制度与现代政治家论述语境。
LAJJGYJ-034	008.蒋经国其实还不知阿斗.txt	191	191	俗语典故	扶不起的阿斗	刘禅阿斗典故	作者用扶不起的阿斗比喻无论扶助仍难成事的人。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收俗语典故本体；不收蒋经国、邓小平和国共派系语境。
LAJJGYJ-035	008.蒋经国其实还不知阿斗.txt	195	195	成语	礼贤下士	中文成语	作者用成语形容尊重贤才、谦待士人。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收成语本体；不收蒋介石性格、民主政治和现代政治评价语境。
LAJJGYJ-036	008.蒋经国其实还不知阿斗.txt	195	195	古典成句	然诺重千金	古典信义成句	作者用然诺重千金形容重视承诺。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收成句本体；不收蒋介石、毛泽东和现代政治人物比较语境。
LAJJGYJ-037	011.苏联时期的蒋经国（江南）.txt	9	9	近代文化成句	中学为体，西学为用	张之洞洋务成句	江南引用中学为体、西学为用概括近代留学与学习西方的主张。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收文化成句本体；不收蒋经国苏联经历、留学路线和现代政治史语境。
LAJJGYJ-038	014.蒋“青天”在赣南的故事（曹云霞）.txt	5	5	俗语化成句	无官不贪，无吏不污	中文俗语化成句	作者用成句形容官吏普遍贪污败坏。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收成句本体；不收台湾、国府、赣南和蒋青天政治包装语境。
LAJJGYJ-039	015.蒋专员的“五有”和“十多”（曹云霞）.txt	25	25	成语	顺水推舟	中文成语	作者用成语说明顺着形势作出安排。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 校对补入，只收成语本体；不收赣南专员任命和行政政治语境。
LAJJGYJ-040	015.蒋专员的“五有”和“十多”（曹云霞）.txt	25	25	成语	一筹莫展	中文成语	作者用成语说明到赣州后毫无办法。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 校对补入，只收成语本体；不收赣南专员、土霸和蒋经国行政语境。
LAJJGYJ-041	017.蒋家父子不是“人”（孟绝子）.txt	49	49	小说文句	哀哉，奉孝！痛哉，奉孝！惜哉，奉孝！	《三国演义》赤壁后曹操哭郭嘉故事	作者引曹操哀痛郭奉孝的排比哭辞。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收小说文句本体；不收戴笠、蒋介石和现代政治比附语境。
LAJJGYJ-042	017.蒋家父子不是“人”（孟绝子）.txt	49	49	小说文句	丞相于虎窟中逃难之时，全无惧怯；今到城中，人已得食，马已得料，正须整顿军马复仇，何反痛哭？	《三国演义》赤壁后曹操哭郭嘉故事	作者引《三国演义》中众谋士问曹操何以痛哭的文句。	保守收入：《蒋经国研究》以蒋经国、蒋家、国民党、台湾统治、戒严、特务、接班、苏联经历、政治争议和反蒋攻防为主体；现代党派、政权、领袖、总统、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀、接班与反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、文学引文和非政治格言。 只收小说文句本体；不收戴笠、蒋介石祭墓和现代军政比附语境。
