file	line	context
001.从《秀嫚信箱》到《上下古今谈》.txt	57	在中国传统的观念中，一个女人的路线，只是“贤妻良母”的路线。这是一条单行道，一条非常狭窄的单行道。夹在这条单行道两边的，是丈夫的拖鞋、子女的尿布、厨房的锅碗瓢盆、邻居的八舌七嘴。故中国的女性，只是男人的附属品，她的一切生老病死、富贫荣枯，都以丈夫的变化为函数。她自己，并没有真正的自己。中国的传统观念，也从不允许女人有她的自己。传统的女人，在“贤妻良母”以外，多认识一些字，多写一首小词小令，已属难得，并且也接近“大逆不道”的边缘，因为“女子无才便是德”。女子的“完成”，并不以“才”为充要条件，甚至“才”还是她“不守妇道”的张本。所以流风所及，中国历史上至多只有伟大的“母性”，并没有伟大的“女性”。中国历史上不会有“女思想家”、“女社会改革家”、“女叛徒”、“女飞行家”……中国的传统不鼓励女人去走这些路，要走也走不成。中国的女人不论长得多么高，也要被男人踩在肩膀上。正所谓女高一尺，男也高一尺，因为女人那一尺，就是间接为男人高的。
001.从《秀嫚信箱》到《上下古今谈》.txt	63	但是，从卡莱尔（Thomas Carivle）出现以后，他的“英雄与英雄崇拜”言论，为一般的“英雄”定义，做了不少的修正。在卡莱尔眼中，不但神明、帝王等可以成为“英雄”，就是先知、教士、诗人、文人也不失为是“英雄”。到了今天的20世纪，“英雄”的定义已需要更新的修正。一般什么神明、帝王，早该踢出“英雄”的行列，而该代以美人、戏子、电影明星、TVA的设计者、沙克疫苗的发明者、太空人、潜水人、试飞人……他们这些，才是新时代的“英雄”，他们比旧时代的所谓“英雄”要高明一万倍、伟大一万倍。旧时代的所谓“英雄”们，他们要整天砍别人脑袋、切别人指头，才能成为“英雄”，然后发动大量的文警，制造宣传，使人们对他们“爱戴”、“崇拜”，误以为他们是“英雄”。但是新时代的“英雄”们，他们却不这样，他们直指人们的内心深处，使人们从心底发出对他们的爱戴崇拜，不再砍杀流血，也不需要断头台。他们只凭他们的智慧、好心、灵巧和美丽，再加上对人无害的成名欲望，交织成一个百花齐放的世界。在这个世界中，是和平式的发展抱负，运动会式的公平竞争，杀一不辜得天下而不为的操守，为目的而又考究手段的道德。新时代的“英雄”们，使人们皈依自己的方法不靠武力、不靠特务、不靠强迫、...
001.从《秀嫚信箱》到《上下古今谈》.txt	65	刘秀嫚成为“英雄”，“英雌”的基本路数，必须建筑在她的一些基本改变之上。她必须彻底认清世俗的表演、剪彩那一套，绝对不是有意义的行径；做“孝子”、“好学生”那一套，也不是终极的目标。她该想想陆放翁那“欲求灵药换凡骨，先挽天河洗俗情”的诗句，然后进一步了解：“洗尽铅华”并不重要，重要的是，“洗尽”她在这个地区多年被感染、被辐射的“俗情”。她该知道：她的见解与头脑，可能远不及她的美丽的程度，不但不及，甚至非常不成比例。她如果不努力拉近这个比例，她必将成为一个世俗的美人，终将凋谢而去，变成每一个“中国小姐”“环球小姐”的下场，并无例外。
001.从《秀嫚信箱》到《上下古今谈》.txt	77	如果中国的学者和思想家以外的得人心的人物，能够出面关切思想运动、政治动向、社会改革，那么收效一定很大。尤其是一些有清望的人，如果他们能善用他们的清望，肯下海做好事，不轻易做人情面子的事，我们群体的进步一定来得更蓬勃、更快。就目前的环境说，有带头作用的老一辈和中年一辈的人物，实在已经少得可怜，而青年一辈又多在机会缺少的高压底下，爬不起来。因此偶尔有脱颖而出——不管是从哪一个路数脱颖而出——的青年一代，他们的责任，也就更来得重大，也就更不限于“独善其身”就算完事。换句话说，他们不应该仅仅是一个“作家”、一个“中国小姐”、一个“电影明星”、一个“企业家”。他们应该不仅仅是做佛经中的“自了汉”，应该联合起来，加做些别的、多说些别的。例如一个18世纪人权保障的老题目，值得大家全体注视；一个非法判决的死刑案件，值得大家一致声讨。在一个共进的群体里面，个人——尤其是有才智有地位的个人——不应该只限于“专业”上面的注意，他应该打破传统的什么明哲哲学，偏偏要走出来，多管些实际并不“闲”的“闲事”！
001.从《秀嫚信箱》到《上下古今谈》.txt	83	依我看来，这样的容忍与沉默是一种可怕的记号，而不是一种可喜的表征。它指出生活在这个社会里的众人之间，缺乏一种内向的聚力和共同努力的方向。大家已经放弃对于社会的关心、放弃对于社会的冀望。大家只是因为碰巧生在这个社会，因而才做着最低程度的求生挣扎。其他有关公益、有关大众的事，他们早已因受挫折太多而灰心了。所以，对于许许多多不平的事他们出以容忍、处以沉默。这种令人忧心的容忍绝不是胡适所说的“就是自由”，这种发人深省的沉默也绝不是西谚所说的“就是金子”。我们应该深深体认“哀莫大于心死”的古训，我们实在是一群死了心的人。
001.从《秀嫚信箱》到《上下古今谈》.txt	111	《上下古今谈》不谈了以后，我正式写信给夏晓华先生，推荐刘秀嫚来掌握这一方之地。套一句古话，这种作风，叫“荐贤自代”，也叫“退让贤路”。虽然在事实上，我自己本不失为是“当代大贤”，只可惜我贤得恶名四溢，只可叹我贤得罪状昭彰。所以不得不因故学学欧阳修，“避此人出一头地”。我希望夏晓华先生用不衰的礼遇，正式敦请刘秀嫚来主持这一个专栏；也希望刘秀嫚用长驻的青春，来走上这被李氏压路机压过的大路。我相信刘秀嫚这样做，在我们青年朋友的警戒和督促下，必然是一个新面目的起点。我祝她好运！
001.从《秀嫚信箱》到《上下古今谈》.txt	113	我清楚地知道，在我那些数不清的“不良纪录”中，由于我这一篇“代序”，必然增加一条新的“不良纪录”。为了使撰写纪录的“未来牌友”少一点麻烦，我现在代为拟定草稿一则，以供参考。文曰：
001.从《秀嫚信箱》到《上下古今谈》.txt	115	查“文化太保”李敖，最近老毛病复发，又乱写文章，妖言惑众。自闹之不足，又公然鼓动良家妇女做“女叛徒”，且美其名曰“美人计”。似此张狂，实胆大妄为，不知人间法理为何物。着通令有关机关，对此人言行严密注意。稍有异动，即行检举。庶保治安，以维法纪。
001.从《秀嫚信箱》到《上下古今谈》.txt	143	我想，可能每一个人都会有类似的经验，也许在学校中也许在家里，更会在社会上，受到别人的训斥。尤其是在许多人面前，被人毫不客气的纠正你的错误，那是多么令人无地自容啊！这位同学完全明白自己犯了错，但是英语老师当众训斥的方式，却深深地损害了他的自尊心，于是将情绪上的不满，转移到自己一向喜爱的英语课上面，而使成绩每下愈况！但是，如果我们冷静地自我省察一下，便会了解，这些烦恼都是自己想法不正确而造成！因为师长们的训斥，在动机和根本上是为了这位同学更完善。公开的训斥方式固然不适当，但是师长和同学们不会把这件事一直记在心里；更不会看不起偶尔犯错的同学！因此，只要把“反躬求诸己”的古训，来适应这类问题，便会心平气和，而不致影响到你的功课和工作了。（1965年7月4日《中华日报》）
001.从《秀嫚信箱》到《上下古今谈》.txt	165	记得有句格言：“宽恕人的过失，就是自己的荣耀。”本来嘛！过去了的事情，是无法挽回的，但若时时刻刻不忘报复之念，创伤则永难痊愈！一分钟所做的报复行动，将是一分钟后的永远遗憾！因为人生是由许多的分分秒秒所积成的！在这一分钟失败了，但尚有许多的时刻需要创造！不要为一分钟的冲动，而毁了整个的一生！
002.开场白——“浪子”回头.txt	7	所谓“浪子”（Boheme），我的意思是指19世纪30年代以后的巴黎文人。他们从穷困中开创新境界，对恶劣的环境不满意、不屈服，任凭社会对他排挤，让他“浪”迹天涯，他仍是要把他的热情和抱负投向社会。他不在乎人们要跟他“相忘于江湖”，人们可以忘掉他，让他流浪，但他却不忘掉人们。他要震聋醒聩、要追击不舍。最后他要成功，要把社会改造，把人们叫醒。这是他的真精神。16年前，我家从中国大陆逃难到台湾中部，我蛰伏在台湾省立台中第一中学，是一个名副其实的小“浪子”。1954年，我没有资格拿到中学毕业证书，就开始朝北流浪。1959年，我离开台湾大学，走入军队，两年以后，我又重回台大做研究生，最后是不欢而散，——放弃了土硕士的文凭，直流浪到今天。
002.开场白——“浪子”回头.txt	11	67年前，章太炎先生到台湾，主持比《台湾日报》多“日新”的报——《台湾日日新报》，曾有两句诗说：
003.破题——从《人间喜剧》说起.txt	1	破题——从《人间喜剧》说起
003.破题——从《人间喜剧》说起.txt	3	《开场白——“浪子”回头》里提到的巴黎浪子，最早出现在巴尔扎克的《人间喜剧》（La Comedie Humaine）里。在这套《人间喜剧》最后完稿后90多年，美国的萨洛扬又出现了他的新的《人间喜剧》（The Human Come by）。这两出喜剧，虽然在同一书名下亮相，可是它们所代表的时代意义，却相差得很多。
004.“上下”与雅俗.txt	11	原来在我的文章中，素来绝不忌讳“下里巴人”的语汇，我的表达法也是下里巴人式的，尽量是“有话直说，有屁直放”。有人说我的文章“有流氓气”，我也不否认。等到我翻翻所谓《台湾省戒严时期取缔流氓办法》以后，发现写文章“有流氓气”尚不致被违宪的移付外岛管训，于是我更“有屁直放”起来。
004.“上下”与雅俗.txt	13	宋朝的黄山谷，曾主张“以俗为雅”，我最喜欢这种调调。我生平痛恨写文章的人一写文章就装蒜，满纸八股滥套，一派正人君子的臭味，害得文章一点没有个性和生气，简直是混球。我李敖绝不来这一套。《论语》中说“君子恶居下流”，我看来看去，我不是“君子”眼中的君子，何况我喜欢“上流就是下流”、“以下流为上流”，当然我对“下流”之不肯“恶居”，也就不在话下了。
006.“谈”什么？.txt	7	一、谈乡土——在不能上太空以前，乡土是我们生老病死、喜怒哀乐的园地，因此我们不能不“谈”它，不能不爱它、不了解它。我们不是狂热的“沙文主义者”（Chauvinist），也不是盲目的义和团，但是我们骨头烧成灰都是中国人，最后还要落叶归根，给中国的土地做肥料。在这个土地上，任何地区都是我们的乡土，我们不该有褊狭的地域观念。我有时候，爱站在北方人的立场开南方人的玩笑，但这只是玩笑而已。在我的心头，我知道我的祖籍在云南，而我在台湾的岁月，竟占了我这30年生命中的16年！因此，我更会像爱北方人一样的爱南方人，——尤其是南方女人。
006.“谈”什么？.txt	11	三、谈时潮——“时潮”（time and ride）是现代人必须关心的题目，不了解时代真相和世界潮流的人，只是《何典》中所谓的“活死人”、只是《拾遗记》中所谓的“行尸走肉”。这个世界上，人在没自杀以前，大概谁都不愿先做死人和尸体，谁都愿做一个活生生的大活人。因此时潮不得不“谈”。谈得愈多，殡仪馆的生意愈少；张启仲市长若早读我的文章，也就不会在台中文化中心区盖殡仪馆了！
008.不仅仅是做“好人”.txt	3	四十三年前的5月13号，蔡元培、王宠惠、罗文干、汤尔和、陶行知、王伯秋、梁漱冥（溟）、李大钊、陶孟和、朱经农、张慰慈、高一涵、徐宝璜、王征、丁文江、胡适等十六个人，在《努力周报》第2期上，登出了《我们的政治主张》。他们集体提出了“好政府”的要求，并且要求“好人”要有奋斗的精神。他们说：
008.不仅仅是做“好人”.txt	9	这几段话，可说是对“好人”的一个指针。所谓“好人自命清高”、所谓“好人笼着手”、所谓“好人袖手”等等态度，都是要不得的态度，甚至可说是乡愿的态度。单单“做好人是不够的，需要做奋斗的好人”。——这是好人或以好人自许的人，必须认清的一个大动向。
008.不仅仅是做“好人”.txt	11	所谓“做奋斗的好人”，就是要挺身出来，向恶人和恶势力作战、向老朽和开倒车作战、向腐败的传统作战、向社会的黑暗作战、向群众的愚昧作战、向头脑不清的混蛋作战……“奋斗的好人”不会唉声叹气，不会“空兴叹”，不会长叹，也不会浩叹，他不会做这些无聊的弱者的哀鸣。他是一个战士——一个实际的战士，他要经常在“剃刀边缘”，打那诗人勃朗宁所谓的“最好的又最后的”一仗。
009.大奶奶运动史.txt	7	不论在中国在外国，女人都经过一段束胸的历史，都在装饰上，未曾大力强调过大奶奶的可爱。在中国，女人们胸部的解放是在民国以后的事，提倡风气的有被称为“性学博士”的张竞生，以及我们那位全世界见到女人乳房次数最少的“哲学博士”胡适。他们两位虽然都鼓吹“大奶奶主义”，但是后者曾被前者痛斥过一次，理由是胡适之对女人乳房的知识太差，所以闹了笑话。
009.大奶奶运动史.txt	11	由于时代的进步，女人们对乳房的保养与美化也愈来愈积极，从钢丝胸罩到隆乳按摩，再到所谓乳房真空扩大器，名堂百出，唯大是尚。乳房的自由已经发展到如日中天，宪法里所列举的种种自由（如言论自由等等），没有任何一条的发展能够凌大奶奶而上之，也没有任何一个机关敢订立一种“惩治大奶奶条例”来控制大奶奶，或散发剪刀来剪我们可爱的大奶奶。这是时代的进步，也是自由中国的自由，我们千万不要忘记。
011.“赤子之心”？.txt	3	在习惯上，我们常常运用的一些词汇和论证，一经推敲起来，便问题横生。
011.“赤子之心”？.txt	5	最大的问题是，我们中国的许多词句，语意非常含混，不像西方文字那样不含糊（unambiguous），那样不能做两三样的解释。所以中国的文章不是科学的文章，用中文来写纯科学的论述，许多时候都会无法表达。
011.“赤子之心”？.txt	7	中文的最大本领，乃在于善做莫名其妙浑浑噩噩的玄学魔术，把一些不知所云的抽象名词排列组合起来，表达一种混沌的思想。这种混沌的思想，稍一经过科学的论证，便要矛盾狂泻，一塌糊涂。
011.“赤子之心”？.txt	9	我试举一个例：中国古代的思想家们，他们很爱运用的一个辞汇就是“赤子”。在《书》《经》中、《老子》中、《庄子》中、《孟子》中、《荀子》中，我们都可以看到它的出现。在《老子》中，有很热烈颂扬“赤子”的话，所谓“含德之厚，譬于赤子”；所谓“常德不离，复归于婴儿”等等，都是肯定小宝宝胜过大人的言论。在《孟子》中，也有一段名言，就是“大人者，不失其赤子之心者也。”赵元任先生后来翻译《爱丽丝漫游奇境记》的时候，特别还把孟老头儿这句话放在书的前面，可见古今同调之一斑。
011.“赤子之心”？.txt	11	在中国古代思想家的眼中，“赤子”或“赤子之心”是真纯的、是可贵的。思想家们看透了成人的尔诈我虞、勾心斗角，他们伤心了、失望了，于是转移他们的智慧，开始向往一个返璞归真的未凿境界。这时候，白白的胖胖的小宝宝吸引了他们，他们觉得“复归于婴儿”、“不失其赤子之心”是一个好出路。于是我们李家的老子也好、儒家的孟子也罢，都纷纷提出了赤子论，纷纷主张我们要开一次倒车。
012.没良心.txt	3	在《一见哈哈笑》里，有一个笑话叫做《问心》。大意是说，有六个兄弟同住在一家旅馆，旅馆的粪坑里掉下一个柿子，大家看不清楚，都以为是一颗心。旅馆的老板问这颗心是谁的？老大说：“不是我的。我的心是黑的，不能那样赤。”老二说：“也不是我的心。我心不在胸中，现在胁下。”老三说：“更不是我的心。我的心是两个联在一处，人人常说我有二心，我何尝是一个心？”老四说：“我的心早已丢了。至今尚未去寻，所谓有放心而不知求者，即是我。”老五说：“我的心早坏了。若不是胆包着，早掉了。”最后老六说；“我生下来，就没有心。故人常骂我天生来没良心，我何曾有过心？”
012.没良心.txt	7	这个笑话，最重要的关键在老六说的那一段。所谓“天生来没良心”一点，依我看来，实在是真理，虽然老六本人并不知道。
012.没良心.txt	9	所谓“良心”，是古今中外人士最爱谈的一个大题目，也是一个十分不通的大题目。我所以说这个题目不通，乃是因为“良心”是根本不存在的。一般人误以为人类先天性有“良知良能”、有“是非判断”……其实这些都是根本没有的，——这些统统都是后天习俗与教育的产物，标准也因时空环境而不同。例如：中国的女人，会因丈夫讨小老婆而大骂丈夫“没良心”；可是沙特阿拉伯的女人呢？却会因丈夫没讨小老婆而大骂丈夫“没良心”。可见“良心”云云，实在是后天学到的传统标准，并不是什么得天独厚的宝贝。
012.没良心.txt	11	因此，当一个人用“凭良心”做标准来做人处世的时候，他一定该当心，该仔细检讨检讨这个“良心”是什么？检讨以后，他自然会发现这个抽象名词所代表的意义，实在非常含混、非常模糊不清。如果他稍有方法学的训练，他会很容易就发现，所谓“良心”，只是传统标准的反射而已；所谓“受良心驱使”、“受良心责备”等等，也只不过是受传统标准的驱使和责备罢了！
012.没良心.txt	13	基于这种认识，当我们看到《中国记者信条》第八条所谓“凡良心未安，誓不下笔”等话的时候，我们便会觉得可笑了；又当我们看到台北市警察局长发布函件中第八项所谓“要本着良心办事”等话的时候，我们更会觉得可笑了。
012.没良心.txt	15	做为新时代的知识分子，我们该用知识和理智去订立新标准、去判断是非善恶，不该再用“良心”一类的不通词汇来判断。我希望我们是“没良心的”（conscienceless）一代，那个时候，我们所作所为，大概也不至于“丧尽天良”吧？
013.可怕的哥哥.txt	11	在三千年前，在古人的诗句里，我们看到那喜爱“将仲子”的女郎，曾有“仲可怀也！诸兄之言，亦可畏也！”的感叹；可是三千年后呢？我们新时代的“诸兄”，不但把“将仲子”毁容，并且在光天化日之下，把自己的妹妹拖入处女膜检查院！这种恶劣，这种残忍，这种专制时代“父权”、“兄权”的可耻遗痕，我们想不到在中华民国五十四的7月里，全套呈现在我们眼前。我们悲愤，我们要谴责、要抗议。
014.好汉做事好汉当.txt	21	可是，今日自命为读古书的人，写文章闯了祸，却没有敢做敢当的气概。他们做了大学教授，写了诽谤别人为疯狗一类的下流文字，却没有公开承认的勇气。他们要在法庭上，在来旁听的自己学生的面前，公然狡赖得一干二净。他们这种不认账的“精神”，比起贯高的伟大精神来，真可“相映成趣”了。
015.“好汉”与负责.txt	3	汉朝贯高的精神是“好汉做事好汉当”。所谓“好汉做事”，有时候是把事做得功德圆满，有时候却把事做得一败涂地，在做得一败涂地的时候，做“好汉”的，就该挺身出来，做负责的表示，他不该东推西托，不该拆下滥污让别人来收拾。换句话说，他不该让别人替他“擦屁股”。大丈夫有屁股自己擦，为什么要别人擦？
015.“好汉”与负责.txt	5	所谓“好汉”，一般人的观念多以为是荆轲、聂政、朱家、郭解者流，其实绝不尽然。这些人，多是韩非子所说的“以武犯禁”的任侠式人物，他们缺乏守法的习惯。他们有的，多是一朝之忿和匹夫之勇，所以他们在社会上，很容易留下烂摊子让人来“擦屁股”。
015.“好汉”与负责.txt	13	在今天，做这种“好汉”的人愈来愈少了。今天的所谓“好汉”，不但在“法律以外”不敢多负责任，甚至在法庭上，都不敢坦承他们所写的诽谤文字。这种狡赖的卑怯作风，哪里算是男子汉呢？
016.“一字师”和改文章.txt	3	宋朝“先天下之忧而忧，后天下之乐而乐”伟大人物范仲淹，在写《严先生祠堂记》的结尾，曾有十六个字称赞严光（庄光），他说：“云山苍苍，江水泱泱，先生之德，山高水长。”这篇文章写好后，他的一个朋友劝他说：过十六个字中有一个字不好，那就是“先生之德”的“德”字，如果把这个“德”字改成“风”字，那就再好没有了。
017.从乡愁到大气派.txt	3	明朝末年的刘源渌，在他临死前说过一段话：“人与我，一天而已，何畛域之有焉？”这种不分地域的观念，在清朝的林则徐也有了呼应。林则徐在鸦片战争后，被贬到新疆，他当时作了两段名言：一段他预言“终为中国患者，其俄罗斯乎”；一段他指出“只分良莠，不分汉回。”这是何等的远见和胸襟！
017.从乡愁到大气派.txt	5	在中国人的观念中，尤其是文学作品中，“怀乡”是一个主要的部分，甚至是一个过度被滥用了的情绪。不论圣贤豪杰或阿猫阿狗，只要一离开他家乡三尺远，便开始“行吟”起来、“感怀”起来，正如陆机所说的：“伫立望故乡，顾影悽自怜。”他们的情绪模式（pattern），已经完全变成了滥套子，他们顾影自怜的“哀号”，也完全变成了诗词中的陈腔滥调。
017.从乡愁到大气派.txt	13	尤其有害的，是许多外省的朋友，他们写诗填词，俨然以“做客”的姿态出现，这是很不得体的小气派。他们一提笔，就满纸是“他乡”、“旅次”、“客次”、“逐客”等等的立场，这是绝对不妥的。这简直是有意划分中华民族的共同血液与山河。有这种态度的人，他们忘了白居易那“老来尤委命，安处即为乡”的伟大心境，也忘了“埋骨何须桑梓地，人间无处不青山”的达观胸怀，更忘了陆游那“却恐他乡胜故乡”的现实了解。他们如果真的去读古书，至少该学学我李敖这样读法。空洞的狭小的“乡愁”“感旧”有个屁用？不但“光复大陆”用不着这些，即使在台湾“作客”，也不该用这种态度吧？
018.臭皮匠政治.txt	3	今日我们滥用的名词中，最可笑的是“风化”两个字，这两个字的意义，事实上是等于“有伤风化”四个意义恰恰相反的字。所以，从而所谓“风化区”，事实上恰恰为的是“有伤风化区”。
019.臭皮匠和民主靴.txt	7	臭皮匠这种温吞吞的态度，从个人的角度来看，实在不过瘾、不神气，既不叱咤风云，也不一呼百诺。换句话说，他们不能“人上人”。而“吃得苦中苦，方为人上人”的观念，却正是一般个人所向往的有毒观念。
019.臭皮匠和民主靴.txt	11	中国古代的思想家中，早就有过“圣人不死，大盗不止”的言论，因为“圣人”和“大盗”都是乱世的产物。我们李家的老子，就曾指出“大道废”的时候，才有“仁义”出现；“慧智出”的时候，才有“大伪”出现；“六亲不和”的时候，才有“孝慈”出现；“国家昏乱”的时候，才有“忠臣”出现。换句话说：“仁义”、“大伪”、“孝慈”、“忠臣”等等，都是乱世的产物、都是不祥的产物，都不是太平盛世所需要的产物。
019.臭皮匠和民主靴.txt	17	我们的“臭皮匠”，该永远是替我们说话的民意传声筒，不该是政府的应声虫。这种立场与分际，是孙中山先生早就说过的“权”与“能”的分际，并不是找政府的麻烦。
019.臭皮匠和民主靴.txt	19	“政府”本身是一个抽象的名词，在这个抽象名词背后，同样都是小百姓出身的公务人员，他们跟小百姓同样是人，同样是同源的血液，他们的先天跟小百姓并没有对峙的因子，只是在后天上，权力的掌握容易导致腐化和滥用，这是阿克吞与孟德斯鸠早就指出过的。为了防止他们的腐化与滥用，才有民意代表的出现来“为民喉舌”。民意代表有时侯忘了他们的立场，转而“为自己喉舌”或更进一步“为政府喉舌”，这时候，我们必须提出警告，我们要拍拍他们的脑袋瓜子，说：“傻小子，臭皮匠！别忘了你吃的是谁的饭，别忘了你是干什么的！”
020.“永不录用”的法律问题.txt	13	所谓“永不录用”，是剥夺一个人民的做公务员的资格，这是何等重大的惩罚！人民做公务员，这是基本的公权之一。按照《刑法》第36条：
020.“永不录用”的法律问题.txt	33	“停职查办”，这个名词在人事法规上的处方虽是重病、并非绝症，但现在突然又被补了一枪，完了，送上西方极乐世界，永无起死回生之望。常言道：“牵一发而动全身”，如翁慨者，殆可谓毁一容而坏全局矣。
020.“永不录用”的法律问题.txt	37	或谓翁慨一任校长18年，荣华富贵，过眼云烟，一朝奉命“永不录用”，细细享受千万家财，虽丢一脸而仍有半辈子福分，与那位先结婚而后订婚的“未婚妻”共效于飞之乐，忽而飞到梨山、忽而飞到台北，其乐之极将无异于西方世界，看各报还有什么工夫登照片并加以考证？当是时也，倒要感谢黄主席的成全。（1965年7月8日）
020.“永不录用”的法律问题.txt	57	一副联语八个字：提起此“翁”，不胜感“慨”。
020.“永不录用”的法律问题.txt	85	相反的，这几天来，由于翁案的发生，舆论的批评，中兴新村消息传来，说是教育厅正在考虑，公立中学校长此后不得兼任私立中学董事长；甚至又说今后的省中校长，也将和最近实施的国校校长轮调办法，规定任期。凡此虽说都是旨在亡羊补牢，我们却根本怀疑是否明智、是否必要。因为由于平时的失察，出了翁某这样一个省中校长，如今为了预防再有翁某这样的校长出现，不从加强平时考核着手，而另立这些所谓防弊的新法令，我们有理由说：过犹不及，新的防弊法令，不足以防翁某这样的校长之弊，反而对许多规规矩矩、专心办学的校长，平添了麻烦，徒增了困惑。（1965年7月9日）
021.瑞典与废娼.txt	11	在号称“礼仪之邦”的中国，我们还背负着祖宗们遗传给我们的可耻的娼妓制度，这是很没面子的事。但是我们比祖宗强，我们在改善。例如祖宗们以“平康狎妓”为士人“雅事”，甚至把这种事“诗酒唱和”，恬然不以为耻；今天的士人们呢？他们再也不会如此这般的蔚然成风了，他们再也不敢在小报上公然为名妓颂诗代启了，他们逐渐知道这是既不名誉又很残忍的事了。这些现象，岂不是观念的进步吗？
026.“流氓”与法律.txt	3	宋朝时候有一个坏蛋，大家皆曰可杀，可是没有杀他的法律根据。但是大家还是要杀。当时范仲淹看不过去了，他说：“你们‘法外杀人’，会杀得‘手滑’！”
026.“流氓”与法律.txt	7	稍知历史的人，都知道法国大革命时候的“恐怖时代”。所谓“恐怖时代”，就是人人都保不住脑袋的时代，人人都可能被硬安上一个罪名，然后移请阎王老爷管训。那时候，光在巴黎一个地方，就被杀掉2500人；全法国的杀人纪录，大约有1万人。这1万人中，谁是坏蛋、谁是好人，大家根本分不清了，大家只是杀得眼红，哪顾得许多！
026.“流氓”与法律.txt	11	“法外杀人”固然要不得，“法内杀人”总该要得了吧？不，这也有问题。所谓“法内杀人”，这要看依据的是什么“法”？要看这个“法”是不是陆啸钊先生所说的“恶法”；还要看它是不是经过立法手续的法律。如果不符合这两个起码的条件，那么用这种“法”来“杀”的人，还是一个枉死鬼。
027.“流氓”应该怎么罚？.txt	5	依照这个办法第3条，所谓“流氓”，有左列各款任何一项的，就构成了：
