file	line	quote	context
001.打倒胡秋原谎话的二十个例子.txt	237	万岁	胡秋原想用政治、控告、舆论、宣传等手段来抹杀他的叛国历史，他是心劳日绌的：即使他能欺骗少数人于暂时，可是他绝不能欺骗多数人于永久；即使他能干扰历史研究于目前，可是他绝不能消灭历史真相于千秋万岁之后。他的鲁莽孤行，是休想成功的。
001.打倒胡秋原谎话的二十个例子.txt	271	白纸黑字	在这句话后面，他并没说“很快的”不“同路”之类，反到说他“慢慢的”“走上反共之路”(66)反正“快”“慢”由他，信笔舞文弄墨也由他，我只是申明：“你胡秋原不要再骂人‘盲目’了！因为你才‘盲目’，你根本就没有‘下面’一句！你根本就是看花了眼，张冠李戴，硬来缠人！你最好先把你自己写过的白纸黑字一一读熟，再来跟我引用的核对，如能挑出矛盾的地方，再来告人不迟。否则徒闹笑话，多难为情呀！”
001.打倒胡秋原谎话的二十个例子.txt	271	张冠李戴	在这句话后面，他并没说“很快的”不“同路”之类，反到说他“慢慢的”“走上反共之路”(66)反正“快”“慢”由他，信笔舞文弄墨也由他，我只是申明：“你胡秋原不要再骂人‘盲目’了！因为你才‘盲目’，你根本就没有‘下面’一句！你根本就是看花了眼，张冠李戴，硬来缠人！你最好先把你自己写过的白纸黑字一一读熟，再来跟我引用的核对，如能挑出矛盾的地方，再来告人不迟。否则徒闹笑话，多难为情呀！”
001.打倒胡秋原谎话的二十个例子.txt	317	石破天惊	胡秋原告我的理由说马克思主义不是“左派标志”，本节中上引几段都反证了他在扯谎。并且马克斯主义非左派云云，简直是石破天惊的怪论！马克思主义若还不算是左派？那么什么才算是左派？马克思主义之左派流风与贻害，胡秋原也这样列举过：
001.打倒胡秋原谎话的二十个例子.txt	329	莫名其妙	既然如此，他在《少作收残集》中又收入马克斯的《政治经济学批评序言》等文章干什么？在这本书中，许许多多“反动”的话，虽然已被他用“删二字”、“删四字”、“中删三段”、“下删二段”、“下略”等方式掩盖一阵，可是还遗留了不少，什么“用马克思的唯物史观来研究艺术，实在是一件有意义的事”呀；什么“似乎必须更深刻地把握马克思主义理论”呀；什么“在马克思主义之下团结起来”呀；什么“每个真正马克思主义者，应当注意马克思主义的赝品”呀(80)，……在这本书中，这类莫名其妙的句子还多得是。所以我在《胡秋原的真面目》里说：
001.打倒胡秋原谎话的二十个例子.txt	337	断章取义	胡秋原在《补充自诉理由状》中说我断章取义，这真是笑谈！他的“章”与“义”都是明显可见的，“引导关系”（relation of direction）也是确定了的，他的引导关系是：
001.打倒胡秋原谎话的二十个例子.txt	343	石破天惊	“原来他相信‘中共无罪，俄帝其罪。’这真不能不说是石破天惊的怪论！”
001.打倒胡秋原谎话的二十个例子.txt	347	断章取义	“即令断章取义，亦不能如此曲解，查前段原文有十六字‘青年无罪，共党其罪。中共无罪，俄帝其罪。’”
001.打倒胡秋原谎话的二十个例子.txt	353	断章取义	这里不是明明白白的说出他“从来”就“相信中共无罪，俄帝其罪”吗？他在这里没说什么“青年无罪，共党其罪”的话，这是不是也算在十六字原文中“断章取义”呢？他四十一年说的话，他自己可以在四十四年“断章取义”，而我在五十一年如法泡制，他就大闹特闹了，请看这是多么蛮不讲理？
001.打倒胡秋原谎话的二十个例子.txt	359	莫名其妙	这又是莫名其妙的混话！汉奸无罪，那么抗战胜利后那些被枪毙的岂不是要昭雪吗？岂不是冤狱吗？所以我说，他这些巧饰和狡辩都是不能成立的。他又解释所谓“中共无罪”道：
001.打倒胡秋原谎话的二十个例子.txt	367	莫名其妙	其实这是当然的！中国若在联合国中控诉了中共的罪，那岂不是把中共化非法为合法了吗？岂不是承认了中共在联合国的合法性了吗？胡秋原想以这种推论来反证他那“中共无罪”的怪论，是根本无法可施的！他无论怎么狡辩，怎么巧饰，也是枉费心机的！对所谓“中共无罪”的怪话，他唯一一条路是公开认错，自承“失言”，不要再想巧辩了，以他那混乱不清的头脑，是越辩越莫名其妙的！
001.打倒胡秋原谎话的二十个例子.txt	371	断章取义	胡秋原另一所谓断章取义的诬控，是说我引的他那“有了社会主义的苏联，……是东亚和平的……保障”一段话，不该删成删节号。他的原文是：
001.打倒胡秋原谎话的二十个例子.txt	375	昭然若揭	胡秋原在《补充自诉理由状》中说：“将后段删去‘三民主义的中国’和‘两大’九字，以为妄自论断之资料，其为自欺欺人之诽谤，昭然若揭！”我真不知他这种推论是何所据而云然？
001.打倒胡秋原谎话的二十个例子.txt	375	自欺欺人	胡秋原在《补充自诉理由状》中说：“将后段删去‘三民主义的中国’和‘两大’九字，以为妄自论断之资料，其为自欺欺人之诽谤，昭然若揭！”我真不知他这种推论是何所据而云然？
001.打倒胡秋原谎话的二十个例子.txt	387	断章取义	上面三点，尤其是第3点，充分证明了胡秋原下笔千言，只不过是信口开河，远东和平的“保障”，完全随他高兴，爱派定哪一国就是哪一国。其实随他怎么说，我也不必管他。我只是辨正我并没有对他的文章断章取义，——我所要“取”的“义”只是他对苏联的看法，而这种看法已明明白白摆在那儿，我引出来，有什么“断章取义”可言呢？他显示“社会主义苏联，……是东亚和平的……保障”的意思，已经事实昭然，他东缠西缠也没有用！而这意思很显然是在“为俄帝脱罪”，在引导人们误以为“俄帝”不是帝国主义者而是“东亚和平”的“保障”之一，这不是“脱罪”是什么？
001.打倒胡秋原谎话的二十个例子.txt	397	偷天换日	胡秋原在《补充自诉理由状》中说“自诉人虽未对俄帝一直‘大声批评’下去，但从未放下批评，诸如发起和平运动”云云。这完全是胡扯，因为那次“和平运动”跟本没提“俄帝”半个字！这是他幻想的“批评”。他又说“和平运动是一反共抗俄运动”，证明方法是“有原来宣言可以为证”，他又说目前在台的钱纳水可以为证。这些话，通通都是大言欺人！他说“和平”宣言“见《世纪中文录》上卷三十三页”，“被告李某读过”，“乃亦故做不知，强为混淆栽诬”云云。不错，我是读过那个宣言，可惜的是，我读的那个宣言是“原本”，不是胡秋原收在《世纪中文录》里的那个被
001.打倒胡秋原谎话的二十个例子.txt	403	昭然若揭	胡秋原说：“拙著原文‘打算作共产党百姓’一句下面是‘只要杀人不卖国，卖国不杀人，害命不谋财，谋财不害命，拍马不吹牛，吹牛不拍马，弟皆可忍耐，六者俱全，则难乎其为百姓矣。’”他怪我“竟故意盲目，胆敢抛弃下文，其为蓄意诽谤，昭然若揭。”现在他既然把我“胆敢抛弃”的下文写出，我只好再看看“抛弃”是否应该！这六句话，可表列如下：
001.打倒胡秋原谎话的二十个例子.txt	411	昭然若揭	我说胡秋原乱写文章，此为一证。照胡秋原的说法，共党只要“杀人”“害命”“拍马”而不“卖国”“谋财”“吹牛”，则不碍其为百姓；或“卖国”“谋财”“吹牛”而不“杀人”“害命”“拍马”，则仍不碍其为百姓。这不是乱写文章是什么？这难道不算思想有问题吗？我不引他这些神智不清的混话，他反到怪起我来，说我“胆敢抛弃”，说我诽谤他，其老而无聊，真是“昭然若揭”了！
001.打倒胡秋原谎话的二十个例子.txt	433	弃暗投明	“伪军反正”是“弃暗投明”，是消失共党原有组织；
001.打倒胡秋原谎话的二十个例子.txt	437	莫名其妙	前者是几何图形的“同心圆”，后者则是“相切圆”（外切）或“相交圆”。所谓“联合战线”，是把两个外离的“相离圆”联合成“相切图”或“相交圆”，是承认对方的“联合”客体与地位，胡秋原在今日台湾做此怪论，这是何等莫名其妙？他所谓联合爱国反俄共党云云，是根本违反“中共不能脱离俄共控制”(88)一原则的。在这原则下，中共之所以为中共，即在其根本不可能成为所谓“爱国反俄共党”，而胡秋原有此冀望，并预言“大家不必以此为书生之见，有这一天的。”这是很使人大惑特惑的论调。何况胡秋原自己也给共党下过这些定义：
001.打倒胡秋原谎话的二十个例子.txt	465	顾左右而言他	胡秋原在《补充自诉理由状》中说：“其所谓‘抗战时与共党诸多往还’，系由于抗战期间参政会中每个参政员每年有一段时期要与共党相聚一堂开会，其往还是必然的。”胡秋原这段话根本是“顾左右而言他”的逃遁手法。我在《胡秋原的真面目》中明明是这样说的：
001.打倒胡秋原谎话的二十个例子.txt	475	奇文共欣赏，疑义相与析	胡秋原在《补充自诉理由状》中自辩说：“殊不知此一接触纯系为研究共党而接触并非与其合作而接触，早经自诉人报告政府中人转呈最高当局有案。”云云。这一点，胡秋原信笔写来，实在应该脸红！胡秋原那次在英国的全部真相，许多党政界人士无不明明白白，我们小百姓很欢迎胡秋原把所谓“报告政府中人转呈最高当局有案”的真相，自己公布出来，让大家“奇文共欣赏，疑义相与析”(100)岂不更好？这件记录“有案”的事，胡秋原敢不掩饰的公布吗？我姑抄一段《星加坡航信》(101)在这里：
001.打倒胡秋原谎话的二十个例子.txt	475	奇文共欣赏	胡秋原在《补充自诉理由状》中自辩说：“殊不知此一接触纯系为研究共党而接触并非与其合作而接触，早经自诉人报告政府中人转呈最高当局有案。”云云。这一点，胡秋原信笔写来，实在应该脸红！胡秋原那次在英国的全部真相，许多党政界人士无不明明白白，我们小百姓很欢迎胡秋原把所谓“报告政府中人转呈最高当局有案”的真相，自己公布出来，让大家“奇文共欣赏，疑义相与析”(100)岂不更好？这件记录“有案”的事，胡秋原敢不掩饰的公布吗？我姑抄一段《星加坡航信》(101)在这里：
001.打倒胡秋原谎话的二十个例子.txt	485	断章取义	胡秋原口口声声说我断章取义，割裂偷运，这正是他自己的自画像。我在《胡秋原的真面目》中有这么一段话：
001.打倒胡秋原谎话的二十个例子.txt	485	口口声声	胡秋原口口声声说我断章取义，割裂偷运，这正是他自己的自画像。我在《胡秋原的真面目》中有这么一段话：
001.打倒胡秋原谎话的二十个例子.txt	491	含沙射影	“李某复指自诉人‘如同在警备司令部面前涉嫌的人，都要被客观判断该不该戴红帽子’，似乎指自诉人有匪谍嫌疑，而其前面又说：‘这顶帽子他算戴定了’及‘罪无可逭’等语，则又大胆肯定语气，不止是含沙射影而已。”
001.打倒胡秋原谎话的二十个例子.txt	493	断章取义	这些话，正正是胡秋原圆睁双眼断章取义的铁证！我的原文是：
001.打倒胡秋原谎话的二十个例子.txt	497	移花接木	这才是“罪无可逭”四个字所在的位置，我在这儿明白指出胡秋原歪曲闽变叛国的历史，其居心险恶乃是“罪无可逭”，并非说别的，胡秋原何能移花接木呢？
001.打倒胡秋原谎话的二十个例子.txt	501	翻云覆雨	“在‘历史之神’的面前，相干的人都要被翻底牌、被‘暴露’；如同在警备总司令面前，涉嫌的人都要被客观判断该戴不该戴红帽子。我是做历史研究的人，我绝不会给胡秋原戴红帽子。我只是研究出他三十年来所做所为使我不能了解的一面，他的巧言，他的矛盾，他的翻云覆雨。”
001.打倒胡秋原谎话的二十个例子.txt	521	仁义道德	三、最爱高谈仁义道德啦，同舟共济啦，知识分子尊严啦的伪学人的真面目，我这回可完完全全领教了！
001.打倒胡秋原谎话的二十个例子.txt	523	同归于尽	从今以后，“胡秋原”和“胡秋原型”的知识分子，将在他一手掀起的讼案里，走向他一生的终结和品格的破产。从某些角度来说，无疑的，这是一个悲剧。剧中的主角，在愚蠢的串演一场自毁毁人的苦戏。倒霉的是，在这场戏中，我竟被扯来做他的怨耦。如果幸运，我知道我就是日本切腹者的“介错人”；如果不幸，我则难免成个同归于尽的殉葬者。个人的羽毛不足惜，可惜的是，这场苦戏实在太丑了！
002.五点感慨.txt	5	只字不提	一、不是我的文字，不该要我负刑责。而胡秋原诬告部分，应该追究。例如判决我的“罪状”之一是说闽变时期的胡秋原是“蛇蝎”，其实这是蒋委员长在二十二年11月23日《告剿匪将士及全国各军长官书》中的话（“聚蛇蝎于一窝”）。蒋委员长称胡秋原他们是“蛇蝎”，我只是引证而已。又如胡秋原引证别人（许登源先生）的话来告我，这不但是许冠李戴的笑话，并且也明明触犯了《刑法》第169条第2项的变造证据罪，也不必告发就构成了诬告。谁想到判决书中却只字不提——诬告而不追究，难谓适法。
002.五点感慨.txt	21	今古奇观	五、无论如何，把这些历史性的问题硬拖进法院里来裁决，总归是一种今古奇观，也是一种令人啼笑皆非的事。但我没办法，因为我究竟不是主动打官司的人。
002.五点感慨.txt	21	啼笑皆非	五、无论如何，把这些历史性的问题硬拖进法院里来裁决，总归是一种今古奇观，也是一种令人啼笑皆非的事。但我没办法，因为我究竟不是主动打官司的人。
003.控告胡秋原、石永贵诽谤.txt	3	不值一驳	被告胡秋原从去年10月起，在他发行的《中华》杂志上连载诽谤我的文字，直到今天，还没写完。这一连续诽谤，从该杂志总三一五期开始，到总三二三期宣称“尚有最后一章”止，前后已滴滴答答拖拖拉拉扯了近一年，全文已多达十七万字。其中直接间接涉及我的，此起彼落，已无法胜数，也没闲工夫去数。被告胡秋原写文章，向来以庞杂冗赘啰啰嗦嗦空前绝后，十七万字中，对史实部分，我不再有兴趣去纠正，因为有的我早已驳倒、有的不值一驳，他再写一百七十万字也没用。史实以外，现只就“一翻两瞪眼”的明确诽谤部分，提要钩玄，将一些简单的眉目，排列编号，以便审
003.控告胡秋原、石永贵诽谤.txt	3	含沙射影	被告胡秋原从去年10月起，在他发行的《中华》杂志上连载诽谤我的文字，直到今天，还没写完。这一连续诽谤，从该杂志总三一五期开始，到总三二三期宣称“尚有最后一章”止，前后已滴滴答答拖拖拉拉扯了近一年，全文已多达十七万字。其中直接间接涉及我的，此起彼落，已无法胜数，也没闲工夫去数。被告胡秋原写文章，向来以庞杂冗赘啰啰嗦嗦空前绝后，十七万字中，对史实部分，我不再有兴趣去纠正，因为有的我早已驳倒、有的不值一驳，他再写一百七十万字也没用。史实以外，现只就“一翻两瞪眼”的明确诽谤部分，提要钩玄，将一些简单的眉目，排列编号，以便审
004.驳胡秋原的一个状子.txt	23	含沙射影	六、退一步假设，纵胡秋原在“自卫、自辩”，《刑法》第311条固有因“自卫、自辩”而不罚的规定，但须“以善意发表言论”为先决条件。而胡秋原以“骗子”“小人”“豪奴”“猘犬”“打手”“走狗”“汉奸”“流氓”“无赖”“猪八戒” 等三十项恶意内容，缠夹于十七万枝枝节节含沙射影文字之中，伙而诽谤李敖，这叫什么“善意”？其早已逸出“自卫、自辩”的范围，至为显然。
004.驳胡秋原的一个状子.txt	29	不知所云	全是不知所云，何时“刑事判决”证明李敖是“骗子”“小人”“豪奴”“猘犬”“打手”“走狗”“汉奸”“流氓”“无赖”“猪八戒”……了？何时李敖“亦在状中承认答辩人所言为‘史实’”了？一经核对，全无此事。胡搅蛮缠，实在不值一辩。
004.驳胡秋原的一个状子.txt	29	胡搅蛮缠	全是不知所云，何时“刑事判决”证明李敖是“骗子”“小人”“豪奴”“猘犬”“打手”“走狗”“汉奸”“流氓”“无赖”“猪八戒”……了？何时李敖“亦在状中承认答辩人所言为‘史实’”了？一经核对，全无此事。胡搅蛮缠，实在不值一辩。
005.控告胡秋原、梁肃戎诽谤.txt	5	含沙射影	查被告胡秋原在《中华》杂志上连载诽谤文字，起自第三一五期、止于第三二三期，高等法院判决书中明定“胡秋原意图散布于众，自民国七十八年10月间起至七十九年6月止”。不过，在“七十九年6月”以后约一年，他又开始新的诽谤。因为被告胡秋原写文章，向来以庞杂冗赘啰啰嗦嗦空前绝后，所 以，现只就“一翻两瞪眼”的明确诽谤部分，提要钩玄，将一些简单的眉目，排列编号，以便审理。其他诽谤文字中枝枝节节的、含沙射影的，另外再说。
006.最高法院法官蒋嵘华、郑汉龙、丁锦清、黄聪明、刘敬一闹出了四大笑话.txt	19	白纸黑字	等语，足证“具体指摘”四字已为最高法院法官蒋嵘华、郑汉龙、丁锦清、黄聪明、刘敬一所认同并加以白纸黑字的写出。既然认同并写出“具体指摘”四字，又何能在同一判决书中又写出“并未举出具体之事实以为指摘或传述”的话？这显然“所载理由矛盾”。此公然违背法令者三。
007.驳法官蔡尊五、廖宏明、郑淑贞.txt	97	有识之士	可见诽谤之多、范围之广、散布之远，都是妨害名誉案例中罕见的。如此“实际加害情形”，远逾于同一法院判决赔偿二百万之“陈水扁诽谤冯沪祥案”与赔偿三百万之“雷渝齐诽谤关中案”，但法官蔡尊五、廖宏明、郑淑贞却轻轻一笔带过，只说“该两案情节与本件情节有异”而拒绝作为可采的依据，不禁令有识之士恍然“有异”所在，原来该两案之被害人，一为蒋经国私人秘书（冯沪祥）；一为国民党省党部主任委员（关中），而李敖者，乃是几十年来与当道绝不合作而二度下狱之异议分子也！故虽无党派的李敖身份地位在国际上和台湾岛上远超出国民党党棍冯沪祥、关中之流，
007.驳法官蔡尊五、廖宏明、郑淑贞.txt	101	轻描淡写	法官蔡尊五、廖宏明、郑淑贞在判决书中认定“本院审酌两造均为作家”，而却独指被告胡秋原“为已退职之立法委员……但现年已八十二岁……”，如此落墨，显然把李敖之作家身份地位轻描淡写——把李敖当成胡秋原式一般作家，显然未依《民事诉讼法》第222条调查证据判断事实真伪。事实上，李敖在台湾驰骋文坛数十年，著作一百多种，被官方查禁九十六种，其纪录，已是世界纪录。他在台湾虽被打压封锁，但世界上有识之士，却不甘被国民党政府一手遮天，而对李敖有以肯定。试看：
007.驳法官蔡尊五、廖宏明、郑淑贞.txt	101	一手遮天	法官蔡尊五、廖宏明、郑淑贞在判决书中认定“本院审酌两造均为作家”，而却独指被告胡秋原“为已退职之立法委员……但现年已八十二岁……”，如此落墨，显然把李敖之作家身份地位轻描淡写——把李敖当成胡秋原式一般作家，显然未依《民事诉讼法》第222条调查证据判断事实真伪。事实上，李敖在台湾驰骋文坛数十年，著作一百多种，被官方查禁九十六种，其纪录，已是世界纪录。他在台湾虽被打压封锁，但世界上有识之士，却不甘被国民党政府一手遮天，而对李敖有以肯定。试看：
007.驳法官蔡尊五、廖宏明、郑淑贞.txt	101	有识之士	法官蔡尊五、廖宏明、郑淑贞在判决书中认定“本院审酌两造均为作家”，而却独指被告胡秋原“为已退职之立法委员……但现年已八十二岁……”，如此落墨，显然把李敖之作家身份地位轻描淡写——把李敖当成胡秋原式一般作家，显然未依《民事诉讼法》第222条调查证据判断事实真伪。事实上，李敖在台湾驰骋文坛数十年，著作一百多种，被官方查禁九十六种，其纪录，已是世界纪录。他在台湾虽被打压封锁，但世界上有识之士，却不甘被国民党政府一手遮天，而对李敖有以肯定。试看：
007.驳法官蔡尊五、廖宏明、郑淑贞.txt	105	直言无隐	二、美国《纽约时报》（The New York Times）1968年3月17日刊出，说李敖主持《文星》（Apollo），直言无隐（outspoken），影响之下，政府乃查禁《文星》，并将李敖二十本著作查禁了十六本。（附证四）
007.驳法官蔡尊五、廖宏明、郑淑贞.txt	129	著作等身	由此可证，李敖的“身份地位”，早因其出道之久、著作之多、影响之大、声名之远而有独特的优异的成就，从而对李敖的诽谤，“名誉影响”自亦与泛泛之辈不同。同一法院，非但把泛泛之辈冯沪祥、关中之流的赔偿金额判为二百万元、三百万元，甚至无藉藉之名的国民党一老兵被郑南榕诽谤了，都要判决赔一百万元！（附证十六）——在法官蔡尊五、廖宏明、郑淑贞的关爱胡秋原眼神中，虽李敖著作等身、中外驰名，所值赔偿身价，不过蒋经国私人秘书的六分之一而已！不过国民党省党部主委的九分之一而已！不过一普通国民党老兵的三分之一而已！同一法院，失轻失重如此，这
008.“小可怜”与“老可怜”.txt	3	胡搅蛮缠	被告胡秋原妨害李敖名誉，在刑事方面，已被判刑定谳；在民事方面，却力图免于损害赔偿，而以胡搅蛮缠的诉状前来，混淆视听。因为所写的诉状太混乱了，兹分类驳斥之。
008.“小可怜”与“老可怜”.txt	9	一手遮天	按说作家之知名，固无待于自己证明，此乃众所周知之事。只以李敖在台湾被政府带头打压，把李敖一百多种著作查禁九十六种，并两度把李敖下狱，同时御用媒体交相封锁，致李敖虽在台湾驰骋文坛数十年，但未得到应有的公正待遇。他在台湾虽被打压封锁，但世界上有识之士，却不甘被小岛上的恶势力一手遮天，而对李敖有以肯定。
008.“小可怜”与“老可怜”.txt	9	有识之士	按说作家之知名，固无待于自己证明，此乃众所周知之事。只以李敖在台湾被政府带头打压，把李敖一百多种著作查禁九十六种，并两度把李敖下狱，同时御用媒体交相封锁，致李敖虽在台湾驰骋文坛数十年，但未得到应有的公正待遇。他在台湾虽被打压封锁，但世界上有识之士，却不甘被小岛上的恶势力一手遮天，而对李敖有以肯定。
008.“小可怜”与“老可怜”.txt	11	胡搅蛮缠	李敖在诉状中仅以世界上英语系报刊或单位对李敖的肯定加以列举，其他大量的海外中文报刊或单位从略，聊为佐证，以见李敖纵被打压封锁，犹有“漏网之名”，远扬世界及海外，反证李敖之“名”理应更“知”于台湾。被告胡秋原看到这些证据，胡搅蛮缠，说外国报刊等所登不足以证明李敖为“知名作家”云云。其实李敖数十年来以“作家”为专业而屡见于中外报刊，这一事实，就正是“知名”的证明。不“知名”，又何能一再见誉于英国伦敦《中国季刊》（The China Quarterly）、美国《纽约时报》(The New York Times)等媒体？事
008.“小可怜”与“老可怜”.txt	15	视而不见	被告胡秋原信口雌黄的方式是故意歪曲原文，例如他说“《纽约时报》报导原告以写作讽刺文章，因开玩笑而有名，并非称其为知名作家”。但《纽约 时报》原文明明是说“台湾最有名的” (best-known)作家李敖被捕。说李敖是 “孚众望的年轻作家” (a popular young writer)、“以写讽世文章知名于世”（well known for his satirical essays）。其中所用 best-known、所用well known 在英汉字典中为“知名的”“著名的”之意，连中学生都知道，岂容被告胡秋原抹
008.“小可怜”与“老可怜”.txt	23	口口声声	最有趣的，被告胡秋原口口声声李敖非“知名作家”，说他胡秋原自己才是“真正知名作家”。不过，问题来了。按照最高法院1958年度台上字第1221号民事判决：
008.“小可怜”与“老可怜”.txt	29	著作等身	同一法院，非但把泛泛之辈冯沪祥、关中之流的赔偿金额判为二百万元、三百万元，甚至无藉藉之名的国民党一老兵被郑南榕诽谤了，都要判决赔一百万元！——在法官蔡尊五、廖宏明、郑淑贞的关爱胡秋原的眼神中，虽李敖著作等身、中外驰名，所值赔偿身价，不过蒋经国私人秘书的六分之一而已！不过国民党省党部主委的九分之一而已！不过一普通国民党老兵的三分之一而已！同一法院，失轻失重如此，这是什么公正？什么公平？什么“自由心证”？
008.“小可怜”与“老可怜”.txt	31	水涨船高	如今双方情况摆明，纵李敖毫无知名度、纵李敖无名程度在无藉藉之名的老兵之下，但因被告胡秋原为“大名人、真作家”，证据且如被告胡秋原所自举之世界名人录，则其对李敖的诽谤，自亦水涨船高、名大害深了。
008.“小可怜”与“老可怜”.txt	39	口口声声	被告胡秋原在办《中华》杂志时，口口声声他的影响力是世界性的，发行且遍及中国大陆，以及香港、澳门、亚洲其他地区、澳洲、美洲、非洲（附证三），无远弗届，唯恐路人不知其行销之广；如今被判刑责被民事追索时，却在诉状中大吐苦水，仿佛《中华》杂志是“小可怜”，而他胡秋原是“老可怜”，又唯恐法官不知其处境之惨，前后判若两刊、亦判若二人。其实所办报刊纵亏损，亦不能免其刑责民责，国民党《中央日报》无日不亏损，但经营亏损并不能卸诽谤赔偿之责。另一方面，被告胡秋原“经济情况”，其实一点也不寒碜。经查：
008.“小可怜”与“老可怜”.txt	55	无所不用其极	由此可证，“加害人经济状况”，绝非被告胡秋原所谓“如被拍卖，即将流浪街头”、“此外别无产业，捉襟见肘，经济拮据”、“现为给付原告损害赔偿三十五万元，正在四处向亲友借贷中”……那样老可怜——诽谤人时，就趾高气扬、无所不用其极；闯出祸来，就趴在地下，哀哀上告，这种作风，是瞒不过明眼人的。
009.“当知所警惕而无再犯之虞”吗？.txt	53	变本加厉	以上所举，足证法官谷凤岐、陈世淙、蔡清游所谓胡秋原“无再犯之虞”，都是枉法错判之言——胡秋原不但一犯再犯，并且变本加厉呢！
011.“小疯狗”考.txt	25	在劫难逃	查李敖为文星主事之人，当时政府迫害文星而查封之，李敖在劫难逃。唯文星人物“因叛乱案为政府逮捕数年”者只李敖一人，并无他人可以适用。胡秋原所说文星“经政府查封，其被称为小疯狗者后亦因叛乱案为政府逮捕数年”，自亦无第二人可以适用，“小疯狗”所指，则非“李敖”莫属。当时政府自知所施迫害文星之事及逮捕李敖之事见不得人，乃在台湾全岛封锁消息，但有海外《纽约时报》等揭发之，可为旁证（附证一）。
