id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LASZSYJ-015	008.孙中山蒋介石逼反老同志.txt	265	265	山水文句	唯见众山之小、诸流之细，亭下（村名）屋舍俨然。	刘成禺《世载堂杂忆》	李敖转引刘成禺登妙高台所见的远眺文句。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-016	008.孙中山蒋介石逼反老同志.txt	267	267	山水文句	第一潭黝暗，在峡谷，圆径不过丈余，而深度莫测。	刘成禺《世载堂杂忆》	李敖转引刘成禺探隐潭时对第一潭的描写。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-017	008.孙中山蒋介石逼反老同志.txt	267	267	山水文句	峭壁回合，前面騞开，高可百米突，右有澄湍冲泻。叹为观止。	刘成禺《世载堂杂忆》	李敖转引刘成禺写第三潭岩穴与澄湍冲泻的景观。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-018	011.孙中山与林肯名言.txt	15	15	演说评语	I should be glad if I could flatter myself that I came as near to the central idea of the occasion in two hours as you did in two minutes.	爱德华·埃弗里特致林肯信	李敖转引埃弗里特肯定林肯两分钟演说切中主旨的英文句子。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-019	011.孙中山与林肯名言.txt	125	125	考证格言	林肯演说中的名言，原来是其来有自的！	李敖论林肯名言来源	李敖指出名言常有来历与承袭脉络。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-020	011.孙中山与林肯名言.txt	129	129	学术史格言	以前人对一种言论的所有权，并不像后来那样认真，中国的古圣先贤如此；美国的古圣先贤亦复如此。	李敖论名言所有权	李敖说明前人对言论所有权的观念与现代不同。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-021	011.孙中山与林肯名言.txt	137	137	写作格言	短的好处是简明，但坏处也就在此。	李敖论林肯演说	李敖以林肯演说为例说明简短文字的利弊。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-022	011.孙中山与林肯名言.txt	229	229	俗语	无心雕做木居士，便有无穷求福人	中国俗话	李敖借俗话形容林肯应景演说后来被反复阐发。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-023	014.孙中山与陈粹芬.txt	85	85	女性评语	她们都自我牺牲，一个个功成不居，把自己隐藏在年复一年的沉默里。	李敖论陈粹芬与大月熏	李敖概括被历史遮蔽的女性自我牺牲与沉默。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-024	015.《乱党之真相》中的孙中山.txt	17	17	讽刺问句	妻嫁从夫，今君既娶，从妇乎？	《乱党之真相》转述粤人陈某语	李敖转引陈某以反问讽刺从妻姓的轶语。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-025	015.《乱党之真相》中的孙中山.txt	23	23	讽刺问句	孙君如夫人何以至今不放足？知足之论，均系欺人之语耳！	《乱党之真相》转述湖南某生语	李敖转引湖南某生以缠足问题反讽言行不一。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-026	015.《乱党之真相》中的孙中山.txt	25	25	诗	望门投宿宅能之，亡命何曾见细儿。只有香菱贤国妪，能飘白发说微时。	刘成禺题冯自由《革命逸史》诗	李敖转引刘成禺写陈粹芬香菱往事的诗句。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-027	015.《乱党之真相》中的孙中山.txt	47	47	友情伦理	宋嘉树是你最好的朋友。没有他，你好多次都已经陷入进退维谷的困境。对于蔼龄和其他小孩来说，你是他们的父执辈，他们几乎就是你的孩子。	唐纳语，《宋家王朝》转述	李敖转引唐纳从朋友与父执伦理劝阻婚恋请求。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-028	015.《乱党之真相》中的孙中山.txt	55	55	婚姻伦理	我把我的孩子养大，绝不让他们过那种你所提议的放荡生活。我无法接受那些把婚姻当儿戏的人。我们是一个基督教家庭，愿天主保佑我们，我们将一直往这条路走。	宋嘉树语，《宋家王朝》转述	李敖转引宋嘉树以基督徒家庭伦理拒绝把婚姻当儿戏。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
LASZSYJ-029	015.《乱党之真相》中的孙中山.txt	85	85	伤情文句	最后杀死他的，可能是一颗破碎的心。	史特林·席格雷夫《宋家王朝》	李敖转引席格雷夫以破碎的心形容宋嘉树之死。	校对轮保守收入：本书大量涉及党派史、革命史、国庆、统战、政体、战争与现代政治人物争议；本轮排除政治口号、党派论断、国家治理主张与时事攻击，只保留史学方法、演化与翻译辨析、山水游记、婚姻伦理、宗教伦理、修辞考证和可脱离政论语境的古典诗文格言。
