score	file	line	text	reasons	context
12	003.道在屎溺.txt	9	庄子真笨，他只说道‘在屎溺’中，他没弄清楚既来自尿道，当然太初有道。那道就是尿道。	known-pattern,trigger-context,punctuated	朦胧中，我跟一个漂亮的十七岁高中女生同泡在热水浴里。不晓得怎么，谈到了庄子。东郭子问庄子道在哪里？真理在哪里？庄子说，道“无所不在”。东郭子追问他，庄子说，道“在蝼蚁”。东郭子奇怪为什么这么低级，结果庄子越说越低级，最后竟是“在屎溺”，真理在大便小便里。理由是真理既然无所不在，“故处处有之”，自然大便小便里也有。漂亮的高中女生有小便，所以呀，真理就在那里。突然间，她在浴缸里望着我，一动也不动一下，然后闭口微笑，两眼看着天花板，站了起来，我抓住她，我笑着：“我知道你做了什么坏事，你在浴缸里小了便，是不是？”她噗嗤笑起来，冲到我怀里。“什么都瞒不了你、什么都害不成你。”她笑着。“你不是害成了吗？我不正泡在你的小便里吗？”“小便哲学被你破解了就不算害。”“我还没彻底破解呢，我要追查小便来源。”说着我故作试探的摸上她的来源。“尿道在那里，”我说，“庄子真笨，他只说道‘在屎溺’中，他没弄清楚既来自尿道，当然太初有道。那道就是尿道。”我边说...
12	004.王主任.txt	41	古人说：‘钱塘苏小是乡亲。’今人说：‘振兴美女是比邻。’恭喜你了，李大师，你有了神经内科、神经外科，和神经美女。	known-pattern,trigger-context,punctuated	“古人说：‘钱塘苏小是乡亲。’今人说：‘振兴美女是比邻。’恭喜你了，李大师，你有了神经内科、神经外科，和神经美女。”
12	005.魏院长.txt	9	这次住院，预定一住好多天，带来三十本书。手上这本是《维摩诘所说经》，好多年没再看这本书了，复习一下吧，正好在医院看。王安石说“维摩虽病有神通	known-pattern,trigger-context,punctuated	“这次住院，预定一住好多天，带来三十本书。手上这本是《维摩诘所说经》，好多年没再看这本书了，复习一下吧，正好在医院看。王安石说“维摩虽病有神通”。看到书中‘游戏神通’这四个字，可以想像王安石的诗何所指，游戏啊游戏，游戏多么重要，游戏是逍遥世法，是快意人生，并且一片喜感。”
12	005.魏院长.txt	49	现代科技真是了不起，宋朝的诗人陆放翁只希望‘但求灵药换凡骨’，他们没想到，一千年后，换骨算得了什么，心都能换呢。	known-pattern,trigger-context,punctuated	“现代科技真是了不起，宋朝的诗人陆放翁只希望‘但求灵药换凡骨’，他们没想到，一千年后，换骨算得了什么，心都能换呢。”
12	005.魏院长.txt	57	Brain Washing？我想起五十年前那本厚书。洗脑吗？和书里引证布达佩斯问案的那位同志的名言：“If God Himself was sitting in that chair we would make him say what we wanted him to say.	known-pattern,trigger-context,punctuated,political-context	“Brain Washing？我想起五十年前那本厚书。洗脑吗？和书里引证布达佩斯问案的那位同志的名言：“If God Himself was sitting in that chair we would make him say what we wanted him to say.”（即使坐在那张椅子上的，是上帝本尊，老子们也有办法叫他说出老子们要他说出的一切。）洗脑吗？魏同志，你可有共产党的嫌疑。”
12	005.魏院长.txt	59	洗心革面，洗心就是洗脑，我可是靠唯心吃饭的，我们心脏科的医生可是最唯心的。共产党才唯物。我想起英国诗人Browning（勃朗宁）的那两句：Where my heart lies, let my brain lie also.大师，怎么翻最好？	known-pattern,trigger-context,punctuated,political-context	“洗心革面，洗心就是洗脑，我可是靠唯心吃饭的，我们心脏科的医生可是最唯心的。共产党才唯物。我想起英国诗人Browning（勃朗宁）的那两句：Where my heart lies, let my brain lie also.大师，怎么翻最好？”
12	007.神医自杀了.txt	143	‘化生’在中文里，最早出现在《易经》和《列子》。后来佛经《俱舍论》出来，说：‘云何化生？谓有情类生无所讬，是名化生。’照这种诠释，‘化生’是有感情的依讬关系，这种关系，可真是化学关系呢。比如说，假设人脑植入晶片，而晶片的作用，要靠原有人脑的化学变化生成才行，这不是‘化生’吗？当然，你会觉得我在乱用名词，我也招认不讳，其实，我真正要用的更玄呢，我要用chemical affinity、‘化学亲和力’，异种互吸，化合而生，此之谓也。	known-pattern,trigger-context,punctuated	“‘化生’在中文里，最早出现在《易经》和《列子》。后来佛经《俱舍论》出来，说：‘云何化生？谓有情类生无所讬，是名化生。’照这种诠释，‘化生’是有感情的依讬关系，这种关系，可真是化学关系呢。比如说，假设人脑植入晶片，而晶片的作用，要靠原有人脑的化学变化生成才行，这不是‘化生’吗？当然，你会觉得我在乱用名词，我也招认不讳，其实，我真正要用的更玄呢，我要用chemical affinity、‘化学亲和力’，异种互吸，化合而生，此之谓也。”
12	026.白鲸.txt	3	说我大名鼎鼎，其实与我同时代的人们只知道我一部分，就好像与Herman Melville（梅尔维尔）同时代的人们只知道他一部分一样。他写的Moby Dick《白鲸记》小说，在他生前并没被看好；他写的Billy Budd《比利·巴德》小说，死后在他书桌上发现，死后三十三年才出版。他死得很寂寞，报上的一小块讣文说他最好的小说是Taipi（泰皮），真是小看他了。	known-pattern,trigger-context,punctuated	我告诉朱仑，“说我大名鼎鼎，其实与我同时代的人们只知道我一部分，就好像与Herman Melville（梅尔维尔）同时代的人们只知道他一部分一样。他写的Moby Dick《白鲸记》小说，在他生前并没被看好；他写的Billy Budd《比利·巴德》小说，死后在他书桌上发现，死后三十三年才出版。他死得很寂寞，报上的一小块讣文说他最好的小说是Taipi（泰皮），真是小看他了。”
12	026.白鲸.txt	13	Melville死后一个多世纪，他总算得到全面的公道。你看白鲸故事都上了电影了。	known-pattern,trigger-context,punctuated	“Melville死后一个多世纪，他总算得到全面的公道。你看白鲸故事都上了电影了。”
12	026.白鲸.txt	15	但白鲸人物也进了咖啡馆了。星巴克不是Starbucks吗？Starbuck不正是小说里面那大副吗？多么动人的人物，大副一直反对Ahab（亚哈）船长对白鲸复仇，最后看到船长在白鲸身上，死犹向他们招手，大副决定一起身殉了，多么动人的人物，他不为船长的目的而死，却为船长的精神而死。	known-pattern,trigger-context,punctuated	“但白鲸人物也进了咖啡馆了。星巴克不是Starbucks吗？Starbuck不正是小说里面那大副吗？多么动人的人物，大副一直反对Ahab（亚哈）船长对白鲸复仇，最后看到船长在白鲸身上，死犹向他们招手，大副决定一起身殉了，多么动人的人物，他不为船长的目的而死，却为船长的精神而死。”
12	026.白鲸.txt	19	你背得出来，你这小神童，你什么事都干得出来！我已经见怪不怪。我谈到Starbuck，他的精神多么动人，会跟疯子做疯的事。但对疯子而言，又未必能用疯狂来概括他。Ahab船长的信念是复仇，复仇有时候是一种伟大的情操，《白鲸记》写活了这一点，只是敌人是白鲸而已。	known-pattern,trigger-context,punctuated	“你背得出来，你这小神童，你什么事都干得出来！我已经见怪不怪。我谈到Starbuck，他的精神多么动人，会跟疯子做疯的事。但对疯子而言，又未必能用疯狂来概括他。Ahab船长的信念是复仇，复仇有时候是一种伟大的情操，《白鲸记》写活了这一点，只是敌人是白鲸而已。”
12	039.阿基米得式“支点”.txt	3	给我一个‘支点’，我将举起地球。	known-pattern,trigger-context,punctuated	两千三百年前，阿基米德（Archimedes）留下两句话。第一句是：“给我一个‘支点’，我将举起地球。”（Give me a firm spot to stand, and I will move the earth.）第二句是跳出浴缸说的：“我发现了！”（Eureka! I've found it!）阿基米德的惊天动地论，是基于杠杆原理中的那个fulcrum，有了小小的支点fulcrum，哲人可以举重若轻。哲人的本领是会画许多0，但他知道要找到1，没有1，所有的0都会流失而去。找到的那个1，就仿佛是数学上的“支点”。十七岁对我说来，就是那个spot，但我不是举起地球，我举起自己。按说人不能自举其身，但有了十七岁，宇宙不再有定律。感谢阿基米德，他也该感谢我，因为我把他两句名言，结合在一起。
12	039.阿基米得式“支点”.txt	29	我应该做阿基米德式裸奔，从浴缸跳出来，跑到街上喊Eureka! Eureka!	known-pattern,trigger-context,punctuated	“我应该做阿基米德式裸奔，从浴缸跳出来，跑到街上喊Eureka! Eureka!”
12	039.阿基米得式“支点”.txt	49	至少对阿基米德有。他那部失传的讨论方法的名著，不是1906年被丹麦学者发现的吗？他两千年后可以被新生，当然也可以被打倒。	known-pattern,trigger-context,punctuated	“至少对阿基米德有。他那部失传的讨论方法的名著，不是1906年被丹麦学者发现的吗？他两千年后可以被新生，当然也可以被打倒。”
12	039.阿基米得式“支点”.txt	57	毕卡索只要画个阿基米德的画像，就打倒老阿了。	known-pattern,trigger-context,punctuated	“毕卡索只要画个阿基米德的画像，就打倒老阿了。”
12	039.阿基米得式“支点”.txt	61	阿基米德维护几何图形时，被罗马军人所杀。如他没死，看到毕卡索的几何画，他必宁愿死了算了。	known-pattern,trigger-context,punctuated	“阿基米德维护几何图形时，被罗马军人所杀。如他没死，看到毕卡索的几何画，他必宁愿死了算了。”
12	039.阿基米得式“支点”.txt	77	回到阿基米德的浴缸。请放满了水、满到浴缸边缘极限，我再进来。	known-pattern,trigger-context,punctuated	“回到阿基米德的浴缸。请放满了水、满到浴缸边缘极限，我再进来。”
12	039.阿基米得式“支点”.txt	85	天啊，现在轮到我阿基米德了！我发现了‘水先生’。我发现了。	known-pattern,trigger-context,punctuated	“天啊，现在轮到我阿基米德了！我发现了‘水先生’。我发现了。”
12	039.阿基米得式“支点”.txt	103	真好奇你用我做‘支点’，做了多少‘智者的虚拟’。	known-pattern,trigger-context,punctuated	“真好奇你用我做‘支点’，做了多少‘智者的虚拟’。”
12	039.阿基米得式“支点”.txt	109	你的好奇就是我的成功。你是我的‘肉身支点’，你使我进入真身虚拟。真身虚拟的效果，可以‘真假相生’，天趣无穷。	known-pattern,trigger-context,punctuated	“你的好奇就是我的成功。你是我的‘肉身支点’，你使我进入真身虚拟。真身虚拟的效果，可以‘真假相生’，天趣无穷。”
12	042.王羲之.txt	17	也不是全有意见。认识你以后，我开始喜欢他写的《十七帖》。	known-pattern,trigger-context,punctuated	“也不是全有意见。认识你以后，我开始喜欢他写的《十七帖》。”
12	042.王羲之.txt	21	《十七帖》是王羲之草书的代表作。唐太宗是王羲之迷，他推出他的收藏，当时有一百零七行、九百四十二个字，因为一开头有‘十七’两个字，所以叫《十七帖》，内容都是他写的信。这部有名的帖，在唐朝就有十多种摹本，宋朝以后更多了。最好的叫‘馆本’，就是最后面有个鬼画符一样的大‘敕’字的和褚遂良等名字的那种，要看看吗？	known-pattern,trigger-context,punctuated	“《十七帖》是王羲之草书的代表作。唐太宗是王羲之迷，他推出他的收藏，当时有一百零七行、九百四十二个字，因为一开头有‘十七’两个字，所以叫《十七帖》，内容都是他写的信。这部有名的帖，在唐朝就有十多种摹本，宋朝以后更多了。最好的叫‘馆本’，就是最后面有个鬼画符一样的大‘敕’字的和褚遂良等名字的那种，要看看吗？”
12	042.王羲之.txt	29	怎么样？朱仑。你也可以用这一题目写个十七帖——十七岁的‘大头帖’。不是十七篇毛笔字，而是十七篇散文，你一定写得跟你人一样的出色。	known-pattern,trigger-context,punctuated	“怎么样？朱仑。你也可以用这一题目写个十七帖——十七岁的‘大头帖’。不是十七篇毛笔字，而是十七篇散文，你一定写得跟你人一样的出色。”
12	042.王羲之.txt	35	我想是突如其来的一天。那一天，你会看到‘朱仑十七帖’。	known-pattern,trigger-context,punctuated	“我想是突如其来的一天。那一天，你会看到‘朱仑十七帖’。”
12	056.从昏迷中醒来.txt	43	《朱仑十七帖》。十七岁以上的人对你很抱歉，没得你同意，就侵犯了十七岁的秘密。	known-pattern,trigger-context,punctuated	“《朱仑十七帖》。十七岁以上的人对你很抱歉，没得你同意，就侵犯了十七岁的秘密。”
12	056.从昏迷中醒来.txt	47	最新的一次是对《朱仑十七帖》，啊，朱仑，你写得真好、真精彩，我好喜欢好喜欢看你写的，所以，结果是，你睡了一夜、我一夜没睡。	known-pattern,trigger-context,punctuated	“最新的一次是对《朱仑十七帖》，啊，朱仑，你写得真好、真精彩，我好喜欢好喜欢看你写的，所以，结果是，你睡了一夜、我一夜没睡。”
11	003.道在屎溺.txt	9	故处处有之	known-pattern,trigger-context,chinese-compact	朦胧中，我跟一个漂亮的十七岁高中女生同泡在热水浴里。不晓得怎么，谈到了庄子。东郭子问庄子道在哪里？真理在哪里？庄子说，道“无所不在”。东郭子追问他，庄子说，道“在蝼蚁”。东郭子奇怪为什么这么低级，结果庄子越说越低级，最后竟是“在屎溺”，真理在大便小便里。理由是真理既然无所不在，“故处处有之”，自然大便小便里也有。漂亮的高中女生有小便，所以呀，真理就在那里。突然间，她在浴缸里望着我，一动也不动一下，然后闭口微笑，两眼看着天花板，站了起来，我抓住她，我笑着：“我知道你做了什么坏事，你在浴缸里小了便，是不是？”她噗嗤笑起来，冲到我怀里。“什么都瞒不了你、什么都害不成你。”她笑着。“你不是害成了吗？我不正泡在你的小便里吗？”“小便哲学被你破解了就不算害。”“我还没彻底破解呢，我要追查小便来源。”说着我故作试探的摸上她的来源。“尿道在那里，”我说，“庄子真笨，他只说道‘在屎溺’中，他没弄清楚既来自尿道，当然太初有道。那道就是尿道。”我边说...
11	003.道在屎溺.txt	9	你不是害成了吗？我不正泡在你的小便里吗？	known-pattern,trigger-context,chinese-compact	朦胧中，我跟一个漂亮的十七岁高中女生同泡在热水浴里。不晓得怎么，谈到了庄子。东郭子问庄子道在哪里？真理在哪里？庄子说，道“无所不在”。东郭子追问他，庄子说，道“在蝼蚁”。东郭子奇怪为什么这么低级，结果庄子越说越低级，最后竟是“在屎溺”，真理在大便小便里。理由是真理既然无所不在，“故处处有之”，自然大便小便里也有。漂亮的高中女生有小便，所以呀，真理就在那里。突然间，她在浴缸里望着我，一动也不动一下，然后闭口微笑，两眼看着天花板，站了起来，我抓住她，我笑着：“我知道你做了什么坏事，你在浴缸里小了便，是不是？”她噗嗤笑起来，冲到我怀里。“什么都瞒不了你、什么都害不成你。”她笑着。“你不是害成了吗？我不正泡在你的小便里吗？”“小便哲学被你破解了就不算害。”“我还没彻底破解呢，我要追查小便来源。”说着我故作试探的摸上她的来源。“尿道在那里，”我说，“庄子真笨，他只说道‘在屎溺’中，他没弄清楚既来自尿道，当然太初有道。那道就是尿道。”我边说...
11	003.道在屎溺.txt	9	无所不在	known-pattern,trigger-context,chinese-compact	朦胧中，我跟一个漂亮的十七岁高中女生同泡在热水浴里。不晓得怎么，谈到了庄子。东郭子问庄子道在哪里？真理在哪里？庄子说，道“无所不在”。东郭子追问他，庄子说，道“在蝼蚁”。东郭子奇怪为什么这么低级，结果庄子越说越低级，最后竟是“在屎溺”，真理在大便小便里。理由是真理既然无所不在，“故处处有之”，自然大便小便里也有。漂亮的高中女生有小便，所以呀，真理就在那里。突然间，她在浴缸里望着我，一动也不动一下，然后闭口微笑，两眼看着天花板，站了起来，我抓住她，我笑着：“我知道你做了什么坏事，你在浴缸里小了便，是不是？”她噗嗤笑起来，冲到我怀里。“什么都瞒不了你、什么都害不成你。”她笑着。“你不是害成了吗？我不正泡在你的小便里吗？”“小便哲学被你破解了就不算害。”“我还没彻底破解呢，我要追查小便来源。”说着我故作试探的摸上她的来源。“尿道在那里，”我说，“庄子真笨，他只说道‘在屎溺’中，他没弄清楚既来自尿道，当然太初有道。那道就是尿道。”我边说...
11	009.出院日.txt	17	白日见鬼	known-pattern,trigger-context,chinese-compact	这种巧思，一定是古人白日梦的产品。“白日见鬼”，不是吗，见的理当是活鬼，因为我们见到太多的死人。
11	026.白鲸.txt	21	跟白鲸作战与跟风车作战有太大的不同吗？	known-pattern,trigger-context,chinese-compact	“跟白鲸作战与跟风车作战有太大的不同吗？”
11	039.阿基米得式“支点”.txt	3	我发现了！	known-pattern,trigger-context,chinese-compact	两千三百年前，阿基米德（Archimedes）留下两句话。第一句是：“给我一个‘支点’，我将举起地球。”（Give me a firm spot to stand, and I will move the earth.）第二句是跳出浴缸说的：“我发现了！”（Eureka! I've found it!）阿基米德的惊天动地论，是基于杠杆原理中的那个fulcrum，有了小小的支点fulcrum，哲人可以举重若轻。哲人的本领是会画许多0，但他知道要找到1，没有1，所有的0都会流失而去。找到的那个1，就仿佛是数学上的“支点”。十七岁对我说来，就是那个spot，但我不是举起地球，我举起自己。按说人不能自举其身，但有了十七岁，宇宙不再有定律。感谢阿基米德，他也该感谢我，因为我把他两句名言，结合在一起。
11	039.阿基米得式“支点”.txt	45	那就‘打倒死了两千三百年的那个阿基米德！’	known-pattern,trigger-context,chinese-compact	“那就‘打倒死了两千三百年的那个阿基米德！’”我又攘臂握拳。
11	039.阿基米得式“支点”.txt	55	毕卡索会打倒阿基米德吗？	known-pattern,trigger-context,chinese-compact	“毕卡索会打倒阿基米德吗？”
11	039.阿基米得式“支点”.txt	71	你不要阿基米德了？	known-pattern,trigger-context,chinese-compact	“你不要阿基米德了？”
11	042.王羲之.txt	19	什么叫《十七帖》？	known-pattern,trigger-context,chinese-compact	“什么叫《十七帖》？”
11	042.王羲之.txt	23	上海市图书馆藏善本碑帖	known-pattern,trigger-context,chinese-compact	我随手从架上拿出“上海市图书馆藏善本碑帖”的下册，特别指给她看那卷子装的照片。《宋拓王羲之十七帖》，静静的卷在那里。对我这种行家看来，从“别子”、到“八宝带”、到“天桿”、到“包首”、到“签条”，都是手卷的术语，但对朱仑来说，都是陌生的，只有那“十七”的数字，才是她的。
11	047.模拟随笔.txt	93	以为会找到	known-pattern,trigger-context,chinese-compact	不要试图在她身上寻找她根本没有的，只能在她身上找你“你为有”的，而把寻找永远当作过程、当作哲学家的黑猫，“以为找到”，或“以为会找到”。以为以外，有一种比“以为”不像自欺的方法，就是“假装”找到、“扮演”找到、“演出”找到。因为找到不是凭空的，要有影像作为“支点”，所以，我要朱仑，和她的赤裸。
11	047.模拟随笔.txt	93	以为找到	known-pattern,trigger-context,chinese-compact	不要试图在她身上寻找她根本没有的，只能在她身上找你“你为有”的，而把寻找永远当作过程、当作哲学家的黑猫，“以为找到”，或“以为会找到”。以为以外，有一种比“以为”不像自欺的方法，就是“假装”找到、“扮演”找到、“演出”找到。因为找到不是凭空的，要有影像作为“支点”，所以，我要朱仑，和她的赤裸。
11	055.朱仑十七帖.txt	65	朱仑十七帖	known-pattern,trigger-context,chinese-compact	我翻出了王羲之的《十七帖》印本，摆在眼前，我开始了“朱仑十七帖”的第一页。
11	056.从昏迷中醒来.txt	41	《朱仑十七帖》？	known-pattern,trigger-context,chinese-compact	“《朱仑十七帖》？”
11	058.走过磺溪.txt	23	阿基米德式‘支点’	known-pattern,trigger-context,chinese-compact	当我看画面的时候，我在“凝目”的瞬间，又以“游目”把静态动态下去，画面对我是活的、是持续的、是延伸的、是多角度的，动态全靠以画面为“阿基米德式‘支点’”传神下去，是开展，不是补足。真正了不起的鉴赏是诠释，演奏者诠释作曲家，坐在台下的“知音”又诠释演奏者，站在画家作品、雕塑家作品、摄影家作品面前也一样，你能以它们为“支点”，诠释出更多的、更多角的、多彩的，诠释出原创者未知的，那才是极致。罗丹说他的萧伯纳塑像比萧伯纳本人还伟大，但罗丹能否想像：一个伫立在塑像前的鉴赏家，可能是罗丹专家，会比罗丹诠释出更多的罗丹。
10	《虚拟的十七岁》目录.txt	59	支点	known-pattern,trigger-context	039.阿基米得式“支点”
