score	file	line	text	reasons	context
10	059.以山谷之道，还治其身.txt	3	邪思之尤者	external-cue,quote-like,chinese-compact	宋朝诗人黄庭坚（字鲁直，自号山谷道人，又号涪翁）的诗，曾被骂为“邪思之尤者”（张戒《岁寒堂诗话》）、《剽窃之黠者》（王若虚《滹南诗话》），并且是“狞面目恶气象”者（冯班《钝吟杂录》），但是我却喜欢，尤喜欢他的《武昌松风阁》诗。全诗是：
10	059.以山谷之道，还治其身.txt	7	百年夜分半，一岁春无多	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	百年中去夜分半，一岁无多春再来	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	不易其意而造其语	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	规模其意而形容之	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	江西诗派	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	莫作秋虫促机杼，贫家能有几钩丝	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	人家围橘柚，秋色老梧桐	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	人烟寒橘柚，秋色老梧桐	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	059.以山谷之道，还治其身.txt	7	只向贫家促机杼，几家能有一钩丝	external-cue,quote-like,chinese-compact	黄庭坚是“江西诗派”的开山人。他生的时代，已是古今上万首诗做过了的时代，在上万首诗的围写下，什么感慨、什么呻吟，差不多都写完了；所有诗中的词汇，什么怀乡、什么断肠，也差不多都排列组合完了。诗人再想创造出新的诗句，已经有难以落笔之苦。在这种古人已先得我心的不公平情况下，黄庭坚巧妙的推出了“换骨法”与“脱胎法”。“不易其意而造其语”，是“换骨法”；“规模其意而形容之”，是“脱胎法”。在这一脱胎换骨的理论下，李白的“人烟寒橘柚，秋色老梧桐”，被黄庭坚一动手脚，便成了他自己的“人家围橘柚，秋色老梧桐”；白居易的“百年夜分半，一岁春无多”，被黄庭坚一动手脚，便成了他自己的“百年中去夜分半，一岁无多春再来”；王安石的“只向贫家促机杼，几家能有一钩丝”，被黄庭坚一动手脚，便成了他自己的“莫作秋虫促机杼，贫家能有几钩丝”……这种改陈出新的构想，我认为很不错。
10	060.关于《丽达与天鹅》.txt	79	巨翼犹兀自拍动，扇着欲坠的少女	external-cue,quote-like,chinese-compact	二、由第一行之“the great wings beating still”到第二行之 “Above the staggering girl”的英文，余译为“巨翼犹兀自拍动，扇着欲坠的少女”云云，是译错了文法结构，就翻译讲，似是个很大错误。因“Above the staggering girl”是说明“the great wings beating still”之空间位置的片语也。就片语结构言，为一prepositional phrase；就片语作用言，为一adverbial phrase。再说staggering girl，意为摇摇摆摆的少女，或悬空摇摆的少女，而不宜译为“欲坠的少女”。
10	060.关于《丽达与天鹅》.txt	79	欲坠的少女	external-cue,quote-like,chinese-compact	二、由第一行之“the great wings beating still”到第二行之 “Above the staggering girl”的英文，余译为“巨翼犹兀自拍动，扇着欲坠的少女”云云，是译错了文法结构，就翻译讲，似是个很大错误。因“Above the staggering girl”是说明“the great wings beating still”之空间位置的片语也。就片语结构言，为一prepositional phrase；就片语作用言，为一adverbial phrase。再说staggering girl，意为摇摇摆摆的少女，或悬空摇摆的少女，而不宜译为“欲坠的少女”。
10	060.关于《丽达与天鹅》.txt	87	大鸟宠幸少女作爱之顷的实况	external-cue,quote-like,chinese-compact	六、第六行之“The feathered glory from her loosening thighs”，余译之为“她松弛的股间，那羽化的宠幸”云云，似也没有译出“大鸟宠幸少女作爱之顷的实况”意味。那实况意味，似为“少女的松软双股之间，承受鸟毛宠幸的那阵毛茸茸感受”也。
10	060.关于《丽达与天鹅》.txt	87	少女的松软双股之间，承受鸟毛宠幸的那阵毛茸茸感受	external-cue,quote-like,chinese-compact	六、第六行之“The feathered glory from her loosening thighs”，余译之为“她松弛的股间，那羽化的宠幸”云云，似也没有译出“大鸟宠幸少女作爱之顷的实况”意味。那实况意味，似为“少女的松软双股之间，承受鸟毛宠幸的那阵毛茸茸感受”也。
10	060.关于《丽达与天鹅》.txt	87	她松弛的股间，那羽化的宠幸	external-cue,quote-like,chinese-compact	六、第六行之“The feathered glory from her loosening thighs”，余译之为“她松弛的股间，那羽化的宠幸”云云，似也没有译出“大鸟宠幸少女作爱之顷的实况”意味。那实况意味，似为“少女的松软双股之间，承受鸟毛宠幸的那阵毛茸茸感受”也。
10	060.关于《丽达与天鹅》.txt	91	被烧毁的屋顶楼城	external-cue,quote-like,chinese-compact	八、第十一行之“And Agamemnon dead”，余译为“而亚嘉曼农死去”。窃以若译为“和亚嘉曼农遭妻杀害”岂不更好些？再者，“亚嘉曼农之被妻杀害”，本是与前面的“残壁断垣”，“被烧毁的屋顶楼城”，都是那“鸟人作爱”酿成的累积祸事。故“The broken wall，the burning roof and tower/ And Agamemnon dead”中的这个“And”，语法结构上的词性意义（the meaning of the part of speech），是个accumulative conjunction（累积连接词）。但余译为“而”，而非“而且”，不仅不足以显示And的累积连接词的作用意思，且还会被人看成有contrary conjunction（反意连接词）的意味了。翻译语词句子，对其中关键字（key word）的词类功能、语法构造地位，以及字之隐义和显义，都须严格把握住才好。
10	060.关于《丽达与天鹅》.txt	91	残壁断垣	external-cue,quote-like,chinese-compact	八、第十一行之“And Agamemnon dead”，余译为“而亚嘉曼农死去”。窃以若译为“和亚嘉曼农遭妻杀害”岂不更好些？再者，“亚嘉曼农之被妻杀害”，本是与前面的“残壁断垣”，“被烧毁的屋顶楼城”，都是那“鸟人作爱”酿成的累积祸事。故“The broken wall，the burning roof and tower/ And Agamemnon dead”中的这个“And”，语法结构上的词性意义（the meaning of the part of speech），是个accumulative conjunction（累积连接词）。但余译为“而”，而非“而且”，不仅不足以显示And的累积连接词的作用意思，且还会被人看成有contrary conjunction（反意连接词）的意味了。翻译语词句子，对其中关键字（key word）的词类功能、语法构造地位，以及字之隐义和显义，都须严格把握住才好。
10	060.关于《丽达与天鹅》.txt	91	而亚嘉曼农死去	external-cue,quote-like,chinese-compact	八、第十一行之“And Agamemnon dead”，余译为“而亚嘉曼农死去”。窃以若译为“和亚嘉曼农遭妻杀害”岂不更好些？再者，“亚嘉曼农之被妻杀害”，本是与前面的“残壁断垣”，“被烧毁的屋顶楼城”，都是那“鸟人作爱”酿成的累积祸事。故“The broken wall，the burning roof and tower/ And Agamemnon dead”中的这个“And”，语法结构上的词性意义（the meaning of the part of speech），是个accumulative conjunction（累积连接词）。但余译为“而”，而非“而且”，不仅不足以显示And的累积连接词的作用意思，且还会被人看成有contrary conjunction（反意连接词）的意味了。翻译语词句子，对其中关键字（key word）的词类功能、语法构造地位，以及字之隐义和显义，都须严格把握住才好。
10	060.关于《丽达与天鹅》.txt	91	和亚嘉曼农遭妻杀害	external-cue,quote-like,chinese-compact	八、第十一行之“And Agamemnon dead”，余译为“而亚嘉曼农死去”。窃以若译为“和亚嘉曼农遭妻杀害”岂不更好些？再者，“亚嘉曼农之被妻杀害”，本是与前面的“残壁断垣”，“被烧毁的屋顶楼城”，都是那“鸟人作爱”酿成的累积祸事。故“The broken wall，the burning roof and tower/ And Agamemnon dead”中的这个“And”，语法结构上的词性意义（the meaning of the part of speech），是个accumulative conjunction（累积连接词）。但余译为“而”，而非“而且”，不仅不足以显示And的累积连接词的作用意思，且还会被人看成有contrary conjunction（反意连接词）的意味了。翻译语词句子，对其中关键字（key word）的词类功能、语法构造地位，以及字之隐义和显义，都须严格把握住才好。
10	060.关于《丽达与天鹅》.txt	91	鸟人作爱	external-cue,quote-like,chinese-compact	八、第十一行之“And Agamemnon dead”，余译为“而亚嘉曼农死去”。窃以若译为“和亚嘉曼农遭妻杀害”岂不更好些？再者，“亚嘉曼农之被妻杀害”，本是与前面的“残壁断垣”，“被烧毁的屋顶楼城”，都是那“鸟人作爱”酿成的累积祸事。故“The broken wall，the burning roof and tower/ And Agamemnon dead”中的这个“And”，语法结构上的词性意义（the meaning of the part of speech），是个accumulative conjunction（累积连接词）。但余译为“而”，而非“而且”，不仅不足以显示And的累积连接词的作用意思，且还会被人看成有contrary conjunction（反意连接词）的意味了。翻译语词句子，对其中关键字（key word）的词类功能、语法构造地位，以及字之隐义和显义，都须严格把握住才好。
10	060.关于《丽达与天鹅》.txt	91	亚嘉曼农之被妻杀害	external-cue,quote-like,chinese-compact	八、第十一行之“And Agamemnon dead”，余译为“而亚嘉曼农死去”。窃以若译为“和亚嘉曼农遭妻杀害”岂不更好些？再者，“亚嘉曼农之被妻杀害”，本是与前面的“残壁断垣”，“被烧毁的屋顶楼城”，都是那“鸟人作爱”酿成的累积祸事。故“The broken wall，the burning roof and tower/ And Agamemnon dead”中的这个“And”，语法结构上的词性意义（the meaning of the part of speech），是个accumulative conjunction（累积连接词）。但余译为“而”，而非“而且”，不仅不足以显示And的累积连接词的作用意思，且还会被人看成有contrary conjunction（反意连接词）的意味了。翻译语词句子，对其中关键字（key word）的词类功能、语法构造地位，以及字之隐义和显义，都须严格把握住才好。
10	060.关于《丽达与天鹅》.txt	97	咬文嚼字，不知所云	external-cue,quote-like,chinese-compact	如明了其语法结构，则其中译，似不应如余那样，将之译为“就这样被抓/被自天而降的暴力所凌驾”。依我看余译欠妥。且此复合分词片语，复和后面的第十三行与第十四行，在语法结构上，又合为一个complex sentence的句型。倘译者能明了之，则后二行之中译，就易捉住原诗意味了。可惜余译将最后两行的诗句意思，译得“咬文嚼字，不知所云”。而且译得也不押韵了，此或因其未能明了其语法结构之故吧？
10	060.关于《丽达与天鹅》.txt	209	寻寻觅觅，冷冷清清，凄凄惨惨戚戚	external-cue,quote-like,chinese-compact	我国当代诗人受西洋现代诗的影响至深。理论上说来，一个诗人是可以从译文去学习外国诗的，但是通常的情形是，他所学到的往往是主题和意象，而不是节奏和韵律，因为后者与原文语言的关系更为密切，简直是不可翻译。举个例子，李清照词中“只恐双溪舴艋舟，载不动，许多愁”的意象，译成英文并不太难，但是像“寻寻觅觅，冷冷清清，凄凄惨惨戚戚”一类的音调，即使勉强译成英文，也必然大打折扣了。因此以意象取胜的诗，像斯蒂芬克瑞因的作品，在译文中并不比在原文中逊色太多，但是以音调、语气或句法取胜的诗，像弗罗斯特的作品，在译文中就面目全非了。
10	060.关于《丽达与天鹅》.txt	209	只恐双溪舴艋舟，载不动，许多愁	external-cue,quote-like,chinese-compact	我国当代诗人受西洋现代诗的影响至深。理论上说来，一个诗人是可以从译文去学习外国诗的，但是通常的情形是，他所学到的往往是主题和意象，而不是节奏和韵律，因为后者与原文语言的关系更为密切，简直是不可翻译。举个例子，李清照词中“只恐双溪舴艋舟，载不动，许多愁”的意象，译成英文并不太难，但是像“寻寻觅觅，冷冷清清，凄凄惨惨戚戚”一类的音调，即使勉强译成英文，也必然大打折扣了。因此以意象取胜的诗，像斯蒂芬克瑞因的作品，在译文中并不比在原文中逊色太多，但是以音调、语气或句法取胜的诗，像弗罗斯特的作品，在译文中就面目全非了。
