source_file	line	flag	text
003.直线前进对，周而复始错.txt	15		　　对我说来，人生的道路虽然有不断的“何处是归程，长亭更短亭”的终点与起点，但这种方向，却该是直线前进的，而不是周而复始的。周而复始的缺点是把人生的道路弄得太狭窄，终点虽然就是起点，但因为轨迹是圆周，结果常常又走上老路。相对的，直线前进却不这样，直线前进把人生的道路分成多少段，一段段的走了又走。你信上说你和胡茵梦去游Walden Pond，当年Walden Pond的隐士Thoreau虽在湖滨散记两年，但他仍搬出山林，另觅起点。他说：“或者因为我认为还有若干不同的生活须待尝试，不能久过这一种生活。”这是对的。但人生最后，必须有一种自我（不靠他人的）归宿，则是智慧的决定。达尔文周游世界后，“开花”于家园；马克思“煽动暴乱”后，“落草”于大英博物馆。……这种决定，是很必要的，虽然也许只适用在高人身上而不是高美人身上。
003.直线前进对，周而复始错.txt	17		　　你明天返美，特写此信。你说“小文的事我回去再与她纠缠”，祝你
004.来回带物法.txt	7	risk	　　你的信收到了。前几天散步时，两度碰到维桢（现在朋友除非碰到我，都见不到我了）。我跟维桢说：“我每逢生日、过年、过节，一定收到小沈的礼物，他情况好的时候送，情况不好的时候也送；我情况好的时候他送，我情况不好的时候他也送。他是我认识的出版家中最不以浮沉穷通待我的人，这个人做人真有他特有的味道。”维桢点头同意我的话。昨天散步时碰到胡老师（胡虚一），顺便请他吃火锅，胡老师说邓维桢是最有头脑的人，他的头脑，比这些党外人士高出太多了（类似胡老师的话，我也听何振亚和一个朋友说过）。我想邓维桢是最了解你的人，你还是多跟他联络联络。他常常有很好的意见，当然也有很糟的意见，不过当心就好了，没关系。罗斯福说丘吉尔的主意每天有一百个，但只有一个是好的，但那个好主意，就可以打胜仗。维桢思想面很宽，他的许多主意，常常发人所未发，并且举重若轻，出之以从容，你应该多去看看他。
004.来回带物法.txt	13		　　还有，你找我帮忙，可要先想想汤玛斯·曼的故事。汤玛斯·曼初到纽约，从他的出版家的书店出来，看到货车司机正在搬一大箱书，他想这些书也许是他写的，就跑过去帮忙，跟司机折腾了半天，可是搬不出个所以然来，他喘着气说：“看来没法子把它搬上车了。”“搬上车？”司机大叫，“我是要搬下车呀！”——请名家帮忙，下场往往如此！
005.贵市长言而无信，令人羞羞.txt	9		　　说明：
005.贵市长言而无信，令人羞羞.txt	19	risk	　　五、查该分局辖下警员，前曾因违法“查扣”事件，经本人委由龙云翔律师代理，于去年6月24日径函贵市长请求国家赔偿，并要求支付本人可得预期之利益六千九百零一元（内含已扣押四十六本书价六千九百元及罚贵府金一元）。经贵市长深明利害，下令法制室及新闻处约本人协商，同意照赔及照罚在案。在协商记录中，且保证转达处分违法渎职警员多人。如今事隔一年，不但未见处分，且该古亭分局又故态复萌，贵市长言而无信，令人羞羞。此信除请就本说明一、二、三、四，四点示复外，并请答复：
006.“惭愧公荣文王”.txt	9		　　你提出的为“未来李敖”的出版计划，我总觉得你在没成书前，未曾预付任何心理压力与荷包压力，未免太不会“烧冷灶”。何况事实上，我有生以来，跟人合作都以不让朋友受损失自豪，又何压力之有？赖阿胜“烧冷灶”，最后连息奉还，维桢亦然，你去问他们看。试想我完稿以后，自己印销，销路只要有你的三分之一，收入就约略相当于出版家的版税了，你为什么不这样想一想？我承认卖书——公开卖书，不是卖黑市的书——卖不过你，但卖个三分之一或二分之一，应没问题。你口口声声对“别的作者能有交代”，但那些作者并无自己印书销书的能力，何能跟李大牌等量齐观？你说这话，实在该脸红。
006.“惭愧公荣文王”.txt	11		　　总之，“古典李敖”“当代李敖”“未来李敖”的分期是你喊出来的，如今你若不能千方百计争取到“未来李敖”的出版，只能在历史上和金钱上证明你没有持续性的眼光（过去你有这种眼光，并且是第一，还发了大财），有朝一日，你会后悔。看了你开来的草约，简直把我跟“别的作者”一般看（当然你预付一万本版税，算是“小账加一”），真觉得你不是过去的王荣文了。近墨者黑，大概你的功利版《资治通鉴》看得太多了。将来你死了，我给你铸像，铸得一定比关公的脸还红，上注——“惭愧公荣文王”，以为炯戒也。
007.左奶、右奶，查禁哪只奶？.txt	7		　　淩鸿勋先生淩姓，是三点水的“淩”，不是两点水的“凌”，每易为人弄错。在弄错时候，别人向他道歉，他总是说：“我们不在乎少一点。”今天这封信，就是谈在乎不在乎少一点问题的。
007.左奶、右奶，查禁哪只奶？.txt	9	risk	　　去年1月19日我写信给你，说：“在贵局迭次‘扫黄’行动中，揭橥的标准是‘三点不露’，就是刊出的图片上，不得露出女人的两个奶头和阴部，凡露奶头和阴部者，皆在取缔之列、法办之列。虽然如此，藐视贵局规定而大露特露者，贵党主持之报纸固优为之。即以1984年2月21日到22日短短两日间为例，2月21日，《中国时报》刊出裸女图、同一天《新生报》刊出裸女图、同一天《大华晚报》刊出裸女图，奶头和阴部无一不露；2月22日，《联合报》又刊出裸女图，奶头和阴部又无一不露。……凡此密集安露，贵局及有关单位皆睁一只眼闭一只眼，而唯小民是抓，此何等视野乎？又何等视觉乎？”最后我又举出贵党第一党报《中央日报》去年1月19日也登露奶类的照片，并告诉你：“我写这封信，并不是反对贵党第一党报登裸照，正相反的，我是赞成登裸照的，我始终相信，一代尤物，把她的裸体流传古今，雅俗共赏，亦大佳事，人人都愿意看，看了皆大欢喜，又假道学个什么？可叹的是假道学的是你们，你们订了‘三点不露’的标准，自己又不能遵守，因此特写此信，请局长先生明告取舍，俾使小民知所进止，在未蒙明告惩办《中央日报》前，吾侪小民，自当援例刊出着蝉透之衫、露峰起之奶的裸女照片，以为跟进。临奶欢喜，不知有汉，草草修书，即颂早安。”上面这些话写给你后，你一直无以答复，我也知道你无法答复，因此一路欣赏报刊上的露一点露两点图片，至今不绝。
007.左奶、右奶，查禁哪只奶？.txt	11	risk	　　这两天看到所谓《文星》“复刊三号”，发现公然重刊鲁迅《狂人日记》，乃别有感触，试为吾弟陈之。查鲁迅作品，早经明令查禁在案，但为了给贵党自己人方便，过去允许以打击《文星》为职志的胡秋原《中华杂志》公然刊行；如今又允许所谓《文星》“复刊三号”跟进，足见所谓《文星》，业已《中华杂志》化。就吾弟开放言论言，自属可喜，但这种开放，若只因人而异，故意左袒，那就未免令人有“左公左矣”之叹矣！
007.左奶、右奶，查禁哪只奶？.txt	13	risk	　　其实，只要吾弟细逛书摊，就可发现：鲁迅等左派查禁书刊，公然翻版发售，早已是家常便饭，所谓《文星》“复刊三号”所为，不过炒冷饭耳！问题不在这些左派书刊可以不被查禁（我是赞成不查禁的），问题乃在贵党整天查禁李敖的书，不遗余力；却对鲁迅等书，视若无睹，不知这种左袒标准，究竟何在？
007.左奶、右奶，查禁哪只奶？.txt	15	risk	　　这种标准，每在我看到对乳房一掩一遮的裸女图片时，就忍不住有以联想。我跟我自己说：“这种图片一点露一点不露，左奶、右奶、真不知张京育要查禁哪只奶了？”
008.从五大臣到八大臣.txt	13	risk	　　所派人选一共八个，自陈履安以下，都是所谓国民党青年才俊之士也。看这段消息，我第一个反应就是：这八大臣出洋，岂不和八十年前满清政府五大臣出洋太像了吗？当年西太后年过古稀，来日可数，以戏法骗人，今天蒋经国年过古稀，来日可数，以戏法骗人，此太像者一也；当年派大臣分赴日美英德等国，今天派大臣分赴日美英德等国，此太像者二也；当年用的是“命载泽……往东西洋各国考察政治”的考察字样，今天用的是“选派从政同志赴先进国家考察”的考察字样，此太像者三也；当年纸上文章是“各国所由富强，在实行宪法……时处今日，唯有仿行宪政”，今天纸上文章是“汲取这些先进国家实施宪政与政党运作的经验，作为我国充实新法的参考”，此太像者四也；当年不见棺材不流泪，最后时不我与，完蛋大吉；今天不见棺材不流泪，最后也必时不我与，完蛋大吉，此太像者五也。
008.从五大臣到八大臣.txt	17		　　吴樾上北京行刺前，他的太太曾赋诗三章，以壮行色。最后两句是：
008.从五大臣到八大臣.txt	23	risk	　　吴樾死难后，他的太太也殉情了。但这两句诗，倒真可移为诗谶。因为他们为理想献身的大业，到了最后，却被一群牛鬼蛇神占尽了便宜。在他们牺牲后，他们的“同志”接收了所有革命的果实，成立了新党。这个新党，很快的丧失了素志与初衷，变成了争权夺利政治分肥的工具，既不民主，也不进步，虽然名字好听无比——叫“国民党”，可是，在“同志”眼中，国民又算老几呢？
009.与朋友交，其写信乎？.txt	27		　　我每天都写作，但却很少写信。曾子曰：“与朋友交，而不信乎？”我把这句话做一歪解，“而不信乎？”就是“而不写信了吗？”之意，以为“三省吾身”的一省。但是，省来省去，很少写信的毛病，却始终难改。即使写了，也常常拖了很久才写，这封信，就是证明。我这种毛病，基本上，可能是我性好孤独使然，并非有意对谁失礼或不敬，了解我的朋友，自然见怪不怪；不了解我的朋友，也许怪了一阵，也就白怪了（过去居浩然常写信来，见我不回，乃加写“求求你给我回信”字样，可是求也没用，还是罕见吾写也）。
009.与朋友交，其写信乎？.txt	29	risk	　　我的书，过去收了订阅的钱，不料每次付邮，都被国民党邮局偷偷查扣（挂号也没用），结果不但引起读者误会，反倒弄成卖一本赔两本的窘局（即一本被查扣，一本另行设法补给读者），最后只好干脆一一退款了事，再也不搞什么订户了。后来为了方便台北市读者，曾和郑南榕的“自由时代系列周刊”联合实行买书“专人送到家”办法，总算使国民党邮局手法无所施其技，不过 限于人力，只能在台北实行，所以你除非能在台北指定代你收书的朋友，恐怕难以接受续订。现在支票仍未提示，如何处理，盼示。
009.与朋友交，其写信乎？.txt	31	risk	　　最近国民党所谓开放组党，在许多方面，其实对党外有害，使党外很快沉醉在争权夺利的情况下，一一现了原形。在这种时候，做个“不识时务”的党外，也就更加重要。七年前（1980年），你在狱中寄信，有这样一段：
009.与朋友交，其写信乎？.txt	35	risk	　　如今党外已走到“到了黄河又如何”的处境，争权夺利之下，保持党外理想主义于不坠的人，自属“不识时务”者，自然要被目光如豆的政客排挤，想来不胜可笑。今天《台湾时报》登阿娇姐的话，说：“‘民进党’选出中常委及评议委员很不公平，比国民党选举还‘黑’。”——党外的危机，已经由此可见矣！
010.天行有常.txt	7	risk	　　今天报上登出“林永丰助选团倒戈，昨自动撤销政见会”等消息，说“昨日林永丰突然向选委会申请撤销两天的自办政见会。经记者电询其竞选总部，他的亲戚指出，林永丰因为竞选总干事及助选员在一夕之间倒向另一位党外候选人，使政见会办不下去，只好‘叫停’”云云。我看了后，想起两个故事。
010.天行有常.txt	9		　　第一个故事是音乐家韩德尔的。有一次，韩德尔举行一场音乐会，但是客人一个都没来。韩德尔并不泄气，他向乐队说：“在没有听众的大厅中演奏，音乐会更好！”说完了，就按照预定的节目单，照演奏不误。第二个故事是文学家王尔德的。有一次，王尔德举行新剧发表会，但是听众却喝了倒彩。王尔德并不泄气，他向朋友说：“剧本非常成功，可是观众太糟了！”说完了，就在他常去的俱乐部里，照样开心的玩起来了。
010.天行有常.txt	11		　　人生最重要的一种精神，是完成自我的“天行”。《荀子·天论》说：“天行有常，不为尧存，不为桀亡。”又说：
010.天行有常.txt	13		　　天不为人之恶寒也辍冬，地不为人之恶辽远也辍广，君子不为小人之匈匈也辍行。天有常道矣，地有常数矣，君子有常体矣。君子道其常，而小人计其功。诗曰：“礼义之不愆，何恤人之言兮？”此之谓也。
010.天行有常.txt	15		　　这意思是说，因为天行有常，有它一定的规律，所以不因为有人怕冷就取消了冬天，不因为有人怕远就缩小了面积。天行如此，完成自我的“天行”者也一样。君子不因为小人的吵闹就改变自己的行动。君子总有他一贯的“常体”、一贯的行为标准。君子总是这样守常道的，小人却老是急功近利、老是根据一时的利害与变化而改变、思迁、动摇。古诗说：“自己在道德上行为上站得住、没有错，又何必顾虑别人的议论、别人的七嘴八舌呢？”
011.给俞济时将军一封信.txt	7		　　胡虚一先生转书时，附了一信。信中说：
011.给俞济时将军一封信.txt	17	risk	　　又可知俞是一位“实事求是”的老将军。他以躬亲参与是役指挥作战之最高指挥官，将国防部“剿匪战史”中记述此役之“既不够翔实，且亦乖离事实”之谬误，直率指出，更谓“事实如此，而剿匪战史记载如彼，如济时不为文更正，诚无以对我追剿纵队所属各师旅出生入死壮烈战斗中一千二百余位流血负伤之官兵与四百余位杀身成仁地下有知之烈士”，俞撰此战役之回忆，要亦具有治史学者应具之“知识真诚学格”也。我兄乃饱学史家，一读俞书，或可见上面引言及弟读后感之不虚也。
011.给俞济时将军一封信.txt	31		　　看了以后，觉得很有意思。贵校长把先生早从1948年起就“陆军中将照上将待遇”，在黄埔辈中，确属殊荣。蒋宋美龄在为先生《八十虚度追忆》写的序中，说：“济时同志先后二次内调，随侍凡十五年。”“赤心忠胆……拱卫领袖十五年如一日。”可见在殊荣以外，真正另眼看待的乃是先生这十五年侍卫长的职务。贵校长对先生的信任，自然超乎常人，而先生对贵校长的了解，自然也“随侍既久，体认必多”。所以，由先生出面多写一些详细的、没有忌讳的回忆，将是我们这些历史家们最乐见的。
011.给俞济时将军一封信.txt	37		　　如“一二八事变”淞沪之战，先生说“蒋公对十九路军爱护特甚”（另以四十一师为例，说“向无‘中央军’与‘非中央军’之分也”），十九路军将领却“对中央军仍多猜疑”“对友军不能推心置腹”。我就认为这话不够客观、不够完整。先生是深知内情的人，先生难道真的相信：在贵校长眼里，部队没有黄埔嫡系和其他杂牌的亲疏之分？先生列举了贵校长的三次电令，证明嘱对十九路军不可“稍生隔膜”、大家“绝无彼此荣辱之分”、用以“仰见领袖蒋公光明磊落与大义凜然之风范”，但这些“托诸空言”的书面文件，难道与“见诸行事”的口头命令没有距离？我在《蒋介石与国库黄金》一文里，曾转引吴嵩庆亲信詹特芳的回忆，其中有这样一段：
011.给俞济时将军一封信.txt	39		　　撤退到广州后，有一次蒋批给马鸿逵二万块银元，条子已经亲笔批了，可是就在马手下人来领钱之前，蒋经国由黄埔来了一个电话，叫不要发。这真是一副难吃的苦口药，蒋亲自批发的条子，怎能不给钱呢？又不敢明言，吴只好一个劲地说好话，准备挨骂，要知道这些人都是开口就骂动手就打的反动军人，而吴嵩庆又是个文人，真有些对付不过来。又有一次，财政部长徐堪到蒋处说，广东的金圆券实在对付不下去了，必须抛五万两黄金压一压涨风，蒋同意并亲笔批发五万两黄金。可是也跟上次情况一样，在财政部领钱人还未来时，黄埔俞济时（他的侍从长）的电话已经来了，一句话，不要发。这一次更难对付了，徐堪是吴的恩人，吴之所以能当上财务署长，是当初徐做主计长时向蒋推荐的，怎么办呢？只好硬着头皮顶。记得那天徐因未领到黄金在电话内骂吴时，吴急得满头大汗，真不知如何是好，只好一个劲地喊“可公可公”（徐堪又名徐可亭，旧社会下属对顶头上司最尊敬的称呼是公，故喊可公），要求可公原谅，然又说不出一个所以然来，更不敢说明得了蒋介石不发的电话。一直等到徐在电话内骂够了，才将电话一甩，见蒋去了。不久报上登载一条消息：财政部长徐堪因病辞职，遗缺由关吉玉递补。
011.给俞济时将军一封信.txt	51		　　此次蒋公邀宴许先生，破例叮咛官邸准备上好洋酒待客，意义非凡，而言谈间，蒋公一直以“许先生”尊称对方，蒋公以一国元首之尊，其敬老尊贤之风范，洵足为我全体国民典式也。
011.给俞济时将军一封信.txt	53		　　乍看起来，贵校长“以一国元首之尊”“敬老尊贤”“洵足为我全体国民典式也”。但先生明明清楚：当年贵校长是怎么以许崇智的参谋长身份，劫持并逼走许崇智、逮捕师旅长十七人，并吃掉许崇智的部队的。吃掉不说，还写信向许崇智赌咒发誓，说“兄之所部，弟当负责维持，不负兄之初意”的，又说“如有一毫违心之论，不忠之意，皇天后土，当共殛之”的，结果却是部队久假不归。这种“违誓”“犯上”的欺老骗贤，是不是也“洵足为我全体国民典式”呢？先生大作中，对贵校长这种来龙去脉，不置一词，反揄扬特甚，这样的写作，可信度就打折扣了。
011.给俞济时将军一封信.txt	55		　　先生在《八十虚度追忆》自序里说：“……以编年方式，撰写《八十虚度追忆》。敬将领袖行谊未为世人所知者沐叙其中。”看了先生的大作，总觉得先生所透露的，实在太少，并且忌讳太多。这样子的写作，也许旨在书其“美”不书其“恶”，但是，不论从历史角度而言或从宣传技巧而言，这样写的结果，往往连“美”也乏人相信。“一二八事变”淞沪之战，先生感慨于报章只报导十九路军之英勇事迹，认为这与该军“刻意宣传有关”，但是，“中央”方面，也并非不“刻意”宣传，只是乏人相信而已。这是应该自己检讨的。即以先生在五十年后著书立说为例，所有著作，都由“国防部史政局”以“非卖品”出版，试问这又有何传播效果？——这样子的宣传，实在太不讲究效果了（记得五十四年前，先生写信给杨虎辩正浏河失守责不在八十八师，八十八师“伤亡虽众，但对于守土，从未少失”。当时这封信发表于1932年3月16日上海《时事新报》，因为借助客观的传播工具，所以颇有宣传效果）。若说著书立说之意，不在一时的宣传而在千秋的历史，但历史若出自“国防部史政局”这种官衙，势必落空，照旧乏人相信也！
011.给俞济时将军一封信.txt	59		　　我盼望先生能够以“大臣”的心胸与心态，详细写一部没有忌讳的自传，自行出版，彻底发掘并检讨“大陆沉沦之罪责”“开”门思过、“不”安缄默，以垂暮之年，真的大彻大悟，做一番公布与忏悔，这才是积极的不“八十虚度”。写作与出版过程中，如有需我协助之处，我愿尽力（以1982年11月1日先生致《联合报》订正函为例，先生对刘湘之死，竟行失察，这种错误，如有内行人协助，不会发生。先生写书，“国防部史政局”那种水平的人们宜少借助也）。
011.给俞济时将军一封信.txt	61		　　1947年1月南京出版的《中国名将录》说先生“和蔼可亲，处事周密，富研究性”。1948年6月上海出版的《中国当代名人传》说先生“态度谦和，风趣横生，毫无拘执表现”。我感于先生这些美德，因此在收到赠书后，也以“富研究性”的心境和“毫无拘执表现”的言词，坦白向先生进言，并祝
012.“财神爷”的悄悄话.txt	5		　　我很奇怪连你也轻信外面传说的关于李敖有多少钱的事，我在《跋“侯德健给李敖的信”》里，曾有这样两段自剖：
012.“财神爷”的悄悄话.txt	7	risk	　　但是，侯德健对我的深知，只知其一，不知其二。他只知道我会“义助”许多人，但他不知道我“义助”的条件和能力。了解李敖，从李敖文章上去了解，会得其真；但从报章传说上去了解，就真伪参半。多少年来，关于李敖的谣言太多了，其中一个，是说李敖是“财神爷”，因为李敖在入狱前炒过地皮，坐牢五六年后回来，地皮涨价，赚了大钱云云，说得神龙活现。诸如此类谣言，此起彼落，朋友问我何不试做更正，我说国民党中央党部总干事级的公然说李敖的财产有一亿，当人说你的财产有一亿的时候，你怎么更正，都没用的，还是免费做“财神爷”吧！做“财神爷”有什么不好，至少可以使银行有错觉，愿意贷款给你，这年头“充阔”比“装穷”好混得多了！以我坐的汽车而论，我的汽车，是三手货的1976年凯迪拉克（Cadillac），价值在计程车之下，但我一坐上去，外面就谣传我坐的是四五百万元的全新凯迪拉克，硬把车价给我涨了十倍！我除了愧而受之之外， 没有什么可说的。
012.“财神爷”的悄悄话.txt	9	risk	　　当侯德健向我开口就借二十万的时候，我的确没有这么大的数目能借给他。因为头一年，我还为了向华南银行借钱，把我母亲的公寓四楼抵押掉，然后又请我母亲把这四楼押租三十万给房客，为我救急，我的有钱，是“空头老倌”式的。虽然这样，我有限度的“义助”朋友的事，也颇有声名流传在外。外面传说我以六位数字送给绿岛难友；以六位数字送给死去老师的后人；以六位数字助人竞选……都是真的。但我筹措这些钱、送出这些钱，都有先决条件，就是对方是要因政治而受难的、因义受难的，否则的话，我就实在为难了。
012.“财神爷”的悄悄话.txt	11	risk	　　把六位数字送出去，最近一笔是支持五一九绿色行动在龙山寺这一次，我捐了十万元，党外人士比我实际有钱的很多，可这样出手的，没有也。另一笔是南榕被捕后，我送给他家老太爷老太太十万元。关于李敖有钱的谣言，我的豪气恐怕也得负责任，因为我在肯花钱的时候非常豪气，所以一传十、十传百，变成了我是有求必应的李大善人，这种财名在外，有时真令自己哭笑不得。例如素昧平生的侯德健，写信来开口就借二十万，同时说“只觉得伸手向您要钱是莫大的光荣、骄傲”，维桢试想，我收到这种信，能不一则以喜、一则以无奈吗？
012.“财神爷”的悄悄话.txt	13	risk	　　为什么我奇怪连你也轻信外面的传说？因为我出狱（出警总军法处之狱）这十年来，能赚多少钱，是算得出来的，扣掉十年间的开支，如何能有传说中的数字？你是最能思想的人，只要一想，就知道全是误传。
012.“财神爷”的悄悄话.txt	15	risk	　　我的情形是：我欠银行的钱，都还清了，我每月不再承受沉重的利息负担。除了欠刘小姐的爸爸妈妈哥哥共七十万台币外，不欠任何人的钱。我手边周转，有一些钱，但是不足以承受太大的意外，你说我的“问题是缺乏安全感、朋友的友情、未来的幸福”，应该都说得对。但是，人只要不自欺，就会相信：只有自己站得起来，其他才有依附与意义、其他才不会破灭。我的真正问题应该是我必须花费许多时间去建立我的写作环境和散布能力，这一点就不如马克思幸福。马克思只要写作就好了，其他一切由恩格斯“义助”，不须他操心。我一切都要自己来，自然就复杂得多。还有我在这岛上，一直被严密的封杀着、孤立着，你只要试拿我和其他党外人士做一比较，就不难发现我是最被国民党和它同路人封杀、孤立的人（有些党外人士还可在大学教书，还可在报上亮相等等，我都不成）。正因为我是在绝对的困境下做“单干户”的，所以心理状态，也就敌意甚深。你说：“我的看法是任何时间（年龄）都不要怕失败，这样你可以快乐些。”我想你我都不再是可以无惧失败的年龄了。直到今天，他们都打不倒我，这全是我自己站得起来的缘故。我不做持盈保泰的人，但也绝不做失败的人。梅厄夫人说以色列并不想打仗，但既然打了，就得要贏，我的强悍哲学，就是如此。
012.“财神爷”的悄悄话.txt	19		　　我的汽车已经卖掉五年了，今年8月2日的美国《中报》上，登有高墉写的一篇《李敖的是非功过》，还造谣说我“住林肯大厦顶楼，出门乘凯迪拉克，有司机开车”云云，我什么时候住过“林肯大厦顶楼”了？什么时候有“司机开车”了？这些无聊文人和无聊报人直到今天还造我是“财神爷”的谣，你说好不好笑？
013.给沈登恩信中的几段.txt	3	risk	　　我从不掩饰我对国民党文人充满厌恶和敌意，我这种感情，背景其实是理智的，因为这涉及我和这种人道德标准的迥异。你只要看看《高阳出击》书中一篇《论君子与小人之争——关于徐高阮先生之死的感想》，便可明白。国民党文人“痛惜”国民党特务徐高阮之死，并赞许对“文星集团”的斗争，他回忆说：
013.给沈登恩信中的几段.txt	5		　　老实说一句，胡秋原先生与徐先生，当初由文星的台柱，忽而变为讨伐文星的大将，着实使我迷惑了一阵子，而且有个时期，一直是以遗憾的心情，持个人的中立态度；直到有一个迫使我与某老板必得打一次交道的机会中，我才了解到胡、徐两位，何以在旦夕之间对文星有那样一百八十度的大转变。
013.给沈登恩信中的几段.txt	9		　　某老板随便我怎么说，只是不允：但最后谈到他的官司，那位老板大感兴趣，听我说明案情内容以后，他摆出一脸的正义感，表示打官司的事，他愿意一力担承，请律师，用他的杂志来替当事人讲话等等，都是他的事，但是，预借稿费，不行！
013.给沈登恩信中的几段.txt	11	risk	　　其意何居！懂得“政治”二字真正的定义的人，都很明白。明白地说，比良心以外的心思，他密，我亦不疏，当时我想，“预借稿费不行”这句话，以前说的都不假，最后一句不必当真，如果我那朋友肯写一篇“司法和警察如何迫害他”的文章，给某老板的杂志发表，再写封信，提供全部资料，请他主持正义，那么，要预借稿费并不是不可商量的事。但是，他愿意商量，我却不想再谈下去，告辞而出。自然，心里很愤慨，可是我的处置很理智！就是不跟任何人提及此事，包括托我的那位朋友在内；因为一说是非便多，而那些人是不怕是非的，他自己深恐无法制造是非，对方挑起了是非之端，正中下怀。
013.给沈登恩信中的几段.txt	15	risk	　　小沈，你是搞出版的人，试问你为了“预借稿费”，被那些总是“筹措学费”的清高作者们倒了多少账？文星老板亦复如此。文星并非慈善机构，为何要代国民党政府负救济之责？如果文星买下那部稿子，吝于预支，或属不对，但事实上，文星并没买下那部稿子，又从何“预支”或“预借”稿费呢？这位国民党文人最后又以假设语气说如果作者肯道出“司法和警察如何迫害他”，由文星主持正义，则“预借稿费并不是不可商量的事”，这是这位国民党文人自己的感觉而已，并非事实。何况，我实在看不出来，为什么鼓励别人揭发司法和警察迫害人就是“制造是非”？在我眼中的“主持正义”，在国民党文人眼中，竟是“制造是非”，小沈啊，这就是我和这种人道德标准不同的地方！
014.“不提李敖之名”记趣.txt	7		　　好友陈兆基剪来12月1日《联合报》上梁实秋写的《记得当时年纪小》，文中一开头就说：
