id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LABYKTW-016	keep-initial	古典诗句	留与苍生作证盟	刘基相关诗句	013.猴子必读.txt	85	85	李敖引诗句写刘基精神与后世传说中的见证意味。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-017	keep-initial	史记引文	若非吾故人乎？	项羽乌江故事	017.雁行折翼.txt	5	5	李敖转引项羽临终认出吕马童的话，写英雄末路仍顾故人。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-018	keep-initial	史记引文	吾闻汉购我头：千金，邑万户。吾为若德。	项羽乌江故事	017.雁行折翼.txt	5	5	李敖转引项羽把首级送给故人的名句。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-019	keep-initial	儒家成句	忠告而善道之	《论语》相关成句	017.雁行折翼.txt	5	5	李敖引用朋友相处之道，说明忠告须善于引导。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-020	keep-initial	古典格言	尔为尔，我为我，虽袒裼裸裎于我侧，尔焉能浼我哉！	中国古代圣人语	017.雁行折翼.txt	47	47	李敖引古语，说明他人的污浊不能玷污自我。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-021	keep-initial	成语	耳食之言	中文成语	017.雁行折翼.txt	47	47	李敖用成语指未经核实的传闻。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-022	keep-initial	俗语格言	谣言止于智者	中文俗语	017.雁行折翼.txt	47	47	李敖引俗语，说明有智慧者应止住谣传。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-023	keep-initial	古典格言	用师则王，用友则霸，用徒则亡。	中文传统格言	017.雁行折翼.txt	73	73	文中引用此句，说明身边批评者、朋友和随从对人前途的不同影响。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-024	keep-initial	儒家成句	唯上智与下愚最难移	《论语》相关成句	017.雁行折翼.txt	87	87	李敖引孔子相关成句，写成见极深者最难改变。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-025	keep-initial	古文成句	心所谓危，不敢不告	中文传统成句	017.雁行折翼.txt	93	93	李敖借古文式成句，写明知危险仍必须告知。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-026	keep-initial	宗教引文	没有仆人能侍奉两个主人：不是恨这个，就得爱那个；不是重这个，就得轻那个，你不能同时侍奉上帝，又侍奉财神	《新约》	017.雁行折翼.txt	99	99	李敖引《新约》句子，说明价值选择不可两头侍奉。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-027	keep-initial	外国格言	同时侍奉上帝和财神的，很快就会发现上帝没了。	洛根·皮尔索尔·史密斯	017.雁行折翼.txt	99	99	李敖转引洛根史密斯语，进一步说明两头侍奉会失去精神核心。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-028	keep-initial	古典成句	泯然众人矣	王安石《伤仲永》相关成句	017.雁行折翼.txt	101	101	李敖借古文成句，写灵光褪去后复归平庸。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-029	keep-initial	外国文学轶事	我的爸爸是一个中美洲白人黑人的混血（creole），他的爸爸是一个黑人，他的爸爸的爸爸是一只猴子；我的家族的起点，好像正是你们家族的终点。	小仲马轶事	018.放下石头，继续跑吧！.txt	5	5	李敖引小仲马机智反击血统嘲讽的轶事语。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
LABYKTW-030	keep-initial	外国文学引文	十年以后，斯多克芒的见解，社会上一般人大概也跟上了。但这十年中，斯多克芒自己也不断在进步。所以十年以后，他的见解仍旧比一般人超出十年。就我个人来说，我感到我不断在进步。以前我每个剧本里的主张，如今都渐渐变成一般人的主张。但等他们跟到那一境界的时候，我早就不在那儿了，我又更进一步了。我希望我总是朝前走了。	易卜生书信，《人民公敌》相关	018.放下石头，继续跑吧！.txt	15	15	李敖引易卜生自述，写先行者不断向前、不会停在追随者赶到的位置。	第一轮保守筛选：《白眼看台湾》为高政治密度书，只保留可独立检索的古典成句、寓言、文学引文、宗教引文、歇后语和非现代政治格言；现代政党、选举、宪政、党派攻防、人物攻防和意识形态语录不收。
