file	line	text
002.20090804狂妄青年·崭露头角.txt	25	我最后写过一首诗叫做《老兵》：“老兵永远不死，他是一个苦神。他一生水来火去，轮不到一抔土坟。他无人代办后事，也无心回首前尘，他输光全部历史，也丢掉所有亲人。他没有今天夜里，也没有明天早晨，更没有勋章可挂，只有着满身弹痕。”老兵除了满身弹痕以外，还每个人有着他们个人凄惨的故事，这个凄惨的故事又跟这些不幸沦为军中乐园妓女的妓女们互相呼应。我们才看出中国民间的这个疾苦，对他们说起来，什么国家、什么民族、什么主义、什么领袖、什么信仰，通通狗屁！只要能够改善他们的非人待遇，他们宁愿过他们自己的一个生活。所以我才知道纵贯线上的、铁路线上的理论，谈自由，谈民主，谈人权，谈正义，都是假的。真正的真相要靠我李敖这样子明察暗访，这样很细腻地，把他们的痛苦真正的发觉出来，这就是我李敖的大功德。
002.20090804狂妄青年·崭露头角.txt	31	郭冠英就写了篇文章，就叫《射马中獐》。就是说本来是要杀李敖的，安全局大汪局长，我们叫大汪，要杀李敖的。结果这批黑社会的人，正好又跟情报局局长小汪汪希苓搭上线，所以他们决定先下手去干掉江南，于是江南就被干掉了，江南做了李敖的替死鬼。郭冠英把这篇文章跟证据很详细地写在里面，我才知道我是多么好的运气，有人替我死掉了。死了以后，这个案子闹大了，国民党就无法下手来杀我，所以我说我有一个好运气，这个好运气救了我，虽然我走的是到烈士之路。
002.20090804狂妄青年·崭露头角.txt	43	这个老兵很了不起，为什么呢？我是个弱者，我一辈子被你们抓来当兵，我青春也没有了，我也没有家，我此时投射了一个邻居的小女孩子，我喜欢她。给她筹一笔学费，终生可以看书的学费，我去抢，所以这个老兵后来李师科被枪毙了。我特别写了这篇文章，叫做《为老兵李师科喊话》，当年是轰动一时的文章。我说他们是可怜人，可是呢，他们有他们的正义。
002.20090804狂妄青年·崭露头角.txt	51	国民党一位重要人物，做过他们中央社社长的萧同兹，他拿了一笔钱给他的儿子萧孟能、儿媳妇朱婉坚，在台北市衡阳路十五号开了一家书店，叫做文星书店，这是萧同兹，萧孟能，朱婉坚。这个书店开了十一年，他们办了杂志叫《文星杂志》，办了四年，没有成绩。忽然一个人出现了，帮着他们翻江倒海，这个人就是李敖。
002.20090804狂妄青年·崭露头角.txt	57	文星书店是我念大学的时候一个书店，我想不到后来我跟他们结合，把他们重新炒作起来。我在文星书店出的这些书，《传统下的独白》、《历史与人像》、《教育与脸谱》、《为中国思想趋向求答案》、《文化论战丹火录》、《孙逸仙和中国西化医学》、《上下古今谈》、《胡适评传》、《胡适研究》，这都是我在文星出的书，大部分都被查禁了。
002.20090804狂妄青年·崭露头角.txt	59	我不太愿意谈《文星》这段事情，一般人说《文星》是李敖搞起来的，我还不愿意这样子说，为什么呢？因为它不是我的水平，不是我的水准，我的水准比《文星》高。可是当时为了迁就萧氏父子他们的水平，所以呢我也降格以求，所以也引进来像余光中这些人写的诗，事实上啊我是看不起他们的。
002.20090804狂妄青年·崭露头角.txt	61	后来一个人终于发现我在《文星》这四年之间，做了些什么事情。他是谁呢？他就是我在台中的老同学徐武军他的爸爸，我跟他爸爸徐复观打官司，徐武军也不敢惹他爸爸，也不敢惹我，就藏在美国。我写了首诗说“春去人犹在，车站证此身”，你看在火车站前面，台中的火车站没有改，就“车站证此身”。“春去人犹在，车站证此身，不见徐复观，只见徐武军”，为什么呢？因为徐复观死了。
002.20090804狂妄青年·崭露头角.txt	63	徐复观跟我打官司，他的儿子是我的好朋友，多么有趣的一个现象。徐复观做了一个大的表，这个表有什么呢？这个表在说，我们远景看这个表，他这个表，他是说李敖诽谤、污蔑个人集团、民族一览表。我看了这个表才知道我在《文星》四年，我的丰功伟业是什么，好有趣的现象。我的丰功伟业被我的敌人肯定了，而我的敌人，原来是我好朋友的爸爸。
002.20090804狂妄青年·崭露头角.txt	65	我在《文星》有个女朋友，她是香港英文书院毕业的，苏州人，她叫做吴海蒂，非常漂亮的女孩子，这是吴海蒂。文星今天什么样子，今天还在，我特别到这个老字号的房子，还老式的日本式原来的房子，做了张纸现场的凭吊。现在里面开了一家店，就是永和豆浆店，豆浆大王，我还在里面喝了点豆浆。
002.20090804狂妄青年·崭露头角.txt	67	我没有任何的感慨，我只是告诉说，有这么一件事情我经过，“蛟龙得云雨，终非池中物”，《文星》做为我的踏板，我跳起来了。事实上我在文字真正的兴风作浪，是后来的三十年，直到今天，而不是《文星》这四年。用《文星》这段来扣住我李敖，把我李敖弄小了，这是当时我在《文星》的照片。
002.20090804狂妄青年·崭露头角.txt	69	可是在《文星》有一个特殊的效果，就是确定我李敖的光环，什么是光环？我们看到玛利亚，看玛利亚一个光环，圣母她有一个光环，我们以为看到这个光环，就看到本人，是错的。我的光环很多种，可是《文星》确定了我一种光环，就是这家伙真会骂人。后来《鲁豫有约》的鲁豫，她说我骂过三千个人，点名批判三千个人。骂人呢是个有趣的效果，就是我骂到了《国语日报》的社长，叫做洪炎秋，这是跟着国民党走的，一个很会写文章的北京大学毕业的台湾省人。
002.20090804狂妄青年·崭露头角.txt	73	《文星》结束以后，从美国的《纽约时报》，到英国的《经济学人》都报导了，《文星》最后九十八期结束了。结束的时候呢，被国民党抄家，这个时候就是我跟国民党正式翻脸的时候时候。在《文星》我所做的事情，今天看起来最重要的一点，就是我从根上面挖掉了国民党。在我们以前的杂志是雷震办的，殷海光他们办的，《自由中国》杂志，这个杂志办了十年，最后被国民党铲除。
002.20090804狂妄青年·崭露头角.txt	75	然后冒出来《文星》，本来这个杂志前四年不行，没有特色，我李敖去了以后，忽然生龙活虎起来了。一开始国民党搞不清楚，后来他发现李敖办这个《文星》，表面上是思想的、文化的这种东西，可是从根上面挖了国民党的根，他们最后才发现。我真正的功劳是用文化思想的方法，挖了国民党的根，这是我在《文星》的最大的一个特色。
002.20090804狂妄青年·崭露头角.txt	77	现在回想起来，《文星》这四年带给我的这个，真正在文字上面翻江倒海的作用，不能跟后来的我来比较。可是我们必须说，在《自由中国》杂志被封门以后，在那个时候众神默默，长夜淡淡的时候，由我李敖带领了《文星》出来，真是黑暗中的一个星光，真是了不起。所以我说我在《文星》这一段，给文星带来了光芒万丈，可是对我说来是小事一件，因为我真正的翻江倒海，是在后来的三十年。可是后来的三十年，肇端在我坐了两次监狱，监狱以后，坐牢以后，我更变得桀骜不逊了。
003.20090805文星之火·火首燎原.txt	3	蛟龙篇《星沉之夜》
003.20090805文星之火·火首燎原.txt	31	毙十篇《七四年目睹怪现状》
003.20090805文星之火·火首燎原.txt	33	《文星》结束了，我总要生活嘛，我怎么办呢？我就决定了印一批书，十本书，叫《告别文坛》，我以后啊，这十本书出了以后，我金盆洗手，我去卖牛肉面了，我不干这行了，等于先打招呼，放我一条生路。
003.20090805文星之火·火首燎原.txt	49	这个时候萧孟能，《文星》书店的萧孟能，像怕麻疯一样的躲得我远一点，没有人援助我，我一个人这样子撑下去了，这就是当时的一个情况。告诉大家言论自由是争取的，可是是句空话。当你们看看我这些可怜的、残余的、狼狈的记录，印了十本书，最后只剩下这么多东西，还是我自己在印刷厂的纸堆里面把它捡出来，合并出来，变成了书，看到没有。
003.20090805文星之火·火首燎原.txt	51	现在成十本书，大家看到没有，第一本《乌鸦又叫了》，第二本《两性问题及其他》，都是我自己装订的，第三本都变成这残破不堪了，这是人类禁书史上面的，绝好的一些文献，我会永远地保留它们，将来也不知道捐到哪里去。
003.20090805文星之火·火首燎原.txt	55	在《文星》后期，我在告别文坛的时候，我遭遇了极大的困难。李敖告别文坛图书，最后的下场像打了一场天九牌，最后得到了毙十，毙十代表什么呢？代表我李敖七十四年（来）目睹怪现状的一个最典型的怪现状。七十四年来，我所见所闻也多，也相当的见怪不怪，譬如说我看过北京前门城楼旁边的人力车，譬如说我看过缠足时代女性的小脚，譬如说我看过西化过程里面，中国人早期溜冰者，没有冰鞋穿的是布鞋，上面缠上冰刀。
003.20090805文星之火·火首燎原.txt	61	在《文星》阶段以后，在我印告别文坛十书被查禁以后，我就开始陷入一连十四年的大霉运。我的书被查禁，可是我的人好像一种天罗地网一样，慢慢降下来，使我感觉我迟早要坐牢。国民党始终怀疑我要颠覆他们，跟我加的罪名是很荒谬的，他们竟怀疑我是台独份子，在我家里秘密装了窃听器，被我发现，把它送到联合国人权委员会。
003.20090805文星之火·火首燎原.txt	63	他们派军人便衣，可是开的是军车，我从楼上拍他的照片，三个人一班，每八个小时换一班，也就是说一连二十四小时这样子监视我。终于他们把我抓起来，我的照片登上美国的《纽约时报》，可是台湾完全封锁消息。我一再讲过一连十四年，台湾的媒体、电视、广播、报纸、杂志、书刊，都没有李敖两个字出现，这才是真正的白色恐怖，恐怖到大家都不敢提你了。
003.20090805文星之火·火首燎原.txt	65	我在牢里只有一张照片，就是一坐牢的时候，就照了那种大头照，所以看起来很丑陋的一张照片。多少年以后，我做了所谓的立法委员，我压迫国防部，我要去看看当年你们关我的监狱。于是他们带我去看了，我的摄影师赖岳忠陪我看，同时我的随护赵锦龙也做了现场的摄影。
003.20090805文星之火·火首燎原.txt	69	后来我又住到第十一房，这也是个隔间，也是个马桶，十一房里面房子比较大一点，我跟一些人合住过，我在这里面搭了个书桌，所谓书桌是块板子，放在很多卫生纸上面，我就坐在这里。这里面有个洞，洞里面就是所有的食物，所有的水，所有的信，统统从里面送出来，我就坐在这里，有个小桌子。
003.20090805文星之火·火首燎原.txt	79	我在被地下抓起来，在台北市博爱路警备总部保安处的看守所，当时那个所长叫做罗永黎。事后我选所谓“总统”的时候，他在群众里面递了一张名片给我，罗永黎，他是南京人。他告诉我一个故事，他说他就是神仙老虎狗，我说什么叫做神仙老虎狗？他说我一回家抱着我的老婆，我就是神仙；我看到囚犯犯人，我就是老虎；我看到长官我就是狗。所以他说他是神仙老虎狗，后来他死掉了。
003.20090805文星之火·火首燎原.txt	81	这就是第一次我在监狱坐牢的时候，我在坐牢以前，曾经被审问过，被审问的时候，有一个刑罚，就是夹你的手指，手指就是拿出三支钢珠笔，原子笔，台湾叫原子笔。夹在你的左手，然后抓住我的右手，再握我的左手，用我右手的力量，握住左手。那个痛苦，人家说十指连心，这个痛苦是一般人想不到的，看起来是个小的刑求，可是它的疼痛，是直达你的内心。我们看《老残游记》里面的故事，就这种刑人家就受不了了，是种很残忍的刑。
004.20090806隐居谈情·东山再起.txt	3	再牢篇 《政治犯又政治犯》
004.20090806隐居谈情·东山再起.txt	5	刚才展示了我在一个大房间里面的画面，大房间就叫做第十一房。十一房，我跟一些其他囚犯短时期的住过，我以这个十一房做基础，后来写了一本书叫做《红色11》，这是台湾版，还有《红色11》这是大陆版。
004.20090806隐居谈情·东山再起.txt	7	把所有白色恐怖的故事，经过我的改写，写成一个剧本，这是我认为最惨痛的一本书，写监狱的故事。同时在这段监狱里面，我又给我女儿李文，就是今天在北京的李文博士写了一本书，就是《坐牢家爸爸给女儿的八十封信》。我给李文写了八十封信，里面图文并茂。
004.20090806隐居谈情·东山再起.txt	17	讲起来有些笑话，可是呢，这些笑话里面严格说起来，都带着泪水。我坐牢出来以后，有人认为我一定会东山再起，再写文章，重新回到文坛，远景出版社的沈登恩他最有眼光，他一再找我，到我家里来，我不肯见他。三顾茅庐来见我，最后我同意给他出了一本书，就是《独白下的传统》。我的第一本书被查禁，叫做《传统下的独白》，现在我说书名翻身了，改成了《独白下的传统》，可是我人没有翻身。
004.20090806隐居谈情·东山再起.txt	21	所以大家知道，这就是修辞学，虽然你看到以后会生气，说你在吹牛，可是你忘不了我的表达方法。后来沈登恩要出这本书的时候，《中国时报》的副刊总编辑高信疆说，你延一天好不好，晚一天出版这书，我要把这本书的最精彩的部分登在《中国时报》，让李敖复出，李敖已经十四年离开了台湾文坛，我请他复出。这就是后来跟我照相的高信疆。
004.20090806隐居谈情·东山再起.txt	23	结果他把我的文章登在《中国时报》，让它排版，让印刷机印上去，一滚四万张就印好了。然后他走到外面，告诉老板余纪忠先生说，我没有得到你的同意，我把李敖文章就发表了，你要处分我，随便你怎么处分。就是用强制性的方法，造成事实的方法使我复出，使整个的台湾重新看到了李敖。
004.20090806隐居谈情·东山再起.txt	27	后来复出以后，国民党开始封杀我，认为我又在兴风作浪，就利用《文星》书店的老板，萧先生的诬告，萧孟能的诬告，利用胡茵梦的伪证，重新把我关起来。我又关在军法以外的监狱，就是司法的监狱，现在在画面里面你们可以看到，我又走回到台北看守所，就是台北监狱的分监。
004.20090806隐居谈情·东山再起.txt	31	我在里面关了半年，出来的时候看守所所长跑来跟我握手，记者们来访问我，我出来的时候，后面还有一个警察的背影，我还是跟这看守所的所长还在握手。四个小时以后，我就公布了一篇三万多字的文章，《天下没有白坐的黑牢》，把监狱的黑暗全部都掀出来了，立刻引发了台北监狱的越狱事件，新竹监狱的暴动事件。
004.20090806隐居谈情·东山再起.txt	41	当时由我的好朋友林秉钦，每月就是印我一本书，当时这个女孩子，帮我编的这个书里面，第一本就是《千秋·冤狱·党》，李敖千秋评论丛书，每本书大概有十万字。大家知道我这种书写了多久吗？连续写了十年，每一个月写十万字，连续写了十年。当时国民党政府，怎么也想不到，我有这么大的写作力量，我申请的杂志叫做《千秋评论》杂志，他不许我，把我封杀掉了。
004.20090806隐居谈情·东山再起.txt	43	封杀掉了以后，以为你不能出杂志了，可是我出书，出书不需要杂志的证明，我每个月准时出书。读者习惯了以后，就等于每个月买一本杂志一样。这个《千秋评论丛书》，一共出到一百二十期，每一期一个月，就是十年。
004.20090806隐居谈情·东山再起.txt	49	这个女孩子非常的有味道，请看看她的照片，就是她，这是黑白的照片，再看看她的彩色照片，她的彩色照片。她有很多本领，她会做那个艺术品的陶器，烧陶器的，她非常的多才多艺。我跟她的经验太动人了，我又非常的喜欢她，我为她，以她为（女主角）模特儿，写了一本书就是《上山·上山·爱》。
004.20090806隐居谈情·东山再起.txt	51	这个封面的像还隐约之间用了她的照片，这就是这本书，《上山·上山·爱》，是我在《北京法源寺》以外，写的一本长编小说。我的书都是由张坤山偷偷印的，所以到今天我还感谢，我的好朋友张坤山先生。
004.20090806隐居谈情·东山再起.txt	67	我跟法官说，就根据他们这个录影带，证明了他们是非法的。法官说怎么证明，我说按照《刑事诉讼法》，如果搜查一个人的房间，要得到他同意，这个人如果不在现场，我妈妈去了美国，这个现场要给地方自治团体人员看到你的搜索票。什么是地方自治团体人员？就是邻长里长，请你看这整个的搜索的录影带里面，没有把搜索票给邻长和里长看。
004.20090806隐居谈情·东山再起.txt	73	瓦斯篇《大闹伪国会》
004.20090806隐居谈情·东山再起.txt	75	李敖：在公元2000年，我做了一件有趣的事情，我的好朋友，当时是新党主席的李庆华，约我参加2000年的所谓“总统”选举，我同意了。同时我在香港发表了一篇文章，声明在先，我李敖选的不是什么伪中华民国总统，我选的是中国台湾地区的领导人，声明在先。
004.20090806隐居谈情·东山再起.txt	77	所以我完全是一个游戏人间的态度参加了所谓“总统”的选举。并且自始至终，我都不是新党的党员，我一辈子没有做过任何党的党员，我是典型的独来独往。这就是当时的画面，我走在这里，穿个大衣，旁边是冯沪祥，我的“副总统”候选人，新党主席李庆华，这边是许历农上将。
004.20090806隐居谈情·东山再起.txt	81	我当时写了一本书，叫做《洗你的脑，掐他脖子》。他是谁呢？他是指其他的“总统”候选人。你的脑是谁呢？你就是选民。当时我的理由是说我这次参选是思想运动，也是特技表演，这就是当时我干的事情。我们看看宋楚瑜事后对我的看法。
004.20090806隐居谈情·东山再起.txt	85	宋楚瑜不是我的敌人，他跟我一样，那一次都是战殁在沙场的将军。我给大家看看，当年所谓的第十任“总统、副总统”选举的时候，当时的这张海报。宋楚瑜、张昭雄一组，连战、萧万长一组，我、冯沪祥一组，许信良、朱惠良一组，陈水扁、吕秀莲一组。
004.20090806隐居谈情·东山再起.txt	91	我的政见多么的简明有利，为什么呢？我的中文比他们全好，我知道如何表达我自己。后来我又开始玩什么？玩伪“国会”的所谓国会议员，就是立法委员，玩了三年，我特别写了一本书，叫做《李敖议坛哀思录》。什么叫哀思录啊，别人都死掉了，我活着才是哀思录。
005.20090807以笔载史·叱吒风云.txt	3	裸抗篇《马英九的道歉信》
005.20090807以笔载史·叱吒风云.txt	21	为什么呢？表示我的抗议，这都是我的噱头，可是公然在所谓国会的议堂之上，忽然我能够达到三国时候祢衡这种击鼓骂曹的效果。光着屁股，击鼓骂曹的效果，这就是我的趣味。为什么李敖你这样做？为什么反军购？因为买武器挡不住共产党，如果共产党打台湾挡不住，为什么呢？美国国防部分析报告，中国攻台四十五分钟掌控台海。
005.20090807以笔载史·叱吒风云.txt	37	反帝篇《大舍与大爱》
005.20090807以笔载史·叱吒风云.txt	39	我在伪国会里面，最主要的一件事情，就是反对向美国买武器。美国毫无道理的在跟中国建立邦交以后，又跟中国的一个省发生军事采购的关系。它订了一个所谓的《台湾关系法》，是国内法，我请问中国跟美国建立邦交以后，可不可以订了一个《夏威夷关系法》，然后卖武器给夏威夷。你美国人一想就知道不对嘛，你怎么可以这样对待中国呢？可是台湾这个地区，由于蒋介石的原因，一直是一个在美国人面前，就亲美的、媚美的、低三下四的政府。
005.20090807以笔载史·叱吒风云.txt	41	所以这个政府，在蒋介石死了以后，一直流传到今天，对美国人就矮三截，低三下四。刚才我展示的给美国人买这个铺路爪雷达，就是一个典型的例子。因此我在立法院，大力地反对向美国买武器，并且告了美国总统小布什，为什么告小布什？就是说既然你们说《台湾关系法》是你美国国内的法律，目的是保护美国的利益。那你应该送武器给台湾，如果台湾不买的话，你就不保护美国利益了吗？所以我们告了美国的小总统，小布什总统。
005.20090807以笔载史·叱吒风云.txt	45	林宪同（前台北律师公会理事长 大中联合法律事务所律师）：把美国国会的文件，还有《台湾关系法》里面有关军购的这个规定，从文字上面的解读，从外交的这个运作，到军购的必要性，他提出质询。这是非常精彩的，也可以说是李敖先生，在一任立法委员任内最精彩的精华之作。
005.20090807以笔载史·叱吒风云.txt	53	今天很多所谓的正义之士骂起本拉登来都说，你祸害了很多美国人，很多人是无辜，我给大家看看照片，当伊拉克战争发生的时候，一个小男孩子从美国的轰炸泥土的里面，轰炸的泥土堆里面挖出来浑身是泥死掉了，大家看，他身上还挂着一个奶嘴，请问这是不是祸延无辜。
005.20090807以笔载史·叱吒风云.txt	59	如果全世界人都接受美国的生活标准，要两个地球才禁得住我们消费，要八个地球才挡得住地球被污染。我们要不要这样做，美国是个可恶的国家，我最近正在写一本书叫做《阳痿美国》，美国得了病，我们要使它阳痿，这是我最近在写的一部书，很少人看到我对美国有这么清楚的认识，这是我的大功德。
005.20090807以笔载史·叱吒风云.txt	69	如云篇《有疤的男人最性感》
005.20090807以笔载史·叱吒风云.txt	83	谈完了他们三位，谈谈我个人。我的健康极好，可是我开了很多次刀，我的胆囊拿走了，胆结石要开刀，摄护腺癌（前列腺癌）要开刀，当摄护腺癌开刀的消息出来以后，我特别写了一个对联，对联是根据汉奸汪精卫的一首诗，汪精卫说：慷慨歌燕市，从容做楚囚；引刀成一快，不负少年头。这就是汪精卫。我把他的诗改写，当摄护腺癌开刀以前，我写了一副对联，报纸上都发表了，认为我非常洒脱，我说：引刀成一快，人心大快，仇者先快，亲者后快；不负少年头，浪子回头，为了大头，苦了小头。这就是我的摄护腺开刀一个趣味的，我的洒脱的一面。
005.20090807以笔载史·叱吒风云.txt	101	我家里还有一些有趣的照片，这是我东丰街书房里面的一张照片，挂了一幅裸照，就是莫文尉的裸照，送给李敖大哥的。这是另外一张我跟莫文蔚的照相，我写了一本有名的书，叫做《北京法源寺》。在写作过程的时候，我还不能去北京，我请我的好朋友许以祺博士，他为我照了很多照片，我到现在还感谢他。
005.20090807以笔载史·叱吒风云.txt	103	我同时把《北京法源寺》送了一本我眼中的美女李文仪，这就是我的一点生活面。顺便总要跟大家讲一下，讲到我的一句名言，就是长寿的秘诀是慎重选择父母；结婚的秘诀是慎重选择前妻。有了前妻就证明选择的不太慎重，可是我们不要忘记前妻毕竟还是美女，请大家看看我的前妻胡茵梦，再看看一张凋谢了的画面，我和胡茵梦。
006.20090808独坐孤岛·创格完人.txt	3	台北的观光地点有一个地方叫做忠烈祠，忠烈祠里面有宪兵在操枪表演。我也跑到忠烈祠，我也做了操枪表演，拿着我的拐杖，我的好朋友摄影家赖岳忠，给我捕捉到这个画面，我在拿着我的拐杖，表演操枪，拿着我的拐杖，表演操枪。为什么在这个所谓神圣的地方，这样子开玩笑？因为在我眼里，忠烈祠是个假的地方。我举个例子，像蒋介石的特务头子戴笠，戴笠是坐飞机从北方到南方出事死掉的，根本没有资格进忠烈祠，可是蒋介石把他放进忠烈祠里面。我李敖在这里，旁边就是戴笠的牌位，原来他们制造了假的忠烈，来骗我们。这就是我李敖的使命，我把他们这些假戏都拆穿了，这六十年来，我的身份我特别把它写出来，请大家看：我不是旁观者，而是见证人；不是同死者，而是送葬人；不是参与者，而是介错人。什么是介错人？日本武士切腹的时候，他们会拿出来切腹刀，大家看，这就是日本武士的切腹刀，拿出来以后，切腹刀干什么，在身体上画十字，使肠子都流出来，要死掉，旁边一个朋友看他不会立刻死，用刀砍他的头，这个朋友就叫做介错人。对我说起来，它有双重的意思，因为介错人，就是宣布蒋介石错误的人。蒋介石已经死了，为什么还要花时间纠缠他？问题是他到今天，还在纠缠我们，用了假的历史，留下那些可怕的纪录来骗我们。
