id	source_file	line_start	line_end	present	political_hits	quote_text
LAGMDYJXJ-041	016.国民党的“集体向上空长号”.txt	7	7	yes		绵驹结舌而丧精、王豹衽口而失色、虞人辍声而止歌、商子敛手而叹息、钟期弃琴而改听、孔父忘味而不食、百兽率舞而抃足、凤凰来仪而附翼，乃知长啸之奇妙，盖亦声音之至极。
LAGMDYJXJ-042	016.国民党的“集体向上空长号”.txt	11	11	yes		尝于苏门山遇孙登，与商略终古及栖神导气之术，登皆不应，因长啸而退。至半岭，闻有声若鸾凤之音，响乎岩谷，乃登之啸也
LAGMDYJXJ-043	016.国民党的“集体向上空长号”.txt	11	11	yes		划然长啸
LAGMDYJXJ-044	016.国民党的“集体向上空长号”.txt	11	11	yes		其啸也歌
LAGMDYJXJ-045	016.国民党的“集体向上空长号”.txt	11	11	yes		少时常赋长啸却胡骑，晚使辽，人相曰：‘此长啸公也！’
LAGMDYJXJ-046	016.国民党的“集体向上空长号”.txt	11	11	yes		孙登尝经宜阳山，上峰行且啸，如箫韶笙簧之音，声振山谷。
LAGMDYJXJ-047	016.国民党的“集体向上空长号”.txt	19	19	yes		百兽率舞
LAGMDYJXJ-048	016.国民党的“集体向上空长号”.txt	19	19	yes		凤凰来仪
LAGMDYJXJ-049	017.国民党好人切腹记.txt	9	9	yes		鳏寡孤独
LAGMDYJXJ-050	017.国民党好人切腹记.txt	9	9	yes		穷而无告
LAGMDYJXJ-051	017.国民党好人切腹记.txt	9	9	yes		水有源头木有本，人到老来思故乡。回忆往事乱如麻，擅借拙笔叙端详。
LAGMDYJXJ-052	017.国民党好人切腹记.txt	27	27	yes		曲突徙薪不为谢
LAGMDYJXJ-053	017.国民党好人切腹记.txt	29	29	yes		塞翁失马，焉知非福？
LAGMDYJXJ-054	017.国民党好人切腹记.txt	37	37	yes		克己复礼，为善最乐！
LAGMDYJXJ-055	017.国民党好人切腹记.txt	63	63	yes		人打你左腮，你把右腮给他。
LAGMDYJXJ-056	017.国民党好人切腹记.txt	69	69	yes		好男不当兵
LAGMDYJXJ-057	017.国民党好人切腹记.txt	77	77	yes		飞鸟尽，良弓藏，狡兔死，走狗烹
LAGMDYJXJ-058	017.国民党好人切腹记.txt	137	137	yes		登上贼船，进退维谷
LAGMDYJXJ-059	017.国民党好人切腹记.txt	179	179	yes		各人自扫门前雪，莫管他人瓦上霜
LAGMDYJXJ-060	017.国民党好人切腹记.txt	179	179	yes		山外青山楼外楼，西湖歌舞几时休，暖风熏得游人醉，直把杭州当汴州。
LAGMDYJXJ-061	017.国民党好人切腹记.txt	185	185	yes		凡事之不近人情者，鲜不为大奸慝！
LAGMDYJXJ-062	017.国民党好人切腹记.txt	193	193	yes		谁无父兄，谁无子女，提携捧负，畏其不寿。
LAGMDYJXJ-063	017.国民党好人切腹记.txt	197	197	yes		如临深渊、如履薄冰
LAGMDYJXJ-064	017.国民党好人切腹记.txt	203	203	yes		君子得其时则驾，不得其时则蓬累而行
LAGMDYJXJ-065	017.国民党好人切腹记.txt	203	203	yes		愿意者不苦！
LAGMDYJXJ-066	017.国民党好人切腹记.txt	209	209	yes		君子固穷，小人穷思滥矣！
LAGMDYJXJ-067	017.国民党好人切腹记.txt	221	221	yes		察秋毫不见舆薪
LAGMDYJXJ-068	017.国民党好人切腹记.txt	227	227	yes		安得广厦千万间，大庇天下寒士俱欢颜
LAGMDYJXJ-069	017.国民党好人切腹记.txt	235	235	yes		剜却心头肉，医得眼下疮
LAGMDYJXJ-070	017.国民党好人切腹记.txt	235	235	yes		五伦之中只剩一，除却朋友还有谁？
LAGMDYJXJ-071	017.国民党好人切腹记.txt	235	235	yes		一粒米煮成汤，大家喝
LAGMDYJXJ-072	017.国民党好人切腹记.txt	245	245	yes		除恶务尽，树德务兹。
LAGMDYJXJ-073	017.国民党好人切腹记.txt	253	253	yes		知己而不知彼，形同闭门造车
LAGMDYJXJ-074	017.国民党好人切腹记.txt	253	253	yes		知己知彼，才能百战百胜
LAGMDYJXJ-075	017.国民党好人切腹记.txt	253	253	yes		忠言逆耳
LAGMDYJXJ-076	017.国民党好人切腹记.txt	271	271	yes		家有敝帚享千金
LAGMDYJXJ-077	017.国民党好人切腹记.txt	275	275	yes		悬崖勒马
LAGMDYJXJ-078	017.国民党好人切腹记.txt	287	287	yes		和尚没儿同道多，野鹤无粮天地宽
LAGMDYJXJ-079	017.国民党好人切腹记.txt	287	287	yes		忠言逆耳，良药苦口
LAGMDYJXJ-080	017.国民党好人切腹记.txt	297	297	yes		钓者负鱼，鱼何负于钓？猎者负兽，兽何负于猎？
LAGMDYJXJ-081	017.国民党好人切腹记.txt	297	297	yes		牵牛过蹊而夺其牛
LAGMDYJXJ-082	017.国民党好人切腹记.txt	297	297	yes		人生有七尺之形，死为一椁之土
LAGMDYJXJ-083	017.国民党好人切腹记.txt	297	297	yes		斩关之盗，人不责其穿窬，杀人之囚，人不责其斗殴。以斩关而概穿窬，余事也；以杀人而概斗殴，微罪也。
LAGMDYJXJ-084	017.国民党好人切腹记.txt	297	297	yes		周处除三害
LAGMDYJXJ-085	017.国民党好人切腹记.txt	307	307	yes		不入虎穴焉得虎子。
LAGMDYJXJ-086	017.国民党好人切腹记.txt	307	307	yes		多行不义必自毙
LAGMDYJXJ-087	017.国民党好人切腹记.txt	307	307	yes		守株待兔
LAGMDYJXJ-088	017.国民党好人切腹记.txt	307	307	yes		天时不如地利，地利不如人和。
LAGMDYJXJ-089	017.国民党好人切腹记.txt	307	307	yes		天予不受，反得其咎。
LAGMDYJXJ-090	017.国民党好人切腹记.txt	307	307	yes		物极必反
LAGMDYJXJ-091	017.国民党好人切腹记.txt	307	307	yes		坐享渔人之利
LAGMDYJXJ-092	017.国民党好人切腹记.txt	317	317	yes		爱人如己
LAGMDYJXJ-093	017.国民党好人切腹记.txt	317	317	yes		鞠躬尽瘁，死而不已。
LAGMDYJXJ-094	017.国民党好人切腹记.txt	317	317	yes		以苦为乐，以乐为罪
LAGMDYJXJ-095	017.国民党好人切腹记.txt	335	335	yes		猫哭老鼠
LAGMDYJXJ-096	017.国民党好人切腹记.txt	335	335	yes		人是受造之物，原属于土，将来还归于土。
LAGMDYJXJ-097	017.国民党好人切腹记.txt	335	335	yes		雨淋罗汉两行珠泪假慈悲，雪塑观音一片冰心难救苦。
LAGMDYJXJ-098	018.国民党的“家法办人”.txt	3	3	yes		和尚打伞
LAGMDYJXJ-099	018.国民党的“家法办人”.txt	3	3	yes		用之则行，舍之则藏
LAGMDYJXJ-100	020.国民党怎样制裁“邀驾”？.txt	15	15	yes		请数烛雏之罪而诛之。
LAGMDYJXJ-101	020.国民党怎样制裁“邀驾”？.txt	15	15	yes		汝为县，可以指麾百姓为儿。既天子好猎，即合多留余地。安得纵百姓耕耜，遍妨天子鹰犬？而又不能自责，更敢咄咄。吾知汝当死罪！
LAGMDYJXJ-102	021.国民党怎样指使黑社会暗杀别人？.txt	29	29	yes		擒贼先擒王，射人先射马
LAGMDYJXJ-103	023.国民党的“栽诬大宣传”.txt	19	19	yes		贼喊捉贼
LAGMDYJXJ-104	023.国民党的“栽诬大宣传”.txt	23	23	yes		死鸭硬嘴巴
LAGMDYJXJ-105	023.国民党的“栽诬大宣传”.txt	27	27	yes		纸包不住火
LAGMDYJXJ-106	023.国民党的“栽诬大宣传”.txt	33	33	yes		弄巧成拙
LAGMDYJXJ-107	023.国民党的“栽诬大宣传”.txt	35	35	yes		欲盖弥彰
