id	source_file	line_start	line_end	category	quote_text	source_or_origin	summary	notes
LAJJSPZ-011	003.第一章、发迹以前.txt	27	27	礼俗成句	长支长子不得出继他支	《中华民国民事习惯大全》	作者转引民事习惯中长支长子不得出继他支的礼俗规则。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收礼俗规则本体；不收蒋家宗法和民事习惯论述语境。
LAJJSPZ-012	003.第一章、发迹以前.txt	37	37	古人言行	吾夫既死，与之同棺共穴可也。	孟志刚夫人衣氏语	作者引古代妇人言行说明同棺共穴的观念。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收古人言行本体；不收蒋家墓葬和迷信批评语境。
LAJJSPZ-013	003.第一章、发迹以前.txt	43	43	哀悼散文句	曾几何时，星沈露冷，从此白云孤庵，但有凄望心恻而已。	蒋介石《慈庵记》	作者引《慈庵记》中写岁月迁逝、孤庵凄望的哀悼句。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收哀悼散文句；不收蒋家政治和墓庐语境。
LAJJSPZ-014	003.第一章、发迹以前.txt	43	43	游记散文句	蜿蜒陂陀，曲折如羊肠	蒋介石《慈庵记》	作者引《慈庵记》中描写山路蜿蜒曲折的散文句。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收景物散文句；不收墓庐和蒋家叙事语境。
LAJJSPZ-015	003.第一章、发迹以前.txt	43	43	哀悼古文句	永怀鞠育，昊天罔极	蒋介石《慈庵记》	作者引《慈庵记》中追念母亲养育之恩的古文句。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收亲情哀悼文句；不收蒋家政治和墓庐建置语境。
LAJJSPZ-016	003.第一章、发迹以前.txt	125	125	古典成语	当仁不让	《论语·卫灵公》	作者转引古人成语，说明遇到该承担的事不退让。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收同盟会、革命组织和军事学生语境。
LAJJSPZ-017	003.第一章、发迹以前.txt	125	125	孟子名句	富贵不能淫，贫贱不能移，威武不能屈，此之谓大丈夫	《孟子·滕文公下》	作者引孟子大丈夫名句，说明不淫、不移、不屈的品格。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收孟子句本体；不收丈夫团、推翻满清和革命语境。
LAJJSPZ-018	003.第一章、发迹以前.txt	131	131	古歌句	风萧萧兮易水寒	《易水歌》	作者借《易水歌》句形容叙事被渲染成荆轲入秦式悲壮。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收古歌句本体；不收辛亥、回国参战和军事叙事语境。
LAJJSPZ-019	004.第二章、粤海波澜多.txt	11	11	成语	一丘之貉	中文成语	作者用成语概括彼此同类、没有本质区别。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收护法、军阀和孙中山政治语境。
LAJJSPZ-020	004.第二章、粤海波澜多.txt	73	73	游记散文句	月出震方，波平如镜，攒峰倒映，人在画中。	蒋介石游天童日记	作者引游记文字描写月出、波平、群峰倒映如人在画中。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收景物散文句；不收蒋介石行踪和政治传记语境。
LAJJSPZ-021	004.第二章、粤海波澜多.txt	147	147	古典成句	其介如石	《易经·豫卦》成句	作者引蒋介石题写勒石的古典成句。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收古典成句本体；不收蒋介石姓名寓意和政治传记语境。
LAJJSPZ-022	004.第二章、粤海波澜多.txt	147	147	山居散文句	吾能于亭后小筑三椽，隐居自适，斯愿足矣！	蒋介石游鼓山语	作者引蒋介石游鼓山时想在亭后小筑隐居的文句。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收山居散文句；不收军政职务和孙蒋关系语境。
LAJJSPZ-023	004.第二章、粤海波澜多.txt	147	147	题联	养天地正气，法古今完人。	蒋介石鼓山题联	作者引蒋介石在鼓山因石壁字而足成的联语。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收题联本体；不收孙蒋关系和军政行踪语境。
LAJJSPZ-024	004.第二章、粤海波澜多.txt	175	175	格言式书信句	兄可敝屣尊荣，不能敝屣道义！	廖仲恺致蒋介石语	作者引书信中劝人可以轻视尊荣、不可轻视道义的格言式句子。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收道义格言本体；不收军校、孙蒋关系和政治催促语境。
LAJJSPZ-025	006.第四章、内斗内行.txt	105	105	历史典故	杯酒释兵权	宋太祖杯酒释兵权典故	作者以宋太祖杯酒释兵权说明谨慎处置权力的历史典故。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收历史典故本体；不收现代军事权力和中央集权语境。
LAJJSPZ-026	006.第四章、内斗内行.txt	105	105	历史典故成语	黄袍加身	宋太祖赵匡胤典故	作者用黄袍加身典故说明骤登高位的历史联想。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收历史典故成语本体；不收国府主席和党国权力语境。
LAJJSPZ-027	006.第四章、内斗内行.txt	105	105	成语	目空一切	中文成语	作者引成语写骄矜自大的姿态。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收蒋介石权力和政治评价语境。
LAJJSPZ-028	006.第四章、内斗内行.txt	105	105	历史成语	重文偃武	宋代治国典故	作者用重文偃武概括宋太祖重视文治、收敛武力的做法。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收历史成语本体；不收现代军政权力语境。
LAJJSPZ-029	007.第五章、金陵梦魇.txt	287	287	俗语	秀才遇见兵	中文俗语	作者用俗语写有理财知识者遇到粗暴权力时的无奈。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收俗语本体；不收财政、军需和蒋宋关系语境。
LAJJSPZ-030	007.第五章、金陵梦魇.txt	287	287	俗语	血更浓于水	中文俗语	作者用俗语说明姻亲血缘关系在紧要关头的影响。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收俗语本体；不收孔宋财权和蒋家政治语境。
LAJJSPZ-031	007.第五章、金陵梦魇.txt	287	287	成语	用武之地	中文成语	作者用成语说明才能或知识可以发挥作用的地方。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收财政、军需和孔宋政治经济语境。
LAJJSPZ-032	007.第五章、金陵梦魇.txt	287	287	成语化俗语	治标而不能治本	中文成语化俗语	作者用成语化俗语说明只能处理表面问题而不能解决根本。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收俗语本体；不收财政制度和蒋宋关系语境。
LAJJSPZ-033	007.第五章、金陵梦魇.txt	311	311	历史典故成句	何不食肉糜	晋惠帝典故	作者用晋惠帝典故比喻不知民间疾苦。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收历史典故本体；不收现代社会运动和政治批评语境。
LAJJSPZ-034	007.第五章、金陵梦魇.txt	311	311	左传名句	一鼓作气，再而衰，三而竭	《左传·庄公十年》	作者引《左传》名句说明气势由盛而衰。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收古典名句本体；不收新生活运动和现代政治动员语境。
LAJJSPZ-035	007.第五章、金陵梦魇.txt	311	311	成语	异曲同工	中文成语	作者用成语说明不同说法有相似效果。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收宋美龄言论和政治批评语境。
LAJJSPZ-036	007.第五章、金陵梦魇.txt	347	347	俗语	棋差一着，输个满盘	中文俗语	作者用俗语说明一处失误导致全局失败。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收俗语本体；不收围剿、红军和军事评价语境。
LAJJSPZ-037	008.第六章、被迫抗战.txt	351	351	兵法成句	不知彼，不知己	兵法成句	作者引成句说明既不了解对方也不了解自己。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收已成通用格言的短句；不收戚继光大战语录、抗战和军事训话语境。
LAJJSPZ-038	011.第九章、打不过毛泽东.txt	25	25	成语	金玉其外，败絮其中	刘基《卖柑者言》成句	作者用成语形容外表华美而内里败坏。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收国共内战、军队腐败和政权评价语境。
LAJJSPZ-039	011.第九章、打不过毛泽东.txt	25	25	近人诗句	楼台七宝倏成灰	陈寅恪诗句	作者引陈寅恪诗句写繁华楼台转瞬成灰。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收诗句本体；不收国共内战和政权失败语境。
LAJJSPZ-040	011.第九章、打不过毛泽东.txt	75	75	孟子名句	可以死，可以无死，死，伤勇。	《孟子·离娄下》	作者引孟子句说明可死可不死而求死，反伤勇德。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收孟子句本体；不收战败、投降和现代军政评价语境。
LAJJSPZ-041	015.历史天平上的蒋介石（汪荣祖）.txt	25	25	近人诗句	自我失之	陈寅恪己丑夏日诗	作者引陈寅恪诗中自我失之的判断。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收诗句本体；不收蒋介石历史评价语境。
LAJJSPZ-042	015.历史天平上的蒋介石（汪荣祖）.txt	27	27	庄子成句	盗亦有道	《庄子·胠箧》	作者用庄子成句说明即便盗者也有其规矩与气度。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收古典成句本体；不收帮会、政治人物和历史评价语境。
LAJJSPZ-043	015.历史天平上的蒋介石（汪荣祖）.txt	27	27	成语连用	以小见大，一叶知秋	中文成语	作者用成语连用说明从小处可观察到大趋势。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收成语本体；不收蒋介石性格和治国评价语境。
LAJJSPZ-044	015.历史天平上的蒋介石（汪荣祖）.txt	27	27	俗语	英雄不怕出身低	中文俗语	作者用俗语说明成大事者不必因出身低微而自卑。	首轮保守收入：《蒋介石评传》以蒋介石政治传记、党国史、北伐、内战、抗战、外交、台湾统治与蒋氏父子评价为主体；现代党派、政权、领袖、军政、战争、革命、国家民族、外交、统独、宪政、人权、意识形态、暗杀和反蒋/拥蒋语录不收，只保留可脱离具体政治攻防独立检索的古典诗文、礼制文句、成语、俗语、题联、游记散句和非政治格言。 只收俗语本体；不收蒋介石出身和历史评价语境。
