file	line	text	context
005.还是出击自己吧！.txt	3	台湾教授大陆访问团	所谓“中国人权协会”，将在8月20日组团前往北京。由于中共反对用“中国人权协会”名义，这个团就改称“台湾教授大陆访问团”，团员包括柴松林、雷飞龙、李伸一、傅昆成、丁庭宇、高崇云、彭芸等教授，由于这个会是半官方团体，这些教授是国民党或国民党同路人，这些货色能够“赴大陆调查狱政”，查出多少客观的真相，也就可想而知矣！
005.还是出击自己吧！.txt	3	赴大陆调查狱政	所谓“中国人权协会”，将在8月20日组团前往北京。由于中共反对用“中国人权协会”名义，这个团就改称“台湾教授大陆访问团”，团员包括柴松林、雷飞龙、李伸一、傅昆成、丁庭宇、高崇云、彭芸等教授，由于这个会是半官方团体，这些教授是国民党或国民党同路人，这些货色能够“赴大陆调查狱政”，查出多少客观的真相，也就可想而知矣！
005.还是出击自己吧！.txt	5	跨海出击	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
005.还是出击自己吧！.txt	5	出击	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
005.还是出击自己吧！.txt	5	调查	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
005.还是出击自己吧！.txt	5	仁爱庄	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
006.武士嵩武夫教谢.txt	3	赳赳武夫，公侯干城。	《诗经》上说：“赳赳武夫，公侯干城。”“武夫”这个字眼，几千年下来，已经一落千丈，原因无他，武夫自己不争气耳！
006.武士嵩武夫教谢.txt	3	武夫	《诗经》上说：“赳赳武夫，公侯干城。”“武夫”这个字眼，几千年下来，已经一落千丈，原因无他，武夫自己不争气耳！
014.“真心讨回历史公道”？.txt	3	一点点	首座二二八纪念碑，决定8月19日在嘉义市举行落成典礼。核准立碑的嘉义市长张博雅表示对历史有了“一点点”的交代。纪念碑筹建委员会负责人陈永兴医师也表示“虽然是迟来的正义，台湾社会终于能够第一次面对二二八，纪念当时牺牲的先祖先贤”。同时民进党也推出了《二二八和平纪念歌》，歌词中强调“二二八、二二八，受难血成河，公义和平化干戈，真心讨回历史公道”。
014.“真心讨回历史公道”？.txt	3	虽然是迟来的正义，台湾社会终于能够第一次面对二二八，纪念当时牺牲的先祖先贤	首座二二八纪念碑，决定8月19日在嘉义市举行落成典礼。核准立碑的嘉义市长张博雅表示对历史有了“一点点”的交代。纪念碑筹建委员会负责人陈永兴医师也表示“虽然是迟来的正义，台湾社会终于能够第一次面对二二八，纪念当时牺牲的先祖先贤”。同时民进党也推出了《二二八和平纪念歌》，歌词中强调“二二八、二二八，受难血成河，公义和平化干戈，真心讨回历史公道”。
014.“真心讨回历史公道”？.txt	3	二二八、二二八，受难血成河，公义和平化干戈，真心讨回历史公道	首座二二八纪念碑，决定8月19日在嘉义市举行落成典礼。核准立碑的嘉义市长张博雅表示对历史有了“一点点”的交代。纪念碑筹建委员会负责人陈永兴医师也表示“虽然是迟来的正义，台湾社会终于能够第一次面对二二八，纪念当时牺牲的先祖先贤”。同时民进党也推出了《二二八和平纪念歌》，歌词中强调“二二八、二二八，受难血成河，公义和平化干戈，真心讨回历史公道”。
015.忘了我们是谁.txt	3	丑陋的中国人	十几年前，我在国民党黑牢中写了一首《忘了我是谁》，后来由许瀚君作曲、王海玲演唱，成为一代名歌，而《忘了我是谁》五个字，更在报章书刊之中，引而成词。且有“丑陋的中国人”剽窃以为书名，改为《忘了他是谁》者，可见忘我并发症之一斑。
016.做戏无法，出个动词.txt	3	做戏无法，出个菩萨。	中国俗话说：“做戏无法，出个菩萨。”意思是说，戏台上演戏，演不下去，抬出个菩萨来解围。搞政治本是演戏，演不下去，抬菩萨的旧式方法太累人了，聪明人就想出：何不改个词儿呢？词儿一改，许多问题，岂不就迎词而解了么？
016.做戏无法，出个动词.txt	5	舞女	例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！
016.做戏无法，出个动词.txt	5	女服务生	例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！
016.做戏无法，出个动词.txt	5	舞伴	例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！
016.做戏无法，出个动词.txt	5	服务生	例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！
016.做戏无法，出个动词.txt	5	新国民党	例如，台湾舞厅有“舞女”；酒家、酒吧有“女服务生”，问题不少。日前，台湾省政府法规委员会的聪明人就提出，“舞女”要改为“舞伴”、“女服务生”要改为“服务生”，就问题解决了。这一逗笑，我们还没合拢嘴呢，国民党新贵组织的“新国民党”连线，又爆出新词。由于“新国民党”新出了纰漏，李胜峰乃补充说明曰，“新”字是动词而非名词！天啊！中文词汇可以这样随意扭曲、胡说八道，我们真被这些聪明人一“新”耳目啦！岂止我们，连全台湾的国文老师，都要把国文从头学起，改过自“新”啦！
017.余纪忠变造照片.txt	3	本报资料照片	8月20日《中国时报》第六版头条登出《邓小平最黯淡的八十五岁生日》专文，并刊出所谓“本报资料照片”的照片，上标“邓小平的三个时期”。并指出：“左图为抗日战争时期，右起为邓小平、徐海东、聂荣臻”云云。
017.余纪忠变造照片.txt	3	邓小平的三个时期	8月20日《中国时报》第六版头条登出《邓小平最黯淡的八十五岁生日》专文，并刊出所谓“本报资料照片”的照片，上标“邓小平的三个时期”。并指出：“左图为抗日战争时期，右起为邓小平、徐海东、聂荣臻”云云。
017.余纪忠变造照片.txt	3	左图为抗日战争时期，右起为邓小平、徐海东、聂荣臻	8月20日《中国时报》第六版头条登出《邓小平最黯淡的八十五岁生日》专文，并刊出所谓“本报资料照片”的照片，上标“邓小平的三个时期”。并指出：“左图为抗日战争时期，右起为邓小平、徐海东、聂荣臻”云云。
022.别再教猴子爬树了！.txt	3	监察委员	8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
022.别再教猴子爬树了！.txt	3	法务部长	8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
022.别再教猴子爬树了！.txt	3	部长	8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
022.别再教猴子爬树了！.txt	3	监察院	8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
022.别再教猴子爬树了！.txt	3	国家安全局	8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
022.别再教猴子爬树了！.txt	3	总统	8月21日晚报登：“监察委员”林孟贵鉴于“法务部长”萧天赞被指涉及第一高尔夫球场关说案，认为调查局如果查出萧“部长”未涉此案，恐引人以部属巴结长官、讨好上司之讥；如果查出真有关说实情，则又有对长官不敬的尴尬，因而主张调查局的隶属权应该由“监察院”管辖，或如“国家安全局”，受“总统”直接指挥。
022.别再教猴子爬树了！.txt	5	中华民国宪法	按照“中华民国宪法”，“总统”本是没有行政实权的。由于蒋氏父子的越界，“总统”的行政实权，竟然越宪法而上之，这本是一种不幸的现象。如今李登辉上台，有奴性惯性的人，竟不知削“总统”之滥权，反倒趋炎附势，一再杠上开花，以成就李登辉走蒋氏第三之路，这是要不得的开倒车的愚行。《诗经》上说：“毋教猱升木，如涂涂附。”（别再教猴子爬树了，那就像涂泥巴在泥土之上。）林孟贵之流，可以醒醒了。
022.别再教猴子爬树了！.txt	5	总统	按照“中华民国宪法”，“总统”本是没有行政实权的。由于蒋氏父子的越界，“总统”的行政实权，竟然越宪法而上之，这本是一种不幸的现象。如今李登辉上台，有奴性惯性的人，竟不知削“总统”之滥权，反倒趋炎附势，一再杠上开花，以成就李登辉走蒋氏第三之路，这是要不得的开倒车的愚行。《诗经》上说：“毋教猱升木，如涂涂附。”（别再教猴子爬树了，那就像涂泥巴在泥土之上。）林孟贵之流，可以醒醒了。
022.别再教猴子爬树了！.txt	5	毋教猱升木，如涂涂附。	按照“中华民国宪法”，“总统”本是没有行政实权的。由于蒋氏父子的越界，“总统”的行政实权，竟然越宪法而上之，这本是一种不幸的现象。如今李登辉上台，有奴性惯性的人，竟不知削“总统”之滥权，反倒趋炎附势，一再杠上开花，以成就李登辉走蒋氏第三之路，这是要不得的开倒车的愚行。《诗经》上说：“毋教猱升木，如涂涂附。”（别再教猴子爬树了，那就像涂泥巴在泥土之上。）林孟贵之流，可以醒醒了。
023.没有水平的台湾土蛋.txt	3	台湾学生自治联合会	8月21日，各报登出所谓“台湾学生自治联合会”的大幅广告，标题《正告违反时代潮流的“下三流”》，广告全文是攻击民进党中新潮流系的。
023.没有水平的台湾土蛋.txt	3	下三流	8月21日，各报登出所谓“台湾学生自治联合会”的大幅广告，标题《正告违反时代潮流的“下三流”》，广告全文是攻击民进党中新潮流系的。
023.没有水平的台湾土蛋.txt	5	台湾学生自治联合会	这个所谓“台湾学生自治联合会”，来得蹊跷，事实上，明眼人一看就知道是所谓民俗艺人吴乐天干的事。吴乐天是没有水平的台湾土蛋，长得一副讨厌相，这种人能够出人头地并由李焕约见，十足证明了台湾“朝野”是多么没有文化！不过，吴乐天以“下三流”之姿，力争上游，倒是真的，只是那副德行不足以副之耳！
023.没有水平的台湾土蛋.txt	5	朝野	这个所谓“台湾学生自治联合会”，来得蹊跷，事实上，明眼人一看就知道是所谓民俗艺人吴乐天干的事。吴乐天是没有水平的台湾土蛋，长得一副讨厌相，这种人能够出人头地并由李焕约见，十足证明了台湾“朝野”是多么没有文化！不过，吴乐天以“下三流”之姿，力争上游，倒是真的，只是那副德行不足以副之耳！
023.没有水平的台湾土蛋.txt	5	下三流	这个所谓“台湾学生自治联合会”，来得蹊跷，事实上，明眼人一看就知道是所谓民俗艺人吴乐天干的事。吴乐天是没有水平的台湾土蛋，长得一副讨厌相，这种人能够出人头地并由李焕约见，十足证明了台湾“朝野”是多么没有文化！不过，吴乐天以“下三流”之姿，力争上游，倒是真的，只是那副德行不足以副之耳！
025.对彭明敏要公道.txt	3	我根本未曾在台委托律师代表我，更未曾委托别人替我做什么声明（附《新新闻》周刊1989年7月10日至16日），所谓‘三点声明’是别人未经我过目或同意，随便发表的。	前一阵子，有蔡文斌、汤金全、魏早炳三律师发表所谓声明，代表彭明敏有以发言。这月2日，彭明敏从美国写信给我，说：“我根本未曾在台委托律师代表我，更未曾委托别人替我做什么声明（附《新新闻》周刊1989年7月10日至16日），所谓‘三点声明’是别人未经我过目或同意，随便发表的。”事实真相，原来如此。
031.殷海光死不瞑目.txt	7	纪念殷海光先生逝世二十周年学术研讨会	殷师母是应自立报系举办所谓“纪念殷海光先生逝世二十周年学术研讨会”而自美返台的。我笑着向她说：“这年头儿真变了！雷震死后十年，忽然冒出了许多雷震的知己，跑出来作雷震秀；殷老师死后二十年，忽然钻出了许多殷海光的朋友和学生，跑出来作殷海光秀——殷海光死后的朋友和学生，比他生前多，你说怪不怪？”殷师母听了，为之苦笑。
031.殷海光死不瞑目.txt	7	这年头儿真变了！雷震死后十年，忽然冒出了许多雷震的知己，跑出来作雷震秀；殷老师死后二十年，忽然钻出了许多殷海光的朋友和学生，跑出来作殷海光秀——殷海光死后的朋友和学生，比他生前多，你说怪不怪？	殷师母是应自立报系举办所谓“纪念殷海光先生逝世二十周年学术研讨会”而自美返台的。我笑着向她说：“这年头儿真变了！雷震死后十年，忽然冒出了许多雷震的知己，跑出来作雷震秀；殷老师死后二十年，忽然钻出了许多殷海光的朋友和学生，跑出来作殷海光秀——殷海光死后的朋友和学生，比他生前多，你说怪不怪？”殷师母听了，为之苦笑。
033.证实了人间没有公道.txt	5	海内外数十位杰出的学者	其实，所谓“海内外数十位杰出的学者”他们在殷海光受难之际、苦难之际、危难之际，不但没援之以手，甚至是殷海光的敌人的同路人，这些人今天以知己嘴脸，重现江湖，江湖之中，可没有这种不要脸。
034.国民党气为之夺.txt	3	夺气	中文古典词汇有“夺气”一词，《三国志-张辽传》说“自旦战至日中，吴人夺气”；《梁书-曹景宗传》说“器甲精新，军仪甚盛，魏人望之夺气”。意思是说，你的气势，被对方给夺走了。
034.国民党气为之夺.txt	3	自旦战至日中，吴人夺气	中文古典词汇有“夺气”一词，《三国志-张辽传》说“自旦战至日中，吴人夺气”；《梁书-曹景宗传》说“器甲精新，军仪甚盛，魏人望之夺气”。意思是说，你的气势，被对方给夺走了。
034.国民党气为之夺.txt	3	器甲精新，军仪甚盛，魏人望之夺气	中文古典词汇有“夺气”一词，《三国志-张辽传》说“自旦战至日中，吴人夺气”；《梁书-曹景宗传》说“器甲精新，军仪甚盛，魏人望之夺气”。意思是说，你的气势，被对方给夺走了。
040.论吴丰山式惭愧.txt	3	纪念殷海光先生二十周年学术研讨会	自立报系大作殷海光秀，在所谓“纪念殷海光先生二十周年学术研讨会”上，吴丰山致开幕词，指出：“作为自由报业的一分子，本报系无可卸责地要追溯二十年前台湾各报纸，在殷海光受难期间噤若寒蝉的这个事实，并且因此感到惭愧。”“正因为如此，我们确实感到报业界无可卸责，应该郑重地还给殷海光先生一个清清白白的历史公道，并且期勉报系本身不再犯错。”吴丰山的自责态度是可取的，但期勉“不再犯错”了半天，却又犯了错。
040.论吴丰山式惭愧.txt	3	作为自由报业的一分子，本报系无可卸责地要追溯二十年前台湾各报纸，在殷海光受难期间噤若寒蝉的这个事实，并且因此感到惭愧。	自立报系大作殷海光秀，在所谓“纪念殷海光先生二十周年学术研讨会”上，吴丰山致开幕词，指出：“作为自由报业的一分子，本报系无可卸责地要追溯二十年前台湾各报纸，在殷海光受难期间噤若寒蝉的这个事实，并且因此感到惭愧。”“正因为如此，我们确实感到报业界无可卸责，应该郑重地还给殷海光先生一个清清白白的历史公道，并且期勉报系本身不再犯错。”吴丰山的自责态度是可取的，但期勉“不再犯错”了半天，却又犯了错。
040.论吴丰山式惭愧.txt	3	正因为如此，我们确实感到报业界无可卸责，应该郑重地还给殷海光先生一个清清白白的历史公道，并且期勉报系本身不再犯错。	自立报系大作殷海光秀，在所谓“纪念殷海光先生二十周年学术研讨会”上，吴丰山致开幕词，指出：“作为自由报业的一分子，本报系无可卸责地要追溯二十年前台湾各报纸，在殷海光受难期间噤若寒蝉的这个事实，并且因此感到惭愧。”“正因为如此，我们确实感到报业界无可卸责，应该郑重地还给殷海光先生一个清清白白的历史公道，并且期勉报系本身不再犯错。”吴丰山的自责态度是可取的，但期勉“不再犯错”了半天，却又犯了错。
040.论吴丰山式惭愧.txt	3	不再犯错	自立报系大作殷海光秀，在所谓“纪念殷海光先生二十周年学术研讨会”上，吴丰山致开幕词，指出：“作为自由报业的一分子，本报系无可卸责地要追溯二十年前台湾各报纸，在殷海光受难期间噤若寒蝉的这个事实，并且因此感到惭愧。”“正因为如此，我们确实感到报业界无可卸责，应该郑重地还给殷海光先生一个清清白白的历史公道，并且期勉报系本身不再犯错。”吴丰山的自责态度是可取的，但期勉“不再犯错”了半天，却又犯了错。
043.尤清的谄媚.txt	3	非其鬼而祭之，谄也。	《论语》中说：“非其鬼而祭之，谄也。”意思是说：不是你应当祭的鬼神而你去祭，那就是谄媚。为什么？因为古人在这方面的分际是很严的。《左传》中引：“非我族类，其心必异。”不是一窝子的人，纵属幽冥，也不同路的。
043.尤清的谄媚.txt	3	非我族类，其心必异。	《论语》中说：“非其鬼而祭之，谄也。”意思是说：不是你应当祭的鬼神而你去祭，那就是谄媚。为什么？因为古人在这方面的分际是很严的。《左传》中引：“非我族类，其心必异。”不是一窝子的人，纵属幽冥，也不同路的。
046.为无壳蜗牛出臭主意.txt	15	改善	画饼楼主不反对李、孟“拉”的办法，但不赞成拉屎；因为屎会招来苍蝇，苍蝇可将屎上的大肠杆菌，带到饮食店、面包店以及居家的餐桌上，这样会引起肠胃炎，甚至霍乱（虎烈拉）。同时，大便太臭，把主管房屋政策的官僚臭跑了，叫谁来“改善”房屋政策？
050.无所逃的身份.txt	3	纪念殷海光先生逝世二十周年学术研讨会	所谓“纪念殷海光先生逝世二十周年学术研讨会”上，有迟来的正义之声发出。韦政通等二十年后为殷海光讲了话，指出胡秋原当年对殷海光落井下石的不是。胡秋原老羞成怒，写信给《自立早报》强辩，说：“韦政通君之‘表示’是歪曲事实。我曾为殷海光事写信台大校长、文学院长，我第一句话是‘我以中国学界一分子和贵校学生家长之资格’写信，非以立法委员身份。”在同一天，报上也登出“监察委员”对联名慰问萧天赞的谈话，他们说：“联名写慰问信，纯粹是个人行为，与监委之角色无关。”“完全是友谊立场，并无其他意义。”
