id	present	political_hits	duplicate_count	quote_text	source_file	line_start	line_end
LAFD-059	yes		1	人必自侮，而后人侮之。	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95
LAFD-060	yes		1	一笔抹杀	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95
LAFD-061	yes		1	遮遮掩掩	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95
LAFD-062	yes		1	欺人太甚	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	97	97
LAFD-063	yes		1	一笑置之	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	97	97
LAFD-064	yes		1	变本加厉	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13
LAFD-065	yes		1	对你们是运动、对我们是玩命	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13
LAFD-066	yes		1	对你是赎罪工具、对我们是虐待死亡	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13
LAFD-067	yes		1	厚颜无耻	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13
LAFD-068	yes		1	麻木不仁	012.张玉法既有罪，吴大猷可以无罪吗？.txt	13	13
LAFD-069	yes		1	处心积虑	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17
LAFD-070	yes		1	法典被人一解释，法典就完蛋了	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17
LAFD-071	yes		1	有头有脸	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17
LAFD-072	yes		1	正人君子	012.张玉法既有罪，吴大猷可以无罪吗？.txt	17	17
LAFD-073	yes		1	层出不穷	012.张玉法既有罪，吴大猷可以无罪吗？.txt	23	23
LAFD-074	yes		1	大权独揽	012.张玉法既有罪，吴大猷可以无罪吗？.txt	23	23
LAFD-075	yes		1	事必躬亲	012.张玉法既有罪，吴大猷可以无罪吗？.txt	23	23
LAFD-076	yes		1	无可奈何	013.控《求是报》股东案之一.txt	47	47
LAFD-077	yes		1	异口同声	013.控《求是报》股东案之一.txt	47	47
LAFD-078	yes		1	含沙射影	013.控《求是报》股东案之一.txt	61	61
LAFD-079	yes		1	巨细不遗	013.控《求是报》股东案之一.txt	65	65
LAFD-080	yes		1	无微不至	013.控《求是报》股东案之一.txt	65	65
LAFD-081	yes		1	一片狼藉	013.控《求是报》股东案之一.txt	65	65
LAFD-082	yes		1	皆大欢喜	013.控《求是报》股东案之一.txt	83	83
LAFD-083	yes		1	首当其冲	014.控《求是报》股东案之二.txt	5	5
LAFD-084	yes		1	不得要领	014.控《求是报》股东案之二.txt	53	53
LAFD-085	yes		1	只字不提	015.这叫什么账！.txt	31	31
LAFD-086	yes		1	事与愿违	015.这叫什么账！.txt	37	37
LAFD-087	yes		1	心劳计拙	015.这叫什么账！.txt	37	37
LAFD-088	yes		1	视而不见	017.法官陈明枉法裁判.txt	7	7
LAFD-089	yes		1	飞象过河	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	7	7
LAFD-090	yes		1	答非所问	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	15	15
LAFD-091	yes		1	偷天换日	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	65	65
LAFD-092	yes		1	未卜先知	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	73	73
LAFD-093	yes		1	舍本逐末	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	143	143
LAFD-094	yes		1	因小失大	018.法官任鸣钜、郑景文、郭美杏怎样枉法开脱国民党大员秦孝仪？.txt	143	143
LAFD-095	yes		1	公报私仇	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85
LAFD-096	yes		1	莫须有	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85
LAFD-097	yes		1	岂有此理？	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85
LAFD-098	yes		1	天马行空	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85
LAFD-099	yes		1	天下宁有是理？	019.法官戴章甫、黄腾耀、阮富枝枉法裁判举证.txt	85	85
LAFD-100	yes		1	移花接木	021.检察官李建忠怎样移花接木？.txt	1	1
LAFD-101	yes		1	天方夜谭	021.检察官李建忠怎样移花接木？.txt	7	7
LAFD-102	yes		1	毫不相干	021.检察官李建忠怎样移花接木？.txt	25	25
LAFD-103	yes		1	若合符节	021.检察官李建忠怎样移花接木？.txt	25	25
LAFD-104	yes		1	胡搅蛮缠	022.驳王令麟等答辩状.txt	3	3
LAFD-105	yes		1	罗生门	022.驳王令麟等答辩状.txt	133	133
LAFD-106	yes		1	反扯七扯八	022.驳王令麟等答辩状.txt	149	149
LAFD-107	yes		1	一面之词	022.驳王令麟等答辩状.txt	149	149
