file	line	text	reason	context
002.高玉树与三面无耻.txt	9	热门暖箱	modern-political-news-context	总统府资政高玉树先生，于民国四十三年弃工程之专长而从政。以四十出头之盛年，膺任台北市首届民选市长。独树一帜，轰动一时，于前后两届市长任内，受重于当局对各项市政建设，市民还有些印象。因是，及后三十余年，历任内阁阁员，参与国家经建大计，亦中规中矩。去年，受聘为总统府资政，位列“三公”，中枢倚才之重，可谓极尽崇隆。讵高资政于日前为民进党人尤清“助阵”之演讲会上，竟自嘲为被“放进冰箱”。果尔，则目前近十位资政，无不是功在国家之大老耆宿，皆不觉资政职位之阴寒，独高资政之讽为“冷藏”，然则何以安置才算是“热门暖箱”？
002.高玉树与三面无耻.txt	11	无意为助	modern-political-news-context	复次，高资政以德高望重无党派自由之身，为民进党人演讲助选，此本民主政治之常态，无人可厚其非；但既已光明正大形诸辞色之“助”矣，又何必口口声声表示“无意为助”？固然，能否为助尚在未定之天，但事实俱在犹“言诡而辩”，究非政治人物应有之气度。此外，高资政于演说中，一再讥嘲三十年于今之选举为“乌鲁木齐”，无非形容一党执政之“民选”为垄断与杂乱无章；然则高资政何幸？当年以非国民党员之身，竟两度自“乌鲁木齐”中获选为市长。此可见当时民主政治虽方起步，还是以“公正公开”为前提的；否则，高资政恐未必有近三十多年的风光。谰言报德，岂足为训？
002.高玉树与三面无耻.txt	11	言诡而辩	modern-political-news-context	复次，高资政以德高望重无党派自由之身，为民进党人演讲助选，此本民主政治之常态，无人可厚其非；但既已光明正大形诸辞色之“助”矣，又何必口口声声表示“无意为助”？固然，能否为助尚在未定之天，但事实俱在犹“言诡而辩”，究非政治人物应有之气度。此外，高资政于演说中，一再讥嘲三十年于今之选举为“乌鲁木齐”，无非形容一党执政之“民选”为垄断与杂乱无章；然则高资政何幸？当年以非国民党员之身，竟两度自“乌鲁木齐”中获选为市长。此可见当时民主政治虽方起步，还是以“公正公开”为前提的；否则，高资政恐未必有近三十多年的风光。谰言报德，岂足为训？
002.高玉树与三面无耻.txt	11	乌鲁木齐	modern-political-news-context	复次，高资政以德高望重无党派自由之身，为民进党人演讲助选，此本民主政治之常态，无人可厚其非；但既已光明正大形诸辞色之“助”矣，又何必口口声声表示“无意为助”？固然，能否为助尚在未定之天，但事实俱在犹“言诡而辩”，究非政治人物应有之气度。此外，高资政于演说中，一再讥嘲三十年于今之选举为“乌鲁木齐”，无非形容一党执政之“民选”为垄断与杂乱无章；然则高资政何幸？当年以非国民党员之身，竟两度自“乌鲁木齐”中获选为市长。此可见当时民主政治虽方起步，还是以“公正公开”为前提的；否则，高资政恐未必有近三十多年的风光。谰言报德，岂足为训？
002.高玉树与三面无耻.txt	11	民选	modern-political-news-context	复次，高资政以德高望重无党派自由之身，为民进党人演讲助选，此本民主政治之常态，无人可厚其非；但既已光明正大形诸辞色之“助”矣，又何必口口声声表示“无意为助”？固然，能否为助尚在未定之天，但事实俱在犹“言诡而辩”，究非政治人物应有之气度。此外，高资政于演说中，一再讥嘲三十年于今之选举为“乌鲁木齐”，无非形容一党执政之“民选”为垄断与杂乱无章；然则高资政何幸？当年以非国民党员之身，竟两度自“乌鲁木齐”中获选为市长。此可见当时民主政治虽方起步，还是以“公正公开”为前提的；否则，高资政恐未必有近三十多年的风光。谰言报德，岂足为训？
002.高玉树与三面无耻.txt	11	公正公开	modern-political-news-context	复次，高资政以德高望重无党派自由之身，为民进党人演讲助选，此本民主政治之常态，无人可厚其非；但既已光明正大形诸辞色之“助”矣，又何必口口声声表示“无意为助”？固然，能否为助尚在未定之天，但事实俱在犹“言诡而辩”，究非政治人物应有之气度。此外，高资政于演说中，一再讥嘲三十年于今之选举为“乌鲁木齐”，无非形容一党执政之“民选”为垄断与杂乱无章；然则高资政何幸？当年以非国民党员之身，竟两度自“乌鲁木齐”中获选为市长。此可见当时民主政治虽方起步，还是以“公正公开”为前提的；否则，高资政恐未必有近三十多年的风光。谰言报德，岂足为训？
003.退党中的进步.txt	7	求利耳	modern-political-news-context	国民党组工会表示不受威胁，这种态度是错的。按照国民党家法，是只有我开除你、不许你自己滚的，如今有党员自行退党，岂非国民党的一大进步？不过，西方民主国家的退党，是以政见不合，不合则去的；国民党这些小叛徒却是提名不遂、愤而求去的。人家的不合则去，是丘吉尔（Churchill）式的； 而这边的愤而求去，却是“求利耳”式的，前者是政治家，后者只是台湾土政客，差得远啦！
004.视听真乱了.txt	5	委屈	modern-political-news-context	在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！
004.视听真乱了.txt	5	以正社会人士之视听	modern-political-news-context	在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！
004.视听真乱了.txt	5	狷介风范	modern-political-news-context	在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！
004.视听真乱了.txt	5	读书人的骨气却表露无遗	modern-political-news-context	在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！
004.视听真乱了.txt	5	狷介	modern-political-news-context	在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！
004.视听真乱了.txt	5	读书人的骨气	modern-political-news-context	在占公产上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！
005.还是出击自己吧！.txt	3	中国人权协会	modern-political-news-context	所谓“中国人权协会”，将在8月20日组团前往北京。由于中共反对用“中国人权协会”名义，这个团就改称“台湾教授大陆访问团”，团员包括柴松林、雷飞龙、李伸一、傅昆成、丁庭宇、高崇云、彭芸等教授，由于这个会是半官方团体，这些教授是国民党或国民党同路人，这些货色能够“赴大陆调查狱政”，查出多少客观的真相，也就可想而知矣！
005.还是出击自己吧！.txt	3	台湾教授大陆访问团	modern-political-news-context	所谓“中国人权协会”，将在8月20日组团前往北京。由于中共反对用“中国人权协会”名义，这个团就改称“台湾教授大陆访问团”，团员包括柴松林、雷飞龙、李伸一、傅昆成、丁庭宇、高崇云、彭芸等教授，由于这个会是半官方团体，这些教授是国民党或国民党同路人，这些货色能够“赴大陆调查狱政”，查出多少客观的真相，也就可想而知矣！
005.还是出击自己吧！.txt	3	赴大陆调查狱政	modern-political-news-context	所谓“中国人权协会”，将在8月20日组团前往北京。由于中共反对用“中国人权协会”名义，这个团就改称“台湾教授大陆访问团”，团员包括柴松林、雷飞龙、李伸一、傅昆成、丁庭宇、高崇云、彭芸等教授，由于这个会是半官方团体，这些教授是国民党或国民党同路人，这些货色能够“赴大陆调查狱政”，查出多少客观的真相，也就可想而知矣！
005.还是出击自己吧！.txt	5	跨海出击	modern-political-news-context	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
005.还是出击自己吧！.txt	5	出击	modern-political-news-context	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
005.还是出击自己吧！.txt	5	调查	modern-political-news-context	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
005.还是出击自己吧！.txt	5	仁爱庄	modern-political-news-context	我总觉得，这些货色与其“跨海出击”，如8月9日《中时晚报》所说，倒不如停下脚步，原地“出击”一下自己。像柴松林之流，写文章、上电视，满口仁义道德、自由人权，但是对台湾狱政的黑暗，不敢置一词，从来也不敢“调查”，反倒拿国民党的钱，一堂课一堂课的跑到“仁爱庄”等监狱，朝政治犯洗脑。这些人，根本是蹂躏人权的帮凶，却还出击别人呢，真丢死人了。
007.睁眼说瞎话.txt	5	行动自由	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
007.睁眼说瞎话.txt	5	中华民国没有政治犯	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
007.睁眼说瞎话.txt	5	除人㈡外，我想在中华民国没有特务单位	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
007.睁眼说瞎话.txt	5	我国亦无‘报禁’之事实	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
007.睁眼说瞎话.txt	5	迷航	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
007.睁眼说瞎话.txt	5	不分畛域	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
007.睁眼说瞎话.txt	5	用人唯才	modern-political-news-context	其实这种可恶是跟国民党学的。国民党最擅此道：明明关起张学良、孙立人，却说他们“行动自由”，明明关起政治犯，却说“中华民国没有政治犯”；明明到处东西厂，却说“除人㈡外，我想在中华民国没有特务单位”；明明三十多年不准办报，却说“我国亦无‘报禁’之事实”；明明一个个驾机投共，却说这是飞行“迷航”；明明用人考虑省籍与党籍，却说“不分畛域”“用人唯才”……明明外蒙古自己签字让它独了立，却说外蒙古属于中华民国的版图……可见睁眼说瞎话，高玉树还低段得很那！
011.合法租用个屁！.txt	5	先总统蒋公体认钱穆是国宝级大师，特别指示政府兴建该栋房舍给他使用。后来台北市改制为院辖市，钱穆所住房舍变成市有财产，但总统府均按期与市政府订立租约。	modern-political-news-context	吴伯雄说：“先总统蒋公体认钱穆是国宝级大师，特别指示政府兴建该栋房舍给他使用。后来台北市改制为院辖市，钱穆所住房舍变成市有财产，但总统府均按期与市政府订立租约。”
011.合法租用个屁！.txt	7	中华民国宪法	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	总统	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	统帅权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	公布法令权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	缔约宣战权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	宣布戒严权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	赦免权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	任免官员权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	授予荣典权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
011.合法租用个屁！.txt	7	发布紧急命令权	modern-political-news-context	吴伯雄这番话，是胡说八道的。按照“中华民国宪法”第四章，“总统”有“统帅权”、有“公布法令权”、有“缔约宣战权”、有“宣布戒严权”、有“赦免权”、有“任免官员权”、有“授予荣典权”、有“发布紧急命令权”，但却绝对没有侵占市地盖房权或不付租金住房权，说这房子是合法租用，合个屁也！
012.“高风亮节”又一房.txt	3	高风亮节	modern-political-news-context	钱穆白住了二十二年台北市政府的公产房子，一分钱没花，最近声言要还房子了，吴伯雄召开记者会，盛赞钱穆“高风亮节”，如此“高风”、如此“亮节”真不知天下贪鄙羞耻为何物！这也难怪，钱穆读了一辈子书，尚不懂“儒家所论士大夫出处进退辞受之道”；吴伯雄做官不读书，又懂什么“高风亮节”？
012.“高风亮节”又一房.txt	3	高风	modern-political-news-context	钱穆白住了二十二年台北市政府的公产房子，一分钱没花，最近声言要还房子了，吴伯雄召开记者会，盛赞钱穆“高风亮节”，如此“高风”、如此“亮节”真不知天下贪鄙羞耻为何物！这也难怪，钱穆读了一辈子书，尚不懂“儒家所论士大夫出处进退辞受之道”；吴伯雄做官不读书，又懂什么“高风亮节”？
012.“高风亮节”又一房.txt	3	亮节	modern-political-news-context	钱穆白住了二十二年台北市政府的公产房子，一分钱没花，最近声言要还房子了，吴伯雄召开记者会，盛赞钱穆“高风亮节”，如此“高风”、如此“亮节”真不知天下贪鄙羞耻为何物！这也难怪，钱穆读了一辈子书，尚不懂“儒家所论士大夫出处进退辞受之道”；吴伯雄做官不读书，又懂什么“高风亮节”？
012.“高风亮节”又一房.txt	3	儒家所论士大夫出处进退辞受之道	modern-political-news-context	钱穆白住了二十二年台北市政府的公产房子，一分钱没花，最近声言要还房子了，吴伯雄召开记者会，盛赞钱穆“高风亮节”，如此“高风”、如此“亮节”真不知天下贪鄙羞耻为何物！这也难怪，钱穆读了一辈子书，尚不懂“儒家所论士大夫出处进退辞受之道”；吴伯雄做官不读书，又懂什么“高风亮节”？
013.理万机与日理一鸡.txt	3	总统日理万机，百密一疏，在所难免，敬祈明辨并卓酌	modern-political-news-context	国民党为保卫党主席的家乡台北县，由党主席授意，特别成立辅选小组，准备打倒民进党县太爷候选人尤清。尤清官迷心窍，想了一个窍门，写公开信给李登辉，说“总统日理万机，百密一疏，在所难免，敬祈明辨并卓酌”云。我看了哈哈一笑。
013.理万机与日理一鸡.txt	5	总统	modern-political-news-context	我被国民党“总统”关入黑牢之时，年方三十五岁。所遭遇的不但有政治问题，也有性欲问题。前者解决，要靠“总统”；后者解决，要靠自己。牢里放风时有受难人问我这方面问题，我一本正经而言曰：“总统日理万机，我日理一鸡——鸡巴的鸡。”闻者无不开怀而笑。
