file	line	quoteText	markers	political	previous	context	next
001.一个联合造成的冤狱.txt	7	文星				案中案是这样的：□□□轰动全台的□□□命案的男主角□□，在坐牢多年后出狱，为人所不齿，化名做土木业。一次向《文星》投稿，萧孟能与人为善，提拔他为《文星》□□，不久就发现《文星》业务秘密被他□□给其他同业，萧太太坚持开革他，我为息事宁人，遂叫他到编辑部来，算我私人雇他。《文星》被封后，他兜到一笔侨资，买到《文星》部分版权，虽赚了钱，可是因为弃发妻养情妇买汽车大肆挥霍，终告退票。于是他敛其骄气，到我家来，“向恩人悔过”，求我帮他把这批版权抵押给罗小如、马淑芬夫妇，押十万元，他亲笔立据，届时不还，版权即为罗小如所有，“听凭处理，□□放弃一切抗诉”。他届时未还，...	
001.一个联合造成的冤狱.txt	7	文星				案中案是这样的：□□□轰动全台的□□□命案的男主角□□，在坐牢多年后出狱，为人所不齿，化名做土木业。一次向《文星》投稿，萧孟能与人为善，提拔他为《文星》□□，不久就发现《文星》业务秘密被他□□给其他同业，萧太太坚持开革他，我为息事宁人，遂叫他到编辑部来，算我私人雇他。《文星》被封后，他兜到一笔侨资，买到《文星》部分版权，虽赚了钱，可是因为弃发妻养情妇买汽车大肆挥霍，终告退票。于是他敛其骄气，到我家来，“向恩人悔过”，求我帮他把这批版权抵押给罗小如、马淑芬夫妇，押十万元，他亲笔立据，届时不还，版权即为罗小如所有，“听凭处理，□□放弃一切抗诉”。他届时未还，...	
001.一个联合造成的冤狱.txt	7	向恩人悔过				案中案是这样的：□□□轰动全台的□□□命案的男主角□□，在坐牢多年后出狱，为人所不齿，化名做土木业。一次向《文星》投稿，萧孟能与人为善，提拔他为《文星》□□，不久就发现《文星》业务秘密被他□□给其他同业，萧太太坚持开革他，我为息事宁人，遂叫他到编辑部来，算我私人雇他。《文星》被封后，他兜到一笔侨资，买到《文星》部分版权，虽赚了钱，可是因为弃发妻养情妇买汽车大肆挥霍，终告退票。于是他敛其骄气，到我家来，“向恩人悔过”，求我帮他把这批版权抵押给罗小如、马淑芬夫妇，押十万元，他亲笔立据，届时不还，版权即为罗小如所有，“听凭处理，□□放弃一切抗诉”。他届时未还，...	
001.一个联合造成的冤狱.txt	7	听凭处理，□□放弃一切抗诉				案中案是这样的：□□□轰动全台的□□□命案的男主角□□，在坐牢多年后出狱，为人所不齿，化名做土木业。一次向《文星》投稿，萧孟能与人为善，提拔他为《文星》□□，不久就发现《文星》业务秘密被他□□给其他同业，萧太太坚持开革他，我为息事宁人，遂叫他到编辑部来，算我私人雇他。《文星》被封后，他兜到一笔侨资，买到《文星》部分版权，虽赚了钱，可是因为弃发妻养情妇买汽车大肆挥霍，终告退票。于是他敛其骄气，到我家来，“向恩人悔过”，求我帮他把这批版权抵押给罗小如、马淑芬夫妇，押十万元，他亲笔立据，届时不还，版权即为罗小如所有，“听凭处理，□□放弃一切抗诉”。他届时未还，...	
001.一个联合造成的冤狱.txt	7	放弃一切抗诉				案中案是这样的：□□□轰动全台的□□□命案的男主角□□，在坐牢多年后出狱，为人所不齿，化名做土木业。一次向《文星》投稿，萧孟能与人为善，提拔他为《文星》□□，不久就发现《文星》业务秘密被他□□给其他同业，萧太太坚持开革他，我为息事宁人，遂叫他到编辑部来，算我私人雇他。《文星》被封后，他兜到一笔侨资，买到《文星》部分版权，虽赚了钱，可是因为弃发妻养情妇买汽车大肆挥霍，终告退票。于是他敛其骄气，到我家来，“向恩人悔过”，求我帮他把这批版权抵押给罗小如、马淑芬夫妇，押十万元，他亲笔立据，届时不还，版权即为罗小如所有，“听凭处理，□□放弃一切抗诉”。他届时未还，...	
001.一个联合造成的冤狱.txt	7	诈欺				案中案是这样的：□□□轰动全台的□□□命案的男主角□□，在坐牢多年后出狱，为人所不齿，化名做土木业。一次向《文星》投稿，萧孟能与人为善，提拔他为《文星》□□，不久就发现《文星》业务秘密被他□□给其他同业，萧太太坚持开革他，我为息事宁人，遂叫他到编辑部来，算我私人雇他。《文星》被封后，他兜到一笔侨资，买到《文星》部分版权，虽赚了钱，可是因为弃发妻养情妇买汽车大肆挥霍，终告退票。于是他敛其骄气，到我家来，“向恩人悔过”，求我帮他把这批版权抵押给罗小如、马淑芬夫妇，押十万元，他亲笔立据，届时不还，版权即为罗小如所有，“听凭处理，□□放弃一切抗诉”。他届时未还，...	
001.一个联合造成的冤狱.txt	11	马淑芬亲笔证词		political-context		疑点2：刑警队胁迫证人伪证。如证人马淑芬抵美后，在“马淑芬亲笔证词”中翻供，指出：“……刑警队气氛离奇，本人又不明法律，且无律师在旁保护，为恐一被缠讼，将误行期。故在刑警队仓促所陈，多出之保留方式。但求一时息事宁人，多以问李敖为归。故紧迫之时，由刑警写定由本人签署之文件，若与本人在自由时空内自动表达之文件有出入者，自以后者为准，方合情理。”可见当时刑警队如何向证人胁迫不利于李敖的证词。	
001.一个联合造成的冤狱.txt	11	……刑警队气氛离奇，本人又不明法律，且无律师在旁保护，为恐一被缠讼，将误行期。故在刑警队仓促所陈，多出之保留方式。但求一时息事宁人，多以问李敖为归。故紧迫之时，由刑警写定由本人签署之文件，若与本人在自由时空内自动表达之文件有出入者，自以后者为准，方合情理。		political-context		疑点2：刑警队胁迫证人伪证。如证人马淑芬抵美后，在“马淑芬亲笔证词”中翻供，指出：“……刑警队气氛离奇，本人又不明法律，且无律师在旁保护，为恐一被缠讼，将误行期。故在刑警队仓促所陈，多出之保留方式。但求一时息事宁人，多以问李敖为归。故紧迫之时，由刑警写定由本人签署之文件，若与本人在自由时空内自动表达之文件有出入者，自以后者为准，方合情理。”可见当时刑警队如何向证人胁迫不利于李敖的证词。	
001.一个联合造成的冤狱.txt	23	难道这也和你们所说的叛乱案有关吗？		political-context		疑点8：保安处专案小组□科长（调查局调来）要我书面给他介绍版权抵押的始末。我问他：“难道这也和你们所说的叛乱案有关吗？”他说：“当然有关。政治犯是荣誉，司法犯是羞耻，我们对你要双管齐下！”	
001.一个联合造成的冤狱.txt	23	当然有关。政治犯是荣誉，司法犯是羞耻，我们对你要双管齐下！		political-context		疑点8：保安处专案小组□科长（调查局调来）要我书面给他介绍版权抵押的始末。我问他：“难道这也和你们所说的叛乱案有关吗？”他说：“当然有关。政治犯是荣誉，司法犯是羞耻，我们对你要双管齐下！”	
001.一个联合造成的冤狱.txt	25	本来我们想用诈赌罪整你，但整你就会整到蒋光超，而蒋光超和你当天才认识，说你们串通诈赌实在说不通，所以只好再想其它的法子来弄臭你。				疑点9：保安处□专员（参谋？）对我说：“本来我们想用诈赌罪整你，但整你就会整到蒋光超，而蒋光超和你当天才认识，说你们串通诈赌实在说不通，所以只好再想其它的法子来弄臭你。”	
001.一个联合造成的冤狱.txt	29	送达证书		political-context		疑点11：地方法院1972年6月12日的开庭传票，不依法定的时间送达，而是突于开庭前一小时才给我，违法情形，有“送达证书”上日期签收为证。	
001.一个联合造成的冤狱.txt	37	光着手出庭		political-context		疑点15：地方法院1972年6月12日开庭前一小时，军法处梏我去开庭，我要求带一些我写的答辩诬告案的文件出庭，军法处不准，要我“光着手出庭”！	
001.一个联合造成的冤狱.txt	49	我是留美的。□□□告错了罪名，你不成立诈欺罪，我用背信罪判你的。		political-context		疑点21：地方法院1972年6月12日，午前开庭一小时。然后即把我扣在法庭，说下午就要宣判，一滴水都不给我喝。三个小时后，就判我一年，但按1971年减刑条例减为半年。法官张迺良还得意的向我说：“我是留美的。□□□告错了罪名，你不成立诈欺罪，我用背信罪判你的。”（诈欺罪和背信罪本刑并无不同。）我奇怪他是在美国什么地方见到了不准被告请律师的法官？或是在美国什么地方见到了当天就可以连审带判的这种草率与“高速”？如果这样快，还要看守所干嘛？岂不只要法庭和监狱就够了？	
001.一个联合造成的冤狱.txt	49	高速		political-context		疑点21：地方法院1972年6月12日，午前开庭一小时。然后即把我扣在法庭，说下午就要宣判，一滴水都不给我喝。三个小时后，就判我一年，但按1971年减刑条例减为半年。法官张迺良还得意的向我说：“我是留美的。□□□告错了罪名，你不成立诈欺罪，我用背信罪判你的。”（诈欺罪和背信罪本刑并无不同。）我奇怪他是在美国什么地方见到了不准被告请律师的法官？或是在美国什么地方见到了当天就可以连审带判的这种草率与“高速”？如果这样快，还要看守所干嘛？岂不只要法庭和监狱就够了？	
001.一个联合造成的冤狱.txt	53	臆测				一、采证只听一面之词，竟凭“臆测”断案；	
001.一个联合造成的冤狱.txt	55	损害				二、以对方子虚乌有的“损害”，“猜”李敖的心理状态，再使李敖为他人的幻觉负责；	
001.一个联合造成的冤狱.txt	55	猜				二、以对方子虚乌有的“损害”，“猜”李敖的心理状态，再使李敖为他人的幻觉负责；	
001.一个联合造成的冤狱.txt	59	在卷可凭				四、故意窜改“在卷可凭”之文件，把“见证人”诬为“让与人”；	
001.一个联合造成的冤狱.txt	59	见证人				四、故意窜改“在卷可凭”之文件，把“见证人”诬为“让与人”；	
001.一个联合造成的冤狱.txt	59	让与人				四、故意窜改“在卷可凭”之文件，把“见证人”诬为“让与人”；	
001.一个联合造成的冤狱.txt	65	张迺良法官的违法审理与违法判决		political-context		（以上一至六六项，我另有“张迺良法官的违法审理与违法判决”详述。）	
001.一个联合造成的冤狱.txt	67	今天移军法处。□□□诬告你的官司，我们完全了解你是冤枉的，这是当时政府政治运用，当然你也心里明白。现在你在军法方面的麻烦，我们即给你经军法方式政治解决；当然司法方面的麻烦，利用□□□来出你的丑也无必要了，我保证给你解决，你放心好了。		political-context		疑点23：1972年2月28日，保安处□组长来，通知我“今天移军法处。□□□诬告你的官司，我们完全了解你是冤枉的，这是当时政府政治运用，当然你也心里明白。现在你在军法方面的麻烦，我们即给你经军法方式政治解决；当然司法方面的麻烦，利用□□□来出你的丑也无必要了，我保证给你解决，你放心好了。”	
001.一个联合造成的冤狱.txt	69	判十年只是形式，我们保证给你解决军法方面和司法方面的全部官司。你有困难请写信来保安处。		political-context		疑点24：1972年4月30日，在我军法方面被判十年以后一个月，保安处□组长到军法处来看我，说：“判十年只是形式，我们保证给你解决军法方面和司法方面的全部官司。你有困难请写信来保安处。”	
001.一个联合造成的冤狱.txt	71	惠决是否转递		political-context		疑点25：1972年6月12日，在我司法方面又被判决后，我疑云重重。7月10日，我写好上诉状，附信致□组长，问他是不是要上诉，请他“惠决是否转递”，并且告诉他上诉期限“17日截止”，信封上注明“最急件”，信没封口，因须先经军法处看守所政战室检查。信送出后，一直没有下文。因我寄的是“限时双挂号”，应该有回执。8月23日我托军法处看守所马士官长代查此信下落。下午，郭监狱官来，手里竟拿着我的上诉状和给□组长的信原件！郭监狱官表示：“抱歉，在办公厅，压在那儿！”——压了四十天，早过了上诉期限了，我当然明白这是有意阻止我上诉！	
001.一个联合造成的冤狱.txt	71	17日截止		political-context		疑点25：1972年6月12日，在我司法方面又被判决后，我疑云重重。7月10日，我写好上诉状，附信致□组长，问他是不是要上诉，请他“惠决是否转递”，并且告诉他上诉期限“17日截止”，信封上注明“最急件”，信没封口，因须先经军法处看守所政战室检查。信送出后，一直没有下文。因我寄的是“限时双挂号”，应该有回执。8月23日我托军法处看守所马士官长代查此信下落。下午，郭监狱官来，手里竟拿着我的上诉状和给□组长的信原件！郭监狱官表示：“抱歉，在办公厅，压在那儿！”——压了四十天，早过了上诉期限了，我当然明白这是有意阻止我上诉！	
001.一个联合造成的冤狱.txt	71	最急件		political-context		疑点25：1972年6月12日，在我司法方面又被判决后，我疑云重重。7月10日，我写好上诉状，附信致□组长，问他是不是要上诉，请他“惠决是否转递”，并且告诉他上诉期限“17日截止”，信封上注明“最急件”，信没封口，因须先经军法处看守所政战室检查。信送出后，一直没有下文。因我寄的是“限时双挂号”，应该有回执。8月23日我托军法处看守所马士官长代查此信下落。下午，郭监狱官来，手里竟拿着我的上诉状和给□组长的信原件！郭监狱官表示：“抱歉，在办公厅，压在那儿！”——压了四十天，早过了上诉期限了，我当然明白这是有意阻止我上诉！	
001.一个联合造成的冤狱.txt	71	限时双挂号		political-context		疑点25：1972年6月12日，在我司法方面又被判决后，我疑云重重。7月10日，我写好上诉状，附信致□组长，问他是不是要上诉，请他“惠决是否转递”，并且告诉他上诉期限“17日截止”，信封上注明“最急件”，信没封口，因须先经军法处看守所政战室检查。信送出后，一直没有下文。因我寄的是“限时双挂号”，应该有回执。8月23日我托军法处看守所马士官长代查此信下落。下午，郭监狱官来，手里竟拿着我的上诉状和给□组长的信原件！郭监狱官表示：“抱歉，在办公厅，压在那儿！”——压了四十天，早过了上诉期限了，我当然明白这是有意阻止我上诉！	
001.一个联合造成的冤狱.txt	71	抱歉，在办公厅，压在那儿！		political-context		疑点25：1972年6月12日，在我司法方面又被判决后，我疑云重重。7月10日，我写好上诉状，附信致□组长，问他是不是要上诉，请他“惠决是否转递”，并且告诉他上诉期限“17日截止”，信封上注明“最急件”，信没封口，因须先经军法处看守所政战室检查。信送出后，一直没有下文。因我寄的是“限时双挂号”，应该有回执。8月23日我托军法处看守所马士官长代查此信下落。下午，郭监狱官来，手里竟拿着我的上诉状和给□组长的信原件！郭监狱官表示：“抱歉，在办公厅，压在那儿！”——压了四十天，早过了上诉期限了，我当然明白这是有意阻止我上诉！	
001.一个联合造成的冤狱.txt	73	第三组组长先生		political-context		疑点26：我细查郭监狱官拿给我这封信，信封上我写的收件人“第三组组长先生”左方居然有铅笔批“已走07.14”的字样，我才恍然大悟， 我的疑云重重并非没有根据！	
001.一个联合造成的冤狱.txt	73	已走07.14		political-context		疑点26：我细查郭监狱官拿给我这封信，信封上我写的收件人“第三组组长先生”左方居然有铅笔批“已走07.14”的字样，我才恍然大悟， 我的疑云重重并非没有根据！	
001.一个联合造成的冤狱.txt	75	先直送高院上诉		political-context		疑点27：军法处虽然有意阻止我上诉，并使上诉状过期四十天还不通知我，但我弟弟因为请懂法律的朋友写了一份专谈法理的上诉状另递交高院，所以无意中挽救了上诉的机会。我弟弟在递送这份上诉状前，曾直去保安处，找□组长先问意见，那天是1972年7月15日，没见到□组长，但处里的人转告他“先直送高院上诉”。当天我弟弟将这状子的副本送来给我，但我直到今天，还没有收到！（我在1972年8月23日上报告请军法处代查，但是一直不理！）	
001.一个联合造成的冤狱.txt	77	送达证书		political-context		疑点28：我确实知道高等法院发了一张1972年8月29日开庭的传票给我，但被军法处扣留，不发给我，也不通知我。这一违法，在高院1972年（上）诉字第1232号卷里一查即可证明——因为“送达证书”上不可能有我的签字！	
001.一个联合造成的冤狱.txt	81	送达证书		political-context		疑点30：过了两个月，高院的传票又来了，这次军法处没有再拦，但传票送达显然是高院违法（或军法处违法？）的，因为这张传票（1972年11月3日，六十一年（上）诉字第1232号）的送达，又和1972年6月12日的传票一样，是突于开庭前一小时才给我的，我指出送达违法，拒绝签字于“送达证书”之上（可查卷证明）。	
001.一个联合造成的冤狱.txt	91	今天开‘审理		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	91	调查		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	91	8月29日发传票你为什么不来？		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	91	我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	91	你扯谎！		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	91	请你查卷，看看我有没有在‘送达证书		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	91	六法全书		political-context		疑点35：1972年11月3日，高院这一庭，法官姓钟（后来查明叫钟曜唐），态度粗暴，劈头告诉我“今天开‘审理’庭。”我问为什么不先开‘调查’庭？”他说：“8月29日发传票你为什么不来？”我说：“我从没签收过传票。我被押在军法处，军法处不通知我，不押我过来，我自己怎么来？”他大怒，高声大叫：“你扯谎！”我说：“请你查卷，看看我有没有在‘送达证书’上签字，查查究竟是谁的错误。同时法官对被告的应有态度，《六法全书》规定得清清楚楚。”我对钟法官这样离奇的审理，至感奇怪。	
001.一个联合造成的冤狱.txt	97	我手边什么东西都不准带，你叫我如何举证、答辩？		political-context		疑点38：高等法院钟法官不准我查卷。我告诉他：“我手边什么东西都不准带，你叫我如何举证、答辩？”他说：“那是你的事！”遂即宣布改期再审。	
001.一个联合造成的冤狱.txt	97	那是你的事！		political-context		疑点38：高等法院钟法官不准我查卷。我告诉他：“我手边什么东西都不准带，你叫我如何举证、答辩？”他说：“那是你的事！”遂即宣布改期再审。	
001.一个联合造成的冤狱.txt	101	上诉对你不利，你必须撤回上诉，等候政治解决。		political-context		“上诉对你不利，你必须撤回上诉，等候政治解决。”1972年11月6日，我只好发信撤回上诉。	
001.一个联合造成的冤狱.txt	105	八年来，代表政府对我承诺的大小官员至少有十一位，对我憾未履行承诺，至少有十五次。一个个都当时为了政治方便，乱开支票，事后人都不见了，推说是个人行为，政府不负责，其谁能信？政治学上公例，官员违法，官员须负法律责任，政府须负政治责任，给受害人补救，岂能以个人行为，一推了事？		political-context		1972年以来，客观局面有了很多的变化，政治作风听说也有修正。看守所政战室新来了冯辅导官，与以前各任大不相同，肯为囚犯设想。有一天，我跟他说：“八年来，代表政府对我承诺的大小官员至少有十一位，对我憾未履行承诺，至少有十五次。一个个都当时为了政治方便，乱开支票，事后人都不见了，推说是个人行为，政府不负责，其谁能信？政治学上公例，官员违法，官员须负法律责任，政府须负政治责任，给受害人补救，岂能以个人行为，一推了事？”冯辅导官说：“你多年不能看报，不清楚外面的变化，现在政风与以前大不相同了。新任的警总司令、新任的军法处处长，在人事更新的时候，你的冤狱不妨再提一...	
001.一个联合造成的冤狱.txt	105	你多年不能看报，不清楚外面的变化，现在政风与以前大不相同了。新任的警总司令、新任的军法处处长，在人事更新的时候，你的冤狱不妨再提一下。		political-context		1972年以来，客观局面有了很多的变化，政治作风听说也有修正。看守所政战室新来了冯辅导官，与以前各任大不相同，肯为囚犯设想。有一天，我跟他说：“八年来，代表政府对我承诺的大小官员至少有十一位，对我憾未履行承诺，至少有十五次。一个个都当时为了政治方便，乱开支票，事后人都不见了，推说是个人行为，政府不负责，其谁能信？政治学上公例，官员违法，官员须负法律责任，政府须负政治责任，给受害人补救，岂能以个人行为，一推了事？”冯辅导官说：“你多年不能看报，不清楚外面的变化，现在政风与以前大不相同了。新任的警总司令、新任的军法处处长，在人事更新的时候，你的冤狱不妨再提一...	
001.一个联合造成的冤狱.txt	107	上面决定合情合理合法且客观给你解决在司法方面冤狱等问题，你完全放心。		political-context		去年11月19日，在我军法方面判的罪确定以后，在我所余刑期只剩一年以后，我有信给新任的警总郑总司令。12月1日，军法处周处长嘱新任的看守所郑所长面告：“上面决定合情合理合法且客观给你解决在司法方面冤狱等问题，你完全放心。”	
001.一个联合造成的冤狱.txt	111	马淑芬亲笔证词				到仁教所后，我收到美国寄来的“马淑芬亲笔证词”，详述当时证人被刑警胁迫，巧做不利于我的证词等经过。这些新证据，在我前述三十九点疑点之外，更有助于冤狱的大白。	
001.一个联合造成的冤狱.txt	123		poem			追究谁该受渎职处分是无益之举，但主动解决这一联合造成的冤狱，警总似有道义责任。	
