file	line	text	context
002.《李敖风流自传》凡例.txt	11	踪跡大纲	一、多写花絮。古人“踪跡大纲”“情怀小样”，古人吹牛，我却得之。
002.《李敖风流自传》凡例.txt	11	情怀小样	一、多写花絮。古人“踪跡大纲”“情怀小样”，古人吹牛，我却得之。
002.《李敖风流自传》凡例.txt	15	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
003.两位老太太.txt	3	随意唠叨体	我的写法采“随意唠叨体”。我虽然已不耐繁剧文字，但自传例外，该啰唆之处，绝不轻饶，还要特别啰唆一下。汗牛也、充栋也、上网也、下载也，古今自传多矣，但最好的，出自两位老太太，一位是赵元任太太杨步伟，一位是胡适太太江冬秀。老太太式自传的最大好处，在她随意唠叨。唯其随意，故少弄假；唯其唠叨，故无遗珠。李敖者，行文固大手笔也，以大手笔效老妪书，能解老妪，方足以读自传，知我者，其唯老太太乎？我的收藏中，有一章打字稿，上面有胡老太太亲笔改动，是骂干女婿干女儿钱思亮和钱思亮老婆忘恩负义的，骂得很生动。胡适生前招朋引类，引来的多是匪类，胡适死后，一一现原形而去，难怪胡老太太怨气满纸也。
003.两位老太太.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
004.时——一九三五.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
005.地——我住在中国.txt	3	中华民国	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	3	我住在中国。	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	3	省可敌国	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	3	分庭抗礼	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	3	阳明山庄	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	3	总裁言论	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	3	总统训词	我否认“中华民国”的存在，有人问你不承认“中华民国”，那你住在哪里？我夷然答曰：“我住在中国。”所谓“中华民国”，事实上，根本相当于中国的一个省，以一个省的现状——拖了长达六十六年的现状，居然要“省可敌国”、“分庭抗礼”，这是很不要脸的抹杀事实的态度。如果大陆上一九四九年起没出现中华人民共和国，也许“中华民国”四字还可蒙混适用，但是，中华人民共和国早就成立了，为中国人民、世界各国所承认了，“中华民国”早已亡国属实！我最爱挖掘国民党的文件，我早就指出：一九五〇年三月十三日，“中华民国”的亡国总统蒋介石在“阳明山庄”秘密讲《复职的使命与目的》，就承认说：“我自去年一月下野以后，到年底止，为时不满一年，大陆各省已经全部沦陷。今天我们实已到了亡国的境地了！但是今天到台湾来的人，无论文武干部，好像并无亡国之痛的感觉……我今天特别提醒大家，我们的中华民国到去年年终就随大陆沦陷而已经灭亡了！我们今天都已成了亡国之民，而还不自觉，岂不可痛？”白...
005.地——我住在中国.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
006.人——曾经走过这样一位血肉之躯.txt	3	后代子孙很难相信这世界上曾经走过这样一位血肉之躯。	总结八十年的成就，似乎止于“示范”与“播种”。李敖一生独来独往而能独立存在，贫贱不移、威武不屈，是为“示范”；又在年复一年重围中，自台岛流窜祖国，以自由智慧崇中反美为天下倡，是为“播种”。只是世界和中国太大，阻力也多，究竟能播多少种，难以评估。最后能把握的，也是以“示范”为主。爱因斯坦（A. Einstein）论印度圣雄甘地（M. Gandhi）说：“后代子孙很难相信这世界上曾经走过这样一位血肉之躯。”（Generations to come will scarce believe that such a one as this ever in flesh and blood walked upon this earth.）我满喜欢这一描述。后代子孙也难想像在我们中国，生民犹如过客、成千上万又上亿的过客，能够反客为主的，除非成群结队、立党夺权营公或营私，个人绝无机会，不入于杨、则入于墨、或浮海入于美。个人没有前途，只有夭折与牺牲...
006.人——曾经走过这样一位血肉之躯.txt	3	匹夫而为百世师、一言而为天下法	总结八十年的成就，似乎止于“示范”与“播种”。李敖一生独来独往而能独立存在，贫贱不移、威武不屈，是为“示范”；又在年复一年重围中，自台岛流窜祖国，以自由智慧崇中反美为天下倡，是为“播种”。只是世界和中国太大，阻力也多，究竟能播多少种，难以评估。最后能把握的，也是以“示范”为主。爱因斯坦（A. Einstein）论印度圣雄甘地（M. Gandhi）说：“后代子孙很难相信这世界上曾经走过这样一位血肉之躯。”（Generations to come will scarce believe that such a one as this ever in flesh and blood walked upon this earth.）我满喜欢这一描述。后代子孙也难想像在我们中国，生民犹如过客、成千上万又上亿的过客，能够反客为主的，除非成群结队、立党夺权营公或营私，个人绝无机会，不入于杨、则入于墨、或浮海入于美。个人没有前途，只有夭折与牺牲...
006.人——曾经走过这样一位血肉之躯.txt	3	高山仰止、景行行止	总结八十年的成就，似乎止于“示范”与“播种”。李敖一生独来独往而能独立存在，贫贱不移、威武不屈，是为“示范”；又在年复一年重围中，自台岛流窜祖国，以自由智慧崇中反美为天下倡，是为“播种”。只是世界和中国太大，阻力也多，究竟能播多少种，难以评估。最后能把握的，也是以“示范”为主。爱因斯坦（A. Einstein）论印度圣雄甘地（M. Gandhi）说：“后代子孙很难相信这世界上曾经走过这样一位血肉之躯。”（Generations to come will scarce believe that such a one as this ever in flesh and blood walked upon this earth.）我满喜欢这一描述。后代子孙也难想像在我们中国，生民犹如过客、成千上万又上亿的过客，能够反客为主的，除非成群结队、立党夺权营公或营私，个人绝无机会，不入于杨、则入于墨、或浮海入于美。个人没有前途，只有夭折与牺牲...
006.人——曾经走过这样一位血肉之躯.txt	3	吾道不孤	总结八十年的成就，似乎止于“示范”与“播种”。李敖一生独来独往而能独立存在，贫贱不移、威武不屈，是为“示范”；又在年复一年重围中，自台岛流窜祖国，以自由智慧崇中反美为天下倡，是为“播种”。只是世界和中国太大，阻力也多，究竟能播多少种，难以评估。最后能把握的，也是以“示范”为主。爱因斯坦（A. Einstein）论印度圣雄甘地（M. Gandhi）说：“后代子孙很难相信这世界上曾经走过这样一位血肉之躯。”（Generations to come will scarce believe that such a one as this ever in flesh and blood walked upon this earth.）我满喜欢这一描述。后代子孙也难想像在我们中国，生民犹如过客、成千上万又上亿的过客，能够反客为主的，除非成群结队、立党夺权营公或营私，个人绝无机会，不入于杨、则入于墨、或浮海入于美。个人没有前途，只有夭折与牺牲...
006.人——曾经走过这样一位血肉之躯.txt	3	真实不虚	总结八十年的成就，似乎止于“示范”与“播种”。李敖一生独来独往而能独立存在，贫贱不移、威武不屈，是为“示范”；又在年复一年重围中，自台岛流窜祖国，以自由智慧崇中反美为天下倡，是为“播种”。只是世界和中国太大，阻力也多，究竟能播多少种，难以评估。最后能把握的，也是以“示范”为主。爱因斯坦（A. Einstein）论印度圣雄甘地（M. Gandhi）说：“后代子孙很难相信这世界上曾经走过这样一位血肉之躯。”（Generations to come will scarce believe that such a one as this ever in flesh and blood walked upon this earth.）我满喜欢这一描述。后代子孙也难想像在我们中国，生民犹如过客、成千上万又上亿的过客，能够反客为主的，除非成群结队、立党夺权营公或营私，个人绝无机会，不入于杨、则入于墨、或浮海入于美。个人没有前途，只有夭折与牺牲...
006.人——曾经走过这样一位血肉之躯.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
007.鬼——日本鬼子.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
008.原来我就是上帝.txt	9	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
009.上帝管两头，我管中间.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
010.视——息眼之所.txt	3	息眼之所	最喜欢把眼睛闭起来，埋在十七岁情人大腿的内侧。光滑、柔软、温暖、香馨，还有弹性……眼睛埋在那里，我愿从此一瞑不视，那是我永远向往的安息地方。不但大腿内侧是我“息眼之所”。年复一年的辛苦、日复一日的萦扰，在须臾之间，全化为无形，出现在目前的，只有横陈裸体，恰似那《神女赋》中的云梦人儿，或近或远、或俯或仰，陪你解脱又为你解脱，让你飘浮天上，又婆娑人间。全部起点始于埋入，把头埋进十七岁情人大腿之中，或从大腿正面，或从大腿背面，整个脸贴上去，鼻子贴上去，嘴唇、舌尖都贴上去，眼睛贴上去，养眼在她温柔的大腿里，动也不要动，就那样养着，你会有什么感觉？那样的舒服，那样的安谧，多么希望那是一种归宿，不要再睁开，就长眠在那里。
010.视——息眼之所.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
011.声——日本女人蝴蝶夫人.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
012.色——日本女人与叫床.txt	3	当你开始喜欢日本女人，就证明你老了。	我太太小屯向我说了一句妙话，她说：“当你开始喜欢日本女人，就证明你老了。”真糟糕，我近年已有喜欢日本女人的倾向，日本女人的A片叫床，比洋婆子细腻多了，其中似乎以白石瞳叫得最好。写真集要数叶月里绪菜最好。我在电视节目中，展示叶月里绪菜的露毛照片，反证中国在这方面不如日本开放、自由。为了这一展示，台湾的新闻局行文警告了电视公司，但不敢警告我，这次似乎李敖吸引不了他们——日本阴毛取代了一切。人间最好听的声音，不是蝴蝶夫人的歌剧，而是蝴蝶夫人的叫床。
012.色——日本女人与叫床.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
013.A片与梦幻.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
014.书房之被.txt	7	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
015.《虚拟的十七岁》.txt	5	滔滔不绝	……没错，小说是有缺点，缺点就在它“滔滔不绝”（remorse eloquence），删掉十分之一后还是滔滔不绝。滔滔不绝有错吗？萧伯纳也一样滔滔不绝，萧翁笔下每个角色都彷如萧翁化身，争相为之立言，《虚拟的十七岁》亦复如此，这一回李敖创造了两个知识暴露狂，比八年前的《上山·上山·爱》多了一张说个不停的嘴，一个博学多闻深不可测的大师“我”，一个头脑被植入晶片的超神童，十七岁高中女生朱仑（怎么可能不漂亮？漂亮到任何形容词都被摧毁了），这一老一少因为一段奇缘而相识相遇，在一幢天母豪宅中展开一段，应该说是五百七十页的声色纠缠，知识大飙车。小说的设定是，朱仑脑中虽然有一部百科全书加上古往今来的经典，但需要有人来为她开启，解开封印，所以天降大师，合情合理创造出一个卖弄和炫耀知识的机会，六十七岁进入十七岁的灵魂和身体，这完全是李敖为李敖所量身定做。
015.《虚拟的十七岁》.txt	15	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
016.我写《虚拟的十七岁》.txt	5	He is young, but take it from me,a very staid head.	莎士比亚的《威尼斯商人》第四幕第一景里，有Bellario（贝拉利欧）那封介绍信的话。信中说，介绍来的人儿是so young a body with so old a head（身体，年轻的；头脑，年深的）。《威尼斯商人》写成在16世纪，到了17世纪，英国Strafford（斯垂弗德），就是后来被国会砍了头的大臣Thomas Wentworth（温特沃斯），向英国国王Charles I（查理一世）推荐Earlof Ormond（阿蒙伯爵）时，说：“He is young, but take it from me,a very staid head.”看到了吧，人们发酵了莎士比亚。多么美妙！多么令人憧憬、令人向往！“身体，年轻的；头脑，年深的。”用中文里的“少年老成”翻译它，是中国莎剧译者的共同错误，“老成”两个字，太老化了年轻的在头脑上的登峰造极，是拙劣的翻译。
016.我写《虚拟的十七岁》.txt	5	身体，年轻的；头脑，年深的。	莎士比亚的《威尼斯商人》第四幕第一景里，有Bellario（贝拉利欧）那封介绍信的话。信中说，介绍来的人儿是so young a body with so old a head（身体，年轻的；头脑，年深的）。《威尼斯商人》写成在16世纪，到了17世纪，英国Strafford（斯垂弗德），就是后来被国会砍了头的大臣Thomas Wentworth（温特沃斯），向英国国王Charles I（查理一世）推荐Earlof Ormond（阿蒙伯爵）时，说：“He is young, but take it from me,a very staid head.”看到了吧，人们发酵了莎士比亚。多么美妙！多么令人憧憬、令人向往！“身体，年轻的；头脑，年深的。”用中文里的“少年老成”翻译它，是中国莎剧译者的共同错误，“老成”两个字，太老化了年轻的在头脑上的登峰造极，是拙劣的翻译。
016.我写《虚拟的十七岁》.txt	5	少年老成	莎士比亚的《威尼斯商人》第四幕第一景里，有Bellario（贝拉利欧）那封介绍信的话。信中说，介绍来的人儿是so young a body with so old a head（身体，年轻的；头脑，年深的）。《威尼斯商人》写成在16世纪，到了17世纪，英国Strafford（斯垂弗德），就是后来被国会砍了头的大臣Thomas Wentworth（温特沃斯），向英国国王Charles I（查理一世）推荐Earlof Ormond（阿蒙伯爵）时，说：“He is young, but take it from me,a very staid head.”看到了吧，人们发酵了莎士比亚。多么美妙！多么令人憧憬、令人向往！“身体，年轻的；头脑，年深的。”用中文里的“少年老成”翻译它，是中国莎剧译者的共同错误，“老成”两个字，太老化了年轻的在头脑上的登峰造极，是拙劣的翻译。
016.我写《虚拟的十七岁》.txt	9	身体，年轻的；头脑，年深的	不过，崇尚科技的科学怪人们不相信，他们不怕好梦遥远，他们不是要把遥远拉近，而是要追上遥远。这些科学怪人未必熟悉莎士比亚和斯垂弗德，但是，不谋而合，同做好梦，却是真的。他们都要“身体，年轻的；头脑，年深的”。
016.我写《虚拟的十七岁》.txt	29	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
017.愿——我愿我是驯兽师.txt	3	因为你又不怕我又怕我	所有的职业中，我最欣赏驯兽师？驯兽师这一行，它建筑在一个奇怪的敌我关系上、建筑在“因为你又不怕我又怕我”的大前提上。驯兽师驯公狮子，公狮子只要一冲过来，驯兽师就完了，可是驯兽师拿个长鞭子，吆喝着逼公狮子就范，蹲上圆凳上。公狮子并不服气，它一再拒绝、相持一阵，还是心不甘情不愿的上了，上了又伸出狮掌抗议，朝驯兽师一吼再吼。驯兽师面对的，是时时刻刻的不可测，驯兽师不像斗牛士，斗牛士面对的庞然大物是可测的。反正它就是敌人，它就是看你不顺眼，要快步冲过来，你有技巧可以闪开。空间很大，牛转个弯回头，你已经重作准备了。但驯兽师就不一样了，狮子比牛会转弯，空间又同在一个大笼子里，并且，又不止一头狮子蠢蠢欲动，每头都是凶手。只不过狮子们有了一个错觉，以为你比它强，它怕你，又怕又不怕，最后还是决定怕。under protect（在抗议下）怕你而已。还有一种驯兽师，艺高人胆大，要钱不要命，他居然可以叫公狮子张开大嘴巴，而把驯兽师自己的头，塞到狮子口里...
017.愿——我愿我是驯兽师.txt	3	虎口余生	所有的职业中，我最欣赏驯兽师？驯兽师这一行，它建筑在一个奇怪的敌我关系上、建筑在“因为你又不怕我又怕我”的大前提上。驯兽师驯公狮子，公狮子只要一冲过来，驯兽师就完了，可是驯兽师拿个长鞭子，吆喝着逼公狮子就范，蹲上圆凳上。公狮子并不服气，它一再拒绝、相持一阵，还是心不甘情不愿的上了，上了又伸出狮掌抗议，朝驯兽师一吼再吼。驯兽师面对的，是时时刻刻的不可测，驯兽师不像斗牛士，斗牛士面对的庞然大物是可测的。反正它就是敌人，它就是看你不顺眼，要快步冲过来，你有技巧可以闪开。空间很大，牛转个弯回头，你已经重作准备了。但驯兽师就不一样了，狮子比牛会转弯，空间又同在一个大笼子里，并且，又不止一头狮子蠢蠢欲动，每头都是凶手。只不过狮子们有了一个错觉，以为你比它强，它怕你，又怕又不怕，最后还是决定怕。under protect（在抗议下）怕你而已。还有一种驯兽师，艺高人胆大，要钱不要命，他居然可以叫公狮子张开大嘴巴，而把驯兽师自己的头，塞到狮子口里...
017.愿——我愿我是驯兽师.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
018.寿——一百岁前的八十感言.txt	7	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
019.狮妈妈外出时.txt	5	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
020.斗鱼.txt	11	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
021.残棋.txt	31	Jeff Ao	李敖影音E书QQ群578505007：不自由的自由（wjm_tcy）与“Jeff Ao”联合制作！
