source_file	line	text
002.对是非绝对是不让步的.txt	59	■从你的文章中可以觉得你不认为“为读书而读书”是对的。
002.对是非绝对是不让步的.txt	61	□南宋偏安时，有一位特立独行的知识分子叫陈同甫，不但批评当时的政治，并且指摘当时的所谓读书人说：“今世之儒世，自以为得正心诚意之学者，皆风痹不知痛痒之人也！”
002.对是非绝对是不让步的.txt	63	萨特曾说：“小孩子都快饿死了，文学还有什么意义？”
002.对是非绝对是不让步的.txt	67	看书是我写文章、表达思想的准备工作，我绝对不相信什么“为读书而读书”的。尤其是读古书，除非你能读得很活，能够驾驭它们，否则的话，充其量只是个老学究，什么都没有。
002.对是非绝对是不让步的.txt	73	□我认为现今台湾的知识分子都是在集体逃避现实。虽然这些知识分子他们在专家的部分也许相当有成就，可是他们所走的大方向错误，这是很可怕的。中国历来的知识分子都是走“得君行道”——得到皇帝的赏识而后施展抱负——的路线，至于行道的结果是否误了天下的苍生，这些知识分子都不考虑的。
002.对是非绝对是不让步的.txt	85	□很简单，他们可以展开一个“学习李敖运动”，学习我李敖的骨气，以及我李敖的博大精深。
002.对是非绝对是不让步的.txt	87	■以前被你“修理”过的人，你似乎就不再肯定他们了。
002.对是非绝对是不让步的.txt	89	□最主要的原因是这些人他们没有改变，还是那么“浑”，如果他们有所改变的话，我会肯定他们的。
002.对是非绝对是不让步的.txt	113	□有人认为我现在贪财，这大概是受了大众传播媒体有意丑化我的影响。问题是什么叫贪财，贪财的定义由谁来订？如果我贪财的话，请问：为什么只要我挂个名，“国立政治大学”要送我副教授的待遇我拒绝了？为什么朋友危难时我会毫不犹疑的解囊相助？
002.对是非绝对是不让步的.txt	119	中国文学是“小脚文学”
002.对是非绝对是不让步的.txt	123	□对中国文学，我个人早已从压根上失望。我看来看去，在我眼中的中国文学，只是可怜的“小脚文学”。中国文学的集体悲剧，乃是在不论它们的呈现方式是什么，它们所遭遇的共同命运，都是“被层层桎梏”的命运——被传统的水平观念缠住、被传统的社会背景缠住、被传统的意识形态缠住、被传统的文学词汇缠住、被传统的形式语法缠住、被传统的陈陈相因缠住、被传统的粗糙肤浅缠住……这样一缠再缠，中国的文学便一直在“裹脚布”中行走，不论十个脚趾如何伸缩动静，都无助于它在一出世就被扭折了的重要骨头！
002.对是非绝对是不让步的.txt	125	这样子的悲惨命运，使五千年的庞大文学遗产，只表露了庞大的繁琐与悲哀。我们五千年文学史中，没有大气魄的诗、没有大气魄的剧、没有大气魄的小说、也没有大气魄的作品。我们没有好的表达法，没有像样的结构、没有不贫乏的新境界、也没有震撼世界的文艺思潮。我们的“文学”，至多只是在一首小诗、一阕小词、一段小令、一篇作品、一个小故事里打滚，我们“足以自豪”的任何作品，在新世界的文学尺度下，都要打回票。我们的表达力，至多只是表达一点粗浅的浮情，忧国也好、非战也好、田园也好、香奁也好、铁板高唱也好、儿女私情也好……我们除了在最低浅的层面上，吟咏低唱一阵或乘兴挥毫一阵外，便不能再深入，或因深入而浅出。我们是集体失败的，集体铸造了历史的纵线失败。我常常想：一部（儒林外史）的部分好题材，在任何二流三流的西方文人手里，都不会有吴敬梓那样糟糕的处理、那么可怕的结构！而吴敬梓已算得上是我们中国文学史上的特级文豪！——我们真失败！
002.对是非绝对是不让步的.txt	131	□民主这条路绝对是正确的，虽然在过程中必然会有许多的流弊。但是我坚信前美国民主党的掌门人、前纽约州长史密斯的一句话——“治好民主的所有毛病是更多民主一点。”
002.对是非绝对是不让步的.txt	133	我认为看民主，不在堂皇的宪法；找民主，不在庄严的议会；测量民主，不在磨拳擦掌的斗争。民主的真髓表现得不应该这么复杂。民主本身，不仅是一种制度，而是一种信仰、一种生活态度、一种普遍的方向与目标。从这种博大的观点看，我认为检验一个地区的民主成分，单刀直入，只有一个妙法，就是看它有没有“开玩笑的自由”。上上下下，大家都有这种自由，才证明了这个地方把民主信仰化、生活化、普遍化。大家能互相开玩笑，才证明了这个地区有幽默感、有民主气质。
002.对是非绝对是不让步的.txt	135	民主纯粹是西方的东西，中国所谓的民主思想其实都只是民本思想，例如“民为贵、社稷次之、君为轻”，只是民本思想而不是民主思想。历来中国的传统都只是把人民当做羊，人君为牧者。民主思想在中国历代是绝对无法找到的。
002.对是非绝对是不让步的.txt	143	□这一点牵涉到我谈过的“动机观点”。我认为动机、诚意是一回事，而事实及实际上的表现又是另一回事。事实及实际上的表现才是最重要的，“想”“准备”“计划”都是没用的，做出来才算数。
002.对是非绝对是不让步的.txt	147	■关于“西化”，最近好像你谈得比较少，在这里能不能详细的谈一下？
002.对是非绝对是不让步的.txt	151	我李敖在深入探讨中国浩瀚的古书，拿来和西方的事物经过一番观察和比较后，我觉得中国古代的东西实在不行了，因此我主张“全盘西化”。中国固有的东西只是个烂包袱，背着烂包袱想要来个“超越前进”，这无异是痴人说梦话。
002.对是非绝对是不让步的.txt	155	文化是没有选择性的，因此所谓的“中学为体、西学为用”根本是不成立的。我们一方面想学别人的东西，另一方面对固有的东西又舍不得丢掉，硬要挤进去，结果很多东西都搞得不伦不类的，与其说是复兴固有文化，不如说是贩卖固有文化。
002.对是非绝对是不让步的.txt	157	所谓的“国情不同”也只是抽象名词，进步就是进步、现代化就是现代化，没什么国情同不同的。中国古代的东西如果管用的话，在清朝以前早就国富民强了。
002.对是非绝对是不让步的.txt	161	以色列他们也宣传传统的那一部分，也花了点时间在这方面，这样无非是增加人民的向心力，这也是不错的。但是如果花上很大的精力，例如要全国的学生写毛笔字、读文化基本教材等则大可不必。中国古代的东西大可由专家来做，例如考古学家发掘到秦始皇的陵，可以增加研究的趣味、可以增加思古的幽情、可以增加对中国文化源远流长的向心力等。有一次，“中学为体、西学为用”的大师张之洞发现一位幕僚的签呈上有“经济”两个字，于是他批了评语说，“经济”两个字是“日本名词”，不要用“日本名词”。这位幕僚反驳说：“日本名词”其中的“名词”两个字也是日本文。
002.对是非绝对是不让步的.txt	181	大文豪萧伯纳曾说：“别人夸奖我的时候，我总觉得很不安，因为他们夸奖得不够。”因此，萧伯纳常常夸奖自己。
002.对是非绝对是不让步的.txt	187	■你在文章中曾提到“多少年来，赞美的眼睛、挖苦的眼睛、嫉妒的眼睛、仇恨的眼睛、看好戏的眼睛……多少种眼睛在看着我……”，不知道你对群众的了解是怎么样的？
002.对是非绝对是不让步的.txt	203	胡适曾经写过一篇文章《容忍与自由》，劝雷震及殷海光身为知识分子要有容忍别人的器量。当时殷海光很不高兴，反问胡适为什么不劝那些有权有势的当权派容忍“我们”，为什么反而劝我们要容忍别人。胡适回答说，我们也是有势力的，只是我们的势力不建筑在世俗上、不建筑在刀枪上、不建筑在金钱上。我们可以代表社会的正义、我们可以留下历史的纪录、我们写文章可以“匹夫而为百世师，一言而为天下法”，我们不是弱者，我们也是强者。
002.对是非绝对是不让步的.txt	211	□《中国思想史》将会把中国人的思想做个总整理。这部思想史是真正以中国人的思想来作为中国的思想史，而不是以中国所谓的思想家——像老子、庄子、孔子、孟子等人的思想作为中国的思想。例如孔子的思想在中国被接受的只是在上层的社会，局限于知识分子，下层的社会他们信的是关公、财神爷、土地公等。
003.在台大·在法庭.txt	11	□我对台大历史系很失望，因为那时候他们走的纯粹是“考据”的路子，我觉得应该还有更宽广的路可以走。所以，几乎可以这么说，台大的学院经验我完全是自修得来的，从来没有老师有能力给我影响，如果勉强算，殷海光大概可以算半个。但是这样也不能说台大的生活对我半点好处都没有，也许他们也给了我很大的负面作用，比方说，他们那些人的榜样随时提醒我不要像他们那么笨、那么老化。哈！这也算是好处吧！
003.在台大·在法庭.txt	17	□有，罗素对我的影响不小。罗素让我对每个问题有深入思考的兴趣和能力，这思考的结果可能和别人思考的一样，可是在过程中可能经过“见山不是山、见水不是水”的境界，最后又归于“见山是山、见水是水”的结论。
003.在台大·在法庭.txt	19	我想我最可贵的一点就是，我对很多问题独立思考过，我独立思考的时间比别人多，因为我跟别人“隔离”的时间比较多——除了坐牢以外，我不太跟别人来往，所以我用于思考的时间比别人多——这样会慢慢训练出我个人独立的看法。
003.在台大·在法庭.txt	21	我这个特点，徐复观也发现了。他说过一句话很好玩——那时候我们一起打着官司，对簿公堂，在法庭里吵得很凶，出了法院又高高兴兴一起去喝咖啡，所以法官就很生气，以为我们存心整他。那时候徐复观就说过：“李敖的古书比我们谁都读得多。”“如果让李敖来主持宣扬中华文化工作，一定做得最好！”我之所以常常开中国文化的玩笑，就是因为我太了解了，中国文化有多少斤两，我是亲自探过底的。
004.吐他一口痰.txt	5	■文字体裁中有一种，中国叫“答客问”，外国叫“访问录”，一问一答，从问答中捕捉被问的人的“灵感”，一般人最喜欢看，因为它生动、活泼、机智。李敖，你是中国思想界的大老虎，平常只看到你的文章，却听不到你的谈吐，怎么样，听听你的谈吐如何？
004.吐他一口痰.txt	7	□可以，要听我“谈吐”吗？得先听我“吐痰”。很多人以为了不得的事、了不得的人，在我嘴里，不过一口痰！
004.吐他一口痰.txt	15	□你别忘了，吐痰是中国文化的最精彩表现之一，吐痰代表自信，代表“老子眼里没有你”，代表“你是什么东西？屁！”
004.吐他一口痰.txt	19	□不全是这样。照《正字通》的说法，痰有六种：有“湿痰”“热痰”“风痰”“寒痰”“食痰”“气痰”。“气痰”，照我的解释，是一种“代表正气的痰”，吐气痰，啐然一口，是正气之声，是表示站在正气立场对人的轻视。
004.吐他一口痰.txt	33	□没有，我从不朝痰盂里吐痰。——我朝人脸上吐。当然，这种吐也是抽象的吐法，例如：我吐过谢然之。国民党第四组——文工会的前身——主任谢然之，非法控制言论自由与出版自由，我就写过一篇《我们对国法党限的严正表示》，登在1965年12月1日的《文星》杂志上，文章最后一句就是：“我们唾弃他！”这就是吐痰了！
004.吐他一口痰.txt	57	这些1949年以后出生的，是什么样的人呢？第一，他们从来没领教过共产党。第二，他们也没见过国民党在大陆丢人现眼的糗事。所以，他们对国民党在台湾的耀武扬威，很容易接受。就像我在《给党外人士上一课》里头说的：我们现在看到的国民党，不是在大陆“刘三”式的国民党，而是在台湾“汉高祖”式的国民党。
004.吐他一口痰.txt	59	汉高祖没当皇帝以前，在家乡叫“刘三”，是个混混，就是买花生米不给钱、喝酒要欠账的那种瘪三。元明杂剧里头说，刘邦当了汉高祖，回到家乡时，地方上的流氓都很奇怪，怎么搞的？他不是“刘三”吗？“道是刘三，说什么汉高祖？”我对台湾的国民党，也有这种看法——这不是我们跟他一起被共产党打得满街跑的人吗？怎么突然变成“大有为政府”了？
004.吐他一口痰.txt	75	□你看到我桌上这座达摩老祖的塑像没有？达摩是印度人，我们中国禅宗的祖师爷。达摩到中国来的时候，说过一句话：“菩提达摩东来，只要寻一个不受人惑的人。”这句话很能表达我现在的心情。我在台湾就是要做到这点——我个人不受迷惑，也希望训练一些青年人不再受迷惑。至于那些已经受迷惑的，都变成混蛋了，我也没有法子改变，我只劝那些没有或接近被迷惑的“准混蛋”不再混蛋而已。
004.吐他一口痰.txt	83	■是因为最近的“立法院杯葛事件”，使你失望吗？
004.吐他一口痰.txt	85	□党外人士起初决定以“杯葛”的方法，抗议大群国民党立委硬以表决方式否决提案，原是很高明的策略，值得大家叫好。可是一经国民党派出党部书记长周慕文前来“恳谈”，康宁祥就阵前倒戈，不杯葛了，由放火的变成了放水的。党外人士的表现，除了给人一种虎头蛇尾的印象外，剩下的，就全是给国民党摆了一道的窘态了。我对这件事的感想，在我为《深耕》写的《放火的，不要变成放水的》，有很详尽的描述，除了我这篇，《深耕》也登了其他几篇反映这件事的文字。
004.吐他一口痰.txt	87	■可是在《深耕》第十二期的“地下室手记”上，有一篇《都是〈深耕〉惹的祸》，其中一段说：“我们必须学习与歧见相处，而不是与歧见对立”，似乎《深耕》对上一期的“单方面”意见，颇为自责。
004.吐他一口痰.txt	89	□这些醉言醉语，是《深耕》小朋友们的一个严重错误。我们应该学习与持有歧见的人相处，但绝不是与歧见相处。与歧见相处的话，那还有什么是非可言？我们不只要与歧见对立，而且在是非的争执上，还要宣布哪些是歧见。就像传说伏尔泰说的：“你说的话，我一句也不赞成，可是我要拼命为你争取你有说这话的权利。”（事实上，伏尔泰没讲过这话，而是人们归纳他争取言论自由的言论而得到的结论。）对于持有歧见的人，我们并不希望消灭他们说话的权利，但绝不能与歧见相处。
004.吐他一口痰.txt	91	放水事件以后，康宁祥在石门水库发表谈话，说他个人欢迎别人批评。他的杂志，也把这事描写成好像是意气之争似的，解释成误会，这是有意的小化、窄化和曲解。在我看来，他们的放水，是典型的“敌我矛盾”，而不是“内部矛盾”，这是严重的敌人型的错误，因为他们背离了党外路线、背离了杯葛路线、背离了制衡路线。
004.吐他一口痰.txt	93	如果康宁祥等不改变，而继续走背离党外的路，那对我们而言，他们是敌人，不是朋友。他们就是“三人帮”了！
004.吐他一口痰.txt	97	□最主要的原因，是我在《李敖千秋评论丛书》第十一册中《党外与混蛋》第五段指出的“警觉国民党的乡愿风”。照古典的说法，乡愿就是德之贼也，他把正确的道德标准搅乱掉，让人是非不明。
004.吐他一口痰.txt	101	《深耕》在批评过康宁祥后，只因为康宁祥表示了一点和缓的态度，大家就觉得“不为己甚”。这种对是非之争不认真到底的心态，就是乡愿习气作祟，只是《深耕》小朋友们不知道而已。台湾的乡愿太多了，大家都不知不觉感染到这习气而不自觉。就像我批评徐复观一样，很多人说：“徐复观已经死了，为什么你还骂他？”为什么他死了我就不能骂他？我讲的是是非，跟他生死无关。把是非同生死混在一起，就是头脑不清、就是混蛋。
004.吐他一口痰.txt	105	■在你发表过《放火的，不要变成放水的》以后，张德铭与费希平在讨论如何修订立法院议事规则时，两人发生冲突，费希平坚持必须修正现行条文，硬性规定应等登记发言委员全部发言完毕后，才能停止讨论。张德铭则认为，与其在第四十四条争论，不如在四十八条，有关表决的条文中规定，停止讨论动议应经三分之二绝对多数通过。但费希平表示不能接受张德铭的解释，并且指着张德铭说：“我怕你放水。”使得张德铭怅然退席。有些人以为，这是费希平过度情绪反应，你的看法呢？
004.吐他一口痰.txt	117	至于批评费希平情绪化，这又是窄化的做法，只要他表达的内容是对的，用什么方式表达都不重要，怎么可以随便用“情绪化”三个字，就抹杀他的行为？
004.吐他一口痰.txt	135	□最近是稍微好一点。譬如宋长志说：“什么时候反攻大陆我不知道，知道了也不会告诉你们。”我就觉得很蛮横、很有趣，把他们逼急了，他们也会讲几句这种真话。可是一诉诸文字，他们就不这么表达了，还是用那些老套，什么“完成国民革命第三期历史任务”啦、什么“建立台湾为三民主义模范省”啦，陈腔滥调，讨厌得要命。
004.吐他一口痰.txt	147	□林洋港这部分，我在《给林洋港先生上一课》已经讲得差不多了，他有个不能控制自己的大嘴巴，连宪法都没有念通，他的头脑证明台大政治系的教育还要再加强，他是台大人的耻辱，想到他，就想到“台大人，快走吧！”
004.吐他一口痰.txt	175	我觉得党外走明星路线是正确的，个人搞个人的山头。过去许信良托人找我，希望我合作，他说：“团结就是力量。”我转话给他，我说：“回县太爷的话，不团结就是力量。”因为，不团结可以个别存在，保存一点元气，团结就会被一网打尽。
004.吐他一口痰.txt	183	秦汉时代，在一次救援友邦的战争中，各国军队都已经到了，可是没人敢跟秦军作战，大家都作壁上观。楚军开到时，他们的上将军宋义说：“我们也不打，谁喊打就罚谁。”可是项羽还是喊打，宋义要处罚他，项羽就把宋义杀了，然后带兵打退了秦军，项羽的天下就是这样打来的。我觉得，康宁祥是“宋义”型的人，他是不肯打硬仗的，他是个机会主义者，希望从别人的牺牲里等待机会。美丽岛人士的牺牲就便宜了康宁祥。我们看看苏秋镇在立法院的作战和尤清的鼓吹组党，就可知道康宁祥不是打硬仗的。
004.吐他一口痰.txt	185	我再举另外一个例，元明时代，朱元璋、陈友谅和张士诚三巨头打天下时，朱元璋想出兵打张士诚，他的军师刘伯温就劝他：“你如果打张士诚，陈友谅一定会来救，等于一个打两个。不如先打陈友谅，张士诚是个‘自守虏’型的小子，只管自己门前事，他一定没有眼光救陈友谅，一定没想到你会各个击破。”朱元璋听了刘伯温的话，果然先打垮了陈友谅，回过头又消灭了张士诚。
004.吐他一口痰.txt	187	我认为康宁祥属于张士诚型的人物，他没有眼光从事团体作业。对党外而言，他居名得利，但却不做领袖阶级苦战争斗的事。对康宁祥而言，只有在他继续努力时，党外才能肯定他，否则就要划清界限，判别他们是“三人帮”，告诉他们不可以打党外旗号，而做与党外立场相反或相去极远的事。
004.吐他一口痰.txt	193	□我在《李敖千秋评论丛书》第十一册里，说过一句话：“不论是弃国民党的，或是被国民党所弃的，都是我们的同志。”
004.吐他一口痰.txt	199	□因为这样的人愈来愈多，将来说不定变成第二大党，完全否定他们也不必了，应该承认有他们这样一种人。这种人“觉今是而昨非”，并且脱胎换骨得完整，我们应该接纳他。
004.吐他一口痰.txt	211	十五六年前有一次，余传韬问我：“我在台湾做什么最好？”我说：“你组织新党最好，因为你跟他们有生殖器关系（余传韬的父亲是余家菊，丈人是陈诚）。你组织新党，他们不会抓你。你组织新党，顶多被打屁股而已，怕什么？”
004.吐他一口痰.txt	215	我是“不世出的”
004.吐他一口痰.txt	227	□自由民主的气质是自然的、从俗的、快乐的、嘻嘻哈哈的、拍肩膀捏大腿的、青年会总干事式的。……殷海光和雷震的气质却是革命党式的、单调的、片断的、高高在上的、兴趣狭窄的、教主式的。……虽然很雄浑、很过瘾，可惜都不是自由民主的气质。只有胡适是例外，他的“卖相”“卖幅”都不错。
004.吐他一口痰.txt	233	□我是怪胎。从常理看，台湾怎么会出来我呢？简直是不可能的事。可是你看看，犹太不是也出了耶稣吗？英文讲这个叫“不世出的”。
004.吐他一口痰.txt	245	教主式的人物，总是提倡很多错误的、荒谬的东西。不过，耶稣在教主群中，算是比较优秀的，他提出了一些更高标准的东西。替如孔夫子只说：“己所不欲，勿施于人。”可是耶稣说：“把你喜欢的给别人。”显示他有更积极的一面。
004.吐他一口痰.txt	261	■你的笔下常出现“书呆”“蛋头”这类的字眼，可是你为什么没有自觉到，你说的可能就是你自己？像你这种一天要工作十二个小时，既少睡眠又少郊游的妖怪，怎么来了解人间万象与真相呢？
004.吐他一口痰.txt	277	□我觉得我自觉，我没有受台湾这个地区什么影响。如果有，我会自觉。今天在台湾这个岛上，我们无法用一种很宽阔的心胸来处理事情。我举个例子，你就了解。有一天，刘邦问韩信：“你能带多少兵？”韩信说：“多多益善，不管多少我都能带。”刘邦就说：“那我怎么办呢？”韩信回答：“你是带将的，不是带兵的。”
004.吐他一口痰.txt	287	■但你不是也说过：“我不该向那些时代渣滓们消耗我的精力”吗？为什么你还一再做这样的事？
004.吐他一口痰.txt	297	□怎么叫骂人癖？那只是我表达正义的技巧，我不愿意用传统的方法表达我正义和理智的结论，我选择一种效果好一点的方法。不要因为是骂人的语言，就抹杀它的结论，问题不在我为什么骂人，问题在他们为什么那么该骂。譬如这次王迎先案引起“侦查中选任辩护人”之争，要修改《刑事诉讼法》，可是，你看，现在花样来了，每次修改就杠上开花，竟然搞到警察可以直接抓人、搞到约谈合法化，这多恐怖！愈修正愈糟糕！你说该不该骂？
004.吐他一口痰.txt	303	■你的文章也时常流露一种“出气”的味道，出气对你那么重要吗？
004.吐他一口痰.txt	305	□出气也是很重要的情感，同时还是很高贵的情感。这没错啊！为什么不要出气？当我们被人欺负了，为什么要忍气吞声？国民党不也常搞些“人心大快”的事吗？人心大快就是出气嘛！
004.吐他一口痰.txt	315	□我跟富兰克林一样，都是年轻时保守，年老时激进。不过，我的激进与年龄无关，与坐牢有关。就是说，我遭受的压力愈大，我就愈激进。偏偏又碰到国民党最喜欢不断给人制造压力，这是他们的特色——交朋友很失败，造敌人很成功。而且还专门制造他们打不倒的、特大号的敌人。
004.吐他一口痰.txt	329	■ “全盘西化”是个易受曲解的名词，你也是这个名词的受害者，连胡适在后来都改说“充分世界化”了，你是否可以更具体地表达你“全盘西化”的意思？
004.吐他一口痰.txt	333	譬如法律，除了民法里的“典权”外，其中没有一样中国的东西，当然还有一点很轻微的，像子女奉养父母的义务之类，但其他的每一条，全部都是外国货。武器也是，你到军队去看看，没有一样是中国的东西，没有一样是传统文化的刀枪剑戟。
