source_file	line	risk	text	context
006.给胡适的一封信.txt	13	false	第一、一个被梁任公称做“学问成家数”的老学人，把他的诗文日记拿来分门别类是困难的；	第一、一个被梁任公称做“学问成家数”的老学人，把他的诗文日记拿来分门别类是困难的；
006.给胡适的一封信.txt	17	false	第三、对一个年达古稀（用典了）的人，编年更是一番最好的结帐，一件最有味儿的“文化寿糕”。	第三、对一个年达古稀（用典了）的人，编年更是一番最好的结帐，一件最有味儿的“文化寿糕”。
006.给胡适的一封信.txt	19	false	按编年的法子出全集，先得就你所有的著作中，能打散的尽量打散，实在不能打散的再维持原样，例如《文存》是可以打散的；《哲学史大纲》是不必打散的，决定以后，就可以重编，我有几项主意：	按编年的法子出全集，先得就你所有的著作中，能打散的尽量打散，实在不能打散的再维持原样，例如《文存》是可以打散的；《哲学史大纲》是不必打散的，决定以后，就可以重编，我有几项主意：
006.给胡适的一封信.txt	21	false	1丢了的，只存目（像《北田日记》）。	1丢了的，只存目（像《北田日记》）。
006.给胡适的一封信.txt	23	false	2找不到的，先存目（像《周南新解》）。	2找不到的，先存目（像《周南新解》）。
006.给胡适的一封信.txt	25	false	3编的书，有的可全收；有的不必全收（像《词选》），可全收；《张菊生先生七十生日纪念论文集》，只收《征集张菊生先生七十生日纪念论文启》和《陆贾的思想》就够了）。	3编的书，有的可全收；有的不必全收（像《词选》），可全收；《张菊生先生七十生日纪念论文集》，只收《征集张菊生先生七十生日纪念论文启》和《陆贾的思想》就够了）。
006.给胡适的一封信.txt	27	false	4普通编校的，不必收（像《教育大辞书》印着你是“编辑”；《人与医学》印着你“校”；潘家洵的《易卜生传》也印着你“校”，都不必收）。	4普通编校的，不必收（像《教育大辞书》印着你是“编辑”；《人与医学》印着你“校”；潘家洵的《易卜生传》也印着你“校”，都不必收）。
006.给胡适的一封信.txt	33	false	7版本校订，或用改定稿（像《红楼梦考证》），或用原刊本（像《这一周》当用最早的《文存二集》本），或用新版本（像《丁文江传记》当用再版本），或全载入（像改过十多次的那首《沁园春》），同时要以“编者按”方式详细考订，我举个例：	7版本校订，或用改定稿（像《红楼梦考证》），或用原刊本（像《这一周》当用最早的《文存二集》本），或用新版本（像《丁文江传记》当用再版本），或全载入（像改过十多次的那首《沁园春》），同时要以“编者按”方式详细考订，我举个例：
006.给胡适的一封信.txt	35	false	关不住了！（译诗）	关不住了！（译诗）
006.给胡适的一封信.txt	39	false	（编者按）译于一九一九、二、二十六，原载《新青年》六卷三期（一九一九、三、十五），收入《尝试集》初版本，再版本，三版本，增订四版本，五版本，六版本。	（编者按）译于一九一九、二、二十六，原载《新青年》六卷三期（一九一九、三、十五），收入《尝试集》初版本，再版本，三版本，增订四版本，五版本，六版本。
006.给胡适的一封信.txt	41	false	8译诗附原文的，仍附入；未附的（像《军人梦》），补附进去。	8译诗附原文的，仍附入；未附的（像《军人梦》），补附进去。
006.给胡适的一封信.txt	43	false	9附录的别人文字，已附的或“有意介绍”的，仍附入。	9附录的别人文字，已附的或“有意介绍”的，仍附入。
006.给胡适的一封信.txt	49	false	12有“问题”的文章（像《知难，行亦不易》等）不必忌讳，也不必改动。	12有“问题”的文章（像《知难，行亦不易》等）不必忌讳，也不必改动。
006.给胡适的一封信.txt	53	false	14赵元任萧友梅他们给诗歌配的谱，也可收入。	14赵元任萧友梅他们给诗歌配的谱，也可收入。
006.给胡适的一封信.txt	61	false	我要改写你给高梦旦的寿词，做这封信的尾巴：	我要改写你给高梦旦的寿词，做这封信的尾巴：
006.给胡适的一封信.txt	83	true	两年两个月零四天不见了，我们年轻的一辈自然对你们年老的一辈有一肚子的话要说，但是你太忙了，咱们一直没有机会好好的不受打扰的聊聊，你也始终就听不到一个你的学生对你要说的几句真心话。我不敢说我了解你，但我自信我不愿人云亦云的瞎捧你；也不愿以耳当目的乱骂你，如三十七年北大学生献给你的那面锦旗上说的，你是一个“播种者”，这一点是我们始终承认的。可是你该承认你老了，你虽说你“七十几了，也可以发发脾气了”！但你该知道，你总得承认你已经不是写“新文化运动与国民党”时代的胡适之了！三十五年前，你在刘海粟的“寒梅筹灯图”上题字，你写：	两年两个月零四天不见了，我们年轻的一辈自然对你们年老的一辈有一肚子的话要说，但是你太忙了，咱们一直没有机会好好的不受打扰的聊聊，你也始终就听不到一个你的学生对你要说的几句真心话。我不敢说我了解你，但我自信我不愿人云亦云的瞎捧你；也不愿以耳当目的乱骂你，如三十七年北大学生献给你的那面锦旗上说的，你是一个“播种者”，这一点是我们始终承认的。可是你该承认你老了，你虽说你“七十几了，也可以发发脾气了”！但你该知道，你总得承认你已经不是写“新文化运动与国民党”时代的胡适之了！三十五年前，你在刘海粟的“寒梅筹灯图”上题字，你写：
006.给胡适的一封信.txt	89	false	唉！胡先生，三十五年了！你的“灯儿”在哪里？什么是你的“灯儿”？什么才是你真正的“灯儿”？在南港山边，在夏虫声里，在高压电线底下，你能回答一个受过你深深的影响的青年人对你摊出来的问号吗？	唉！胡先生，三十五年了！你的“灯儿”在哪里？什么是你的“灯儿”？什么才是你真正的“灯儿”？在南港山边，在夏虫声里，在高压电线底下，你能回答一个受过你深深的影响的青年人对你摊出来的问号吗？
008.对国家长期发展科学委员会的一个批评.txt	1	true	对国家长期发展科学委员会的一个批评	对国家长期发展科学委员会的一个批评
008.对国家长期发展科学委员会的一个批评.txt	5	false	我给姚先生做“研究讲座教授”的助理，已经八个月了。	我给姚先生做“研究讲座教授”的助理，已经八个月了。
008.对国家长期发展科学委员会的一个批评.txt	7	false	八个月中，我领到两期的薪水（2月到4月、5月到7月），每期三千元，都是在中间那一个月（3月、6月）发的，这种发薪的制度是与原来合约中的要求配合不起来的。合约中要求我们这些做“专任”助理的人不许兼差，可是每次都在中间那一个月发薪水，教我们怎么活法？难道每人每一期还得有一千四五百元的周转金不成？	八个月中，我领到两期的薪水（2月到4月、5月到7月），每期三千元，都是在中间那一个月（3月、6月）发的，这种发薪的制度是与原来合约中的要求配合不起来的。合约中要求我们这些做“专任”助理的人不许兼差，可是每次都在中间那一个月发薪水，教我们怎么活法？难道每人每一期还得有一千四五百元的周转金不成？
008.对国家长期发展科学委员会的一个批评.txt	11	false	我们做助理的人与研究讲座教授和领甲乙种补助的先生们不同，他们有教授、讲师的本薪，补助的钱对他们是“安定费”，是本薪以外的“补”与“助”，可是我们“助理级”的就不同了，早几天或晚几天发薪对我们所生的影响是不能跟他们比的，每月唯一的一千元，它是我们的本薪，它迟迟不发，对“专任”两个字是一种讽刺，并且使我个人不好意思再向姚先生借钱，使我三条裤子进了当铺，最后还不得不向您唠叨诉苦，这是制度的漏洞还是人谋的不臧我不清楚，说句自私话，我只不过是不希望“三无主义”在我头顶上发生而已。	我们做助理的人与研究讲座教授和领甲乙种补助的先生们不同，他们有教授、讲师的本薪，补助的钱对他们是“安定费”，是本薪以外的“补”与“助”，可是我们“助理级”的就不同了，早几天或晚几天发薪对我们所生的影响是不能跟他们比的，每月唯一的一千元，它是我们的本薪，它迟迟不发，对“专任”两个字是一种讽刺，并且使我个人不好意思再向姚先生借钱，使我三条裤子进了当铺，最后还不得不向您唠叨诉苦，这是制度的漏洞还是人谋的不臧我不清楚，说句自私话，我只不过是不希望“三无主义”在我头顶上发生而已。
008.对国家长期发展科学委员会的一个批评.txt	15	false	我高价搜到一本《短篇小说第二集》，您如没有，我可以赠送，不要钱。	我高价搜到一本《短篇小说第二集》，您如没有，我可以赠送，不要钱。
008.对国家长期发展科学委员会的一个批评.txt	19	false	附录一：胡适回信	附录一：胡适回信
008.对国家长期发展科学委员会的一个批评.txt	23	false	自从收到你7月4日的长信和那一大盒卡片之后，我总想写信请你来南港玩玩，看看我的一些稿件。从吾先生说：“等他考过研究所再找他吧。”后来我见报上你考取了研究所的消息，那时我又忙起来了，至今还没有约你来玩。	自从收到你7月4日的长信和那一大盒卡片之后，我总想写信请你来南港玩玩，看看我的一些稿件。从吾先生说：“等他考过研究所再找他吧。”后来我见报上你考取了研究所的消息，那时我又忙起来了，至今还没有约你来玩。
008.对国家长期发展科学委员会的一个批评.txt	27	false	现在送上一千元的支票一张，是给你“赎当”救急的。你千万不要推辞，正如同你送我许多不易得来的书我从来不推辞一样。	现在送上一千元的支票一张，是给你“赎当”救急的。你千万不要推辞，正如同你送我许多不易得来的书我从来不推辞一样。
008.对国家长期发展科学委员会的一个批评.txt	31	false	胡适 1961年10月7日夜	胡适 1961年10月7日夜
008.对国家长期发展科学委员会的一个批评.txt	35	true	附录二：国家长期发展科学委员会来信（(50)执函字第一〇、一二、五号）	附录二：国家长期发展科学委员会来信（(50)执函字第一〇、一二、五号）
008.对国家长期发展科学委员会的一个批评.txt	49	true	国家长期发展科学委员会 启 1961年10月12日	国家长期发展科学委员会 启 1961年10月12日
009.回YS.txt	5	false	你说我“和世人一样都没有看清楚文字。胡没说他不到故纸堆中去，而正说要去”。	你说我“和世人一样都没有看清楚文字。胡没说他不到故纸堆中去，而正说要去”。
009.回YS.txt	7	false	我何尝说胡适自己不要到故纸堆中去了？我上信特别提出，请你先看《治学的方法与材料》一文最后一段，而你却先看另一篇《整理国故与打鬼》，你自然误会我的意思了。	我何尝说胡适自己不要到故纸堆中去了？我上信特别提出，请你先看《治学的方法与材料》一文最后一段，而你却先看另一篇《整理国故与打鬼》，你自然误会我的意思了。
009.回YS.txt	9	false	他在那最后一段中曾说：	他在那最后一段中曾说：
009.回YS.txt	13	true	这一百零三个字是胡适最不“懵懂”时的“话头”，可是他“努力向上跑”的结果，竟造成一个乾嘉余孽的新朴学，披着他们所谓的“科学方法”，以台湾省台北县南港镇为第一据点；台湾大学文学院为辅助据点，密锣紧鼓地向另一派（以新亚书院新宋学为尾闾的，包括师大、政大、东大）大施其挞伐与藐视！	这一百零三个字是胡适最不“懵懂”时的“话头”，可是他“努力向上跑”的结果，竟造成一个乾嘉余孽的新朴学，披着他们所谓的“科学方法”，以台湾省台北县南港镇为第一据点；台湾大学文学院为辅助据点，密锣紧鼓地向另一派（以新亚书院新宋学为尾闾的，包括师大、政大、东大）大施其挞伐与藐视！
009.回YS.txt	17	false	可是跟你细谈的结果，运用“统计的观念”与“比例的观念”的结果，我慢慢发现我这种论断，未免失之“概括”与“杞忧”。	可是跟你细谈的结果，运用“统计的观念”与“比例的观念”的结果，我慢慢发现我这种论断，未免失之“概括”与“杞忧”。
009.回YS.txt	19	true	11号晚上我第一次向你说出我的新看法，我说东西文化云云已经不成问题，至少不再是可以谈谈的问题，也不是笔墨官司的问题，因为十几年或几十年来，我们的社会早已走向“实质上的改变（西化）”，在西方文明的“冲击”（impact）之下，我们那些“义和团的防线”早已处处瓦解，从大学的六个学院来看，理、工、农、医，早已没有东方的影子，（园艺系的一点东方庭园观念与中医学院的闹闹都不足以用来张目的！）法学院中除了一点政治思想史、一点法制史、一点应用文外，也找不到国粹或国渣的影儿，文学院算是东方文明的逋逃薮，外文与考古系是西化了的，中文、历史、哲学则纯是乌烟瘴气！看不到一点儿新思潮、新东西！（哲学系中“康德”“尼采”等课已经是西方文明老掉了牙的部分了，除了殷海光的逻辑经验论，我不承认别人在介绍西方的新东西！）	11号晚上我第一次向你说出我的新看法，我说东西文化云云已经不成问题，至少不再是可以谈谈的问题，也不是笔墨官司的问题，因为十几年或几十年来，我们的社会早已走向“实质上的改变（西化）”，在西方文明的“冲击”（impact）之下，我们那些“义和团的防线”早已处处瓦解，从大学的六个学院来看，理、工、农、医，早已没有东方的影子，（园艺系的一点东方庭园观念与中医学院的闹闹都不足以用来张目的！）法学院中除了一点政治思想史、一点法制史、一点应用文外，也找不到国粹或国渣的影儿，文学院算是东方文明的逋逃薮，外文与考古系是西化了的，中文、历史、哲学则纯是乌烟瘴气！看不到一点儿新思潮、新东西！（哲学系中“康德”“尼采”等课已经是西方文明老掉了牙的部分了，除了殷海光的逻辑经验论，我不承认别人在介绍西方的新东西！）
009.回YS.txt	21	false	从学校里走出来，我们再看看社会，“物质”（我本不愿用这种容易招致“二分法”观念的字眼！）方面我们早已是西学为用了。除了我的长袍外，没有一件东西不西化或不受西化的间接影响。（女人旗袍已开衩到“苏丝黄的世界”，这岂是东方文明？）年轻一辈的跳舞与爵士乐，中年一辈的轿车梦，老年一辈的强力睾丸片……举国上下的“崇洋媚外”绝非高叫几声读经就挡得住的！	从学校里走出来，我们再看看社会，“物质”（我本不愿用这种容易招致“二分法”观念的字眼！）方面我们早已是西学为用了。除了我的长袍外，没有一件东西不西化或不受西化的间接影响。（女人旗袍已开衩到“苏丝黄的世界”，这岂是东方文明？）年轻一辈的跳舞与爵士乐，中年一辈的轿车梦，老年一辈的强力睾丸片……举国上下的“崇洋媚外”绝非高叫几声读经就挡得住的！
009.回YS.txt	23	false	东方文明的瓦解是一个必然的趋势，尽管我们还到处看到四书五经、看到拿哭丧棒的孝子、看到孔孟学会的开锣……可是没有人再真真正正的深信它们，大家只是串假戏罢了！反正串假戏是咱们文明古国的传统，两千年来，哪个帝王不是挂着儒家的羊头而卖法家的狗肉？任何冠冕堂皇的表现只不过是叫叫而已，在优势文明的冲击下，在食色相斫的本性下，我不相信高叫“天理”的人不向“人欲”屈膝，当代朱子钱宾四表演过先奸后娶的把戏，这种吃反动饭的分子，我们大可不必理他。	东方文明的瓦解是一个必然的趋势，尽管我们还到处看到四书五经、看到拿哭丧棒的孝子、看到孔孟学会的开锣……可是没有人再真真正正的深信它们，大家只是串假戏罢了！反正串假戏是咱们文明古国的传统，两千年来，哪个帝王不是挂着儒家的羊头而卖法家的狗肉？任何冠冕堂皇的表现只不过是叫叫而已，在优势文明的冲击下，在食色相斫的本性下，我不相信高叫“天理”的人不向“人欲”屈膝，当代朱子钱宾四表演过先奸后娶的把戏，这种吃反动饭的分子，我们大可不必理他。
009.回YS.txt	25	false	所以我说，用“统计的观念”与“比例的观念”来看世道人心，我们会发现这些“院（学院、书院、研究院）字号的人物”，只不过是芸芸众生里面的一些小蠹虫，老百姓与大官人早就朝西化的路上走了，尽管他们不自觉、尽管他们也要每年祭一次孔，他们的实质与内心深处早就不是那么一回事了！至于“院字号的人物”，也在酒醉饭饱美援补助之余，做那五十步笑百步的勾当，我不觉得史语所有资格骂新亚，他们都是故纸堆中的孤臣孽子，不论怎么狗咬狗，总归助长了旧死尸的复活，线装书不在茅厕里而在书架上，还有什么可谈的？	所以我说，用“统计的观念”与“比例的观念”来看世道人心，我们会发现这些“院（学院、书院、研究院）字号的人物”，只不过是芸芸众生里面的一些小蠹虫，老百姓与大官人早就朝西化的路上走了，尽管他们不自觉、尽管他们也要每年祭一次孔，他们的实质与内心深处早就不是那么一回事了！至于“院字号的人物”，也在酒醉饭饱美援补助之余，做那五十步笑百步的勾当，我不觉得史语所有资格骂新亚，他们都是故纸堆中的孤臣孽子，不论怎么狗咬狗，总归助长了旧死尸的复活，线装书不在茅厕里而在书架上，还有什么可谈的？
009.回YS.txt	27	false	“第一流的聪明才智”早已不搞这些鬼东西了。工程师学会正在庆祝五十年，这比史语所五百年还令人高兴。	“第一流的聪明才智”早已不搞这些鬼东西了。工程师学会正在庆祝五十年，这比史语所五百年还令人高兴。
009.回YS.txt	29	false	“呜呼！”YS，阁下与我都是歧路上的亡羊，我们从羊圈中偶尔跑出来，背后它们正高声叫我们，叫我们“及早回头”、叫我们继续做那向故纸堆中乱钻的伟业，在“学术”的凌烟阁中，他们也为我们做了一个神龛，希望我们去合作、去终老，可是我知道我们回不去了，我知道今天的YS再也不会花二十年的光阴消耗在故纸堆上了。	“呜呼！”YS，阁下与我都是歧路上的亡羊，我们从羊圈中偶尔跑出来，背后它们正高声叫我们，叫我们“及早回头”、叫我们继续做那向故纸堆中乱钻的伟业，在“学术”的凌烟阁中，他们也为我们做了一个神龛，希望我们去合作、去终老，可是我知道我们回不去了，我知道今天的YS再也不会花二十年的光阴消耗在故纸堆上了。
009.回YS.txt	39	false	我是倾向于第三途，盖第一途太消极，第二途太难能，你可能最支持第二途，我们该把“国立编译馆”敲掉，另设个“新同文馆”，请你做馆长！	我是倾向于第三途，盖第一途太消极，第二途太难能，你可能最支持第二途，我们该把“国立编译馆”敲掉，另设个“新同文馆”，请你做馆长！
009.回YS.txt	41	false	别骂别人了，我们该设法“纯”一点，魏孝文帝真是历史上第一伟人，只可惜生在帝王时代！	别骂别人了，我们该设法“纯”一点，魏孝文帝真是历史上第一伟人，只可惜生在帝王时代！
009.回YS.txt	43	false	信不必转，也好。《元诗选》版本请详示。	信不必转，也好。《元诗选》版本请详示。
011.胡适之死答尚义.txt	1	false	胡适之死答尚义	胡适之死答尚义
013.呈光中.txt	3	false	现代诗的头儿呀！	现代诗的头儿呀！
013.呈光中.txt	7	false	在现代诗的朗诵会上，	在现代诗的朗诵会上，
013.呈光中.txt	31	true	（像竞选议员一般的）	（像竞选议员一般的）
013.呈光中.txt	35	false	（趁“大美人”在花莲）	（趁“大美人”在花莲）
013.呈光中.txt	43	false	一、问问夏菁，咱们什么时候去看“秋郎”？	一、问问夏菁，咱们什么时候去看“秋郎”？
015.给赵元任的一封白话信.txt	7	false	一、文星书店是台湾的一家独力经营的书店，《文星》杂志也是一个独立的杂志。这个杂志过去曾寄给先生一两期，先生大概都看到啦！	一、文星书店是台湾的一家独力经营的书店，《文星》杂志也是一个独立的杂志。这个杂志过去曾寄给先生一两期，先生大概都看到啦！
015.给赵元任的一封白话信.txt	9	false	二、现在文星书店出了一套文星丛刊，内容包括旧书重印及杂文汇刊。前者如陈西滢先生的《西滢闲话》，后者如梁实秋先生的《秋室杂文》《文学因缘》等，都交来出版。不知道先生有没有兴趣参加？史语所集刊第二十九本中有先生的著译目录，似乎可由您选辑一些，交给我们出版。我们热烈盼望先生能快点儿下一个决定。您如不能决定，还是跑到厨房，问问食谱专家吧！	二、现在文星书店出了一套文星丛刊，内容包括旧书重印及杂文汇刊。前者如陈西滢先生的《西滢闲话》，后者如梁实秋先生的《秋室杂文》《文学因缘》等，都交来出版。不知道先生有没有兴趣参加？史语所集刊第二十九本中有先生的著译目录，似乎可由您选辑一些，交给我们出版。我们热烈盼望先生能快点儿下一个决定。您如不能决定，还是跑到厨房，问问食谱专家吧！
015.给赵元任的一封白话信.txt	11	false	三、《文星》杂志已出到七十七期，每期都介绍一位人物做封面，其中中国人已介绍过胡适、梅贻琦、蒋廷黻、李济。我们早就计划介绍先生，张隆延先生已答应替我们写。我们预备多来几篇，还计划请别人写（李抱忱先生在1959年1月1日的《文星》杂志第十五期上写过一篇《我所知道的赵元任博士》，只有四千字，太短了，我们决定请他重写一篇）。拟请先生惠寄近照二三张（其中盼有一张全家福），稍加一点点说明，好拿来先制版。盼您千万要帮忙，别谦虚拒绝。	三、《文星》杂志已出到七十七期，每期都介绍一位人物做封面，其中中国人已介绍过胡适、梅贻琦、蒋廷黻、李济。我们早就计划介绍先生，张隆延先生已答应替我们写。我们预备多来几篇，还计划请别人写（李抱忱先生在1959年1月1日的《文星》杂志第十五期上写过一篇《我所知道的赵元任博士》，只有四千字，太短了，我们决定请他重写一篇）。拟请先生惠寄近照二三张（其中盼有一张全家福），稍加一点点说明，好拿来先制版。盼您千万要帮忙，别谦虚拒绝。
015.给赵元任的一封白话信.txt	13	false	四、此外，您如有任何著作及杂文，都盼望能够随时交文星书店出版或《文星》杂志发表。	四、此外，您如有任何著作及杂文，都盼望能够随时交文星书店出版或《文星》杂志发表。
015.给赵元任的一封白话信.txt	15	false	五、我本人决定给胡适先生写本一百三十万（十册）的传记，现在广告都出来了（剪报附贴），非常盼望您能支持，我希望您能——	五、我本人决定给胡适先生写本一百三十万（十册）的传记，现在广告都出来了（剪报附贴），非常盼望您能支持，我希望您能——
015.给赵元任的一封白话信.txt	17	false	（一）把借给台北《征信新闻》的那两张照片（一张出国前的合照，每个人都拖小辫一根的；跟另外一张留学榜的拓本）尽快（抱歉写这两个字）寄给我，借我一用。因为3月25号要出的第一本《胡适评传》中要用这两张照片（这两张照片曾登在1962年3月2日的《征信新闻》，可是太不清楚了，我去借原版，他们说还给您了。所以只好“飞函”请先生尽快寄给我，好使我赶上制版）。	（一）把借给台北《征信新闻》的那两张照片（一张出国前的合照，每个人都拖小辫一根的；跟另外一张留学榜的拓本）尽快（抱歉写这两个字）寄给我，借我一用。因为3月25号要出的第一本《胡适评传》中要用这两张照片（这两张照片曾登在1962年3月2日的《征信新闻》，可是太不清楚了，我去借原版，他们说还给您了。所以只好“飞函”请先生尽快寄给我，好使我赶上制版）。
015.给赵元任的一封白话信.txt	29	false	另平寄我的两本书：一、《传统下的独白》，二、《历史与人像》，请指教。	另平寄我的两本书：一、《传统下的独白》，二、《历史与人像》，请指教。
015.给赵元任的一封白话信.txt	37	false	三、在北平念小学的时候就认识了先生介绍的Alice。	三、在北平念小学的时候就认识了先生介绍的Alice。
015.给赵元任的一封白话信.txt	45	false	多谢赐赠《历史与人像》及《传统下的独白》。	多谢赐赠《历史与人像》及《传统下的独白》。
015.给赵元任的一封白话信.txt	55	false	第一，谢谢赐赠贵刊。总说一句赵先生现在忙得不得了，什么地方的请求都暂不能应付。赵先生说因他手下有些要紧的著作希望能贡献给后辈和国际上，免得步胡先生的后尘。胡先生就是昔日太多杂事，给自己要写的都耽误了。倘若赵先生有短篇的文章时也须先给《传记文学》，因为已允许了很久了。	第一，谢谢赐赠贵刊。总说一句赵先生现在忙得不得了，什么地方的请求都暂不能应付。赵先生说因他手下有些要紧的著作希望能贡献给后辈和国际上，免得步胡先生的后尘。胡先生就是昔日太多杂事，给自己要写的都耽误了。倘若赵先生有短篇的文章时也须先给《传记文学》，因为已允许了很久了。
015.给赵元任的一封白话信.txt	67	false	Very Sincerely Yours,	Very Sincerely Yours,
015.给赵元任的一封白话信.txt	69	false	Mrs. D. Ballou	Mrs. D. Ballou
015.给赵元任的一封白话信.txt	71	false	Secretary	Secretary
016.回宗勋.txt	5	false	周岂明又叫周启明，徐复观又叫徐佛观，都没有错。	周岂明又叫周启明，徐复观又叫徐佛观，都没有错。
016.回宗勋.txt	7	false	我那本《历史与人像》背后的照片，是穿长袍的。	我那本《历史与人像》背后的照片，是穿长袍的。
016.回宗勋.txt	19	false	穿长袍的“青年小伙子”：	穿长袍的“青年小伙子”：
016.回宗勋.txt	21	false	你的书，他们排字上有排错的地方，比如第86、87页的周岂明与周启明，第134页的徐佛观等都是错误。	你的书，他们排字上有排错的地方，比如第86、87页的周岂明与周启明，第134页的徐佛观等都是错误。
016.回宗勋.txt	31	false	原谅我这封改又改、涂又涂的信，因为我是一个这样的人。本人是《文星》忠实读者。	原谅我这封改又改、涂又涂的信，因为我是一个这样的人。本人是《文星》忠实读者。
