file	line	context
001.“缇萦救父”表示了什么？.txt	63	没废？汉文帝扯谎吗？倒也不是。《史记》第十卷“孝文本纪”说汉文帝看到陈情书后，“怜悲其意”，乃下诏表示：古代不来肉刑，老百姓少犯法；现在肉刑之下，反倒一犯再犯，其咎“乃朕德薄而教不明欤？吾甚自愧”。最后决定“其除肉刑”。可见不是说着玩的。
001.“缇萦救父”表示了什么？.txt	67	第二、所谓“其除肉刑”，并不是不跟你算账了，账还是要算的。《史记》只写到“其除肉刑”，《汉书》却补足“其除肉刑，有以易之”。易了什么？易了不再是身体刑吗？不是。易的还是肉刑，一种新确定的肉刑。以墨刑来说，墨刑易为“髡钳，为晨旦、舂”。“髡”是削去头发，“钳”是脖子上戴上铁圈，“晨旦”是男犯人白天守寇虏，晚上筑长城；“舂”是女犯人磨米，每人要这样做五年。以劓刑刖刑来说，劓刑易为“笞三百”，“笞”是用竹子打屁股（女人屁股不好给人看，改为打背）；刖刑易为“笞五百”（但以“切左脚趾”的罪为限。“切右脚趾”的罪，反倒要从重易为死刑）。虽然还不脱皮肉受苦的身体刑，但总算不切不割，落个血肉相连下场。表面上看，该是不幸中的大幸，感谢政府德政无比，可惜的是，毛病就出在这儿。因为“笞”这种刑，看来轻，实际一点也不轻，反倒重得要命。常常笞一阵，人已气绝了。研究报告是：“外有轻刑之名，内实杀人！”“文帝乃重刑，非轻之也！”
001.“缇萦救父”表示了什么？.txt	71	大慈悲家汉文帝德政的缺德，很快就被他的继承人汉景帝看出来了。景帝一上台，就宣布开幕大优待，笞五百的，六折优待，改为笞三百；笞三百的，六七优待，改为笞二百。于是普天同庆，举国试行，但行了十二年，笞死的还是累累不绝。景帝又下诏说：“看到人被打死了，该打的数目还没打完，还在打，朕甚怜之！”于是再来期中大减价，笞三百改为六七折笞二百，笞二百改为对折笞一百，特别还规定了执行细节，限制竹子的长宽厚，削平竹子的节，并且禁止打手换手，这样愈打愈累，愈累愈轻，挨打的勉强可活命，修理人的也不容易乘机勒索。尽管这样，老百姓还是吃不消，还是要求“求求你别再宽大了，还是恢复肉刑干脆”。但是，不行，打上瘾来了。两千年下来，汉文帝做仁君，老百姓挨揍。什么五刑八刑九刑，只是名亡不亡的分别，实总是存，只是明暗多少而已。汉文帝以后，墨刑没有了吗？照旧有。如果没了，《后汉书》朱穆为什么要“黥首”？南北朝宋明帝为什么要赐黥两颊？唐末朱全忠为什么要文面？宋朝为什么要刺配？辽朝为什么下吏杖黥？元朝为什么赦囚黥面？明朝为什么要刺臂？清朝为什么要照律刺字？……劓刑没了吗？照旧有。如果没了。《后汉书》显宗孝明帝纪的注里怎么说？金朝“劓刵以为别”怎么说？元朝整人耳朵怎么说？明...
001.“缇萦救父”表示了什么？.txt	83	上面垂直的是根棒子，下面画的是右手。所谓“父亲”，就是“右手拿个棒子的”，这足以说明一切。一般说来，父亲有杀人权（所谓“父赐子死，尚安复请？”）、父亲有打人权（所谓“小杖则受”）、父亲有卖人权（所谓“鬻妻子”）、父亲有财产权（所谓“子弟无私财”）、父亲有主婚权（所谓“父母之命”）、父亲有离婚权（所谓“七出”）……这些现象，说明了做了一家之主多神气、多划得来，也间接说明了中国人一骂架就要自称“老子”的缘故。
001.“缇萦救父”表示了什么？.txt	89	以韩信为例。韩信以所谓叛乱罪被处死的时候，他的子女，照现代标准，只是被“列管”、被“特别注意”而已，但在当时，却没这样便宜，他们不但要陪死，还要“具五刑”式惨死，就是说，一个个要墨劓刖宫以后，“笞杀之，枭其首，菹其骨肉于市！”
001.“缇萦救父”表示了什么？.txt	91	传统文化中固然有“罪不相及，恶止其身“的高调，但事实上，总是“一人有罪，延其阖门”。尤其发生叛乱罪的时候，一律杀一窝，即所谓“族诛”、“连坐”、“灭门”、“满门抄斩”。标准杀法叫做“夷三族”，也有“夷五族”、“诛九族”乃至“诛十族”（学生在内）等花样。不管哪种花样，做子女的，怎么也逃不掉的。最倒霉是做女儿的，做女儿的嫁人后，挨刀的比率比任何人多一倍：婆家出了事，她固然难逃；娘家出了事，她也要送命，真所谓两头吃。知道三国以后，才有程咸等人出面说公道话，要求——
001.“缇萦救父”表示了什么？.txt	129	按现代刑法观念，谈犯罪，要弄清“犯罪主体”，犯罪主体是立于犯罪地位的人。所谓人，有“自然人”和“法人”的分别，在经济、行政或其他法规中，虽有对“法人”课处罚金及没收的规定，但“法人”无法做“犯罪主体”，因为它不是生物，既不能枪毙，又不能关它。所以，“犯罪主体”，只剩下“自然人”。对“自然人”做“犯罪主体”，现代刑法观念是谁犯罚谁，不能“黄狗偷食，黑狗当灾”的由别人代替，不管别人是他什么人，不管别人是不是情愿，都不行。中国的“人权代位”传统，在现代刑法观念的检定下，不但荒唐，而且不通。即使在礼教中心、家族本位的古代，也有人异议。前面提到的尹次、史玉案，当时应劭就反对“杀无罪”的、“活当死”的，认为这是“不祥制刑之本，而信一时之仁”。不罚该罚的、罚了不该罚的，即使挨罚的甘心情愿，同意他们那样，也是“一时之仁”。
001.“缇萦救父”表示了什么？.txt	131	现代法理中有所谓“私权”中的“人身权”，包括“人格权”和“身份权”，人格权有专属性，例如生命权、身体权、自由权、名誉权、姓名权、肖像权等，都和权利人密不可分，不能让与、不能继承、不能送、不能“不要了，给你了”。项羽虽然把脑袋送给老朋友马童而说“吾为若德！”（我做个人情给你吧！）阮小五、阮小七虽然为智多星吴用赴汤蹈火而说“这腔热血只要卖与识货的！”但是，这些都不能说是法律上“人格权”的过户，而只是人情上的侠义行为。在法律上，不能接受“人格权”的脱产行为，不论自愿不自愿。
001.“缇萦救父”表示了什么？.txt	155	也许你说，缇萦这种官婢，只是人海里的少数。请翻翻《汉书·贡禹传》，看看那句“诸官奴婢十万余人”的统计，你就知道奴隶、奴隶，中国可太多了！
001.“缇萦救父”表示了什么？.txt	161	最上面是手，中间是绳圈，下面是女人。表示“手持绳圈套女人”。女奴隶叫“奚”，男奴隶叫“隶”，合称“奚隶”。再生出“奚婢”“奚奴”等叫法。奚字除了指女奴隶外。也指有才能的奴隶——“有才能曰奚，无才能曰奴”，混称“奚奴”。
002.给杨贵妃的一封信.txt	5	你我萧条异代，生死幽明，你不知道我是谁，我知道的你，也极有限。我从陈鸿《长恨传》里，知道你是唐明皇派高力士“潜搜外宫”搜到的杨家女儿；从白居易《长恨歌》里，又知道你是“养在深闺人未识”、“一朝选在君王侧”的杨家小姐，但我后来一查，这全不是真的。你根本是唐明皇第十八个儿子寿王瑁的妃子，唐明皇其实是你公公，他横刀夺了儿子的爱，以一国之尊，却做了扒灰大王。你的老公可真多情多得捞过了界！
002.给杨贵妃的一封信.txt	7	你是唐朝第一美人，你压倒群芳，使“六宫粉黛无颜色”，使女人在你面前降低地位，但也由于你的缘故，“遂令天下父母心，不重生男重生女”，而使女人在男人面前提高地位。中国男女不平等的观念，由于有了你，居然一时出现了“生女勿悲酸，生男勿喜欢”的民谣。可惜你当时只提倡“妃权”而没有提倡“女权”，如果提倡了，当时男女对跳“迪斯科”了，谁还要舞《霓裳羽衣曲》呢？
002.给杨贵妃的一封信.txt	11	唐明皇同你山盟海誓，说什么“在天愿作比翼鸟，在地愿为连理枝”，但在紧要关头，他却不能同生、不能共死、不能横刀救美，反倒自己逃难去了。他这种作风，实在一点也不男性化，而是十分君主化。后代的诗人袁子才，批评你老公的懦种行为说——
002.给杨贵妃的一封信.txt	17	实在一针见血。后代的另一诗人自我期许“不爱江山爱美人”，但他既无江山，又乏美人，光说不练，等于白说。真正做到“不爱江山爱美人”的，是英国皇帝爱德华第八，他宁肯不要江山，也要美人，改行做了温莎公爵。可见江山美人之间，能抱住该抱的，中土以外，大有其人。只可叹你玉环女士生不逢时，又不逢地，风华绝代，竟为伧夫俗子老油条薄命，真大大划不来。《长恨传》里说唐明皇跟你又发誓：“愿世世为夫妇！”天啊！又来了！这样不可靠的家伙，下辈子还能嫁他吗？去他妈的蛋吧！要嫁，也来个贵妃和番，嫁给温莎公爵，再也别“唐明皇，胡子长”了！千万！千万！
003.“逸豫适足亡身”吗？.txt	5	我李敖的作文，虽然自称五十年来和五百年内包办前三名，但这只是自称而已，在大专国文系老夫子的眼中，全不是那么回事。老夫子最恨我的国文：我在抡才大典中，作文吃过鸭蛋，为了我批评了作文题目；我大学的国文成绩，差点不及格，为了我拒绝背书。所以，一谈到国文，我恨老夫子，老夫子恨我，但我一点也不怕老夫子恨我：恨李敖吗？恨李敖的人可太多了！你还得排队呢！
003.“逸豫适足亡身”吗？.txt	11	“二十五史”总算最基本的了吧？老夫子总不好意思说没读过吧？读过吗？读过就不该出纰漏。这次联考作文题，所谓“忧劳所以兴国，逸豫适足亡身”，其中就有错引的笑话。欧阳修《新五代史》卷三十七“伶官传”里，论喜欢听戏的唐庄宗：
003.“逸豫适足亡身”吗？.txt	13	书曰：“满招损，谦受益。”忧劳可以兴国，逸豫可以亡身，自然之理也。故方其盛也，举天下之豪杰，莫能与之争；及其衰也，数十伶人困之而身死国灭，为天下笑。
003.“逸豫适足亡身”吗？.txt	15	欧阳修写这段话，原文是“逸豫‘可以’亡身”，而不是“适足”亡身，可是老夫子把线装书乱读一气，硬把较有弹性的“可以”字眼，记错成缺少弹性的“适足”字眼，记错以后，还牵强附会，加以引申，结果适足闹了笑话。
003.“逸豫适足亡身”吗？.txt	19	欧阳修写五代史记，是私撰的，在他生前，他把稿本藏在家里，不轻易给人看。他死后，皇帝下令把这书送到皇宫，过了五年，公开刊行。这书因为不是官修，有的地方就很“欧化”。宋神宗问王安石意见，王安石说：“臣方读数册，其文辞多不合义理。”
003.“逸豫适足亡身”吗？.txt	21	“不合义理”不但是欧阳修作文的大毛病，也是中国文人作文的普遍毛病。欧阳修写“逸豫可以亡身”，在义理上就难苟合。
003.“逸豫适足亡身”吗？.txt	23	这段古文出自“伶官传”，“伶官传”是欧阳修自己发明的一种史传，翻成白话，就是“唱戏的传”。欧阳修认为五代乱哄哄的原因，唱戏的责任重大。他认为唐庄宗李存勖本来是好好的皇帝，“方其盛也，举天下之豪杰，莫能与之争”；可是后来变成戏迷，“及其衰也，数十伶人困之而身死国灭，为天下笑。”
003.“逸豫适足亡身”吗？.txt	25	唐庄宗的“亡身”，欧阳修认为是“逸豫”惹的祸，按诸历史，这可“不合义理”。唐庄宗身死国灭的原因，可太多了。其中最重要的，我看是因为他怕老婆。他怕的老婆是刘后，刘后本是二姨太，后来夺权成功，当了皇后。刘后是最有名的爱钱大王，她爱财如命，但唯一肯花的钱是送老和尚；为了她深信她能当上皇后，是佛力保佑的结果。刘后的导演，最后惹出了天下大乱，宰相看到事态严重，向她调头寸，她装穷，从里面推出妆具、三个银盆子、三个皇幼子给宰相，说：“皇宫里只剩这点老本了，你去卖了劳军吧！”后来唐庄宗身死国灭，刘后带着珠宝金条与小叔子双宿双飞。小叔子被杀，她投资盖了一座尼姑庵，下海当起尼姑来。新统治者不让她逍遥法外，把她给宰了。
003.“逸豫适足亡身”吗？.txt	27	刘后喜欢唱戏，唐庄宗为了取悦老婆，自己居然粉墨登场，演给老婆看。愈演愈高兴，所有的戏子也就因而得宠。唐庄宗同唱戏的君臣同乐，是真的，但说喜欢唱戏“适足亡身”，则就“不合义理”。乾隆皇帝就是戏迷，他一辈子把别人的国亡来亡去，但谁亡了他了？欧阳修这样倒果为因，是不通的。
003.“逸豫适足亡身”吗？.txt	39	何况，欧阳修写这两句话，明明是特指唐庄宗说的，又写在“伶官传”里，逸豫所特指，也是唱戏而已。唱戏本身，对戏迷说来，是消痰化气的大快乐，怎么会“亡身”？会要命？这又从何说起？
003.“逸豫适足亡身”吗？.txt	43	又何况，“逸豫”到底何所指，也别有学问。《诗经》里所指的“逸豫”，本来只不过是一种安逸与娱乐，又有何大逆不道，值得大惊小怪？只可恨中国传统中有一类“道德迷”，咬定所有安逸、所有娱乐，都是罪过，坚持一切要正襟危坐，一切都要坐硬邦邦的处处直角九十度的“太师椅”，不是坐“沙发”。中国文化里只见太师椅，不见沙发，这和老夫子的危言耸听“逸豫亡身论”大有关系。
003.“逸豫适足亡身”吗？.txt	45	但老夫子自己真的那么“太师椅”吗？那可不见得。即以写“逸豫可以亡身”的欧阳修而论，他老夫子自己，就“逸豫”得风传捞过了界：他三十七岁那年，为了跟外甥女的关系；六十一岁那年，为了跟儿媳妇的关系，都闹出风风雨雨，但他一点也没有“亡身”，仍旧自号“醉翁”，大谈醉翁之意，大盖“有动乎中，必摇其精”的秋声赋，大写“笑问鸳鸯两字怎生书”的情诗艳词，何必计较呢？
003.“逸豫适足亡身”吗？.txt	59	今日开始放榜的大学联考在阅卷期间，其中国文科作文部分，据本报报导几位阅卷老师的初步反应；一般水准还算不错，但真正破题深刻的文章并不多见。有的不过百来个字，就草草成篇，或者反复论理，内容空泛，更有些考生连题目都看不懂。
003.“逸豫适足亡身”吗？.txt	63	我们的知识青年，起码要能阅读一般书籍，使用自己的文字，来汲取更多知识、来表达情感思想，从而互相沟通意见，使智慧得以交流汇合，培溉出灿烂的文化花朵。在往昔科举时代，以策论诗赋取士，就是考验见解与才华。如宋代苏轼因《刑赏忠厚之至》的论文，为主考欧阳修所激赏，而名登高第，声誉大起。现代学校教育的内涵甚为广泛，但从初中到大学一年级，国文仍是一门主科，大学联考的国文科，列有作文与测验题，即在测量考生能否具有上述的程度。像这次的作文题目——“忧劳所以兴国，逸豫适足亡身”，主旨明确，切合时宜，应能写出一些道理或加以发挥；可是在试卷中少见佳构，且有不明题意者，可见很多学生平时对国文不加重视，连报刊时论恐亦很少留心阅览。
003.“逸豫适足亡身”吗？.txt	73	我们关心学生的国文程度，并非要求学生们人人都能写出一手好文章，只是希望每个高中以上的青年，均有充分阅读能力，在写作上词能达意，文字通畅。因为，中国文字基于文化历史的深厚悠久，在世界上占有重要地位，此项宝贵资产，必须大家善加珍视，尤须每个学生力求打好国文根底，以扩大文字，文化转播交流的功能；对于自己知识的增进、气质的培养，以及创造作业的基本条件，充实治事处世的本领，亦均有受用不尽的好处。
003.“逸豫适足亡身”吗？.txt	75	提高青年国文程度，需要从多方面做起，做长时期努力。首须改进中学和大专的国文教学方式，指导学生读活书、重理解，并鼓励涉猎课外读物，以养成读书兴趣，从而在汲取知识中能热爱民族文化。每一位大中学生，亦应扬弃狭隘的实用主义，多多练习写作，以陶冶性情，增强表达能力。只要阅读愈多，就会积理日富，视野广阔；只要勤于写作，就会熟能生巧，运用自如，言之有物，斐然成章。几位国学名家最近在一次语文会议中，主张“加重大学联招国文科作文分数之比例”，是一项很好的建议，并可推行于专科及高中联招。如能在中学时期开始，加强国文教育，规定必须达到某种水平，尤为普遍提高学生国文程度切实可行的办法。（《中央日报》社论一九七九年七月二十七日）
003.“逸豫适足亡身”吗？.txt	79	断章取义的大学联考作文题目（刘福增）
003.“逸豫适足亡身”吗？.txt	83	许久以来，大学作文考题的命题者总是雄心勃勃，不但要求学生个个成为古文大家，还要学生穿“圣人贤哲”的大礼服。殊不知那些大而不当的题目，实在经不起逻辑的考验。本文作者是一位大学逻辑学教授，今年的作文题显然难逃他的“法眼”。
003.“逸豫适足亡身”吗？.txt	85	今年（六十八）大学联考的作文题目是：“忧劳所以兴国，逸豫适足亡身”。据报纸的报导，教育部长朱汇森称赞这个题目出得很恰当，而且具有时代意义。其他一些教育官员，譬如，台大校长阎振兴、政大校长欧阳勋、台北市立第一女子中学校长邓玉祥，也发表过类似的评断。这个题目是不是真的出得“恰当”，而且“具有时代意义”呢？
003.“逸豫适足亡身”吗？.txt	89	在没有回答这个问题以前，先让我们看看这些年来，大学联考曾经出过的一些作文题目：
003.“逸豫适足亡身”吗？.txt	91	一、六十三年：荀子云：“吾尝终日而思矣，不如须臾之所学也”试申其义。
003.“逸豫适足亡身”吗？.txt	93	二、六十四年：曾文正公云：“风俗之厚薄，系乎一二人心所向”试申其义。
003.“逸豫适足亡身”吗？.txt	109	前举六十六年和六十七年的两个题目，可以说是“论宇提示类”的题目。所谓论宇，就是讨论的领域。论宇提示类的题目，只标出撰文者需要讨论的是哪一个领域的东西。至于在这个领域内撰文者需要讨论什么，可由他自己“自行”决定。这也就是说，论宇提示类的题目，只规定讨论的范围，而没有规定特定的讨论持题，撰文者可自行决定特定的讨论持题。
003.“逸豫适足亡身”吗？.txt	113	不论是哪一类的作文题目，一个“好的”题目的必要条件之一，是题目的字面意义或语意（meaning）要明白容易懂。考作文的主要目的，不是要考“国学能力”或“词句解释能力”，而是要考“作文能力”，所谓作文能力，是指用文字去表达思想和感情等的能力。这两种能力，并没有必然的关联，一个词句解释能力很好的人，作文能力未必很好。一个因词句解释能力而读不懂古文的人，可能写一手好的白话文。
003.“逸豫适足亡身”吗？.txt	115	对一个不懂中文或中文能力很差的哈佛大学文学或哲学教授来说，他的中文词句解释能力，不是没有就是很差。现在假定我们出一中文作文题目“人性的光辉”，要考他的作文能力——一般的作文能力（也就是他可以用任何他喜欢的语言来写这个题目）。那么，他不是无从下笔，就是可能错解题意，而写出文不对题的文章（注意，考试的时候，不准问题意）。
003.“逸豫适足亡身”吗？.txt	121	现在，让我们回来看看今年大学联考作文题目“忧劳所以兴国，逸豫适足亡身”。
003.“逸豫适足亡身”吗？.txt	123	首先，这个题目的字面意义，虽然不是非常难读难懂，但是，也绝非易读易懂。“忧劳”的明确意思是什么？“逸豫”的意义又是什么？连我这个在大学教了十几年书，而也写过不少东西的人，都无法一下子明确地了解这两个词语的字面意义，相信一般高中毕业生也不会好得多。这两个词语绝不是常用词语。又这里的“亡身”一词，也令人十分困惑。是当“死亡”讲呢？还是当诸如“身败名裂”讲呢？从字面来说，“亡身”当然是死亡，但是什么事情那么要不得得要使人死亡呢？如果当身败名裂讲，又何必用“亡身”而要人绕弯子呢？我这样一推敲，恐怕十分钟已过，那还剩下多少时间可用来构思写作呢？
003.“逸豫适足亡身”吗？.txt	127	我们在前面说过，这是一个持题论护的题目。那就是说，题目本身已经揭示某一个主张或事理。做题目的人，必须去辩护支持这个主张或事理，是成立的、有道理的。
003.“逸豫适足亡身”吗？.txt	133	那么，上述题目的主张是什么呢？我们姑且解释为是：忧虑辛劳可以振兴国家，舒适安乐充分可以使人灭亡。这个主张有没有道理呢？我的回答是：原语句在原系络里讲，是有道理的，但经大学联考命题先生修改，拿来在今天的台湾来讲，是没什么道理的。拿一个没道理的主张，要考生去辩护，更没有道理了。
003.“逸豫适足亡身”吗？.txt	135	我们知道，这个题目是抽录自欧阳修《五代史伶官传序》。根据《古文观止》，原句是“忧劳可以兴国，逸豫可以忘身”。原句与考题有两个不同的地方。一个是原句第二个“可以”被修改为“适足”。另一个地方是“忘身”被改为“亡身”。我们假定“亡”与“忘”通用好了。那就是“忘身”和“亡身”都是死亡的意思。但是“可以”和“适足”却有很不同的逻辑意义。当甲“可以”（may）发生乙时，有甲未必有乙。但是，当甲“适足”（suffieient）发生乙时，有甲必定有乙。
003.“逸豫适足亡身”吗？.txt	143	现在我们要问的是，大学联考的命题和选题人员的心目中，要考生把这个题目对什么时空和人身讲呢？在时空方面，显然是要就当前的台湾来讲的。在人身方面呢？料命题和选题人员的意思，不会（也不敢）是要就上位者来说的。姑且就假定是对上位者来说吧。那么，这个题目显然是无的放矢的。因为尽管在当前台湾，政治上还有许多不能令人满意的地方，但是，相信没有人会指摘说，我们今天有权的上位者，不忧劳而逸豫。因此，就这个时空人身来说，这个题目并没有什么“时代意义”。
003.“逸豫适足亡身”吗？.txt	165	朱部长的这段评断，是一种无思虑的泛论。第一、这个作文题目，并不是出自魏征的《谏太宗十思疏》，而是出自欧阳修的《五代史伶官传序》。同时，后者也没有被选在现行高中国文课本中。第二、我深信，朱部长并不知道这是一个持题论护的题目。这种题目已定下“结论”，考生需要做的，主要是提出种种理由和证据，来支持这个结论。这与展布个人的奋斗、报国的抱负无关，也与考生修养心性无关。这个题目的正确作法是，考生要拿出自己的知识和经验，根据严密的逻辑推理，以达到题目规定的结论。这不是表达个人感情、志愿和抱负的题目。
004.中国小姐新论.txt	25	错在提议者所根据的理由。亚里士多德说美是上帝的礼物，人类发明选美，不过摆出礼物而已，赏心悦目，快然自足，没有别的，也无须有别的。美本身就有“原始的完整性”（primitive integrity），选美本身就有它自己的意义，不必被也不该被“政治挂帅”。想用中国小姐搞“统战”、表示“进步”的学人，应该问问自己：这种动不动就“一切为政治”、“政治领导一切”的毛病，是不知不觉跟谁学的？罗素从苏联回来，说他吃不消共产主义的一点是：共产主义事事都要为政治服务，学人们怎么这点分寸还弄不明白？想用中国小姐搞“统战”、表示“进步”，可曾想到未在枝节上得好处，已先在根本上——“政治挂帅”上开了倒车？你们的书，念到哪儿去了？
004.中国小姐新论.txt	51	不管别人怎么说，我想我最知道这个问题的真正答案。我知道虽然我很喜欢你，可是我们的所谓“恋爱”呵，并未开始。没开始的原因之一，大概就是你跟《中华日报》记者所说的“李敖没有追求过”罢？
004.中国小姐新论.txt	53	我生平见过不少可爱的女孩，也恋过不少次爱，并且直到现在为止，还“尘缘未了”“艳事频传”，大概你也听说过。对可爱的女孩子，我“追求”过，但是我不“追求”得太吃力。一般情形是，我会主动date或“布下蜘蛛网”，不过都是以一次为限。再漂亮动人的女人，我也没有耐心（或脸皮）去“进攻”第二次，——在爱情沙场上，我像是一个只会打冲锋的人。
