id	decision	category	quote_text	source_or_origin	source_file	line_start	line_end	summary	notes
LAFD-013	keep-proofread	中文成语	官官相护	传统成语	003.驳斥台中市长林柏榕.txt	51	51	本书在相关章节使用或引录“官官相护”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-014	keep-proofread	中文成语	口口声声	传统成语	003.驳斥台中市长林柏榕.txt	63	63	本书在相关章节使用或引录“口口声声”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-015	keep-proofread	历史典故短句	彼有淫具！	三国刘备、诸葛亮相关故事	003.驳斥台中市长林柏榕.txt	119	119	本书在相关章节使用或引录“彼有淫具！”，保留其可独立检索的历史典故短句性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-016	keep-proofread	中文法律熟语	案重初供、证重初证	传统证据法熟语	003.驳斥台中市长林柏榕.txt	135	135	本书在相关章节使用或引录“案重初供、证重初证”，保留其可独立检索的中文法律熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-017	keep-proofread	法律格言	当事人不得兼证人。	文明国家法谚；德文原文并列	003.驳斥台中市长林柏榕.txt	135	135	本书在相关章节使用或引录“当事人不得兼证人。”，保留其可独立检索的法律格言性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-018	keep-proofread	中文成语	节外生枝	传统成语	003.驳斥台中市长林柏榕.txt	135	135	本书在相关章节使用或引录“节外生枝”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-019	keep-proofread	中文成语	绝无仅有	传统成语	003.驳斥台中市长林柏榕.txt	143	143	本书在相关章节使用或引录“绝无仅有”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-020	keep-proofread	中文成语	锲而不舍	传统成语	003.驳斥台中市长林柏榕.txt	155	155	本书在相关章节使用或引录“锲而不舍”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-021	add-proofread	中文成语	无法无天	传统成语	003.驳斥台中市长林柏榕.txt	179	179	本书在相关章节使用或引录“无法无天”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。 校对轮补入。
LAFD-022	add-proofread	中文成语	美中不足	传统成语	003.驳斥台中市长林柏榕.txt	181	181	本书在相关章节使用或引录“美中不足”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。 校对轮补入。
LAFD-023	add-proofread	中文熟语	千古传佳话	传统熟语	003.驳斥台中市长林柏榕.txt	181	181	本书在相关章节使用或引录“千古传佳话”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。 校对轮补入。
LAFD-024	add-proofread	中文成语	青史留名	传统成语	003.驳斥台中市长林柏榕.txt	181	181	本书在相关章节使用或引录“青史留名”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。 校对轮补入。
LAFD-025	keep-proofread	中文成语	白纸黑字	传统成语	004.我要对法官说的.txt	15	15	本书在相关章节使用或引录“白纸黑字”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-026	keep-proofread	中文成语	不折不扣	传统成语	004.我要对法官说的.txt	15	15	本书在相关章节使用或引录“不折不扣”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-027	keep-proofread	中文成语	奇门遁甲	传统成语	004.我要对法官说的.txt	59	59	本书在相关章节使用或引录“奇门遁甲”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-028	keep-proofread	中文熟语	逃逸无踪	中文熟语	004.我要对法官说的.txt	59	59	本书在相关章节使用或引录“逃逸无踪”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-029	keep-proofread	中文熟语	投诉无门	中文熟语	004.我要对法官说的.txt	59	59	本书在相关章节使用或引录“投诉无门”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-030	keep-proofread	中文俗语	真金不怕火炼	中文俗语	004.我要对法官说的.txt	63	63	本书在相关章节使用或引录“真金不怕火炼”，保留其可独立检索的中文俗语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-031	keep-proofread	中文成语	无所遁形	传统成语	004.我要对法官说的.txt	155	155	本书在相关章节使用或引录“无所遁形”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-032	keep-proofread	中文成语	哑口无言	传统成语	004.我要对法官说的.txt	155	155	本书在相关章节使用或引录“哑口无言”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-033	keep-proofread	中文成语	无地自容	传统成语	004.我要对法官说的.txt	171	171	本书在相关章节使用或引录“无地自容”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-034	keep-proofread	中文成语	侠骨柔情	传统成语	004.我要对法官说的.txt	171	171	本书在相关章节使用或引录“侠骨柔情”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-035	keep-proofread	中文熟语	真理重光	中文熟语	004.我要对法官说的.txt	171	171	本书在相关章节使用或引录“真理重光”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-036	keep-proofread	中文成语	真相大白	传统成语	004.我要对法官说的.txt	171	171	本书在相关章节使用或引录“真相大白”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-037	keep-proofread	中文成语	今古奇观	传统成语	005.还不回避吗？.txt	11	11	本书在相关章节使用或引录“今古奇观”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-038	keep-proofread	古典仿成句	己所不欲，却施于人	《论语》成句化用	007.审判长先生，你碰到了千古大案！.txt	17	17	本书在相关章节使用或引录“己所不欲，却施于人”，保留其可独立检索的古典仿成句性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-039	keep-proofread	中文成语	行尸走肉	传统成语	007.审判长先生，你碰到了千古大案！.txt	17	17	本书在相关章节使用或引录“行尸走肉”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-040	keep-proofread	中文成语	一视同仁	传统成语	007.审判长先生，你碰到了千古大案！.txt	39	39	本书在相关章节使用或引录“一视同仁”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-041	keep-proofread	中文熟语	当代奇闻	中文熟语	008.这不是当代奇闻，又是什么？.txt	11	11	本书在相关章节使用或引录“当代奇闻”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-042	keep-proofread	中文成语	记忆犹新	传统成语	008.这不是当代奇闻，又是什么？.txt	11	11	本书在相关章节使用或引录“记忆犹新”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-043	keep-proofread	中文成语	约定俗成	传统成语	009.为《孙中山研究》致检察官.txt	11	11	本书在相关章节使用或引录“约定俗成”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-044	keep-proofread	中文熟语	士林齿冷	中文熟语	009.为《孙中山研究》致检察官.txt	57	57	本书在相关章节使用或引录“士林齿冷”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-045	keep-proofread	中文成语	张冠李戴	传统成语	009.为《孙中山研究》致检察官.txt	57	57	本书在相关章节使用或引录“张冠李戴”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-046	keep-proofread	古典诗句	在齐太史简，在晋董狐笔	文天祥《正气歌》	009.为《孙中山研究》致检察官.txt	87	87	本书在相关章节使用或引录“在齐太史简，在晋董狐笔”，保留其可独立检索的古典诗句性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-047	keep-proofread	中文熟语	钻牛角尖	中文熟语	010.大家逗乐一番，以悼“中华民国”也！.txt	29	29	本书在相关章节使用或引录“钻牛角尖”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-048	keep-proofread	中文成语	避重就轻	传统成语	010.大家逗乐一番，以悼“中华民国”也！.txt	31	31	本书在相关章节使用或引录“避重就轻”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-049	keep-proofread	中文熟语	露马脚	中文熟语	010.大家逗乐一番，以悼“中华民国”也！.txt	33	33	本书在相关章节使用或引录“露马脚”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-050	keep-proofread	中文成语	忙里偷闲	传统成语	010.大家逗乐一番，以悼“中华民国”也！.txt	33	33	本书在相关章节使用或引录“忙里偷闲”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-051	keep-proofread	中文成语	颠倒是非	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	5	5	本书在相关章节使用或引录“颠倒是非”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-052	keep-proofread	中文熟语	倒打一耙	中文熟语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	39	39	本书在相关章节使用或引录“倒打一耙”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-053	add-proofread	中文成语	上下其手	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	39	39	本书在相关章节使用或引录“上下其手”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。 校对轮补入。
LAFD-054	keep-proofread	李敖式仿成句	气吾老以及人之老	《孟子》成句化用	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	47	47	本书在相关章节使用或引录“气吾老以及人之老”，保留其可独立检索的李敖式仿成句性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-055	keep-proofread	中文熟语	大事化无	中文熟语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	49	49	本书在相关章节使用或引录“大事化无”，保留其可独立检索的中文熟语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-056	keep-proofread	中文成语	有始无终	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	49	49	本书在相关章节使用或引录“有始无终”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-057	keep-proofread	中文成语	呼之欲出	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	67	67	本书在相关章节使用或引录“呼之欲出”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-058	keep-proofread	中文成语	得不偿失	传统成语	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95	本书在相关章节使用或引录“得不偿失”，保留其可独立检索的中文成语性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
LAFD-059	keep-proofread	古典成句	人必自侮，而后人侮之。	刘基语；亦见传统格言系统	011.为王世杰诬谤李敖事控告吴大猷、张玉法、王纪五、王秋华.txt	95	95	本书在相关章节使用或引录“人必自侮，而后人侮之。”，保留其可独立检索的古典成句性质。	校对轮保守收录：《李敖放刁集》为诉状、答辩状、查禁书刊、诽谤与财务争议密集文本；现代党政口号、司法诉求、机关法条、判例定义、人物攻防和意识形态语录不收；仅保留句子本身可独立检索的成语、俗语、古典成句、法律格言、文学引文和少量李敖式仿成语。
